unit_id,CapacityRetention,CoatingThickness,FormationCurrent
112,1.0560523155787616,55.200840194033866,58.361377237499866
113,14.632166959277031,58.658133896214935,66.88215992200624
114,18.90398487333751,42.00131036791437,85.826837736849
115,4.835791392069393,52.59695551938527,59.30284072178547
116,-0.39669077448487944,44.726246406557955,25.298219410977953
117,-7.443738630685324,50.85617117065238,30.93872552622127
118,17.100417117314027,41.85706692095796,38.18963276397547
119,-2.501049981164,55.158539489821706,41.711554269671076
120,14.912838508711793,69.19933327154784,35.83073385247059
121,27.333393369408864,40.87772679636122,72.95652757973704
122,14.192166905339418,11.907137011429551,70.9520336261346
123,-3.1577926921225403,35.40930403845926,44.388657502753134
124,1.1346836399332263,51.67901878353335,40.51055561219174
125,21.931562322258632,48.79425650366464,80.82674780581225
126,4.964165469800275,63.457029890784725,45.63849082463318
127,19.914504962795,50.669311613992086,43.37430559968197
128,9.230548065402147,35.06600897739974,61.476029820080115
129,-0.23087327080351683,48.38755479669534,60.759916184337946
130,6.642765191693713,53.988556186257014,69.04104584290657
131,16.024278876096922,57.3548636580144,62.21244721128083
132,-12.258286609818729,52.66349066613675,43.97497423580111
133,21.14443808697418,32.08309211787117,81.87501395940048
134,-3.299923321881631,58.584267723063505,51.9958983639223
135,-1.0121883798528883,56.01677957641136,30.64360098051367
136,-4.235910634804606,55.841014325621565,18.28751903382796
137,-7.919364531352333,56.981373520187475,37.977905619294916
138,6.34027945259878,49.33182972118492,12.296209163393275
139,-7.747317206923217,59.224654700252316,26.69633454120493
140,13.881616019569778,59.375510435306104,29.399144370288532
141,1.462634886687578,60.50077152052883,64.37160447249771
142,18.722019112200638,37.862993868453,90.02975213516014
143,7.494364986393626,32.711390695597935,62.01689937615965
144,25.377769965306115,56.88490986631326,33.775878619209635
145,23.28129750238024,29.893582591877617,80.57299368482595
146,7.427048241129421,62.72677661675084,66.76285003913642
147,40.048455251781945,60.9285924643579,77.69612746510411
148,15.593867023244416,53.98493986913206,29.824817072287058
149,4.845212834836248,79.31176002125403,46.85722937360958
150,7.850926925739778,54.02893777544731,66.8370791831687
151,17.155232004874733,59.263014953881076,71.41947103764426
152,10.898495237471323,47.46564835974884,58.83642106291664
153,8.395011663307343,32.91507407709528,61.30796824136475
154,6.151276791965062,47.758418580540635,58.006433330292815
155,23.818557016790955,44.80177909851733,57.67723091271117
156,7.760176710386434,24.37614038375188,54.49539573548614
157,14.629159016533162,63.1000966297666,77.472244460585
158,5.546141087549103,43.982259877134155,55.2125208556473
159,-3.136160655115172,48.6975489128757,55.79162047061012
160,-10.467742539796703,76.06268428829938,23.8055878272903
161,2.858486142422362,44.08612105011858,70.60616946587727
162,-1.351165947290073,64.4931602190255,38.906663558255524
163,31.388333974510456,77.98225876946367,73.07490926549816
164,13.476212546268945,70.98405422799505,29.213560961487474
165,6.800663831601392,72.64607775339279,66.50422854369448
166,6.124527983349001,54.6439706107878,59.62562494643762
167,-4.8895811302607814,29.854959439950665,63.42345194479567
168,0.721462965012746,51.895880869908744,54.13298068341374
169,24.281488392218343,37.205340109486045,79.45816859620963
170,6.408760304625548,49.46834794815538,61.082761855467744
171,13.805458590251172,71.86113290818743,66.99107112873479
172,11.952371958637812,52.953718946844255,79.26090050936337
173,17.868529181413,77.71865977808633,36.07511007345799
174,11.346493277689715,30.883062009007794,49.21824101749784
175,3.501843723538334,39.24794389285549,60.13905276808832
176,5.849150010986364,39.412596740902366,41.77617807489418
177,-8.885651654219988,44.86000306498287,28.099902773627804
178,13.936110510591778,71.9216255136565,43.296699199990215
179,6.328605590564509,71.68837530760813,63.056651644141695
180,14.233115644390262,39.893026779733844,51.17268524141713
181,15.110275341315337,29.4340585624388,64.23373825179343
182,15.681523452019565,60.90995557763516,62.37704606997168
183,6.083220387485283,68.72460557507105,54.971221798639
184,5.184397356846955,72.14558585496391,48.00638336656615
185,10.75095090337995,61.80826434075697,41.40599849410976
186,9.098496521986597,71.77809789177554,64.28374056772694
187,33.255734929700026,33.24534450420309,50.79766038809433
188,24.475228608554445,43.507279861794224,50.43158365491998
189,20.96424581555328,61.976275768512544,16.676865031368663
190,8.468601224496226,37.54835297083534,51.50301475098762
191,17.093613272749806,50.06576677877422,61.08902363610335
192,23.64267840044109,39.09567957726523,68.79022630418976
193,14.471762710040611,58.64546103760792,60.28783730625909
194,21.229074789933097,51.30717289738956,68.2093069794874
195,16.24761105338277,36.3335161726297,55.654225097234814
196,13.674567071435433,10.918985266733998,46.10160439330799
197,6.258466719971907,61.420146066245394,52.03320272776631
198,-1.4375437337369341,59.08440531783578,45.724577390052815
199,9.248590492527157,59.5696434208538,61.306869480621344
200,10.515972989234697,36.96718324848251,52.169703122661915
201,9.024129043097824,34.31087055436564,65.16573692984545
202,2.2321658989249613,33.60334925902845,33.39495871320899
203,-6.555880142471732,47.015018445732785,30.495579546579048
204,9.424874433236793,39.07450913228188,60.32243628769414
205,19.21487417595798,57.38535126438548,86.95776647589062
206,17.38312014710464,50.09541783561392,68.06517402977866
207,7.87353141057582,60.9532993453483,66.65061138367552
208,13.090328938000939,61.28717024712424,75.18533042534204
209,33.272434596352284,36.507404561565565,59.28403660580247
210,-2.0336075390442123,50.16825007513909,42.49001386703098
211,-4.185700222105458,34.97658626290097,41.55536436478573
212,2.0574273319521197,34.93565172843167,21.516903887685707
213,11.030906595813178,55.10482086079756,59.02242198456287
214,-3.11939512292661,63.538487262459775,35.433006875369216
215,4.894654393091253,58.31159783875435,73.74322883678956
216,15.559061865572247,49.667869662686215,44.18808221252749
217,-0.1384943423276619,60.31399498010561,14.63433002972571
218,4.289334422181618,60.519726267705664,72.27855496459154
219,11.10844796450819,42.56125436704256,76.5094170713369
220,35.13324147689146,49.18636312952413,73.08610893585357
221,7.648760320983921,29.436420390119178,46.56822122040125
222,19.32414794169875,28.038685089138593,48.86928611891168
223,25.805039110267785,54.59556364752971,79.04731133604281
224,-3.341447509953665,46.80263039369765,50.71362440228515
225,2.895960445141581,34.58203762235037,63.17383371202184
226,4.3179706840955605,45.24743359441871,68.62496116664978
227,13.209524981925838,35.17402131816096,55.47410363037709
228,1.6499791107351323,32.32375451043468,53.10244170741559
229,8.492486306024679,41.35365776122485,66.54596082052517
230,7.727505114187505,37.27349062024756,59.89286789672766
231,12.056795099498732,34.41638398846967,70.53412673049019
232,40.02632174042608,76.24699293892525,49.170841826658574
233,1.311788751093474,61.01209494549025,32.70654276494167
234,16.220089630496343,53.1300702841861,69.10786315051917
235,6.919559814134822,66.77693305541769,58.794754675663185
236,17.046774109851654,41.54418833318544,69.17475276475672
237,7.9828465336817,35.29560342647291,65.8658278493262
238,6.227403066454208,48.512415296502226,30.764881909544705
239,22.388658263064535,38.53041958751945,70.3938114455669
240,7.619402247173205,46.02067821395275,39.140093451381425
241,9.192386383879143,47.068165087284136,74.15258386308173
242,7.3720368546183765,60.64900247896183,77.6956205503743
243,6.721932367916365,25.218026555849615,60.250149323697904
244,-11.610080206584822,55.539974750326095,36.16307925809279
245,9.3451009692529,57.00179015493589,70.51007541310237
246,15.778439814786875,50.36709146115128,-3.0644235569627503
247,1.2613803386086548,67.21344178190489,64.22363744714534
248,11.774485685255366,49.28286806622058,77.5874020828892
249,16.423316582580686,55.35368336345194,69.14298046227594
250,42.123393200178576,53.101433634958596,119.32897686299026
251,22.16612971234528,31.305354123424106,83.36097952738278
252,8.699756549683551,49.46671793503052,63.90034088937805
253,23.08909026568123,77.31360569546587,84.1686361751522
254,3.8800277600715685,58.46893130257291,57.93147140304326
255,13.16298872107521,64.44801104031417,77.05101361379862
256,0.192140387882195,47.49369489641963,50.458900974177006
257,6.317200720036678,35.36170267525283,69.01042662940684
258,7.35556292024614,54.66542293388553,32.08352495107293
259,35.06132363886111,42.27357943965442,75.41760435608641
260,2.9482469343133904,47.040315575070714,45.53863364004187
261,6.464618215642897,60.8511320515776,74.81143775820638
262,15.366578877319915,63.822759341653246,22.408811361440392
263,13.26802205881145,45.54709609023834,64.46034258300928
264,10.071079086822989,55.408522232246916,51.346879238407936
265,-3.979218450086238,51.13566469892998,45.10659435364214
266,20.866952746644774,60.600211238198774,53.575992309985935
267,-2.3436765735290317,49.40977557185657,38.514449505715696
268,-0.2937993253377771,50.43905835519733,48.68910479102112
269,9.871689219261077,33.59434396746446,65.04223517926388
270,10.481806715332304,23.638452346422426,57.664086228035536
271,14.86871343931368,47.143446297039134,66.154153963274
272,18.37655037509786,51.106834972701314,32.70600495620614
273,-5.289099602567523,50.20253160908588,22.941115633847417
274,6.955340485632951,48.57697337567955,55.67030323622952
275,6.1623179498489895,57.06691758599222,47.92466055092703
276,20.64535393204738,56.03800546324358,55.88570545463039
277,22.269102867465,61.33111512301069,88.53060835587092
278,39.63289131324331,42.019702306444984,49.948055051180155
279,18.090559230307594,42.20787094924117,87.01449652758039
280,3.0920970263675756,45.0080226652439,39.223051821321135
281,15.198967175626098,53.14146463774968,43.22882150393773
282,1.0188372982960312,47.580926799537636,55.44800916821589
283,-3.7179877701156867,61.33991435322144,31.39771518531978
284,14.245787946026427,41.11872688758582,83.7368279286058
285,13.838321309760996,50.41495016475204,67.33828951318505
286,3.881818338779436,53.264058955628315,62.24001164908502
287,4.1226447629836365,55.54277296515721,47.65240907138055
288,-1.1105665496424963,58.38828952611249,41.00764357915933
289,17.169535086496836,45.399365057996114,53.67278617913085
290,20.59054957220004,51.56593923420314,94.07768387578965
291,0.8909811066942126,51.71004806843606,49.4015784678971
292,22.908788891264738,44.59620554102238,79.89353970391996
293,13.02621616372936,70.38424999005113,60.99122964761316
294,8.785916600564521,41.8320787069549,71.82750244111081
295,11.300591921582463,43.744554601811195,56.12806533002199
296,0.6746051897386027,35.18502609809538,36.562016244566564
297,-4.419932398999594,60.95229497135196,53.35210724823044
298,4.198969355225794,35.15161941998317,59.99618224112814
299,14.823059603401683,56.51295348308011,62.749791074834334
300,2.98117855692644,62.051003489369826,47.38263636456407
301,4.80389330056663,41.93759196704501,50.85273986892255
302,-3.7676882395234887,29.746753968661114,31.847661722021257
303,13.602010547573613,49.23096228631278,67.03248260585728
304,0.25463509209980373,36.09260536008078,44.83304417912305
305,35.426124540346976,54.867695578417056,74.6398662002334
306,12.420692482040042,55.63679343739571,71.31810950459871
307,22.25274635657331,52.513473742919246,106.59020028566917
308,5.201771590902997,60.86131674564025,49.248209991555086
309,16.657512608739335,42.71053111216665,42.363302995605096
310,15.696480550249365,55.99077719044741,49.052300544099595
311,4.594538906972317,33.31428378252684,60.954351521231175
312,27.418988667717812,20.54069065057272,104.4458742215455
313,17.41213372443749,44.20712035984877,56.56599713197759
314,8.44470832860239,75.76872746209706,39.91378048455434
315,15.44079382252397,53.25304174263086,19.105147087309568
316,9.875460590119477,43.37453445809531,50.01644918567671
317,18.188448034292847,44.592638752617525,68.7012469939144
318,5.135341584501821,38.912016786602976,46.6235629819629
319,1.2306640587378386,51.740066982546324,40.45095038591232
320,7.034231081575829,61.89797948639559,59.61289050089203
321,6.895167184870261,53.98578024809749,33.65039632168952
322,15.880297826509864,36.46887716927257,74.01853885492517
323,16.237114022460563,26.50430967960109,41.66321087518303
324,1.4271609638847904,34.18012303488642,63.16130710540125
325,8.314966404990477,55.763409539320406,43.49878917205629
326,5.843010924673767,32.87759074904636,46.07147803590563
327,4.948427342984935,46.374416114155906,34.87564741818713
328,5.948093512406904,30.57324644958205,67.9230444458305
329,-3.2933915394174607,58.38758531730073,25.43271386119394
330,14.121663984410388,26.826797664010897,55.22206907416346
331,25.513712307056398,52.126725528799184,93.25034205865312
332,23.525719356737113,46.97593383893427,86.21333365660513
333,24.893165388081442,52.76484013002989,102.38070900839097
334,28.202114689182274,64.74722209217576,73.78516581981587
335,13.053883907669524,53.055985580097314,53.13524889293943
336,25.47665042174976,60.271353489143415,100.62436072830754
337,-0.3848362658007509,29.28845058132615,41.06877500481123
338,9.347206436650596,38.492014727709055,73.3186360602677
339,4.364783064164062,43.93112532464839,49.654410556062565
340,5.096411360244176,54.642645842382414,45.4529481779892
341,3.705017019823125,46.43416949970448,48.51336811423352
342,10.183843423899642,56.92193131223481,72.87926024072452
343,0.4976964359100906,39.95806215959222,48.473469779018
344,1.8594367785420731,38.16227830989459,48.03592723589112
345,-8.047748844395638,29.448636700981762,68.05917220842205
346,24.46304962886619,29.79886000110046,98.6986663482913
347,17.515083098112342,53.60444030047434,23.52825350731133
348,12.92195219851099,40.688571977742534,56.45867221033909
349,14.176075352332079,37.95460571481534,75.41683675412554
350,16.765961237629874,55.58623067042304,64.58476662534159
351,27.325242742396878,32.97847118122444,95.74238545163071
352,-1.3839655459603684,62.08712719087116,25.97088179663927
353,20.277977358242545,43.011541584899824,88.7908493820226
354,21.383451092247697,55.36789375994067,36.97448968151229
355,-0.4211042578002384,48.93431033222695,41.99363371067423
356,0.37755981155499585,56.22907884314923,41.51683951763061
357,5.437400926015893,36.258692843162144,58.77521648178285
358,-0.2034038469476238,54.83605409320555,18.228785069833233
359,12.678231759819193,68.03677016397468,32.862042530364484
360,7.773741510869776,56.9046244100948,51.80282964559299
361,12.320293747863314,50.54688854126537,69.5808615765295
362,24.755692977531492,48.23667607613544,103.81302086646407
363,21.207194191376143,34.871351079158146,90.51922405104645
364,18.818162837261124,35.55552301017511,75.63840554054754
365,37.28997921222587,56.27431688641645,98.17913228320563
366,4.243885623195913,43.98513188780424,70.38702551791324
367,33.152209459475216,33.78572272891709,74.09298004265742
368,3.322974430494905,62.25121173873388,44.1636683558843
369,-0.9751313653176945,39.03929115159403,47.62445550384646
370,6.136711087322726,60.86550742154695,61.20541427931569
371,-0.7741984038144945,65.83753183813306,44.581277217424116
372,12.69989277078093,58.70830726724908,30.79431340675423
373,18.592528171367974,44.39300590236542,58.902157224449134
374,6.071994444104398,61.17668027920527,45.595274366450525
375,-1.2019070143131518,52.69255360720676,55.87074786734889
376,6.11233019352802,46.051029128225835,57.58769214088572
377,11.080882487453433,73.04278939067258,61.009885873695495
378,8.91038121934316,39.01936540906376,53.24249792798308
379,7.322432187692256,50.93918595020709,41.19384673509698
380,-4.342887865106013,60.13690654324691,53.97423728374988
381,25.647610787573676,65.00771621633147,63.79017492173188
382,27.808108404002667,32.1782752611989,108.47195617743259
383,34.64306772235252,45.339534457304666,40.301601527425774
384,0.3806427611513754,45.25057779703869,64.13396999804813
385,6.45858801804302,61.47925249693242,42.03360602118775
386,9.382242292429567,63.962753266831434,57.04636882949578
387,26.49142172313725,51.09363318333631,69.81955943470443
388,19.71701169972693,58.45465775839733,94.86704425111928
389,28.828155424833113,43.242478817726095,25.551018029121543
390,10.89812362233702,53.505115661185584,52.591854767712015
391,6.831413402706206,41.343411369800414,57.66813890607734
392,17.167832472930613,25.816523962833344,69.43589535936977
393,4.734345661320811,40.53195505853344,47.24575325514748
394,15.24441047678321,37.326491940055426,67.89915591869043
395,25.751778697427994,43.14561592529486,92.63056754194747
396,5.475810760380711,33.94830355028671,43.482280316236555
397,15.78005733060202,48.89944476552269,71.4344165005918
398,4.378390055581144,37.84885850389304,69.13248228062245
399,10.319313456565977,50.58653537523144,71.32899118179326
