unit_id,DissolvedO2Nutrient,CropYield
115,19.052268817669813,19.524931780140083
116,37.36772465269609,19.268014688105175
117,52.35309307740698,19.021039461530602
118,29.639013315072056,18.742290968423358
119,69.24975258977466,15.891268466751658
120,45.20416070958224,16.465820121846633
121,17.57693347538179,14.972900222086238
122,24.7506235119345,24.320639791589343
123,56.54876876312411,17.230183014461424
124,29.604157015441693,16.48664494992506
125,70.02480674419527,15.962741721188078
126,28.716226600039565,25.07348992101553
127,59.803615814239706,21.175817543828245
128,43.194294945954574,22.691893420948706
129,65.10623604231468,18.2765657693615
130,39.19899643716553,25.92992224468394
131,57.87401042500385,20.32824868712105
132,65.59282136425749,18.975879178204664
133,58.07503074365568,18.380016002176347
134,45.39168580733543,23.956349098189616
135,48.93749722493516,20.691401518257017
136,44.99005626787276,17.8369862965172
137,50.82263732738998,26.253747162214534
138,46.542604322583514,10.983908538431972
139,66.71374856824288,17.08203245533162
140,71.6420627663536,17.162835520091665
141,26.47863229064821,20.46287959531466
142,54.6162214297861,17.700389783188783
143,48.492831946951554,24.513083552710306
144,45.38104471239093,16.745281527195395
145,34.870728323999884,18.443563381553766
146,49.552229583691336,25.06220688969291
147,52.887921360588976,19.9347130679253
148,42.83430301498457,23.235035551575482
149,46.90753494648165,22.00079114468482
150,31.499029093850883,19.090686226233522
151,45.13345961214234,20.658824894622406
152,44.610224780478106,22.853202581691768
153,47.75083187785632,20.97947016242572
154,51.144341411944644,19.359675552162003
155,50.79283504062747,15.84229344565551
156,53.52123022052754,20.82382816451912
157,31.360972561703264,18.499543653829175
158,57.96798268422735,18.15914843246577
159,57.456920181760786,19.98288070685329
160,55.75541406878757,18.40161069720822
161,45.79897753864587,21.138783768485673
162,56.09669482627158,19.693867120006455
163,46.62024062955214,17.73122008566723
164,55.583932648415534,20.36737454214941
165,52.609219086535475,24.546242782687813
166,76.440227816778,17.089613728217866
167,78.0419691085652,18.21811622875154
168,48.67876643059326,26.49873367339554
169,49.1799621349392,21.30541642645809
170,53.38236052018667,25.213073162304568
171,33.68503184424848,19.28871727450126
172,20.688111819273228,22.54536783300039
173,55.07056321460049,16.055302518041707
174,54.978384944131044,19.25324371024802
175,32.83653267147019,20.92355683034236
176,34.13775377929366,18.99513385445273
177,55.85726341821929,18.897033874313642
178,63.62377258427349,18.533560359518965
179,38.43469342576337,23.325533017490717
180,34.642655642358996,21.027483160229067
181,38.30351333883848,23.828951762948652
182,59.33992439022876,16.187476362672516
183,44.64111569605308,20.451378594171864
184,50.392368595989275,24.71920542266952
185,49.65793296141215,18.63475269402205
186,49.93828739537587,19.812935391487667
187,35.216320372588356,13.836018776559982
188,60.89588707483514,17.265532717790798
189,44.83666782853917,16.993582611322736
190,30.616004538869213,18.62130902587443
191,60.85721198679796,15.755797874969842
192,38.000753923760236,15.756003477843763
193,51.44740279264256,15.754314450119733
194,40.0072978615965,13.623149213549944
195,41.15398469403459,16.066204353453347
196,39.17702917064818,15.540228713640227
197,48.75813197465816,20.968739910358426
198,57.793658033505714,19.433761409147955
199,57.38021926634202,15.350105176381648
200,40.42597592721862,20.942904275353513
201,52.86606542590854,21.887650014073998
202,42.049181449934295,20.896081767501283
203,66.71310242875565,21.553131479019108
204,68.91004945034972,19.047698397220586
205,43.316615538727156,21.565733905099087
206,44.87698911367504,14.275273086477071
207,42.6749272954684,24.06859012776207
208,41.2994604911217,22.98505382252906
209,56.927155859997015,11.20780629331312
210,49.04624695835047,18.310424891737185
211,41.56379291416142,22.053928032952683
212,41.421489930730296,21.065225558132006
213,50.848261964652686,21.713901735589157
214,76.30593043674325,21.270987935922157
215,38.1388031484486,18.873895603917795
216,81.42738941463041,17.109722545042935
217,49.02078767322643,19.40682995715048
218,50.34531448267787,23.02352874860706
219,58.03093869198869,24.222171635537375
220,56.169254590123764,19.073932487378077
221,50.77813773286079,17.278605611623007
222,31.25279213647712,12.94237831275544
223,36.1849233065064,22.083418078501374
224,40.893416198866156,22.88538385349697
225,28.269243326545013,25.31325180098173
226,49.296055362761244,23.54419933796754
227,50.31118760455753,21.967416198984218
228,39.12412926667411,23.621644478071033
229,55.29391321621296,19.389445484442795
230,70.40707983812226,18.666106747938613
231,42.66807156816702,25.893190996006453
232,40.92813482254703,15.906818291186394
233,55.968485557033006,23.43963029478109
234,37.89417343230686,18.69023237715167
235,49.069006951471245,20.048880549265263
236,43.87498844860828,18.765009710781165
237,45.37402691258303,13.52378539639807
238,24.284742919060676,16.433385369952216
239,36.96617634948541,15.92099525948745
240,43.91741925846119,17.16442730134437
241,48.241470627588065,19.613432898538427
242,40.982257644782614,19.844488435254554
243,47.838134518546894,19.008327121142013
244,62.5754379940509,17.695774073520138
245,44.120132187800856,20.15724256949819
246,56.94529659405998,15.537676867786605
247,38.66015839158841,19.903179066447688
248,59.19956833743689,20.782818888418856
249,70.9464445371387,20.1851737784926
250,45.99146575741905,20.10393293016158
251,42.26881386042857,21.886368406767986
252,64.94706767428147,19.898996915219016
253,37.76182883101263,20.948853543653502
254,45.14318917037107,22.012330971193848
255,62.75447898272521,19.67658081468183
256,33.85152851347852,21.23787014494777
257,31.494119559710647,21.80040678817516
258,53.47844770808364,20.27215876975516
259,58.25538882530445,19.288041543513472
260,46.80068134095902,22.484379252906642
261,56.621018056566264,22.0457956958854
262,64.5200741716344,21.22053634014396
263,49.25611363920551,24.17388448103611
264,57.441138366100965,15.37365674798538
265,30.00698147073008,27.92703218060204
266,42.747430301946906,11.3258783224418
267,64.8512379951582,19.271961635626283
268,32.71970580475945,23.449168051011046
269,32.04491363811278,25.879522436999977
270,23.234365592037904,18.370361510086074
271,66.41449605521632,20.579283175375117
272,64.57658363192316,18.21902364541322
273,50.79788359464134,22.768859325188583
274,48.57197983743942,21.53964561665509
275,54.20276943442176,15.487535586203276
276,25.88936683778808,8.809721207482204
277,35.93475875758577,19.34202447073256
278,60.01161888485776,14.68323893715013
279,52.50715820937235,26.18859937032888
280,46.910368967591175,18.930441064180062
281,47.0686279229581,17.786805046388587
282,45.129495484712066,27.00170265590904
283,59.83277836691834,19.918392215435105
284,57.14276044152413,20.995970774240245
285,52.989270126889224,22.375866392964944
286,57.83494026785855,17.74232201201558
287,50.52678043142932,24.026596150397786
288,52.266775851087225,24.282074313754073
289,46.85764966707872,20.092200191919467
290,55.04402044025204,23.280364872640178
291,51.069608850248414,22.213272644244633
292,60.97896076255591,22.76570477645921
293,60.72244321163859,16.98133811935368
294,57.512571444964976,23.26680268808037
295,36.63879604042645,22.206182713749236
296,51.648671037955154,20.987381695584737
297,49.525878320100446,23.917353815833998
298,41.902345951486815,18.29168202776424
299,36.607029673037,14.531065154017597
300,34.85347217409612,19.369875836750193
301,46.73327505933957,18.544938975378283
302,56.581500846490144,17.54084341303031
303,41.956284723024254,22.37910458365281
304,35.24822624266172,16.63785260677005
305,50.24380266656166,17.91268114139072
306,58.708223797447395,18.020612987166366
307,85.41602153484949,24.35551992284702
308,44.276670221163265,22.00275402895692
309,52.897448419543885,15.515501854427363
310,49.8061277797159,17.251807097278203
311,50.76618234708082,21.597022414661403
312,51.93068469356762,20.98339258093411
313,50.14288379339595,17.7925497081791
314,33.03980318371984,22.697449370089373
315,39.088498520932525,12.67994008667869
316,69.39195957198683,16.431812918756105
317,62.43611236030423,21.831307163619023
318,46.2238247216988,19.983675058797655
319,36.434636443035096,18.64494367941658
320,55.89280601067425,19.579409324543676
321,57.09121097234859,14.174830299885071
322,4.001442796514335,20.110721012371663
323,57.881770133169915,20.717433108177204
324,43.52481499732199,23.98525985353467
325,44.57981193527763,29.357280763629458
326,32.4111832665969,15.72504207369677
327,37.310651863005546,17.85727834709758
328,40.483914505146096,20.395362434236162
329,70.37627425468277,22.487685774964422
330,73.26384420216124,20.43608964424289
331,36.6437809928055,20.50900294283847
332,55.378605757832794,16.93487355348866
333,42.55361743837397,17.40985027301644
334,50.45321772285757,19.099965113141643
335,44.53552337736113,19.787830896817667
336,36.838666046061924,20.159019494927694
337,51.97371788944307,24.67892717621843
338,48.66817074552961,25.67678663247966
339,44.336360421136895,16.135320138710817
340,46.716718965426864,19.60191022725026
341,46.036643903050056,20.742506442712113
342,61.35099318159138,22.385361340980406
343,66.71692679224581,23.020460041631704
344,38.329379264073154,17.97384027232702
345,43.360517950325665,25.308014230845938
346,41.111608390205014,22.29008658620938
347,70.63228808014628,18.767271652859332
348,52.7008373475889,20.431141126055337
349,38.93172623083007,18.783365816604178
350,61.16354979621135,14.662415820717388
351,37.51392093731055,20.46935130180827
352,63.13410113955106,20.131557168730744
353,60.74933484296344,17.528707891557744
354,57.98921712964138,13.769760938495219
355,58.945674719965645,16.330547802593088
356,52.36063188209779,23.261364227494838
357,67.83891653134144,22.353497402922716
358,49.409814491546584,13.974739639832034
359,74.01976019223721,17.684816898788956
360,50.686503289848126,17.590009026477798
361,43.180374278344324,19.24230594405903
362,38.91695724355259,23.634821705101977
363,49.78841377450631,23.259181595110864
364,39.96045371289918,20.45798134038898
365,38.05959477930171,18.223737285918663
366,64.95299640206466,20.17984655718484
367,69.22780435360873,13.660014653542007
368,49.05892204680557,22.578240079397464
369,51.987752590814964,26.459976329194824
370,49.95318570348475,23.705288977209985
371,65.01025552195229,21.51399893140184
372,42.48118113664671,20.91567894252992
373,59.02627223008786,20.74621532071457
374,53.71139896829335,21.73268880350078
375,38.28937176494647,20.311479231653806
376,39.248842444088496,16.789738188476413
377,62.38021337440565,16.326536930875182
378,52.420539659348385,20.89571703160441
379,32.13001722218207,19.46277841601797
380,48.884914974386845,18.507062634725703
381,47.76710415071913,20.724205974998263
382,63.5637490280474,27.008042897173272
383,70.43208721289022,15.980530540794685
384,45.20568180381757,21.72257180220293
385,32.64325316798995,21.90175173383027
386,46.62445656490858,17.817143618837434
387,69.51919924989184,17.22427741214654
388,32.85448944284775,23.38295326741948
389,50.6057062592548,15.875707871205263
390,50.35977405292035,19.115742048005956
391,36.44923988310383,22.526181026731752
392,49.95208754443575,24.662009409885723
393,43.45172944550255,15.913059826524728
394,59.706682577028594,21.580231617283165
395,44.79696103040073,22.43916340429042
396,52.076959502563916,19.504469908418272
397,71.2140050913736,17.894184073313177
398,40.83735050969658,23.68518694435379
399,34.86950366570777,18.16371595796858
