unit_id,CropYield,NitrogenPPM,PotassiumPPM,PARLight
114,27.34115170824689,13.431100590437955,63.539077931344515,48.04740874814075
115,20.784010942992698,41.49563314632866,42.575731605027705,45.14336550117382
116,23.42742364115115,62.308778964720645,50.17121319160805,65.4784490779629
117,17.691718016701607,51.080704191106435,33.7606202276543,58.38387593466165
118,17.60096517387734,68.11330808389195,62.971071923921926,50.10262924940659
119,15.899064325704817,50.95296865502016,48.642697417358555,48.20398530271926
120,18.346825121935158,47.12814386348381,66.14788708959182,34.933416809006914
121,19.42393407161852,46.915877449905736,52.824064990542766,71.95060801497428
122,18.63993111763062,55.38912452044178,59.35401582018385,37.16758707480561
123,19.556946052992796,53.05091933948604,49.16194185705566,38.52069986774648
124,19.89636016321289,49.680264718722114,59.03709040980359,72.2182742203631
125,19.56139192867886,45.68919318482637,28.209243323585813,48.6733078847346
126,21.463722290740563,42.11915200658649,39.615838868478455,45.01705564989085
127,16.36900962309028,58.11456865884107,41.923442130679234,77.91018022775746
128,19.74325541124019,51.583729076039525,61.63436229319155,33.389584108883156
129,23.01076771307003,46.10195642324121,53.92683722526331,52.98528315955814
130,21.495767370496345,80.70145408599572,47.583378422252125,51.837260614375566
131,14.940896319856071,40.9860439552882,56.96760896911232,48.50939535435503
132,22.096399382907947,67.86281205778498,53.36756093482759,57.015396408248314
133,20.673912025923332,44.10936984771103,41.01200969248804,44.2595403487551
134,18.11321260527659,55.65844584071097,37.005872135190515,44.02055098064067
135,19.518646345727195,47.0046249458002,51.055916849524785,59.57209315102853
136,17.70743125884064,29.044596469886148,40.000499907004496,55.93033965580826
137,21.056482516612768,49.823493265385835,53.307595079447815,68.4442108678826
138,23.73334171312277,58.02242693110298,61.536862758471486,55.95677730531508
139,23.35911979696204,36.993677787086995,68.61113949791306,65.19469267563454
140,23.635378323482716,66.24574494021348,54.57263219160713,57.175098852190736
141,25.44338082420345,62.53399084011498,43.18958625413652,56.640740748969414
142,23.595964873359208,49.74209202005629,43.57776242103624,31.754361206979766
143,16.218481691634068,29.047068211158376,46.101697600418404,50.155762184941175
144,18.200160334147654,30.122671674501557,18.20118342921004,42.380358345384685
145,18.735977549079877,71.39279995646442,53.05581394033811,30.672056197242867
146,15.559713095494654,64.09112430940827,63.49004737452841,64.66403569275604
147,22.247994144720174,50.24245359397863,43.52309220371749,45.03680414485372
148,19.449836139679658,33.22780195099745,52.378275700876046,62.65854323738068
149,21.168000552470208,39.968060084218024,48.84238633523524,65.15015746231691
150,20.76347437954191,30.098438774676374,41.43406244212697,57.22863135014069
151,20.118373312323854,49.34787599806984,61.134106672099726,44.544213182483176
152,17.02821666802183,57.35639575538999,44.6165125227185,58.556015087321036
153,21.298374915670596,46.61243885992689,45.05632697756255,50.07627120259
154,14.748887103580005,37.917380066519804,57.65972667698161,48.673083700255795
155,22.53932042629155,64.52953533333495,33.075927694673666,53.76709675195641
156,23.450101717491055,63.00160395575435,47.25077329061055,44.006080461730505
157,19.034370657181448,55.12379712752644,51.44479990139193,74.08347401806382
158,17.927044947205243,61.462038803164326,53.57092988550355,63.14549562614453
159,16.576122722412,45.77829447183072,61.08539837992409,53.72526482046733
160,25.54009893582278,41.89801986804105,52.229078270709714,60.251739051232015
161,18.53471252315166,18.238147633653007,69.59407039754062,65.95982368938529
162,24.954327593860583,32.62612647352972,35.481609753062884,38.18926434437028
163,16.6721693722305,56.87872132585035,74.579617257187,38.636443578421755
164,19.260160011721965,34.60369103704589,57.66518097118881,39.3945387141715
165,25.172566225615178,37.132006694669386,76.88389922750946,61.587122241536996
166,20.083808524789678,41.50109275537603,43.099791866647145,67.05444793972296
167,24.107459147963993,43.251461962210186,45.999582186527576,56.835591444597775
168,21.716117196825873,60.12671200796543,63.595770676750895,28.49065654811143
169,20.87289210374339,51.93506685220336,37.82610123403664,53.454925614404814
170,15.099954338376778,65.22038916422997,29.943903808618053,49.12653300010287
171,17.61521974099146,56.90671557554342,49.532404009505086,37.32714056269617
172,18.173156607461415,56.99270507958326,37.33241308143673,74.53725840267754
173,19.533400368077704,41.32951520976268,57.2332583084344,60.63420354444289
174,19.600541561093433,59.08586453125487,38.743900989140656,62.67849592171755
175,19.858911796252443,34.88741184702924,37.475365796918084,30.89009481372662
176,20.974277892441382,68.63052541556712,60.44606515441818,39.2283400565118
177,17.352591397659975,60.67908284388452,85.12223457593936,35.68767685057487
178,19.229608816304754,60.93115014478329,56.905226487418666,42.34711949410402
179,17.684468406166843,39.83961341437065,57.474760389106244,34.48078045839517
180,26.59173963098041,28.126773888783756,52.39257032974275,57.03984629411313
181,19.696492206475433,54.020078290358036,34.51787330641695,49.82939498082638
182,20.86914628139817,56.02278212926936,38.28632736915867,52.34574566061891
183,14.084796284921435,37.330003165189765,52.00638543677359,46.22812618198381
184,12.978078410284718,49.90509916459426,50.867235506960974,58.10215211089541
185,17.560183495876938,32.728974718457344,57.43160113713559,49.36851235575973
186,28.425299980708473,52.90088969481768,32.00442725823794,67.76516441157374
187,15.869545135798045,60.31327633087948,68.10421941951789,49.32999955186466
188,18.23876431838794,55.80948927848804,25.9871551753641,75.09031634769737
189,14.674745771674154,57.91114319525439,29.06349550630099,19.53925108034806
190,19.63859684124871,32.92827046927262,40.20105367789081,64.90458493201976
191,23.231007233613624,56.17745289454959,31.387944329265604,50.12231515526321
192,18.950586424164822,47.9417117688479,42.466875564839356,48.93508627176799
193,25.614873543832775,65.8429773667736,27.29379761637152,51.31441230038278
194,20.399416035866224,63.88397995425391,36.144130341370236,48.42185152424761
195,18.943951674953915,37.17328540862739,58.74461470069477,60.676594911515465
196,21.022652680504258,33.65283450919504,45.54713655018934,46.572458699761675
197,23.03845441930414,18.740284072730038,39.33712086133585,37.70524238465667
198,26.520525919189602,37.19519358429778,34.51785907401799,39.66013028052932
199,15.354254861844563,34.109777661011414,64.04334770907167,53.8647922878253
200,18.64609105629029,78.03104733861663,27.104256841298433,50.51523296819783
201,21.822368230726767,47.20878169196589,36.73355403828109,59.99788625501539
202,21.04185107011787,28.271077790569453,51.6891037079,39.19165458725209
203,19.048017411937316,55.74973756994688,65.56813457979811,50.6518235221519
204,22.983092936099002,56.04622436189434,51.54141179578948,53.97160889581115
205,19.323892524006,40.47773482046234,53.47194824997093,36.4429665091412
206,13.654761759828256,66.9367475205823,70.83164651395843,42.64101670015802
207,21.15726680046805,24.051741900325798,56.02431010134626,37.30915770603606
208,18.08843457671339,39.944394067380834,58.776115118074095,54.84931583352413
209,16.84202971846949,48.0881218897142,54.000401869852574,56.79909906884929
210,13.758486242000664,64.18094681208808,41.269747281008314,45.304472130990675
211,19.76463130572728,47.70163383338969,47.4152439886917,77.21417759643927
212,20.933855264100927,60.43078682209844,50.3914542144165,51.35958272470569
213,25.335523283145868,62.73635071241655,77.53391457394586,29.293463638841892
214,14.964301905096486,55.71762092219244,38.9622865248846,50.39027736210245
215,21.48693949548485,52.087323509619736,64.0457521765734,68.37294448272525
216,18.16141116612524,58.34276085098209,55.998238950727774,33.03454819133182
217,21.869916789528226,62.63549809524401,35.795576563626,76.33505325076486
218,21.709407535407372,48.16062208136668,38.36039782412867,44.664556509057334
219,19.586162173943517,48.6520363859746,38.46081217823598,61.04564236551781
220,16.800593896052188,57.26979626832453,51.01349221165065,61.94220907764961
221,19.250204600327752,53.121407072322974,53.22586667494114,31.629673857623196
222,17.191663597634175,40.62456789937395,27.794410031677373,59.29452662162638
223,23.198582620964746,48.346035371854036,60.970168198632045,41.64057910398142
224,25.462486489623387,67.13644510619582,56.908401564699496,55.51796900691315
225,17.488217921816034,34.16349196019377,79.50894013641371,52.44490553182312
226,11.49869908619753,38.42839297450623,70.58971958999938,58.581781201546534
227,19.118980516858226,52.62036324938022,31.302482003387862,68.509422643895
228,24.029199589150284,44.06451376478412,34.93159103938825,63.00279169469859
229,20.55663027889719,64.815691369629,36.45253327327955,58.97901614579773
230,22.312456172265637,51.44339505558807,59.767829448880406,52.155073161304415
231,17.229072088828588,32.61549113078354,46.62334794110848,36.10319626982244
232,22.94915770986506,36.985571666821436,81.97155241067863,43.53954040812231
233,22.037205267867648,49.26499281346297,59.235614846476395,44.870303365493264
234,23.43114802784609,54.098329065839195,48.08654191610175,38.18155282728186
235,20.69737884822227,73.05219186111594,54.53467974439057,65.89271493438686
236,16.892163725654648,49.89906825291313,39.08325124330836,51.27954992703766
237,13.614382300295896,40.47154532566769,58.33688486933949,42.10618359568817
238,18.662520882704026,62.73525289865439,63.77067198382894,36.940268268219796
239,18.45878788295721,59.689756443080526,43.17643562102868,63.17686720045713
240,12.871884457651216,33.86508134312658,55.811873729456714,40.23964279822376
241,20.988184024882873,59.48946810980382,3.6438772282761507,45.97527934114455
242,18.064024706368947,25.24940423301515,69.84735482183892,35.0548907195086
243,19.364139683530958,32.43455514812784,60.89842944420318,13.535839597482898
244,21.72329808685113,59.981549220368116,55.13855155046754,45.56778997553991
245,20.85775972333141,64.8272386142047,47.744227414100386,22.778351657654557
246,21.77551292336002,30.649486972319945,38.084864321374006,39.66518924205157
247,16.785504241907297,33.34804627319702,63.906507008762524,44.91064196477317
248,16.946885593688187,38.45411621366512,27.765143953136132,74.5615798341184
249,22.573513017508773,37.06271958794507,35.67416517892481,56.92647060594486
250,18.70727159809156,57.09261964850533,50.90247419467342,45.169075767572835
251,17.262002377912832,73.69014563644738,40.94790996018306,64.18055827466324
252,21.3612159535048,31.37922863980672,40.64159019164627,55.776976331238046
253,21.787405880540724,60.21310443983039,62.136749268239036,24.5735790268307
254,17.24370496881602,76.21952189567743,41.345698314985796,40.62860527199659
255,17.12727030434469,44.77135817443661,55.99376170177973,57.77276999320056
256,15.136646898362859,38.0546347463119,77.14143729410263,45.0899824612227
257,17.46877437067524,52.30198840881497,65.82148229061205,73.46051798144843
258,16.569661092881486,83.35114157602838,37.659281133696894,36.66103172118103
259,16.70080852136454,57.8329471877492,62.69171479482998,43.09491360451482
260,18.15188441348042,58.53181843487358,23.138284602448245,52.77650999025839
261,14.199990810635153,50.77916573422804,48.944239749430494,55.72614492211221
262,18.225107511084044,64.08645097178227,70.45759918089979,44.93911348504159
263,19.692835508744515,85.09140966719528,50.68018204316327,49.23953164582558
264,22.38604568530596,67.97406909276039,23.55790928318159,61.15612594045838
265,18.10793824437635,39.13138174596824,58.63054698327683,32.7380507023348
266,27.377454898826436,41.61134794142525,48.58480197400302,16.978601487934228
267,29.460568791755186,49.212479329446005,42.556508523081646,59.13198237965875
268,17.798575402821985,39.9584471132946,74.37108449942811,46.67027758014825
269,12.83055907447391,61.05457810858216,58.93368170897371,44.49176235177205
270,21.39444141429054,68.62680237269011,47.85304235223843,36.681483740905406
271,21.80814396613508,52.636997550206395,40.71388528268843,54.6058727181569
272,20.87593741373629,72.15002855574268,38.08941206349417,48.66025177004653
273,23.200093013338055,77.46433003986729,38.21590296439309,62.102115229254956
274,19.275765283902324,52.588502327114455,58.14329079240943,49.46424341322995
275,17.489452513956653,34.87943433644233,40.31234561005388,38.342742972534865
276,21.31988553877497,53.44476076305416,30.935510305743104,29.279319058254977
277,19.80209041983894,43.573386550409566,37.16397562578358,40.01106362608788
278,18.84694729543983,44.146710113933636,54.64267945443705,49.190955312194255
279,24.92428185695794,49.49544466557852,26.216052863820856,37.47029074241047
280,21.319473505181314,52.071111354035935,28.675949415793966,33.801227156657326
281,13.285448122749841,52.01429742449266,27.29690226432295,57.307039450245334
282,17.15801195415513,35.21601779258501,38.78793251868851,58.386456417878264
283,18.870189462473885,59.55772341367468,32.380638198568775,41.643272992676664
284,17.30805796343174,39.81562566575262,48.06866648785691,46.23884489010506
285,16.025054886135834,37.77186405759346,45.67870854137662,77.82407134950199
286,16.378497881906004,37.67698382381207,44.472342537926046,33.08612191903136
287,21.704938837206846,75.53446007811358,53.80202736351875,66.08512850222189
288,19.072377787959272,65.94234581656137,62.18746512884627,56.4842365816777
289,17.184167404005315,40.23518328023297,53.94494013681564,51.0613496303681
290,23.00026307523281,48.165148071121735,59.5656726932887,63.329824075699484
291,20.132700460897233,42.2442817038045,65.96817321491118,53.326005698376306
292,21.595791566101344,59.44004794562883,59.84945227733094,57.04646192859552
293,17.536838288327004,44.753562313257476,34.006860903050104,48.78478111390579
294,20.227407901925158,42.02410617162112,46.73376739281201,59.16774791348139
295,24.78939919802375,28.16615121664092,54.5808881692768,46.83486783891615
296,24.188374285276783,64.31189420404067,60.32394306626526,80.81074147163984
297,24.142506895800473,38.4313195287226,66.44203780602058,53.967573993726255
298,15.44551053062331,51.508556488789125,38.64627465782959,42.24562686310476
299,22.722276170538137,39.24997397114188,42.123553666797854,48.606210115753804
300,18.478798882127165,81.1735920253563,52.59281270800836,47.7550773661896
301,15.325186208942597,64.41648338336887,49.78331760827702,51.07839296440742
302,15.78017766821413,34.7818791808798,38.753472373382564,66.75233805872661
303,16.366791907173948,67.50875260685129,46.07795617836569,36.72476976142828
304,18.186207076620427,45.941729183836884,38.61345787764624,39.634104344775885
305,19.75923049839691,54.58750962524395,55.29282837882839,29.925807431220893
306,22.441294046078788,70.98693416430301,75.90915455855978,53.638800092188575
307,20.502981966531202,49.56100753857112,72.45953599750554,70.56914154837453
308,17.14275047327395,51.58072055114864,34.85247804888691,49.50476762758891
309,14.999083133367176,59.54395702571086,43.301032514864204,55.13161404564763
310,15.69103912682241,44.8482353762635,56.90203124028776,26.862310875531634
311,20.518133113143776,58.284796630726014,40.81885737522632,45.00720655177193
312,24.416797673195184,53.016208217096505,54.21838815645912,57.37578414192669
313,18.365782070624817,64.15706113881505,58.493827347636625,60.5435623935739
314,15.1965417966078,46.561124159684965,56.69258543961616,71.89178999819
315,20.796479713317456,60.49569272688426,35.76029008687192,32.81360345284987
316,24.391119207586648,38.256950810179326,61.82962201821945,44.921602238710655
317,18.697152775400472,45.91343797221462,35.21027027287197,43.61535097342372
318,21.766849036423316,44.97769807933774,68.26093673241914,70.39639565957313
319,18.828409039843,59.93653761110115,52.25083271406064,58.392584472632805
320,22.64239966457474,44.66210953976117,61.20418923755097,61.72573201844122
321,19.72734360991428,51.310463043813854,52.49335323018517,22.40698637595528
322,19.771334400632792,38.3622096880265,50.70127517733829,37.14695309460946
323,22.253749891871358,47.2367804326467,59.29221958057295,36.48042664146281
324,20.256870080416814,39.86174488061432,50.90535698942177,48.15940115099753
325,22.784975935631408,60.90036931767079,63.08457073701499,72.9162726939324
326,23.547307893961413,51.692482326421896,63.64467998491213,59.39044308715316
327,21.072500681502827,55.275298968689576,60.97908616812377,40.1236273872709
328,18.044047233604026,56.98553736175501,55.470207137941365,43.224893769444144
329,23.994706988672604,51.998932142747954,52.332124519192185,73.33342699157096
330,16.090495590181007,48.741145365902796,66.76592435417709,41.203241632855246
331,17.951813597974855,61.00390449708339,55.1146528853855,57.22559675632906
332,9.923505365423619,42.26118035648074,46.56964803856259,46.073822967679405
333,21.551939799742293,51.57322031756817,53.168007129642966,56.51011340022774
334,18.522523240861048,49.71616986197448,58.88782799957093,30.360597637666157
335,10.954847640144028,42.6251205469231,57.40845689984606,78.26491958683962
336,19.288325684456996,29.795002746144682,61.824573492939415,57.34269561404221
337,16.910328864065583,51.510291996376914,61.25665324377226,54.15882488236854
338,17.044921818636997,47.35565963935824,33.621186237622396,59.77022887275303
339,24.587280569154807,8.217173230269072,84.22836597580273,48.024972910664665
340,10.868560036483693,89.99382097135432,31.63762585342511,57.9843771350501
341,16.695565038865894,65.34249992032696,33.41735452774335,53.45759346888844
342,14.194988004496377,58.12257456343603,46.752848433696926,45.75711687109133
343,14.148715114683117,52.92323714316372,52.46764348854708,41.8618578220022
344,25.206758966224303,48.982628256080105,50.15298782483983,51.13721663722952
345,24.281439683709642,65.08194877655791,64.6062758334855,59.62374485354026
346,14.281111835004772,38.06206820554085,54.33387108967741,43.429148269427856
347,16.177966674794124,49.72360235287258,56.22380298465221,58.90698229213121
348,20.501427060976862,59.70929715552625,42.69445107799955,60.17323115468512
349,26.407993432608976,59.84034537385534,45.66745985341498,40.15887062852626
350,19.156615640963466,69.59087371754296,44.716537266106755,31.92767515036767
351,23.677426283555775,43.357496555650975,34.171992884926226,61.700623659916324
352,11.585928282231965,50.68433120518491,53.733087521782416,36.18353799008926
353,19.45340005634144,59.649514531573786,51.2848263304699,23.70779355735675
354,23.569398387964675,48.69304690677638,63.06703587373231,49.75120205567387
355,13.534726869031822,53.46910492701491,56.1347269041845,54.7099396319729
356,13.902198819027195,33.23952862696871,49.793414229006544,53.86623470069372
357,11.361561991267482,44.767033496106606,35.029432045287635,60.849406507189734
358,17.240761342856622,44.74580629267365,53.77162046808594,46.23511870203358
359,19.996001027467166,28.87021070811196,44.071058808973135,45.64764509406543
360,16.891800990969774,60.71636390317503,46.527515539321826,55.28728487092834
361,17.558463514739675,37.07001709990352,40.41048895940987,65.11236164216763
362,22.677848532390414,44.38246167598289,55.366906892790766,31.889014817614445
363,16.874244045505023,42.726732417474004,44.30398110806425,39.705049532405596
364,21.457820044620977,33.809786453161664,43.32837837136465,42.92308617100797
365,15.461983257435909,49.59294719548535,82.01770926648405,64.22633915397502
366,21.455764541364072,61.13758871036668,38.496757279906,41.38938750852785
367,14.262491135210128,59.02760049345051,62.83015186982049,49.099293954455895
368,19.72432576019483,43.518088158959415,52.669361349635984,68.98942566293793
369,19.49867946072803,53.78434598805549,25.418732727571797,36.45740255365882
370,16.82039599151211,53.320303921049245,25.8694179113691,46.81247776134326
371,19.162180218424247,46.07155069215169,57.4986536978888,37.41730762337692
372,12.563395663473667,31.31666159806324,38.07885517726895,60.83459890681289
373,18.111422794703177,42.687206822701526,61.94382651750553,41.68352607033181
374,20.68585751266556,55.733626936090864,44.86769320166508,35.667969556786446
375,17.654125705427628,46.939171619013806,53.50643170362636,49.920294477338224
376,14.849933562724786,59.072648922025884,53.546208536190896,58.14981285539594
377,19.22689354813657,44.170098709855964,45.98787829959132,62.71634154078714
378,22.658297557779576,56.0983663712031,11.650620939031448,28.219697321848965
379,21.37919640312692,65.12100866519158,47.994201745228686,46.19642093717434
380,19.54626243230332,38.479029635802846,38.64019929427171,56.795013267881366
381,18.761093390029124,38.50922066783728,51.87250947289442,37.87191937202121
382,19.195254504534624,25.89674523648807,81.7593212655424,52.07867453210825
383,16.73608208957787,45.84959319024998,67.10904750716773,46.544269848575254
384,19.24992640050209,40.080806380099226,47.7194542431667,73.82197587548096
385,20.22524891653989,62.04696011128014,73.13628159211947,52.10969273318314
386,21.382207306592818,71.86846793150218,36.58206944154428,46.2086398256576
387,17.051990612689867,45.91874551974269,58.44263628108964,30.777201672500496
388,18.757122962248147,41.8144288531392,37.11209161089096,48.7592760404427
389,14.641902150887834,57.65476212714295,55.72078665147133,75.22199797046646
390,16.104900563049167,52.91662894097898,46.56620552466597,50.14801095892962
391,23.26001406149379,69.08638109198796,54.23853992514459,35.29770458905791
392,11.582350563082743,31.162817726718973,62.75708225622523,45.53826705225087
393,23.01018257540092,27.594760702102167,60.99421195619124,30.626786929876282
394,22.4500121592363,42.37648957006773,87.35948973638415,51.618432428115995
395,20.210045900528183,52.60073831266988,35.70377855056387,65.30029464466821
396,17.62314105887966,45.80845895264445,47.48189818617728,74.46699030815637
397,18.796316600003152,40.40159729609411,42.14463636399662,50.981496772652434
398,24.48316953848933,81.77530187644327,55.74828594484774,34.94988981039337
399,18.929357015894823,53.10631566914931,65.62210563067634,52.51830540812088
