unit_id,JobThroughput,RackInletTemp,CpuClock,GpuTemp,FanSpeed
29,24.429602958288278,34.88376221473046,38.068787492005875,47.055517440716564,66.67503592402333
30,23.216519999185333,57.57175971393616,40.49547609886929,42.41038712128938,70.32362377566837
31,36.80962243794864,49.190672841001714,48.887352911946195,41.13594382359802,59.5307593897064
32,12.561607003304593,50.70657315057915,59.20331561975302,78.7504724497528,41.866926294766245
33,54.6515967520858,47.901083842328575,70.16367283210273,47.47623057669206,62.02451022652862
34,33.14327589952033,50.631677141974805,37.66834351825649,39.347110215622095,56.8199316903809
35,22.22673027968526,35.46099450598155,58.27201478136558,55.200901709315396,79.98709602095597
36,34.461693103991465,44.176779423144374,54.69319448932141,70.72302991355394,47.505644961340984
37,40.639234514134806,61.29925692069754,55.54567292400307,56.486650845194355,46.88894302345626
38,7.608725022339491,60.755742501940574,43.50369665048558,40.76590816593669,57.736878050495456
39,8.567350588956092,76.64453815281769,45.86592112933494,47.29527462457746,50.704880633662846
40,3.8079092487383566,61.30239638573383,45.09547165571163,52.51943192283795,52.01445201862683
41,10.60245139730586,73.7745946028264,45.79144530055233,42.56941229479432,54.24627940206106
42,46.451015952959445,45.92680108299487,51.796177671781,47.84674869426699,53.26671992355768
43,22.129623736950624,49.418643600543525,41.75659749547688,34.94083349064154,45.01549513901755
44,21.578823418099024,60.131498093995596,48.9172592797785,34.209266832648595,50.96469357131514
45,16.82495357817829,65.80469333579771,64.33518828984025,56.46130314830565,65.56126954871141
46,36.26787494873938,59.06780663574812,60.11197692529216,41.08538671392761,56.132294476474414
47,36.31043636915909,50.00346608212576,40.75051287632077,49.005765708038744,67.25610909652974
48,13.49193608530635,62.928359502713775,39.260878721597486,51.82126092372735,55.39739787563169
49,37.89166189121515,51.02163175757067,59.166578700951156,50.07770205217983,69.78674334519708
50,-0.4424235257214648,69.05297821156606,59.4962306678868,55.84113345988779,45.21379364825523
51,12.219660571506394,71.22084622113594,44.694193531751466,30.92131214911921,49.61899396725089
52,11.921945499420701,55.67628121527923,46.84381964115374,65.76720387790053,58.21985660576803
53,53.63483266169174,44.791835518549455,38.26398645976071,53.80795988050127,63.72150685619635
54,14.79753364421232,62.62082979245921,53.188396832442734,27.537832418876892,57.260053922201394
55,17.630321281847344,64.69921152694157,47.570585412803354,36.02493189024609,62.17584058847879
56,16.311523606370883,63.68146126590707,56.48575381964583,42.948884767006895,59.72822841049427
57,18.967832663495944,52.53262491056948,61.89075765407354,52.90708456406794,66.31467718711335
58,-1.560301885947803,67.32442699233361,52.76733193567647,43.02453579137229,47.197698452241546
59,25.21899612421698,25.542661998153218,45.62632223206489,35.50163733175286,65.90069539115736
60,27.327652551475534,52.7588546690473,60.74674651277664,47.49268142480939,62.8811980449846
61,3.775510807197718,75.1345017146738,42.49409478134147,57.30324951721924,57.35432729636535
62,57.52192858855631,56.206731709838785,54.06624580982499,60.496534739464735,79.53354181949646
63,20.155550187884717,57.3064983086967,66.91659595086658,32.96049466630331,59.103386357994616
64,-2.781459117538064,69.9314416220481,55.41319429551417,64.32386757059173,58.70427251387194
65,7.768258325073051,47.34632798383375,41.90226371075646,59.77422538959008,63.914402019678285
66,16.815077640375165,44.37750389229109,53.10769459285791,55.63055122218608,55.60711534135035
67,18.706791303025533,64.02545906468367,59.20882456744362,59.057528543320046,67.30167089495855
68,44.93379089607952,59.254085169242245,51.53792206901109,28.066764083216015,55.87395619017699
69,5.936452833953309,48.691279611925694,49.76632247433572,46.968710886103786,66.00815358445342
70,12.241101936265359,38.922635401546756,36.80533257587409,62.16095462705525,65.66959930055002
71,16.723042561087812,55.145907339909314,46.630499635413834,43.54044603563128,52.53653748320122
72,35.388606171463564,53.80489993318246,58.61926853499293,31.341585857716026,65.21807377489323
73,2.957256245332338,60.088680344323315,51.121651336940346,67.4415922921602,60.522126445797205
74,16.26918757108213,47.51687261276547,49.5846078848761,39.33123142439996,60.54625796895354
75,12.726675504093231,59.68748334005504,57.0063716647477,53.51444457671563,52.99535926659924
76,9.000607796629192,61.4834046558037,51.628279213444145,57.7213240219767,77.65835682034859
77,3.3263067737137018,57.29047781789655,59.61851432484367,65.75591172123264,68.24536157052346
78,8.868829099724808,55.038317476087755,38.332926585068655,45.097362637164885,51.99800655467744
79,19.125940287547248,54.66945715588258,59.78424287229746,27.94403187281206,54.20191123366876
80,48.80009851218435,60.43069674416597,40.0726049519087,53.07826596489828,79.21688046581757
81,25.38180379147532,51.76952539017732,46.367936579290536,62.55645279267096,59.00853598218633
82,17.816947831041244,52.75220874911399,44.40140109000792,47.35311191758914,58.25908192564516
83,52.571500974663365,66.72880936045868,48.63266184394834,24.14811752879039,63.4166433602973
84,6.613746328269891,61.23859589764941,42.99464998378026,34.53285397493778,56.83812737532799
85,13.307157219313998,70.25179286684164,51.24197866149948,54.8875158113839,57.02855186685166
86,24.482287021501627,51.563404543577775,44.480107813762174,48.57660960670811,85.95760954306523
87,19.108955067589328,57.21208984700286,52.601236317029276,45.75469827037817,60.88090286536431
88,11.344208908115055,59.035675494533585,50.66209781746242,51.675343945638645,45.21537877996377
89,14.379189743144515,71.29751102243534,64.0187627639485,74.27578343983232,40.011170440142756
90,42.79756781766707,48.59851934693967,46.85303684503481,50.164067481799975,67.26947546981246
91,25.89808917160915,71.28129807796654,45.30398876046615,42.180365847172276,88.52422822714774
92,14.943329031210073,38.937915876819964,46.287007075743176,63.78975710801861,55.15086399985671
93,30.362178564559983,47.88623065128263,47.596521104208804,60.08189012766556,44.4588165418779
94,30.55536850680163,66.18239820250636,41.33802532220976,49.77822232564523,68.15234020370067
95,48.89320568250841,56.14564118887227,48.73100743288735,36.037774925197695,48.639430561125636
96,14.704994909199728,46.55879715994908,48.99271544167011,38.48507315950194,54.88807507360156
97,24.911905576552083,53.371901533719985,36.687029784437335,43.944528409083155,42.89903882116892
98,25.31079178203494,74.84504804654777,56.377904282749675,40.40370725177604,54.59160412110507
99,51.675843841920596,48.211884039587076,44.58222703080987,53.96382091127876,65.78805883255686
100,25.701823746450717,46.224470125768114,51.19186276710734,53.30602488622091,69.9733952879793
101,14.097200947644168,55.973915589986944,49.70988274315256,45.0925274315656,57.71895863287114
102,6.302108444374999,62.476419670145354,49.73007459401429,43.53615049374477,58.96475542689303
103,9.530511736881277,64.06393274576318,39.46614689874537,38.366251470081295,56.12834496276931
104,9.645394319108267,56.7006716304006,47.63877442418909,52.23046720309624,50.037024099477335
105,13.505923219565013,66.81167866981917,49.83220509303194,53.126602255828956,53.03291611747443
106,17.216616745953534,67.67620693207796,52.82620317345914,37.812986611575695,47.85094498004954
107,29.112465798131414,57.83749875089533,46.34452016515343,36.93386821105039,63.496603189831944
108,23.432576273261112,61.051075699068626,38.0189954238115,37.06503214759154,43.28659404948324
109,6.271154150284738,77.70143969475303,50.78169220913701,50.454665337601554,57.32845618710752
110,25.02625313514146,61.98326403677299,51.932619312077186,49.07475027926914,62.09958607359158
111,20.606514046318384,76.86325651538641,54.89929547420293,53.704818574629456,75.90422160817012
112,27.85616454138395,57.214302007266085,58.37722987541414,54.8090593628009,65.36063763587418
113,35.51452355660632,49.30538411360375,48.74138811850971,50.76587420509568,54.94637851361112
114,14.981193062399289,50.68115456305315,54.32651430013164,80.45170391899623,57.90187321115662
115,15.738164737533717,54.84292018367508,46.10613887171905,53.04349727242351,71.89697106547422
116,31.100969988724728,50.79415570476524,50.557912779201736,24.08989426377571,62.08451585902134
117,22.419740254237112,34.81399435663465,37.4009729827584,53.77737003852456,60.82176627683158
118,25.537410630108425,34.153177357320295,37.95097564991246,41.46928612826402,38.51382534836029
119,8.490299426939023,60.02092842835366,33.12642846170302,32.465245931865134,70.36946379607845
120,35.563698099480874,41.028101774451535,50.817112153637574,40.0084198575651,64.66604268499748
121,23.019563609617073,62.15495051913423,44.04946410157631,54.75412688179046,56.001023534137396
122,3.2212074219594893,73.96790005187569,46.65689772604183,34.551349731987415,63.58221209937016
123,24.229615860610195,42.768034025424406,46.58503122221883,36.84423330361207,58.02058524941831
124,13.041149713392693,61.73652241553119,36.80931547384027,66.35061533683567,55.119974054319016
125,1.8476546054104073,71.94968387935226,64.22417060473286,37.55381509743036,52.970689303682796
126,12.81610743592617,56.24368567727328,37.951340184383945,48.382539101366305,40.180731429935875
127,16.66209945018656,46.25303415021019,47.73938864646832,54.05154183610964,68.90592892568948
128,21.04494337985042,40.857984152334126,43.26337815271295,32.33507658193258,57.056186076923126
129,39.99954799510425,60.23634811186787,50.793002368809866,56.105201605854276,70.996210442263
130,36.11320449312352,46.47274984960552,58.36472854587088,56.33410489093978,63.316197625074146
131,28.58846970519824,37.38861773938146,49.916258963139946,41.033032062194586,60.86207740513119
132,39.453627070396024,84.37501871630175,61.35780839166872,37.69595496345591,59.20214002243181
133,64.34952370019325,48.617164448329625,54.09923415867863,58.03874932168097,55.986680386016815
134,24.542430467469746,61.244545488218364,60.89587885761938,45.91474937580417,56.13057575703453
135,53.088082053599145,39.765368870165794,53.14416703086244,31.21713925381304,79.96365033857532
136,27.541084565594723,48.50793800443721,54.65895579433925,41.513924657724054,55.18716792846403
137,51.189244185679314,69.30433706650129,59.67445915917151,42.2681518072512,72.59890357297323
138,7.356142593707923,66.00268431999415,57.49775292212847,42.6529581112462,47.77228832215966
139,16.501147259605574,52.71711594281596,50.446679834702486,67.33382755657462,61.549096216674954
140,35.30623901568664,42.077088059011984,36.443052716245504,53.55945664765129,51.08477283030003
141,5.765021044506135,77.85268515183412,45.00015617977026,63.99529196189747,59.75500001169271
142,44.28239977477021,53.21344180107014,62.32766342665831,53.83306720843108,63.87123673748665
143,64.33181922554122,43.03416716999617,45.74465500431758,50.9021619719814,65.57078944739517
144,4.740189281168396,60.97790603844248,54.180606672851724,67.73076582131372,57.81866466579653
145,44.90829316421754,38.875593441854996,40.11420462735211,54.220632164693,38.34706607705299
146,40.068971643556424,49.691664975017545,41.40114144828974,60.550167104658115,54.71750854844614
147,14.892880109832278,63.7954326690542,49.14965171766482,49.556171949412686,63.70252949704035
148,17.47001108956601,44.21256443590132,34.85553226770763,40.97849011616427,68.02235943031275
149,15.18303467976315,57.77439968707104,49.292307471548284,42.500827943391464,50.871349041032715
150,21.619953700711587,50.26719070512295,61.11805768026695,44.31255897315843,60.7989468143728
151,36.67725656926877,63.161212365939974,64.3788488295562,48.27925946655591,72.82645681304429
152,19.045599845533896,63.54694593596884,51.86789392071661,58.5427536963068,63.52406455110206
153,8.65820462521484,62.64458182670939,38.1526285382301,68.76415991002256,53.959913731784496
154,16.59994895219882,54.764273823526565,55.13942585886109,50.20202426503825,58.7070092828926
155,45.92046706179148,55.13635843953004,54.10528369365999,31.84604183109455,62.451610957328135
156,2.602281713908279,68.66691594298548,59.25023158514903,47.23724665564859,41.26411125842792
157,32.884202326015,52.349780505805086,52.922573582619776,38.34518226756463,79.77670183616141
158,2.7096971198942956,76.58490812247217,50.75725340478996,44.52261346665526,81.6867018382471
159,11.717806869892197,53.62929981893501,48.95273767109612,60.764189639219715,47.68615477438623
160,-1.272241121267267,72.13862373068353,41.67004283402284,27.73544068107166,57.14335725165599
161,12.76060848645656,52.468291636493575,43.18065741665379,52.8527557518798,54.48586340271157
162,19.815395325392466,53.59375636414995,49.82717632884473,80.07760505687646,40.68846695718145
163,4.563899225795354,62.1719126000883,51.38625031053248,64.82880552823944,44.88162110525357
164,2.795202899508444,58.136559390680524,33.719105174124245,45.411234606402594,46.55043256011627
165,3.487056304281941,63.01166264323697,43.683669411301366,32.09526992350878,63.6821895502385
166,22.69726925490787,57.7090388028297,52.66826573477906,59.38744460773485,56.43596321895445
167,9.750230283596306,65.15467130488923,57.47459133905433,63.17468380944079,57.74010518391551
168,46.80694617582931,63.56980293433943,44.85270290331463,37.19334295343599,75.09299667174676
169,18.744127557126845,45.51889208664738,44.52764153399534,29.44184434649634,79.86388760311948
170,27.54822918988953,63.132803807409005,49.90813776827968,40.657180370257606,62.746462436195614
171,22.255259109838263,42.62563815530862,53.13024350295946,73.5034541649319,52.697706114459024
172,16.68263185962375,49.464295284038656,42.5541174763489,38.26288526748174,65.96084282410217
173,20.698717116507975,51.58979300229592,58.55391312311294,56.523495629853684,53.49732392712626
174,40.41862844929092,74.77371094335845,54.31756137950829,58.146041037945196,55.666335094714974
175,12.327535855733824,47.41018533004334,58.171785344473136,26.65181121949654,55.69739274868277
176,12.683392469704328,63.16647129897214,51.21692438005236,54.12772318574588,63.491778679095226
177,24.003385426465506,56.68876680179537,44.36094616875598,45.33888094069786,66.12078546074584
178,19.834150836776857,68.0094769924099,49.543479765146714,62.39931543156282,41.493846715134175
179,23.00078805522014,42.78711732873704,46.418024935480524,24.94861890932386,45.47785420268169
180,43.072920239557234,56.058585889624766,49.05927116456924,64.0666780782919,67.41475194129886
181,21.177628510100604,48.06342265356461,35.61184757237793,54.47768759727217,44.250759306531826
182,5.433397106917862,66.4399694929534,62.1712546088295,56.082089496089814,58.796257385708486
183,7.529520065093662,41.856969987902744,54.27393418739097,62.7423075641731,75.95825025063598
184,24.5609992241358,37.60520998769723,45.88112494242956,53.15866940812854,62.392559471878684
185,24.524763689011145,39.115385664405764,50.671962971376665,55.19214427801278,60.3868628453534
186,51.78522696922001,62.50359118966187,41.7774317945305,29.308363065739336,60.293852865249804
187,17.953517917033793,46.058426553681336,54.68614078705716,44.12493818463769,57.06576105903578
188,15.983193460262784,54.090467095309414,52.43932206641881,62.93737669159386,44.878705869234544
189,40.252067998045646,32.523158020956025,56.48184438100402,36.83370949136169,45.23785791908512
190,10.060393876516928,60.90284511988433,58.49720521521538,63.943194349217585,67.92286998499597
191,22.82516205170485,51.68151859221415,48.98426373552132,55.7485440637005,72.86323250673217
192,19.3868099248361,44.28291726317702,50.4698037457091,62.45511545054922,65.99077321158482
193,-2.941124359619111,69.14135788497552,57.0557007910336,41.45886976310387,49.422762156934574
194,11.321895654078814,64.33523013102135,48.631164386796875,60.78200870417931,63.98666749717468
195,25.947702442810126,41.348891308417684,53.887292769832385,56.6228369540949,68.12555080784281
196,17.53522672519485,42.32900462127387,52.23612805860242,67.31374172937704,60.688423420051826
197,38.78780617296924,48.648357016561896,47.090513571754045,72.99044888067858,72.30147427253222
198,18.676999096497674,74.32737964925161,57.892350488853566,52.565055769359624,63.67024853448233
199,12.97515848916413,53.21911663495848,54.9658246660516,44.317193865503874,48.35088687544712
200,15.885866509294043,45.93884431070367,40.944090167225774,52.633516648450296,52.03006293872696
201,1.6809963380974304,59.65053802401455,48.459979446920855,53.28053893597253,69.22126450673699
202,37.62473275930016,62.28703732380488,55.10106368519119,54.703887981580216,67.4563824879387
203,11.134381478814692,65.66784037443766,53.26712649612211,34.06895778653412,58.84884966132962
204,19.91511312747892,40.94627261117043,47.444813218329934,35.88656475268585,59.768839678032
205,15.71051163833296,60.55168161462375,50.18554550337472,35.770843014076334,50.98217935533908
206,30.9042821208078,19.999349811980167,57.00688075278672,42.80632145892652,58.42231462791836
207,37.215501972116186,58.89602757616481,58.17808651982026,54.13023481611143,72.98097262999578
208,29.13634456077244,36.50397015184478,69.98150454002251,54.978971735237536,44.45362924657335
209,31.815196421677197,44.14215058788027,43.25503427050262,57.31818549999808,40.253667725581174
210,16.318218102508585,40.45548620314781,48.06915638092244,46.04154721958477,63.997920839458956
211,23.96200013220114,48.67209884551304,44.6139364495966,68.5082614659614,62.727131084135415
212,12.916983927332177,49.62971671811867,46.49601555337507,42.856376364206625,63.23782338688652
213,23.993306251768075,59.379430892925996,38.87563960388461,32.580489473425516,54.308479914838784
214,36.315635864088364,41.898717078718775,31.019487599442815,43.20523760544652,45.240948990740236
215,13.556069502826057,54.50949267910947,55.31966077634946,52.30035393012833,63.285808118660334
216,39.40072220169626,52.11004025258592,49.65014884794016,62.97015950733513,79.97138268469375
217,24.361522972588546,62.67767416650227,47.08267509953055,51.860711635659676,78.42382499183616
218,43.0182701188975,57.650687205542944,52.050365344047464,45.453032642113044,68.16613640605574
219,5.267011458041448,61.627107426924454,40.623513543122414,42.32221357236241,54.089933633272516
220,18.969379143524243,76.2864638581661,37.071267074322336,59.98773814545111,63.364686854468864
221,21.06162738702321,37.44381356918386,44.57591245948692,63.85461942966193,42.71907001900788
222,19.78145192692569,46.84980175790286,46.88712886157153,57.114956463617226,69.57027063343679
223,33.87422588820716,58.244840262147974,50.7643838895386,53.22520371569445,45.15897626602442
224,16.842336207622747,57.086483431476026,39.259795357495726,35.48682366784729,67.68185388186416
225,45.72699939490837,35.93327532301606,58.617981189224516,37.51139289108514,52.71769699183443
226,38.40116898291987,29.765666579447473,56.01584526116788,48.94919030244707,57.24893802735629
227,24.19879622472341,60.39272191819553,55.02363972362175,41.01615097144893,68.71260526572974
228,3.3341087517893113,73.10645003479571,57.30775471601775,45.55177425606818,75.45731903958418
229,33.5899398544465,45.83740714243397,45.09487335828293,47.55311965642792,58.03985540086641
230,54.908987644979746,54.62453829663299,48.69540521922394,57.06243955249151,64.85965003641131
231,7.692295914901897,49.03178974923992,49.4586619260514,61.59079346551154,58.43523411589104
232,18.776143102794375,72.16963921756948,39.26443252875764,49.04665058891816,83.21310997576506
233,27.276891097713357,51.37506303088866,55.3793876953608,40.769553078789976,47.93601507422783
234,6.466048780635714,68.43030030092416,57.0667068499712,55.845834354353244,53.832738651256676
235,12.249089445762879,62.963193974405876,54.38736753917725,65.23902353034555,70.85582171335449
236,25.514919921230483,54.44748981601646,61.3881151100214,31.71120724191721,70.15488362366834
237,21.22257469194099,43.38489756414927,52.00347856752123,61.28467411484039,49.541522455814025
238,8.666122168428345,48.576108770070896,51.06497796948199,34.110234611042955,76.37543850897379
239,1.9213591426906393,71.89574032551083,64.2304039996631,39.21812548369641,60.857938905336994
240,12.387903780816261,54.19703236231129,39.106499627303336,40.064442454547425,65.67826247698292
241,34.69517723401549,62.71019475290818,51.95096576287868,86.88986511159774,61.60988350378861
242,30.308085317424567,42.120502305841065,50.79213619652307,35.77452818367278,53.92179681242868
243,31.53082716990459,32.416177879083584,58.05444515486708,41.33219086472384,73.40351661418181
244,20.244285273183028,42.59533306650062,47.58106144991857,41.158104218342785,52.29413118303479
245,14.159780954323676,65.47507860278444,28.155280465409973,74.10917712088578,62.35742409922481
246,40.227343775747386,59.199289044769706,30.795542457545555,34.23616282810228,70.32372166322095
247,13.34716752327085,46.873869783613976,63.09186699434889,39.89801256615965,48.92527167001675
248,26.60370679664914,37.45139170718363,42.692856409350604,83.65549698048412,48.895182741247744
249,8.642844025295062,72.41328306073265,61.564858172866494,64.52916549050394,58.49487153050645
250,10.313312518716163,48.5415686135444,53.64018481906158,48.146536120661835,53.587414857837054
251,25.520630774497562,60.70070491391435,48.54126304403583,57.35563868820927,48.30083900054383
252,15.993153456004466,43.883549013894864,58.328404022879745,61.52920342350778,61.329648783118856
253,1.65425250438682,66.75786476734312,44.427096221518966,71.79250220081519,38.67965765267182
254,8.237271067932234,57.40727427169239,36.03424501549776,56.804788697906154,43.34953152810884
255,8.418480615427562,40.685932633363194,47.12328676394302,32.91300126943643,61.676724995683294
256,40.40197987191487,40.37543655262001,39.9850551737203,44.15304322966819,61.065292128526316
257,18.164154599814175,59.89403434236635,60.113984601518986,53.77804125112509,69.70547226125731
258,11.188428895712178,59.719284720970926,44.06099748305186,44.672936234539954,42.15343785853975
259,18.02630869835873,45.68137198452037,45.87552080602746,63.32157859654534,83.73467659767971
260,28.855555419302153,57.737386343338365,30.524675474146644,60.58463931988004,75.60816917849303
261,52.37105820688434,43.55815230798938,57.0049463629579,54.618854296499514,59.044764656842425
262,36.414209113913294,43.92437574122134,53.61134617711846,59.33704434610072,54.00575783793696
263,17.942072076726657,74.8698373414842,54.42000578024152,52.58174598903504,55.24483830488515
264,44.333824175539796,41.05680111224225,54.33476386075128,47.91090642374408,74.97969063574367
265,68.30393046814953,51.933413405715854,49.456359088208295,53.20363096920132,67.11737344088827
266,25.674371191590943,58.67711281741098,49.17358599881507,45.10429435131699,61.38381177968507
267,0.7331789859522408,69.31356149439087,66.8449836921579,52.149700628298994,68.1497969812709
268,10.366705811057614,46.01514031560397,53.35645715264414,51.629127991087714,67.2227713131805
269,9.592022840239443,60.9762355145964,50.37801353410432,60.060560326055985,62.18819884882803
270,41.028350183260784,53.2607261362798,43.761742002116485,62.4096511623495,41.89829767679626
271,40.118654322863534,47.02196216801352,49.08263571877448,45.021204619066815,58.245770487038676
272,31.059151766145007,57.99198505973004,50.29064018138718,72.38355534999232,62.54951120898438
273,24.084878374399157,60.15645592376042,60.04605887954344,58.13397674897296,76.2457666083533
274,6.250949065899951,56.787312746057566,55.521612473273926,37.984846784347624,71.50516752092221
275,12.627471487354052,59.12810735605074,59.4681100840942,43.864612648521216,53.7340649029794
276,13.372405794497942,86.60564522294412,55.3355763192627,26.461131511118236,50.35251153816876
277,21.314854619013968,53.79829236293247,45.58608875922323,40.95807240456946,71.72883205387242
278,41.051039162885054,42.021266213578784,35.58857296566083,47.71717426810943,60.948280081299345
279,21.236143918882586,63.244401392171795,42.532714460147325,43.16349193020425,49.302438313802206
280,30.589939827257453,62.56429312368781,49.59695431049222,63.555203001896615,77.64940613771469
281,31.425799753893536,44.88309977602969,66.01469827322822,61.02674088824266,51.42395856337715
282,25.22744103128102,52.93133603784236,55.993953418228045,65.52101901074285,35.60761185181277
283,21.870556784539644,48.736328694156875,62.30436774501942,43.19091273737515,66.02485230153619
284,16.20372913271577,49.61414639170392,40.56922501080803,51.48943553216693,65.18663597371255
285,39.288440841576076,38.67843325503729,45.09467962447353,46.63784700840972,46.610957452008435
286,30.83232977955389,43.83354706569069,58.26546791610292,69.55500748050345,59.45917661181067
287,-3.70939265308444,66.64254240434823,50.77537735396208,47.66780651534167,61.24119698390249
288,26.560768312363752,66.85158250922647,56.718007502536075,50.080853490117505,61.67684450131123
289,2.726681977938906,66.72514277939685,54.05999781256941,33.254294423712835,61.00687806153066
290,29.462826785805504,49.689209547538724,56.05325722247064,18.08014871281501,58.14941559451203
291,12.421682304014043,46.50292894987201,45.45704020709026,56.60986202024652,80.55451644103707
292,29.004699642747298,40.1929698437146,53.171414737560454,36.72134516290532,66.39854612736177
293,12.34567055781307,55.98399737016262,66.65532794467603,36.07549221164379,47.73190382502512
294,28.71942501059777,58.11279236775093,42.949688547157194,65.21404375949376,57.458411985747595
295,10.329333268617672,57.45966937049885,40.93136037056706,53.622489965873925,65.2061523781592
296,15.563902873731491,61.871792377420306,32.846800850842875,68.78088720252921,49.61929612978591
297,11.86265953481209,62.953623829467965,54.204267622179536,40.05299466629444,55.99294338753835
298,34.16949022687157,50.558618756953344,49.9821565673554,61.27332802235314,48.181584586113104
299,29.607986263525806,63.37785383838013,55.39516619717253,51.358466681707526,60.94712298867069
300,42.486709065982026,46.308461231646646,44.387622642838,69.45192835396212,59.51839068199737
301,23.052605573282325,40.023060558960914,51.627733120861066,35.43313730609151,56.06122496426481
302,11.762094209575642,55.21344881272152,49.27021279893129,47.6215606358786,73.52535529291072
303,32.73161241193983,24.275517596539522,53.860446028031994,53.20163013263501,45.76968997064624
304,5.154516359123538,56.58641165472968,66.31568948536749,49.5313053562466,56.12317382309364
305,12.823669401817558,60.578726672496416,48.735346875450205,40.734193304721025,59.29777094066779
306,14.737910816020559,68.53010552204755,55.33302591056875,45.79036130103715,70.36991797801
307,8.101881895832008,53.54411361728733,33.09088066678788,56.28990574820766,67.21719180737361
308,53.244573722603484,39.32669897359496,52.29647423092265,74.54406894678283,72.33807098107822
309,34.593120070219825,40.57633192510316,43.848814923054015,34.75399153022766,54.63625003040477
310,17.765413167372415,46.971714870416605,52.47808268640786,24.188625466643288,48.07186520358378
311,6.686169329945181,68.74752246497374,43.79370724003083,58.33053839853994,61.67395914659389
312,11.998555363678788,60.50152736964084,51.41428991972806,50.700885379544545,59.69431667253302
313,15.238253667567028,61.83973436804584,50.64280016899439,85.87968680650012,78.27549021119091
314,54.02829356159651,34.99670405220166,54.95426781889497,64.92967202995963,48.26960923892905
315,10.650085735307965,71.7311363752085,51.12474700922639,43.417126444306355,59.67772922667753
316,24.564324418044166,69.83028408836299,65.20655190780238,49.55729130657706,58.15637253985609
317,36.7830750358212,40.75361566493605,51.630457597981106,18.30608881600968,69.39668112000462
318,20.3352911585205,45.106787984423505,70.33742840300008,38.82018096272102,61.785970903884525
319,20.646713907175915,64.18956402445538,59.85281860022039,33.4717030513979,75.58102368231562
320,6.561978879063087,55.783192268569486,62.824310349406446,68.23603502470486,57.5855648770263
321,20.047763917982802,50.036746702272275,53.8469452637576,43.8007754339401,64.48010727069833
322,12.349069201302637,44.11421020467385,46.733508011409015,54.498016606374335,63.0823158642627
323,32.49329649256949,44.48429328777889,65.37838514295352,54.43359372353073,65.47664737687174
324,11.014796760558587,72.19824126536476,41.70174898209464,58.882369049280754,54.694697863334746
325,17.540698780268418,41.913494534607864,62.42532494776138,61.17274674967012,50.575443980484025
326,27.915458648135278,53.97237728132871,49.97101285465274,38.46490440426583,65.35003693477333
327,13.81675282797998,65.12627814241016,58.14834446730888,66.70823570655381,53.58000954293985
328,9.823383142068202,56.63373390267928,34.05805208675208,25.7999324616241,53.307199538745174
329,24.783302221790773,49.2508632872334,63.363376077260995,46.648358289050286,60.19731248548122
330,30.13194231917265,45.76850729180961,57.363762343983915,57.125682133314996,70.6711479397272
