unit_id,RackInletTemp
258,42.18415946766266
259,36.661461213910904
260,50.65370266000724
261,66.18998959057666
262,46.49818462722225
263,42.5110665965428
264,52.604591218215255
265,58.61238337502875
266,38.34739471139416
267,58.311311428488686
268,63.374376984079404
269,62.83296364574296
270,64.32391470716091
271,61.894538443450344
272,50.36817743994629
273,68.47693976648891
274,69.97310230381723
275,61.41727482373666
276,31.75961698555073
277,49.69323364730974
278,32.14146996218318
279,61.93959480344222
280,59.48998984677074
281,39.43175169542776
282,69.89705883621797
283,77.35444775964324
284,61.252144139763374
285,55.544767874357746
286,70.63447720833778
287,44.58912300067036
288,69.55073587473922
289,37.99095013594615
290,71.11112674079428
291,50.49619135933917
292,43.595683640330535
293,51.32997734398392
294,60.89363133281823
295,51.4008012143787
296,50.23555504967571
297,61.636828877433686
298,56.88146153022237
299,67.05451136906181
300,50.590315395325135
301,42.03019502968535
302,55.21562576199208
303,82.48096386812509
304,41.781371700092386
305,29.592551448225294
306,74.55053541304713
307,65.31007523651098
308,35.53721493557173
309,42.899741318053586
310,47.774383441595674
311,44.36592781571242
312,67.65594435586961
313,47.059283060079366
314,49.020038584446475
315,41.642565380076945
316,61.45122935045965
317,62.53818744999958
318,62.44440439130453
319,61.322352592197035
320,76.57880395082975
321,50.674658144561825
322,60.09727695018344
323,36.011636490285106
324,77.72994598912395
325,50.657457031358085
326,50.5739994160239
327,50.108245451849434
328,48.558746344520365
329,54.61005445460237
330,50.066552417993194
331,59.326411016003206
332,58.57148060538008
333,32.191668959798875
334,53.34376592767934
335,55.96754727999111
336,68.23543325675986
337,54.59494124037977
338,55.0862858504264
339,51.523295103027415
340,58.97416003587935
341,48.426238599400776
342,53.78121184203998
343,67.28333599436047
344,49.08923790332308
345,53.3850416595104
346,63.974803640153326
347,49.28549398722348
348,31.121321459430668
349,49.399493489134166
350,49.55524976713286
351,58.916969193846356
352,49.79258681130129
353,50.051706055073765
354,30.125463039915793
355,60.479789905709005
356,67.46936970476158
357,63.749481241144245
358,61.5108880232084
359,44.64125058823953
360,44.21980396275065
361,42.92139207379901
362,56.897605650305984
363,70.15254945590245
364,60.67688106859647
365,35.121316094367614
366,50.14876924490262
367,28.553997713613498
368,59.10719309788227
369,57.33986203826595
370,64.85023779790268
371,85.77485961493394
372,38.442864393252854
373,50.926745977714255
374,58.38331593952513
375,72.37893897226246
376,49.981830912122405
377,46.95043061181538
378,57.93689601337177
379,52.521170091403
380,46.80371886982917
381,42.9141315130237
382,61.001306926565015
383,37.67473702892872
384,74.60901968270787
385,60.26860322677557
386,42.039255078800764
387,47.636330801362575
388,63.256489693408824
389,35.88675910473669
390,51.01514879829524
391,63.05133551146142
392,67.19442223334366
393,63.03058585176383
394,71.24569654058952
395,67.19422289229792
396,70.94521272706187
397,55.06151994127032
398,60.68921514223313
399,53.169784900247635
