unit_id,JobThroughput,RackInletTemp,CpuClock,GpuTemp,FanSpeed,do_cooling_setpoint_controller
27,41.47251301354089,59.931221908767,51.90203380480711,39.623639464649116,63.935531267021425,75.0
28,28.285012885467527,48.13559072596199,53.75706399345021,52.18573188091463,68.09372148039813,75.0
29,31.46968683336229,46.07430265749506,46.0403395420062,50.39498606190328,52.79591162701177,75.0
30,23.930524059217117,36.94384521896207,52.17393404385551,58.654797063123155,46.536545002480665,75.0
31,17.923763527498156,67.73636494224606,52.59375465209486,53.05913377005218,53.13973160531423,75.0
32,26.853980878044137,61.52528623512002,63.30499188400853,37.718861063495986,62.862058555743864,75.0
33,33.974687135426954,68.33870340962315,58.38467997005043,42.04829684765644,72.4867405585712,75.0
34,29.33623273898523,54.20571359492323,52.173589846747724,69.99295905388155,58.54578637691162,75.0
35,23.129338278204216,57.16576855607338,44.75175229974917,38.750481238997295,43.36448926000076,75.0
36,42.93561993331749,63.60487643968644,45.485874238834576,43.81878988193812,53.073357048101585,75.0
37,17.88179408248111,70.50750586715336,53.42746212166228,38.64575187843026,63.00241748632876,75.0
38,20.65537093822404,70.99417998141809,48.291308592717634,45.85405600200632,76.62274332284846,75.0
39,27.356134278521537,35.35554188156594,59.07094528308915,25.67835394983874,64.43545600937036,75.0
40,26.061441317227022,51.62338351713449,54.14086481750747,49.659749290663484,57.445077550206996,75.0
41,62.545128759428,39.23113487640762,59.29630812048583,68.33083965761713,42.29391546532308,75.0
42,29.57103540585749,53.15285311222942,49.79617063443138,46.67975388797122,62.57275880105646,75.0
43,40.70951941758263,62.85757423803681,61.90793470117605,49.99051523333667,66.17217527485856,75.0
44,42.19934549502306,52.18717631514704,35.804175156893585,48.33135554813788,59.0409126009067,75.0
45,38.66633547515447,47.5256921532541,49.710309778451695,47.26975632484814,57.14744574018637,75.0
46,35.70334693451084,61.94100988326499,50.95714758646574,78.22125800007099,68.20773264787928,75.0
47,56.299947628242826,68.64721672643284,50.48663981246011,44.68162474556362,57.75206550964165,75.0
48,22.757970037802902,51.63288569120867,55.08217710648552,61.97511235974091,71.98847659049954,75.0
49,31.69783545474802,56.428421008211565,49.375243910621094,40.398887607965094,63.892303181919985,75.0
50,59.18050636793319,43.64165672167254,45.98233995625806,41.379111517064516,61.9108728228836,75.0
51,42.0068293700253,44.57822529841252,36.34405755422472,51.433313867089126,61.39060748269141,75.0
52,22.010097439559107,67.30724810918355,38.53042322763445,46.332522760164586,54.707066853568925,75.0
53,23.75267616148674,63.14397134348615,43.00482062899956,66.17923943993102,79.01725070058907,75.0
54,25.378954935378715,46.43944253215965,36.17823650222185,31.768977135609553,48.59462168437575,75.0
55,26.28084621927175,68.5853395146688,50.53911511351978,67.42184507600088,61.02883461393201,75.0
56,21.020294942992383,51.524991020566674,50.36079760303784,48.477922881721646,53.85003265469028,75.0
57,23.718173199377127,45.19325657477173,62.850435423876604,31.2934824666266,59.21603700837432,75.0
58,12.178034802205975,67.74365636680767,35.62938925951873,67.95931475218072,65.08966535616291,75.0
59,31.39597034483678,44.480100269108576,42.79713267821648,40.17486937331175,67.0589036395018,75.0
60,36.03819433315502,49.959343998655626,45.56156725699002,67.52933913012892,49.32903801749972,75.0
61,39.100447656076355,53.152380910607235,49.41678315009843,41.814309145974775,57.35187151036773,75.0
62,57.523498885080684,63.76400803530582,61.1326554445424,59.10354382000121,68.95831735406993,75.0
63,18.875640828906366,59.34062154490548,62.6070628485012,58.05733665342592,56.48587884746563,75.0
64,30.62504250603176,60.58855413421858,45.52276799015238,65.44028641677,67.96074216089096,75.0
65,27.83506838996077,56.70474878586303,43.71641077630448,47.859866937753395,64.09241991165311,75.0
66,24.290085204139555,64.94172397704911,48.76003017841317,56.40519685803256,36.40302837917277,75.0
67,24.51409527483955,49.4573181239886,48.45879402680477,53.746247934869594,70.44464682172061,75.0
68,37.2265244183109,50.36542484302502,47.05415532672779,45.74420720377043,65.32162680125587,75.0
69,38.94161652253611,51.031443817957964,48.51069781654822,30.789203964344438,47.98487659542298,75.0
70,39.07315304252317,66.10595684505122,46.38439306806782,64.24068114251787,41.65073552363471,75.0
71,37.88752617854981,41.01204305094113,39.78939479429331,54.034257621181105,79.09782482000595,75.0
72,17.320506760929153,51.603327467200096,48.50251362182735,45.29782216522206,77.04002452412658,75.0
73,29.138079652462075,60.7857515375282,65.45186678671709,45.53653051140231,65.45202293094073,75.0
74,31.005495048847173,52.1563799908636,34.30217003080865,69.30113386751928,46.74100430850277,75.0
75,56.87663869611636,21.91804967524954,46.6006771198623,52.56647076567896,58.80994496260004,75.0
76,38.62052482106512,50.768298215326254,50.78856115482479,55.119279395302755,53.32102884907699,75.0
77,26.072949941551983,67.90575689768461,61.84541979600161,55.614356150787046,57.44208711538954,75.0
78,12.651720242518238,68.59802320933422,31.254674359925815,45.84328595739832,63.462457116266435,75.0
79,45.6676999013176,37.146670633491155,49.515744968457625,53.09178922900369,66.14479370433644,75.0
80,43.118900555720025,46.95505677480601,45.70013994821348,56.483711830769565,64.55537681841847,75.0
81,50.41352143206198,46.63504017685241,58.57377732674171,75.68011992086252,37.3069912031814,75.0
82,49.274659822221054,35.56755028542391,45.983662123563555,30.672512138773538,66.50051856688144,75.0
83,30.72740125293956,66.48948626450859,55.889951543648294,55.18498385202627,50.03222540773598,75.0
84,35.215922103575274,57.93192162217411,51.3096978752455,60.656848901150504,62.94403538122238,75.0
85,26.02548888592477,59.76131053987026,47.94245980973114,67.90229058949771,69.45336762161047,75.0
86,57.88397322396146,54.7561173007085,44.16749375107207,69.31563452639088,70.50990628124683,75.0
87,33.259968467436366,51.596117609612165,41.83690484724736,54.10093769515982,57.96696036756594,75.0
88,42.66049582404826,47.50045430415388,50.49488467943879,55.31305490356353,63.68755387327251,75.0
89,43.83329844467933,56.624589381711,58.58983983398658,88.33973106235047,45.45963718919558,75.0
90,42.22345165955969,47.693212669687604,48.37155923716099,38.08988027745676,61.21627306076156,75.0
91,25.71829231686008,60.740159113840825,68.57400772300028,35.46342993842218,50.41225801451163,75.0
92,30.57826491133811,36.395565802912586,41.65207190214401,59.04948969519427,45.69566135640548,75.0
93,60.80880524666663,44.052163622258504,59.346203762063766,64.72608462212679,71.93773021693838,75.0
94,25.6596411258967,61.49795633431697,39.04191907407125,54.020975092146244,58.30444971685429,75.0
95,48.24016294142401,44.47938082585326,55.72397834038661,43.51753627264853,61.24157512430101,75.0
96,27.136454319153096,62.3341349103953,58.43425363045698,35.44816342860108,64.43606374383421,75.0
97,20.446048589678885,53.70747431402128,35.84704139084808,34.07543026352142,44.80973286229011,75.0
98,12.845370473440973,54.41743007952832,60.91742364178901,43.64716869077362,69.77702430429251,75.0
99,27.368960664004877,57.113857730700566,62.300708457126234,50.94967854205959,50.979602183676626,75.0
100,43.10979153904973,60.83658128057845,56.16902314634097,32.8474286550964,67.97151206302948,75.0
101,24.25641093995694,68.49623177880511,55.41267962138274,45.573023286987755,46.360527994854216,75.0
102,21.635506956647614,60.89784533263653,54.39967646388287,48.05155152461494,50.375062712074005,75.0
103,37.77314904731778,52.850484311593526,43.371180253394094,57.4509618600633,64.17318851562132,75.0
104,35.64003313209281,78.9416399421409,57.22688409197142,45.80472135304772,71.79728763611854,75.0
105,34.611356424027505,55.02887605702056,46.736911734419216,53.44674290570009,77.44189240785131,75.0
106,45.83175801622335,50.39582333160347,52.19851032295939,54.61572177769329,66.32980011316889,75.0
107,19.26195209146387,67.94316105601843,49.09698126823463,51.67381915587482,63.86036127679322,75.0
108,32.88932135301285,42.23880310497091,38.65003873309122,53.7711591042023,61.07898121651434,75.0
109,36.378263221624444,70.73596160125055,45.62404056764689,59.070927414111594,58.25409975383546,75.0
110,28.48111493800234,63.00373231146813,44.81333061227348,32.80294423247497,48.58633766619122,75.0
111,19.124807983951854,57.392809240610305,57.31564112383734,39.915963372906916,68.99845038224507,75.0
112,50.217471513261465,45.68807192082969,44.054928680730185,24.990174434878487,65.88809767358158,75.0
113,35.13539479347125,52.325755639822226,35.75095226056273,46.998338259708234,67.1111329406276,75.0
114,47.852317256671554,49.80259361085083,44.70240316437519,55.708433347655166,60.680301868103406,75.0
115,29.06752101535508,60.05738481254946,46.98008629869743,52.19779599618934,77.7660272884145,75.0
116,30.525035392604376,42.929541275463066,49.09805127554729,55.363562597339836,59.683297149293075,75.0
117,36.19765513959455,37.548871673431236,61.50477849492247,51.02581654600312,70.16309120546623,75.0
118,32.06228389856545,74.43588641495258,42.466184421692006,32.40255123758995,58.22635885550806,75.0
119,36.62531639744571,57.362438903682445,47.033500000142595,62.452788138343855,42.341354747652794,75.0
120,43.31040026389684,31.112412394370338,49.10358764183474,54.64569939437507,67.36136709523613,75.0
121,30.86496124832417,62.00160329681044,40.65748115459898,53.36933222802376,60.50895130465933,75.0
122,30.132890469507096,49.59310659588397,38.83542563592693,44.37197366546699,47.50740343556312,75.0
123,18.315087366101118,68.45345256321576,45.82110423771149,54.76333338881782,42.737434214997954,75.0
124,37.411363898527796,44.288023245964595,53.399932789811885,46.88936387266479,70.37125324354503,75.0
125,25.117494184774785,58.75132498414382,34.22388308860576,65.76066352134919,60.64487114804762,75.0
126,33.44701950107933,61.27467126024576,63.60468164237401,38.24959772815208,73.7451317992989,75.0
127,26.90872321514146,56.34890689548444,37.72775697863812,38.88197246155534,49.08928898167971,75.0
128,33.54248990213946,39.61169733819721,63.37403475082592,74.49051690332627,82.63577105194108,75.0
129,19.018151016654425,62.1776555264809,41.88934399399127,56.10168603674272,71.91903262032861,75.0
130,22.960233034992672,50.061615977540455,38.85335959428916,43.957097553797475,51.55759998911803,75.0
131,32.758154386208744,59.181804424317264,54.13371795638521,69.73637798195546,66.2990383240848,75.0
132,19.62466529135148,57.499293886563386,54.076023225677815,61.451467011730635,55.834936412137786,75.0
133,30.498832206164803,66.49867434206065,45.56376573080512,58.98558358344408,73.55580266324517,75.0
134,33.37075897827356,74.441444604693,46.35718317091429,49.77295298966314,67.55166896967916,75.0
135,67.6767607930584,32.598300397036915,36.46935918498383,61.73170394305013,49.95427439239429,75.0
136,21.498182607503303,50.363750954345136,29.60410086921039,59.12626322551487,59.54464494858705,75.0
137,59.95666493702285,55.98597310733031,53.22627134067227,36.45725459664511,61.61500738495801,75.0
138,59.72007372719028,47.36557999437177,29.41507591174316,46.934312964662396,55.74067759547432,75.0
139,35.21377807702292,44.05985502972503,55.53835811180486,41.05358197259164,48.78868114915388,75.0
140,29.96861859721795,54.87930073201217,54.26114693120747,51.643891075589465,66.72312577847818,75.0
141,17.009417438518003,66.26333408580655,41.19838872484857,50.752257821250005,61.162386267944704,75.0
142,51.04094183710968,47.17888293669747,62.499143291313196,83.76982127800878,67.63365757552017,75.0
143,42.17426865962283,42.036101473667706,39.562811278357096,45.62721248183278,66.96222763111425,75.0
144,22.090603464139143,55.87655884909984,46.993663934901505,33.99207177215051,63.05959983370521,75.0
145,23.24356038917172,59.04904498627834,48.515752207717284,47.32740096045087,49.60672461670402,75.0
146,32.85459746811259,43.03364842513999,41.61799057134563,28.89771869224951,66.00025116588489,75.0
147,29.042335688116015,58.21573165982308,41.82904867721481,58.85874271436481,63.45374324664973,75.0
148,28.595882277755088,40.008891430951984,50.86999380851683,54.329593185893096,69.34720123769533,75.0
149,17.580018553044276,58.80951329265306,45.954737190199005,63.954247145401595,51.37681927556514,75.0
150,37.61721778079078,30.73900188200559,46.1613466470802,54.63228334512699,48.02831296632293,75.0
151,47.62490725365898,30.333995909921438,35.11589689219989,38.242313939802116,74.60930492630955,75.0
152,42.37152470807752,52.28406162880278,52.61853594108096,49.72685206201381,74.42061060880346,75.0
153,48.928515901549964,55.80684774493315,45.747459937032446,21.75760404948984,40.38002965308537,75.0
154,24.576830352637195,54.64152116034167,47.549142939953875,42.24908100988608,71.76479611862358,75.0
155,16.85458898547146,73.90870751981883,55.90798186873461,49.60763486907405,75.19492282502948,75.0
156,44.50107229213608,43.04102894920067,42.45558473884283,47.39614366455986,62.172718676216874,75.0
157,41.225448339474354,59.398942883498385,47.521534794040505,43.68574557931673,51.7570507872075,75.0
158,39.10766301293505,68.96228400956547,45.272673962014466,60.77773691562618,52.22191467877746,75.0
159,28.4674440812833,38.369297715181986,42.06854780219349,44.620999827701034,58.444634568503076,75.0
160,35.33025721074405,56.109272431949776,59.23950534713307,42.64059058096287,59.38887315368842,75.0
161,51.102484743187006,37.41268419339323,51.45011968984164,66.84768144902921,64.79730473262852,75.0
162,43.41847672490888,58.62562429088699,60.567976765312935,49.325648881361566,37.58437989951166,75.0
163,35.041426487136206,67.98565446450966,52.97859626580201,45.216450076220156,71.02544257297586,75.0
164,21.62223868517232,49.13074493472546,42.05381278701096,30.964556163617907,53.229534692921064,75.0
165,49.13852424593471,41.23684208738685,62.657088822159736,64.14249761477615,56.2272802614467,75.0
166,29.004944143857408,52.0859837627446,61.52026154605314,28.599285348522898,73.1384196144214,75.0
167,23.997546925494525,55.21618713933293,45.468801379563686,60.43788871235219,49.52189750565161,75.0
168,27.998607888409392,54.0132410975331,57.763417380737856,29.08458910672464,63.30474268608885,75.0
169,25.069297480820786,56.33549710414529,53.79374082753465,54.975203778675755,62.04852202291591,75.0
170,33.3322973782717,59.03924842856211,30.54412885138408,64.41148662934273,55.79748029199274,75.0
171,55.304077798302494,29.723354185729615,43.26743132027167,51.92041468198107,48.96539385478394,75.0
172,25.040441686916388,48.08304603524872,53.02999823239615,41.725721301717066,68.74928660211546,75.0
173,36.58874499252049,61.70821664293563,55.849416141463315,47.82613832501075,77.32261191974631,75.0
174,29.61944262150198,67.5404041028114,56.67580563010031,57.4250334330382,61.18961310591018,75.0
175,15.230152154529742,66.41148421279856,50.65770301892636,44.801083357621714,58.246264360409285,75.0
176,64.85655837157404,48.842911571193675,53.15764839171786,36.75007714077223,53.25435015411307,75.0
177,31.5220548313821,46.682100576743785,51.787983562748764,38.067531569585014,60.57753178814912,75.0
178,18.21461689165346,60.12565999381237,48.268761207674686,49.81856068941867,63.56636402913733,75.0
179,31.10811293791324,67.95965952732891,56.613080619064014,84.02740108491082,70.68193057487832,75.0
180,2.330626222805555,63.964056286187336,48.83927225719674,52.40128984954083,50.714645115727684,75.0
181,26.67066141964221,40.99871931154231,54.29163252932509,68.00305542995538,69.78608681410724,75.0
182,24.73152272952106,60.134180277616856,47.0932799975395,69.60747685213536,58.425825850435054,75.0
183,35.852786633190895,62.209092157225854,38.52283369924398,41.16257138224959,69.342417700429,75.0
184,44.48820456960601,58.96325574423783,44.94691477578389,52.386531756668035,71.45664188964176,75.0
185,15.577582016442873,84.43235139830375,53.62720591615699,52.892586486477335,65.19465347021772,75.0
186,59.76027920282174,36.23718315202636,50.99657108546654,57.67409736602054,69.79975392141489,75.0
187,19.810997114052512,52.76355396296278,71.16365202009348,26.02680660044935,65.32977399180615,75.0
188,18.96009971318649,65.41119291814108,37.08827867657428,51.19312350552341,39.19567193258144,75.0
189,59.834443697580575,38.69129994834182,49.455897009129465,53.5528808233809,83.42758030280145,75.0
190,24.919414969933023,54.45326142482432,55.069995183441094,66.47711603828304,57.00117911303521,75.0
191,46.14435947507293,36.0385037430249,51.061042914452266,62.6344240100971,62.35167603448809,75.0
192,11.962525595004093,66.14328457599633,42.707869776335855,56.37231713003132,57.13134406178149,75.0
193,31.20150250661604,57.525351134150476,50.17929903833652,50.854263238779204,72.57151779518149,75.0
194,44.36498708949785,54.6331610479034,53.216031444571996,50.87978830608881,75.27566755058146,75.0
195,33.070032195640835,71.58778108706137,45.017675776320466,81.12909458541772,59.77585367189178,75.0
196,28.036533437562944,66.60101362736312,43.640458356653035,50.92559881254683,53.221718980255446,75.0
197,28.92652891786063,40.96817702158961,45.61751746682293,55.11590461708253,64.0464324574035,75.0
198,28.84261374292712,50.52404239441575,36.21145981962034,55.762707027635834,66.37163818903748,75.0
199,29.392304616778326,53.98679221366711,47.804756461577774,36.09113413533998,75.07403923970199,75.0
200,32.4963051580319,51.7399999987595,47.90205894514509,54.21345585070526,55.64729576307856,75.0
201,47.238754570417434,53.36395211727263,46.91922132293367,66.0164630092257,66.34640117203138,75.0
202,37.457675540593314,44.50214096890916,53.754398403866524,60.97718519698458,71.1879977418589,75.0
203,50.459462604724294,34.309712016095524,60.74182650913811,39.08022798122414,50.49225072581401,75.0
204,51.73027709108526,48.41560252742616,60.523251828512784,39.44976489033984,50.116984727210586,75.0
205,1.1700636873274153,82.68055627269779,49.75557112922986,72.2372828740297,62.010992887572876,75.0
206,45.033212800852276,30.234651404841973,60.2469975545681,51.26314222026518,67.13761520370363,75.0
207,21.118315635003515,54.609799610564785,39.20783607568198,51.17392475118166,52.850481376618625,75.0
208,45.60519340020468,55.613416637968996,62.537688101678945,54.44981086063915,68.53871018450688,75.0
209,22.98051220830539,82.40045114711114,32.40397237452142,46.35420191996064,57.89961294896314,75.0
210,36.7062073702269,55.65890379514623,64.61651520734655,58.00863717607325,58.87374204134618,75.0
211,39.148611044094665,50.556164288381034,61.27610256104264,65.33556208350673,63.30401514618379,75.0
212,39.13794158788952,53.65611084757784,36.447098191666804,67.0420151898631,64.14926520848749,75.0
213,23.69563091631424,43.79479380621596,49.04557594670909,41.99242032463329,65.1793018560999,75.0
214,39.681747770888556,47.17130268714367,58.96254670503395,42.29899833214409,48.667806783754585,75.0
215,42.364151005679126,67.43997860846122,61.7910948743976,53.81967840176656,52.9301330945133,75.0
216,43.32644096042314,65.56999953279387,39.95275454830255,65.01310341832593,59.37453618088654,75.0
217,33.820968054037166,48.073760160679136,56.83191701942738,39.96832390880637,50.934683844513714,75.0
218,28.522063519053564,57.67998709197955,60.38666948981794,23.555340667703806,63.64475303439983,75.0
219,21.951950979996557,53.55450801961548,54.41022473271274,61.54162327369324,59.65903776060879,75.0
220,44.23683581478329,46.45269708568213,38.11974027421673,84.64843344932534,59.3514934746695,75.0
221,41.974767360673525,74.16541863612142,49.09448575040124,43.864431021565025,61.020185884776595,75.0
222,33.24560498141432,62.323913873805715,47.95260387707268,57.477709435749276,39.4605135295172,75.0
223,45.04787623869577,44.76031899549012,50.25785074450014,58.99574909141435,63.5176901420271,75.0
224,33.34904394603046,33.98329128448907,45.86890553104295,59.97613277338064,77.3503952298167,75.0
225,32.67230547863534,52.30680155439498,49.8259121007821,31.249293613710677,51.892119111381334,75.0
226,12.187002210901001,62.83580138167477,40.45961570979324,55.14134757737316,76.56373958167566,75.0
227,34.795769684709576,51.11352976235854,39.456379934120555,42.184476048951616,51.97747854063453,75.0
228,20.524097259489462,53.54982220614937,61.99604874404136,51.86305714778322,63.86394680140281,75.0
229,27.04237481945525,76.008023929636,56.360982810384776,38.33171329840085,48.917695374470995,75.0
230,28.131676057816982,43.57821561503311,39.42040410385334,47.81924437416073,60.31502683186568,75.0
231,21.216495422623943,63.22441531020632,49.3276298601613,62.64520835026777,63.02459132940085,75.0
232,32.414822461780055,74.36466201268867,56.127629384349596,25.754572537977296,41.258308171939724,75.0
233,41.63053529545102,58.33669628632667,64.42909549312166,51.692967899739266,57.400315416001305,75.0
234,48.51648638417102,52.830756478969946,47.315906433437036,47.17017360453556,72.5999348154346,75.0
235,18.507946702582633,61.42427356907934,58.275701452041424,66.2393378685788,49.96269428875471,75.0
236,38.97157153545377,50.83483949126675,60.649811962226195,40.77114848860021,51.36089732075916,75.0
237,30.398765981542287,42.61086180805743,58.35013214033278,57.33236766402856,62.02893088105962,75.0
238,8.043906971478112,59.41518185810753,60.667967754058665,55.62550657740324,57.65359168754228,75.0
239,30.997430978910952,58.194840434684934,46.39259214680906,49.44336420254661,60.65832571888891,75.0
240,25.900369746698377,61.26811373322018,55.651152587795615,31.668130816728038,61.751017223634996,75.0
241,40.645098961497524,33.753209472936035,42.075087451842094,65.79391468424733,70.5440126699289,75.0
242,35.0524439833032,46.19109516766401,49.182565038035044,32.91020758834398,69.95700334060224,75.0
243,22.86191323136618,53.3973498597001,56.737709105272884,29.888726357316116,56.8976457978189,75.0
244,38.49214315977471,63.10788433854705,54.12807189729174,45.00880135798872,69.3015826304674,75.0
245,26.870416808623304,67.30017629268278,47.36532413524585,27.071277346051087,59.879153928226145,75.0
246,20.43851191746267,52.809126047746226,70.91527051006803,47.89568889072888,52.99944126640859,75.0
247,42.44298843491873,40.51787574422496,51.67116806538226,46.36093248020122,57.938441445678535,75.0
248,31.16743124491767,62.76839517948516,55.57852487018946,58.50233982175898,43.30773033904192,75.0
249,40.155112126453346,56.92123532669885,33.70390256507328,48.3552979326336,57.79600378505042,75.0
250,18.47926020885206,59.43481523432507,53.09061556292541,51.73142737815002,46.87842292815913,75.0
251,46.88515533880178,59.11840282943146,50.69189279956978,41.262779656955686,72.61619724788636,75.0
252,20.05127554715217,76.577170565688,44.43698265638727,39.023547931489595,77.58787073557562,75.0
253,24.360362226244764,59.52131663387526,49.57391558520028,44.24665000428077,65.39321346594778,75.0
254,23.774189814728764,58.041476726725044,50.63786061080759,22.909889824806854,72.65057143742058,75.0
255,22.06272880159023,65.10523988538256,54.795820250373154,35.98471105460241,62.063128954320185,75.0
256,20.684082838151365,80.04590415537908,48.7913931627969,34.854552163713855,64.04394987839487,75.0
257,20.803076103915462,54.28251311241043,59.61598627661048,57.01991740747475,67.13574658734306,75.0
258,22.60556760852325,58.245472251155164,49.132017001836935,51.317969806249764,72.06768085839312,75.0
259,38.54020273752704,60.744544176250194,52.562309222885474,61.58478388516498,68.39980540671343,75.0
260,34.72589602813545,42.37649711914984,38.50279811517498,39.19479613409065,54.858630363017404,75.0
261,21.06463851918323,68.76644262062047,61.96172593758879,35.337373225364885,47.954823256322555,75.0
262,45.37854223856541,48.6667259805959,55.266335379080424,66.54718180463615,67.15880741206638,75.0
263,50.203699839123566,56.66521784666443,48.89512453475595,40.76522878003599,54.45451722466589,75.0
264,26.30755455950007,46.55391015255159,42.29102366390099,45.24574227910505,76.83957949410883,75.0
265,33.563476830128685,56.245588006615506,44.133223091616614,40.31373273584347,49.00164974221315,75.0
266,41.96592266102927,45.84176233361861,57.86330254804937,59.00259303324296,52.695040727906246,75.0
267,50.77786666706647,40.23984424881106,51.80255590006606,56.345695202246596,61.70827085392245,75.0
268,38.904186702360796,51.32679883780435,54.994271797970846,37.804673751998784,53.147500540404714,75.0
269,45.905418883160806,46.05425985867172,49.54967958375849,52.38226556997463,63.82432536685971,75.0
270,45.96039216439661,38.97157876950547,40.85394553687234,42.07913103603782,46.543284055237216,75.0
271,53.15931243602407,47.978751584754136,57.84801147235094,30.673246396509676,65.33093539971135,75.0
272,44.72740676972573,48.38565961273268,36.476272843232806,44.46176228246234,54.924482473001206,75.0
273,25.435699049012392,50.970790003897434,64.63753575880067,54.923616745784344,59.01275029096494,75.0
274,31.76568076168258,48.36664698883735,60.92425197797669,67.5501647883394,64.68543692441226,75.0
275,58.87606287305269,48.760323299771045,44.24487730790524,21.319280420751863,64.08399830866671,75.0
276,38.085358005072905,44.232908678441966,55.37064673721821,56.634152220541345,60.159397959318284,75.0
277,24.23846729822465,66.66072187176736,48.52651898748829,61.76694631095436,72.2299838852879,75.0
278,25.330916963739043,60.72810894578908,33.559829139454756,71.1291960633846,54.148814268610934,75.0
279,34.37757010830738,38.40178535480729,41.28657708514061,25.9703998296293,77.09415496667692,75.0
280,36.176924226671844,50.80410363167184,47.076827615892846,35.470279527920894,40.96913408060887,75.0
281,20.206741395288418,71.98936597685335,46.70404178166929,31.565690044948155,49.63859114522696,75.0
282,47.07663113042991,59.84648919405009,31.67933309593773,38.80627981007742,50.46050229441169,75.0
283,20.895561793897983,58.80680951785329,39.41478802051797,43.43792579752254,57.54361241920188,75.0
284,23.91746509756469,65.74769839501535,53.7159183487811,61.13745988991328,67.21232426287483,75.0
285,29.626049238034472,54.23495989789213,56.398538443489805,45.38436268763918,63.6700978820631,75.0
286,62.91804171698169,55.04862781029261,58.9370557215016,49.296788414061346,61.203931463732054,75.0
287,20.633959316865802,65.37379620705424,49.781878062762345,37.87371744430612,58.54324903846568,75.0
288,32.70985511813048,50.59033870819543,45.84108150508105,38.20070588234356,43.11524137079388,75.0
289,42.67414211136844,51.46088024401749,55.545481109762754,24.269186115717893,53.95993666654644,75.0
290,28.263050691582578,44.11519874975769,49.421899350723955,56.44413970778734,63.833481750536265,75.0
291,8.04263078901836,82.81655038813521,56.713027110888724,53.06626006372421,67.91046820909966,75.0
292,29.473755447359924,53.90276837725129,63.281559564375385,59.344524696575895,63.62689186815829,75.0
293,26.75893436654654,57.74127109912587,60.29536496707935,57.79366901953624,75.95355324305484,75.0
294,31.46473107448365,69.31242510959461,59.93583965959521,68.521864713488,76.16378656497834,75.0
295,47.191873885382925,34.552003602775116,43.85618663230146,51.872231295656086,78.26443268412707,75.0
296,34.40920661595613,69.60674860272522,45.4417977694209,41.08978232723322,62.51681118738673,75.0
297,15.881229016250282,49.72180915075087,49.10917311628685,34.24185039906236,55.267143195343166,75.0
298,28.61542830735505,49.79600125948459,45.47868697338172,58.43975702984889,56.3139968697241,75.0
299,57.97565109392802,64.4747634070322,64.53938694846295,27.354535891679948,84.83914174683827,75.0
300,26.520946182390734,49.749254766132054,40.44551406453753,61.52087190482294,62.12626370463919,75.0
301,20.45803134444115,54.34476156070455,59.879180056621436,62.07077274808742,52.780492283000115,75.0
