unit_id,HarvestBiomass,TankTurbidity,SurfaceActivity,do_set_FlowThroughRate
83,0.41191939130060895,80.49464864619074,79.20411542564683,25.0
84,13.446762225374005,83.3357155542805,88.138989603587,25.0
85,15.597733503290337,80.81119125348003,85.08890736608524,25.0
86,5.649394210739756,64.14406329924297,71.12321932490137,25.0
87,10.036081538341083,70.42355209271567,76.55973285615944,25.0
88,7.158473244825675,65.40100208365834,77.7201156544371,25.0
89,13.803424495840712,59.47881037120824,58.30434534791988,25.0
90,8.280649863419518,69.66436388115343,80.39628520320308,25.0
91,6.877206111539202,83.91801328588421,78.12352423335811,25.0
92,20.264153333072585,74.53410079491562,77.32840973412915,25.0
93,11.683710642711722,73.0289587769982,77.93782079433883,25.0
94,2.5349152188687047,66.89156563183559,63.9083361011948,25.0
95,6.369429625205613,71.81037824265593,73.40112529884861,25.0
96,12.14339142477816,58.011079716739104,65.50227426732575,25.0
97,8.153718662274464,56.96503415018084,67.04006395705608,25.0
98,7.991837403231692,69.90957522209531,58.57377917380708,25.0
99,8.088442181842645,78.19240083713503,72.11476861787672,25.0
100,13.482375002336825,70.65333654339324,71.84000864411453,25.0
101,16.89315413475137,75.58703898750285,75.07067752682639,25.0
102,0.6895105821681642,81.98484563535328,77.14892272105848,25.0
103,17.733876107790344,83.63125969632368,91.69635220654826,25.0
104,14.774231244517257,76.95270602817858,85.95793111266003,25.0
105,12.691170523561297,82.5244373065776,82.10708593219994,25.0
106,10.099561467993773,63.194558446716144,56.474003798650834,25.0
107,-4.560484711982293,84.00917301181698,85.90860118660379,25.0
108,7.522391388188029,71.2032914266494,56.406450602653294,25.0
109,19.771956653057345,78.30302864949182,84.78390096804374,25.0
110,6.6973162963813415,72.81885521371926,66.09562687629699,25.0
111,6.34356809235458,73.69002933555878,75.19423121686043,25.0
112,15.687243343435334,72.55702395115144,65.65905267520013,25.0
113,10.030400024540949,64.07083799080617,68.2577427519138,25.0
114,17.585905115192343,86.30496286309713,90.66179564540633,25.0
115,16.34347186068678,75.58462924177266,78.62381392944947,25.0
116,21.195884732401925,90.91672470081734,91.71095303238427,25.0
117,13.225707349829428,89.74307553022898,86.74357989832194,25.0
118,7.141888352341573,71.87564718289747,73.95395295817835,25.0
119,5.155511619194998,52.74765093036647,63.533124580951565,25.0
120,8.7288868532112,65.78903579845179,67.50638213007882,25.0
121,11.428486561131413,67.21400838458025,61.27192817855671,25.0
122,17.78250297699403,84.25006796409706,82.98074299551038,25.0
123,21.36848992414377,96.25894198025917,89.57919677099787,25.0
124,15.500960248306333,82.74113988491196,83.12731385652894,25.0
125,16.559324289345366,76.96464251548093,74.7910086402802,25.0
126,13.580042324078217,90.53658477208923,83.71318277286457,25.0
127,24.428455545434105,84.83421288383761,92.40284617412883,25.0
128,15.694502390062215,77.5262595446306,81.62038516729694,25.0
129,10.38110760766905,56.70263381297532,64.06142369655753,25.0
130,10.11429616181286,63.58040162851961,60.7743486244027,25.0
131,10.481781308349257,64.23392725204687,66.56286164654247,25.0
132,8.696960445250578,76.7963898253852,72.07645407886118,25.0
133,19.06817027362021,74.3064639496475,87.26858944383085,25.0
134,2.7203166419032936,55.215376474993846,56.92230612866492,25.0
135,13.513635126136494,71.7395188391422,73.56867899135348,25.0
136,10.22550960195499,65.86215416342276,69.89600525308401,25.0
137,22.22248289439664,85.32461225804859,81.85912520497232,25.0
138,10.032926917366346,96.33986461272086,92.03914917183144,25.0
139,8.578273185364766,67.02977816234288,64.55590536392728,25.0
140,12.576526101557794,69.9336019251523,76.27419756193603,25.0
141,18.241674955805262,93.17318029095397,88.55082297331802,25.0
142,14.229990920675135,83.31806274443424,76.35760275630314,25.0
143,22.181923006816863,83.50347542458144,82.9271093177234,25.0
144,14.97281281707119,81.66944960877831,78.76223331889186,25.0
145,12.760785786306856,74.02760917106971,85.59140026253068,25.0
146,18.40079515058182,80.69627689377452,75.17409103162996,25.0
147,5.23478883797867,69.59989220405282,70.08055543499647,25.0
148,3.9557033893367617,69.47596008761927,64.05286815758728,25.0
149,11.261134332224099,80.38562337130558,79.16440076670267,25.0
150,15.170461495000094,85.02008263380216,88.14236359818412,25.0
151,7.22776361609667,71.1295188014552,60.315001976737136,25.0
152,8.089062864649549,85.28871300939994,79.48895511707701,25.0
153,-0.9956112080988018,94.83694898114975,95.63590090109915,25.0
154,13.508904743496702,76.74758950050247,67.32135786124282,25.0
155,4.766989750671629,79.75432802006019,80.8469275538014,25.0
156,12.315361939324298,97.66763036729931,95.73043307927958,25.0
157,15.854005338856735,78.39242413375898,76.10628859047442,25.0
158,11.32821472508481,74.41299460314735,69.24522275589642,25.0
159,12.755392442329615,78.15313566058362,71.28099282629883,25.0
160,12.215891603207487,75.66610886363843,73.27001504333323,25.0
161,0.8369164745748368,64.51819773894474,67.99618120421617,25.0
162,17.130922251344174,87.06453305352021,86.16962216503462,25.0
163,-6.277681491589036,68.45654667775781,73.82613197996403,25.0
164,18.1824273979328,89.02141909513611,86.48641640619401,25.0
165,10.507197732311536,98.45209860910568,87.0124487046789,25.0
166,12.996414311891515,56.22161746417324,62.245074225382716,25.0
167,13.45759412651383,63.979192933169784,64.54348730061447,25.0
168,6.836166212796034,75.46167296608323,75.1156837393032,25.0
169,14.958933305226372,75.26041788913474,87.43181997874103,25.0
170,14.77107648958123,73.81901835572448,76.27070729052426,25.0
171,16.39911932042569,101.9076187332145,105.03646454000858,25.0
172,9.779593247842614,68.17681422860619,70.70048674144456,25.0
173,13.339326352047292,75.98946948266328,67.60938315084877,25.0
174,6.384967004922814,68.61885038987732,76.29567345680879,25.0
175,15.422751922622467,80.00230332337327,87.56551738666224,25.0
176,13.33415028760871,56.01488710886529,51.22919631437962,25.0
177,8.523682311611857,73.02643519140884,76.4555950017376,25.0
178,4.545707196670062,60.88864381558433,65.65100016264005,25.0
179,11.831081840248741,64.57325368467767,68.66848374393015,25.0
180,19.29432297107805,88.61453651646531,81.97496811373824,25.0
181,10.848181918132093,81.66604414858831,75.2266571647376,25.0
182,11.037712876030305,74.36467673182496,71.77027326071618,25.0
183,15.320744595519052,83.75869968490017,84.19367581809806,25.0
184,13.355162837260348,56.527597957206716,62.73140879001137,25.0
185,13.220031435894555,67.863270422622,61.23942070856572,25.0
186,-12.690015572991426,66.522033010682,66.5729854475093,25.0
187,10.277644175301349,92.25385979613455,92.89213186323161,25.0
188,16.127816380265926,87.90675873187035,79.11911144573904,25.0
189,9.021194393957852,77.93120943297099,77.7418128841188,25.0
190,8.487463845784834,68.88729871699914,59.53894307487663,25.0
191,17.10488160858032,80.8784781902897,77.80440185857165,25.0
192,17.108616027958913,75.8643962997843,85.49563664512796,25.0
193,10.260836584909399,47.493044145690995,49.86328489213169,25.0
194,9.955789036175423,61.44641965408197,63.30125961601214,25.0
195,0.5154851022011968,43.75151614321527,40.878088522087936,25.0
196,9.923903982211076,66.75459686366071,69.47163743007796,25.0
197,9.46887825876573,69.76958601515481,65.41158811752554,25.0
198,-11.616378235229186,108.08626431418745,111.90439609660024,25.0
199,16.729347817087465,77.92049414004838,79.59887750690939,25.0
200,5.622907001636037,61.96657489539392,62.94951651352518,25.0
201,14.985225124362527,87.69244993300399,83.39964103290978,25.0
202,8.123700069180359,61.203210863688746,55.26026890713239,25.0
203,19.505581341645573,91.54084121347604,93.60217338462708,25.0
204,11.604551562736654,69.91977134746192,68.22712839020167,25.0
205,18.607245048989906,82.4103220776573,81.60396836230042,25.0
206,11.818789404064184,74.2576469719857,74.68488173572806,25.0
207,3.71224818573726,61.88303545224264,57.84361101747375,25.0
208,12.238147267655798,79.81883064627239,69.71764184873224,25.0
209,8.58051748578206,54.048883856721986,55.72270229123146,25.0
210,9.536544668698527,70.4166069895682,65.58606728978653,25.0
211,15.571744604073748,77.1482647390186,86.55963371052957,25.0
212,11.204609082771512,76.80803368895874,76.20839586253399,25.0
213,-20.413183054209547,36.8505367630525,46.78543046747525,25.0
214,2.007273790363373,63.06467716719643,62.5730943960675,25.0
215,22.72788547041752,98.80331299221548,95.42467797736329,25.0
216,14.695896110927016,89.87694561220631,87.34941835971568,25.0
217,10.805015474642115,58.44586872817732,62.72974787119533,25.0
218,11.52561972901769,67.63274742309953,67.3520824879965,25.0
219,11.862228736033643,78.48504701330204,83.02272500742504,25.0
220,5.170912262882325,75.04646576271062,75.21031797696493,25.0
221,8.327150829851844,59.49694487817435,56.33759694600509,25.0
222,0.7808864106479134,77.54404328105967,83.57547603150002,25.0
223,10.511249442351403,84.46821117542407,86.88254003286289,25.0
224,16.84745668906624,77.96769345076457,74.6136679022604,25.0
225,1.6667240925260522,85.88308395327196,85.62547679262705,25.0
226,16.088306171183653,77.79373336478477,72.752979201657,25.0
227,11.484622080324055,67.35395198888354,76.86329311006372,25.0
228,13.692970761785025,68.8012977052805,70.28567303200603,25.0
229,17.305725396241233,81.50191574284693,81.72592763799445,25.0
230,10.911946815484415,96.80411678758983,101.25499181671236,25.0
231,12.331103867664934,79.76190264133314,72.09891003888683,25.0
232,15.382626919818735,83.6665543876042,89.22998184308709,25.0
233,12.314334551824768,72.82141952620223,72.4506173157173,25.0
234,8.481216616553837,85.77249607571811,87.65861455112733,25.0
235,6.004587053093486,88.48366094363845,91.15682259873475,25.0
236,18.653006461623256,89.01624609737699,84.19656391840613,25.0
237,24.029689069486114,113.37156465019449,100.41880201410163,25.0
238,11.989186594528224,81.69824816115822,73.58421929073506,25.0
239,13.901048941194524,66.72426717398008,68.0895216364906,25.0
240,8.878093634363292,70.7087366020516,76.08195453058539,25.0
241,0.9072223669039414,86.51530595242771,87.2237744321103,25.0
242,13.225685512647345,104.31522138276297,99.56772962238949,25.0
243,7.688819096373816,99.85038236050936,103.7902830680736,25.0
244,17.110462829653557,75.23534371641776,76.90133217787965,25.0
245,12.281944540592336,62.39149426029772,65.24773290037523,25.0
246,18.60420937448043,72.20124756528618,75.79087847037206,25.0
247,4.879071639389386,78.87133446392251,78.6571455277299,25.0
248,12.390721021448925,64.76154795010794,64.40944210208136,25.0
249,-8.270897867885303,67.98466142414554,82.4004318412171,25.0
250,14.954702859430055,90.96709711921436,90.98841972343548,25.0
251,13.816909704566129,75.20635311025904,78.95280358500003,25.0
252,16.701910437856867,103.44511013734562,103.22224601685392,25.0
253,14.49459715375534,65.14087719953814,68.45498748877691,25.0
254,11.785366075402415,79.9590489598206,80.64884951553509,25.0
255,15.699896510433518,76.9026839849608,73.59421055292499,25.0
256,-4.057062667123176,55.34922837731801,59.99339858330226,25.0
257,6.692502935723288,60.04945588538481,53.96357753154597,25.0
258,-2.487185253553884,78.08868485646659,67.28524533054838,25.0
259,19.10163698266927,87.30980934804342,93.13573284211508,25.0
260,-2.946705014177617,103.93018736431975,89.7046105782334,25.0
261,15.357052101653537,76.92976505187056,73.39264643467641,25.0
262,21.102650187361935,92.21110674608991,89.82389603507131,25.0
263,6.544500805974447,47.6996544943571,45.64345657425312,25.0
264,-11.900070902770295,49.151722290761136,52.65613632667998,25.0
265,8.479607468332867,65.07372449935141,67.57437813633257,25.0
266,16.932669841322983,48.695588009243274,47.84215028114079,25.0
267,8.975268881369951,83.41421935747992,78.76195616225772,25.0
268,18.148741321270876,78.34722368328106,85.21670552420396,25.0
269,22.733487532378515,84.74107442629638,80.74786098226143,25.0
270,15.703635036082698,97.14423572435135,88.6863451053154,25.0
271,-21.163252968638965,60.97956436687977,67.3612742062893,25.0
272,13.084086089099605,77.74210097778823,87.10963729552645,25.0
273,10.84117462845606,73.47920284717402,87.50585460230968,25.0
274,19.486507477096293,81.58208272020893,88.84322919934522,25.0
275,14.926310215490574,72.98345099632168,75.41651396425303,25.0
276,9.127859222039065,64.87537063610088,57.20899414134644,25.0
277,-8.276864980414079,60.294932364575374,65.18641816632461,25.0
278,-7.935255465700832,70.69184443949138,69.44578033641127,25.0
279,3.5857714688522684,57.80733977849614,62.417543099740335,25.0
280,7.142297848213575,79.83313483671918,80.68843242476827,25.0
281,19.962170924029778,75.65812177234656,69.36934733911733,25.0
282,18.975600312170066,97.1900280482358,87.89501898410387,25.0
283,17.311417560692398,93.74141672207404,87.11099788354603,25.0
284,15.328408106027778,77.61157473949893,75.72285572567606,25.0
285,16.82109679971664,75.38209588002613,78.25355090036089,25.0
286,6.448052305488705,75.86024200880144,70.57960447071116,25.0
287,-7.475421494797878,95.3212940767997,96.67229182312731,25.0
288,15.940740344689187,73.32638548619381,65.52245618756658,25.0
289,11.321030494147118,102.23857016506484,86.93218705234851,25.0
290,-8.377321790978796,78.13458851663208,76.48907991169163,25.0
291,1.7752871848391019,66.64337084970727,57.30732896515004,25.0
292,22.632189997291587,90.38025758428728,90.20553150517911,25.0
293,17.11556045063777,77.59626958384995,80.13246394902329,25.0
294,-2.155311657699105,63.544912075908655,55.575527570961306,25.0
295,-4.839589946309584,71.23645798304037,73.13951161911623,25.0
296,11.62428821491488,66.108314109895,63.46214489309851,25.0
297,13.744848888817687,79.6666092773293,77.4760120711605,25.0
298,14.90907190696725,76.00252366040515,72.92247141381002,25.0
299,10.293430571282252,55.60436603281303,47.68448576581882,25.0
300,20.84683232614868,83.46829565049774,77.7651569846016,25.0
301,11.929067028705017,86.70327023166261,93.29673744213773,25.0
302,3.8022598749274037,60.00632514340556,59.63345857962245,25.0
303,20.670923503395084,96.98236643979614,97.53657687095925,25.0
304,13.194953330534135,69.17492929714935,68.99139210283427,25.0
305,0.8108960322413621,61.611168884713955,66.90567131314282,25.0
306,7.917099551331572,66.97500567190171,69.50258389555553,25.0
307,18.1732896313792,85.33218672193112,73.94290512735952,25.0
308,4.843788666311406,94.04357528522151,86.12375484894334,25.0
309,4.825969490937755,50.30193943723126,58.34347213500467,25.0
310,14.258669306059291,71.44090756201943,78.68345638732227,25.0
311,-5.1318517303982585,74.8933934636736,74.69091829868931,25.0
312,7.996885716289991,71.41664555739234,66.92043381249428,25.0
313,9.150744104471187,54.32610898261717,61.95421984193092,25.0
314,15.586544902586292,67.23271014029636,54.93440882742155,25.0
315,0.8124452748055615,39.66732558802847,42.4007482964159,25.0
316,-1.0328744400919305,73.02176749051249,60.1764899974186,25.0
317,8.822428515640164,56.06766768261237,51.888946959518535,25.0
318,17.139436941865497,71.9467356142259,74.99940354388481,25.0
319,11.343632522974259,70.12960620887497,62.60623976897,25.0
320,19.906149951810765,80.07375144334064,86.91832694652929,25.0
321,7.088040507262008,69.75935967636657,65.63581698471091,25.0
322,18.338201177517927,108.24573922717148,103.16744610565327,25.0
323,20.853096994429855,81.95580718521146,86.40612905731575,25.0
324,16.710280735543652,63.12539624531478,60.82627081219643,25.0
325,-16.104858943572978,62.737685928473546,60.40830274284181,25.0
326,12.892420170809352,66.65793961906184,72.61291740972422,25.0
327,6.948060334626265,61.18019425525097,61.65584589429314,25.0
328,13.546874902764127,98.09510499361507,90.5241748992475,25.0
329,9.263626637446247,78.77961183805003,77.10971878209703,25.0
330,13.19513966541312,88.36319401337632,81.63149982215768,25.0
331,17.395965970429053,76.60219164576016,82.59537372181806,25.0
332,5.659948065409192,56.87519189070689,55.456252310257035,25.0
333,17.154313886982372,82.95197879682875,87.17742603368302,25.0
334,16.63372313672903,88.1778937030846,90.90370472745369,25.0
335,15.415149857696324,80.52897097717288,88.3042548449629,25.0
336,14.379808970169215,72.06587739635687,68.43160944050673,25.0
337,-2.8599620468227087,70.23814710249862,76.9885851683249,25.0
338,16.18483644245211,68.39561721270634,77.49450878744467,25.0
339,20.43770268487703,102.2621170661692,100.09753468153028,25.0
340,24.2542155602265,85.62783544821941,86.7416254737026,25.0
341,14.166540137021881,75.40248242992269,68.23443556671782,25.0
342,4.881191953736904,63.370760771000604,67.32171487019566,25.0
343,-8.362297574868903,58.10343195060238,52.54713403622129,25.0
344,12.394985966356431,66.31069192499518,67.1894837969658,25.0
345,11.676481497999724,60.787066619791695,63.16497258593286,25.0
346,14.460905142321234,71.92535216448829,65.57293901142286,25.0
347,1.5628538647594654,58.76945716399498,54.54428454789795,25.0
348,15.092160395803944,53.22907289436856,48.85967577023472,25.0
349,9.925257263770023,58.71294780727855,64.08502081199039,25.0
350,15.130163064367405,82.51596328117702,79.71758915584036,25.0
351,11.562461048783636,71.75553578043649,76.66193587611131,25.0
352,12.992879475925724,69.6862495037657,72.9547449690845,25.0
353,10.77735088203384,63.94950414684658,68.74405051729518,25.0
354,18.795752043213973,68.73328902814475,69.38174755736266,25.0
355,19.583220834023614,71.14402240111565,79.23257173968891,25.0
356,11.638064805323783,90.96792523391314,96.90259154096182,25.0
357,12.708579876356607,69.96809416043635,81.1824436464647,25.0
358,15.273939797156451,91.26364985844486,90.31046543247437,25.0
359,4.947620376249864,73.00648263460788,72.46112038793389,25.0
360,16.121885050536754,77.30832196466088,75.22317533205012,25.0
361,14.795124471743247,79.11012988377749,86.32776994223576,25.0
362,7.083763824364766,71.98291200900503,64.34648480772512,25.0
363,21.38878319894964,86.3534855578899,90.25073423652375,25.0
364,13.873761905981523,79.22281836696297,79.01384144453567,25.0
365,16.054064352703374,77.91601578109554,75.34818695241827,25.0
366,16.693194241997684,104.55098163399153,106.86225584130818,25.0
367,25.896876001015336,107.3824815890926,94.62567987760686,25.0
368,17.302569551095303,104.05801739853325,96.84180608498755,25.0
369,7.762850477315709,75.65741965042247,78.3545352076996,25.0
370,13.327628664463122,79.69498819285018,75.72862249391089,25.0
371,11.132918774895586,72.4155083724683,68.78401966589055,25.0
372,5.498296728214947,57.36104380359233,66.59960811733039,25.0
373,4.481082750458425,57.96841450740099,62.04057007995018,25.0
374,9.8882419082032,69.02960141427286,74.38090354243798,25.0
375,0.5770716885304275,87.83610297449624,91.33199476973206,25.0
376,14.614373390937281,71.28175588677279,64.59740981109127,25.0
377,19.68232207937335,83.43203049600456,75.33917882999357,25.0
378,8.492201609266854,97.00674045720757,97.40678259740586,25.0
379,-7.977562222691534,51.636630964448244,47.3467320630205,25.0
380,6.154608550622603,63.68311912143897,70.7737427868787,25.0
381,9.097568674227984,52.99197451967501,54.233947964985404,25.0
382,4.529021062583829,62.24673239979168,64.67381561752777,25.0
383,14.218472002115002,93.75985318630006,84.12129075875411,25.0
384,14.053615424040823,73.54213327503172,70.9747563364404,25.0
385,15.232956338272883,81.18260342696519,81.16466832727103,25.0
386,10.916179114869196,66.3877047851464,62.5313615686295,25.0
387,16.609225364337853,91.27688603895288,82.84719156602014,25.0
388,13.999254457275775,85.03099522280381,76.99870405875627,25.0
389,6.378931172576734,67.32080420186459,61.66529559143669,25.0
390,-20.623574300752747,58.33208795804013,64.02142488598017,25.0
391,15.156118248464495,100.05660283686157,88.8045324967012,25.0
392,17.95399860696012,69.69494226215394,64.01094394288437,25.0
393,15.215201659552587,83.15664503896222,77.77355444293063,25.0
394,-3.7173800000825006,89.88137275051028,84.14605622540797,25.0
395,12.270288858611636,80.56503623145008,75.56071783027458,25.0
396,-5.506371440502067,62.86981717422671,59.359024930934154,25.0
397,15.246465150779569,52.86650294339818,63.94702425560745,25.0
398,8.94331535041577,78.50316938673002,77.04914740150402,25.0
399,15.955996580626502,80.87307288706067,86.06229134178082,25.0
