unit_id,HarvestBiomass,AmmoniaLevel,do_set_NitriteLevel
49,9.605241167455896,55.958387100656076,40.0
50,11.891830131031872,62.253114007035535,40.0
51,9.731561225002345,62.218970848072374,40.0
52,11.840258151668522,46.01313579108635,40.0
53,10.14457832060923,21.359480289885312,40.0
54,10.463743635631152,57.9374479529171,40.0
55,10.068946158388513,54.95332405795345,40.0
56,11.320105246735757,51.728875176655514,40.0
57,11.035072499696513,58.755969434887994,40.0
58,19.098077792497165,44.40576863249298,40.0
59,15.982726548792531,40.41720229672226,40.0
60,12.805370884420704,54.46929102150807,40.0
61,10.394760200453085,51.80800254176106,40.0
62,14.80171636332258,48.40207436321908,40.0
63,-2.6891747441089366,58.9647729218228,40.0
64,17.97818776271508,28.089890527751397,40.0
65,12.797883872949324,65.74177530992344,40.0
66,-16.690913078294017,54.15269355008887,40.0
67,16.627073957466894,57.175611554221796,40.0
68,10.12082447824471,50.06463686111847,40.0
69,12.88175563077218,48.8869799722272,40.0
70,8.94837864793615,40.9579896078013,40.0
71,15.183557707852616,64.71518638873408,40.0
72,9.295996397975953,42.304933154986706,40.0
73,-21.84043857557099,65.78607213997928,40.0
74,11.053509902145905,50.1726006532233,40.0
75,-6.675411621962336,38.41802219334742,40.0
76,6.8107887206818205,56.87490381790734,40.0
77,1.4713106724551959,54.057858431487105,40.0
78,13.563922263557915,50.242093498997804,40.0
79,18.062528130619675,49.638478544685015,40.0
80,11.92453597648548,34.35301148853731,40.0
81,9.009041674636942,33.29187324399049,40.0
82,-4.650655146378525,34.47500741049454,40.0
83,10.17028273541236,53.39332741256223,40.0
84,12.43315843532229,22.42087555090583,40.0
85,14.060489358838463,38.622884389845254,40.0
86,8.166688971603516,51.07243500205581,40.0
87,10.012494193799888,49.4571575961707,40.0
88,15.834516866601023,37.52173779984144,40.0
89,13.286426950734336,38.43948241574965,40.0
90,8.78010492635395,56.15519797937643,40.0
91,10.129690030268494,62.57185229166728,40.0
92,13.703073227602694,50.83764413522846,40.0
93,8.967645158712605,35.93396640228145,40.0
94,15.361470898522471,46.88147431308821,40.0
95,6.5755497238742135,32.4067422223009,40.0
96,14.102662063127159,57.742700849708754,40.0
97,12.71282375192007,54.944010964416336,40.0
98,5.023026200743196,66.236012188924,40.0
99,13.30810641713175,41.97014993036932,40.0
100,16.513201380862967,62.52450348787277,40.0
101,17.261769868918343,49.20518670630429,40.0
102,7.881986592389642,22.380310865004006,40.0
103,6.387909563996034,41.81223881143851,40.0
104,15.162987551952577,42.010596032973176,40.0
105,10.717801098353954,34.670131817689594,40.0
106,4.5643488482864125,43.273727402047825,40.0
107,-11.767881120933485,45.4896919798893,40.0
108,15.26492668723697,61.826192924991034,40.0
109,-14.600654696127403,51.141995034521436,40.0
110,16.829332546686107,45.31327667852132,40.0
111,3.2937037440112347,56.065796253162475,40.0
112,10.861647295021498,42.209651360333346,40.0
113,8.772932747437036,45.036386059779986,40.0
114,18.2383830926205,73.5772245397323,40.0
115,9.177964290913156,52.90930404790775,40.0
116,11.21448185539062,55.93490462596073,40.0
117,12.591007021844229,24.02498756668398,40.0
118,27.777440278061384,41.674942745035366,40.0
119,9.979013476507033,34.92875898568522,40.0
120,11.529192723453532,78.86068999451133,40.0
121,22.724250078658375,44.383554135269584,40.0
122,5.211104425830159,56.7984824171028,40.0
123,5.999107782903603,33.61199547044713,40.0
124,7.414395808882206,35.766296352488084,40.0
125,9.944747231673706,54.86043799008458,40.0
126,6.689657387274576,42.041503045704545,40.0
127,17.18141028647274,63.28942252059466,40.0
128,20.195802039530296,35.718273528946845,40.0
129,3.744104660389849,54.98239001950712,40.0
130,13.620550772294784,50.918698243194086,40.0
131,14.103842598821537,43.9109043388141,40.0
132,10.373408096035288,49.76040950314795,40.0
133,4.429379890768679,54.676379018379905,40.0
134,14.405463442112467,50.585811702530016,40.0
135,13.694057301786009,49.886315648800114,40.0
136,14.146085934623304,69.27131499991854,40.0
137,8.23410672078826,44.79348646430591,40.0
138,15.820994505638332,43.28096867561556,40.0
139,7.849681995951732,46.93009169746775,40.0
140,17.15305016868035,53.368586419722966,40.0
141,8.927337070760277,58.37220767115181,40.0
142,8.781861474488178,39.66755436487491,40.0
143,14.730760652087262,28.299274532641725,40.0
144,4.476608672974992,41.27310522672724,40.0
145,3.9210359262951116,36.254405210122435,40.0
146,13.776937740034203,32.392785758168046,40.0
147,14.249953153145245,38.208372476982895,40.0
148,16.639080747171658,62.60193566947153,40.0
149,13.111841356442714,81.71088472647442,40.0
150,8.363684100332287,51.101673265515814,40.0
151,4.810792465461307,54.893258605459216,40.0
152,-0.6008662459422073,46.16970941651576,40.0
153,-5.219449291363101,67.75780358126448,40.0
154,-7.8038901110979335,48.00195976862908,40.0
155,18.532734312267987,41.10982774984153,40.0
156,10.954757153564719,50.7793798556667,40.0
157,11.3843295930326,44.49852794055004,40.0
158,8.948861922717676,47.805306900793866,40.0
159,5.986649514206323,43.66284837542388,40.0
160,15.240297221829916,58.793192729359205,40.0
161,9.694727157494736,69.77262450329732,40.0
162,20.098829877453696,27.547576995705228,40.0
163,19.860370415077046,70.16157899607163,40.0
164,8.443165782172628,49.02930477696443,40.0
165,17.123041248607883,46.73183642359588,40.0
166,10.257490940593115,51.98017535490755,40.0
167,4.6039767384624195,54.692484274136035,40.0
168,11.04742670582957,59.50173112190255,40.0
169,9.451528249078308,39.4185922207611,40.0
170,-9.838689421565967,40.84624164909085,40.0
171,14.131417039843827,45.00667369851508,40.0
172,16.77139012434157,33.93707125163056,40.0
173,19.43489149980677,58.29901826481576,40.0
174,20.61212793484753,48.852376304782716,40.0
175,12.565252353615644,45.711380596519156,40.0
176,15.616262023003378,61.745778495100296,40.0
177,15.099183658531953,45.298809614830596,40.0
178,18.218324167487694,37.25877614371582,40.0
179,-12.13773358520387,38.00781483278239,40.0
180,15.526302550501415,58.87733814807689,40.0
181,17.085913275771944,38.41245616111959,40.0
182,15.277928746115236,72.77972824166979,40.0
183,6.544426890275436,57.92574527835612,40.0
184,17.743401564736406,69.35252263290874,40.0
185,15.750006876168099,51.927860342826826,40.0
186,11.903374596245811,29.42714428684204,40.0
187,9.177023847091533,73.40722299958075,40.0
188,13.087171852909481,45.717499154846884,40.0
189,14.625006716114807,31.461983599051116,40.0
190,17.907178054026662,45.665493463634554,40.0
191,13.48203242553919,50.97097799794578,40.0
192,13.765647629315943,44.62422175837232,40.0
193,14.610544044195898,65.31184619180999,40.0
194,15.793567856756413,49.5949866405733,40.0
195,13.785484479597235,44.76579046692068,40.0
196,5.47874254018362,40.67164977833162,40.0
197,14.769810296765021,48.603181893008774,40.0
198,15.75463039983238,68.21439440997307,40.0
199,10.768858604536243,61.65986397445955,40.0
200,20.793849675656325,42.49063252336424,40.0
201,15.418304621360138,25.393002715367636,40.0
202,17.44782618881369,63.18253422385165,40.0
203,16.375757998624287,50.24220662115958,40.0
204,16.21646302262747,36.416909129580084,40.0
205,12.746371928727193,61.04022134322833,40.0
206,14.162268227917252,57.69744480126929,40.0
207,14.924757742064433,64.22565974857827,40.0
208,18.31382559932155,58.040465674137124,40.0
209,12.80647712270599,28.551357194603405,40.0
210,11.20932618225671,44.09092429005265,40.0
211,12.525182756277985,40.13240333845421,40.0
212,7.363603647614704,50.77714088771717,40.0
213,10.133121043224369,44.71413697754327,40.0
214,7.140218267221851,45.22762451217371,40.0
215,8.643775960366131,34.864218181655794,40.0
216,20.03647852863481,49.692131802911184,40.0
217,1.1487456322270555,39.44136693500737,40.0
218,2.0862995741894395,57.996594040000446,40.0
219,15.659140470160278,32.50853106501046,40.0
220,13.596864069822333,34.3951351553685,40.0
221,22.992730503592362,20.408573616063865,40.0
222,16.50381960437479,32.30771960620116,40.0
223,-8.78324301274732,47.35758111852567,40.0
224,9.666383812474374,29.771484653962993,40.0
225,-9.39949796888991,19.51752447321702,40.0
226,8.351551372951791,41.77673219747617,40.0
227,13.99017634229623,67.52673994180601,40.0
228,11.120287634846523,48.192640555982514,40.0
229,3.562948801511654,52.94795896040699,40.0
230,17.52992236979553,48.86722895685163,40.0
231,13.724253446103717,42.40976670907027,40.0
232,22.06994092075723,61.62035619313795,40.0
233,11.318440983163406,50.46825345621658,40.0
234,6.348890024810592,62.00564499775209,40.0
235,-8.277104309446145,31.96375720639103,40.0
236,-11.161568389690725,38.56177365180424,40.0
237,9.18212924101086,65.85325568142896,40.0
238,8.01799601944879,38.484349863829294,40.0
239,13.084305820165536,44.149437906652274,40.0
240,15.681777631682547,39.105998775077246,40.0
241,6.554196457158527,43.324740297862384,40.0
242,8.208217137057597,24.28032015008526,40.0
243,11.991217663514815,59.126560117370126,40.0
244,9.91610243299085,47.25396816605392,40.0
245,8.340601910289454,62.53203061741901,40.0
246,16.004006768280803,37.281710470014836,40.0
247,11.873188337953353,72.95474525174023,40.0
248,-10.18209627381193,38.40878744911832,40.0
249,20.703302769497665,33.132762958195705,40.0
250,7.875461097924043,41.85254437346285,40.0
251,2.7369314219514873,52.2417550496187,40.0
252,12.047537512161611,40.68058711645489,40.0
253,17.18349586463939,49.06183439619071,40.0
254,11.041990951570074,48.8086706023686,40.0
255,15.624342151571538,44.67463949570164,40.0
256,15.437140400609959,47.60996113279059,40.0
257,5.146579201714098,50.82955629088664,40.0
258,10.489459166820575,53.248375124048955,40.0
259,12.786480307103863,65.82409714522082,40.0
260,15.837839268906908,72.74471700923444,40.0
261,2.592445845499259,77.20168465986704,40.0
262,18.995942636032094,47.34721394907926,40.0
263,17.294274043350214,23.57804893286151,40.0
264,10.572186959556662,51.16056013142951,40.0
265,12.798250054470204,58.932250754586484,40.0
266,7.609901265959627,54.27637733754134,40.0
267,12.423414182708926,53.85093227975462,40.0
268,17.191043487695545,52.175172770720195,40.0
269,8.468390668036028,41.23688594574551,40.0
270,16.41457035728513,50.57602811501977,40.0
271,-1.7517020983567668,49.58495770527091,40.0
272,19.70638304038594,40.53215597698045,40.0
273,19.169796235647162,34.495005194845746,40.0
274,9.858702350583332,54.662534209576975,40.0
275,17.77143436939149,54.04503596212853,40.0
276,11.663757689117055,51.936425088841965,40.0
277,17.78672079163323,50.75169566699563,40.0
278,15.63833365799328,18.976314461681763,40.0
279,15.488904436492247,42.16913158611208,40.0
280,14.264529680606934,70.70092037894169,40.0
281,19.004605406319826,45.743658864376,40.0
282,15.402469141205364,70.82751847976624,40.0
283,13.606329384329104,49.681249317382516,40.0
284,16.744512842222576,23.28109538120614,40.0
285,12.286823140888519,49.98090701175957,40.0
286,7.341579532649245,59.710317910035336,40.0
287,10.483759924801339,57.074680817456866,40.0
288,16.60262241443152,35.76190229912052,40.0
289,14.452412084108902,60.62811375044985,40.0
290,4.840189554520618,70.90203568763332,40.0
291,9.858531687329489,49.233724219657745,40.0
292,19.27614477160044,63.4468250635744,40.0
293,14.52761418666308,55.85973717767003,40.0
294,12.602212946967573,46.67776477481959,40.0
295,15.569532809414802,57.851770033045426,40.0
296,11.434511293177888,51.97827529239386,40.0
297,15.455017312995123,55.0336258564427,40.0
298,8.26087764743702,45.614841645053204,40.0
299,11.208246346506156,45.551196508132854,40.0
300,12.20892318082662,29.030034272026846,40.0
301,15.080340985339886,58.646859931845704,40.0
302,3.9114730467005696,52.78654823599678,40.0
303,8.454229531993416,33.997566707774915,40.0
304,4.951987760383766,32.90354513184055,40.0
305,11.71070022928555,54.010530868531674,40.0
306,13.933977414705899,37.35050129360873,40.0
307,8.042791890406296,40.132386709364454,40.0
308,7.643528195698959,44.64184560536171,40.0
309,17.209478228898465,53.51217933371555,40.0
310,20.12206290746711,54.275150714682404,40.0
311,2.359348945342129,32.575475163071786,40.0
312,11.874346744693879,41.190727390352,40.0
313,19.856053265715815,42.6263168742415,40.0
314,4.595472261057509,54.77502634014007,40.0
315,17.173552118229484,44.616244952748815,40.0
316,17.58805181548661,41.285250055142555,40.0
317,17.851639763749183,42.24732047935235,40.0
318,20.51589380533616,55.54474011864315,40.0
319,7.884794458125077,35.73940164168726,40.0
320,11.95803632375115,38.58643475138344,40.0
321,16.122947149727107,56.848504828562035,40.0
322,13.520438025211526,65.96043768484758,40.0
323,12.426498705342583,51.815194640134024,40.0
324,13.372886778946434,38.76236579615836,40.0
325,-1.9173458649263537,78.67586953098666,40.0
326,13.183496900819796,59.799083584981325,40.0
327,15.434340150763894,48.560422517523456,40.0
328,9.195245550135656,41.60175096707332,40.0
329,10.09360366490689,49.69457567839032,40.0
330,15.115410662510152,20.08537671987708,40.0
331,16.475307423517286,44.57258290520871,40.0
332,22.08541175600776,54.240247423461504,40.0
333,11.216227178159352,44.36587854511143,40.0
334,24.293121611300542,49.640666930273824,40.0
335,9.284431317249014,64.51621339621614,40.0
336,-10.866784101947673,49.67926988837245,40.0
337,15.824690316620064,66.967178169091,40.0
338,10.47738738582089,19.322075112821032,40.0
339,13.882998212951863,43.39806783801079,40.0
340,11.131544581889507,32.66004990487071,40.0
341,11.244162086809993,60.698140101491845,40.0
342,15.295887812005784,57.971966323823715,40.0
343,16.520351429307443,63.44451222733312,40.0
344,7.9137714611135825,49.78106883505039,40.0
345,3.586083980221611,24.914438971436923,40.0
346,11.95254053259821,53.10904247802558,40.0
347,20.5408168209589,40.600924316954575,40.0
348,9.832130796219264,50.859303904494205,40.0
349,14.75664750097868,69.65728220939056,40.0
350,5.537532467025555,52.934644969675894,40.0
351,17.122914780344935,51.32283987910978,40.0
352,6.449387177088555,19.913852730653687,40.0
353,13.724399558908239,50.41209827652997,40.0
354,10.355942419726032,49.15708034401735,40.0
355,11.940765479402197,54.55561550588878,40.0
356,15.231621794996752,64.62309740499751,40.0
357,-0.5775601135703429,65.21841049419892,40.0
358,15.93357411499737,49.389088934136836,40.0
359,13.08749930833764,52.823542146635354,40.0
360,7.493626635404635,64.11330438134578,40.0
361,13.0125431714985,49.33624228881647,40.0
362,14.331388447876996,53.97521889123916,40.0
363,11.432618908747152,50.37158239512743,40.0
364,-11.34604537020053,34.52897479924636,40.0
365,19.211982729309113,69.20068847216565,40.0
366,3.48454578315072,45.5600674156814,40.0
367,15.636845958358109,56.749175918324674,40.0
368,-20.785441415483024,55.87537055799662,40.0
369,10.524510031038929,35.61756912039189,40.0
370,-1.5334912044459643,50.10673378000749,40.0
371,12.180842255008908,67.39565513282342,40.0
372,12.199269566973266,43.674354906358715,40.0
373,13.2078264793545,30.348822100275108,40.0
374,15.873253892250183,19.71776915889502,40.0
375,10.422402454374502,41.98333787553182,40.0
376,16.397425417075265,55.69055228222075,40.0
377,13.009031005081656,61.96415588018771,40.0
378,1.3593710726998232,49.03762009220742,40.0
379,15.216450180636699,63.26209500245008,40.0
380,7.306219573501293,61.79563630949688,40.0
381,5.0496160107720724,51.82985993941181,40.0
382,11.99626778369297,45.99048508519269,40.0
383,15.630783297824705,33.712206704220606,40.0
384,14.804537474333388,33.60713599641784,40.0
385,-6.109169349332163,61.51944651261662,40.0
386,10.850350565064717,74.6845874493416,40.0
387,23.49778676485125,35.74580011934219,40.0
388,4.265198184366003,54.96510851225179,40.0
389,19.071922954406386,56.9033124877739,40.0
390,10.5063190411798,30.64700060017457,40.0
391,17.64102389067167,45.401955592111726,40.0
392,6.244690668753998,50.265232135245185,40.0
393,14.679999761084378,77.09541916086242,40.0
394,15.202042790720453,47.142521452439304,40.0
395,6.9739815804853915,62.454275029765576,40.0
396,2.263711203754304,37.685674804743115,40.0
397,5.7434307193648095,59.44762664879252,40.0
398,5.919847348835466,45.818351543577755,40.0
399,9.181235532746308,44.84667771714793,40.0
