unit_id,HarvestBiomass,TankTurbidity,SurfaceActivity
84,9.33520943028588,73.97483596700516,74.57769826999265
85,3.8644181126704193,66.86536043292814,57.03508663708565
86,19.1842726340315,80.54185573800991,75.45372899957451
87,3.337754806955107,57.42200319719128,57.07004225501757
88,2.9171086086367923,72.6011377539705,75.85144103351294
89,0.5752579912344427,63.89797474370069,67.85938222479021
90,13.649450915158308,73.28133748595187,77.31170171337565
91,12.267055052696989,69.43134777292371,66.42158509402208
92,16.475599571954106,77.65043166772679,74.68182208520899
93,-2.00732391219708,78.492733171387,76.57532616968649
94,6.72795336389404,72.25525072303662,74.1599505004965
95,13.50557528602629,88.91752535779801,90.36879885616432
96,5.686648516701441,88.01442453660422,85.76050391738578
97,4.596429730077073,81.60247393026307,74.89838016125692
98,1.660479867139138,84.81727117785535,81.17217582823736
99,3.4239332114933525,87.84595264286224,84.62184676151314
100,22.1936261701821,88.06709510319534,84.67010461451262
101,-4.466628616675635,54.96549544326663,51.07339788603916
102,0.8731603278642783,58.39619212053662,57.25836806284734
103,17.35537499040358,70.65421288093943,74.2691494972431
104,19.87461525357945,74.36424077258069,71.30726945784582
105,4.0020254617840525,67.1349326339436,68.71417704277626
106,16.00511952550562,71.46448154937218,77.59609327043017
107,5.047158502787782,71.1702191516859,70.65632827751912
108,5.410810596992613,63.16498432505758,60.65933627100067
109,12.65180104029815,70.01959426990881,70.0732700978213
110,14.59547677321311,82.50040628738792,75.15914383940842
111,6.202521354483212,83.12552425602578,83.74565325787685
112,-5.738308267956667,58.77677695331776,64.3008697314389
113,16.73290636098778,84.87608765910817,83.83657335672702
114,13.841842192771283,75.89194334814468,72.83809530584884
115,13.718251210071287,80.52045416741035,77.09183376922128
116,8.351559908069607,80.10054000663473,75.9404467059957
117,7.81209640016119,87.5633437954599,80.87967438567833
118,7.781939726526931,60.80860645037551,61.13688611195849
119,13.722082314818806,67.53495026681297,66.40470755962873
120,15.464207269272215,66.61413382383992,64.26805864803872
121,12.052181780064057,59.936964379071874,62.27210007342511
122,20.21954900578465,109.01023067931908,88.58066804280635
123,16.968221373820718,76.30424730246037,77.82343515642152
124,17.85086748706111,66.85421436830963,73.84151611771273
125,20.13270706722619,105.44563279550384,105.48663835621569
126,15.781269041837348,63.80307065509881,60.604553977270655
127,11.410223295362368,76.83762684185956,72.94284481344513
128,13.194038873834124,65.05801516673353,72.12558419455164
129,5.340099152606507,63.23652605347231,71.49722997611131
130,1.4867542699319842,84.12892520139833,80.33761910061028
131,17.23758245670159,82.1762231098393,82.95853807313236
132,18.62262194342865,76.82548653492174,73.47779834312134
133,24.92428157921139,89.34215608545087,80.65382953266574
134,15.256753108323663,80.57893441023329,69.1273687077814
135,21.552969397888297,91.36360699131437,94.54328650696822
136,21.947726242644052,78.97155871918126,86.91846832568001
137,7.040140185404248,75.38704767312286,77.7019137618466
138,8.275919260366871,69.690647671194,67.25829668468114
139,6.680977632566787,67.40300785378996,59.49765200721387
140,12.669406505550963,74.77088780608166,75.13017412517823
141,17.65283154130465,78.76180194950163,82.66876956299615
142,11.038068451839953,56.90838800960191,61.26673138033938
143,-4.9037132030264345,76.65437451174115,72.39989431507516
144,-21.77520782928231,67.82198789204858,73.39209385924057
145,10.206876562538937,72.08834930991034,69.79094601130143
146,1.3448263844471333,70.52645096933432,73.78312428084365
147,27.29757588893157,102.26866444021739,105.36544933694897
148,14.568429647707676,77.04190516740434,81.8208998314385
149,9.340134417446482,71.44712438375177,72.46709464474417
150,14.135135770393806,75.95795849864382,80.4676002918282
151,15.745500449769116,91.89824288362651,89.43753941508874
152,9.496740224531138,78.20964733940332,78.21165585936977
153,9.889851990158922,78.29238354368103,85.92653480017
154,13.169022759424115,61.95478673412058,60.05241273655038
155,10.42217469231129,64.2514500756174,61.05767367838069
156,23.6313255928002,91.55335755206616,95.597853970193
157,21.968854046296258,87.29892202934452,87.14966817063822
158,8.448827083283255,68.7419925127139,66.31827401096905
159,9.240413316040657,71.23609488893855,70.34474080689728
160,9.930098050540808,71.62273930478742,78.58883817611841
161,-1.9072698617817827,86.89446583127038,80.02852883832486
162,14.932717302543237,84.0675123085357,71.63461807616768
163,12.759984111824036,72.11909154628205,69.77601910643348
164,13.689190379010036,82.38511400867797,83.14114476302345
165,-11.610078712604576,69.08731842206898,68.67710268066512
166,6.515327402147058,57.45123219907178,60.21396562153781
167,11.32486420594507,74.97997019906504,78.95713162086126
168,5.230553660325135,58.61176188837716,60.82153667335238
169,11.052639708811022,86.69828545149402,86.52151184084099
170,21.320974793274637,94.86353711634312,92.91350921822094
171,7.78315099624132,81.95847056850609,86.66354321318187
172,8.288676984209749,88.45679726698748,88.2989149704002
173,8.584729935200567,76.01823669230718,78.92712952132952
174,15.075063729965574,72.5160823609689,65.70849805159438
175,4.349189914347314,53.444005209328,49.33221671724776
176,11.065392039806833,82.07785554883408,77.32440373625208
177,13.428308280727812,91.95575384166753,87.29230487843083
178,6.2467094149692075,64.13221140206535,60.62105786961909
179,11.658017142499606,79.81711551492539,84.2294723572249
180,5.172263434212064,55.277509833796884,56.97505289864193
181,6.840746966478515,68.44602946202012,62.086225653762426
182,4.6448329655251515,64.97830095206014,67.19354204473956
183,16.021577717894743,77.67016564132571,78.84294251816344
184,3.088230226579822,69.09866442337285,54.46320319632515
185,7.36722000665598,56.52047284349394,57.16983180838633
186,6.282781852499855,67.83878886429446,72.44304532807766
187,-13.627873311263148,87.91228988227381,87.55950988945288
188,3.6019159831635776,63.344453541398366,69.82715836276842
189,15.924971164781086,74.90564879496605,76.70441315133968
190,21.196045812213995,97.67325476548733,99.77361827732818
191,17.13728658668552,76.7945282658089,76.54858789833868
192,16.469413392426986,86.6619918900995,83.66938244317464
193,18.430048609721112,63.68052227940181,67.38885046228593
194,7.97708295086057,86.85325935068988,85.71771474047291
195,6.906291557932635,65.02879365445722,63.33033399997338
196,-4.04041987733604,87.06765059274824,81.6863574999349
197,14.914508374717851,71.7080773461893,76.8673460824441
198,7.716622115667459,52.27520664400379,50.007424457337834
199,24.59228517170662,79.3901690099891,82.22891908658687
200,15.976279562379247,91.04014391429361,83.66282066054534
201,4.036565279752391,63.768007816337516,71.3627518773561
202,-13.046899728866515,66.59955629876798,68.44763924872876
203,10.420416076922226,72.67240555194705,77.51641367002016
204,7.44853430890806,48.85636569913785,58.50491559522274
205,-7.054590837849977,79.0198671580227,82.22442456023487
206,0.9419149325891203,72.36506550786008,78.79165368304912
207,5.35636061497596,54.22570307301104,58.7429509914018
208,7.217144600918032,65.39127218056112,65.43917149235786
209,12.726897190831377,77.85858410353222,77.51271470862731
210,11.469641331168106,71.46442327542155,72.57011393537397
211,0.910287768231318,98.90851901648239,96.90810914420378
212,15.689198051492003,74.08039417484578,82.93075849361567
213,12.106398027274658,58.82058436662956,65.61742705744429
214,2.1659682023618694,67.1570979107125,68.59247994750139
215,18.523644768128463,88.31123396682923,93.08143045866588
216,12.435775821665501,71.71556475876095,81.05414556284688
217,23.181836132291064,88.26014089244308,91.01918317204589
218,14.695398548134778,76.68176373327404,78.40314427131611
219,13.637004982945953,64.6292181135296,61.634285664925926
220,6.985057257580289,51.739329296108366,55.1134714555478
221,1.656434694725518,84.14054679903084,84.53848586915025
222,12.486846144195379,68.32320080550167,73.01704239956729
223,17.072312996581203,93.48106441689046,90.9277866951489
224,13.675825185699324,65.18737723643952,63.7906227500428
225,3.8751913499250987,59.635470173453996,54.235255986231685
226,9.843172006164352,83.6757329162371,72.95973899813835
227,9.638675636174296,53.58735214090164,55.35080142075296
228,21.03532354980865,100.23235294872919,96.83619323935358
229,8.280250696299488,57.14340875444475,59.47571396343484
230,23.19727913708771,106.71560936375474,101.42115187921038
231,5.737704971616964,68.67099257928889,72.45172121191706
232,21.206947531316153,94.42866493337434,91.57278960881271
233,15.717373421162218,83.02490080514256,86.54172652367109
234,13.213675120946737,67.31899241639721,77.31218328192189
235,20.570944159368953,99.1263157616792,98.82709187315345
236,2.49333267304997,69.62759749229282,69.80116206692934
237,9.111510085637443,65.64698596306422,63.644628847537795
238,10.748875011861518,64.56012747145652,70.72225374351882
239,18.247269326383968,98.41963976539954,94.27514791050767
240,16.14862014245201,85.86793566110791,88.70605367779523
241,9.262788339329907,62.62995275573416,56.86064942021389
242,1.1324625364153489,68.57483685174759,78.41190357667428
243,9.694063964288524,66.0148997248902,67.69846748786146
244,12.015758124398639,65.02364782821398,74.00944159675086
245,6.833574327042141,63.58405498595419,65.8808034250918
246,20.920569478134645,90.73988940214633,80.41323706774448
247,20.259467814148824,86.61344318974963,87.64238633864903
248,4.532773633354754,81.42204354361336,79.57189844193447
249,15.721193117909234,84.34468571629073,78.02064382060668
250,9.896730311009103,57.73826491848567,61.46739565046204
251,-6.582408036686024,101.93850764569777,91.00867464452007
252,5.849256630778126,67.10709796941572,68.54521924547898
253,23.757580925027906,95.53701476397462,87.50480818232009
254,18.689256478639916,97.04056190964954,86.90237137474202
255,14.429635255014556,75.51883690630305,78.06792072923174
256,10.62081791081654,85.33747865707552,84.06686467894855
257,15.30335624956256,76.70994384829001,70.87560463699258
258,21.255493309514378,98.4613882415805,95.62328913748418
259,21.6577801903932,75.6388133498036,68.45510780519284
260,13.725489647118131,95.01795506484535,92.91497929410323
261,0.007287396833620008,79.37800881659786,75.82437270643227
262,25.269309075257347,79.97670488315542,79.80280118810299
263,7.029372521638685,88.81235446233616,88.02464143043699
264,15.290067234334497,91.10939603842341,76.55409936575514
265,8.679175847505299,68.22443400695445,66.67393249140784
266,6.3060004648655354,60.56203199453772,57.79456195843701
267,14.606360273248608,57.0469818154279,51.119530524756456
268,13.026105109640365,71.91028180176848,74.473021995008
269,8.50431636788249,99.9842951897251,98.5134763140032
270,-14.097905534078809,64.99321780445221,70.34314264680589
271,19.763884620809577,63.008175428569224,62.79529796926325
272,10.01280387896346,82.45137823630364,72.84914589737484
273,21.48308018996735,85.89024298123738,76.24035086665216
274,16.105238047079222,64.66413825092623,68.9708339800693
275,8.879094302533376,77.09471703334115,73.09602902046763
276,-21.247730586773326,81.07551494664176,80.54595625203088
277,8.499099307700062,79.93966458038301,78.6323853638367
278,11.850367106388251,70.11816699359427,67.79115630427293
279,14.71354688576544,84.05969272025399,80.28493437906918
280,14.146522222301067,81.81099494904961,80.6437347719951
281,15.57682146880619,82.34578969550041,81.69767210401646
282,8.43977491910589,65.81146104486963,68.74873283616861
283,-1.9827616405446953,61.89249992704597,71.02008788712499
284,7.515562870390588,63.91095344361612,61.4143357959834
285,11.490190107310458,66.45749772857293,61.248257593796104
286,13.27752315614306,79.63199418906808,73.77323789056202
287,4.775466433232424,73.53057394015076,72.59259940442854
288,10.30496011307942,59.64324919168538,59.56355822845895
289,3.612980504178858,68.23886086538279,62.322558499294566
290,19.544589523180196,88.9887277636243,86.73690230849769
291,15.216653329483652,82.79039001488006,81.16049377141611
292,11.978674497528482,76.84566625747995,77.46428570467083
293,9.435815499369648,75.99857981514381,74.59650049945165
294,-7.317185669070014,43.03327340035967,54.69170212420838
295,12.42960600929969,62.80977281676923,69.94023500663954
296,5.2309751517208145,65.31239512597247,69.55741606751464
297,12.829547716667221,101.72475811236643,95.68418558763979
298,13.944072451294057,74.4370762732204,81.36817148590224
299,14.273339499418404,71.8405617009149,74.10491568777837
300,20.08815321317122,82.52640464541263,87.18646976516358
301,6.232847839804212,62.67789033459603,56.42880256386638
302,14.279575373561126,64.73146508341776,76.87034985031424
303,18.223454902020002,71.88018458087762,69.68116785045339
304,8.083564931884984,68.20813078517794,78.71207061324411
305,17.250136549730897,72.14605848632988,68.97972359370225
306,17.89119177632898,74.34498752375643,80.69814863527449
307,14.068935475160432,89.37238953963794,90.22494270232657
308,14.117205489984409,64.89565138882969,69.95590241416835
309,13.62586108509947,74.90973528712095,74.46353654161067
310,15.27499365169801,83.35288912206904,79.27338155360289
311,8.640131810535156,61.206439360857296,65.65169623889632
312,18.35541568768796,103.31878093559222,99.28155878322369
313,6.728174961022472,56.782792423374765,55.225746831264054
314,10.785825399843933,64.52742619182268,61.595985469070335
315,17.942439973349025,92.6897162781561,93.84574639779272
316,17.462598596304925,78.5848847306775,84.8534723048312
317,12.020624717523592,62.07653121751357,60.08269147275371
318,7.2035205997551,65.40344853398418,65.86085946783066
319,6.120529041894721,63.55982193448383,67.2994599053305
320,18.19869935645497,83.31805166299404,81.11050507725646
321,12.818650360677807,92.14586590889836,83.8701949355339
322,22.272425304458416,73.25767685512982,77.59250032179371
323,14.496111318622512,77.82606462719619,77.66055354863973
324,7.893392261587497,60.363820380733145,67.75274004104095
325,6.714891152076007,55.017052867706425,59.78555329019971
326,7.097188725480786,61.97526525844304,48.00858251104591
327,13.478155056452515,76.78848829023225,72.0015695483491
328,8.662665167343677,70.24651747540221,72.56746474854734
329,11.811335332143193,71.1930657837395,62.219710265499764
330,14.458571912884839,69.17976147641863,70.53483628901232
331,8.605289389887302,52.81604545398587,54.72937797089217
332,13.580181381113958,64.10943276817864,71.13200611318989
333,7.6672638704767255,60.30471250680179,65.41586941649471
334,15.650663129174772,80.10534602081367,80.61560447337762
335,8.418221379846283,79.58309270661329,74.18463866220074
336,23.901570007028774,92.93753298368044,93.20348818021772
337,13.686925002718995,74.4930406253045,84.12433315067845
338,10.186009157964657,71.25177580590476,68.16299442687657
339,4.537045759293111,60.64371655631862,58.21049700461698
340,13.87640914583878,83.74584945283127,86.19251977109073
341,13.708779152303766,80.68108160702556,69.43528037936784
342,7.344680581783242,78.24884138484965,77.62260927939528
343,10.916678935108763,83.22787467840487,90.4921476300454
344,1.5284480921019652,53.668411732033434,57.78045868435341
345,13.718880135767412,65.25312609285955,63.12624698243397
346,2.0516846731461853,88.56026465986169,83.90321463597856
347,7.268717912867429,79.9474596894978,74.3394734970895
348,19.836070829370524,85.86698368715786,90.23583697184439
349,5.249475935344149,69.19493033130782,70.96438826690613
350,16.506323706670848,81.98734678907398,72.98622497778223
351,19.4695869447551,88.92014248796572,89.75090410163574
352,5.1857399519258545,90.8455465205584,87.37848506415368
353,20.149232246723084,82.03400574179231,88.39118659766397
354,13.352124682548398,80.1746325593182,72.92680140251694
355,17.918582360579435,88.06940151593831,90.46980722581043
356,7.0249149074590544,84.43063377122643,76.52109707316365
357,15.000157323700314,68.73652610845784,60.4787304199257
358,12.358448799072978,86.63671879113977,90.7435380387283
359,12.983730575995487,73.29436239976182,74.67558948115412
360,9.59360671006578,72.2493863851837,77.43067470387378
361,15.61000204021952,74.36955113306954,83.19330750796301
362,10.515663565902837,80.96363973454646,81.10064829169764
363,2.3918660955536044,64.46434248189993,62.86274123491112
364,16.08420058634158,72.5201223913659,72.14146035973681
365,2.888132241767373,65.11531645189758,66.01457416155692
366,-2.2368814686729444,64.98576855483643,64.4254631418448
367,9.55707980707133,75.97026404685676,67.7445628932479
368,11.264124487074145,58.61475535217752,55.57544014095005
369,14.58587609972096,82.38402986874429,84.82171053210509
370,15.279946168344804,73.61971949383837,79.09348099065284
371,13.110314615195339,68.07631619784564,64.77408989913215
372,9.733508967492948,78.06158289284053,77.49283474510855
373,-5.038661993051247,70.44003231527194,74.88526715800022
374,12.817089859428789,83.38559504809226,87.207554060656
375,8.706730551878747,59.35153358866158,59.054572689086726
376,1.5788741470515895,68.72290434426857,68.1578866549143
377,11.869246653947911,73.03071925068436,70.34176748139852
378,16.265668138937077,71.68994375244351,77.56331756125734
379,7.405761897021366,57.012776237879336,66.46552935516537
380,12.826662142015163,88.48287196567382,84.32142877535921
381,13.474802049223209,82.72044544948702,76.11335642704374
382,11.506312523232484,61.5894405768537,60.90844513360344
383,13.983284839290892,81.27165557182467,79.47742189556601
384,25.64229839665952,105.20480933216542,103.63852351287565
385,6.7427280761637585,40.960394635282796,43.615811760019575
386,16.64565333785821,84.54726485036126,81.04589531382335
387,10.523377591054542,80.71484800291736,82.04624460906945
388,0.2688033919995969,63.98905898750578,66.57062816680994
389,10.398223479152087,74.92370678449873,72.51342122787611
390,14.181955158430759,87.92804742164458,96.97778372464293
391,12.049125221677386,75.57504139083208,76.16181326320904
392,3.1158768690001875,65.60604182567849,65.86857549180156
393,8.33183356058939,76.64373493856363,66.93644976431716
394,20.167285498690482,90.69039196206894,97.20280955059167
395,13.531991683988569,74.90977852495618,69.8082520496436
396,-12.892781853966277,70.66027924015815,66.24001941882545
397,14.594214984016915,75.0557153952523,78.612478351864
398,14.213885830631133,85.02493512457652,85.89362191965908
399,14.269082214683442,74.22773461992118,71.10751186246314
