unit_id,Osmolality
144,62.535191065504115
145,55.61567799722085
146,42.81367323826985
147,59.58179365007947
148,49.644291917010705
149,64.29028557079559
150,69.96890131312611
151,39.48519469978799
152,42.508405190626384
153,53.78911923301663
154,52.69522148366471
155,32.30513908711002
156,57.34215246296433
157,53.691127831659195
158,40.05044406685936
159,47.388093427467
160,69.06840830295491
161,73.47353102548371
162,29.971959605849733
163,37.61811869931486
164,37.766731003927106
165,35.6714363287608
166,35.71762285715436
167,36.529393465821386
168,42.318520010885365
169,60.02334487399272
170,55.35342353878284
171,62.73238201630999
172,50.37238403413769
173,54.935322249216405
174,40.61150350109848
175,30.71876805854105
176,62.17245174366808
177,73.60189922620053
178,51.422485357675754
179,46.556380317951465
180,39.43643069941145
181,46.972145147317924
182,38.602269142839916
183,54.13332989214926
184,31.859044929891645
185,61.987165534677956
186,52.687164104549026
187,53.339685461033255
188,60.211327566282804
189,78.20473878807353
190,38.69754157469463
191,49.703114861187856
192,50.52921178002951
193,51.857846535455174
194,67.61824613688559
195,36.32406206774226
196,50.13108687843047
197,77.34890452630977
198,28.91964746606377
199,55.846138094699555
200,39.22374219940081
201,66.20472473329274
202,76.89836615928502
203,54.97847764827555
204,76.13462279013434
205,48.1819682275743
206,43.47939113920917
207,71.36754590886588
208,50.25709296328067
209,59.02913629777984
210,46.640352813280685
211,65.88006910746483
212,39.83661726477509
213,58.281987314053914
214,59.13141760192518
215,63.705345299057335
216,46.944203853283426
217,51.421359703237584
218,46.618242703747
219,51.05396523471239
220,44.545694994927196
221,54.36610788839148
222,37.7821963591908
223,39.35130178967624
224,50.50301056287797
225,46.89773384602343
226,40.97190154124233
227,42.62139027162148
228,40.366766352172775
229,60.350198716436246
230,34.57837620956767
231,84.79271872828403
232,43.48009226631816
233,31.04663066345762
234,59.47954790629636
235,55.48059804741239
236,55.74698147481506
237,49.18615665601656
238,62.96723689201976
239,42.657607812161345
240,50.83581732975987
241,59.82843739963641
242,37.90030190439575
243,41.29312461836641
244,75.57037230180876
245,53.08227352314955
246,66.48354954728893
247,43.49127745265056
248,50.53736206459054
249,57.28047832953359
250,34.78329659051292
251,57.29628339072404
252,40.72921826872582
253,29.51234909359937
254,67.34294341392395
255,58.65744832093338
256,53.570465515805694
257,52.33053552207294
258,54.34223207499896
259,72.9946393369239
260,76.6163594745635
261,53.031813634870524
262,47.63972177393329
263,33.723731886453145
264,28.768148976750112
265,49.049912577848836
266,55.20468310724313
267,39.49271620882814
268,54.151149392499896
269,57.84307505434946
270,49.82180265985385
271,63.60566224722196
272,42.681956615262145
273,61.14848831691107
274,60.45225209462468
275,51.47342525937274
276,53.18350481860177
277,71.20310314304122
278,57.72837226539479
279,46.50573796008031
280,68.20816952165806
281,62.25631761842747
282,49.55161778826772
283,45.0826938802073
284,71.87311554982085
285,74.76173144948078
286,46.43726935105359
287,45.5225338317228
288,34.23840291778383
289,66.51415807893767
290,28.47355794270989
291,52.24491610114096
292,51.349055366743244
293,45.60792297174183
294,53.76857700357253
295,70.48871935391858
296,23.228364437072468
297,52.229092034896574
298,38.24044804814671
299,53.01539187728185
300,35.84320851633954
301,45.98090926454366
302,42.26342551037934
303,40.60621847129245
304,41.9943362248634
305,42.73099563299772
306,66.46401227150595
307,50.138628106618434
308,64.39784272495672
309,62.42240281680077
310,41.630673729845
311,69.31179505644046
312,19.10189940636334
313,43.35735343963048
314,53.1481010256258
315,48.0276586888835
316,62.85167719862167
317,40.386097708941875
318,50.11409651619741
319,56.102997842494595
320,34.41072512754435
321,63.68256002362498
322,52.26806823009578
323,48.079224699851615
324,44.71791442798417
325,41.97831821659898
326,57.84475563516078
327,38.401084114476234
328,62.74724249960969
329,49.53061547625564
330,63.31271702171052
331,57.45432402036624
332,59.426259569316386
333,51.889846054298516
334,48.34026512575623
335,36.89530200135013
336,46.508122513729575
337,44.939933459032645
338,49.5351041902607
339,56.13936182465251
340,52.044799843939906
341,66.2109283677978
342,45.02497812464156
343,28.168131272634202
344,45.502794524886255
345,59.88374029835913
346,47.84761138645895
347,29.873847108365723
348,71.89100977104303
349,51.8131412846692
350,49.8808195576694
351,51.58701293255163
352,38.824634930001935
353,33.807248579842316
354,55.343952984727046
355,40.792717378204486
356,56.56086772302305
357,47.969216732370484
358,37.07432531780658
359,67.18773127228823
360,54.374467382070975
361,37.97599321408168
362,57.934232108552976
363,51.22793456411112
364,29.056569409741332
365,59.22700279174626
366,67.93567032613208
367,43.087589292418706
368,50.90847857118097
369,45.36242355314242
370,54.18778001148641
371,74.81188851723724
372,76.35740835417589
373,60.728092728744755
374,59.61287395752242
375,22.888075250646455
376,40.43963096943967
377,53.13754695913164
378,52.3846575223246
379,30.05482015711593
380,57.961996820100104
381,69.7651830790546
382,22.614973708676196
383,40.67274187161712
384,31.48643867231593
385,61.23406141322327
386,69.7426862489938
387,72.61282892817326
388,44.015825924695555
389,41.81687103919735
390,28.98422574461522
391,64.26324672871453
392,44.11003008937601
393,66.11617746278512
394,71.14125633843915
395,54.310175662602425
396,52.77862054667487
397,70.5988914412029
398,61.573354740043946
399,57.021572342190055
