unit_id,ProductTiter,ViableCellDensity,BrothTurbidity,do_set_CoolingWaterTemp
36,26.385832505800558,69.98176587065386,9.084725134390233,40.0
37,25.266057541956755,68.82150981520115,9.78106784242531,40.0
38,24.285673848429113,75.17626096575864,9.36782542250258,40.0
39,20.931273687960466,68.60472839415169,9.149301447674674,40.0
40,21.949923847792473,68.98799952309952,10.321792288066854,40.0
41,25.718688480961827,92.65764144488304,10.041721244295692,40.0
42,27.08115119608199,80.94398608872285,9.476569790673334,40.0
43,23.702035084829287,85.26826192852293,9.251137136488644,40.0
44,30.64119482227395,77.59815136293929,10.004503042899907,40.0
45,29.381044273248584,75.91487992263663,8.618867133090392,40.0
46,29.699987889440873,73.73466890504764,9.432764026437617,40.0
47,22.74888580568,69.744378882895,10.309386915192468,40.0
48,24.856634444156715,84.34307198265024,9.109368809000898,40.0
49,26.89720530838086,78.14323711876894,9.593526400915367,40.0
50,27.112097731546562,63.493726900744605,9.432856821304933,40.0
51,20.30722909575215,88.15290466007035,9.967186947128546,40.0
52,33.87455128221359,105.17221109993861,9.273930545492544,40.0
53,19.817058898576164,72.40154061264202,9.904462769185137,40.0
54,20.82012027612707,76.88562358192891,9.743533330048926,40.0
55,25.212060819335864,69.39734514136575,9.118613606057732,40.0
56,27.730216094826893,72.64266556965786,9.684948538961443,40.0
57,26.615437603832184,77.0420543551857,8.917088125405542,40.0
58,20.183085423795994,84.00153570114865,8.734863078883615,40.0
59,19.42373406029043,67.39602317159812,9.552253961063153,40.0
60,23.416494072847758,78.95211321980759,9.772553909385326,40.0
61,31.31474200121681,69.62442183421916,10.116947137431456,40.0
62,16.849982184063464,56.39402718980504,9.34979386059699,40.0
63,29.81238732958941,86.37752066052101,9.758161598384694,40.0
64,29.961903676667394,83.02009860421695,10.149267546013618,40.0
65,25.575453154020664,66.64871679418934,10.065036628781662,40.0
66,28.494437553470718,86.50703806560036,10.018279235611747,40.0
67,22.06117947592541,51.64898335281646,9.779873200377587,40.0
68,23.665099499844843,89.44702968219336,10.495242775882854,40.0
69,29.21485288362438,75.58264135367577,9.302793914696979,40.0
70,28.306102922906252,71.53929432606341,9.295499460192481,40.0
71,27.150166305880035,82.61895576651396,9.679223897781537,40.0
72,21.743214612235253,50.37350547931876,9.44479646027898,40.0
73,28.02159648329488,78.68480733121906,9.506875415814978,40.0
74,23.21478705521886,90.28288489301063,9.06212872408599,40.0
75,23.85219002139943,72.01534550800429,8.97325286976245,40.0
76,27.740259483176843,68.89964604799654,9.681074456368039,40.0
77,27.901793464335455,79.4816207296236,9.743864666187553,40.0
78,21.71944574106419,74.24713868953435,9.622839366176972,40.0
79,24.67029400409553,87.72281125345103,9.152816457007026,40.0
80,27.81518551088447,83.34090903309084,9.089602970237268,40.0
81,26.78656998171801,84.10596201874144,9.056235284632914,40.0
82,26.633941023684667,76.89378538267634,9.729414956697818,40.0
83,26.921692439278136,68.02595749390943,9.497867364752107,40.0
84,22.28071951247104,82.21284087624967,9.265228927148573,40.0
85,21.60134077791617,87.0169921829051,9.41848711966147,40.0
86,27.525795605754645,79.79234756003987,9.158396422934741,40.0
87,31.595620010813207,86.25727354934432,9.345164319221219,40.0
88,25.325983928611283,79.35677075261867,9.073391613428818,40.0
89,21.995305935189286,84.25750571085482,9.385100595769194,40.0
90,26.16351607676209,82.11122816950142,9.522633398360734,40.0
91,18.884043422239184,63.820965198879854,8.708580803970067,40.0
92,27.465216473992324,65.95863534197173,8.838622865900142,40.0
93,23.20393948862512,65.25960501861081,10.942876414979944,40.0
94,26.593374005958626,89.39196127525534,9.385634351865848,40.0
95,19.99602739537736,50.57940536623853,9.627402848181113,40.0
96,29.751043881442257,73.07707702237319,9.652004107824384,40.0
97,27.231605102426858,93.82970569098981,10.341766302614348,40.0
98,28.227593430864815,79.45104497029214,10.255901429339199,40.0
99,23.089525726068327,62.86484899505723,9.259854896307122,40.0
100,24.04099983954461,79.07441175807305,9.450733916323145,40.0
101,24.939627911995462,71.09722958878226,10.162412000507764,40.0
102,25.497851183785443,78.20975319742438,9.806330245803522,40.0
103,26.182697914030786,86.01105451089536,9.337685816009978,40.0
104,27.885954963202686,87.0398563570324,9.307250500541162,40.0
105,34.60500189532665,84.97115105070188,10.004576977976201,40.0
106,26.9530446489531,80.72033028254297,9.86666718015699,40.0
107,31.401611392890107,92.60373913894577,10.234403663154893,40.0
108,25.464339542313322,70.82106825364012,9.294704949832845,40.0
109,26.9351129527739,84.6180969399191,9.892291763552862,40.0
110,28.21503304781748,72.71290794217961,9.742216491218148,40.0
111,32.80528023510401,74.96629681717862,10.697050632625508,40.0
112,25.40788736377947,74.83614093258264,8.402508535865167,40.0
113,20.962261844871335,60.50394716362697,9.203161658119487,40.0
114,26.107392597165656,63.444688654069594,9.335162784883872,40.0
115,26.827489282440762,78.84767096552036,9.59407229921756,40.0
116,24.485283915055586,46.59482228965169,9.651342431306968,40.0
117,24.477510715904568,72.0600305468995,9.563056257257635,40.0
118,25.785873423030946,71.21704567286378,9.808553359405183,40.0
119,22.36945149599657,60.41796432238114,10.107366879824395,40.0
120,24.477825196331175,91.67068357268361,9.649019457622337,40.0
121,24.99874305080012,55.501846736416255,11.569574417997915,40.0
122,27.733601303885795,77.65787628483824,9.342666059702315,40.0
123,25.592577848392054,76.74455150618927,9.65808046934016,40.0
124,22.473947137695788,70.52427525705622,8.602016746499842,40.0
125,22.421558509122065,63.016684767442996,9.92929679419818,40.0
126,26.056014368793516,78.98634812335101,9.13377886525536,40.0
127,23.456162349040625,79.26184471068596,9.644328361652128,40.0
128,21.851569698631195,75.50375843812913,10.18165032582761,40.0
129,30.187954566393696,76.73823114502531,10.550521466937088,40.0
130,23.492620181410157,64.73988907726024,9.842777396567673,40.0
131,29.681275938045793,83.67134385011106,10.538839883557909,40.0
132,26.326823846658243,68.1293813372013,11.454052881543651,40.0
133,25.163369834080306,88.86653561252847,9.3661506013688,40.0
134,24.174290833298883,85.76660458022766,9.368485475524263,40.0
135,25.667418562246194,70.47625407845894,9.373558642194315,40.0
136,32.97318413531415,103.42666754419955,9.105863454833342,40.0
137,26.221533235441115,66.57989246842004,9.959620685385724,40.0
138,33.15008269112862,73.5084822085288,9.289717611519139,40.0
139,17.366159878231258,58.249373466653275,9.455970657281314,40.0
140,19.816121895396257,67.18824300924939,9.178528446714862,40.0
141,25.5142705001982,82.08672988599511,9.484395608286711,40.0
142,26.393499796505647,101.09596772750287,9.812469847507852,40.0
143,22.632386028041367,66.11065777375357,8.93962144831162,40.0
144,20.349803995643022,72.31012550230746,8.977326216761492,40.0
145,25.937039218173517,78.67881327459065,9.639185204433733,40.0
146,29.943037444011768,79.35963480057046,12.272934552535048,40.0
147,33.91702204799151,103.69708400959998,9.21397163392029,40.0
148,32.92539459063986,109.95331450235922,10.742457996273199,40.0
149,31.904524621321404,80.76556974401858,9.303438074695423,40.0
150,28.261191963231006,67.09403277344111,8.851906752381693,40.0
151,24.67919066129963,74.92669322687209,9.55305784731426,40.0
152,19.642839579820667,80.75017065084505,9.319633974777327,40.0
153,25.38935929622573,71.79240876439428,9.182637322830988,40.0
154,24.51406111278701,88.97688949612726,9.144298708068435,40.0
155,27.99442503427037,61.244293396748915,10.015126267645591,40.0
156,28.503873830838334,76.86010021204557,9.443876245810593,40.0
157,19.299489359052163,55.26637779343296,9.368577145298412,40.0
158,22.144435432604848,55.45166125400684,8.040572599974892,40.0
159,29.070963315014644,87.2704851557912,9.88834440524411,40.0
160,25.47857671363068,84.02063535339467,9.661793857268345,40.0
161,23.388971851655754,66.9725727844165,9.76999053284368,40.0
162,27.78629468820777,80.68351544485614,9.841636224800135,40.0
163,25.952379066227454,94.28701542448759,8.98248946077681,40.0
164,22.35867868878185,69.54253287299449,9.482758322414533,40.0
165,28.252321754879198,68.89888693256643,10.038783173123681,40.0
166,25.919427300976782,79.00527466983917,9.74386875400983,40.0
167,22.00520874724446,63.2356564285782,10.605002223981378,40.0
168,27.05698802218824,72.65086898973773,9.091288738546172,40.0
169,25.091810244823357,63.82119174215432,10.012439832291536,40.0
170,19.925211730646964,67.73957484463159,10.093401632454627,40.0
171,28.27038348149356,73.09084680768684,9.100565312934016,40.0
172,25.066862715183483,85.61080435504712,10.052436389386159,40.0
173,25.66683281337484,113.56004714066616,10.30952616623201,40.0
174,24.438903274510437,79.60728232961202,9.734578524371944,40.0
175,24.103932082489727,78.31414181159715,8.861668033660756,40.0
176,31.33345349730713,92.94340701014626,8.919565250692337,40.0
177,25.354092746243396,62.40912137570144,9.410233590495121,40.0
178,25.417050138845212,89.97928491548596,9.474185581558872,40.0
179,23.347022326774212,53.93155564982154,9.53783508932536,40.0
180,30.352091362837804,70.42515439502012,8.83365133193284,40.0
181,25.593737436827805,63.55144339897075,9.659521638119813,40.0
182,23.083968539877496,77.31792896677437,9.006779526133052,40.0
183,24.332918664343506,81.50023874482626,9.068610015544056,40.0
184,16.809745155087548,54.03543810470949,9.625223631875524,40.0
185,28.115951209876805,70.4375594663986,9.93100012838648,40.0
186,31.496309512154813,74.13519371357653,8.998875462465588,40.0
187,23.602504732940883,73.31963818862839,9.122590789184452,40.0
188,29.379559519987637,72.67574723633736,9.458492821901984,40.0
189,25.67418189399488,75.65372208827985,9.819518770323361,40.0
190,21.568677581624033,63.72452189138612,9.085624466585578,40.0
191,27.773025019953252,74.71642151767792,9.75795753124432,40.0
192,27.274398639756118,68.85372181686155,9.886492020435531,40.0
193,22.066450567641898,56.84357031826683,9.651900102144293,40.0
194,31.684241389457053,86.27218790250514,10.201188527545211,40.0
195,26.29833608989858,94.69144984369046,8.471541342509498,40.0
196,28.62689999829654,62.0963775571189,9.193191099939671,40.0
197,22.068687691009814,77.98685680370745,10.04880473797763,40.0
198,26.60787289503161,70.38583780290858,9.870291677936569,40.0
199,22.223611111799357,57.87310929196829,8.441778064083737,40.0
200,21.990089319322074,79.11087448593882,8.64657818651973,40.0
201,25.570159647908145,72.92111702798181,9.132882059181787,40.0
202,18.840661793961743,68.39922130795267,9.67180896902437,40.0
203,28.896380792802184,104.33437813152747,9.557414187978925,40.0
204,23.69922092351328,70.81977973096392,8.897541961370846,40.0
205,28.847274680111525,105.68973658689617,10.450736365010243,40.0
206,28.69743548258681,82.06863753859488,9.622728507951393,40.0
207,21.507177487248658,94.72594934275999,8.777356562931752,40.0
208,28.015350453888846,71.62507318048925,8.989632185524119,40.0
209,25.92361910715605,74.67286356050772,8.748892101082607,40.0
210,27.49188815332718,63.84320921651829,8.840815239656918,40.0
211,25.295698268507557,73.14427175426141,10.059356683082692,40.0
212,20.032276428969787,63.3928941858818,9.745593118807845,40.0
213,19.36873052829968,72.19577398025251,10.023485813673005,40.0
214,26.07807077597468,92.77000334606446,9.222847302648617,40.0
215,25.57278326068869,87.98480928953353,9.734249049230844,40.0
216,28.4571412322729,65.63219361485365,9.191629304903708,40.0
217,24.45861218224344,71.32195575897823,9.536921482796986,40.0
218,25.37166118207311,77.82462111440525,10.670110239327741,40.0
219,23.808164550687028,55.78008908603933,9.796907533552957,40.0
220,22.427982236888145,83.39639279961614,8.901475900318152,40.0
221,22.779331310516397,67.71179168321221,9.41989758726216,40.0
222,27.278427244966895,79.68347731021142,8.80885779715982,40.0
223,28.279554141810678,67.44956708049436,8.805873920505276,40.0
224,25.596830818518967,79.48602410506555,8.917334394563937,40.0
225,23.762219679503417,92.5721743972662,9.787724600404117,40.0
226,26.640944265169612,85.00097156109759,11.631074676110222,40.0
227,23.297331014427126,61.522347705503165,9.990144614280076,40.0
228,22.09354498049866,76.76634563460296,9.834464411805966,40.0
229,28.81797447496473,75.85168565414193,8.567390551622331,40.0
230,26.149149379302287,68.50444945973103,9.515649761865662,40.0
231,21.074657692135048,61.8173689263082,8.895964030860263,40.0
232,27.768327974813744,82.74445267554167,9.35745261347251,40.0
233,22.8641024499024,67.41051755125537,9.060229994202952,40.0
234,24.37416156155646,85.65497752914692,8.911876127973697,40.0
235,26.04049697997301,73.72430955346613,9.30554616226419,40.0
236,20.74520729516545,48.11864580451551,9.93798345482951,40.0
237,23.64049655824102,84.50279642705736,9.257511346917893,40.0
238,27.81052513766425,87.49108335978676,9.27192861046384,40.0
239,23.488143664849023,94.21023781781139,10.122950319916118,40.0
240,23.914125852287007,51.82153880635232,9.386328116351084,40.0
241,23.454246437172703,87.78489924548686,9.837332260792083,40.0
242,25.67395184437847,90.23713630044892,8.45037588730374,40.0
243,24.00141181247165,69.2595051704686,9.67304704589786,40.0
244,26.64911722419369,89.85899014046905,9.302793811017505,40.0
245,26.786323665882264,70.66697726811569,10.316739742241856,40.0
246,25.656515974823332,84.9790658564705,9.66088452825764,40.0
247,30.413482342271127,96.57515858502929,9.319173850188953,40.0
248,19.45987897652609,63.08521692000802,9.440553840460788,40.0
249,26.75145432223774,67.79904498420545,8.895289691157252,40.0
250,23.709434604352452,75.72423285680685,9.145179986020192,40.0
251,24.722116571977573,91.4647003926,9.094170483123447,40.0
252,24.781098668593508,87.36305912681208,8.853052964518112,40.0
253,27.68494021835466,74.48024340445187,9.634233393111568,40.0
254,26.50555600454505,68.13912265733639,10.165280479779218,40.0
255,27.657513706147174,84.88950378916785,8.951958925202677,40.0
256,28.854965188869063,86.82092404095297,9.50411194185175,40.0
257,29.497506480009854,73.7605193514207,9.38423679943404,40.0
258,25.985080801777148,54.093847423110965,9.54506065758883,40.0
259,23.940453197505416,63.60695265877807,9.582323733194432,40.0
260,25.51656220157833,77.54315665853501,9.969763311773987,40.0
261,23.062889376678307,84.7341703485752,8.395567275513473,40.0
262,26.42291500395809,56.3257274303284,9.574341435791313,40.0
263,25.449103046938728,70.80956569774858,9.308326223839842,40.0
264,26.806253438428644,69.38004700866595,9.006140593812308,40.0
265,29.901932287914214,99.823662736443,10.085869537784793,40.0
266,26.535544582990866,78.52355344259732,9.981339502315631,40.0
267,23.368212531178223,49.79313227369154,10.468777578488874,40.0
268,25.614114859227833,77.13587739284125,9.97579050414889,40.0
269,30.396731223535635,79.22576812193098,9.753038304431731,40.0
270,19.862629661824357,53.218105266100224,8.608292848513436,40.0
271,28.42996010379626,92.564727974563,9.942957427229153,40.0
272,18.168489852728484,67.07411585344549,9.67837519200954,40.0
273,20.763640017853625,73.00866893335818,9.256295246786827,40.0
274,26.090302130893825,92.33712404909109,8.747872872927664,40.0
275,34.68192239939017,90.82938246713624,9.792088265422969,40.0
276,22.082599335642243,63.15534823149923,8.856329979507276,40.0
277,26.587000511886295,70.79195257537769,8.421169116777728,40.0
278,31.77092782278619,94.92482680445738,10.333647366984044,40.0
279,24.79722753746342,62.359036862937536,8.815785477056194,40.0
280,31.095640248730053,98.48169380016657,9.081184588401342,40.0
281,27.329405767055583,72.16820676098035,10.307840955314376,40.0
282,29.855244125688913,55.071844618643674,9.950447122696815,40.0
283,22.249937274098084,79.70108692067006,9.563931469002867,40.0
284,28.404308856925763,71.97705149573389,9.782342973782331,40.0
285,21.049395043691305,59.43232714934362,8.80762418237088,40.0
286,24.81027255675259,79.54865843293788,10.016521519739376,40.0
287,19.937669636311426,76.21296764572715,9.698677341977321,40.0
288,27.38841742649495,79.67861745319387,9.945198239827706,40.0
289,26.802165178600177,71.9612739020636,9.862525806564559,40.0
290,21.517721350279075,79.04057873015795,10.023472471925906,40.0
291,24.818190242910383,47.778769463703725,9.787217947257066,40.0
292,30.673249739712855,77.1915494727782,9.184401579535251,40.0
293,23.704593648411496,71.22197634392145,9.74368593285205,40.0
294,28.319999152074267,99.00629033941046,9.66836428866273,40.0
295,15.61527578509493,61.8848070245288,9.970845824432633,40.0
296,24.007907598411173,83.24194260440348,10.136299418377433,40.0
297,22.360103832067622,91.24433575848839,10.367197497636496,40.0
298,24.142344487697066,86.09607983510658,8.876202588310647,40.0
299,22.089841166280397,78.10350046967284,9.440162217463453,40.0
300,25.427878688438433,67.34538624127553,9.268267401415377,40.0
301,20.151362044040766,67.06579611287648,8.248922038230551,40.0
302,26.5052623903416,86.21780498374655,9.188684481742936,40.0
303,28.349203903132963,91.38725102107146,10.22509927363793,40.0
304,25.726070922708686,79.82569945300891,9.531448280817315,40.0
305,22.481095729260343,85.13688020366664,9.269241929238499,40.0
306,26.062452893804878,88.6946095054956,9.88148520092498,40.0
307,27.7742400844161,70.43932545773207,9.158916475313776,40.0
308,25.3224016868658,76.6412594826904,9.295904135117363,40.0
309,27.447293194327017,90.45195700744685,9.975821781964358,40.0
310,23.373650475256934,71.27768256371503,10.92684660849963,40.0
311,25.014702852372494,92.42644388216208,8.593524805432313,40.0
312,30.4513950308845,75.18741602319302,9.83150064192478,40.0
313,21.896799322848395,82.40420277430664,9.258217401577356,40.0
314,27.356726813529644,75.99983327998802,9.9238888480962,40.0
315,25.28926077879172,72.25460411853287,9.542269229781002,40.0
316,21.43662222939257,78.52896701668432,10.282049334625718,40.0
317,21.640671383073677,70.45225534770448,9.69235230274991,40.0
318,31.46639150332016,92.91749349582439,9.7649352043136,40.0
319,21.602342346801333,71.74456342407478,9.963963470528661,40.0
320,30.837394187801692,79.07823777857253,8.985838408659728,40.0
321,24.938753079973303,75.1256500765113,9.089153702216107,40.0
322,28.66283110054151,97.14505309259759,9.005622636535701,40.0
323,33.087132704512285,88.75789682037127,10.776176373373408,40.0
324,21.777018242918352,81.85829525597312,9.21457942520507,40.0
325,25.779601644754862,88.32980588290025,10.1162034499767,40.0
326,22.893180796499237,72.89462330754446,11.38627167622108,40.0
327,23.61216748379751,79.36700987506306,9.720412894625602,40.0
328,26.321305628598918,59.6986921921786,9.546801188375893,40.0
329,24.090309183137652,75.30221697855171,10.226820947366761,40.0
330,25.988219163933714,53.240032492727,10.240751516273614,40.0
331,23.428199736244675,81.52846232376922,9.985794584590584,40.0
332,24.809844881499313,70.93337600004627,8.682589035820733,40.0
333,29.264654494594303,67.23380421394424,8.519636882746735,40.0
334,23.16762485748253,78.64830434635304,9.551775247527981,40.0
335,25.23529990633346,62.87418017493136,9.165414293912995,40.0
336,31.13675184952341,65.47549826513124,8.930473214092848,40.0
337,24.961925565578966,77.08482422295667,8.367550754680474,40.0
338,18.68469205725216,55.20783734022231,10.484117074760329,40.0
339,29.46732198453822,81.68270462846897,9.420252227018992,40.0
340,26.908645580635678,57.198372852574536,9.752038380440473,40.0
341,25.185773196045464,67.40149828869819,8.77725614009624,40.0
342,29.076889187769968,75.29635829114237,10.515444210228813,40.0
343,26.697704140872204,74.72919004555091,9.26578150539216,40.0
344,20.068772765755387,56.08692208434802,8.877687075583754,40.0
345,26.328022683697125,88.42596032496034,9.896588967663323,40.0
346,28.67074232549323,86.12642060060509,9.45760801926329,40.0
347,25.773226060169428,50.70761035186793,8.987847383884976,40.0
348,24.693794577484706,73.12101169876709,9.740042849939659,40.0
349,24.11152951128432,74.44681122187146,8.624613786125733,40.0
350,25.02333894683686,64.52505796822035,8.775264047153996,40.0
351,19.86720178754818,60.49027908927965,9.305879445735645,40.0
352,20.35726021948603,57.902590710610525,9.712586619690356,40.0
353,26.350639896621093,87.709556841729,10.545113337657543,40.0
354,26.63750989069319,61.36973556963064,9.938068855511972,40.0
355,24.723417301284467,86.43107437330059,9.019579876725967,40.0
356,23.342400293741726,60.35670888303121,8.92938188471265,40.0
357,23.14892655296696,70.01486689933155,8.485396178952477,40.0
358,26.33913236564761,78.98717944346932,9.351836127318121,40.0
359,25.932302530986377,55.609975328459306,9.421189517762402,40.0
360,27.516077580223822,92.31467294563889,10.466911315983065,40.0
361,31.679794041326197,80.2408977112757,9.050228586501627,40.0
362,21.421989953099143,63.26784814966932,10.224256961297497,40.0
363,28.931859640120983,71.30408060356389,9.447315986564396,40.0
364,17.75123641437763,60.11334561002803,10.298873932052278,40.0
365,21.508215753559327,66.70873676215773,9.797162767489056,40.0
366,26.022919588190014,82.44225624930586,9.30738176951127,40.0
367,26.81146510399436,95.8412720959414,9.305316629018446,40.0
368,22.227701180121187,73.11403321104912,9.546288481448796,40.0
369,30.9214149317083,73.70951665648053,8.968165248301984,40.0
370,23.297881801451588,68.18322289145121,9.578945714344226,40.0
371,24.10750703919863,76.20909245927427,9.67827070648114,40.0
372,31.676748323705702,95.64379573056563,9.983813052545633,40.0
373,31.67668847283358,91.77855535411666,8.530801435920093,40.0
374,21.929770243598252,68.45306944393882,9.66241260750663,40.0
375,27.6822274162182,72.09971710717974,9.762852310014754,40.0
376,33.266377003124084,82.44030802530501,10.286386894167435,40.0
377,25.81416472477954,67.94324438318812,9.203460426864707,40.0
378,23.691915834849617,72.9960654630687,9.831844872739568,40.0
379,18.699698089367708,56.604735845158835,9.116672596695457,40.0
380,25.985927924494952,74.92847005111791,9.535123835581821,40.0
381,28.35606944788255,86.69379078339496,8.9608707911012,40.0
382,27.017318949073978,67.7031816617647,9.258271111874281,40.0
383,21.230510628408627,66.2459110793852,10.428773947216177,40.0
384,23.052253024299784,54.105365071953536,8.273719886870905,40.0
385,27.276226440301418,82.88481864057815,10.161095203674574,40.0
386,21.179708531084497,59.49516072202243,9.090380364521936,40.0
387,17.420105727280117,64.83565405807316,10.023428088421813,40.0
388,29.52601133692473,70.35615563940159,10.400545463187571,40.0
389,15.220521262440341,61.254763609283934,9.72484548450984,40.0
390,25.50710982649589,72.77707379946699,10.511351994587887,40.0
391,28.84415331912451,87.23682041476596,8.589868405657592,40.0
392,26.64339581391531,76.20353462796737,9.75783898375948,40.0
393,26.223245703398252,94.12187125187825,9.36400488532785,40.0
394,23.434148745449345,84.85421364771015,10.293681013526554,40.0
395,30.861851356317672,72.23898778564272,9.722827270048647,40.0
396,26.807084509288327,71.001781942901,9.51824633618726,40.0
397,26.629838192367384,77.79052788472707,9.245744437720097,40.0
398,25.619049301900922,51.47446529180872,9.611371350154378,40.0
399,25.91206576779826,65.3859348420521,10.484411691033195,40.0
