unit_id,ProductTiter,ViableCellDensity,BrothTurbidity,pH,CO2Level,Temperature,do_StabilizerAdditive,do_set_CoolingWaterTemp
25,33.5719876021039,78.79969308152675,10.274895311218803,21.895774768975684,39.27321284277394,45.87475601165662,80.0,40.0
26,29.240532302307557,67.49868078981842,9.333183964558923,16.17522112033277,54.138898770811664,49.34535419812097,80.0,40.0
27,34.90681334443746,86.00321257144047,9.78096035614894,22.232755629968487,64.08401366065671,65.25938670871828,80.0,40.0
28,33.92106799356188,78.84140012617453,10.308107059393516,31.52746206430916,47.58651558396739,42.15688921803864,80.0,40.0
29,34.3449995559723,95.85352895572684,9.844654028332451,18.920135661400927,34.21951681414697,60.294399307582346,80.0,40.0
30,31.72239954721824,59.73056724121071,9.017177760649314,39.353199172491834,57.600401540725166,45.62713591083366,80.0,40.0
31,36.787537113964376,105.01329662699325,8.872035538952359,37.977059013676815,52.951317584825524,52.59217111623302,80.0,40.0
32,29.31242295205163,59.988710120117226,10.477251127864713,31.93543674029443,48.97933794599802,40.3553383257205,80.0,40.0
33,35.05798999594351,72.77036955933043,9.486690932327303,10.264002624436865,54.713937294868934,37.55522252706627,80.0,40.0
34,38.280229791031594,86.30864609288061,9.389948199191277,27.346142278188605,67.04266055848264,65.69337807590391,80.0,40.0
35,29.521796677282573,55.94077396380664,9.505878946962275,7.849501576244296,55.70251410882022,59.45970795185957,80.0,40.0
36,38.975503580438875,86.02651718973901,9.268543205557174,29.01119301323225,54.257042462121206,58.20931825564391,80.0,40.0
37,32.58883636540567,79.13075915663352,9.410025626219195,17.21818819547282,53.85989532246008,52.89042361877485,80.0,40.0
38,24.503656228988874,54.08267512283494,9.28456757765769,18.363601847031944,71.1057023746919,65.53640757824974,80.0,40.0
39,28.499908281254182,69.04095498304338,9.5352816242203,36.240825795344996,40.60105994246101,53.75074277030844,80.0,40.0
40,36.852147339075266,68.5375162831769,8.504979591768546,9.711487479031039,57.72221728435571,29.67043885146859,80.0,40.0
41,32.049055302368174,77.61905140104025,9.488262523822698,18.79962044603862,47.668540273685444,64.57398892002337,80.0,40.0
42,34.927387945751086,83.04727038941498,8.73078234657163,19.490835544290473,53.35919920409129,56.08827304225386,80.0,40.0
43,29.99236343522164,74.11538621204387,10.59574285634812,40.44880273839839,59.56995563275535,38.91420148374682,80.0,40.0
44,33.586173814191575,75.43897407421402,9.113665317372066,26.217174938525478,46.62790099624435,46.54911517326815,80.0,40.0
45,26.598223623021866,65.91008792435035,9.70365189381229,20.6115434164684,36.87522563609288,46.28090952545883,80.0,40.0
46,38.042606311293255,91.40575573874484,9.564090035099978,19.737043672709632,57.58140990667735,66.8524523968912,80.0,40.0
47,26.346130698456435,79.55741067759236,9.418449679841478,10.06675699638905,53.17225595521972,40.61360006014175,80.0,40.0
48,33.134158950103654,81.88400741990613,9.688879144445345,21.07415126261601,41.88307441759096,41.70454930628397,80.0,40.0
49,33.55067730804635,76.8088712285214,9.908170059692232,15.357225534856596,40.764078568406525,44.569050734455395,80.0,40.0
50,30.067538976470995,67.18775244351545,9.669627177969726,20.353740580256492,61.44530059519319,70.7643043115697,80.0,40.0
51,30.62852251986787,91.92132431712552,9.315569198687484,28.801292741131164,33.06138608366871,59.45984062941083,80.0,40.0
52,30.94014421085432,79.75725053343221,9.745491245242201,30.14164356134336,35.9691627625882,45.86965282763387,80.0,40.0
53,32.419104235305404,83.10080508952059,10.155635550300675,15.751988915924102,68.22452366230988,46.36875657481059,80.0,40.0
54,39.01122898103597,59.942448917980734,9.653406793821762,12.244856155315498,21.186479082623958,44.90712049689525,80.0,40.0
55,26.67766878192054,68.78153247712554,8.264316703375039,3.6504563874343763,36.02586535343702,61.84312138515623,80.0,40.0
56,34.86144651132632,75.91542202817355,10.030430771500642,19.944548154547206,43.3976051550551,30.09474845378752,80.0,40.0
57,29.32785666960391,71.47447110292663,10.092252752056872,21.409825004279732,45.95538312559387,49.153747095550806,80.0,40.0
58,31.549921026647457,71.52548951772818,9.780453480738023,29.59694960959239,61.43254149728433,54.11523250206649,80.0,40.0
59,30.37415570253254,75.10626875078486,9.080480099770531,5.360419680016207,58.4407887615516,59.28333166034954,80.0,40.0
60,30.640478396574455,73.45024042847058,9.597930505600132,9.883889668249141,27.676855150433994,38.13517654137131,80.0,40.0
61,33.93843334962479,75.28198605965791,9.689210314204676,12.079307514524753,39.404596923837836,57.1157477542241,80.0,40.0
62,35.76504552310808,82.0590426176131,8.775986626219648,23.48655689268552,51.121598019744404,57.430374143743165,80.0,40.0
63,33.453222109876464,74.85994923188365,9.65637117836546,7.2756500930472034,47.36049161608088,61.939429012841806,80.0,40.0
64,27.741782395907855,78.0412367672388,9.890828793279642,39.745836924348595,53.482377682311984,39.58668771460598,80.0,40.0
65,27.2313448970504,68.39973867654233,9.756265070871468,31.94781983797911,73.66187075078929,42.15787689684053,80.0,40.0
66,31.824422972455917,79.02014603962694,8.620750406521791,10.676939753455112,57.237825032137096,54.72616249857377,80.0,40.0
67,30.507010081657537,65.52360192826663,8.789879003279726,13.690835992363978,54.32502907625594,51.417925869456,80.0,40.0
68,26.53184250765398,58.2557730376362,9.308541578747581,6.459239093716464,56.75720671809955,30.915911589075268,80.0,40.0
69,33.30780908499324,82.87175447343074,9.123014151391006,25.695821375994946,63.939870557549696,50.938744129314024,80.0,40.0
70,32.83586597407868,74.1262557402589,9.130024901779294,17.839245180792464,61.68671542555095,51.315803390614036,80.0,40.0
71,28.248112780861618,73.17557790632752,9.814014523124243,24.313997669363797,54.41651747599364,66.68710798787673,80.0,40.0
72,28.862561915930026,52.977449500916606,9.188615505109935,21.23613888456392,32.64174186670928,63.84014350908849,80.0,40.0
73,27.380268451216836,89.79974575802309,9.324861953075967,10.891553815348253,67.21640692767933,59.29571767438742,80.0,40.0
74,29.401610138403232,79.20138160186258,8.396733842369645,15.891241150223518,45.93999522989511,66.10851047771824,80.0,40.0
75,34.43605198184661,59.36557771559465,9.20907022961305,22.588490682238564,24.92463431661986,50.658700569839795,80.0,40.0
76,34.170662964153266,93.213392230376,8.543557847138505,12.802394407160609,15.653654280936351,53.70294393007142,80.0,40.0
77,32.70018198894795,92.70936339426417,9.506795623865104,25.774983582688925,63.232649944225074,47.27530079022019,80.0,40.0
78,35.81905371562928,75.17123836210513,9.111857319418899,17.704938491204043,46.334560778498265,50.923793616201245,80.0,40.0
79,32.88060744993362,88.53757422251597,9.280800531233394,18.773681392410857,35.93605581106762,74.1488708510895,80.0,40.0
80,33.764646828612705,73.26148278324418,9.896140582315468,24.0504992283433,65.42161574573808,46.74748671113788,80.0,40.0
81,32.40243093830498,71.41487514551076,9.964372164335671,16.586942866649583,42.82637471497645,47.39415321951227,80.0,40.0
82,39.341408216364194,71.41841724613445,9.512783487434342,21.085049873692544,47.95570177820463,61.661955056462034,80.0,40.0
83,30.251400460228837,63.846604964930805,9.705825310500009,27.8939868241033,56.707618496869586,48.927350199879015,80.0,40.0
84,30.13134063770716,73.97483596700516,9.240951393733887,20.79079095588471,54.441536716996794,78.74196888825442,80.0,40.0
85,27.389034535979153,66.86536043292814,9.649585186997381,23.930046226391173,57.51850513999081,41.82208020795913,80.0,40.0
86,36.63742699961421,80.54185573800991,9.558848088621234,15.731536462155551,66.56662977815574,41.821946122749104,80.0,40.0
87,27.528213348509432,57.42200319719128,9.805890415812627,29.717109522994377,64.65092501926183,58.15017144252844,80.0,40.0
88,27.2003715337891,72.6011377539705,9.446477534544671,14.61779851722175,66.37165472573733,36.58902039967498,80.0,40.0
89,31.94184458844771,63.89797474370069,10.037309004376043,25.731689148460966,66.21150509963721,47.957171603919704,80.0,40.0
90,31.81824117390908,73.28133748595187,9.517268966356216,29.287521282183942,52.466650685813576,44.53536418335628,80.0,40.0
91,29.65323116685296,69.43134777292371,9.126734883826954,-2.05639666716195,56.42245863880665,69.32510903654068,80.0,40.0
92,35.07004157309021,77.65043166772679,9.532231173882636,13.200298094742182,59.0911847726824,51.06115926398659,80.0,40.0
93,33.41343524519371,78.492733171387,9.79172280398529,33.41021871882111,59.602498505046086,63.258447749743276,80.0,40.0
94,30.626977256013184,72.25525072303662,10.138943048629347,17.6303093058241,61.877558671886874,43.857131785671285,80.0,40.0
95,32.638047503963406,88.91752535779801,10.036153993168092,9.7545179486393,47.01915767878901,52.41144701533689,80.0,40.0
96,32.41379368817318,88.01442453660422,9.5817739859254,21.822249669217793,50.86598168387918,42.072018132176474,80.0,40.0
97,23.62133315416725,81.60247393026307,9.415965739936114,20.361481091601192,38.39011154682451,49.161835178254876,80.0,40.0
98,34.46796457429809,84.81727117785535,9.156783008352939,11.882166219022139,62.48248383882075,42.20583938380772,80.0,40.0
99,33.322865002958885,87.84595264286224,9.487233344639868,14.645144762722566,42.76891488199338,67.30541403449114,80.0,40.0
100,37.326189600233356,88.06709510319534,8.877730173075866,17.884192907909316,58.02111867562356,31.287028900539624,80.0,40.0
101,26.177779369105078,54.96549544326663,9.251187432722299,20.18364548117101,53.18994056780665,51.64692039152131,80.0,40.0
102,22.966305814686052,58.39619212053662,9.76790482583481,20.9514399760476,46.475998703008734,36.0268523971248,80.0,40.0
103,33.20225268078251,70.65421288093943,9.328346968092232,4.9282060736840405,45.368571202668896,41.850981804817124,80.0,40.0
104,36.03253184064414,74.36424077258069,9.064664915857545,6.761909069475164,57.330146595697585,61.44828652687438,80.0,40.0
105,26.08751532858723,67.1349326339436,9.460470686149836,8.785114363765373,59.81065738723882,64.15901464520171,80.0,40.0
106,33.21697837338926,71.46448154937218,9.840401564763788,26.722092201011144,52.797544847814244,38.641554896534046,80.0,40.0
107,32.46671949299696,71.1702191516859,9.662854715900806,19.998739644063992,65.33704523576125,48.341448459754766,80.0,40.0
108,24.419580756222153,63.16498432505758,9.536303749143036,23.702844476728735,53.777410286020604,67.51306981724662,80.0,40.0
109,34.040327894669396,70.01959426990881,9.788852737039745,17.368817084639502,61.19470472181925,60.35995423155036,80.0,40.0
110,32.634459213475864,82.50040628738792,9.245535907055888,8.67091275981311,72.89844578706112,56.45349744402691,80.0,40.0
111,36.23507885636969,83.12552425602578,10.438979585078345,27.1086023441388,60.04675378826812,66.46286712090424,80.0,40.0
112,23.563583727612,58.77677695331776,10.295127324657937,18.40205241544855,48.96082546290202,42.19088391948242,80.0,40.0
113,33.50600112387927,84.87608765910817,9.000260393113013,23.35642874629425,72.83792884917517,21.208701219314637,80.0,40.0
114,39.402625422985125,75.89194334814468,9.519420699497417,11.173046841282783,35.169619031289514,65.00383467543762,80.0,40.0
115,30.617443274387625,80.52045416741035,9.217451131702653,3.2076761256683595,56.956596613743066,54.65741394003806,80.0,40.0
116,31.84523776289089,80.10054000663473,9.43541527896454,23.578510287612882,57.63953226688518,55.32982195641151,80.0,40.0
117,31.09424364289752,87.5633437954599,10.891597308498547,33.590108865090656,51.65141214384209,32.975136967130794,80.0,40.0
118,28.964879612432988,60.80860645037551,9.104328923292194,19.224984277981847,45.39123902019962,32.00535669483971,80.0,40.0
119,37.183386434647005,67.53495026681297,9.56522043888507,36.021139222388875,56.42864889556133,39.512112228103646,80.0,40.0
120,32.40691105359906,66.61413382383992,9.122327605508948,8.675766273532927,56.43302475532721,60.0125581082951,80.0,40.0
121,32.855183752055545,59.936964379071874,9.54504911743045,17.18282858092282,32.124213491924756,64.9954368111585,80.0,40.0
122,33.207001463126126,109.01023067931908,8.244641507858065,9.905384871685351,50.310456348665326,51.74251030470123,80.0,40.0
123,34.49321922636242,76.30424730246037,9.433971014795302,18.21195583797439,53.2019973427829,58.79723925049994,80.0,40.0
124,39.1990201667489,66.85421436830963,9.653944663182344,18.237504421858926,55.52151309503941,44.451991163560955,80.0,40.0
125,34.51836062352744,105.44563279550384,9.392651963942935,9.69798542100263,59.54709477333371,43.65578729333523,80.0,40.0
126,34.70276325753939,63.80307065509881,9.00265521279975,11.315769684332096,59.342056689990585,64.37832566065326,80.0,40.0
127,33.86990608447029,76.83762684185956,8.93496931586309,22.290708020315144,42.124444660379524,53.991969983167344,80.0,40.0
128,33.021262882372376,65.05801516673353,9.931278805109152,28.516770604295033,63.62290984576312,52.50624578067782,80.0,40.0
129,24.843367275317956,63.23652605347231,9.950437351438081,19.788983939378458,20.049339250025756,41.208805566152975,80.0,40.0
130,34.05914208334236,84.12892520139833,9.581693113319549,22.479512817416055,56.723059330154676,46.47322525248224,80.0,40.0
131,35.795314903892034,82.1762231098393,9.091693059948842,26.35192509372944,47.37944517681462,37.07822398159903,80.0,40.0
132,36.21484875968342,76.82548653492174,9.642281228878371,16.333238437696966,59.89002183841895,50.68930303846214,80.0,40.0
133,40.6171456634397,89.34215608545087,8.353476323345673,4.87133186990142,20.62562836553063,54.96613070427002,80.0,40.0
134,33.370847008609104,80.57893441023329,9.073605345089915,16.168362169526965,36.42090282639215,28.618608310095986,80.0,40.0
135,35.78819568558392,91.36360699131437,10.05365408904424,15.392480931030372,51.43672996151932,65.79506061695861,80.0,40.0
136,36.90615019257245,78.97155871918126,9.300048152266802,13.252363926222609,63.9153455754296,63.89039157017186,80.0,40.0
137,30.559678363864492,75.38704767312286,9.796524374029993,16.997476838483053,67.6457586628312,62.79614605403049,80.0,40.0
138,28.37626113075452,69.690647671194,9.784120609848527,26.575438008638375,39.47907779381121,25.032140878258193,80.0,40.0
139,28.143467642806094,67.40300785378996,8.832116299068465,20.368005582032236,33.64809922247273,61.79397610664312,80.0,40.0
140,34.99439263139165,74.77088780608166,9.56070377753341,13.548124380141601,43.97989537594589,20.51312040333603,80.0,40.0
141,35.93137863657417,78.76180194950163,9.487866519108914,28.850802621431036,49.196629548387904,52.098525588448155,80.0,40.0
142,31.697766097263568,56.90838800960191,9.723766429523053,25.846297129243144,56.850911545596375,34.79310647552655,80.0,40.0
143,34.07662995933494,76.65437451174115,9.653377899116201,19.146291906452184,38.24121570882464,36.31896426027459,80.0,40.0
144,27.173989266890636,67.82198789204858,10.78147936022385,21.294359086947896,50.51681040493913,46.48222964012867,80.0,40.0
145,34.47649454857952,72.08834930991034,10.001500143434537,36.10725779110257,64.95126972448227,64.75312184763365,80.0,40.0
146,32.202618071550496,70.52645096933432,9.19307963045658,16.171281535571683,35.597488094879715,45.213788630842444,80.0,40.0
147,40.12357274915777,102.26866444021739,9.610903779951121,5.672946594570977,55.19557487041399,62.15568198979247,80.0,40.0
148,35.73343502859335,77.04190516740434,9.480648153325747,20.603058761466574,54.650048662713324,57.273817382796295,80.0,40.0
149,28.90364931651178,71.44712438375177,10.203450516219878,32.75264728114896,53.91352911605775,44.80347906806606,80.0,40.0
150,32.25770032856239,75.95795849864382,10.048347515612809,20.618676682129156,48.1874131002864,44.06090201691109,80.0,40.0
151,32.514908185847816,91.89824288362651,9.390430807742892,23.042706467342885,61.500398839965264,51.50453669606566,80.0,40.0
152,32.41945558127404,78.20964733940332,9.286449916057467,28.99025133584199,40.44079594644207,45.636052502935144,80.0,40.0
153,28.15599113334066,78.29238354368103,9.579856808618013,31.237762178429218,42.533404354249626,50.50170379024003,80.0,40.0
154,31.874129243623873,61.95478673412058,8.716652795482053,16.539108050075907,64.26460955434337,78.54169312014258,80.0,40.0
155,29.408311368222556,64.2514500756174,9.140128767346381,17.36675888162215,63.04248671648017,55.82336564095659,80.0,40.0
156,37.59123112068773,91.55335755206616,9.146938149046722,27.190276931371653,30.25194427865382,47.97305543828294,80.0,40.0
157,37.02781102349563,87.29892202934452,9.59418088677937,6.867778396248062,39.8145879154353,56.983517902600745,80.0,40.0
158,29.361592073714338,68.7419925127139,8.87341281527916,22.041241556199356,63.92784125190394,62.0320126661498,80.0,40.0
159,29.433761672639122,71.23609488893855,9.249900198096423,34.264585818237705,73.720114212802,55.76503637982323,80.0,40.0
160,32.11069470104605,71.62273930478742,10.378307397219983,27.377365771366577,53.54501185128022,43.141742577426,80.0,40.0
161,33.080630009875584,86.89446583127038,9.386901403682815,19.00906118286056,24.269441126541896,32.51577676178121,80.0,40.0
162,31.871702070278037,84.0675123085357,8.561946302704373,18.44204480849503,48.199631237954044,60.798149019011326,80.0,40.0
163,31.7385774750221,72.11909154628205,9.389220577624165,27.16557430329388,36.427818600422455,62.20906584942618,80.0,40.0
164,31.729127824948442,82.38511400867797,9.625653811362827,24.642908355091595,45.96366957863101,47.264430592823715,80.0,40.0
165,26.126843458234507,69.08731842206898,9.117024417169475,8.70359818658379,42.559686426251204,46.020084370856736,80.0,40.0
166,27.81909746166854,57.45123219907178,9.42371496782213,35.27818623011355,42.1811733771011,34.20032217895447,80.0,40.0
167,28.363320141769137,74.97997019906504,9.75356170007805,14.488434532752098,33.21199155664049,46.3023950306078,80.0,40.0
168,26.316988661546645,58.61176188837716,9.84629366889215,28.249848901783324,40.48864155903105,36.85522837193371,80.0,40.0
169,31.54123711405232,86.69828545149402,10.230482979808263,30.604265380701356,36.30773462585869,40.585440876222954,80.0,40.0
170,35.668597121018486,94.86353711634312,9.765227635984493,10.234511862895824,51.50829180899883,3.81368397527563,80.0,40.0
171,34.75347335682818,81.95847056850609,10.242956116634511,21.60063440659467,44.91351984708468,19.742618535209346,80.0,40.0
172,38.82069923477519,88.45679726698748,11.03525644633984,37.63915804649305,68.41842550305677,25.979441482796275,80.0,40.0
173,30.398045126083282,76.01823669230718,9.777403604836008,19.566270785992806,67.02417323712513,38.16926846856966,80.0,40.0
174,32.006513577438284,72.5160823609689,8.854911168684097,19.14654290120617,47.199361534701666,49.54033604935602,80.0,40.0
175,33.11835630063133,53.444005209328,8.774267078478163,29.252816773330398,58.22441524746368,39.54630732567818,80.0,40.0
176,30.246601900301798,82.07785554883408,9.306991423141273,27.512859927153873,58.573564308358236,40.910137444638686,80.0,40.0
177,38.911251377865796,91.95575384166753,9.563404649927206,23.58237773768373,51.109998555555215,22.384896310252007,80.0,40.0
178,27.83054350833055,64.13221140206535,8.77795062880581,23.78731401929737,43.10591481808078,47.617738585048215,80.0,40.0
179,26.854506787119004,79.81711551492539,9.847609526592539,13.612290113805676,48.994500026876395,57.36403240678434,80.0,40.0
180,28.400911197439587,55.277509833796884,9.477451008298152,15.547943951470176,43.557277337939716,49.311222277720155,80.0,40.0
181,28.596024437069467,68.44602946202012,9.31739313458799,19.60674073788391,39.73082462446503,44.65857338138702,80.0,40.0
182,26.77308526759226,64.97830095206014,10.434950095163893,20.7151996360502,45.0303550834951,43.21530448170153,80.0,40.0
183,33.132039815425074,77.67016564132571,9.788419996241087,22.68034758981037,61.53035648672586,66.10751967000293,80.0,40.0
184,28.272953195005954,69.09866442337285,9.300210588116663,28.462253081009756,50.92878000193326,53.09151962463404,80.0,40.0
185,27.870326878239133,56.52047284349394,9.350672559712711,35.51363971978384,40.09183365594882,59.21389727604375,80.0,40.0
186,30.498887308514522,67.83878886429446,10.474285716022672,18.40224324699734,45.12212182399012,62.929737539392576,80.0,40.0
187,31.884113476917598,87.91228988227381,10.326895981112253,23.386876739771893,52.06058565565366,50.06767025139028,80.0,40.0
188,28.065818647814368,63.344453541398366,9.977207844934009,12.752397414915912,55.475802933446516,67.25436243897143,80.0,40.0
189,34.22530856762384,74.90564879496605,9.875492670136397,9.367816410224416,55.4988186988393,44.4278314598473,80.0,40.0
190,40.68638969090407,97.67325476548733,9.416040041406964,12.811339643291605,58.77761356444204,44.71596801332655,80.0,40.0
191,33.224336884731734,76.7945282658089,9.457092328199156,12.749334925626394,68.30916070966269,47.773697534209255,80.0,40.0
192,33.08829466338053,86.6619918900995,9.283268363744583,14.359586847146565,18.614383705953685,54.87318148179104,80.0,40.0
193,36.916147065635215,63.68052227940181,9.059634266765913,18.160169775401304,40.92368756341004,57.231571907954844,80.0,40.0
194,24.459342818632237,86.85325935068988,9.490357808559397,24.066900045810485,49.11220587837965,49.95208816246721,80.0,40.0
195,26.967007433045307,65.02879365445722,8.907602606767986,11.969295666921438,33.00108162403008,60.56333593940151,80.0,40.0
196,33.07928231384926,87.06765059274824,10.669002843713294,31.79696087571754,45.970887202122675,47.43455358116605,80.0,40.0
197,33.85988021076633,71.7080773461893,9.928913552344625,14.735385219404817,68.38892994449022,61.231885456992075,80.0,40.0
198,29.512052042882186,52.27520664400379,8.608063175930877,7.859583141480821,51.133715926499995,43.49436297755715,80.0,40.0
199,41.78235662991077,79.3901690099891,9.399244785790373,8.584319275283118,28.30388459841794,41.82829838118343,80.0,40.0
200,33.45991903018501,91.04014391429361,9.773536548141598,27.230253468720996,49.8057655244635,30.198190901873044,80.0,40.0
201,30.682007120065784,63.768007816337516,10.112837617040276,9.48517139604997,59.469943320155906,48.81170210764315,80.0,40.0
202,29.491122177393677,66.59955629876798,10.708209228797031,24.882285272017864,42.9915206071425,44.75286366226717,80.0,40.0
203,31.34781296826044,72.67240555194705,9.685767416220347,26.37244043155149,59.31561409543972,40.62282640783122,80.0,40.0
204,27.14288927815828,48.85636569913785,9.541961261259043,17.907250940190167,56.305647082072895,43.41037173496975,80.0,40.0
205,30.79311593971658,79.0198671580227,10.171550287328134,17.219164414116072,60.58052302546319,64.09210871029363,80.0,40.0
206,34.34054922816528,72.36506550786008,10.133285674978241,2.6548120949922875,48.164061583934135,44.83728573825452,80.0,40.0
207,30.43425554909953,54.22570307301104,10.151020872981467,25.809019468882532,80.9650807710577,46.130861950320096,80.0,40.0
208,26.15470858324658,65.39127218056112,9.338621645412891,10.016551574015283,28.613311793351922,32.27366210607894,80.0,40.0
209,31.160041293067255,77.85858410353222,9.172627780870526,14.107822528523888,40.12490167670619,49.44333584266094,80.0,40.0
210,31.96404006344341,71.46442327542155,9.829278737395109,30.059416782850615,41.536238092714974,57.496322690052644,80.0,40.0
211,41.310270996773724,98.90851901648239,12.061330108338089,33.279604753487774,23.42310619471933,38.02021035482363,80.0,40.0
212,33.278523176004875,74.08039417484578,10.10658974266191,18.108253364014157,57.64050238397423,35.905296712395135,80.0,40.0
213,33.02212601869819,58.82058436662956,9.525355635815808,18.14375959002593,46.37660831967478,69.20292502116526,80.0,40.0
214,31.347989741874954,67.1570979107125,9.815863676752826,14.305061033411286,53.718395513064216,26.936974956545317,80.0,40.0
215,36.96456167977432,88.31123396682923,10.171583741746833,12.341627708639566,53.20284515058133,66.13130652933843,80.0,40.0
216,29.941748659117238,71.71556475876095,9.999684298871117,20.272596447943243,53.22580444727057,49.040266204268555,80.0,40.0
217,37.91564766879834,88.26014089244308,9.012502457011268,18.315547623476704,42.44301867875178,29.436023695723346,80.0,40.0
218,34.75579839980354,76.68176373327404,9.005577122672792,25.339380238875506,54.761966007043995,58.41283545183989,80.0,40.0
219,37.54334052229204,64.6292181135296,9.223293636032489,22.022514816101033,55.70676289260837,52.83723857181786,80.0,40.0
220,30.07829821256034,51.739329296108366,9.738822558889423,29.294965775882293,60.54892675687344,58.33839693870039,80.0,40.0
221,31.74554593489062,84.14054679903084,10.300183619313364,17.134771840479257,35.572286881339046,27.77691461000903,80.0,40.0
222,28.846045090780297,68.32320080550167,9.256078385832495,-6.134571184084262,43.56835001229006,50.96503380657726,80.0,40.0
223,32.71750972052329,93.48106441689046,9.500244947739919,10.98953145029133,70.51116185965327,75.94154954587843,80.0,40.0
224,32.94782452730625,65.18737723643952,8.936940299129292,23.104386796198295,47.74644951605021,39.359200627888114,80.0,40.0
225,27.566451096876023,59.635470173453996,8.9152912157259,23.386447658473333,53.65961149863482,36.16999357083815,80.0,40.0
226,30.43990163651673,83.6757329162371,9.299118442023685,13.593337568481669,49.96171989394164,53.34284393859691,80.0,40.0
227,29.64147723435444,53.58735214090164,9.057096129390047,11.738074521827581,66.75427006103399,40.60487799435695,80.0,40.0
228,37.19495204181378,100.23235294872919,9.599113580969457,14.219551719772712,67.58347972584514,58.65094770321041,80.0,40.0
229,28.568703447128616,57.14340875444475,9.225921971313213,17.810214729888024,53.20482663829998,49.152855150753766,80.0,40.0
230,35.76833080535799,106.71560936375474,8.874714210325557,9.535441698951365,27.598935118044267,67.61723017854351,80.0,40.0
231,29.203427607337684,68.67099257928889,9.908375596553718,22.086860444941273,55.068767998790385,38.72538365563661,80.0,40.0
232,39.21445616244279,94.42866493337434,9.547524133803234,25.169042010388424,50.97589912245342,62.7812127490879,80.0,40.0
233,33.63399168690901,83.02490080514256,9.696088255021134,22.91780521529392,37.37889621841937,61.85038262399344,80.0,40.0
234,32.03096516716523,67.31899241639721,9.606544126367238,18.782502938574886,56.77585844094334,53.883204225479005,80.0,40.0
235,35.95543836707068,99.1263157616792,9.76791672185633,23.38214674970672,39.15532385766663,61.447970779806774,80.0,40.0
236,25.913472387702356,69.62759749229282,10.212909441207351,28.565370131491406,50.15914582556835,40.54027999234296,80.0,40.0
237,28.31195094836695,65.64698596306422,9.622873074814995,24.90923337890412,47.0540362863546,56.10268356103247,80.0,40.0
