unit_id,ProductTiter,CO2Level,Temperature,BrothTurbidity,pH,ViableCellDensity
131,24.482174473924125,44.156801513088304,44.795708031837044,9.718937192820274,17.242619573301614,72.685265820368
132,22.75909415756893,70.06555966460034,63.125348063398526,9.93082729701421,8.054989707771945,61.78019514631938
133,23.547232087568286,69.92167731668404,50.72853715546788,9.623608423115604,30.592674448061913,46.25641781949442
134,21.186489730876037,66.2825248145367,40.223423250687084,9.213020891261491,7.606923089527538,61.27889688069755
135,25.79106796436108,61.22451341360396,38.04963897105698,10.545771721607974,16.104277431134435,60.6795092826558
136,22.76694316486406,60.457355253254185,59.650853737572845,9.049786296508042,16.40879565752583,67.1505374214308
137,21.551909706493547,45.550089135863224,58.91722183343767,9.116622646771447,22.004962042480496,41.85420093872435
138,29.508909446255696,61.17575880917303,45.525224238825245,9.396272923164567,22.382547373404968,78.49382573158648
139,30.371225182542304,45.07631037443646,49.45099341176525,9.640706124115207,32.38867676805527,79.22515258257948
140,31.100050186156842,60.73237799814016,42.10063056872484,10.562051927610733,30.327440450533057,62.662599710106214
141,29.72028601252857,56.1666477899237,68.49969750507677,9.344528149727408,11.37462409937551,79.12366452673082
142,29.10957429807263,68.04021064131891,79.13877714997497,11.189124880234433,34.10117365695731,62.778326832697935
143,21.89857131615381,55.942022872493645,32.31346113703615,9.371117384785315,16.632996249634083,47.591295412591975
144,22.830366076090982,30.554564194674793,29.150501427137662,8.845754462121434,26.74776613080547,81.8625236748439
145,24.684163901612084,47.99640882313761,33.27493021700212,9.207852045392217,19.26485628689933,55.31600643065065
146,19.514584414448432,35.058786450596976,56.302882264129714,9.330169985250127,22.8277994814616,58.36861950505884
147,28.55121503189998,47.41432144660321,55.245107285652914,9.814522729311898,18.850643009775958,79.24380382510518
148,26.581232550058306,41.260335432680115,28.300528097159756,8.826645546220483,16.117169987218855,74.93416359418607
149,30.649503161259272,65.42686459693992,37.893372587247434,10.408953961141926,26.047840790024388,99.26771763988634
150,26.546949100041278,54.63686883421426,42.432572102231205,9.16871949184443,24.94418195767232,72.82529547243959
151,26.39886826620949,47.95085320124071,56.72179250652943,11.130404270380287,12.304017788577152,78.24695169115874
152,21.679297054314603,32.77505656067005,43.96986574008033,10.225728183727135,27.861553255843546,69.961592513286
153,28.83124436603921,49.466478017621185,59.10772165067681,9.43486643388822,19.181958957863678,89.10444281539554
154,19.800316811443494,57.339297931014904,40.22671864220027,9.193544319247948,16.720320823076623,70.32014344258374
155,26.78097138345767,73.48062332818415,38.829093063411555,9.691013833108533,6.775934771418244,54.51058885150588
156,31.238169201597202,41.51851889595314,62.03367450979214,9.79266825157224,23.28365873982844,98.48961709885633
157,24.52486537800908,59.86264170927364,54.894639535185625,9.481218824717708,12.844985194658463,66.70358508683488
158,20.752140079309076,59.30395600869293,54.2014523058856,8.703827292431889,16.64721024063895,70.86919800285558
159,25.669712786443654,45.98977196348339,14.915685397305609,9.987714699927416,12.455373515352068,100.07983121628645
160,28.363062418019734,39.02343875963322,54.763793607417256,9.130225728810478,15.85715255103936,82.34626784359122
161,24.37613449794154,45.85878589000582,62.63884407722768,8.926257265096853,21.618551295482657,71.52115394591338
162,30.760727000512357,74.79445409559716,50.94823798635852,9.630171909141897,25.2440158934702,79.53408828025337
163,24.451748488231704,82.14707166871152,44.276588179803525,9.160217195927226,21.34694445936168,87.96003803728773
164,25.766102259159496,55.90155040563334,56.584557309358246,9.180271512907744,17.53496333046473,76.15306210607724
165,28.650332860798986,39.54355935973902,51.91338613235705,8.826944797839488,29.845993712817183,69.32372848270138
166,24.09751040872975,64.25733707132628,42.46437045103524,9.43801957830918,15.535096301340168,54.823868971499756
167,28.3336678423658,55.58401972171266,61.552180080911086,8.337287625015035,19.41459955456139,69.19523346965939
168,23.617167409880977,37.53335520694038,50.47546325083522,9.475420956190625,21.59057944680145,43.84796499061617
169,28.25810340923722,47.602497435336346,63.170599903687894,9.408881611088091,31.36045688821602,78.27219979602745
170,18.109872370234356,59.136637185600854,52.96629642445437,8.88705338739244,17.178329101912986,60.749379674518636
171,24.955487639687334,64.11074672325502,73.89884272734272,9.068745752245292,34.60370506639467,68.81184975578253
172,27.91589359820405,28.913859454183815,59.67045134049646,9.995822722018936,12.789970763866043,92.56648613047443
173,25.305091964538036,34.982205073262186,39.72309755013889,9.722796368499415,18.32660051471036,67.43837204623861
174,20.31082168763098,40.25803115171248,44.446350114178195,9.36796683130373,24.52261888519629,51.174607338608865
175,28.567503920378734,47.63797199301115,62.72954590563829,10.909838373933832,39.7116527974037,77.1621704958822
176,25.783933658520002,34.43401328028635,58.594695735981034,9.898530421736696,24.682680731852678,77.74682342257472
177,23.410124136225082,34.42344673816238,63.15647317075967,9.639776080633613,12.740986206096702,67.95865170392203
178,24.722184402385658,48.43607667384168,37.27677374815125,9.928518667914023,12.57693797346411,79.9385379771651
179,25.657652353506293,47.27092842498104,57.46513151666428,9.479645839354825,20.634204978796607,75.80818543983051
180,29.32087395252993,58.28402093692666,53.82530173066436,9.927813030471427,26.056619266537744,56.23250676808567
181,26.250089677066818,56.48636964916964,40.637381069596245,9.625932914724737,32.644377386728486,66.28757011046972
182,28.908940260435447,39.37095439366167,49.24481040518082,9.902411285359666,36.29438123613093,91.90880545052958
183,23.87549716186275,37.541726737873496,62.205850920695816,8.893677935928189,20.952450036505468,91.42334749469083
184,21.233380428735586,43.82776575355006,53.69113693641797,9.76816835264394,21.02041509582841,78.90927044292911
185,27.077050465646128,54.04637582242539,56.62550407261617,10.214824538275838,14.91435628093958,85.26461252127935
186,29.8368182942003,75.93193189814865,41.995270517468256,9.946419644262203,14.393657991031294,52.461523855482184
187,23.65232451995244,29.413447409631054,48.784432892149624,9.991492129649965,32.80173396863707,80.79916046489572
188,24.04656923377215,58.69303297265138,61.53583504936718,9.926295394862775,20.61083119589548,75.13331720505676
189,21.493124674602488,36.407479195700965,67.2564247084156,9.226708081512603,23.757850510634363,63.88734548285272
190,26.518395381225833,57.13138871994465,61.63376741458407,9.561700608425726,23.492288590559685,83.89788213559726
191,27.382898302901204,26.237400305778515,31.491865073880792,8.582383060314022,18.059463753500204,67.22683842848795
192,28.027073501439776,46.440680025507405,34.41516864973666,9.728556299461452,12.671498986022009,84.38739632348118
193,31.978106360997884,48.9722971061245,62.82199182092476,8.697774022491478,11.252315770364987,91.3667919577424
194,26.592548388874118,43.329461837607134,55.566277142649184,9.6051558061749,16.640484949326154,80.07269730890599
195,26.708549159867097,56.04185593941871,57.79506694792505,10.026450146218115,14.4816087711867,73.91856219988374
196,29.116163065645093,47.58955828840861,50.2992249643459,9.337963127090227,26.491365049352677,79.6504824577824
197,28.172067202934134,40.30552314823294,59.09183223351068,10.466935252890817,19.200826474015624,68.04738322553177
198,26.953861781561532,41.431224986511786,61.11113927804398,10.048142557640665,21.862235938327988,70.15565326190934
199,22.637409654166458,54.43662839134643,71.90723518664535,8.84913869580985,19.44200064938301,81.59266538558478
200,28.511066940053038,60.27953040297366,47.78334700210772,9.359064327812948,15.534147692567554,94.75847189901809
201,27.300913568589863,58.200513514748906,54.631435396073854,8.480722126110017,24.95186610448026,80.97183628070458
202,25.437679580756424,44.454389063646374,35.31556613431121,10.418825625868873,32.79606811049234,57.76292209298892
203,24.800376442274512,39.76620656919307,42.07606194503341,9.247216272019111,17.817215306209928,77.2435839305677
204,30.2667937784994,21.641286204974705,66.57304106020197,9.58714498153432,27.389487356741434,71.80067680390695
205,23.46872651381636,40.783926028323336,50.14296632657609,9.041476468471728,15.760631274862096,63.27856872646864
206,24.375851722996106,45.139508140499586,31.60545782761632,9.113007658995883,17.75315462040932,77.95883032139263
207,26.956391082200913,37.89846414621803,32.327498183231185,9.578755301928403,27.886860222217948,71.32082836987762
208,25.45462446438998,59.03295220926293,72.86021808252256,9.436736331941328,16.91485682005005,70.12271575213988
209,24.04758547763986,49.517640323577176,50.4279424025627,9.843789595122605,26.72110312388183,66.74788872626237
210,22.39499980221294,49.12316590050669,31.529437770921938,9.583469286453315,24.342917795666253,84.73120357529986
211,27.61240679337725,52.73407581840336,39.156109754227266,10.3751416773879,15.51460676974092,81.84046969417805
212,29.047537274163787,48.22217466331923,57.02732461995495,9.620383458268952,11.647709051298202,80.01805918935978
213,29.714652770598512,62.1560665791625,76.88280277683894,9.065256753372898,10.494609215242772,72.12594259181333
214,21.219162946607675,38.79384070940145,54.77683439382435,9.718305904809592,24.70993504423258,63.50713920421175
215,28.00667306856576,56.79105497118887,46.298751410879376,9.753446505251006,23.833581004676546,84.99231868183547
216,22.96614763993489,61.35093500252701,53.41723965571067,9.610226315249417,23.55531117585621,51.02968538397519
217,27.45897920075799,67.02490636121077,50.4481088870871,10.455871504133622,17.197685400311308,79.82921738316458
218,23.481782302613325,22.689191716262037,37.164403950570595,9.601613695995704,18.90455981320094,48.30648496306587
219,24.839781043196247,62.26528445344941,45.54864976050128,9.510220169384011,14.996422258035407,85.17131566239279
220,19.626352047011007,52.20494335434617,61.845448646387275,9.253860427815397,15.818268277313368,68.76290309044425
221,28.455359894232586,68.19833312283419,49.37034190135928,9.897342769974733,22.0359593280144,81.33093955162502
222,25.042955268541064,26.038739150330535,48.169398089002,10.269233262364915,13.191875726500482,79.97424381338517
223,25.782613993691665,24.60068448703111,53.72271768053894,8.652039339846041,13.157492634712733,53.27551199392714
224,31.17789992964628,45.63853780805761,45.543262698823014,9.291209375412281,12.929423061684735,74.5784186630602
225,23.453498870366904,53.347092748557934,43.017455238536165,8.73489724664739,27.31229646219429,62.64349002975885
226,18.8399458081021,35.20980224567954,51.060352649654455,9.872308693945884,11.99424346392858,66.89014176608782
227,22.544122095286387,44.049636344039385,51.1092889163546,9.352990282749145,21.579236356091773,53.31911590969996
228,28.735447918713117,61.86235520130508,44.223659223654174,9.597933693067272,15.541727792870665,69.21392170642306
229,26.573871600076963,59.39335119085928,36.53157711408636,9.519715686695088,21.567824557078424,62.99514601520684
230,24.902952489509765,45.69242053018405,40.32956251200842,9.57916952352487,22.84472200305796,45.82961825089022
231,22.650493878727737,50.310276933348774,28.36814746088312,8.90776802130652,18.485562841522196,75.51117496878608
232,25.11269396341149,44.28254387788917,73.85820979561662,9.392343431543662,21.30099396316625,61.28356348777702
233,28.119935448489912,37.03688581956062,49.38591812558157,10.253865879508199,16.90447956457864,72.69421255414933
234,29.914322904614156,64.80825327401575,42.27204869280261,10.329449782610656,36.921665443204105,87.36199609129676
235,25.54605760305531,57.593484741617566,57.02490783661979,9.258295650732828,17.213765414448744,76.65495123326666
236,21.511584190554668,53.313823148476054,51.889348648894696,9.191775985072185,18.61994262597199,66.88797337025363
237,20.620595420472206,69.62161631766197,12.997832951438117,9.106295207808078,30.54791875759142,72.05775035529979
238,26.513160628382217,44.85699964310229,64.70624683692607,8.599037232853487,16.975778454584635,86.66942870103891
239,25.383986016731,50.64172569635212,45.5280287579408,9.28424657270566,18.372203991602152,97.3094069085819
240,19.476191815766473,60.204118003798825,27.317674549466876,9.745510765808044,20.112983240650895,72.53418511887703
241,25.034765277057062,41.42447028322906,70.53216423971863,9.518716785483456,10.017268169909746,65.32245101307676
242,25.184323150423246,65.32201860650335,73.33943011984826,9.909351558065095,25.139698554566785,73.0306948723204
243,27.92768824083028,56.60435443028674,74.9136080355089,9.422890680951589,13.353331740903648,74.33214730084448
244,29.870058011125117,43.54911960495681,41.69966567772032,9.529095691344846,33.372980043436925,79.13192516671945
245,24.17343906368932,74.64760686782763,65.80044184632307,9.203859295774501,18.924722674003387,76.9646730344091
246,24.835367777315547,38.835047649739586,42.95343744382709,9.622924468491977,13.669998482832575,56.309191059221135
247,26.02048714381558,54.07400150953435,61.891710415954826,9.420644441830236,28.215954791211242,91.08046916258651
248,25.364169914838296,63.689323489232144,58.77050161988315,9.939819522263198,18.14578713508456,78.62750405392221
249,27.34285369427911,61.224990122893004,52.64743365017928,10.468216832334006,8.78816835005119,84.35753526646748
250,26.32166973249419,53.44168149297691,41.19888310742384,9.392430105394407,26.655182249644493,90.3406420352953
251,21.291186525180787,58.69246195213605,52.732198017690735,9.491215676301847,23.222137426700762,53.10360296994679
252,31.07745410280398,54.04058388944134,42.23904170404366,9.46715626018893,17.486889343175875,91.3069655928617
253,25.84827907843952,32.53183271462202,58.71488936269304,8.667387537382728,29.562022968303886,77.48644801571047
254,25.90747749895946,74.22611194968046,50.99600570185159,9.130197564224725,15.272375170889724,91.53455523172599
255,23.941986443657022,58.0225860191087,45.10736048324151,8.354575128351776,29.312597764650885,72.51055914378686
256,22.885341949466977,75.83547193999186,39.36719223888194,10.534240889181486,39.48295404054284,65.53625269454942
257,22.704029989525747,44.082320074867724,53.930661897094076,10.123202878925925,29.02865315680793,67.13916962074002
258,23.949352856524026,38.9324513916796,55.03182984295843,9.331521477845861,20.798709221399122,79.65501015034282
259,25.875560913266796,59.621536094006935,62.105710065652914,9.474366578997826,23.139336243931346,86.95050534286428
260,23.118512041571286,69.6942018312476,44.0582405115185,9.542523778719309,22.444262109382326,61.68197341683384
261,19.273457382525923,52.90344308350271,34.24616475045717,9.35377768212239,18.000303802461794,55.392763570899426
262,24.216699244887693,29.02350314623518,60.13578001160901,8.921474471497707,17.87573866605531,63.96917241566871
263,22.7578983604365,61.63923137143945,50.04380609768891,9.143672807507894,23.34236940875469,72.5528482461032
264,28.77280288616648,56.96482296448019,48.31866763559954,10.224758574424397,10.165970158694456,54.165593934519976
265,19.948833570276857,49.42488432321159,49.42181247131786,10.666923821046591,42.4695999910075,42.05784480503772
266,30.49564036853075,40.96172051930493,37.31694685601296,9.146982306475012,24.21662798931539,64.18534961138838
267,36.48791932474,46.925540686956325,26.400393423946845,9.347666224729133,19.00249136892024,92.77516465496299
268,27.42255519062837,60.400167160558915,33.6126064820726,8.927451679538798,29.35760471448653,96.41042354789246
269,19.081076339075324,43.90490133644587,48.945017491553855,9.09121163765688,12.921244435431623,71.68834924796633
270,24.292040569238356,61.321915464788006,43.06001300548611,9.115474478157148,12.288872715334666,48.57791185271934
271,27.596924249583545,49.29665904873476,46.12416508713761,9.985852919192457,11.872399779851097,69.24215480421243
272,26.913310294646017,49.736193717311885,58.33178344804492,9.330520083431125,-0.5905879855328249,67.06745618426785
273,27.179481063934055,62.08339926081128,43.16919395419663,9.381187468669683,17.625977940639775,76.30936283986148
274,27.118016019517164,57.23015546046248,27.214868730763822,9.622826856603655,17.594109915823182,91.96306571138406
275,22.647451112458327,41.19470663851302,30.51870772502801,9.349442652666344,25.205365581608763,76.6796094143138
276,22.287483124716637,49.25118323861401,43.64305089363353,9.076322780188326,15.71055398578094,71.58450975437074
277,34.37396055957454,48.24025710787732,43.75442293105951,17.061781862882263,44.86627384247395,86.21060221827946
