unit_id,ProductTiter,Temperature,DissolvedOxygen,ViableCellDensity,do_FeedWaterFlowRate
50,33.4136085337161,59.84349927331408,74.90537891011925,76.39251197237665,20.0
51,20.66531086850587,31.385628342644555,64.82240016432112,61.44786972430217,20.0
52,27.262562482370306,52.61200523018924,57.09056906943581,61.36701301721398,20.0
53,32.02923331172876,53.256848882021764,69.30570521431393,70.58230183952192,20.0
54,29.029786867362553,31.142056097589432,85.89912348473445,86.9532275843468,20.0
55,28.23080886708509,44.714739995072655,72.6312893082838,77.24860518514399,20.0
56,33.417273950731946,53.19977417851445,87.2414911519217,82.36036600913882,20.0
57,22.237233085590717,54.62691555192958,71.8755431545645,72.24408694104538,20.0
58,37.240282411628954,58.077780222350285,88.33987657775822,88.99638166143626,20.0
59,30.4782978033754,62.277724553615926,78.96385980756202,78.84699575951053,20.0
60,21.04581346514645,54.44695596518291,62.329464561705834,71.33145746389684,20.0
61,23.569224214933524,30.21885950982693,64.13000538602874,57.507961347119306,20.0
62,27.460237607928182,53.996960665584595,75.90784355654242,77.3706820601034,20.0
63,15.325394110198365,42.98884131294662,55.65483187847658,61.45000205528036,20.0
64,34.28378253124068,54.58282969504082,84.26418542515538,80.48120334413112,20.0
65,30.924961005858886,37.50346394125576,68.60781005472232,78.60229296467406,20.0
66,42.38844872901827,35.87245102790727,91.71168705565152,95.94316534970247,20.0
67,24.981156678017665,40.510840731927345,73.33726929643343,67.33700920167395,20.0
68,37.16815183076651,46.3829843835068,83.72422919208628,85.88521719287624,20.0
69,37.86982016230853,26.569876652289206,83.11295429222295,85.33243525620384,20.0
70,26.733088167485747,47.42408605350232,80.96863970428376,78.94650487547688,20.0
71,37.77672346775856,60.7382484735565,86.67085000173219,90.89292635553724,20.0
72,15.598876725120173,65.28983146805353,61.01326134282295,58.66289573423591,20.0
73,28.99295974773296,59.67626755060595,68.25638299866291,66.76410227938878,20.0
74,24.656536437266503,36.76932305726763,73.6741706082661,60.944981991103006,20.0
75,29.2649447748421,46.724840150670786,70.50317284946621,72.73599507645277,20.0
76,28.6310066673344,55.90560640390846,79.69439800460566,75.24647767917922,20.0
77,30.388287610909067,51.69450147731491,99.00315831047041,98.10309552417803,20.0
78,31.70966399612244,67.46569920415907,85.6013432341903,87.45388431531424,20.0
79,30.442641905103343,71.34357667251439,72.12720689581982,82.65866924147916,20.0
80,27.3042507353412,68.55712582052587,69.99711096884852,77.6652362536464,20.0
81,32.52723474443583,50.21621328435539,76.04049741435483,75.27131809888267,20.0
82,20.96839214310486,67.95490804870468,66.88197377459396,65.09908142296024,20.0
83,20.505812243810205,67.54616754395586,65.8399393353047,71.33559904440108,20.0
84,32.13219752678282,73.33741552001399,93.75231712671949,85.71411053295061,20.0
85,16.84535524241674,55.00665422555038,60.28548419265905,61.71265149124865,20.0
86,27.567812544100164,63.696239120047366,68.85369181927571,71.9884191074243,20.0
87,28.186746697752532,61.43404822157727,76.52634156451144,70.16157018790821,20.0
88,26.843965264884144,66.70185063020061,65.37601882110299,70.43301312887462,20.0
89,29.95693624479279,68.94326980933704,69.90295293137949,84.48456784562946,20.0
90,26.380198711213154,28.659115445985847,64.63251685768208,63.23706869383768,20.0
91,20.513416724920457,78.63416096404876,72.47760248483814,73.55587733989202,20.0
92,31.16723735574586,79.46660060491638,80.21820613345139,89.64583145209973,20.0
93,11.422061951693612,45.212412209993104,48.20219030228761,52.81675813255325,20.0
94,27.049031254082617,54.40876836607439,78.8361115718413,79.6777504845173,20.0
95,24.414727330501286,57.43225836757491,67.52561457995448,68.01208583788875,20.0
96,37.21728335170408,70.79669161433932,94.0623155672935,97.95677962427152,20.0
97,20.90745820456057,39.997348203670846,63.25242433154872,62.19728939639346,20.0
98,26.068652057442325,32.69134249474277,71.97056243230693,58.165641003700564,20.0
99,29.1452598328493,46.524619009771314,74.66592703230657,74.03028285112133,20.0
100,24.006867307416236,66.15136214004818,64.65140871080975,70.46940144345326,20.0
101,29.964253003623682,60.62148645958775,78.36486773314728,85.97565812002543,20.0
102,20.45746666935505,40.17085538405332,56.643492674102596,59.50952231468622,20.0
103,21.285428555430528,63.83664195932986,63.83386806840881,67.84853898943113,20.0
104,28.848152915180663,90.44802016979011,77.6721577748314,75.59396269311983,20.0
105,31.633777639871457,83.15155409734449,78.06841834629806,73.63004193147918,20.0
106,32.923336726952265,57.85617177156559,80.5731784394146,78.38894271282608,20.0
107,29.947555153641435,27.469854118594487,79.48300218199118,78.30803008783359,20.0
108,36.22435260621924,63.83302990508565,83.40754022416404,93.14215898869199,20.0
109,31.40865332746054,62.796752448187355,85.72527564561028,81.50047268051304,20.0
110,22.078430687791,28.35711837579455,72.02774190201819,65.08466473785134,20.0
111,38.95320118113358,51.62057529108104,79.67907283599862,84.91779858718338,20.0
112,29.993788631256656,30.874895558302935,74.96190011957718,77.88433461032089,20.0
113,33.53355325960956,30.746226579785926,73.17705742502476,82.72906487604267,20.0
114,42.07805672710584,40.56487170039951,103.79263189194754,100.1954301617395,20.0
115,42.227681731645674,66.47708120311614,82.75995387434035,81.89078295020917,20.0
116,19.73443125968957,61.03384009453423,67.62100886826732,51.947662030220805,20.0
117,27.14362226948184,74.03255448410364,74.97514456269545,68.95736051683647,20.0
118,24.788191723032316,54.06475469633875,73.80927823126349,66.77671021274294,20.0
119,24.096170582459507,36.629858545256496,60.93475560752097,61.72215922495572,20.0
120,31.191873563994047,51.7022516401422,74.80555872706844,71.45089777205614,20.0
121,16.840499319060346,79.81618607858012,57.07702399248288,59.0073304100159,20.0
122,26.231212459126002,47.2009400358008,77.07857652172073,78.1270264411128,20.0
123,23.58505474709643,39.589267971293154,68.9770394577328,68.57799264406212,20.0
124,21.49305999439669,27.057725952067653,85.15031655361888,78.96731316893718,20.0
125,26.279401860475705,47.343244259541216,74.62317315732825,66.79056992654502,20.0
126,17.9730663871991,47.76854010497197,68.34299606712926,64.29308561830602,20.0
127,32.191676183024754,62.08792170453496,87.80381841006707,89.91202697534956,20.0
128,28.82975360655905,64.30721718304179,78.73603386960013,77.62445906950543,20.0
129,40.12891480252846,64.01536888980807,95.00621926653737,94.06861843502364,20.0
130,36.300064039203356,68.06242813675316,90.5625293140798,88.62701064432333,20.0
131,18.817642857250913,66.69619495469937,69.68604374612352,64.60865115163111,20.0
132,23.794037074319355,20.418998849140255,59.748553826287576,58.14707091793473,20.0
133,22.06277104750289,57.39919075833855,65.19416004612658,73.22072207409428,20.0
134,28.41053652126784,59.131767790983446,78.44074577102984,74.96787648941665,20.0
135,30.785422343548735,36.191801811903574,70.64290325967262,74.87178110119257,20.0
136,29.380041295940945,79.9292029490265,78.32041426329086,70.73364772797972,20.0
137,39.193089636779916,27.8895613339879,96.78651827912067,96.55093313930938,20.0
138,16.817335274542,45.3451768927032,54.58966081998085,47.42114527380501,20.0
139,32.04869231520537,40.165259870935124,75.23567749458591,86.62188023845671,20.0
140,29.756793331329987,63.6592669730272,85.88070872188936,85.69183562062832,20.0
141,26.7266532301868,48.14084798387539,74.03194101132723,68.85820892577627,20.0
142,39.80487565937629,52.34068423562606,92.73321815132064,93.46061411524458,20.0
143,14.776810981109413,66.93561310878971,53.914924072926034,53.309621912021214,20.0
144,23.798033330379816,46.47465114215484,71.86172290651017,71.31166608289085,20.0
145,32.36829305944119,31.955974037638008,74.51408940368269,74.35390835875135,20.0
146,36.056500515782545,26.99433697130394,89.31976627393281,89.92904238778372,20.0
147,33.586145104916426,39.28620532567018,72.56979811087184,73.14548039021105,20.0
148,25.775111216159445,52.25219772307555,74.35058315845707,75.77353085529515,20.0
149,32.86612174394881,61.82478033398163,77.4786277574332,79.91619379931257,20.0
150,16.73986031428587,41.17369130809168,56.419883191839844,67.18286980925646,20.0
151,28.98557321799744,37.740363599532955,82.56326780726562,81.03191634959398,20.0
152,29.707139873171517,33.50537018988901,85.28720011487742,88.47009546656521,20.0
153,27.796902265977316,32.15124710104833,61.116634990782174,65.62102774379343,20.0
154,34.99747960682823,32.106906408173,74.0565262369388,77.41219929808693,20.0
155,35.011253213897184,57.00923363761357,71.27536362024448,81.48356945567616,20.0
156,20.877830505695293,60.96540066076134,80.40361578487546,74.24569306560598,20.0
157,30.691954569282732,35.27104193509627,77.928592869307,72.22843952873241,20.0
158,32.459368376350874,51.982970137742726,80.03804505092525,78.68622108206053,20.0
159,34.571146235542514,39.37995950230931,91.50461099457259,86.99047169782192,20.0
160,35.20151807407517,49.71219295618952,86.9988937073813,84.89257060810816,20.0
161,20.133963895643298,36.2056726443147,58.999010471519014,70.36645615976299,20.0
162,28.507665213027575,61.484252641600484,74.16350400224384,78.33386899658997,20.0
163,23.86966798793564,34.725409093364966,71.29334947521124,70.21918979378562,20.0
164,30.17934529984127,55.30708500755523,68.15224955236641,65.46993719481242,20.0
165,25.950808191388738,60.382327475528726,68.86941104511418,60.14356527928757,20.0
166,21.23881009088254,41.746087021075475,74.26039243591246,78.8746143600168,20.0
167,25.008429770111047,26.385200561534873,66.49321878305581,77.95509158722828,20.0
168,24.411640156346,50.694209854361674,67.16650944131932,69.48978535119329,20.0
169,29.706515615148813,40.886163670486546,86.9621001208373,89.04976508871388,20.0
170,28.485743827625598,55.980171745417465,70.4157583364985,74.75727669224023,20.0
171,37.85286961142175,60.35051403961308,97.499829785596,89.98030278195142,20.0
172,29.834970300986022,53.8348993017638,84.43066487746675,74.80937120682243,20.0
173,26.393547947602766,65.3596626220847,69.63109171891399,69.22311874979026,20.0
174,34.35157198203842,41.58872137668243,82.49335485869057,80.02955630029487,20.0
175,27.16777330629216,54.58623250434652,81.66772198800228,83.9714015017603,20.0
176,30.114715487936444,41.413292862017585,82.37885405868913,65.84642866182497,20.0
177,20.438522751286918,44.16609122617225,64.05852407504948,64.96682579262139,20.0
178,29.723451541591885,52.90123944715243,74.41978846554586,73.29368820437311,20.0
179,26.67593939817728,65.11725547802949,83.70313900652161,75.4422727662498,20.0
180,39.11572467016348,32.349399831522085,92.72903502840666,94.7622981449756,20.0
181,29.206588026224935,53.798718468874775,78.03672689932273,69.57038049493357,20.0
182,38.941710341924114,43.88939901522131,85.31008594488505,82.14125538116882,20.0
183,23.775298645582616,21.41589014553237,78.38363244125269,69.74530332075344,20.0
184,30.0466622393701,55.817231181360675,71.76234587598118,65.67122424644455,20.0
185,22.216352484327942,62.57381585979206,59.329278514850564,68.31898893748317,20.0
186,41.63441466865839,45.56450937852259,88.79868583468394,95.54506871344466,20.0
187,21.733802547816282,76.22985843889808,71.76647667885912,70.8434074184941,20.0
188,24.408859976392947,36.40690537344494,72.42849172018275,81.21589220195749,20.0
189,40.02358859878796,71.31396950523545,92.96871847212456,88.63523850928213,20.0
190,33.85706269968483,59.70422009119808,82.91342183548105,88.30720905966803,20.0
191,36.13509049324423,65.87228708697903,80.04662596326393,81.85603195611644,20.0
192,29.39963629374629,30.55043953650845,83.46094116945774,91.90289866855198,20.0
193,29.39477779308063,86.65685499175103,67.72483471766591,67.99761030515945,20.0
194,25.58513299869124,28.5038699199705,71.58955539733427,66.49007096350095,20.0
195,26.12151698729698,18.06211253980546,76.99323151473479,71.30304016212017,20.0
196,18.51381273131732,-2.9732636895830953,62.24893216754212,65.40569623719519,20.0
197,24.71027025436139,47.2234210073068,84.71105598985716,84.61675768106807,20.0
198,35.28755879032036,10.564443069489611,91.95081873716347,85.74772339599514,20.0
199,25.50942985406042,61.283554802976,69.13204534459304,62.361042318354095,20.0
200,12.858829760114746,57.592308044529965,56.615086229316255,52.39002724505264,20.0
201,29.768131693958484,38.897304710178005,82.579836985589,78.95940111005957,20.0
202,22.023838888260187,8.489123074001332,74.73863152784554,76.2477640751213,20.0
203,31.631857589310513,40.3976494432124,88.66324532147372,85.86650502438093,20.0
204,30.3297732089296,20.869893014708087,74.6221778311026,75.78686598954606,20.0
205,24.79965321705302,57.30131068990787,61.264824178894834,61.256251620284466,20.0
206,25.730610521019635,40.42084078898669,82.8747077054865,73.18331836671362,20.0
207,24.926988338130883,44.478134243067274,71.33204566976966,72.44725793342027,20.0
208,15.688454125358293,69.39898951629245,52.76872044215657,53.823876201963856,20.0
209,25.36683813688073,7.652170475082542,78.65364392638912,75.93119856483948,20.0
210,17.234562084085503,34.72612226976363,54.55725648281926,62.41726569427085,20.0
211,33.04693495835151,28.48055453617397,80.95247367870067,84.6415359657652,20.0
212,31.399429027058307,61.02535326766353,77.47052696044712,80.17034718883507,20.0
213,27.106414581855457,79.00827853394544,72.1050347874347,69.5758345785037,20.0
214,23.656298008017053,57.29816078730857,74.79398322609654,69.92051401669704,20.0
215,27.791384911067766,42.50458207354417,68.45839736301664,71.28952171541819,20.0
216,18.796982587131282,34.47212066150906,76.62669345761046,72.96993447817268,20.0
217,23.651331823375944,33.30171078727842,67.45579209698226,64.72639633344335,20.0
218,22.620578231905142,66.2452279308091,69.52643054890497,65.65111258016087,20.0
219,23.08241117767381,76.13970415009065,63.98738527183485,69.70630390653105,20.0
220,36.24383398782221,47.57291503078971,85.07241855747799,81.20580265728118,20.0
221,34.215277382850296,54.552133078696166,74.13228495983228,80.09667847038044,20.0
222,29.836057487264718,28.87306826001768,76.66046062341107,79.95626688279127,20.0
223,15.725687665674881,62.942420996060044,57.36166547377443,67.87638558351473,20.0
224,20.966891941818968,32.779154573351406,59.39404166154092,62.697330231563264,20.0
225,34.46366687269501,56.834892137658784,71.7651569362031,73.58033337057894,20.0
226,26.601424950106786,58.94130581935562,76.26065760168181,82.38336345172203,20.0
227,27.739051260055266,47.918043375006484,75.03068977461879,72.26047401111056,20.0
228,23.083612822202426,64.50984534948758,60.63654495945885,58.3937673081978,20.0
229,25.34542474992251,61.581912297030335,72.52240363090998,66.4556459679945,20.0
230,27.314660080787647,52.15186895418577,71.92637421922025,76.9189903044833,20.0
231,31.650809857590424,89.37724469461226,93.06722617036733,95.4635733113738,20.0
232,31.121994557735555,66.84406786315756,89.43599996129907,87.52000103623075,20.0
233,18.139471939212868,36.922503648011514,62.97502260327741,52.50280294146815,20.0
234,41.28065917726678,50.04691225693523,94.36579182845259,102.6289750145722,20.0
235,28.106027247852808,33.09140767875694,71.86020230219624,68.76842947595993,20.0
236,33.49865695923527,60.56260210669632,75.02370423217117,82.2255595099596,20.0
237,32.08579144940559,40.27171499795054,83.49131372510938,92.97448673567384,20.0
238,29.466844915648224,46.86323891377689,74.52039430489756,74.00334449726806,20.0
239,20.964771638906385,66.27694007246899,65.90191594633107,66.55050584248661,20.0
240,28.706824340922033,27.63675062915285,81.86151274687698,80.31543066914234,20.0
241,32.48133341993644,55.16218999158913,89.68219191931678,98.11965708636309,20.0
242,29.834509611667364,59.35737505597082,81.87062180025391,73.65135862506094,20.0
243,26.684218319135322,51.998547933923746,76.6684651828781,76.53686772708234,20.0
244,22.819498738298773,56.56094781681276,69.6082525879313,69.62383831834835,20.0
245,29.370636268288166,60.14031444182337,91.60351869980168,87.63813253882395,20.0
246,35.643498379404036,40.17725227319394,89.02158161169797,93.91225625700238,20.0
247,22.716803215205356,90.31716121119331,63.0799644218944,64.76997565588033,20.0
248,30.084615290282244,38.74682720454608,76.64392014239552,74.46519637129713,20.0
249,12.531487190382151,58.03810680940369,60.762019549830924,55.83176075196106,20.0
250,42.234118365935,50.19612593557252,95.98491233997437,94.55975292111232,20.0
251,15.290872864591446,73.53648339052428,50.10125590119178,49.2989662395413,20.0
252,19.23297475600695,37.850842598084206,71.48553197991144,74.98484837825474,20.0
253,40.651066602097735,55.97730733086671,93.87197273153788,93.02781423222008,20.0
254,31.44959993586117,64.03291538249331,87.23864969984928,81.39100864866211,20.0
255,25.515106528481066,29.569748774252854,64.20855932176352,69.05886332240947,20.0
256,28.865161887660314,50.39837567930145,64.91083263711805,69.51794099188263,20.0
257,15.19531934493541,60.07389832325306,55.97796635047124,65.50852260983488,20.0
258,17.077340425647456,54.823170122438945,62.713367431104395,70.0461920827413,20.0
259,32.718486184562,47.37655617165656,85.39463209468202,80.72698032433495,20.0
260,24.311798314056198,38.15750989539832,66.24617951746771,69.04335437801514,20.0
261,29.962900001328855,36.272599105047554,78.85360924387265,72.96087815463969,20.0
262,21.025936549180443,61.215124593837686,55.74931834201469,59.70457344505815,20.0
263,39.43183406739,43.23554257893924,91.01314107787984,96.46138086548567,20.0
264,32.932844487380564,59.93711974413974,85.6184084137676,87.4169518135772,20.0
265,28.768325197016036,66.42081864626785,80.17763009058388,87.035807704019,20.0
266,23.950506981487507,71.9136725782232,69.69567366262872,73.36516598826326,20.0
267,23.052462379568798,56.73717214335559,72.99369257901769,69.26768726293662,20.0
268,28.455087153867698,45.30607325937705,73.33148781132974,71.61633107859518,20.0
269,27.33222059006731,35.93645000024128,71.20586072740274,70.83528034008977,20.0
270,34.147658078128245,55.042641467375006,84.1144184168467,82.63339473037921,20.0
271,33.195347291218184,67.71545081734972,71.0609143418249,72.05378160080843,20.0
272,25.272027075787303,54.037337134129466,71.99764566929831,71.54591359925296,20.0
273,24.152496434717424,48.24059508612595,79.62845363628574,66.98921290905243,20.0
274,38.661345662633714,24.49503625691282,86.08062441665753,85.49593919929481,20.0
275,15.259150031922188,46.67556807291427,56.50389627738861,55.02684509039122,20.0
276,23.94050367614909,51.3104071911727,76.09889795881956,73.47895099253265,20.0
277,43.52630503158813,49.10259241311181,100.2738806566945,97.38293755585558,20.0
278,33.55251691470842,58.07319065145375,74.9010504479543,77.07395976635942,20.0
279,22.75180342608492,13.465823824041415,65.623121125786,56.95237250160223,20.0
280,33.87729399890018,71.02015859978798,78.58211258597365,80.53962284878104,20.0
281,31.233418623336334,72.65133816938817,84.73384222371156,81.95198587736337,20.0
282,19.756468938533917,65.97697364200558,60.81053264328784,58.516515226644074,20.0
283,39.45211995812182,58.54733415083196,97.51021478181,99.75866871566824,20.0
284,22.175649274790075,58.52629571020687,69.05994460237557,65.5681238055671,20.0
285,27.17697670499462,51.9427214272605,73.83748293893669,71.31882950264858,20.0
286,41.205981339756576,35.22744178004896,88.8094696389412,87.73884292796419,20.0
287,29.52423330151081,56.20373835513975,73.40355127975577,72.39389503041741,20.0
288,43.00950551572869,54.88596489781474,95.86240862897213,93.92700795111763,20.0
289,28.216377750034404,27.231217540992393,67.53959346534113,65.22999380853933,20.0
290,33.93595949777461,41.052585923023734,84.40707452275218,85.37785106822386,20.0
291,6.0841051386029505,56.60929439388837,54.39706925895899,47.49023798651976,20.0
292,28.181396685475164,67.96502586548249,71.82832692536013,78.69226194179453,20.0
293,27.335879443536584,30.977561560406297,72.74442974181129,73.94752880571112,20.0
294,14.724410444985999,57.930068518533275,63.45377792870359,61.45939661331264,20.0
295,38.316811176832125,61.07418075210883,97.88444667220014,96.87836598558292,20.0
296,15.206777572643691,55.199439850815466,58.96839437292724,44.877463503376724,20.0
297,23.21360952135607,56.4964904628499,73.70425527221111,69.16437206084362,20.0
298,30.13173849831219,46.46363273319616,80.34077296154184,83.02125039549601,20.0
299,43.11350931775853,35.0887504413168,104.47569629603734,97.80050173673584,20.0
300,32.94961994646584,44.828977220656,80.53959864120247,78.9814272744679,20.0
301,16.644360321234707,44.05490114042289,59.80394239126632,57.29502530672112,20.0
302,25.206658463008054,19.20445553937881,71.9036720516689,74.85318357404032,20.0
303,37.705602493809934,48.37160246773818,99.14466086004867,94.21290195041215,20.0
304,24.601390420957937,41.428748999379586,67.21560163040992,63.59208871721105,20.0
305,30.803665126648507,33.097513271298446,85.63596835306898,96.26087941631279,20.0
306,19.22083909184947,43.55266331394208,69.91210995349074,73.9645526099586,20.0
307,37.34422222757088,70.20749583571687,90.52008538867264,91.1149605831092,20.0
308,32.06288446726376,48.60386322061258,88.26237710967047,82.20841915605222,20.0
309,26.1977617565471,39.155760648568474,80.50265789620573,77.45128938479694,20.0
310,27.14438885868446,47.722369189525885,67.38649223519232,79.8115302314035,20.0
311,28.08134070474247,85.25393391143027,79.3189134156672,69.71222466765754,20.0
312,36.668725008056676,45.914618785421624,93.26436889647007,94.2696551052112,20.0
313,33.31952256108886,53.199924635296355,89.46879727649353,82.774209795438,20.0
314,26.233509495693667,12.196491371144838,70.09589675083139,77.65935048074736,20.0
315,25.9004115974227,62.37956196190136,72.9199503612297,78.65648527056143,20.0
316,24.972983177893475,51.53409785456726,75.70382259398932,79.0621452201316,20.0
317,32.42687750527136,36.50453773248001,76.4678651586348,79.40695480635353,20.0
318,22.43841728343234,47.9257492847603,68.34610664757561,68.81165619326937,20.0
319,13.548629616490492,25.640413964643418,50.589433546033064,49.93262458376578,20.0
320,24.6616731792898,50.98330878899945,70.6417801720007,75.77204865614854,20.0
321,36.130683793269455,46.99970760583083,80.20761338870578,74.76070185815844,20.0
322,27.78269988021033,53.89856728804183,63.991422475160135,66.64898369855354,20.0
323,24.035365438903415,60.56501454930954,80.61256154975669,73.83545069825918,20.0
324,28.912366609980076,37.822576662769386,68.45280994145769,72.71475791652709,20.0
325,33.49941326761613,64.39776970024133,87.19196452058166,86.04900355822753,20.0
326,18.06129253742681,56.98978610312078,63.246601898311944,58.03344598903362,20.0
327,16.885261664399202,41.29280258102293,65.9058220123493,68.47455600371748,20.0
328,33.91293289824788,55.72605256358648,73.20599483561361,83.14740713327676,20.0
329,21.210874227499023,45.58503029130927,72.78582905871566,59.51018128631856,20.0
330,42.298611341342166,39.5980015633784,96.0885654425964,102.14676757908892,20.0
331,35.210859574465616,35.732792679009876,86.44250619523605,84.05139177883876,20.0
332,20.863499403082887,38.164799482332825,58.30695178320112,65.32328374729701,20.0
333,33.8575984112407,52.84611034647953,80.21848209206738,79.89939520568538,20.0
334,29.773721893180035,61.87849430154908,77.31618532245943,78.49265088444785,20.0
335,34.22707291940262,52.78732399707636,100.08228869690193,93.94638949904052,20.0
336,30.799379523585657,79.36125734979939,81.01001404615619,90.26535305414339,20.0
337,31.070774740604428,86.6389248068138,76.10766136890267,67.7820186872266,20.0
338,32.4888171294503,45.979505215122785,72.4850805895437,71.52127515087676,20.0
339,23.616296945029028,46.18254167222969,78.33164952657579,77.15738837377707,20.0
340,26.640393840552854,44.7783657249494,80.7312416316478,69.15861419158784,20.0
341,20.625202453730616,66.59133270695636,64.9692437188233,71.35171828922017,20.0
342,30.785519958654305,62.28410270219323,85.35995226137288,80.56534670951886,20.0
343,33.49135893581232,38.161345604854716,74.43852186688915,83.98329730718199,20.0
344,30.79082002254892,58.57908195048089,66.5166686712179,70.84110412414631,20.0
345,29.390992869239913,44.79854692360591,71.51715456870129,63.912979749505496,20.0
346,36.908990920467396,67.05024965645418,96.24611045591153,95.15450010473734,20.0
347,20.540453228682164,76.37273699221284,69.81771452894317,60.586795288221566,20.0
348,23.767915322843315,55.99764481412212,74.93915383165165,77.7745262231978,20.0
349,6.388238910218426,36.475201278674945,44.685164320072005,45.63070321281921,20.0
350,35.307656275137994,50.95228262232019,89.40812485285002,95.94663174735605,20.0
351,26.479158187393057,60.926781349219596,77.70398566867098,77.31726451109364,20.0
352,33.84281661435536,48.65453076842103,86.69146775547297,85.7120216876478,20.0
353,26.848247239609826,64.05748083360332,74.36594090671707,73.23101570644138,20.0
354,20.496827867855277,58.36267263183,64.02985449021784,65.59349331794579,20.0
355,30.623632933560213,41.62562808610983,76.62755940878205,81.92630006490299,20.0
356,39.71899177995002,36.992910422817076,88.94821970254189,86.2955421992916,20.0
357,38.8169458469288,47.598889431718206,95.33920328397981,85.36454448619075,20.0
358,29.385842345239165,48.98742582128064,83.1384346633436,82.84142647454202,20.0
359,27.790652997542686,34.49980587801294,80.18374205334094,74.8255068487834,20.0
360,20.000039718889564,23.398744961439156,61.08189333448954,63.30197873786257,20.0
361,21.591793312844413,69.27650865466177,69.15768612053651,66.54262246230587,20.0
362,43.5331259762296,71.32943365026192,86.52815374946722,90.27664388864507,20.0
363,13.405352829240908,51.141459439578355,51.392669944775946,53.23592340235801,20.0
364,26.05690098280776,56.34974755282896,73.17079840106638,68.68645414593881,20.0
365,17.472197243824798,37.39478461612583,62.97313059127205,56.50594025459209,20.0
