unit_id,ProductTiter,Temperature,DissolvedOxygen,ViableCellDensity,do_FeedWaterFlowRate
84,26.573809141913078,30.442167835227906,74.57769826999265,75.18579815983033,5.0
85,14.99275251575011,64.9433760176462,57.03508663708565,56.137379798543186,5.0
86,33.1702086158689,44.92277424500284,75.45372899957451,73.87049046200956,5.0
87,16.526680208698725,71.35991941865274,57.07004225501757,55.182636943825024,5.0
88,24.542967834877555,48.29129359205299,75.85144103351294,79.04152084419884,5.0
89,24.816624451873505,36.59719245822289,67.85938222479021,67.74680025909836,5.0
90,29.618117876735674,20.33544303374266,77.31170171337565,72.87086772081177,5.0
91,23.723334836185998,63.099126669048935,66.42158509402208,65.88330602625084,5.0
92,32.94695466935154,60.1983403976813,74.68182208520899,72.74946121398351,5.0
93,31.06184269715566,58.81829732675642,76.57532616968649,86.18441164379131,5.0
94,25.267185259486556,63.67955571192653,74.1599505004965,66.1065996917088,5.0
95,32.478386456919985,64.77832847513633,90.36879885616432,80.44595256049492,5.0
96,34.475085730593236,26.983949856295997,85.76050391738578,87.41728863792997,5.0
97,20.283375052393268,60.350453189701234,74.89838016125692,73.6346478605947,5.0
98,33.53162050759862,47.25459369140689,81.17217582823736,85.19837282082013,5.0
99,34.269030018596055,88.10110167959259,84.62184676151314,80.22444481583781,5.0
100,40.57974009942763,50.64825329021525,84.67010461451262,88.12374380449322,5.0
101,14.73828166792654,37.31144797399965,51.07339788603916,50.54146481520082,5.0
102,12.422896353621375,29.707454689699436,57.25836806284734,52.183679239995776,5.0
103,30.89606443550714,30.94435711807801,74.2691494972431,72.9965888614718,5.0
104,33.24611695275054,23.694233507663164,71.30726945784582,67.5006874042437,5.0
105,21.220368619509493,43.15766274767512,68.71417704277626,63.04373520501737,5.0
106,30.5718553363165,55.754789490761894,77.59609327043017,74.0159214537238,5.0
107,28.152172420717303,29.09236183194179,70.65632827751912,66.1320153333927,5.0
108,15.358881398893127,60.228339970586305,60.65933627100067,68.22248528013017,5.0
109,26.608338137135377,44.92491201135055,70.0732700978213,63.82318217581188,5.0
110,29.3929792920379,64.06218343868515,75.15914383940842,77.19037877354961,5.0
111,34.47020800666174,75.7511316309169,83.74565325787685,80.3297507796918,5.0
112,12.440564847127954,46.93589430139474,64.3008697314389,58.38568404578126,5.0
113,35.456361668840316,33.87360236516018,83.83657335672702,88.72743139125517,5.0
114,33.922338530061126,53.244884035578025,72.83809530584884,78.60982331513138,5.0
115,28.383705431038443,66.43006649960805,77.09183376922128,82.42895043921283,5.0
116,29.432601375261328,43.760126752424775,75.9404467059957,76.85010497653391,5.0
117,28.306191181556308,81.22951798657219,80.87967438567833,78.25717892951826,5.0
118,20.129398280794817,59.4546743196341,61.13688611195849,60.1135160937682,5.0
119,30.199071773243023,14.398234004112782,66.40470755962873,73.85094365947427,5.0
120,26.850125657149757,30.091644822848473,64.26805864803872,65.34516781361648,5.0
121,23.352836532810638,38.76614033351595,62.27210007342511,61.51342902374183,5.0
122,40.21143705083665,85.62366571113654,88.58066804280635,98.52839393952628,5.0
123,32.560706852671245,53.79377042729813,77.82343515642152,79.68013194035115,5.0
124,33.1560391970138,46.226498797829045,73.84151611771273,75.73120254325916,5.0
125,42.89048489455152,21.122225279865287,105.48663835621569,109.52928810510896,5.0
126,26.707997009154997,46.79022199487382,60.604553977270655,57.09425592946722,5.0
127,29.567222483405743,23.50836126133934,72.94284481344513,73.45640528642286,5.0
128,27.35913895476109,34.48259842297419,72.12558419455164,64.93154495535605,5.0
129,18.169628844157547,42.15545827558931,71.49722997611131,61.49997348098724,5.0
130,33.0727371688338,72.46590393170423,80.33761910061028,85.31985753426247,5.0
131,36.54357274369462,30.100954576099305,82.95853807313236,83.98068855700492,5.0
132,31.919517732956052,44.40315133668239,73.47779834312134,72.93669664900997,5.0
133,43.124655440454546,52.52320126623454,80.65382953266574,84.97290399262681,5.0
134,28.770482941378148,58.04748947030153,69.1273687077814,75.45056083691873,5.0
135,39.59624144341898,93.66559295108182,94.54328650696822,88.15084486222983,5.0
136,39.454025036383534,34.22642928212373,86.91846832568001,89.52691238279971,5.0
137,27.561690381041288,33.68081472457113,77.7019137618466,74.80997037501605,5.0
138,20.78200308036842,35.65464837278496,67.25829668468114,69.10017735252784,5.0
139,19.994453600944887,32.7669391745057,59.49765200721387,64.62314657223921,5.0
140,31.15203429464985,43.583382941894335,75.13017412517823,71.51583484272312,5.0
141,35.884724277827004,73.56517941636534,82.66876956299615,77.14203262239874,5.0
142,23.125928432605775,62.86096816469441,61.26673138033938,61.97280879820255,5.0
143,28.30135367470958,35.2049827830135,72.39989431507516,69.16858148369036,5.0
144,21.27291278387962,43.65211952016186,73.39209385924057,63.83297315281272,5.0
145,26.70212763643077,45.79983422142012,69.79094601130143,68.34267692517348,5.0
146,28.897520436983733,62.56837198911736,73.78312428084365,73.56765639408366,5.0
147,49.246609161223915,32.430856045678105,105.36544933694897,102.85440035413136,5.0
148,36.53543504545106,60.81045815715,81.8208998314385,84.32270963834944,5.0
149,23.15531534671088,56.19913930167928,72.46709464474417,65.62942515705035,5.0
150,28.729534525637003,70.29433380561325,80.4676002918282,84.0492899033454,5.0
151,35.645487479447574,37.421239842647125,89.43753941508874,87.21554355234254,5.0
152,31.332434831290122,91.26359723423317,78.21165585936977,84.23047564934355,5.0
153,29.09454561788753,25.827799256887044,85.92653480017,88.08638492076737,5.0
154,25.185266560206,47.23205490599648,60.05241273655038,69.84873270455157,5.0
155,21.247164273111416,20.001468530612634,61.05767367838069,67.73173503260233,5.0
156,44.63991118725874,45.71589541605753,95.597853970193,105.95854095201089,5.0
157,38.481718360892984,24.634171625195837,87.14966817063822,83.30403492481275,5.0
158,22.730492812448727,40.16658074982527,66.31827401096905,72.24750086903161,5.0
159,24.88004183282042,39.779679792658364,70.34474080689728,77.32946003709863,5.0
160,26.857336310974958,53.34782340106129,78.58883817611841,71.67044256392258,5.0
161,32.60147862561255,55.23395987516836,80.02852883832486,76.87267970370823,5.0
162,30.441652450321467,28.36118979891272,71.63461807616768,79.25792378624404,5.0
163,27.06242486182995,53.724867040065064,69.77601910643348,70.35919678884079,5.0
164,31.320697978812703,52.341932800901795,83.14114476302345,84.77232565701937,5.0
165,20.660846896405186,65.11629036473455,68.67710268066512,67.61481971723639,5.0
166,18.752943543755013,69.02228246434439,60.21396562153781,60.33618279291899,5.0
167,26.26901880344417,60.98197620605488,78.95713162086126,81.83945085429151,5.0
168,16.250934812296457,44.29921708167206,60.82153667335238,62.80395379939268,5.0
169,30.956713500479214,60.18826983499089,86.52151184084099,81.4380476577825,5.0
170,39.36471316189105,34.97459687648965,92.91350921822094,87.8982543412972,5.0
171,34.99946891873639,70.96342623982855,86.66354321318187,83.06559292268692,5.0
172,39.39446545833706,47.48602014030147,88.2989149704002,91.92971327070825,5.0
173,27.792208357276536,49.46322476231201,78.92712952132952,75.41044117246652,5.0
174,27.513146796463058,67.42795736992427,65.70849805159438,73.58762551765959,5.0
175,22.23227382144236,32.59444293085943,49.33221671724776,66.70469013196505,5.0
176,27.916566362878598,74.80088248595611,77.32440373625208,83.89215482081359,5.0
177,40.77935238082058,75.3147965015806,87.29230487843083,88.9310999938346,5.0
178,19.075839436139642,14.998078417987532,60.62105786961909,71.00307225482794,5.0
179,26.782690813806685,51.51845497389781,84.2294723572249,86.03470706684227,5.0
180,15.954132151931034,39.821467519894085,56.97505289864193,55.021619142765424,5.0
181,19.952948560178925,51.7187621227087,62.086225653762426,59.26582874218725,5.0
182,16.922715211185363,80.17228792135731,67.19354204473956,54.315509925793044,5.0
183,30.84433025553929,61.632551998304294,78.84294251816344,76.98235752400338,5.0
184,19.815455693216315,56.48846168889507,54.46320319632515,57.22479263481967,5.0
185,18.748022305760987,58.24486083250227,57.16983180838633,62.83626883448885,5.0
186,23.125175764536145,32.569482870805636,72.44304532807766,68.26756837436137,5.0
187,31.39572991575168,81.26054202505854,87.55950988945288,87.64441963152139,5.0
188,20.890402992376522,44.07188537728361,69.82715836276842,58.931536545927266,5.0
189,29.976742482879164,49.23072495184574,76.70441315133968,63.806757223949845,5.0
190,47.32367481095175,64.1482318669155,99.77361827732818,101.56735436859597,5.0
191,31.519528767104784,49.32083328038176,76.54858789833868,67.32242695672653,5.0
192,35.30710351796594,53.88345440083086,83.66938244317464,82.5374655265011,5.0
193,31.283648529025918,46.12806622671982,67.38885046228593,70.29586549934311,5.0
194,25.823709229626104,6.970497253799437,85.71771474047291,83.21719149112042,5.0
195,19.516316649516533,37.25233447296729,63.33033399997338,65.68328836592391,5.0
196,32.6963329245356,72.18162352565176,81.6863574999349,84.28263789531765,5.0
197,29.861368154929167,49.587540379438025,76.8673460824441,71.57827383720745,5.0
198,17.466443378103275,79.74173597870748,50.007424457337834,53.50643710260854,5.0
199,40.86756193420149,33.01432168018646,82.22891908658687,78.30075622965725,5.0
200,34.62836641642895,58.258925442524294,83.66282066054534,77.72275638242229,5.0
201,24.00213531471239,38.05478292598621,71.3627518773561,59.70038790273939,5.0
202,21.580027736776074,57.49640372915286,68.44763924872876,60.87187032822456,5.0
203,29.334376984444525,33.34905921062605,77.51641367002016,78.49265575978872,5.0
204,17.040357979016186,36.65628044204136,58.50491559522274,58.804228744467096,5.0
205,28.605639984912802,54.1650879805164,82.22442456023487,77.79156652673609,5.0
206,30.156807362114993,55.783704195103184,78.79165368304912,70.06011241323986,5.0
207,17.96422732726113,50.83748766400689,58.7429509914018,55.63551468603651,5.0
208,18.77203855363458,38.000326354443104,65.43917149235786,63.15680391592516,5.0
209,29.274597276785272,37.86197860372791,77.51271470862731,78.75007837860872,5.0
210,26.108849036772778,36.43199949033402,72.57011393537397,72.3725240382091,5.0
211,46.10267498997023,54.65225556256598,96.90810914420378,97.53614957329295,5.0
212,31.137334842949375,56.158465730215326,82.93075849361567,72.38973984132525,5.0
213,25.046678163460648,50.043716363848716,65.61742705744429,60.77481424953443,5.0
214,23.512972823869113,70.90861302669117,68.59247994750139,67.73788754099368,5.0
215,37.72923336257672,52.63079897201862,93.08143045866588,86.271837612907,5.0
216,28.184710253314478,26.853161231959724,81.05414556284688,71.07990378761431,5.0
217,42.98556649656382,47.291805451447054,91.01918317204589,95.3865619014436,5.0
218,35.61320421647354,43.109224697463546,78.40314427131611,87.21075210195265,5.0
219,30.12215079502723,45.73969317791299,61.634285664925926,68.43937505161516,5.0
220,18.469797356007142,28.752830679507646,55.1134714555478,57.435117141496626,5.0
221,29.517879796748332,33.91626133457353,84.53848586915025,79.10102234027285,5.0
222,25.91681130220906,62.20643463896275,73.01704239956729,72.00528747214388,5.0
223,35.88948624561784,53.97356751603471,90.9277866951489,83.24865776004454,5.0
224,26.800935392314653,42.52278825343535,63.7906227500428,69.3182073678979,5.0
225,16.53255825462711,47.561625825625924,54.235255986231685,58.92976461424832,5.0
226,25.342928639082608,64.37835098212534,72.95973899813835,70.5662988615291,5.0
227,19.087619594922366,46.251455979570245,55.35080142075296,58.088089242927325,5.0
228,42.19077372448189,53.788455638671095,96.83619323935358,91.43259545263123,5.0
229,18.968421646397776,34.350852404326965,59.47571396343484,58.496463918770566,5.0
230,46.06362144368168,35.45980260907976,101.42115187921038,101.92057808965555,5.0
231,23.877845702882905,60.7143092380989,72.45172121191706,75.09743018720191,5.0
232,42.864358486828245,55.67789190272866,91.57278960881271,86.91901303031017,5.0
233,33.966261696325574,50.05550043972902,86.54172652367109,77.88742519352091,5.0
234,29.77893191881913,23.49495445766697,77.31218328192189,67.23590417479974,5.0
235,42.22953278852366,47.02066517374827,98.82709187315345,97.03625326533943,5.0
236,17.018189314368705,58.79799556947232,69.80116206692934,60.721452722804905,5.0
237,20.490128074345467,56.62371334329423,63.644628847537795,64.64902841497336,5.0
238,24.77421365191318,36.89866088717839,70.72225374351882,70.22263864971593,5.0
239,38.04595865534198,55.94391474587327,94.27514791050767,99.0148795945895,5.0
240,34.122110253507046,34.63100682273863,88.70605367779523,87.68583976695841,5.0
241,19.752813924095232,66.07203943043017,56.86064942021389,58.264966388646464,5.0
242,25.361284748430982,38.078735536329624,78.41190357667428,76.17659486868409,5.0
243,22.96820943414332,39.53199556967888,67.69846748786146,66.42254658166603,5.0
244,26.85760064087614,28.362655936910432,74.00944159675086,69.46049974612231,5.0
245,21.303524576003586,68.67096016089668,65.8808034250918,59.67722007078622,5.0
246,39.30972536751806,65.58334033649014,80.41323706774448,92.71632462331964,5.0
247,43.884729350730545,51.70396912006778,87.64238633864903,85.46271763833981,5.0
248,28.95419652244955,87.1812715148248,79.57189844193447,85.66146741933545,5.0
249,32.065973504756236,61.404898195708164,78.02064382060668,87.36477501242807,5.0
250,19.314347102804266,15.52093613221834,61.46739565046204,59.87780551049798,5.0
251,36.64369202804031,67.17544041707163,91.00867464452007,96.87136160162953,5.0
252,20.398771541192605,53.486196588182146,68.54521924547898,66.5178702292242,5.0
253,43.89108157791315,65.44071656919944,87.50480818232009,89.08009748196878,5.0
254,39.92592600583061,47.81680114916373,86.90237137474202,89.77757459440812,5.0
255,30.341823164642566,46.976400260458774,78.06792072923174,82.06812013603816,5.0
256,26.11051954104188,49.78804586808622,84.06686467894855,81.80395142630405,5.0
257,31.079420434770025,43.538113915743175,70.87560463699258,76.23430273151217,5.0
258,40.95973569233371,63.26608533062559,95.62328913748418,93.06855931389649,5.0
259,34.40675042212508,20.526948393462582,68.45510780519284,72.79522102904104,5.0
260,41.100109159476055,69.52158979613898,92.91497929410323,96.30043588510667,5.0
261,26.509940024057464,35.7713240369755,75.82437270643227,79.94983560204673,5.0
262,42.60762775540771,51.359274508462065,79.80280118810299,83.88603975442913,5.0
263,37.60633614026221,64.72277692688917,88.02464143043699,87.14995064139318,5.0
264,31.6982196271171,53.478398694685666,76.55409936575514,87.33470954930092,5.0
265,20.25399274127395,41.69691714151826,66.67393249140784,69.8827945436771,5.0
266,19.00179661773098,80.22102301234374,57.79456195843701,60.917710039393405,5.0
267,25.15801576976503,67.81564567553852,51.119530524756456,60.789556014243736,5.0
268,30.08108630969532,26.709470519997748,74.473021995008,78.3313554869328,5.0
269,27.9314167431638,66.7085475725308,98.5134763140032,93.2474133032527,5.0
270,23.83302448112368,32.18498020533374,70.34314264680589,63.42102395740699,5.0
271,30.647805623597314,8.98673901309328,62.79529796926325,64.17604910089985,5.0
272,27.77879430327484,72.85805689231715,72.84914589737484,75.3565241163164,5.0
273,38.652909302697125,38.24829787673258,76.24035086665216,82.35459864933172,5.0
274,28.081541835947647,60.530056970828824,68.9708339800693,61.707935043918766,5.0
275,31.224475785388666,48.29271297796156,73.09602902046763,76.50671853396311,5.0
276,31.012005316759268,50.83531671193217,80.54595625203088,77.89392128477749,5.0
277,31.84523246132093,40.54975686158658,78.6323853638367,77.77199765782022,5.0
278,26.42286060491312,80.81521683830837,67.79115630427293,76.71334765564127,5.0
279,31.403998877469377,67.27012029375899,80.28493437906918,77.85019917470254,5.0
280,31.422278430709504,51.088287294455,80.6437347719951,75.30647157791412,5.0
281,33.19785140390327,55.17225797535018,81.69767210401646,80.01960332389976,5.0
282,21.71013502285603,50.229998505336745,68.74873283616861,68.88512925478311,5.0
283,22.526450387290456,27.785040533091326,71.02008788712499,60.679618287283944,5.0
284,19.822351460203265,52.896949986152634,61.4143357959834,60.24284691196959,5.0
285,22.400410565899424,51.190567218495524,61.248257593796104,60.54409268505971,5.0
286,28.967173691423305,45.12909573605347,73.77323789056202,77.39362453773333,5.0
287,24.61525643916515,57.93854513536005,72.59259940442854,75.20392709817351,5.0
288,22.795739574339812,65.11818036443255,59.56355822845895,62.352531401305185,5.0
289,19.06082560573149,58.87675920313736,62.322558499294566,61.75550429794312,5.0
290,39.32204075426203,71.64644450428621,86.73690230849769,89.34714320472739,5.0
291,29.758484183059835,53.95389463316087,81.16049377141611,76.00735145898454,5.0
292,26.334645238701924,51.609156260534036,77.46428570467083,75.02121946871748,5.0
293,31.063195322839565,63.82646166571654,74.59650049945165,74.08920812522078,5.0
294,12.95151178297433,62.85360099972827,54.69170212420838,47.621566126795415,5.0
295,27.136573397107565,38.31656181291231,69.94023500663954,73.01981525367694,5.0
296,26.093961718678585,45.51451295267957,69.55741606751464,67.19624355428023,5.0
297,43.357448446825515,64.87231013546757,95.68418558763979,94.40622141031596,5.0
298,28.75370093730514,40.18750130890324,81.36817148590224,78.34477018416055,5.0
299,27.765998365435433,32.30977850494773,74.10491568777837,70.5515914010074,5.0
300,36.8388669167587,72.63715135290232,87.18646976516358,87.44003824455989,5.0
301,20.406394436577195,54.26500664745494,56.42880256386638,66.57815840133038,5.0
302,27.19168123919815,38.189655659488885,76.87034985031424,74.64998445114311,5.0
303,33.033517844922166,31.788709264472466,69.68116785045339,76.56561581002488,5.0
304,31.793634993767604,29.9891257668809,78.71207061324411,74.32775605401486,5.0
305,29.907112915473267,68.01279615049332,68.97972359370225,76.02171634732059,5.0
306,33.4893454594456,60.912935841838845,80.69814863527449,77.78841618133416,5.0
307,35.06214648912674,54.693749784799884,90.22494270232657,92.24633815696546,5.0
308,25.0503126865059,62.38343172924114,69.95590241416835,64.19447668296917,5.0
309,29.98412627533546,62.04542799232188,74.46353654161067,81.12053661813233,5.0
310,30.027027599302585,50.28235524867702,79.27338155360289,82.59128742791782,5.0
311,19.836237834541006,32.085415707275075,65.65169623889632,64.49607238722629,5.0
312,40.17565177231951,66.19778798636976,99.28155878322369,101.10604960229381,5.0
313,15.583404205034075,67.30197675537998,55.225746831264054,48.41378726918741,5.0
314,22.44308373682367,41.41280118412466,61.595985469070335,67.19308611230386,5.0
315,41.16656153064367,58.51592890666387,93.84574639779272,88.61917277207971,5.0
316,34.92266699314302,61.85472522480478,84.8534723048312,81.42956828977377,5.0
317,23.152265171681787,57.273969491397295,60.08269147275371,53.212322168847884,5.0
318,18.585008247166368,58.318089715650494,65.86085946783066,65.29306585552433,5.0
319,18.85844886936148,33.46740568565502,67.2994599053305,64.9619371830542,5.0
320,34.94281235145527,51.068715428090314,81.11050507725646,83.6097706597431,5.0
321,35.92839505030891,43.78360272974013,83.8701949355339,83.57868460239315,5.0
322,38.214905281823064,42.63998848654409,77.59250032179371,78.76205050585592,5.0
323,29.198711661574276,46.855352156565885,77.66055354863973,78.97888523721356,5.0
324,21.403355735258856,4.024856683712367,67.75274004104095,64.62271221745713,5.0
325,16.04308205029974,30.301483775048155,59.78555329019971,51.3363555069632,5.0
326,16.879018246579815,74.40085890134566,48.00858251104591,48.327964120932165,5.0
327,26.83518443863003,54.68984489449589,72.0015695483491,68.59813964888825,5.0
328,22.716996540014772,64.90737682370322,72.56746474854734,61.96004346043327,5.0
329,26.35961053519601,62.84084854929962,62.219710265499764,68.386039977731,5.0
330,30.611167168219012,47.50628728486624,70.53483628901232,71.26792487622492,5.0
331,18.499502301565848,48.129934958648725,54.72937797089217,54.24353023414598,5.0
332,26.311353777639635,54.437442849338005,71.13200611318989,62.71174472254922,5.0
333,18.49962512684971,54.94690997644621,65.41586941649471,59.42518257757913,5.0
334,33.01542916813782,39.49777824005689,80.61560447337762,76.96198145281313,5.0
335,28.931503596834126,38.39743496246212,74.18463866220074,85.67591443233509,5.0
336,42.895103269583885,30.477248756917017,93.20348818021772,84.77170450707531,5.0
337,31.449350070829805,50.795459598842754,84.12433315067845,77.48217506130256,5.0
338,25.48351280413051,40.06933992202355,68.16299442687657,67.42580752016363,5.0
339,16.50269720186811,40.05586496260989,58.21049700461698,64.96782589844318,5.0
340,29.678310998209902,74.79816632056065,86.19251977109073,79.87695664123146,5.0
341,28.601791153763788,70.83491620885795,69.43528037936784,75.64255016330617,5.0
342,29.19756539781799,49.24322205962568,77.62260927939528,74.87160822543761,5.0
343,29.586815233548798,24.976332244133353,90.4921476300454,77.39032583993017,5.0
344,13.117026324362442,47.07723727939758,57.78045868435341,55.963813224455166,5.0
345,24.716881609982558,44.4349815239894,63.12624698243397,64.40634408241995,5.0
346,32.941562481624366,52.57223610078509,83.90321463597856,87.50564335051308,5.0
347,30.45322305797617,71.2013253651675,74.3394734970895,82.93149200063789,5.0
348,39.285770080944786,52.43497241736008,90.23583697184439,85.99284764525267,5.0
349,21.05045083266165,49.618788967190326,70.96438826690613,72.3840002098827,5.0
350,31.458000166271347,59.53203012325446,72.98622497778223,75.59290516961622,5.0
351,38.383588520392095,47.79303247490489,89.75090410163574,95.74140255979401,5.0
352,30.472805721293117,60.22119071488874,87.37848506415368,91.21855402556042,5.0
353,36.70218611266562,66.83007276205625,88.39118659766397,89.13262454605197,5.0
354,30.91818867829044,47.07592172236556,72.92680140251694,82.61347158854878,5.0
355,35.65394148616444,41.79061873377972,90.46980722581043,89.72637261106658,5.0
356,31.97541866761082,60.06826989158353,76.52109707316365,83.58964034257714,5.0
357,26.976652145620342,62.891905740046255,60.4787304199257,68.06176785625985,5.0
358,29.870792927430838,18.74508622099197,90.7435380387283,86.82205042210846,5.0
359,30.74398569564212,28.25916929925681,74.67558948115412,79.69294244468223,5.0
360,31.500181887614968,69.30681426590934,77.43067470387378,76.58281015981221,5.0
361,31.669198347400837,53.981303468328875,83.19330750796301,73.94210476240298,5.0
362,27.065431982654594,17.190311490644415,81.10064829169764,77.93551404976589,5.0
363,18.77985646017803,26.939941824411843,62.86274123491112,65.65105134187344,5.0
364,31.174183047987245,53.6742354596204,72.14146035973681,74.27554461182056,5.0
365,15.665586436272745,64.51747230641648,66.01457416155692,61.90394148936208,5.0
