unit_id,DissolvedOxygen,Temperature,ProductTiter,FeedWaterFlowRate,ViableCellDensity,pH
30,79.03004182914437,55.783405961492804,21.21263440277092,56.50551294737269,78.99935081771795,52.41072404083409
31,68.10743585414369,34.55269914134698,7.805341712044093,52.4454083580918,76.82142634532424,57.300321565307144
32,82.08911789228797,41.318617381055304,17.918895750840367,55.5133643079353,78.0827373399178,47.773516665564784
33,81.16346158968275,55.126414166482604,16.5304168882557,44.026183621287814,73.8405017352628,52.60178547530655
34,78.84093703296529,56.93462682085833,22.008032832573743,54.270367036492814,75.29735834501014,42.868007687158
35,81.0600298402497,67.37001305286549,28.62502702952011,49.730151220136044,90.0398178716325,48.29579074953634
36,96.76328376966845,61.762253466092005,31.351492961215868,58.08574497685193,83.28298929440575,51.5787418673483
37,67.85255899225312,36.95210987473548,8.075192715457836,56.76982415812688,73.82398822666316,66.44857765237755
38,82.06069671404966,70.95209306495737,31.206393990978075,37.57524104574183,91.52999782926176,60.86199375068511
39,94.9783142646937,35.36684138644867,-3.9827302147779413,67.35571309492173,93.71720417479243,48.267190076523256
40,92.03611985188023,42.26123579867965,19.721128527179122,56.109743471931196,93.66934017037306,36.6187439582613
41,56.49036048989103,63.76475558622253,27.975550169455325,35.13399228333425,57.8779672482856,74.7469315517701
42,78.13476633480359,55.633017575109996,7.448345290974885,60.50511463180106,82.60534851952141,42.09375989866724
43,73.33818245096666,42.789460476612895,7.694116082053911,52.66886291631686,71.19358949814564,56.2112496605638
44,92.32354158123569,62.80547592629742,32.264032320876765,32.4258648551054,88.82594342187497,43.797748323906795
45,87.46719924381345,59.578577161334735,29.79184061748398,53.729421638113564,95.48567993097745,65.32342900234318
46,93.72271953646113,37.9028817813812,21.801490713583632,49.0850351113193,88.68501927589523,48.40622214079709
47,82.39941857940495,45.437758346438656,24.475814137909936,43.35816486508942,82.15190213014645,61.25310300248989
48,95.32132339587251,54.42031364042579,30.479843433712652,47.95070144868599,98.56504093256177,57.017715511984385
49,69.06975422566637,50.9295523090841,10.783064557598486,52.432374980367726,73.66151238786091,60.61153983302034
50,67.26010996640116,53.0894575314513,13.69375713364454,51.139487505505464,78.18675414418632,44.63133041831458
51,88.16484126497627,68.12703340587503,14.136475186637618,57.920488866044934,94.6357358990856,53.33956825920714
52,54.25705955873625,64.16880287385762,14.431285744319226,40.83986044503384,54.281935822976784,47.51929662500422
53,76.45800045291011,45.90718227946704,24.1795904464887,35.517460111488035,81.3955583730811,33.488548218150186
54,65.4562276450225,62.91085634649739,12.611318423717758,52.96593298403162,72.60589118217091,58.463046559119306
55,38.98466970480009,64.60183987066328,4.2703164389030235,56.77404393130303,41.57447371600172,50.2404337802049
56,68.26118745491233,29.33086083326441,4.027047986612425,54.47375067591785,74.48530616514957,49.0021938777823
57,74.40102131791981,77.60645006346056,20.57443828508157,45.673570145732526,77.25368159801964,28.935488490697175
58,112.48087773486837,72.72560938356112,32.91423235217744,56.8215495331595,109.72290087748489,36.82699155915247
59,71.96087959365693,62.38887066946791,25.468765440602297,34.773713070038504,81.46283221256934,46.68288883111722
60,88.25252704090737,62.88644126228448,30.87332224685557,11.910098767031903,86.17273913900988,49.38221037557017
61,79.36586249527356,70.60411242657405,22.83103538265727,44.50879077680759,75.35785576864758,42.4665588787953
62,81.388824579271,66.48734955776696,28.22260722416715,39.918771739663924,84.21570201119606,48.57279820849188
63,100.48557668884688,53.16821924700961,48.17255498728557,43.19740806262612,102.72022430029438,36.57766727799361
64,87.36663488528986,39.39099520029738,17.684928262079595,52.22612541589798,79.54811056627764,53.608570725420144
65,84.44260251350282,51.85229070918296,30.51682607915096,42.87879061251947,86.29926274906363,52.67312734257605
66,91.58648666896279,30.614641648534064,21.8834772755636,55.39225990907463,92.14018195320676,56.42829398189842
67,58.09351175104841,52.779596328643734,20.813296655288504,31.219969196860372,59.24054224546856,44.44678520408408
68,68.44726968776685,71.55271274222473,10.617171843283476,52.399868778510395,64.22507301359211,52.41589900948471
69,70.4788842128499,36.87365300344555,-3.175912029468648,62.21218135342354,71.69347791954716,54.57914786138892
70,77.8919001429492,69.73355008735945,9.821167736516474,49.926816524252075,82.89086984408208,44.300643867193
71,80.68554409958966,88.1789378329691,25.37145595963053,42.99407404571133,80.47489034634992,57.41625711001027
72,76.12486784927601,42.8065451368812,0.28366150095727277,70.92190027340442,79.73468084443206,49.235419363952516
73,76.44215054797343,64.7242167541618,16.170801823629,57.102471515984874,82.83235344448349,50.6475138740181
74,72.03700694259177,66.89395746784322,29.164296179795265,30.89307484935206,84.71272532654238,53.966651759147226
75,63.412697320037445,62.127850272440156,19.588723847947755,40.159665886421806,60.282016850323345,51.34497884930927
76,75.55178259861785,77.59466578213069,29.439024223507587,54.60631050806701,86.41572186199552,28.259359931230378
77,70.6407399659134,61.81769801392741,18.868933991077533,46.59264705285015,77.34592569796104,53.53904934967095
78,91.00148877371929,61.84249765185198,31.45138918561849,44.3928918733162,82.589413308033,64.3915763355558
79,77.5284509868982,41.033833462850986,-4.291307082054185,61.452314111418325,68.28907622404161,51.94219289649774
80,64.9656661152685,53.626616453328616,-5.071704399875725,52.33854955689419,61.86775739930134,67.14196986331667
81,88.27449725177019,73.65942790662066,25.11760775649634,50.11890949548515,82.0712245752657,30.017447908209306
82,76.17001516483515,49.26470244227621,19.628179043522913,55.163258187647116,85.43169086536892,67.09164757446575
83,51.019426131226766,62.6670984334684,11.459116761488687,54.528886033278134,55.672074909797225,29.805754640651145
84,82.60988046627199,36.714710246283815,15.98810470995647,48.60700530555989,79.49041860177414,57.86587453787062
85,59.89843242409779,57.15803635528994,13.70275900640851,6.056648122261414,55.14952769747514,31.78954006834921
86,71.89935103858659,35.229856070894385,15.84196496302926,53.2611990348783,69.505456399466,59.42424259177313
87,57.37901955099818,65.12502812247145,11.43991510702553,28.982131194738848,55.87303918180217,55.77230219900901
88,75.8725840469552,57.20329438039654,23.63085042381155,31.273978569442257,72.45660664219677,45.59448034498045
89,82.82214824954413,36.83155976343414,-6.77254864025532,70.23014397617499,73.87775239585234,51.64498968455237
90,80.84444092378375,79.24550857895099,30.406900479873585,35.15489013052694,84.17380648725148,53.79925156056744
91,93.76416665438623,65.66961862303665,2.4423342801761105,66.78366699504222,94.25106854493141,33.32659854890085
92,73.99341032863461,51.31325409405001,18.743744018624014,58.18973650897732,75.39161623330014,73.38472555024927
93,74.56226295622243,41.11141912450453,-5.926024055502925,71.3072650827113,70.42224452142128,53.346357846501725
94,45.643163605027596,67.67628794668018,7.846685403000553,51.08990764734757,41.14850051719096,28.8107584383263
95,82.4586025894242,61.58730370363777,23.795586458227902,51.65612654561596,84.2141269884249,72.68039385891832
96,82.40067021166553,73.47390198326225,34.73478774478861,55.44134405009153,80.58643014440767,27.18728022714572
97,81.52131261676703,40.43482315849205,20.592313617585614,55.52110382420673,87.76585932145237,61.626170660698435
98,68.30508642458774,75.6633170125819,17.507850461754096,58.078207238610965,84.78565626547272,53.51362300418484
99,82.07543773966826,68.4767782072978,31.048182580080784,42.87240813346875,87.72400735264199,57.26818725437387
100,72.45577488560268,58.35823152160449,22.376435874204596,34.10596458790069,66.22125202557824,74.45571341209445
101,71.71879059914447,51.911252584526494,4.0287610595818615,58.46143227234913,74.18852478063171,72.67063380312372
102,80.13561267955947,65.3302030131662,20.747732439315286,57.567238207719086,84.34462290142216,51.146509565661006
103,65.45411298666976,61.48135145753073,24.720133316893634,38.28884138145479,70.2130015845317,49.76182459821975
104,78.19959357483411,53.61416863469066,9.540097449236562,52.83786654949914,70.92399698166473,36.54209985949637
105,61.28599968340636,40.12881665433998,8.633063086005873,48.188780439777055,59.38251248367089,42.85314230337956
106,79.27397842039026,58.24881948853139,29.600956453768173,37.87551517658474,82.29654842900526,68.1430567285975
107,58.504144667509216,60.9393900976441,18.96963087700485,30.460637917135045,61.55207272505639,43.96802135995223
108,55.74501549660369,60.783952794732826,16.585864619650685,46.93192200955115,62.096137085390616,54.981097042490816
109,87.32287558518944,59.75999019469567,30.95211667274743,50.49198401537358,80.7601752439989,52.07012740658484
110,83.15918091137036,79.9466920754013,26.873284258585485,44.72448773126469,80.85640661370512,63.337046739391816
111,65.42441415137218,65.72889810007858,20.540413891680224,44.67039197695285,61.03235900995391,37.44712206205353
112,70.98921074275448,59.33254990310263,33.189423021216314,37.10837256511064,74.67652491388272,33.81270439038943
113,60.0255492529236,69.57292774776751,23.574144365259308,28.96401103333052,69.55325508207228,44.307464034740825
114,74.90578225182111,55.528408951258015,1.3452617519405838,60.21987482739916,70.6404033979736,45.14819644836927
115,92.60762520489912,60.016857234975184,39.397164137452556,38.716494788946356,95.99495438507316,45.5247404477283
116,73.1111332548501,58.54425226362447,20.52525192627197,54.80889517895122,70.74744452851259,33.91143121140801
117,77.24619847203675,64.46879016596665,24.56553068090163,24.63612137597163,78.49247882017161,62.42860291915497
118,89.16001730066138,60.91626450750972,27.77168734765355,38.45109210267394,78.42547203770951,36.497446448638236
119,97.03865215249674,64.05681408260396,39.46693661717292,26.075792184822728,108.84594708866754,53.1388379986056
120,65.36545926431666,69.41039261910234,22.805907924327386,35.59716681249824,64.01537306252003,58.48057342246972
121,80.78294196121611,49.30317947223449,28.087560167836862,49.49808032285096,73.55053953610555,47.34983111197484
122,87.26024729418056,56.92255271805021,27.03382474391752,45.23842559817639,84.6864806255762,47.10864886876098
123,69.74285766688953,65.85640947923326,15.629665650150436,46.50325243087156,72.96039510394444,70.75746285236582
124,64.16405184482139,71.22019111446996,14.963013145991273,15.109968604513398,57.228603768677985,52.329749059058926
125,69.8696457726248,62.13751598440667,14.6947312909485,55.493945955723454,64.1934277449234,62.90646063793256
126,80.23951486685093,45.0288329565445,14.981196720260813,62.869418328091626,76.89612871229095,56.549371972016374
127,74.26021000676064,84.17366069168055,26.718133905972596,37.893033104816794,69.1209666633651,42.607092066318366
128,73.47420404116774,60.225503082466,16.20937941430461,51.72662360063297,68.47046861056276,24.67020626223377
129,73.00697401743075,53.03196088071748,16.76808139130316,69.65077867214171,73.31519189480204,42.23649629803549
130,83.97674740276108,56.0738271971875,11.570583439471832,71.00449774957153,82.12453026037426,57.072506424298716
131,51.108379674434545,45.09877435697274,11.975463902930949,42.98919699174364,52.1441251726295,64.27737442730066
132,73.8092428103326,71.30189720791758,29.79492988516064,19.84039148583812,74.63520110116959,52.1157974507004
133,82.71717847629083,92.32952130051419,34.32402676677804,38.212296627920885,84.26320304721459,31.61275653144047
134,85.96943786762182,68.51704556168421,30.292550499790753,50.79399338767426,86.98065876830367,40.7206285960635
135,73.22005287644913,38.01130610501123,14.89529288189106,56.362134225528216,73.7051249053378,52.499520329897194
136,59.80008453602733,84.38656120790216,5.423021351294296,56.77502661549417,59.01124154928379,34.85319850029608
137,60.560903360321966,75.8243478276669,26.357746771147262,40.54314257874897,63.25055834267864,27.71851114454188
138,73.95934363505732,71.25099059912773,15.058894984073234,42.061483318015036,75.62074071816812,59.573529341050616
139,62.019839026749466,78.0330044267417,16.77759364864044,41.908773581923626,66.66828405486632,62.954129919849024
140,79.36727547458256,57.621556275558135,24.621547656152355,46.92562370689459,77.44260275647092,34.23396317675583
141,56.43542383790597,63.8713338628661,23.49837965965312,22.404329854041663,68.52774241982105,61.79299820695068
142,79.1531633739411,59.87153263197222,27.831219196611393,31.3127300330558,81.20651782402676,39.063925179133065
143,70.58345401108984,56.793149431819685,31.297056599225463,38.85874293784578,66.01059270745138,42.50448894741461
144,83.2614312917943,65.01596119788607,1.5574267985348555,68.75155408666339,82.56451695062113,44.33625325974913
145,74.72286008819871,63.53767562239867,21.49794935053299,48.44758858393149,76.87951145348967,35.10302012613733
146,82.52097156177147,64.60289175230814,6.7556026340581585,57.72311036422418,77.31939334837165,55.1859829226972
147,79.99883483606666,69.65545682050228,31.499205780919304,49.373796123582856,73.14728082889125,46.98998846751329
148,77.10165178601322,73.03489865537205,27.10501545169376,51.7067855813629,79.4818378442314,49.339059752494194
149,68.71229759439402,63.44665839832069,25.75358617599983,24.465451477179407,70.22209023086744,37.27740569358432
150,60.77959341093388,66.64139847372135,20.770731240751026,23.319283211176536,67.04846491941082,45.30660414425904
151,81.4489117813732,57.36076655615098,24.970212149799874,49.87636362137178,80.46634288866,37.10419818007988
152,87.87543395681219,60.114202812575854,36.40416222334187,24.38101888556205,92.60913156512909,49.34783377413699
153,73.61210106674741,84.55611475749197,24.111403746345164,38.22085582890408,71.16010090852444,33.45354794973914
154,66.00790379167296,92.46851453875588,24.33143698234897,35.001788248742514,77.99859252638507,43.21301184257166
155,71.56918267230684,68.34750275111523,17.647991479260607,44.870566587619756,64.39243150563621,54.6537379066483
156,75.2083554730599,55.431412272704414,18.74185219213433,55.71119782502211,63.424177319629315,48.61379880367561
157,67.84176431181312,83.04972270635751,19.27706780300717,21.64471407634107,69.28903475999672,80.12134502124549
158,62.85056601935219,56.19909159643515,15.68764568263077,51.09520704639558,69.15408486236159,63.91534273528705
159,61.03437353474413,43.80713675698747,0.8503343854420908,66.85992801499673,59.526053171855715,57.02384302634104
160,78.49552059974997,83.43288104874189,25.604909621978234,49.14090628500789,71.26655985665832,54.59964440496594
161,70.90512660793692,78.02868289136913,29.982735431456607,30.458075090737886,71.92491981485047,43.590029990837635
162,74.73031007791037,48.7220063629169,10.740267100991263,60.806323634630154,76.9612940963401,51.22725768905006
163,74.5768792623363,58.39115140529599,21.166552616625236,56.01472025533991,86.94869907127004,33.707627423918225
164,71.33043751190611,59.66844186153026,7.250154617107476,63.2680525128509,73.55367719580083,42.14898071535854
165,91.59262166736389,34.73781925706457,9.481971846973588,70.12722287824309,90.57569376699074,25.18011086698607
166,85.82578665549326,54.67996642609634,32.33628763536496,39.17710419848905,80.19384392987995,76.0695230957922
167,71.93665865659376,65.85562716017878,29.177268273906904,29.076033814961242,78.25446897532578,40.23187245645569
168,65.3240167129385,67.79366881951313,32.99914228302466,15.328776184730335,69.72052263954797,50.3658066332083
169,72.06597248071162,46.73876232410729,-10.637253433331663,67.69039741561828,69.91592274621897,34.9843202492483
170,59.85988388150371,63.85147090494724,25.254342494112883,26.470099570702928,54.98038871562174,53.86646405853709
171,90.04211430919266,77.66221519122264,33.878779894621346,35.8082863057891,82.1080906364749,89.91160013085856
172,73.12870875007276,58.38682341081695,15.686612050495285,61.57700118269161,72.97729798377871,35.87314663316686
173,84.10419988821475,45.13893466833681,17.45955955649537,51.241194459243374,84.81591405030245,39.76117155274112
174,73.60531901913028,48.34635903667727,5.100078258481208,57.29374723389547,72.5297871739801,60.31606773505863
175,68.49372396367025,57.95347618183317,23.05122614133107,43.6046024824077,72.59360104010602,53.33461606072455
176,79.12531147651494,61.64375075003159,29.88290526916492,47.49394055600599,69.63259337064173,52.537279588094115
177,61.44077503661766,71.59327265669786,16.913529226075553,39.356603742967245,61.99938473408613,31.46392708956927
178,78.82432254135486,45.0434791183115,4.073079265553915,60.29707631658224,74.73526131643915,58.510595026056016
179,60.14947043954706,69.79089320728195,24.101551996724613,51.37811883351063,67.84674755092202,50.40310426978392
180,74.2138939981466,24.687585345332792,6.365435207641472,54.10964363085147,68.38894022348364,38.423757757731416
181,98.14667863636183,38.636151551739694,21.686241374800552,62.370924013236795,89.82987346171603,48.110952196717065
182,78.9472853065505,56.039825599281485,3.652367516228746,61.326292407111275,73.09628848095109,37.921838337402555
183,76.17842795745966,59.740734179468326,20.458505536597997,49.390311184583545,76.31565723118067,67.84410986920027
184,93.8072720821637,70.08642502101338,39.512962240892094,29.531572810317343,94.73631849231388,61.41568997441767
185,62.51819648913772,70.12826493924837,20.0381197651038,49.98512701501038,59.83762327032018,63.2258629432529
186,74.3310413484642,66.9351417624375,13.47634452897327,53.54838893049693,73.69312287410733,51.946038280873104
187,71.75286136003193,44.30195093410237,0.8929618165387394,56.99197732889219,68.87851596328369,61.9316362282743
188,62.24846955118248,56.836720145731014,11.439283860971992,44.529808138213944,58.16758996347514,36.094979257383216
189,79.16123207830054,70.22360627087946,28.502531674621878,46.28613955316073,76.65735911907849,58.58298583823897
190,86.83636220940866,74.64948746665443,31.345965204746804,36.17534057036073,75.49280715105239,37.287528378945254
191,60.92745256129121,39.3475655655043,-8.10752732085482,63.16677608841079,62.54189464654772,54.93286088262597
192,70.58896381099875,73.27422796432386,9.84677406249138,52.50112888888302,79.1182370403029,51.990843846277485
193,87.00621728299726,66.35463913469819,16.649342254677588,51.7838280341391,87.19315256393011,49.88241679464316
194,63.58518461920503,62.92440257462602,15.486780240013765,38.184905071355196,52.12545548860111,48.71572413538318
195,86.75354415663034,67.61490452617632,31.37905581545276,42.12454348169513,90.79628767217162,44.33408978374063
196,71.30371770002108,51.61958096208069,23.27470395555232,46.10115738763653,84.18070816666835,66.89955005113521
197,71.65518316528136,50.292240800507614,23.268566262618467,37.80424168797279,72.64985811613647,49.397348058973364
198,80.06681722029386,67.19255456928389,20.44348434588354,61.92457593805673,77.09501503642896,56.402737854183485
199,82.3072619068286,63.853012610561414,28.59341863190194,40.26082659944086,79.62915577870125,50.86703460446457
200,86.45516900939118,74.08425547799195,25.535686864000958,42.669217289963065,83.68262471931925,52.20689651820789
201,57.09320901756853,40.62443040340037,-3.8227081099084184,54.57830424073458,54.7428518151502,55.52431019315711
202,75.51373377900948,58.47994775769674,22.86799943070782,48.66277677742167,73.91027680838272,49.472714995470994
203,70.93787351324553,81.72177566556289,27.35490765197178,46.37287597830944,75.43072124327934,72.13540778208602
204,78.39929962772749,42.9473724217962,5.804362901740829,57.17082126924147,81.1660215944038,33.33509686742227
205,66.29294659812193,50.56261306185524,10.081946056675788,53.06669995638019,65.1247839761187,37.707023096503676
206,81.97071665925128,69.5955098871659,27.41226657371644,23.15511087506853,83.96981125524638,62.28940745565797
207,87.6790168638509,60.92828581469866,34.329380769267615,26.042874801408608,85.79191559030217,38.73063098160562
208,97.3458120385971,57.26190900928977,26.98555434225338,59.480345242558435,95.85343243050585,42.624200318958366
209,64.6345554132121,57.59650236479401,15.103781341889128,39.3139699107025,67.79790305343526,44.784602511342385
210,76.10491303480705,68.01784028013003,28.597251969404216,36.123552019162155,78.01754447018601,45.90519851499133
211,57.02895701391258,65.33453152273563,19.528597823288784,27.072443358827442,52.82882486624173,47.709038541537794
212,58.702134914787216,62.98321765913638,16.7552620957249,41.838962524439765,55.48060152196867,66.91264750185478
213,83.50032497991147,38.37380933526598,3.816209436419828,62.24277510348805,74.1499921821144,75.67907142009574
214,73.14380678550857,69.72757941260588,30.253944028108965,47.464716656169315,76.74371307512885,66.72638384808911
215,90.44444904780644,63.976705878207156,39.46958741442233,38.90614510988366,98.1118418179443,57.91729364287758
216,79.29337060689323,34.349037160902355,16.147079025602817,44.821077187877435,81.41156019031033,42.72030807664417
217,63.9207117924585,62.24174946082982,21.624312724943984,38.018223948907874,66.63824401484678,62.91390696316902
218,71.19974039109833,57.1429873308208,29.888149769637597,28.532696577123676,70.33625410178111,42.855688902804005
219,75.35464398264025,55.001652964295026,28.475030196438013,36.371723958555904,78.44877109377154,52.528569182075316
220,49.99217311847734,77.39384135139423,19.99402737864639,21.434629124459608,57.33585806836884,30.891324425943836
221,95.76595522823689,60.83171951568802,25.98556480995062,50.19422421838783,83.7225231277815,67.26556187020446
222,76.39027179561032,66.41126879642952,26.361388041222977,44.24259101354944,80.86799973730122,59.50368208959859
223,97.43994097627186,41.37430195738317,27.404917276005023,48.0809464598276,86.55942736087938,58.19885132713139
224,53.35857142899502,67.5468094760459,22.240659620949472,41.755151401209375,65.34035151098965,25.955878545625957
225,69.94983610155782,62.29945178491744,29.535849106637745,42.94598483092788,79.06328920817442,34.937807982986435
226,64.31849997135166,60.65819010255233,26.73706560900093,14.79409528174206,62.85191883853069,55.41538669198615
227,65.18659932303015,63.3867014291247,20.51512016173475,45.13481296436304,65.70547953696027,58.7847214833148
228,95.64211471337794,52.59571912640395,30.986841101885023,55.76633452317292,89.49876053533772,37.31790818479588
229,75.10788310258194,64.16854910099708,25.958115929048653,39.66778292006989,73.99642577853294,33.328189588304944
230,65.34671380172618,56.69840617636948,22.182359995552044,44.40357192409196,64.7454183784999,48.913566414821595
231,79.61745783674398,60.94195036674533,31.081356045048707,43.12987419919381,78.42876890693981,33.92801057722466
232,91.63682074008705,58.20263735101182,25.411174110936653,45.947263253151085,85.59337852107028,10.807996038879029
233,56.84942118961504,82.00357876785779,22.498881597385584,25.216441983439765,57.296388620170426,34.60893081074969
234,75.43356458634567,58.33560262385846,27.0100916782004,37.236600606050075,72.04764706018943,55.83539547929452
235,67.07239219952157,38.402372203497585,2.6204206431338637,58.282801017949176,65.62709151292495,44.301961867472386
236,78.33039534724307,58.987311059989764,19.24443519990415,56.38169389210659,78.13983740168267,51.79090216122167
237,77.86594247298035,56.56204179380737,17.210371668478558,52.021926107645044,85.99733320526995,44.66513546839783
238,92.58729839816742,77.65794565392552,28.453830767293788,37.92024177361489,91.8796181964478,54.54028057701447
239,92.61287235541016,68.12381356190893,5.613722242455703,67.70176137158936,93.28812678761578,39.160260536646426
240,63.077053487424614,63.900428288814,20.736425407823102,30.76595492805864,69.51679275215412,47.684145800333155
241,74.99762510725975,61.891320279152545,22.740204604313163,40.441929307520915,75.54000696457368,62.202823861118524
242,57.07301391473088,54.69139353503563,-4.1211184936109015,52.47490521563346,59.909773293253885,35.25509742763526
243,73.81308927363256,45.317602300108696,19.501380521470395,46.456093356048314,74.65380261164367,45.72493731976682
244,76.274510279928,71.30435674293068,30.35209856024671,30.44629166095848,83.94449679459771,69.00904026920081
245,67.46238254233054,48.30033287214805,9.85514190854411,58.278992231477886,62.56023013649328,61.35982398976457
246,70.11134212238481,50.475536443930935,20.19668810937716,45.751453694069106,69.13655648830603,49.64240313254586
247,63.59516046259198,53.27087275160945,23.00512960650432,41.312412794244906,73.59912649206532,44.38196859131607
248,73.4360781761074,64.39131050780487,22.14653191822292,33.78432350068397,82.1346853232953,36.76887424001415
249,77.61305768380001,62.942578415595825,26.16547895183351,11.33953777342444,68.85936536702776,61.021122479935265
250,83.63944781714551,36.04879151133768,-8.099561377549467,72.62767500074177,81.4132592022147,48.594975470304455
251,105.36384863804702,80.70172925433667,46.30300348487682,22.32001770595999,108.2854484704521,34.99228818848878
252,88.00438678426337,48.24286843955554,38.90559544748413,23.993398642277203,87.78868920775055,46.77007235871591
253,96.85146580453669,69.85462160574804,33.79919495740899,52.547623309971684,90.86170131711768,38.05892476992304
254,79.85488470232778,66.61389606255636,11.127123020073492,60.368068166465896,71.48560194225978,42.22959860197309
255,84.87323279847011,82.95043486439548,31.24142698097053,43.160843997882324,85.41043348278995,33.281749214342156
256,61.00070352058709,37.2523089918651,-8.925924774588974,56.5477868231083,60.10240783905409,32.787443858783135
257,79.06134120328944,54.340263086088484,22.53199527032649,53.14303735759194,79.23423570370443,41.15093886652103
258,68.64011397749749,66.47279350747431,27.14287933654409,30.390698938652676,71.30173737251096,46.04741349715757
259,88.90440181944213,68.05157726813462,24.9069721381903,61.673851563691066,88.90954198814656,31.929298983436915
260,77.81138097880401,55.0710864743788,33.34190401722786,44.31653405041306,86.64859888993708,77.09658558371572
261,64.70387661728243,81.12752579466617,-2.539315671722683,58.73305968507525,71.62130401771702,68.77501920794259
262,67.66401163552767,72.2613187416819,27.52174454397127,5.017533384908367,67.52278595386248,30.06878298931701
263,76.39509035672769,62.99328535943348,33.95163227724268,37.17444528864531,76.02104748870762,31.626530895062245
264,78.24831789647935,36.47703353615999,8.176638568714347,52.29790205779054,82.47040579982392,42.477761486546704
265,82.22479722625305,69.90618643535359,39.46016895535933,42.880292190603505,94.04364147101417,36.0473603842145
266,73.32362148612845,60.35377573459039,2.973422897206193,63.1236615274976,77.09874672006518,44.2668692245808
267,53.33284340089696,71.9683576540266,9.932372774459834,43.46814462560687,62.26477733141845,57.59640092243202
268,73.19445322253868,56.74140691900983,28.6252362479105,18.470915234032802,64.50653973406536,33.709068332312086
269,71.4550655838774,48.744056596654254,5.96532760780922,65.91398822722086,70.72594289002302,50.37214754266579
270,74.07004109357926,59.23364672433031,19.487104708727355,45.207951722903914,71.12020020572463,44.89561173880655
271,71.18113730481119,51.96910496509087,17.69862398451135,51.6305992845002,78.30737124984982,55.73158005811088
272,76.02202276191221,66.29405075587604,23.808391370289062,41.21568752276546,74.46258873363423,60.230972103336605
273,83.61182873332278,34.770624550886936,22.010643824168284,43.53793282404283,84.24023718000339,50.55546422615122
274,84.40865999380323,65.62949533233906,13.15139857323503,60.2140249513517,81.8330549712597,60.91376068423423
275,73.03869329517411,64.51901090313184,20.956423689163348,31.280860428492325,65.34448468072296,33.79548994022443
276,70.01510962154295,54.139587096075196,6.9036273719235535,48.34792395534806,80.23364806080477,39.9584393959821
