unit_id,ProductTiter,DissolvedOxygen,ViableCellDensity,Temperature,do_FeedWaterFlowRate
36,28.7116801510658,63.5443021718801,65.67991117373404,45.42396702364829,10.0
37,29.53295472280312,82.862333822603,86.97398032784947,66.54218348134349,10.0
38,23.392906186311492,74.31238870021389,73.64857901248087,70.60017319424131,10.0
39,45.680540785777374,100.49181885756973,104.12389042512352,53.166085296901365,10.0
40,33.129751296778046,76.33728457011337,83.77943768756326,47.4959071180082,10.0
41,28.721779723217274,65.58784302361916,54.226450235088436,49.426044961566184,10.0
42,29.7425399912221,78.32707064465228,82.8842714750355,55.16333371226286,10.0
43,24.60910856121134,68.03307864425074,69.35751180963508,26.044006761327672,10.0
44,28.341532819232437,69.85343640235703,69.54642964988432,58.487081942559655,10.0
45,35.07441991768566,69.87941972753144,82.42425179519411,48.07738854460577,10.0
46,16.37968158460866,66.67268387960145,62.161637085263884,70.25388008439907,10.0
47,10.19105277218258,44.867854655622125,47.0820070778067,76.85151303384923,10.0
48,35.704237428914425,89.90849183879747,86.30603535884617,42.40924617283163,10.0
49,23.7567160942818,63.562291311852015,67.09773140216156,48.86647548599712,10.0
50,22.19621391496197,59.34094016634574,58.52836052289292,50.860310193401254,10.0
51,18.209999893629583,61.71866680531879,70.14209252450598,62.78050198012342,10.0
52,28.943100947072363,81.7696775235612,80.24486502569039,54.39605702875656,10.0
53,35.83623938407962,84.8039611365584,85.0816614142519,30.60334139906337,10.0
54,39.02567804106388,86.55247504024388,84.33868722842085,42.71473323984707,10.0
55,32.21073085313699,84.88544608209568,72.9822667721067,45.49915965933746,10.0
56,36.68438447918971,97.89979350130571,97.43099792600948,56.55562601219988,10.0
57,29.79911172142907,82.77056624935611,84.15056922052365,32.26578182084329,10.0
58,39.79387604264181,96.78000952650133,90.28099526136567,63.921357250446825,10.0
59,29.4986376043849,77.41599516927974,78.79080938095791,54.07793975502177,10.0
60,28.747025054226878,76.9255872670094,74.97458505070475,20.752575435718455,10.0
61,30.633727350033485,74.62946271887617,71.83843945949931,50.100307740340654,10.0
62,14.899865735259747,55.4830232029923,53.4712626404533,61.92534593024268,10.0
63,36.67588273773586,93.4006749694235,91.2062706839763,53.53677989079595,10.0
64,31.126949550968668,74.32285443464555,74.89791989570708,49.49553770448532,10.0
65,33.883687670649735,76.6259574760675,73.9358612827623,44.7551872781759,10.0
66,36.91333695365243,80.97548837621521,82.97818050162752,25.682525552372287,10.0
67,42.76787926385394,97.54793178364432,95.53129127620461,49.69869893897959,10.0
68,26.124201948224243,68.8839051949768,68.47127161131237,34.59675795564921,10.0
69,31.960303515175937,75.1977781745446,77.36383505030095,68.73465497440552,10.0
70,26.258599002886363,73.50537387402989,63.60487291829071,59.22197199543799,10.0
71,27.215119299160033,70.39581788815069,77.42680806011205,63.13242467383785,10.0
72,37.31418104598148,87.80071473273358,97.576781585278,43.44296968587003,10.0
73,25.437139218740445,77.907901005092,76.30130590857586,44.12038369956961,10.0
74,31.588165184176255,79.85207266024477,75.41375818536952,29.30598371019808,10.0
75,31.666955252102376,74.05112263523094,74.2084894375977,38.0050905400319,10.0
76,36.38568692913884,83.78659173637318,77.91545082435032,53.476337696957316,10.0
77,19.35993543265933,63.08545715780508,68.60081065253968,40.94993068226372,10.0
78,39.54499940941125,108.99883841934593,93.25913133991419,46.6569664499736,10.0
79,20.654008308189596,61.65612625408022,62.747198634211614,55.76158437217787,10.0
80,24.295140664614507,69.93406857839737,69.45740366800574,71.49514647634044,10.0
81,21.206386066247163,66.46317153201942,63.36507435832953,61.09489937502935,10.0
82,22.453281222282623,66.48229254716537,75.94637729366583,48.83440965411238,10.0
83,31.995128883269103,76.31893597594171,78.78340177168066,68.89191373279603,10.0
84,29.305895800079835,77.12569842683106,71.50795877592664,52.474122295466664,10.0
85,32.21539540708314,85.75603562987494,75.26740922356888,56.194527666376814,10.0
86,20.04984965084619,55.97358477587797,53.30621282111173,56.73192633486537,10.0
87,31.576830529399366,78.49292532244017,79.72387579846648,68.89583858148372,10.0
88,24.673875835652677,68.13794062368434,63.988255340504175,52.6625546071481,10.0
89,25.6805719468799,64.19505534563643,63.24504853059969,40.128134084235796,10.0
90,25.417927669130957,74.60129281285616,72.64056375476868,56.92408430119738,10.0
91,31.251319593997053,80.104054714402,79.37883000529143,36.774353123341655,10.0
92,40.50503773023366,98.52131962568929,98.39171327332397,63.421017234269286,10.0
93,18.063563337319465,52.47921814478732,56.4686120901481,67.4331218072522,10.0
94,34.00016958724466,77.4463872514356,80.82504512888062,61.25347086552954,10.0
95,18.943017754398955,59.08768500372752,61.6749581063758,60.99829861110714,10.0
96,27.10153164535233,79.1102828787063,73.66801652052422,71.93354160376597,10.0
97,25.463919360742743,83.61051605335093,85.56372226468736,64.85139089898205,10.0
98,30.825009095804102,89.15106129075485,86.10217615044017,18.35567735658986,10.0
99,33.88878537807934,83.79917949073835,81.60556336506336,68.13631446899505,10.0
100,25.07456573803343,68.59752508649113,61.1945802735089,47.51494413791873,10.0
101,19.352422703090184,78.25390979945153,70.38340512829393,41.493992772862015,10.0
102,35.94428401502252,87.69710766381651,86.85454276462549,47.388631749726486,10.0
103,33.22887439686456,69.96247512283178,77.75130699294047,63.6940369955249,10.0
104,28.759150357234375,81.77551392272117,70.25809641795729,44.403403582152556,10.0
105,22.846040734030773,70.66285105784314,66.35412676023098,25.930594688365996,10.0
106,27.75662292424239,71.75932765602265,64.30320099714223,58.197081791872805,10.0
107,40.220133120883375,90.81804114621073,93.68377446692853,40.35213035810601,10.0
108,27.95979071076379,76.33334149744334,78.53242219430223,49.9160334313181,10.0
109,22.402945976405555,68.40273784055003,63.660405556218215,61.6492841513919,10.0
110,25.84277190058144,70.17594569607114,67.05811852712516,56.950536911243134,10.0
111,37.48307098801553,91.87648310296873,87.07979583242157,45.71969649109255,10.0
112,18.067476777672297,66.14701717782476,61.0130856110731,29.933052900650434,10.0
113,31.005162873894697,79.00812519780956,77.28795995023873,54.93339888943228,10.0
114,18.144103385005607,60.97215331674641,55.92880297953806,54.82919057263544,10.0
115,25.052737308149368,66.10341013778896,64.51186561340602,44.14935537256607,10.0
116,37.662242973444066,88.51917517380605,83.71662677329925,65.05725855115546,10.0
117,32.95040810050013,82.99533287126438,82.9212802589611,62.79445695928988,10.0
118,19.232631381899154,69.63361338801249,64.49214573552662,39.2858216405038,10.0
119,22.133452691072307,69.64882115204232,64.23713986602026,46.32120480294413,10.0
120,30.51576457332433,80.0871788169189,75.987822312273,33.71821402368458,10.0
121,31.292463874449048,72.75941758720873,74.04793633821471,72.1924633613373,10.0
122,28.04405023761853,81.2569699891104,77.63535683138693,38.180835937629034,10.0
123,33.24686746599971,87.05081043222023,76.57198411130759,61.25614349089423,10.0
124,30.485174722613525,73.84213650021768,76.69794378716384,56.84135570364251,10.0
125,30.279470246029963,87.19921277566692,84.1013927726533,22.707268857273554,10.0
126,26.0980936493185,77.03663315774749,77.84431145564926,48.687780838267514,10.0
127,33.53971940307438,86.7753252564417,85.50431586955904,78.91838527020322,10.0
128,31.21022159805954,81.36139559565527,89.15956108349307,2.4898567884923413,10.0
129,18.828446498119995,71.47877638172508,76.22938349794924,44.86800530020643,10.0
130,33.729475341109826,85.33158432076635,93.0111015607993,49.683279963124136,10.0
131,29.686445509116535,70.949155607115,68.08532711953319,57.23541725335843,10.0
132,29.0696442600569,87.36097902813796,86.50342797069267,54.596322993935196,10.0
133,31.190613235737043,82.67657476023143,77.20891463922742,76.83005856381135,10.0
134,18.739596093966153,66.22978023587781,54.68839485394151,50.942853118358265,10.0
135,24.966726545804132,59.96710174628942,52.36807004117258,23.285457144854277,10.0
136,33.94957858403325,82.70831255063173,90.73532088784816,41.97057623238284,10.0
137,19.936012434481192,64.12847788382214,57.5798724346576,51.44625806577941,10.0
138,12.596101037484996,46.27616331726342,41.66537555604742,29.821256211256213,10.0
139,30.55996601036465,77.42043117402423,82.14563339521011,73.5908167540619,10.0
140,30.122681172633033,74.7038792408989,74.4440962253501,47.86974544518907,10.0
141,34.80172489148842,93.60860241537053,84.06667213727843,68.57798519985712,10.0
142,20.19360672516023,61.94073071103237,68.24719800779123,41.81358073524674,10.0
143,31.545364370095427,74.43389519148857,73.91748760794337,76.15352580698071,10.0
144,38.0920680099688,90.20414684389507,94.17137863865038,45.800757744677455,10.0
145,34.8445654484518,85.81144507434833,87.33229232022741,56.90182804519473,10.0
146,36.87342750376636,90.75469270360213,89.08154083537754,26.347065702134525,10.0
147,29.570893128243107,68.62325608497659,70.38254590881134,49.1845141701089,10.0
148,24.690513754824117,81.2645082551989,78.79647383927889,48.995870009304085,10.0
149,41.26448380490327,89.17127881836649,91.30120044463497,33.370215210925025,10.0
150,39.9187970588041,77.90228424713558,84.88328798124965,46.88543556755846,10.0
151,36.39501451090099,75.71197934577914,69.59520364711005,38.56110312651998,10.0
152,26.553599032235475,62.33276519191513,61.63461951765903,55.83497443762484,10.0
153,24.850000155153165,65.26336465844203,66.82505737219283,47.95620867325499,10.0
154,35.774534410541314,82.43845210947056,82.62928224503807,51.19975988853972,10.0
155,31.094464064580528,81.46951474919273,74.20121112830464,62.9197879799062,10.0
156,25.693556446704925,71.20152289417393,74.20807358576745,34.50077345730751,10.0
157,27.94307506215468,66.24893001944079,67.86113692000816,61.99074152052369,10.0
158,25.554750714864284,69.57229108405737,60.112787221298184,65.25820598126036,10.0
159,45.55862003537361,95.34400734000833,98.64151508205643,72.62882992778218,10.0
160,17.84471708997314,66.5260137773161,66.62254089026072,28.185759888490765,10.0
161,28.869803520842424,66.83048712251434,69.28001203768241,69.54155657476552,10.0
162,21.283516187072713,62.82127649073694,63.09971686864939,47.36251069815564,10.0
163,28.10429610660806,66.56874036366005,69.88336557692735,52.18495379410267,10.0
164,39.28715483214182,92.00326738355922,98.12160456124914,41.19245125789796,10.0
165,28.625605274296664,68.25560291944187,73.02335225090017,57.14864288416563,10.0
166,28.582811263358682,78.45049165791463,78.8968872832696,83.25093271544429,10.0
167,34.68336111154768,90.64040184976251,84.00574701009735,45.44105361428931,10.0
168,32.30894897083374,81.68222437475717,78.92023679679231,23.973403319683257,10.0
169,26.374713764435946,72.69954992028894,81.19761845891293,41.203003058652946,10.0
170,27.189841850999677,81.9271340917859,68.1749190544493,62.81548606751952,10.0
171,26.84919777297204,68.38752994925741,67.38677934423555,57.26797970734955,10.0
172,35.104168099965634,88.41114572204374,89.39295677209519,27.34322385051732,10.0
173,28.579458294543187,66.9873573784812,70.34942479299094,47.22877441154015,10.0
174,22.16239306871738,71.32756859920751,69.82030224617617,24.06049880237628,10.0
175,46.79695986056884,100.98932933785868,99.4984474582719,10.13561558918623,10.0
176,18.487380112072493,55.955063721917064,50.49517238255208,20.59904446102076,10.0
177,35.30338112660523,87.58537866555113,85.50153336277626,54.42423459339482,10.0
178,31.775382311705574,72.0818792194095,78.82194555088795,46.82352244432636,10.0
179,31.4049532896532,81.5327436798814,68.9173102282629,51.28058644981097,10.0
180,32.97716077121847,89.89468437799539,88.62599769783998,39.00858606379044,10.0
181,40.21880441751622,83.50462068069208,96.91246474223091,52.70163110492126,10.0
182,36.47232700291422,86.74128634286528,79.91941872326622,44.24402769948047,10.0
183,26.73662519478151,67.28402692978804,72.52124457876859,32.85628265196018,10.0
184,24.400469821302266,60.59332807442479,68.71070561028662,59.84329946376436,10.0
185,29.23131705083871,83.04511952489126,72.01926412258081,46.038580212651475,10.0
186,23.76784307350294,60.333259551508405,68.71007834163046,40.18143204579719,10.0
187,40.482021154830115,96.64422470963217,104.60766154913331,48.52260049236429,10.0
188,40.50959639580984,94.16450787589365,95.47621515211178,46.23131248109059,10.0
189,22.947161644849636,65.87739718250224,62.45641765856069,60.425684155152965,10.0
190,32.948983061559865,83.78212156046322,88.56949074406074,73.04568522208379,10.0
191,41.57655973569593,83.57257292474966,85.59025632015278,55.353962713242986,10.0
192,42.66669913880194,103.64640827739481,104.74741232522885,51.72911845874583,10.0
193,33.751811010827105,81.22389159098806,82.64004003080926,69.21417081642274,10.0
194,19.7233537083274,54.04923555295571,56.67210195132277,51.04185744907039,10.0
195,16.500837474737256,62.54401047645569,67.57300713967525,44.4305953232491,10.0
196,16.59222711103613,61.5079244374426,62.8173807223632,34.681878138174724,10.0
197,43.61654703765318,99.04993726305351,103.77384089168574,39.22097180829141,10.0
198,30.9163351009014,84.4104037076484,81.7686346188896,49.457046279991566,10.0
199,28.043930615531796,84.80926464263025,79.56339892056201,48.03825497562101,10.0
200,30.71104788706772,75.29684918261263,74.39126764070237,51.74489993726429,10.0
201,27.258536231454777,70.21358661749748,68.71962757323423,38.73681287263055,10.0
202,27.959009199446662,64.67012096281962,70.60090301873801,59.969682957676845,10.0
203,24.4648236918755,69.66593258565211,73.10886239457923,52.187861456235,10.0
204,18.900002927288597,60.75044833102084,56.91509015250093,52.992147159978344,10.0
205,38.422975290098016,104.75936749086922,103.24760583179028,52.38327364727045,10.0
206,41.83179518079954,84.9430446842685,82.91900538159359,30.346762254216834,10.0
207,30.606500722518206,74.9145129221104,81.42440830521915,49.77255830741382,10.0
208,25.627764362690282,60.92668936485078,68.60114819039266,43.00828019768481,10.0
209,22.840508141533753,75.22531190967212,80.74242032903017,47.51150644499533,10.0
210,20.771205550616095,68.65228039183123,74.8619833775529,60.21701144059027,10.0
211,31.024908933816295,74.65661021514194,71.09645688641038,56.8426532948922,10.0
212,20.023926393617373,62.15923075146601,59.11810349524529,67.00879000864063,10.0
213,36.620403826345225,92.32177215387692,93.98249028833722,50.68339829687519,10.0
214,27.730543449981635,74.09477383332737,72.72076742788866,34.897076580431026,10.0
215,20.28576883393429,61.73667098948901,68.3624172088042,65.77333240942221,10.0
216,19.902769395534037,59.820738358857724,64.1674701321077,51.887899531789635,10.0
217,40.35940483681496,87.97050540438883,82.72776256147685,63.39490515350998,10.0
218,30.81649356176163,75.22960416039282,78.79268180145002,66.30298927388037,10.0
219,37.94378145558644,89.58124286885229,88.60949317180335,76.59456660384276,10.0
220,24.407375720811533,69.5921174785852,71.12563029790628,37.902436276182414,10.0
221,14.846550181464796,60.61270792806324,54.959386614443986,61.55769213322171,10.0
222,35.3439231169871,78.13685411540052,70.15985157281975,57.62550180941338,10.0
223,23.48619780851767,67.1437726387247,67.18569864127714,20.917947359297287,10.0
224,30.968097218724168,79.5763186975497,81.92209566763802,29.145101100018913,10.0
225,44.45384886668686,101.02259692269827,96.87851757934386,54.33653319131542,10.0
226,37.67433097642279,88.98407017546509,97.21023279123348,50.90121966488036,10.0
227,27.865771427236787,82.79052750787628,78.20658771147016,63.45860651163375,10.0
228,32.00419466890502,95.11098308087675,85.24966550771632,45.15378715391571,10.0
229,21.58540627585973,65.68365890427994,73.37568344774854,70.81922031494175,10.0
230,30.831430536865152,75.75277485864025,76.08189338480612,80.7458124961734,10.0
231,38.322470401781665,91.52692601696509,88.74319903495034,61.04484055979059,10.0
232,16.58986513396071,60.96890173580282,68.24727537363911,25.74986587314313,10.0
233,28.695744386942412,67.38029589134318,69.3747243656778,34.116621599693815,10.0
234,23.406135461140515,63.46673232092227,66.26445735786794,24.09669857714984,10.0
235,39.84505632797068,84.29344472664168,92.34838627249721,14.821605491624497,10.0
236,31.232543408136564,76.83985352876932,76.55229101071984,47.15252360104581,10.0
237,37.06904967773345,90.0508858181747,94.69016955598883,36.887748471840936,10.0
238,38.967674514782125,95.56132900265561,100.9383176466939,31.008380305044977,10.0
239,35.94629890415849,81.8051628680955,80.99390036811958,44.79192849636889,10.0
240,37.56472841846433,86.97410234712555,85.44634181658314,48.02850698466369,10.0
241,21.94427634041809,63.441327191943515,75.45306119174933,53.111941803282996,10.0
242,36.51558079051346,81.36115932927476,79.141483131345,36.80201342393303,10.0
243,35.54302202002256,81.83605772919593,87.12608967863133,55.05716604665734,10.0
244,26.97870035179925,68.53473026853943,68.59530726759695,79.05020766311739,10.0
245,29.984683397399717,69.37280827454003,73.95092093568931,55.60278260271566,10.0
246,41.012985826817186,92.74190269864637,91.1232649020228,60.034051942931924,10.0
247,35.08885329134786,70.53915809924958,70.7622244944446,34.20868499062595,10.0
248,22.639116782643324,68.64580540122884,66.38329286908095,72.87047499094301,10.0
249,19.18507873226378,66.10948668637734,66.77727198984479,74.85903733445798,10.0
250,30.77590689196536,84.49827545329768,85.51417433791948,51.393614245579734,10.0
251,26.529468798525983,71.21541621886618,63.218913548857124,57.39645490029473,10.0
252,24.861511027993576,74.53626320777796,76.32025981252238,47.99913097131817,10.0
253,30.355622132909332,84.33215808479638,82.52369060523101,62.828726306037815,10.0
254,34.718678108834126,84.86399770540987,89.68511393662851,48.5186688161653,10.0
255,41.95968844453272,97.54944758372295,91.82134443023023,57.64984013492659,10.0
256,35.61970619912141,92.35267569910255,81.21493767217562,45.02429932774776,10.0
257,41.83391714778225,98.39945465181123,99.89097226162819,65.89517386091275,10.0
258,32.05907553296006,84.9168688510853,79.37371865052276,45.60213567796024,10.0
259,22.649141390053064,66.52323308888008,64.41362328717035,68.40896894892744,10.0
260,28.344852426236898,75.16268224998375,74.60574189406633,71.07889853284036,10.0
261,32.00468652492173,78.45447556588208,73.9149732170912,52.00026646961921,10.0
262,21.898363506026193,58.771092390165485,58.13843951905517,77.85456892816984,10.0
263,19.912214644001168,58.82672879991407,53.476720290218495,56.01145381430815,10.0
264,35.97657275178134,84.87721665271994,90.73405285186318,32.02356789109744,10.0
265,25.311339847301213,66.14212040210647,72.12154128351307,73.63745842922107,10.0
266,30.403617353915486,70.57129648745816,76.7298910119752,33.88560936807998,10.0
267,26.03087188531213,68.55486543024988,75.06639427248996,33.425702477535395,10.0
268,33.22393463562797,78.40564085254582,78.6209295825441,54.65156885168232,10.0
269,31.286942050713453,82.38225535489595,79.49892497469614,58.114152352233525,10.0
270,21.623491867608458,61.40753487470246,70.04744036612595,10.907664346796231,10.0
271,19.407743957028732,58.53504333793458,69.95177644179061,40.89855265599362,10.0
272,24.37975842737733,68.33355345661022,73.94401451656248,54.28460926097492,10.0
273,32.10031109867573,82.14787615901255,84.27451719620464,38.48622736916644,10.0
274,42.63539351023421,86.92864737469021,88.56977183234342,74.06611806002411,10.0
275,18.637753316711898,52.52439802225621,55.39312260431296,56.44747228432035,10.0
276,24.90190646427194,71.01537803526325,64.3763963342698,48.82810870252849,10.0
277,39.19098470495795,80.3730179922873,81.26000761875056,87.09417659709959,10.0
278,24.033593299918554,75.80276992001173,78.64444795888528,13.174645919544993,10.0
279,32.63834177606983,80.57577284691503,81.76962263795231,48.86179114347049,10.0
280,27.644813295302583,74.07799098240609,72.24584015738563,33.62743391549014,10.0
281,23.628185134001754,76.29730995617768,83.17160278987458,51.718812615137615,10.0
282,27.95278832069264,59.76652161569787,61.56315958769247,32.748844773432495,10.0
283,39.05365494701327,87.69295979902955,84.04459551410436,33.59173150545935,10.0
284,31.3721734722522,78.45553094714788,79.11162743851337,64.56613185185134,10.0
285,32.176081071180796,76.59339219946148,80.91595675200618,27.988634499653514,10.0
286,8.71773365706662,32.83968129206341,41.342823336691126,48.24468483197399,10.0
287,33.40718608771173,87.27265883126283,92.67384852106146,44.039001573555446,10.0
288,22.24158888882861,66.17458319653034,68.89499445867752,26.34306366520689,10.0
289,28.421293520942832,59.999708120815846,65.99227212196442,62.52723534860928,10.0
290,43.96299724122287,91.04822649911804,90.26235872555331,25.98138120161606,10.0
291,35.39736828108859,91.95449456695829,89.69943498065399,28.935869049038153,10.0
292,35.856618897708934,84.93030974608064,85.57869735066079,45.37666504503689,10.0
293,34.04309225525065,87.35121908941153,86.03599425048812,69.88615838387268,10.0
294,18.370552226635862,64.01530306260896,66.08646957965018,86.15490423017968,10.0
295,30.91055088474569,76.49371420640897,80.48265413670607,36.88549050098196,10.0
296,20.115892630314416,60.677047387881416,66.5337507207131,62.11566390034052,10.0
297,40.90749418875364,102.02077776658571,99.19931256403918,45.29789352412505,10.0
298,38.709858506665796,93.26882315894967,90.63752050725483,50.66395042356703,10.0
299,18.63748358108358,56.84284969378132,50.755958062998566,58.48162867645126,10.0
300,23.96021868379402,76.12293765923442,84.65899734409979,33.38775069035057,10.0
301,28.727407919788565,86.33168572209019,75.6479376407671,60.57508480155592,10.0
302,26.017842892736535,69.60163604449559,63.87731889675346,47.25000837141714,10.0
303,20.460433410499494,63.88510304851151,54.881464226073156,41.92208699939665,10.0
304,14.43028656491871,53.0479325836643,53.6451626865948,9.561815082588128,10.0
305,33.543382344792725,83.93758434125593,88.21803267999778,36.652169121413415,10.0
306,26.87833844210436,76.27026257337236,81.37460645306356,43.07971968169352,10.0
307,29.088671166066685,76.50952581363326,79.16925168997436,52.31424577535791,10.0
308,31.772743401013805,81.10459669407994,66.71944679263247,47.90251898357908,10.0
309,24.1971457768718,59.25064233489017,62.39450297583015,48.59499000740026,10.0
310,30.478418781648607,73.37847335665583,73.49314849559637,41.1554418819224,10.0
311,25.81779494334051,71.69317377595723,73.09992976469583,45.53541534712161,10.0
312,31.78544014000516,90.13630103464676,87.23965586760016,70.99340142276652,10.0
313,33.871056524732175,83.53439301405965,77.62653847174177,27.741224981227305,10.0
314,21.049949113063665,74.35252496016466,76.87075784545408,41.304047921549255,10.0
315,25.181399890410738,55.594366873419375,65.07166899740004,38.35194722888141,10.0
316,28.81112417062918,72.82223383580512,74.0162816403869,42.63453189598486,10.0
317,41.48909506037288,94.49201525486541,96.78111398430836,76.95718012929164,10.0
318,21.630114241739598,70.9572677475116,70.61086619574834,62.837179922957596,10.0
319,26.848520945567365,61.91215029287685,75.87487570848039,28.028229485781097,10.0
320,30.00295010000435,82.72513434930465,78.22385052850996,63.604103057481474,10.0
321,32.83788375388934,83.87817425420062,87.85600186490419,31.631384134386998,10.0
322,28.119534368296343,86.90809159666769,84.44051010861172,54.569068182233124,10.0
323,30.404347511594683,72.814415410162,71.46549083458586,48.746179622061206,10.0
324,35.75556935403362,85.27571450146526,92.1272602554473,61.00556663511821,10.0
325,36.7202691596768,91.39915760200877,99.49626086597239,56.82843579351276,10.0
326,20.9089576280713,62.56158972423096,66.62640388525365,42.468352271215494,10.0
327,41.347539950530916,92.76664727666596,88.1075584163806,57.668200991645904,10.0
328,23.38213627193892,50.02477556982322,65.17055517144415,66.50449034212564,10.0
329,17.96580503573233,69.10801584045709,54.86996449953232,30.622425997527632,10.0
330,11.302120284059162,44.70017246576048,43.061460892663895,35.98307523860613,10.0
331,34.37335957189664,87.644371227135,86.98298418563654,43.86055530765997,10.0
332,31.569285154276983,74.98261071178797,82.32582860756925,51.29334947492926,10.0
333,17.42595571089892,54.87613396241214,54.571006958322904,58.22307166373225,10.0
334,45.18227937347906,91.36163653537835,84.57365481963876,43.12605639012768,10.0
335,18.48054212331636,55.757546753800916,63.54463619089511,61.349727265784296,10.0
336,19.935022207372416,62.18026028094309,61.70313538759418,76.5031679909984,10.0
337,27.26052233763545,68.5348732920003,69.09844639466411,44.843590087728735,10.0
338,35.83183176358722,88.68228254819351,94.92365277692195,50.77786518145514,10.0
339,34.25307693419864,94.42972062375148,88.15833541646438,43.6817340322537,10.0
340,19.284680855796623,70.9439033413393,65.43286188204986,51.412994106364295,10.0
341,33.01879085484022,86.32268126627812,85.30165225664932,69.00876087240289,10.0
342,28.73632979840098,58.561309821624945,69.50381548834406,36.55093330185518,10.0
343,27.0995854972077,70.90278245433305,74.18032122131615,57.08029451217348,10.0
344,23.392979328878802,64.37887781242004,64.60303557203339,40.16969792716929,10.0
345,30.689616290305917,87.81737489113095,74.66169837099434,64.57419454793495,10.0
346,18.244494292503,67.1106825027234,69.03983892755866,31.567932103400825,10.0
347,23.467729608870616,71.16421228021727,63.55028791576478,56.983941831136775,10.0
348,36.34962296773052,83.78394849429004,84.13411724901867,22.27909906519045,10.0
349,20.422918339010348,60.952715393993344,67.35253908990411,58.34596386751984,10.0
350,13.825700939747481,50.05105080163505,47.99623908718218,72.4650656340778,10.0
351,31.80798484484712,75.46800789831337,77.54233370745831,34.44113655244314,10.0
352,21.669830467842388,61.69929245837817,56.10154589940824,38.38991066754307,10.0
353,31.459792531978472,80.59680275025447,78.90000505388353,61.2710986817108,10.0
354,31.17437931224895,77.9831655164741,79.99867629368327,63.346386488354426,10.0
355,18.376420824083304,51.01673032172798,53.85781078480573,48.96376115074448,10.0
356,30.43852514771339,85.18007511014436,84.51488661964244,73.48218471756184,10.0
357,34.67007514450376,82.63324279388931,84.94755849524091,46.33662264881776,10.0
358,44.76805834374915,104.32617532121958,110.09692337817606,35.80891214006304,10.0
359,27.748236667486108,75.89255730801631,78.09013947662099,53.03274259345941,10.0
360,37.72232805741856,99.00270886148267,92.36956040265255,46.53162384745208,10.0
361,8.29192446759691,41.51529824740306,48.8738144998154,48.74900715414287,10.0
362,14.607824432239573,52.67106841106642,51.31332796813117,48.42791140558764,10.0
363,33.695665169326915,76.84395837321267,83.75483844580313,75.30016694166784,10.0
364,22.854406648540028,66.32196730919479,59.78187282298185,46.11269978615706,10.0
365,19.041282819055656,54.15130340334615,59.097332119752096,48.54534546631591,10.0
