unit_id,ProductTiter,do_ChelatorDosing
77,0.3893854646242563,25.0
78,-8.794788695631759,25.0
79,24.770878991306247,25.0
80,-18.9522355364886,25.0
81,-8.729944442222838,25.0
82,1.7796126748455512,25.0
83,-8.464419872927378,25.0
84,9.482044741389236,25.0
85,9.851529406173729,25.0
86,32.87060928880476,25.0
87,31.36588020839094,25.0
88,-8.023031894994618,25.0
89,0.27864419620266734,25.0
90,12.666314373736233,25.0
91,16.63503185383262,25.0
92,6.961935846408686,25.0
93,-12.942416925024823,25.0
94,21.147121799683845,25.0
95,-4.256670954512322,25.0
96,-4.2377947769841455,25.0
97,-2.9043492913537934,25.0
98,22.341846553036966,25.0
99,2.7232130256941254,25.0
100,2.3780611338687825,25.0
101,10.445028121911925,25.0
102,-1.6797827734156048,25.0
103,-7.859994036611791,25.0
104,6.573727944996924,25.0
105,17.334567430248775,25.0
106,25.95221925648346,25.0
107,13.226096566164482,25.0
108,-20.95994538779689,25.0
109,14.836981325327315,25.0
110,2.990182871953964,25.0
111,12.1606061424119,25.0
112,-15.174363228279546,25.0
113,-15.59285525091736,25.0
114,-0.046516214774682485,25.0
115,21.40799320030126,25.0
116,16.04978820803117,25.0
117,20.685228635040087,25.0
118,-11.349578117832841,25.0
119,-5.2474640950274924,25.0
120,8.437593702426547,25.0
121,0.5857686830208655,25.0
122,-6.069118851388987,25.0
123,10.045312387673725,25.0
124,15.261640677475597,25.0
125,16.849715636149202,25.0
126,0.1643083817074169,25.0
127,-8.588731860686519,25.0
128,9.657844003902191,25.0
129,-4.216383392515645,25.0
130,13.891831266039906,25.0
131,23.122567704388846,25.0
132,-14.88931539242245,25.0
133,-16.739430636534113,25.0
134,3.498851681065341,25.0
135,1.3803663910199377,25.0
136,2.119273284624477,25.0
137,-15.092444991119082,25.0
138,9.94521665049162,25.0
139,4.827268952377051,25.0
140,14.338638247407875,25.0
141,12.416669621501967,25.0
142,-25.760739441283903,25.0
143,7.7022440926092415,25.0
144,-8.424467260283361,25.0
145,24.366118502438862,25.0
146,12.568117131806442,25.0
147,-10.592834668617142,25.0
148,6.07745896678731,25.0
149,-16.992046878009983,25.0
150,-6.312067783298669,25.0
151,1.2475810621226244,25.0
152,9.529113422704997,25.0
153,9.512885039416183,25.0
154,5.466424705742826,25.0
155,-9.328224967623896,25.0
156,2.7306663385755394,25.0
157,-16.86674988518356,25.0
158,16.26762784654457,25.0
159,9.249459588819631,25.0
160,-13.445428673472525,25.0
161,20.364936624552676,25.0
162,-20.392322189028157,25.0
163,9.095385502820175,25.0
164,14.619598753759071,25.0
165,15.849003479180803,25.0
166,14.627015459367449,25.0
167,9.041996230653698,25.0
168,18.786286245821902,25.0
169,16.97280936920204,25.0
170,9.921211618294942,25.0
171,-4.847500069783878,25.0
172,3.081917958675483,25.0
173,-1.4634102161829885,25.0
174,-6.774461440325269,25.0
175,-9.321916096173377,25.0
176,-10.325633836022787,25.0
177,-4.726842528395407,25.0
178,21.932992975249466,25.0
179,10.874268151146886,25.0
180,18.490843529032432,25.0
181,-11.210296100915077,25.0
182,12.001337384168005,25.0
183,9.68635500765726,25.0
184,-4.38122465682767,25.0
185,32.78056783730321,25.0
186,-3.5822221043441322,25.0
187,-2.061179298071864,25.0
188,4.656492555839918,25.0
189,-4.419252132130903,25.0
190,5.793539222199032,25.0
191,3.684503445617908,25.0
192,12.95285320735526,25.0
193,15.181971969404927,25.0
194,-4.2106422546399696,25.0
195,26.988016826769645,25.0
196,6.559085697392536,25.0
197,-3.8906358869527526,25.0
198,-13.693082069936713,25.0
199,7.68958135470763,25.0
200,19.739537099664354,25.0
201,-7.01721787992943,25.0
202,31.138840138821305,25.0
203,1.2997218302612155,25.0
204,9.019542956381125,25.0
205,15.893603485647402,25.0
206,-6.983188119970116,25.0
207,-16.031939923684213,25.0
208,6.157543636128977,25.0
209,16.73076451301933,25.0
210,-6.09719884382209,25.0
211,0.9115343098133553,25.0
212,-10.478895820358865,25.0
213,12.509226650891822,25.0
214,-10.217394429581894,25.0
215,-1.156506221426905,25.0
216,-2.731664468458855,25.0
217,27.419195309764003,25.0
218,28.063100482442934,25.0
219,-5.3283485195191505,25.0
220,-5.399373089212158,25.0
221,3.531624537451843,25.0
222,-10.171060961329816,25.0
223,-3.440304072630699,25.0
224,5.297623929052854,25.0
225,-17.875384289246483,25.0
226,9.823242474685939,25.0
227,-22.14954222944651,25.0
228,5.371727367790157,25.0
229,20.140609851634945,25.0
230,-12.969870287531556,25.0
231,22.30556834170245,25.0
232,12.308451892370742,25.0
233,-7.177022487835691,25.0
234,-5.168052974154179,25.0
235,-4.281661090760437,25.0
236,32.16970683960829,25.0
237,-7.889243357892087,25.0
238,16.01896414548016,25.0
239,25.107794359615582,25.0
240,13.921481516859533,25.0
241,-9.96378876483838,25.0
242,17.539774809436963,25.0
243,2.9738810299488696,25.0
244,14.809927235442652,25.0
245,17.242300920390903,25.0
246,6.417918754624052,25.0
247,3.748323920812071,25.0
248,14.626028043527606,25.0
249,-0.715520668867121,25.0
250,-5.805163202258716,25.0
251,2.542459672975574,25.0
252,-1.4281306792392554,25.0
253,4.3745548015799995,25.0
254,-0.1610934946203515,25.0
255,-9.630211873375558,25.0
256,17.92137250241239,25.0
257,-1.2936970493591993,25.0
258,-0.7940264526126096,25.0
259,-0.7773214704649067,25.0
260,-15.858386240616523,25.0
261,7.982415393564059,25.0
262,-3.2968912823885343,25.0
263,11.6411340722236,25.0
264,9.311874631363652,25.0
265,2.381770849040578,25.0
266,-0.6711850999619302,25.0
267,-6.7096312333805415,25.0
268,11.372545503476632,25.0
269,-18.092845319830527,25.0
270,-7.366903875360203,25.0
271,2.3101768352275283,25.0
272,3.1760071039269775,25.0
273,5.7187293533373325,25.0
274,6.571392747989667,25.0
275,32.45055373908098,25.0
276,-2.044946856988906,25.0
277,14.261674381442203,25.0
278,13.197497085366171,25.0
279,6.077542130506707,25.0
280,3.185751622945469,25.0
281,2.0010573185614495,25.0
282,3.8719650391942757,25.0
283,1.9914452829066853,25.0
284,-10.441660458782675,25.0
285,9.36793351994017,25.0
286,8.357139761087597,25.0
287,-0.5608012244904228,25.0
288,-4.120000997693296,25.0
289,-10.536618700189042,25.0
290,3.843009391856417,25.0
291,3.4938415786662316,25.0
292,13.323526290504125,25.0
293,-7.408661437564793,25.0
294,11.58424587686525,25.0
295,-14.114813115938482,25.0
296,-13.175345886518677,25.0
297,10.933749998244348,25.0
298,-14.611982479136593,25.0
299,-6.226100900128383,25.0
300,22.25882152826366,25.0
301,4.688660989498989,25.0
302,-1.1315316945454201,25.0
303,-12.116427193813168,25.0
304,-3.0733121944128605,25.0
305,-22.919305543740673,25.0
306,14.790649460205437,25.0
307,-11.08313867729653,25.0
308,21.00681547724384,25.0
309,6.400919676703565,25.0
310,1.3806836595076497,25.0
311,-20.84561337193879,25.0
312,-12.32184575538977,25.0
313,9.496579885222308,25.0
314,12.306021769915189,25.0
315,-4.407090954325167,25.0
316,-6.866798079481674,25.0
317,4.850510036025108,25.0
318,2.1694596178899617,25.0
319,4.87372390384583,25.0
320,-2.5497193892375676,25.0
321,11.094568548865105,25.0
322,12.420589288327417,25.0
323,15.494373392097785,25.0
324,7.824267540920273,25.0
325,18.841000395988353,25.0
326,-0.02331295577745429,25.0
327,-3.5969463063342926,25.0
328,-19.32964741015699,25.0
329,-22.183972214453384,25.0
330,-5.388363292222706,25.0
331,-0.45110397596201857,25.0
332,6.255568226917816,25.0
333,10.558551182151206,25.0
334,-12.899181485906883,25.0
335,2.2628400425613835,25.0
336,-1.89708557792663,25.0
337,-3.485508857902576,25.0
338,-18.784806450427944,25.0
339,-20.052748071466507,25.0
340,19.787424964814306,25.0
341,-4.79354008303773,25.0
342,-8.182181529888496,25.0
343,18.76269780239471,25.0
344,-14.605348585130763,25.0
345,-17.11953435959503,25.0
346,5.102941724360101,25.0
347,8.153858570773417,25.0
348,9.762160986738559,25.0
349,6.89059066085683,25.0
350,4.9127053137372725,25.0
351,17.5922861267399,25.0
352,16.978248679720398,25.0
353,12.37544043114427,25.0
354,-9.862521346017033,25.0
355,-15.304528146741148,25.0
356,14.002315985217876,25.0
357,19.01557023661391,25.0
358,-13.469238107043811,25.0
359,3.6557356220017057,25.0
360,-14.779984553065082,25.0
361,-1.5744926447449528,25.0
362,-18.820944471705975,25.0
363,2.757259563051301,25.0
364,10.747731302912355,25.0
365,5.852696530452443,25.0
366,-13.22210106774854,25.0
367,-12.724295037770554,25.0
368,7.095815352852341,25.0
369,-16.76219267674535,25.0
370,8.12839966512298,25.0
371,-2.936929255523351,25.0
372,-10.782404474267752,25.0
373,-0.7942301820669294,25.0
374,0.744454806657247,25.0
375,2.773637859369402,25.0
376,5.222976041279679,25.0
377,-4.416445828739202,25.0
378,-8.078305255194865,25.0
379,7.542377434361279,25.0
380,10.370777325983331,25.0
381,21.138835268992786,25.0
382,-7.35950955267167,25.0
383,21.66815794024829,25.0
384,8.25487610421499,25.0
385,0.2040722611640713,25.0
386,-1.4774889552899468,25.0
387,9.879304372160641,25.0
388,-1.2874524618254966,25.0
389,-20.6971711665829,25.0
390,-9.36433339735518,25.0
391,15.615788857655474,25.0
392,-10.842685615120718,25.0
393,-8.288356825417022,25.0
394,8.425352584959112,25.0
395,1.4948216384265103,25.0
396,-8.557001184894155,25.0
397,5.410811076468676,25.0
398,6.120708835879838,25.0
399,-2.1780145581367414,25.0
