unit_id,ProductTiter,DissolvedOxygen,Temperature,pH,Osmolality
70,-14.07721634352041,78.99964927256497,50.00529684372866,38.80624067865373,49.20564794775427
71,-9.69737185287112,77.10160511336274,56.53504681483365,49.24051505487239,54.21825841269962
72,-16.720899897670456,71.92435348422651,72.92133811037627,53.31551895980306,40.362195238323864
73,-26.880004391232845,76.99976796371455,44.181379414015794,40.91373131011242,70.67125866417973
74,-0.674439040383592,76.73304617809612,53.33783442685137,48.26632699750224,46.29590273189717
75,-19.643868487297812,72.0190073955927,42.23361023821718,28.368766730684673,55.023333843249766
76,-14.854045368141668,77.61921790276693,47.549061634989144,54.54285035433115,57.10752512349993
77,-32.753013397115055,47.61741972147474,19.76342363214761,38.77605404525285,44.61536938665698
78,-2.592394987573494,69.1211806786417,64.17020351535184,34.94022180224233,52.90210257646391
79,13.353821551608366,72.59670241392386,32.3046323782546,67.4922895339048,48.53318411942873
80,-11.778811236587574,83.97926458570693,31.180355362021004,8.051535153335688,44.83177772540835
81,-15.799746496716612,74.41486255271535,45.399498265665066,23.848833400222524,43.36197213323301
82,-29.769378235795628,57.68880381691274,46.44237911901904,39.02783871800383,50.89423207367535
83,-16.621748084348933,69.80138864155956,52.24003321646873,54.93526681888595,55.65305567252947
84,-17.612412516280024,66.25245433822634,43.51165923064296,40.59124696422601,45.08437445863904
85,-9.390834581935925,66.84887377517016,34.140022818993394,58.32756382948906,66.27487582163651
86,-10.333040289968185,60.975691464959034,61.660234543984245,36.38580289734136,59.85705701085833
87,-17.054907420113,66.71267274945556,46.92724905240566,54.833109580774945,69.80754374147253
88,4.250915122159702,83.99194846675498,54.69778928139948,57.5017306592592,58.52249661109428
89,-8.641829189357242,74.54434121182403,72.57789935168036,41.8651426808522,45.64460676510223
90,-9.07212665731918,85.41900976342298,53.24542258392485,49.510158486989795,34.882888835575635
91,-14.762422962873032,65.3526735847903,40.74078998701985,70.35513420900637,68.88480209046581
92,-7.788941295082402,85.93048881838963,55.844203892769684,50.497055925457914,42.922760514913996
93,-4.402702779384665,68.40395909351419,75.37242546106033,67.54800874708305,49.266061742860124
94,4.745568989505024,83.22953745334164,54.92814113846829,52.00345450597128,32.444163025771104
95,2.4873955392208993,65.76151097576685,21.003567258281375,69.92920930881793,48.94319767295162
96,11.772939612927317,75.30664874230807,56.56035572961675,68.05444324705645,51.220106805014545
97,15.527828062362126,66.80169390299501,67.54067273654245,25.964298237639632,44.23726913844631
98,-18.29072210035421,74.54971117523945,64.60072153901648,66.10447005178338,48.26159342171811
99,-15.47019331917673,83.99048596424616,56.84092195583124,44.125713461132726,59.05910197063531
100,12.99743499914933,71.97900073492836,53.12687767452306,43.74543353013548,63.38408893280775
101,4.275129980580321,84.1797426087689,72.13475706226103,45.570466030675384,41.42934703053766
102,-1.6849971906101127,62.8769859858271,57.625014772837496,58.30552015930607,40.59008186158869
103,-24.552472472452234,57.31440072488319,40.64476144384622,37.46368970422805,77.87007253618063
104,6.229811341280238,73.30289499272743,67.4665948299418,51.1181083518025,38.84126948742936
105,1.4191776444950834,83.98718254560004,56.086110432075394,38.56960796153772,43.68951503420499
106,-15.652178849972648,76.78627689465365,61.294038710866246,44.3964482464447,60.69544074688027
107,-29.840828280403656,64.60105105550856,61.95567035918411,43.80051640717938,54.55127656339331
108,7.466945193420097,98.13968838878684,50.743855772982485,51.779520337169394,55.22464091939543
109,-20.888851364926147,69.52335599717576,48.27743906943337,36.54230074103053,41.41549019777257
110,8.624544371647353,71.75487647214739,39.63808801157604,50.72977168733833,36.6836381803622
111,-17.478959840320286,59.53894245583323,55.41610650202794,63.90519853045437,34.81373971787236
112,-14.541756301367773,69.18745026103275,50.89318356995425,63.46725277380409,52.48665853626033
113,-9.156673726891464,57.531441033866344,44.10564147741798,59.12793087845514,46.782425624253705
114,12.267363397967577,92.39821556595737,56.209868796937286,32.889511629010734,40.69725069110113
115,-16.616534166638218,52.13222136293377,43.606369871502885,61.54060358859381,44.60913350020226
116,-16.0296272378582,67.20335259560153,62.73764771490212,46.026417978944444,31.598272043872278
117,-12.417324714436806,74.77696765341786,40.3030151476397,49.808004920208155,34.260683285558464
118,18.093247724313834,81.31239097731523,56.030128694919526,48.17624768821752,29.32614815585312
119,-7.421177970833961,82.29175180175285,35.55227847052065,50.650022989805045,56.91662995612848
120,-5.520146595360533,63.22864698880222,47.96699098724523,68.64285532817149,46.769607092505126
121,22.203648419276476,86.53258889624172,44.59904635887553,51.58028567568523,62.2068400922852
122,-16.939373687460023,68.23949164222927,40.35340735764042,11.302822231535576,45.85873351255413
123,-20.46969636848519,58.543854230517745,41.747009720163824,37.57029204547527,39.42314036494168
124,-31.231281917399826,49.08727731755226,38.681869878715446,50.19020915724552,55.93440674090329
125,-16.786936159378744,62.55935487589178,45.076239126920015,59.04510583239177,57.51645057892089
126,-22.469133029264423,49.26593572375018,42.280838593282915,71.92187427843739,42.452249636148025
127,0.6298418608948708,86.99544616210332,41.63527616723646,51.843924686676736,57.54995358650184
128,-3.20111083272446,77.03824844519896,54.316134567943465,41.13104594675042,38.70420006000832
129,-27.00191704546839,54.671547460195306,65.43920331112267,49.86706511489871,40.12502871006334
130,-13.717461297901913,67.36294851853894,56.76848321817684,61.76585421444797,67.0673939412396
131,-4.421423834054424,86.79705225725769,56.240431834627586,52.035803799469235,52.86092318587671
132,10.23952859780201,85.88237425053264,50.46698613566342,47.534921127929756,52.452204556952154
133,-12.55203528993094,82.49058595109334,62.469910357816396,31.8874459430261,55.24773268411166
134,-6.766087661658455,86.05049500326484,26.93721495788326,54.41044942313167,61.770866346749656
135,-14.39667177777568,79.3938900746931,55.825180269574815,61.60232471311597,43.26188112281647
136,-10.619238777823956,82.86482635598625,30.348106631104628,53.829354596696206,39.66039335093234
137,-21.674900296352366,85.61123480652617,39.95836696985708,49.436783574156514,68.01987252901216
138,-4.121819988661086,80.01520679159756,59.44646211436369,43.502474219827654,33.805870416822536
139,-22.54846377561541,65.23514306850119,67.90084721474736,58.01392733030522,66.37591018151474
140,17.482053790044027,84.88686340712037,59.872192314538005,57.42019345691123,49.46337233913958
141,-11.438876694460347,89.90543843037086,54.26273347101196,57.79333319884085,54.93395549139286
142,-17.400170142995695,65.66434826910857,34.74573739592535,39.859002677212544,60.06707982871636
143,-8.395391239649282,72.42179117415706,48.348616748718996,41.9779253033465,32.579649713157366
144,-9.539071996022956,72.49271601658404,45.307620669384974,59.58205191085753,63.979346396629914
145,-14.247680796484312,68.34331307940134,28.941866248917584,28.401220550032733,54.84308904047909
146,-12.939174161728806,74.8093529041132,76.90446496431606,55.43805143764703,44.59098536182533
147,11.00510297627379,71.75961389679873,71.1347895661963,61.35094827303953,45.09895056240257
148,-3.12992498090141,79.13217748268593,56.464741568714956,58.02827967642574,65.9840553918644
149,-6.547263186886964,75.83296333288587,43.77563569579497,76.13751853807362,42.072654423143526
150,-18.49565289195405,64.606226358653,51.93147030114482,57.03412312024474,41.66914733455681
151,-6.877817792582385,95.04943911966726,47.55557689435923,62.852939258739035,43.957019736640795
152,-17.436567410654952,71.78102551345799,63.90821995056139,49.3085093363215,51.407516702728564
153,-22.620005270860553,76.93955538253161,23.925278037279806,30.70941333691363,48.877906046545036
154,-24.535835982988594,72.5064040809446,49.25534389067038,43.73880641847677,69.81982487126606
155,13.745397119652585,70.50272909598688,35.53688768749612,45.24825561746204,38.37797810857095
156,-19.863395996221684,61.08813874679276,65.16072949967867,24.59932291269615,43.238012985838424
157,-17.598977073721628,64.61263698007123,35.938137186528735,58.849958740212585,60.190290172802065
158,-13.658575122991945,63.90974251040847,62.61941568032876,44.2031059488574,55.01997752213754
159,-22.994270742356754,57.7201547689618,54.1150030395705,53.25420446398993,35.852222623082824
160,1.4564093261031426,78.86419183102774,33.381156250753065,75.8736897287458,49.19357107273366
161,-2.881310288999349,65.08714767020767,72.18794210394486,44.82892346182035,30.131827861631482
162,10.832640775705952,95.42962251795844,42.10425546688019,70.18664027587164,52.70458399647719
163,23.1399049683369,109.81868259114425,29.71199914194503,68.69882372621318,35.62707648738143
164,-10.240430704699957,77.2574002906188,69.8625167603073,77.71748990935261,48.552191636639655
165,-3.5038853610186984,100.79977395392531,57.47991595513374,70.76527863713935,41.97949499086706
166,4.718631002597265,55.03350814353587,68.39934755229106,62.33078138883069,33.85736267268325
167,-6.5081908349715665,59.86345794682206,61.4054431089974,27.82006454434965,57.92858252727526
168,-13.579202870736951,98.7243272700743,73.19867646239808,43.974108123989694,42.14799945675508
169,-6.714797841841903,82.34934837040255,58.000394715236176,37.56875019664741,55.050736632269036
170,-24.52600694118276,69.26724086435772,70.18602110343627,51.88417827335672,72.67282387123109
171,-10.802897990142002,76.9620893094261,78.89909192994274,66.8702667572414,38.5859023271481
172,-0.9663747277460288,77.94082435853392,56.52914761604279,58.13972132517517,48.937695353504395
173,30.263417993709847,92.17010967940078,55.64366528096022,68.66104864012568,48.43846129954638
174,-0.19685724157329965,84.7877572217091,51.100582847883224,34.786324474113485,48.54199334286187
175,-0.8343393724424413,79.37356701157324,46.01888950540956,37.34600302603283,68.71988223453123
176,-12.325639267002558,73.44838003074838,59.7211639360397,41.123740501651646,37.1174594582742
177,0.9367561734063949,85.43806678217041,46.229923143687635,48.04000394200837,72.53275585972709
178,3.3780415635180403,83.90422739272202,55.24229331145971,72.04603133661742,25.646413949758127
179,-22.23148128016593,81.28467512671693,66.61713729922413,76.36616879957892,27.428446436786956
180,-9.569081125910815,72.91354594927249,43.3142771726713,39.166679399933315,55.53125042792895
181,-6.580703875143502,74.28400473139835,46.298620498049715,28.790435580656265,38.100879794436906
182,-2.475791661745153,63.10491583248491,47.03024246992372,57.25126126909397,50.788821890192494
183,-18.222648936669856,67.31274187748765,43.704378158455626,75.42850752704072,59.99841429600942
184,-10.962854572151066,78.24950217602789,59.263463176118385,79.95913030421625,73.88676890765633
185,-9.37911871368035,77.15568826684436,37.01949888839538,58.76951726132354,57.912343497904885
186,-4.808456440307357,66.44922576830629,59.436342791417374,72.67282078138705,44.123124436958655
187,-3.441143297680794,51.28849333993475,55.022918957591216,37.655650482463216,64.17755273585071
188,14.93179462137959,67.15708603105752,33.30963978272752,39.58589817743255,37.00558586866778
189,-1.1778435444506599,66.8806752181095,57.75454315900206,60.912400257819826,68.28687556404333
190,-8.424637811083024,79.34114832471388,39.99632094082659,44.99882337267733,48.077561341786144
191,-5.262150972203392,68.0390192760246,56.74001362982499,52.83932594323731,45.44981707444546
192,2.4494862526188426,96.04276254105059,33.470644600201766,36.069970578174335,32.2416984055543
193,-9.870403223696943,71.36227438277228,36.72860067422298,55.036688260595234,49.78535941486993
194,-4.333759570385755,86.20232941318874,38.68854031509318,48.90996606086326,47.31943906202603
195,0.39437143269514974,64.63556889211,47.46948919695471,39.89853637568348,45.544402511190285
196,-5.964257110113146,47.99108352703554,39.98620734750358,17.407448389266875,56.780219394273495
197,-10.91204831700952,72.6343310262697,52.33531022842077,66.00999812880468,67.13868161352163
198,-3.0801073086386523,83.02405941973494,66.20786816616877,62.340723585231444,24.915307296184512
199,-9.987336038157288,71.52562504154054,40.89463002526916,50.7633510528072,45.66699075762983
200,-4.538092414699629,85.34444937574793,54.468537305160865,34.25808780057323,47.922859032239344
201,-9.445074701967771,79.96057087784122,64.62432325108838,31.61854435833341,56.484734778159826
202,-9.641450358251255,82.07597266664683,53.132964105421635,34.80045808087516,58.6850662248655
203,2.9697016052141834,77.96182858111361,60.615033894455706,44.71413475198223,55.880564495703446
204,-0.34657170966503714,75.87236429248414,49.841466917057915,38.81343186925238,55.87580764650696
205,-8.310952053610558,89.26782225203311,59.683898961228465,51.70775220220032,34.9918118129234
206,-3.450164411309765,88.67613360994385,23.086393535799402,48.24303913340857,75.17726347717513
207,-12.187370344022105,66.90685010317904,65.06764733047149,57.37026727352759,63.84088404501585
208,-1.47021241372118,81.11954108840312,41.23502638853643,62.947671068242904,38.96710010868211
209,16.19762836157064,66.01450887678611,45.56284889746874,37.030293692477535,57.86998822523216
210,-15.04252308413579,68.86598603697372,40.59275185974417,57.25722467951502,40.87494015980497
211,-11.8914452167613,61.901051021457945,53.641550050725144,39.867977296898594,63.83447031451228
212,-24.603080978868917,58.30130498254915,59.3882507079714,36.523141227180695,65.78890418881764
213,-12.803950707923029,74.05338800145098,18.981831416462764,57.7452472126341,44.93710673708517
214,-26.161350501749112,62.88847008702642,40.92015731449446,58.552261132274225,31.265233951229067
215,-8.458348957033069,82.67871287176268,50.818901821396885,51.11134774120858,63.48507681400058
216,2.1043405975421416,87.56445851821047,69.99581061977267,44.85436186090671,58.33453168613789
217,-16.040026069745515,89.69915727217986,41.223553203513305,56.21119596853559,41.06550101675613
218,-32.317663418288234,50.81193493821512,76.36711573403606,60.0796250233056,53.287555298849206
219,-3.8066764354851115,88.87147983024332,39.27685456190977,40.43594216638458,50.770105620833455
220,23.809303672306136,92.6769637287374,47.20348015194738,43.870939340648405,41.02259793525671
221,5.359061318061122,80.79753088850482,31.37064147077219,25.4949236245866,39.013578499521586
222,7.122945681426797,79.75200572374523,24.97594309375933,26.330101158332255,71.19008487614985
223,-14.21197335168119,72.5551200839035,60.72480670763996,55.58823311650865,26.26926571682327
224,-5.086621846420632,70.62283757860818,73.7193645530336,44.603347812242895,47.85648041151242
225,-31.164122657374108,59.19857047560602,66.25062270010922,35.70499653211677,51.16796566444898
226,-13.18362392487186,53.598504937866096,61.68203418134901,45.588722084613856,71.81003511586073
227,-6.524152718710135,87.47898443309994,34.05923053971324,37.14920420581037,64.8305958847075
228,-21.276413410723844,62.020931288711886,50.60679264443422,36.21242446989299,52.271074257156044
229,-26.462714185068247,62.15269067315616,39.298284401440185,37.45476146629413,37.05876161650816
230,5.40014399221317,82.54470178190616,37.21374810064723,42.06391240362126,66.83896953408653
231,-17.22640337469947,66.82868671209137,52.72185714428003,34.20133610797933,54.581595379667206
232,20.379794700231074,97.92024234420326,46.974419448099695,66.50920799007154,48.97304454476084
233,-17.992419630868394,75.64697996997695,41.467525526356106,53.633839437560184,36.246077469122035
234,-9.36968609347678,85.61920392170119,29.893087059889382,53.08389256942331,47.58927773888312
235,-24.939508521035325,68.78464011531784,29.373334719484987,68.731663843001,59.144697820680875
236,-24.840060984176112,57.17723200505057,30.258552082045867,49.5852511409188,48.97017893421329
237,2.2008154809604807,73.08043293985374,38.26706279011392,37.44606007832855,39.601501469234435
238,-20.241292847341615,63.61149535703029,32.78219282950787,47.97756530681447,73.71090394165398
239,0.5280301748855984,67.81997746082499,29.823632170631882,42.7217233082892,41.70873839469032
240,-0.18704850272048557,79.32038151548743,33.87082826872295,50.062984766154266,50.18328777754668
241,-26.021383433642573,53.75887101897194,52.51474176226385,48.49553018102583,30.617588629685404
242,-16.71379327927892,64.91037126247465,41.66594007927177,59.65397373078042,41.21355855984756
243,6.895155486123365,65.70852131652298,45.86308274812952,24.04000941901583,50.56023574567283
244,3.032399612859475,94.94030997537597,43.74393249378461,46.286439420502205,48.84442865939844
245,-19.917911681262023,50.664349605709475,74.08136955282984,59.33509568778508,45.61709010698742
246,-4.125243390788896,74.71376397506243,53.148910351570095,58.48047781957602,31.04223983574614
247,-5.371951034277435,103.9823997158065,27.54936972662665,60.28253518129617,51.93131339050125
248,-37.24351501301519,47.559876925770624,50.256899481287775,39.81417785890537,42.810237242967055
249,-2.450043612140778,79.88001582960612,55.25931869048661,53.57719891962702,46.31844826778866
250,-7.426420525277327,83.6329093996909,61.0909970994964,53.92269060446832,65.26984733553618
251,-16.21235465575992,65.66903429582597,68.94639626219809,30.79640790270991,66.213372914612
252,-8.450508956384288,68.76306733860666,61.98385389473231,54.554760048313554,48.07624494014083
253,-8.769530873621392,89.688715683716,46.390485301023745,75.62860429189337,56.01022387680926
254,-21.181350389331328,62.15961259637105,59.632649768399276,60.77930530013818,35.34095011762309
255,-2.473544642320503,88.58890540961546,41.2649354384141,60.441542063509424,51.84261419187801
256,-4.649595777021278,79.07100877211995,46.59966354661557,49.77366613228087,50.154570676142384
257,-28.77546765100073,53.9159254677472,31.54486445382627,36.23300205885072,59.954115289238835
258,-4.659601102414209,65.30055592809276,52.96091859178627,48.30924385744214,46.86637811482323
259,5.821130628524735,71.68480909436266,47.178226691798066,29.947007980481793,95.89892828983967
260,2.817778167995181,76.87133983576854,65.50199935395996,52.00281448045036,79.85058293795142
261,-30.571557867981458,64.92194322092855,54.5179721072543,59.16545628504663,53.3044730606727
262,6.4609934531665925,91.5706455853412,42.14718419587886,57.142732204606475,53.72216386098404
263,14.955235827150354,76.5672147705292,45.42029816690818,49.84152248880615,55.18629718209841
264,-8.156573709094815,96.19667406816396,41.8507497791947,50.887561636431286,71.53537972820658
265,-11.659458516236532,82.97504873103105,64.52461450402342,45.38493299275893,77.9244660448128
266,-4.207120229237841,88.2441532108959,34.43016382253621,64.95144099897587,57.48701422092553
267,-13.00916537358475,75.09475960085425,64.90659144617683,44.78939906413506,46.84625651040502
268,0.9082653727613659,79.166403363435,38.820395110482146,46.26679958745131,42.742861431050834
269,-11.848608493279505,85.59156241544682,38.3119598934725,40.66722171768742,41.516925324864005
270,-11.245052144421578,63.06894948876641,33.03712491983583,28.813632295760478,74.45935001766563
271,-15.478311087863581,79.79099708335944,33.96642859599569,48.94648324497736,63.40485687442879
272,0.46433360812938096,83.9636713736648,63.7839316232836,47.01829588265977,46.11856032327745
273,15.143877079762408,88.88336107629463,46.83368895757604,43.748026820663355,46.306927107139174
274,-26.352639633065507,54.723147091913674,50.589888146810054,49.73515994660157,52.37668187964856
275,-5.10652079332369,81.38450811881755,62.395220194413895,58.52817582409608,51.391462901003976
276,2.7432119185615482,86.95441927893377,34.325484362919106,53.30320567162736,58.42577560407949
277,4.216683526927363,81.47704006520478,50.43057694441647,63.402465428846384,33.2371546920324
278,19.9744125284671,62.33017855675793,57.977604216887805,44.90004520159447,59.75972646860976
279,-8.852662496906815,83.75571167390189,57.25058584332258,39.61810666993205,36.30356332589103
280,-12.385445315239789,82.06623395990982,39.7024596028018,37.037375247763336,57.09072684187325
281,7.895744625200318,101.69035994048225,55.08972443266058,54.21871905331132,49.50487682308341
282,-9.960626000789588,86.51144583924204,36.936407224806295,49.50086115192959,57.751580842308194
283,-18.22188668184398,68.26829039402787,28.767198634149988,57.98544627727386,72.98611500008161
284,3.9933857489017277,83.19668985650148,66.76298187874295,37.55949663686742,60.1380868812362
285,-17.172662532589474,55.28256361158668,60.57381859894685,50.52099829195398,57.2004508312815
286,-24.149275630779005,63.515236596310004,61.970472938187626,52.03883000625392,45.0878682902831
287,-12.43216193439616,74.00211422782877,81.3639758149799,55.30965197002784,31.270056397647828
288,-8.1809389126621,73.36058062304333,45.943650444171034,58.47709598557436,56.545587672086604
289,1.9971574182969345,86.19434093999763,39.02224068042262,46.09669407184037,42.057783931609585
290,-20.108437119534774,77.77101702043207,49.72890535250397,50.28677016294692,49.114734891190466
291,-15.328181918953192,72.8774159057024,67.3449649447895,47.82241123698599,81.22701329423673
292,13.116136315265251,84.80188009181751,49.39102415957946,44.20297188274632,67.01884890253085
293,-9.30567738705716,80.15512551887464,37.53443261824164,65.73836030651432,36.9566043518106
294,-12.690376299625916,71.25322560435036,55.52611703278023,40.70757101380774,37.3452480702456
295,-4.891721236845377,68.96301663626551,57.14337231390585,37.30993983856362,86.22793480065455
296,-13.522470385727326,75.67307012086495,49.05666933541619,30.43964437314344,30.97206252374931
297,8.505311079300197,85.12889996788128,39.64356168490002,62.14191693426896,45.48162813431974
298,-21.132179111257255,66.53572446434086,65.29042545252433,39.57645314482513,46.701017879933765
299,-9.215814133673815,88.74339716278777,49.46705937962779,58.42877301367,41.42622676687329
300,-11.77112015752904,68.43738466063078,57.23799784323613,72.26055499937898,42.24437809728552
301,15.803999839346465,76.30443830071073,59.72611103420707,42.42132344136648,50.761199098879615
302,-31.925636160728146,49.88204673318911,43.21517952989597,30.71242751740443,56.1400502492187
303,-16.84988248624179,69.5912711920104,57.29610364156959,57.89861601475303,38.39315838195975
304,-19.51961730223497,57.12730396712078,36.17185335936501,43.30965585425994,45.545231871212295
305,9.276786758116781,81.91212827401023,61.86936331990113,56.06512508774762,63.98979136989264
306,-12.333058671422418,75.6887936884059,13.969065532501563,57.51368477290332,51.121047521374685
307,-18.490481748622898,70.11259964593164,38.28192578093352,54.33595957506729,42.166789919393764
308,2.7975404369740975,67.42606152817302,42.70010754158226,61.09870519081439,45.707657834244024
309,10.339277721524702,75.68850716210791,62.65001991347923,36.1072659719393,54.83815989699976
310,14.91142179849713,75.171514789757,49.23869587596775,53.18612077012625,74.45322719757992
311,-29.452751143009422,39.94635794348379,77.59548942314241,40.87763266972903,39.516186144009865
312,-13.644377605906746,72.64570120969077,43.00447455466294,28.128008604188945,45.69421166087001
313,8.378758170855374,82.66699923632835,63.570134025174326,46.525922432323185,58.81684109801065
314,-19.717641820722676,65.92103958432455,62.12503435861729,74.46862945940875,48.110777510493875
315,1.7576457495591256,86.60093153687849,23.683644999286038,48.2251389038366,31.708323267926826
316,-8.533049847583971,67.49046154160786,36.54714602504184,47.696673242052135,38.251785414062006
317,-9.36878351793103,64.35474269674292,47.70275042503279,35.795947912987856,49.630110825050664
318,3.4480407657944427,79.89059966043563,51.871899578383584,44.27357534796529,48.85878569774694
319,-13.807019094795626,80.67668698701587,63.370956991041304,55.81367244924789,44.25369414351674
320,-17.66420054099292,74.9445078202777,52.051123124350326,62.098586865256955,47.52674131686806
321,-4.413217476725884,82.17569278596133,28.121482255415877,43.53197534209152,59.723795080279565
322,-14.531528857534216,63.978224638878466,43.62932547504012,42.20435354229312,31.18340389781898
323,8.409002742709488,63.45877534123902,55.28363960981017,25.963876022661164,58.2868411999113
324,-9.171772758897799,74.83309059465054,29.482368394312207,34.46102896503421,52.58514465140803
