unit_id,ProductTiter,BrothTurbidity,DissolvedOxygen,Temperature,AntifoamLevel
194,19.80350553145456,59.714203196761865,52.61619827753556,35.58959518013015,43.8611330292777
195,32.929655604337164,17.69190461610088,66.51521781343935,36.46112509420089,43.99488757315729
196,59.96922055466173,-3.2000502448375645,69.75088515513968,34.64106008050809,20.425327208626086
197,18.239105815306278,25.611067820773773,56.17389217384165,38.68900776859387,66.60920738112016
198,16.62947731062045,41.43816852096097,47.015542083956944,47.90728214904843,56.633542222400365
199,32.91466006498767,51.08798417607009,57.589247208224975,40.226393811745666,53.12724391216022
200,15.026904785485556,43.945350619354535,49.44808655879972,32.63206579013185,40.65332925119249
201,16.090713908193894,43.67180019928794,50.06158304852673,23.062979220853244,34.327903371501456
202,12.340913105202894,40.17882563713255,48.08135299811006,45.05334494969381,35.300326161912686
203,24.555519463195854,32.832221953244144,45.769913265217134,36.780481200465175,51.49208252554752
204,28.842683128925835,41.37420158436709,59.31583786588855,29.483666502472687,42.72219611633224
205,15.79880752879045,71.96875682493109,64.15580300914688,40.19894622087666,49.59646302849678
206,15.926141009656853,56.91175392568,58.00904275100104,40.37679614196616,48.373222771433234
207,37.94754043850925,39.91460928349611,49.6024010344802,43.18471367720677,62.634602454558575
208,24.434359912257214,50.32475154171734,53.57751854577609,41.29223739351777,62.85017281759665
209,44.45628461172927,25.573750962210056,70.7807025471181,25.952360720802446,39.698292516823614
210,22.424351427393646,27.919412874265895,46.80761141568733,36.19757255682313,52.09460908987589
211,30.566344082376617,9.360569246675691,48.33275406908648,34.241164655399196,36.904714970456894
212,42.28011906532907,23.30370623352758,56.40203105486483,37.758270359068185,29.480688706047083
213,17.92536552865329,35.21141786766022,58.198354457303836,35.56386966258915,51.58284003187806
214,44.96412039630761,43.74226181754228,51.90598577293,31.59584496527849,59.44937593726302
215,18.359224857984046,59.231461492456084,53.194321800608286,25.819847237365806,54.89145331142225
216,21.0135003858196,54.32927017200576,62.15925207010289,35.389356055851216,52.40707229103582
217,-2.720861837642931,53.20349880864868,30.75643849491656,30.1422116040784,58.67258005011284
218,45.112549491356816,10.976923198525398,52.539275571513194,41.61796495845846,57.6915772189863
219,10.33615894272842,40.11799821033691,56.96940959392107,27.573708514951043,45.302222553473065
220,22.46639018393593,54.334049907321194,82.31108697486806,26.825777290369675,46.99432840906072
221,27.53428816973696,40.799029786762716,45.61312048877333,19.94935195483409,27.805587090367005
222,25.08583512048972,40.84075586702144,63.42063582612981,27.330000586633478,32.09744862022429
223,14.910727011310383,38.0414496807024,45.95018834533671,36.554754257819106,55.23962654399831
224,36.958536414487945,42.37848689349398,59.87776201454108,24.480434487488363,49.960593288759185
225,21.362064403602382,25.148444436843324,50.78458887161178,21.267023797170626,39.33057260900447
226,51.17452621986785,9.298157991797975,63.53890073037832,33.173405752851515,45.73138164778252
227,17.25916876652126,61.867684004407536,59.66394735938525,46.338951895264834,36.10042380019616
228,33.09170345494678,29.163394116435068,45.650413021411325,36.97382705262276,30.105105629583285
229,32.38069448494176,38.54111950697518,48.517499236721854,37.14320539189533,38.05568751790187
230,21.36284608379383,34.22135493229702,57.69689121479538,38.28638647990686,39.36447965139396
231,25.74622081068461,35.7821608035386,52.811849192123624,33.011272109998494,38.35150500257407
232,28.380561754285925,90.65102424131351,74.65675588052648,38.51797129370543,68.84750391785956
233,29.570256503524615,66.88904962270962,58.341180491908084,33.393763822969916,53.5902738050157
234,12.321246069316857,47.35455628866392,59.17401528864093,43.85562651490761,49.57883592525068
235,9.672301083614425,40.188623605664446,31.79521720943254,27.84167367576381,65.68494149788614
236,27.675384792939987,20.686972155208405,52.490530396291774,33.88680171239957,46.464009931006004
237,26.316692893705664,29.726673111085923,60.55074167576547,46.84328474116314,37.839769581449445
238,35.428562714256444,38.55468037802437,43.16508164157296,30.194819507252227,51.70924082819457
239,36.4128836616882,37.6815007736162,68.53044449015455,34.897858423681356,39.59465644632924
240,19.473699811263682,30.9752247234125,60.36517830808124,33.091927633690474,52.283710450535104
241,44.78915348281477,16.72330913369631,43.5605315267295,33.848686065825675,48.916072432532275
242,25.253422077855152,24.597805885182808,36.49903423442698,23.159979178102866,63.45615988600117
243,44.42351731098653,24.979049922800183,66.93651692013555,41.88579465661862,25.75638698160879
244,10.541191557138266,61.86142364610254,47.31900293261812,32.016607109758134,48.086269317075114
245,54.96398981151408,8.107838434121179,59.00317953113706,44.94022624273624,56.24367646715203
246,19.98967751327423,21.42850527375126,51.64215146029924,33.519364017824465,52.78461671258131
247,-2.300666470057932,52.21093071074091,46.04636020849946,47.85891122906544,65.86555836965645
248,55.12056730695369,15.22345282464724,40.105327719187905,27.794770740247085,53.96416953315956
249,22.43882337374804,41.402700650743846,51.05574366265995,27.66948102733957,56.06809098977866
250,17.29305353359331,52.4133096826158,55.96430299866536,32.698478770744046,55.71501263745824
251,24.48437835987686,30.15910939475468,62.63654040911388,39.02322769522562,38.50330362105213
252,25.348898416364527,25.25182025998799,61.74895121769,34.206099669034,51.18890308559638
253,12.979761227591865,72.60242138618189,42.05758297621323,34.591750279955534,72.88585089306672
254,32.32836024167481,29.8917849089152,38.415817782904575,36.82686489721896,55.1089128315803
255,17.65515394268653,61.24611456853259,53.65870148075436,32.165021908048644,61.78050967673917
256,15.135257098124836,26.53010054474715,49.86475998990048,37.45168825088703,49.765266995111645
257,31.510945007620556,11.866218858596985,32.468152365647654,38.46025173567769,38.60033688082352
258,44.06078584990268,35.37088684019173,68.25296854219017,36.683811626507016,53.050920887631804
259,50.48875799530548,71.88394090421127,79.8048651217722,39.958007099274745,35.56592177794828
260,30.209645552153937,42.38222486572118,64.7275322028462,50.4083387293833,53.30312070673619
261,24.96629492887938,46.79442244710864,39.883176737860346,50.352207220362466,59.21776145759508
262,22.64400566896019,68.7739034981137,67.52692225233986,32.52460595632792,59.217969931520095
263,27.94453683337915,18.288701325192896,75.39063519033576,25.25533076953746,50.27428424605485
264,9.829578139381002,71.99999187238144,49.52775063336885,35.27797959164355,52.70422763639797
265,14.95135437629832,55.67864104034825,57.80386349941647,39.68943773992774,54.8754164583431
266,16.461934315293817,62.4048149917031,59.597233561948975,39.77090734577085,58.63581171033485
267,22.465421570293284,45.884378123776465,48.713030210777305,37.534788441320195,53.43863242461642
268,26.640365174685098,43.93134011575807,53.55633865207375,36.78800012144478,44.78354511974538
269,7.69804601453089,46.5160688859823,53.59861243828967,34.277226921239546,33.790267875171125
270,25.515307875312406,8.855037862334491,48.91595405036909,40.69728234786225,32.6260182834304
271,12.24999009526854,51.62263904053846,49.80915596753774,37.11715717740392,53.20493303563915
272,25.487357256975596,60.61826173201368,64.2208035500097,30.011698719765953,50.680652312926256
273,20.789574003415662,44.20587822171406,43.97588620796946,26.559654807058557,49.84388164294271
274,57.127366259411026,27.71047735551062,47.84464387108602,38.84869189931106,48.422457684319
275,18.155896275812744,41.87806858417609,45.06475301131283,39.86109697474098,54.24627758107862
276,16.250875685694226,49.750107818770566,59.73037799405573,37.50404439933406,58.694121694086775
277,21.13979759858226,29.990616397014737,63.01478627404589,39.11182475552742,64.30899986469952
278,42.64475710454375,13.863264797163541,77.66977851562956,22.342629909348204,45.89523215138584
279,17.381194670644884,58.80406939371219,58.9898985365982,31.345495900780932,40.74986428827362
280,13.108164554196158,49.616822209269195,48.507544228930776,46.26428865511369,53.17029584811418
281,12.728119912215686,54.05439681513239,65.81389662245444,34.94436084109574,54.54573113679516
282,9.4209226943774,53.232456354663945,47.49226314744148,48.452763105849826,49.59036619183866
283,27.376891127477887,39.24814952333077,33.95213773977405,35.542408497600086,63.56665117571253
284,23.109492111048727,46.040264992660084,52.542651386377415,21.286049269396855,42.42880819931162
285,52.747930920114754,21.11270159712713,64.62173418872263,37.07536085124174,58.85842244888907
286,29.66188516608654,35.43291368537717,33.80578218522865,41.5439038675695,55.68369227031632
287,25.957860091440075,51.49991718095049,68.27253945645903,40.06907573426113,51.31242898342142
288,27.358862103271985,39.24518514993141,49.22520284674021,29.05848630758646,57.93348883394515
289,17.788863370996154,47.12430656542086,71.75086970036222,43.24941780902014,39.40583677264876
290,7.053902329518465,52.343912755033735,39.471780185025445,47.75660443432589,51.730839756976344
291,29.180161931807458,54.16778173815648,60.1017498871558,34.423987170402064,49.67578931741313
292,27.541536941669246,49.22756531011989,76.1159082618035,44.1206803099504,48.42143311906477
293,25.80443739346992,67.72622067035815,57.77791696442807,37.50905007604145,65.01593834189364
294,25.932482167343146,40.261617430856056,54.59823879541634,34.789424822947126,38.87777184207061
295,38.113956844011646,41.961865551354784,67.66316563387437,39.28688885359327,44.82857934859804
296,22.744857204367598,50.60622528555634,58.255334996637046,36.27797314111552,28.927088916695748
297,21.0833326643572,43.79231499000259,50.806418483026505,39.708486361175964,59.04298314558075
298,21.27538396492492,31.429239931233194,47.07021967916586,36.17870373317514,34.182756355997014
299,7.132119442694341,48.6081089192312,35.789677311804994,35.27000111221979,60.66841353375648
300,18.542705227763847,13.817266374409364,55.85692357720302,30.02601554740736,69.31910699475196
301,30.77416859216597,22.412093393609524,65.81449524519637,42.88260200907289,45.099311602822134
302,52.382230007193805,8.191882864016543,47.69557015425611,38.989482141347125,32.554427937794
303,11.607160821542053,29.42401020272864,32.95804583521647,31.418161137899745,48.466485145143096
304,38.48984008608626,15.283978996180474,57.91075877697536,30.16145757671431,39.26858117505093
305,22.656060619925846,53.70584692505226,77.91264458496163,39.27964606588226,53.099542128296335
306,14.743546446911992,37.49914605944662,33.59869399470142,30.948814964093252,60.02746466766563
307,24.257851854607722,47.11265353853,49.664684937520036,31.388997891680173,50.619146432624184
308,46.07506791404542,38.97628602432963,73.96782386781962,33.20012668413845,59.00072449304876
309,35.45333277674058,44.73402149775981,66.76119179376182,36.99354880084855,42.6808846137503
310,36.38191500724137,33.291231287859986,66.93035698142653,39.09648249691493,60.74371002879022
311,63.872298899530364,-13.295546963212816,65.06325688499747,30.59604482719481,32.634796847032646
312,15.856255072643131,32.128715180542045,45.10460749284258,34.917132482089855,19.102374604197514
313,26.08246094826472,43.85253322562929,65.9597314697944,33.7757221199531,42.720550780280576
314,32.13214428144653,43.58879038033289,65.43403469416924,38.82671652214552,73.5097828570569
315,17.48954455916685,45.64004971726392,58.117448089542236,33.12759686280229,56.02553549060718
316,26.56006473080146,20.59731578484455,49.90114573895128,34.70974441918431,49.075190681683566
317,50.234525700812306,44.212959419161166,62.66333982447758,29.546836457860103,41.4259826335603
318,25.500200619145158,37.19216447277479,53.376256985576276,41.71344602945039,36.29368506697514
319,3.5281331157148674,23.035913082430998,41.43532925680414,32.04768632185383,62.497772598376855
320,12.803791494915643,46.020225960568055,32.06897803331676,30.635402168759832,69.08068648479059
321,24.451746432721958,61.02773449611452,53.67918326559965,37.069070233437024,50.73681046576519
322,23.930676374080395,17.298371725438667,53.69063924480742,48.759513213441515,39.59912666738427
323,42.498777288977394,19.34967798604435,77.04246728625363,38.70003674032158,25.821367369464824
324,18.21948254976564,34.91681232701763,35.79722714019313,31.065781250594362,34.50784180306632
325,28.8544632538089,49.768719512338095,72.8101623184381,52.34198705938382,54.56438326509418
326,30.54824506817418,36.759495686399106,55.326512872697265,41.77214046015723,31.916183338489024
327,33.26248839399625,48.051561974629045,59.516479406375645,35.517430566650795,42.12664769767838
328,20.597554291691388,13.135131154183313,57.68851731342843,36.42485081922082,35.501040194056074
329,11.805055747464067,70.18401829680901,51.09386253269714,33.10310224639668,52.593952391594584
330,20.662193492587395,51.11515435942685,63.503179530998395,20.69628846012218,24.393001413847994
