unit_id,CropYield,EC_Salinity,PARLight,do_iron_fertigation
133,18.721209879759307,66.80670424311761,52.49014756651413,60.0
134,21.274481941387958,44.093073939482444,59.80629964079994,60.0
135,20.388303025599075,30.82982451561816,39.77218951304192,60.0
136,20.649641906238944,29.667117801079545,56.58598226275813,60.0
137,17.83711922939582,40.03915242666951,57.52379428801684,60.0
138,20.36237815595237,28.098874445021472,47.5791698432287,60.0
139,19.640585509937964,34.79807917885223,33.694501278757286,60.0
140,16.46340552215825,30.676059836256275,49.21033600737188,60.0
141,13.224308536418057,54.86662315574828,56.24562930839638,60.0
142,20.74025430117791,71.09129905257733,55.742548145137086,60.0
143,20.124324818661915,41.4818104507,68.4072965699874,60.0
144,20.26531028029946,36.04090673515124,67.67572047955028,60.0
145,23.560807373754173,59.9902016786339,43.65242176722954,60.0
146,23.388419919669087,53.081280459113025,50.29955643820955,60.0
147,19.291247721313795,59.98156791673156,52.62630003977718,60.0
148,21.82266509768054,26.30367801015676,51.809920626185274,60.0
149,17.913763416420657,40.10600440246243,44.32709890080045,60.0
150,17.997672247705943,52.45100412464795,50.01473109800535,60.0
151,21.820696598619413,56.077137951270004,51.5951941982426,60.0
152,21.693027829888372,44.76076849704205,35.84563287703179,60.0
153,23.332302440248913,55.018736350331764,32.84363168951943,60.0
154,19.359634972479977,49.98631070104236,41.76419298108468,60.0
155,21.964896294533506,47.52444071803172,35.20531233721747,60.0
156,23.907777012572176,45.49472499872669,47.78469497013582,60.0
157,24.667925022218053,62.82876510705623,25.243722003256728,60.0
158,17.857985173412036,48.46208632078411,44.53683758066533,60.0
159,18.7804230808463,44.66335761126047,43.15135935264136,60.0
160,23.386870444947608,32.94049946997465,44.13765897860819,60.0
161,18.93886548214213,56.47992032456694,82.02370965782819,60.0
162,20.528975702600253,37.05441376015612,51.92017490190983,60.0
163,16.233321187999632,66.2376717570624,35.649993930715304,60.0
164,19.005859614786324,27.587537175671013,49.06100652257566,60.0
165,21.671685741278196,57.88479557234838,60.943931090542975,60.0
166,16.93235275057917,43.65058113295196,60.11467102089308,60.0
167,15.490863455129526,53.652555666126,54.256289524700904,60.0
168,16.794071403326093,49.50926983810838,52.802470871556785,60.0
169,25.54570091586121,59.88260806253224,46.60404687332421,60.0
170,21.78843207198702,47.15249702247757,60.653511239999006,60.0
171,21.905493031426634,57.542906451629335,46.994250076377725,60.0
172,26.64949696133394,61.30230938166599,49.37434383378596,60.0
173,17.66129846050954,40.630396741381446,36.55569007325565,60.0
174,23.536596279330986,41.764709429780034,54.15812293650153,60.0
175,17.268385890841643,50.54952106284568,70.61803972999957,60.0
176,23.504503709156502,39.993710089362416,50.459804920338094,60.0
177,19.28328926894275,31.25790332736208,32.165501476793786,60.0
178,19.513914296731528,38.06149269972632,69.99276107968574,60.0
179,17.97919197835577,50.622598046679094,41.71832313278225,60.0
180,27.440935240361682,44.67212495033063,66.88813865718494,60.0
181,24.021169073457806,46.59637472525312,61.819596946590465,60.0
182,23.669818340596496,53.732837303100425,38.596128205969976,60.0
183,20.487474929010887,41.26545641441737,48.26225267815295,60.0
184,27.487104063259014,37.70881191868368,45.63829438320667,60.0
185,22.67858064284713,43.278205525190835,34.03393712978133,60.0
186,19.195684285831835,51.42419562317782,58.75021912889621,60.0
187,24.787894823072996,40.697837634469266,51.8534393032861,60.0
188,16.782177192985998,43.40286185425922,34.892992377841104,60.0
189,21.031437940029953,26.381629547637694,50.84618972075919,60.0
190,24.920729705409258,44.12962181140689,54.88205549671353,60.0
191,19.6832883736243,46.472804041236074,49.55489140451824,60.0
192,18.535160327817966,58.863076930874996,37.15790545207304,60.0
193,22.72057904488952,54.31475002125641,64.57360691514822,60.0
194,23.878545158195713,60.43103944785093,59.29191030763243,60.0
195,18.748619485759317,43.44468757122097,62.52429225338617,60.0
196,14.387301210518864,38.53032461859222,33.783819286291234,60.0
197,21.156658852943902,39.782325728552706,50.04248483041593,60.0
198,20.564793817674143,41.19765594171944,38.41378201872888,60.0
199,18.558219892661462,56.060975731280635,54.79662996281473,60.0
200,26.386447118211095,43.461437389134026,56.015562193369526,60.0
201,22.972281868332768,51.84748946387971,50.10278615227927,60.0
202,23.143961519808695,31.305686451998525,59.918408124832794,60.0
203,21.97923016464416,30.478645727631953,49.13660576459859,60.0
204,21.603028987331527,50.27151205979607,71.09927581125847,60.0
205,18.256226055256974,69.88554334699175,41.960053101991626,60.0
206,18.07664127102954,58.82354712191617,52.96571888864498,60.0
207,27.258635591853114,54.52047374027964,51.720506721684814,60.0
208,25.513000147894644,59.49073428517782,54.995932240491996,60.0
209,16.258058519404187,50.978269142946935,43.559511792019734,60.0
210,19.662793600793265,38.0696145155936,59.3492086752277,60.0
211,21.925840304293583,32.909800503137966,56.611584044359596,60.0
212,18.248807198703645,25.240502307214715,32.98279338275713,60.0
213,22.263108918452332,45.353456189034596,38.99653286558594,60.0
214,20.01130880223011,39.22161114603652,38.494183080426964,60.0
215,15.148897251627458,62.90383338596746,58.26847798561315,60.0
216,21.949614130186976,41.719009219009266,18.555289353780587,60.0
217,21.056546679032518,23.81726212945927,44.42224407259574,60.0
218,18.522856325537084,54.834011141044755,62.00207799088159,60.0
219,19.451121444036904,55.567000829012514,55.9788331891904,60.0
220,10.61134575799934,57.54013684287158,42.776481337961634,60.0
221,28.261607945188054,43.257342878386964,58.0676239560918,60.0
222,18.17136641451755,44.51955721114906,55.01358729797209,60.0
223,30.42652669520365,58.75860183710656,51.437076551919255,60.0
224,17.499646641672747,45.207818945305306,51.86880815783202,60.0
225,18.980488164039798,47.1821294936418,61.26065270988354,60.0
226,19.689013419095065,50.72568007917494,47.87142403337354,60.0
227,24.280556046308476,47.948495586969386,49.92563530930956,60.0
228,24.953136545344325,44.252271088750454,53.80078478606091,60.0
229,21.306348394357656,56.35580290070606,49.36472921213594,60.0
230,20.06338818355821,47.78098319708869,72.48789650311663,60.0
231,26.50802633992274,52.73203380170624,43.788187911032956,60.0
232,24.4354704886559,51.77646067484377,45.45634957249078,60.0
233,20.23132458159764,37.4755517682434,45.16417339402869,60.0
234,19.09412000686232,54.79304890605392,59.87336899092915,60.0
235,23.885721371497613,50.05125237773342,50.06211926987876,60.0
236,24.030030597876063,52.5175370799179,45.72832848259578,60.0
237,13.00235624895601,54.2131730650239,24.783368238706153,60.0
238,27.459710302341776,35.5509308834224,33.564928725190065,60.0
239,19.091295992226936,57.20241883301307,82.07938366003613,60.0
240,17.698109831267256,34.334628788877765,57.510007364910074,60.0
241,23.097388448691436,59.20898607148236,33.89740152817901,60.0
242,21.78514954727397,60.81381357042536,54.12970115972095,60.0
243,17.956186205370233,48.896400343147754,40.913457693824846,60.0
244,11.5980459399449,40.66940835691863,24.327208630888098,60.0
245,21.545397200345914,54.203687861079814,60.104449219786694,60.0
246,18.731011416286716,8.06173904396691,59.32292935792165,60.0
247,12.778590246442915,53.000137205800115,36.342675260067686,60.0
248,23.550015917471296,63.28987021795367,35.01766271353422,60.0
249,27.51893040886323,54.63190396443227,29.982053860118036,60.0
250,26.095099737741496,86.9462101303224,35.31735510484277,60.0
251,23.27527093814891,59.72531807492076,33.55711178446188,60.0
252,18.415511580672728,48.28413326807463,25.395042408271095,60.0
253,27.88723477695686,70.30305878684403,71.57925526488076,60.0
254,26.30961042997661,48.97238204351637,40.403548284803904,60.0
255,20.77245117165896,63.839357278969935,50.55974840472661,60.0
256,20.304157024815936,39.54731174367771,27.87185549007763,60.0
257,24.400514489717345,53.4978936133685,60.5560639930509,60.0
258,17.258742469962655,32.92272902401201,64.38245137460582,60.0
259,20.32879022343283,66.74330501492122,44.86007940645128,60.0
260,20.104168196765382,39.463393973324465,67.36765615886867,60.0
261,20.054225526515754,62.6984594859995,53.04466338013877,60.0
262,19.59511894274914,29.301000617780687,52.374552115326566,60.0
263,18.22756871967699,43.42492559084239,44.577073842430906,60.0
264,19.78589412258891,51.3476044194307,64.26054043546884,60.0
265,19.05485704333993,38.65051207548317,85.99525898497659,60.0
266,17.69522372039244,52.09638629503587,50.71290006771735,60.0
267,20.08651483675163,38.61956086470769,36.811436595194,60.0
268,23.162970159053323,42.230106880497864,64.01272028762328,60.0
269,22.328205034593875,48.885565851019734,44.20104018112428,60.0
270,25.62358319635103,42.580303911733196,62.63578625931629,60.0
271,23.845801182811453,54.044614581862746,52.26210652675463,60.0
272,23.415591088877335,35.66499412329198,38.84406639930103,60.0
273,22.349804651658108,27.2614323997977,57.33815753453629,60.0
274,27.42914191369514,50.07388342857896,52.131911192586465,60.0
275,23.207856876094958,44.3556425369611,58.86530077977178,60.0
276,13.755122984557715,52.31441999095141,51.316119109131165,60.0
277,20.909907450485935,63.36993062969029,46.434020808570935,60.0
278,18.60276036340519,39.34190626186254,56.309411656664615,60.0
279,23.61666899365834,65.58740546863909,67.64294270935339,60.0
280,21.715187209048718,38.06023754248061,71.0094309760551,60.0
281,16.29304317021268,39.63019385536971,52.662000565131066,60.0
282,22.939815761326024,45.1096691670113,43.36311419877593,60.0
283,26.427259627643533,35.034736638345194,39.709852840182705,60.0
284,22.699192477049383,65.10816219243905,37.33285476758982,60.0
285,24.533546323636074,52.18896529535815,60.80399382209943,60.0
286,22.813776729195084,55.46168093077705,46.9491582989502,60.0
287,16.87915364915553,41.39687187477179,56.841851311746865,60.0
288,25.181485033618653,36.72056101380825,56.0839955151721,60.0
289,16.873763947482445,43.5869448264154,62.34882293934804,60.0
290,22.916639471683375,71.64789335483925,43.25089346082177,60.0
291,18.168860285426433,45.605042194176136,50.669810796911726,60.0
292,20.677628369289625,59.576180180655015,47.939090495615574,60.0
293,21.499569551138844,56.92533728370495,66.42175802949757,60.0
294,22.316782365343457,55.876932511670724,43.505527783762844,60.0
295,22.740139372667116,46.61545544838487,55.05227013916364,60.0
296,17.95617902909491,36.46449432213822,45.58010529800443,60.0
297,19.965213554603995,44.978748867622556,62.246404038814894,60.0
298,19.19780657822964,49.6517353694893,61.951443375958625,60.0
299,24.04923411844249,55.049361548264336,35.83181872954951,60.0
300,18.128147438875573,35.61701222816719,69.96482552598091,60.0
301,16.643971787028907,40.51240765843942,66.51394860233272,60.0
302,19.00687103005852,33.2402339129526,50.07755138175541,60.0
303,28.771590012161234,51.17981083113283,53.005881999574946,60.0
304,14.355272876690996,39.45067929845807,30.63089572460518,60.0
305,15.61384206320059,58.98892871629815,52.06780423346553,60.0
306,25.417509748692737,58.1836799818298,33.738317346138125,60.0
307,22.37012766679134,79.26518831100991,45.399264952076884,60.0
308,13.690531514013262,43.69209478401007,64.89921449129888,60.0
309,20.263585951465036,41.2002001518811,33.61551147284574,60.0
310,22.650636813028513,41.95123868575478,65.69406860473588,60.0
311,16.942104602782447,44.623862376396985,55.16548090021669,60.0
312,24.345163717498146,74.93174650213771,73.29307274642687,60.0
313,21.590247764520807,47.194594328716384,68.81050686552354,60.0
314,20.45812167425262,36.54935603060998,71.77616390281514,60.0
315,17.412673631675354,26.790865750951397,35.867980679259894,60.0
316,25.275631593043457,41.10289838417414,33.24396505632678,60.0
317,28.937377343902305,57.18754229424287,49.90438720359147,60.0
318,24.866934673781913,40.3172723704917,47.694903211638646,60.0
319,19.85786785251087,33.17237968124296,39.518951381513624,60.0
320,25.3865938006221,52.0838127843901,42.905151509064076,60.0
321,20.560289073563126,40.099595800485474,60.769175192789696,60.0
322,23.969546082191744,53.116572272025785,33.921854311735665,60.0
323,16.76837691435657,33.45841746305995,71.19000402940038,60.0
324,24.49133384354399,50.6541979777073,59.953055033859044,60.0
325,21.458701953734654,35.52074635910645,70.09880092729762,60.0
326,20.23611047682046,43.00947523303044,26.528904157281207,60.0
327,20.223515075198115,37.282239457258555,62.08951791537837,60.0
328,16.718994887554743,48.21530667050813,61.741658210888986,60.0
329,16.58860061169705,32.66429124476291,39.89490309393638,60.0
330,21.36561013050901,46.50386240026543,59.2941140377839,60.0
331,25.224282847589826,72.50833214157993,39.40487058805402,60.0
332,24.984192623992342,65.38336927387834,35.05916912684404,60.0
333,12.81065592335486,74.5398800131078,63.048864143827934,60.0
334,26.7610030357043,59.540867777312705,43.06342934180163,60.0
335,24.02757393476031,47.8541687158617,57.27506144084669,60.0
336,23.23405735730101,74.64911737163929,55.940283449111675,60.0
337,19.168213095740306,34.65375396803061,60.9955817337955,60.0
338,17.782978666886116,56.29973929248859,41.79202116460136,60.0
339,19.173794140850752,45.2034064404338,46.805445222938,60.0
340,23.771612801273136,37.455694849019274,45.120528016610976,60.0
341,18.404826998733423,38.39035808726982,39.15063000725742,60.0
342,19.66124405787291,60.94087460907936,63.18115347001411,60.0
343,24.587470507862832,36.95687414115575,47.95165775976916,60.0
344,16.13326448825059,44.56180484293786,63.05699597409775,60.0
345,14.20835646689255,51.62859005667019,57.679473907426946,60.0
346,25.246070984182772,65.91843731499348,43.422265783899796,60.0
347,21.09758386916849,35.63139942550582,27.73914038405572,60.0
348,11.892508023360193,42.53257978363561,64.86024928456783,60.0
349,19.95166378281102,57.15004731321591,36.96249959264886,60.0
350,20.327261508713843,62.74884751176246,45.32369635709912,60.0
351,24.053683043371414,69.35170891898844,73.59812520225464,60.0
352,16.85241855244233,27.73664826131633,49.39557861498181,60.0
353,24.203543576991425,69.14112233777107,59.89136915669515,60.0
354,13.983833407794748,38.32423855135285,51.44499830471874,60.0
355,22.145301750003096,44.650472583494356,37.79199022400299,60.0
356,24.298067677687108,40.72007628993108,68.28390282816481,60.0
357,22.51793102416374,48.15974816547151,54.59687251889767,60.0
358,19.8797506690329,34.78413472320841,44.25507747311279,60.0
359,19.366734295172968,37.262400825418204,73.14274167683823,60.0
360,18.216127673859596,45.30609855500724,43.58968457441523,60.0
361,17.320232962804756,56.66922221267483,58.453938408062164,60.0
362,23.209369623951424,74.83780262168524,43.35311407644894,60.0
363,25.11737072166728,66.41937834801104,63.636196765730666,60.0
364,21.558647156683104,59.180429356287526,54.086379129807376,60.0
365,18.17160290558691,69.83949059794175,60.902802341662124,60.0
366,14.560064833756828,60.309146113859455,52.703719924099936,60.0
367,13.998972050645314,60.45563870354855,62.8629796794286,60.0
368,20.54229174929743,41.53328220161668,65.9716793353108,60.0
369,19.76347170247701,36.609617136646605,52.46378003827655,60.0
370,22.78654991754426,48.524224482894596,61.09489208076331,60.0
371,27.968690595015556,44.85944762387208,60.378666593735154,60.0
372,16.259135676222044,30.061756369381285,31.78999300705665,60.0
373,23.794685074536517,41.04400109600777,44.19394511139654,60.0
374,22.61111722803377,37.78548934916454,33.76663252748843,60.0
375,26.189324386282166,45.32722915362362,48.33419008674725,60.0
376,17.757468383246092,51.973601265653244,46.135241989473315,60.0
377,18.865580839913694,53.93073388749271,50.76644730407873,60.0
378,22.35075573215711,46.17402408355134,27.87433294539266,60.0
379,22.131154823820697,38.611159427582976,58.715409356360816,60.0
380,15.399703061666061,45.635502324538784,54.7841293878399,60.0
381,22.254707076230492,49.993161350727874,24.83999567188972,60.0
382,22.68865002063133,76.33469355174927,47.82469105625097,60.0
383,21.376055906199497,38.79216655398309,59.494318078151736,60.0
384,23.12068513576055,50.76971492607076,40.89535466190026,60.0
385,21.068052197977813,38.55775602687577,58.81179712540497,60.0
386,16.57481591799961,53.011100246431916,64.27488904792845,60.0
387,24.132793956680715,57.529726200918,57.064170855838654,60.0
388,20.813807290304965,73.67691712870221,55.91844178755,60.0
389,20.53363551811227,29.011601172985902,38.371674503632974,60.0
390,20.999658056704877,42.322240251896126,59.22373314199829,60.0
391,22.595571134504326,47.26050736317286,52.43035029019665,60.0
392,27.227463294339245,51.09861428395124,65.53764469880431,60.0
393,22.467144869169278,44.11590137566424,43.601568100987336,60.0
394,29.262314837111937,54.745902943091124,44.3052693401432,60.0
395,25.432813473544293,69.9709985835738,61.02075001134591,60.0
396,26.31684081647067,40.770655230883754,49.21535442888627,60.0
397,22.786579177953957,62.105741808797674,48.26800292462682,60.0
398,21.008037536700733,55.32810838104004,40.08983733726763,60.0
399,19.180255957322878,63.92470565013505,40.385280411212875,60.0
