unit_id,CropYield,EC_Salinity,PARLight
46,17.43516292685027,70.06115631999872,53.042371516154795
47,17.65758750099323,55.316158082622636,28.314259668768308
48,18.060738156221433,60.754318510013064,37.129649314218206
49,17.428154118317877,71.11937909584276,54.008476890384784
50,22.9875424931863,34.19126789529422,63.704290341819195
51,22.28544801471154,45.585072116048714,57.768966143196096
52,21.130276355966664,65.93870269799444,39.00354336647134
53,28.331112983504852,56.28103467591579,66.86589837558782
54,19.827083857378838,45.062989572307615,53.92389180545996
55,24.036599818782566,60.31398974448361,48.894697729091476
56,15.183770463599075,57.06633177336837,22.84433584533386
57,15.43474489304208,42.270040300690276,37.33310952046127
58,19.592440512981813,36.23465929393059,44.16787213083056
59,21.220559844732968,51.10595685911185,54.22987894530531
60,16.614524000215642,58.329949244347354,36.12427283504962
61,24.75855494904244,55.76902197923288,44.339462677796845
62,16.83511655326264,49.517281135597386,36.66300534909612
63,19.14022768990213,45.58814056389259,51.056008710139025
64,23.826581379321524,57.40705684088804,61.488317386159146
65,27.88996229890216,47.462442391489674,25.920597511988497
66,21.705102390575455,58.501243574487646,28.892498751489665
67,18.004784309400975,44.39710078553368,25.580678116905982
68,20.93006657937045,36.613607930615224,60.460152453785305
69,25.33589619626938,61.99231655582874,57.749192948062436
70,17.530204263424295,58.14367683536124,38.494341381146576
71,21.874824337879943,58.79140959187968,69.80736986833062
72,17.201766459395422,59.60744248306394,63.92910747544245
73,25.940901424743245,74.81544304673781,47.86726216420597
74,23.91316403472308,46.754647061273346,61.90490971250583
75,19.618885037026594,40.80866654078749,26.82556368089084
76,14.937897972518389,57.53628630145344,40.22792101533607
77,11.172383606602489,54.792606255856874,53.69297580281625
78,14.392794114744493,45.88133837714041,32.06283249134485
79,20.19578425479733,49.13011534303635,61.03207761084786
80,21.547597686761733,53.74701295745523,42.09383894740196
81,26.25723812610387,44.19840244947481,65.1546314432964
82,16.23043509520021,38.772700079686324,42.56557033021031
83,17.619598298831175,69.90789096971349,48.090943900954954
84,15.056081818647044,54.598420500424226,58.40453635239551
85,14.312288763506444,56.21431086983819,51.49939228222453
86,24.357068296756907,45.58064439105298,58.812352167174886
87,18.754197878333443,44.277519064398454,29.799871073159085
88,19.812718633528885,57.901050338860955,58.915506845816275
89,20.577058468629815,52.8491973147337,43.22466807821003
90,20.15146964277754,55.82365402003157,57.97860195389386
91,14.002920971557664,51.50870495589751,53.739991728635445
92,16.458581654877477,42.483010473580386,37.51705377479297
93,16.651994246199695,62.40494825238659,48.663943167249776
94,21.77872360408572,48.635570943365586,57.99592808943116
95,22.547888779913354,31.713408907422515,83.46817522178156
96,18.191369800944894,43.1443185194354,43.77940067428643
97,22.3042049146175,55.53343259804157,54.69731893987276
98,21.514663201790118,51.53183938716047,51.62553584539086
99,17.53601696897947,53.299818523604046,57.265587690761635
100,19.317579365033563,37.01699592914826,52.74011015836967
101,16.5779625254425,40.72327667242987,19.678758317049223
102,27.612406077585938,44.16455177972045,45.86700034836886
103,19.776152675480635,49.447191976676464,62.45777866311701
104,17.071102967721867,49.411187874105856,53.47837148135624
105,23.40691824111994,58.16732888268173,56.277141613675546
106,15.776127498858905,53.733711262567574,66.93373467742731
107,15.921994702566199,62.33506833787531,72.49527618397398
108,23.927484705622682,52.66961900860679,39.107569790631054
109,15.004325181276343,55.92627582818278,44.50291783279339
110,15.093330320835426,36.943167756324186,29.810812319936336
111,23.06784985832511,26.02887443329773,65.87359451818958
112,21.671258187213283,43.266737319514604,44.313811370234625
113,18.860060095299282,36.363409222679216,52.145512048971575
114,13.573871109811046,48.66701561869429,50.63055356235295
115,22.58199334386036,54.522976800240905,45.42116527183555
116,15.17266661452265,57.15634993990001,68.15602802443897
117,21.628002870656935,47.28384567085062,59.726308688989825
118,19.536548305213763,40.92252263843044,45.71094085170525
119,18.739172790104107,44.826610446879315,57.82573218483673
120,23.26305686540012,39.8108856034291,51.49824016997242
121,18.081599463114358,76.32760980735672,37.387588034119695
122,17.91798791357298,38.71043427597179,58.313965719061365
123,19.36636424959631,64.88633312711956,57.30828850380684
124,11.937880701459873,37.31250283947253,79.43464750772486
125,20.73999165840895,49.9573229961595,54.48193386799592
126,14.040652954604852,50.526270463402696,39.812874198773045
127,16.273112173227542,58.37121836552275,50.41075206228188
128,15.767727005427648,53.94290222342806,41.517753039028044
129,22.0944474363469,24.483730289195602,53.80178438969126
130,17.971372190995197,73.91454445170336,53.210082641950606
131,23.218789465113655,15.44294418824092,58.68548105202001
132,26.165379186020637,61.513786732779145,61.268406516437516
133,21.49764548044366,50.03508712359281,54.37527742639384
134,19.23462227235263,55.22588559255185,61.80193904429762
135,20.7399402535677,42.2537403992974,41.42314377973739
136,16.336888285040974,70.64694681339147,64.83973417082119
137,15.661516045589885,47.56569247442182,64.86948044231269
138,23.00534284452981,51.21529215921895,48.273780966117776
139,18.600513999060034,56.27369273596996,39.18062319680132
140,17.60444368078237,67.69999618711823,53.25936460981167
141,18.475757636281443,38.95886992841501,49.25298134935252
142,20.007286032342144,56.33915452484005,41.22139197249189
143,14.355996397944125,40.79659822832645,60.1648714615361
144,16.083549196902123,44.46786460482166,36.20796141642913
145,18.2372562412379,36.47364031380439,40.1761032920615
146,16.744240185989355,66.37145480382578,55.160715377000415
147,23.05905384639728,33.9270946340013,20.730639530613217
148,15.860803141506816,41.51983263764033,61.88388158722745
149,22.256138775258542,62.32454296796055,44.88739547869055
150,16.905277085533534,50.42905159774718,40.66841296076456
151,21.866994527657983,49.13390317673933,63.56242956263697
152,19.529511354341846,64.19290898979969,40.59257518768405
153,22.974659101506706,41.59797918096526,52.769113837988904
154,27.497784153757102,56.632170752281276,47.350212648862026
155,24.498142299610222,43.66020212358358,36.30602764812768
156,18.02072993685526,55.21074122771952,82.41216759630248
157,23.209139970157224,22.567576256204223,54.21954419054839
158,20.155118041868153,40.15267745698056,56.77071089085719
159,25.64696820510818,39.49995662938122,78.49723132309843
160,18.90987692336089,46.27376078846539,64.93027549490986
161,16.732454860525348,32.60722294886948,43.347657168096895
162,17.43480181456567,49.04697105437499,52.84224991357145
163,16.582031469468173,33.38369992466736,52.96417602254852
164,28.780457753347164,37.41192091477264,58.77733456526649
165,19.31638434417411,39.46669884602035,41.467753496098034
166,14.50144737268442,53.382475210192155,62.57137134546306
167,19.75260085509824,55.57776660567841,65.95554372793111
168,17.19861821427189,59.467760995827284,52.61295067967046
169,17.158833260949233,40.97265031201982,50.62208914800838
170,17.08226292762368,52.71794925436163,39.437738640531855
171,17.44680623096129,40.9381926569085,75.93270468356762
172,22.19133186237856,41.724402511735875,55.60074253059117
173,18.67401794006927,69.0716624015557,38.508592603305225
174,18.22555270128156,59.78163721121347,64.43535595988912
175,21.687276081067346,63.93293473570651,54.68856104541273
176,18.99334165293,44.893166660462526,54.19861042883155
177,15.169060392960539,57.131678067060406,52.73525931749364
178,19.88251100755872,71.9831348257778,49.562210384492666
179,14.299062416852887,61.05292206317142,57.475524938431434
180,23.3839873613314,63.70065136943873,59.67582974549312
181,21.64510084562295,41.449786553584545,63.070079874690975
182,23.80092779635386,45.438444715327975,54.59180570279825
183,12.547576779037103,65.70953724069673,47.47619445990176
184,19.512991036570455,42.458556215321224,43.39285581049959
185,21.853422530381213,67.33434623689664,37.74754734276946
186,23.93594557283133,56.29828993911179,65.24814490765343
187,16.30848762581602,51.41599025502503,65.41958894383804
188,14.004359689446915,54.59351657657706,69.7314351564078
189,19.29490500631931,65.27173596581625,60.772933594116665
190,20.789615304499733,62.18619175737266,50.059023533102426
191,21.809064922466625,62.324093767935956,50.34031192950658
192,18.795609919782017,55.73705752484173,42.56734213772342
193,17.653854927701698,40.90521601468825,32.15990552259545
194,15.177437491792219,52.400744114457176,61.532531285422856
195,18.695987015702237,37.114292458893,64.104012198134
196,18.871661528647664,61.14998572854279,54.023694740975806
197,12.953481869103834,45.31770551810999,54.99117308439
198,17.794475465428683,47.30488925795112,36.35244085836886
199,22.656895820559587,46.214090780000795,42.96998644832694
200,13.390909216041576,59.81324470277601,58.52436390425136
201,21.359739202944297,52.73728171741469,65.23596549712877
202,18.425433795888644,41.12226597321506,43.59138099001486
203,17.708272090924986,27.331300805787492,60.17435894186093
204,20.9356366726912,69.220742679762,60.00853502551706
205,19.264423253156387,29.290490893691313,30.6012174313097
206,13.933251880708596,60.6940697019298,39.263707015728556
207,23.517681649432674,65.90409570562223,24.39366468364791
208,16.630750381346516,71.58567546498608,30.87653059569408
209,18.72131501096269,34.433103431466606,53.09457115650713
210,16.265250970116735,55.97703688068559,20.18946921042302
211,20.03443090179139,27.6078554636635,65.3913641343392
212,23.681534226519393,41.80820106418676,24.364660609588142
213,14.688301886535939,45.371555871274474,48.8680453487699
214,13.389329047542184,38.39896262588393,49.70038710397093
215,15.596047405839489,59.13952361636009,31.797385532843215
216,13.26557058378231,47.68877446949625,51.94040215044167
217,19.7589562914962,57.223694575463156,59.16332163290559
218,16.538687292811936,67.23516296426293,49.590622716279235
219,17.63119944088641,77.62916844648622,49.65714973889777
220,21.517191267888762,65.76290989571763,68.15270399644739
221,23.672395888873666,54.49069825866536,34.768368239904426
222,22.082050077774333,39.20099795529483,37.53617630521537
223,19.74503674573922,37.86526118993777,31.348348377465754
224,22.235580809466576,63.04083106287187,49.75942830246038
225,19.04573581418664,32.612759482818,52.71685007518405
226,16.889529557590457,39.14435864570998,66.03541919955565
227,20.5008947496322,60.3646247257962,64.94888979584155
228,21.736803273246494,27.633617285601098,29.143276116640102
229,21.312503212296342,42.43162885855335,30.912422167816388
230,20.416802544774455,28.20061151784412,59.56710044826587
231,15.417643981617276,52.53185450479868,49.59437190745812
232,21.633480417969214,56.861210643719495,59.78139683994299
233,18.875917496621117,44.496809199670686,46.56736995131949
234,18.942021946382706,64.4258500626497,58.61666420320671
235,23.363268208049018,49.31539594137704,62.08002956889648
236,21.58612098080198,49.72177620862536,56.65330265159324
237,15.351839705881552,66.40414449054579,29.062838892764873
238,16.358328171227242,61.47308953906153,61.0173373985718
239,15.941645368325132,55.94307413452958,42.025379189031185
240,19.009976186784304,51.41145912231757,89.34946967247225
241,17.550084435138515,47.99298582257423,39.33126690706882
242,16.28884601482703,51.63143980438532,52.89800207172285
243,21.214081976635377,55.89309311923972,44.59857599149335
244,14.449735513291515,62.13883721510649,58.915486019513104
245,18.736704394077623,30.311252129865117,56.06662324894739
246,17.26309674683148,54.12212714534452,47.94632844583884
247,16.175865575127954,47.099275504986394,61.232620062547284
248,23.092434373664755,41.155224004539164,45.9243800496907
249,15.604634585091567,59.93181611027961,57.80910047321647
250,23.736767120098733,44.466866373009985,27.636631744634016
251,21.231105173149402,51.385986846452745,60.049882054533626
252,16.45657600183579,45.993072126955134,59.80756881645686
253,26.23822295263529,52.56556249720994,50.177164789367396
254,17.966005477988997,25.019060669071614,41.76050552363845
255,14.646313809101102,45.246056221417945,39.321925363431795
256,23.51064072082194,43.39263258680404,68.10760866187147
257,18.874691726104068,44.64801277708802,52.202799331230935
258,12.131598653106623,50.769292773543825,62.14971260687058
259,24.569331702517676,40.85217416928863,65.37002628529031
260,15.887822000045784,50.148526461716614,31.457546862554494
261,22.80561214275847,60.966015161851814,44.20200366613435
262,21.317164654508645,50.6387652862612,41.5744801934884
263,20.878441923472707,77.32556262325654,29.55379534961369
264,20.466336302573303,40.088288011662954,53.488540884184154
265,17.562099335483868,54.324798130591205,41.93359076965895
266,21.348857768405715,38.96073104145541,46.582898797710754
267,21.824670410918415,69.71151891719181,28.430032500613127
268,22.066575505200827,59.17325845968327,41.90991158454405
269,20.187696109521738,46.71395840444805,54.33436360558193
270,21.065255230468026,52.09789364481497,60.694884520381905
271,25.52894982006285,30.221431996298048,50.80168762960173
272,22.05075791415613,42.07543490089528,43.45288755864559
273,23.73652393616207,64.47837541958882,57.04049691065773
274,24.549737305591236,24.22805228036062,49.237009806211
275,17.07718847574418,40.894597400663706,63.12805325180279
276,17.80929129821001,30.79494741496184,66.2194591590274
277,20.47843209594717,61.20683049268604,60.051534694468636
278,22.367911299984264,66.5133137063051,40.05006142505575
279,16.195300548892302,59.33460090702474,45.14945217903054
280,20.912380194688044,47.93094107113224,48.58851631535271
281,17.92657761174501,45.19622066210555,31.603621878495026
282,25.12887675557125,33.294121468397066,81.88996323217116
283,21.302314232419466,34.969835318740046,44.09198851885413
284,17.975833613625923,49.04830217426315,44.64102566531599
285,21.24005058949231,50.572900106174686,20.9199602427335
286,18.44848969603618,38.16158671737858,43.734898807546514
287,21.80028161475382,50.24999422127083,30.09190814299455
288,21.819241399801506,64.32463951747377,46.97736398042323
289,21.612730977638265,58.94662367086507,38.6086836619086
290,24.12011471930528,56.27170273528697,61.51910484518381
291,18.12837096977146,45.07108048877799,75.74232569588438
292,21.57401315110794,61.58904604165841,42.84497127119326
293,18.9030432165235,38.7743829224994,41.57381534193072
294,12.865026316656596,31.511846487817422,65.79191292772774
295,18.568419494612538,54.22259845847599,44.3386988239155
296,21.067039413833424,51.48423047973021,61.08523941533799
297,22.163726806366597,54.02909948952825,56.83612723816275
298,17.844379543960713,48.66258768732262,45.924962432929874
299,26.596218883520613,26.64237742489951,40.080251468835336
300,22.33577348826919,23.06850233007312,55.5307275520434
301,17.330482836271933,61.018915981615365,56.88574325061447
302,20.38319735375605,54.28063085106358,76.08888621637946
303,16.18661192062654,42.74244014133874,59.37289116387816
304,21.027492655395626,48.31675523584341,19.95668711216342
305,12.470897743565843,29.583024802944372,41.879000201667985
306,13.398408594700383,55.354601990420576,33.285425197034996
307,20.06295956684883,67.64967578569096,50.857691287071745
308,18.96915681519494,59.49144899007487,42.52406445970757
309,17.456424310095226,53.62176480636388,52.92540347279286
310,19.222511356808887,65.8987520420223,33.40616557570709
311,19.675828554819276,44.97305291293799,64.83691756646122
312,19.318454256519463,48.13643052466944,26.117120154616828
313,19.186813905982273,53.2043367795668,49.510272277286035
314,22.775000830968064,43.171947006825434,27.706578333444433
315,17.121348475967523,47.889503440764834,46.41569568451664
316,18.278679122192194,60.76242847218878,54.92753418030066
317,19.815926645468135,59.93416764791666,48.824942383891475
318,16.569782340819458,49.92205980251177,66.12965872929685
319,20.38981282659279,51.51807057915896,54.80668465000345
320,21.60978732802638,47.267455564131254,50.077350755519404
321,23.63468263777259,27.195869636759134,42.29769062956089
322,20.955177733085684,54.917342751446284,20.04136986466771
323,15.945200211117786,32.73498112733993,79.741294164619
324,19.965235677225273,31.48835256660962,29.36460934638663
325,17.409545362757576,45.314313147624446,60.193806744127954
326,16.5391845505901,39.15894813384828,53.90940459728853
327,17.629364839479408,54.43710773810637,54.1101590381848
328,24.467861684659937,54.511347368291666,38.093488420882665
329,18.85660148346566,44.24104302422239,24.95194345695677
330,17.820239850384418,41.54216019812372,36.519225484812125
331,22.100558366596136,43.80310727100622,42.612496433854325
332,21.73696844262552,79.08693021172417,47.39741980275903
333,21.860700672163897,75.92941184634186,46.499524267888084
334,21.657982620979084,32.18840291743501,45.6670585779878
335,16.17747075794918,33.097092662266434,46.62074601416243
336,18.984046073230015,51.8683186481254,36.53706480108884
337,22.619932951440134,46.1585572511845,45.00496043847737
338,23.305742910167382,32.618273696947966,48.2033604895354
339,10.833306804525108,48.70059366248083,65.11429106240425
340,21.144149053116383,10.979953175718636,51.90864557153802
341,17.94807202925138,31.09015426563135,6.5684974431765015
342,20.501456512650154,34.428577625774984,65.66946020963285
343,18.556783656755634,40.353483278979375,24.4103269710527
344,26.582259315585176,42.95971238655655,59.66404257883388
345,26.67435795757308,42.968883552268785,44.74860067454199
346,17.222817664279507,33.55787997861273,72.27172332037587
347,18.02630443844146,50.80762354153374,64.07930475261867
348,15.279924207683742,61.098566408744595,52.85690781655454
349,14.254259532076643,21.02932132345207,66.39903519007939
350,18.289012146496937,31.77322342239938,37.44846521358385
351,16.147948212199573,45.93310652868543,71.46759076635794
352,19.217418553919018,45.14917618978229,88.41088548714106
353,23.842161985235766,47.90079810709305,38.27340293856982
354,20.458732410344513,46.08375776925848,49.660941673250754
355,19.43828625988557,48.73016184800151,43.33110348734695
356,21.36802444006789,58.14966114214799,35.03988907690167
357,23.997753002403208,47.58534840485074,56.868459687025904
358,16.672622328556876,68.50987812527333,51.66476275939324
359,20.315177476949483,44.86281755357598,37.416493579845195
360,18.955584849469723,61.28391831572276,45.66611575702986
361,15.806603263452491,60.38422448393844,58.56179590463163
362,25.779881557928313,31.21735406423235,47.045742650184636
363,18.700909802594236,52.863268267599025,43.3936706597309
364,16.428000859158292,54.94098033510819,53.6831620653961
365,19.475416565782844,44.17413096762597,73.2996052446848
366,17.713934585177658,44.432722840517535,58.07712542681151
367,18.612686332172203,42.340655621543206,27.990769119480564
368,21.974385611172053,40.222425043292624,71.45874025692925
369,23.985704217809364,44.56664079420555,51.14160751944546
370,17.283451435226468,46.735265422613,36.32968696095956
371,21.172498621052792,52.935636733315725,37.64641970076039
372,19.358657119716238,74.58066860758775,47.78263250987783
373,20.1277621348016,61.64884748448598,66.69560296777406
374,18.716013313181385,68.72750707949204,66.1973038222508
375,19.818557927714537,40.29560032945898,64.70672249111274
376,15.460691341490946,69.77537077794672,42.0798895470595
377,18.59593603076309,51.29424472300365,76.97780421733317
378,21.782545284816884,70.91628517342257,46.87349946850397
379,20.410423096121416,59.909525335792594,51.830159210443945
380,21.253620538859057,60.42183089408346,68.40359327054836
381,20.14571834783872,59.134367358505145,34.43702374069357
382,17.10761816224139,57.39287830307701,63.66056815877218
383,17.41761925107262,33.004542813438995,87.4254659651769
384,17.262246678950376,81.8635983775069,31.19703250436003
385,24.903072622123123,37.44686041690677,49.25625574273905
386,22.123662225620706,61.414218269062836,41.27646013455723
387,19.08589996375784,27.342640121249296,44.45133124852213
388,18.33564130741164,50.941316320528436,30.236716869020963
389,26.309095082002752,44.2565910271971,53.34106130195342
390,16.109680132513446,50.58610199488355,79.86586518298009
391,24.67386205258669,49.54174070089381,48.02207254218649
392,18.471014049155404,37.75512941293723,60.803302240327696
393,20.632254447419978,43.62585573285088,63.55913952780897
394,19.3256379672721,54.50090520034773,51.275998600292716
395,19.068146829327837,73.69499339921671,60.08233577203964
396,20.67846125362121,41.17303316531842,30.13068986767538
397,23.679654556389924,54.31493574822935,45.11092578759934
398,20.894697719682004,63.723741705448155,40.381535546120055
399,19.000243451876962,42.07832435065168,67.27284887234028
