unit_id,WaterClarityScore,TurbidityNTU,BackwashRate
117,16.13283973746098,33.8508101878531,39.790672157019415
118,-10.298321203666884,40.38008410285991,43.88846038422586
119,-32.11805064886495,47.66563282488325,52.61883012418703
120,-8.022129434064086,50.56890266129324,41.35175391742177
121,-12.119436223821326,48.70093558345403,53.148778067832694
122,-5.451862927384103,55.80109048464259,46.78695443818385
123,11.732335281213976,46.39022159167649,34.95728697750849
124,-13.284608209120773,25.85252283547109,40.77112279678123
125,-9.55393965890551,53.62469163517134,63.98827265242386
126,-17.36006620645984,60.899421947346426,50.013094256130266
127,-27.81330025021809,61.73569463430985,37.4403902003493
128,-12.705478256278063,71.49899726143961,61.14056242523567
129,11.293103344437423,68.55559215510428,59.436062741390984
130,13.714634746153031,66.38341086782756,40.311905175626116
131,-10.262684163867661,38.773525941822044,58.54610765829707
132,6.9842726154104104,55.45157519594201,52.54918393186559
133,-14.607647359815736,49.23537394292014,31.165111258704457
134,11.937699920645745,25.192201562243955,40.661842325176956
135,-7.194534232607008,82.3660090489472,32.28661105328024
136,-0.7616846437611675,42.971318726398195,41.89500339792664
137,-11.913372470312657,39.509113657656115,51.12962881314208
138,-6.293719401512245,61.38206089861777,51.7121144591881
139,-18.65443581055863,50.478221845445454,60.38606402464394
140,-12.025665063297028,50.14479535190472,45.64260021144571
141,-3.009814432555184,47.03253988682268,31.609145571015038
142,-16.36704001296047,67.16464251648154,62.31742712828035
143,0.3261447232715802,21.64068294739426,37.21417938920135
144,14.504572198355403,-0.09958582661425552,62.464001707595244
145,-9.874064994996894,75.79727522517899,53.10143811809263
146,-12.587081574159605,36.876723825672514,35.27950745168222
147,-0.7580239553305677,50.650246668085934,48.60422601235013
148,-18.136658661910417,66.28230207001927,43.30091789158169
149,-24.702001357767344,31.08117395631949,40.619980728377165
150,30.159725738444195,23.38028644826573,63.976539847946604
151,-31.15625590406309,53.99114778445326,71.8428833778562
152,-22.685814598144827,33.093054508543446,55.20762499313111
153,-25.827011554930888,61.856945778258435,53.440518904830036
154,-13.382249261221268,47.88863709133716,46.85006634402914
155,-24.290276262333258,48.2683682774553,45.31201941999084
156,-11.400058965052168,42.97148887563924,54.873570332926356
157,-8.220943715565786,27.550163655909138,30.78140114913205
158,-8.089621668630816,46.56902099367416,50.288831093056324
159,2.760378926476042,44.627132332889644,55.02221894979625
160,-19.425659317460664,69.17390726857558,49.86233452864507
161,-17.99078440924693,73.23227220449027,49.86518324356549
162,-24.446882573419234,37.66614496557432,51.59336910699929
163,-18.80651522409097,52.09977974843989,38.77746972216733
164,-0.6167268884947985,51.00551816424388,39.60425126315959
165,-16.137716407026403,72.98716081232233,61.81384352882421
166,-15.521831589340342,49.5345897348777,53.29201447188593
167,-31.62987579908063,74.81286350294474,55.976888378099574
168,-15.810168076045882,75.92649655119354,46.42225467626228
169,-6.913831037306155,35.84405705368086,41.82438438151016
170,-28.172495902528407,71.99663945106862,32.972712122642356
171,18.41244596876511,-4.1306075462557,39.496559288292474
172,19.270929242880204,37.48551714136255,65.34113608319376
173,8.30092808278767,40.09775702151842,36.084185827378406
174,-8.291405172784295,34.16262130838604,39.225650502718054
175,31.415220027435552,4.36164665698286,24.212631229589878
176,-16.81057295466303,10.772211507537406,42.514456524539064
177,-2.6318411105131494,49.50551959375869,46.75455539140563
178,2.9191587837159574,16.578529607629992,55.52969281852898
179,2.8117233605974628,42.898334703775475,41.41902549380608
180,-10.760722786524042,42.09019748896196,32.291839140743846
181,-24.84086751788751,46.59859121066589,49.92769585930222
182,-13.346629833839689,61.73205501545429,71.04015128384756
183,27.54475151028254,-5.579700717589855,56.173875842217804
184,-23.94051847278201,58.64384298942722,60.64862117906854
185,-15.17953978796028,48.92136031237445,60.49153660764125
186,10.662065593328197,16.874183047607584,53.475875244101
187,-19.884609293060027,43.2520814702114,55.33526048862506
188,-14.880894836316209,27.431672718275816,38.17975877007222
189,-4.886038567183783,26.393112332119188,54.64307458610027
190,-14.663154309857397,79.9721476411369,43.18752105245179
191,-7.987275989081977,54.533241433589296,97.81263558289082
192,4.712880854435864,58.58330734413549,66.86679011322575
193,-15.872278718867687,60.38372937477169,51.887585009960304
194,-7.921773915788888,49.93053982837569,69.96722727037073
195,-17.213970520929905,16.68344469785448,43.35814631959197
196,5.1753312659180555,30.413052463541604,77.58122755364501
197,-7.378557111486927,40.45161777164063,65.10205635146774
198,-21.764895083069856,61.82566945183458,56.76928785103764
199,14.902407978548185,8.877832513446458,41.5980685611409
200,-10.158126141459913,72.00390045415269,57.862219763591234
201,-6.720175353661858,49.16304899321629,52.689444900560964
202,0.8665967061209794,51.898302901532894,40.33148882830345
203,10.041562092882172,17.200732335706014,54.97369385953331
204,-10.956219880048641,24.874270483532545,52.072324826227586
205,-21.04894274841316,78.66034147362456,28.523258591480324
206,2.4675799050759,57.42229830263376,55.14324982993044
207,-4.834190744530349,22.655794253591772,39.709745273752695
208,-14.851574455852457,54.97016682060944,53.1705370953902
209,-14.938117487456385,57.07096306666161,27.58990834256355
210,-12.228641510110656,48.75670456359164,45.22180677051534
211,-11.71157386805626,46.35983888019745,60.66454760348153
212,-18.275716968820923,37.52092012690368,38.3375830930252
213,-11.347898539716732,65.8891402019998,48.55989491525587
214,41.54491109291096,13.18201606191,57.660832846437685
215,-22.796052488281397,29.347866344922064,51.11254909535471
216,-13.019197068624802,58.67209914006693,63.47012639092767
217,-6.199514323096188,72.00874834962978,63.98698293852985
218,-6.519434744911118,40.49978070884225,85.72413978652179
219,4.667633172431241,39.95016260189229,54.54043508320696
220,-10.785093572813098,51.90807982395989,53.993131901035255
221,-3.795951657487666,32.051409392786425,60.68178842063103
222,-5.3236380844407325,29.660567304003706,56.903071778328325
223,-4.065486596019459,71.15343424113908,35.66249404324051
224,28.46230916150223,2.047687775165956,50.991982412140835
225,-7.352716596910052,35.800814243577456,53.74066954856502
226,9.25581285327234,54.79643050677082,47.40487449513815
227,-4.518368856636267,39.811369149442676,24.119208148491353
228,-16.318340368311176,37.24415884053607,25.44593811380153
229,-7.252711149114324,49.40628568698817,28.001783632186644
230,6.053110451122654,44.84144029058797,53.37601209830734
231,-22.077881099422676,36.19517788549109,50.82637143152257
232,1.46363837406903,31.585217844421685,35.854387130513686
233,-29.47655992196717,85.50814467110531,31.037717502071615
234,-20.09396286945044,35.188242979097964,60.01332200912108
235,-21.098553668081816,52.845376174180245,39.7846663282536
236,-5.561770053972383,38.286690028184644,42.22583090332243
237,27.387480683274664,12.87694964759121,42.692426007172166
238,-19.776428383693514,49.464828041672035,58.16337226115154
239,-7.655117868028652,48.06697984274541,19.454673584874552
240,-5.953885533814038,45.380271094670285,63.33994624973797
241,-9.516880163877122,33.93913054724765,68.02484655155189
242,-13.826646555447676,38.88962367973862,27.32737285447023
243,-11.807557898802445,39.729472780913255,54.19572261140081
244,13.270837064273758,-4.301596601287123,49.555241635589425
245,-17.005233166231648,75.28528141180004,33.992590644350116
246,4.0647062351792025,23.6469028537514,58.46263125723483
247,-9.920460766627826,45.27178522431318,51.080633386537976
248,10.20998751932349,51.20412689119123,38.94744213200036
249,-4.843612833404261,26.97731713732928,68.1835115418005
250,-3.4063002492056733,55.241085268328305,51.86423033505666
251,-22.563413234523658,34.403138306456746,57.245143490694524
252,4.894770378192613,44.591236771024896,55.975117069320845
253,-10.958112629947065,60.73302214925433,54.91329059859851
254,-22.60238029706401,48.53674402473852,35.94942472121548
255,11.786209972964869,5.387906289308283,47.21183570440984
256,3.8086826690351216,15.19017138062079,56.27657490449818
257,-9.65948048508606,25.029916123776065,54.71880962839769
258,-20.56188716949952,41.708772596962575,58.88632070118215
259,-0.281172447010835,22.772012123118095,37.49695026493543
260,-16.496901955901553,40.504343228331884,36.148956881604455
261,-6.685173004445761,45.93640279168501,60.08994832872776
262,4.688558485397651,27.352948025833555,55.11776917027
263,-21.00623157861148,66.26771224602435,56.25069980619246
264,-14.2064044839677,50.01549550293069,50.175761550849494
265,18.24118091478096,42.48113087734313,47.62017802705694
266,-11.901656577973126,56.23010542014452,47.02592934175406
267,11.34582910189863,43.119684662415835,45.084591436648275
268,-21.76922958892095,35.65997377329289,43.756565492968406
269,-29.24969494569476,36.33801472631059,38.188604463936045
270,-1.3594892059245107,35.465743773477676,64.0652956959416
271,10.184299323147329,24.473923141095483,48.63627622977395
272,-9.769850090145711,48.509366634141244,74.57884662771046
273,4.612513966704447,16.60890433225289,41.25191547286565
274,5.616223722665429,27.51034648474778,49.057794553496294
275,-23.03762512219523,75.62473437872019,48.01167952808956
276,-6.907083176980182,3.563683479828473,52.994021928426136
277,11.885830476990003,8.115461650144578,64.78667451191967
278,-18.347754769855296,54.408040551288096,70.73500693392067
279,-14.128078559227946,45.33075191948589,46.082184334782404
280,-19.425166401294,25.07483520518678,44.67466513523188
281,-12.978726558814236,44.30476429489591,60.026453924695254
282,-14.11597579625168,32.17784868128321,51.485529500811445
283,-18.466250421244144,65.93257735465242,79.66574730812559
284,-21.601902007333944,43.76380296676639,50.254823570411375
285,-15.335183059263095,58.783488483762575,20.62086467120523
286,-5.966570360081997,42.7797797448588,56.638659493814565
287,-37.53102487361864,48.115210075791836,48.42524181854586
288,-8.62240825599174,51.001766434079265,59.70514570400727
289,14.166955542021235,25.03443752925777,54.31393404167112
290,3.001263824398484,47.880386350017275,42.60419226789148
291,-4.844295397747064,38.93532151688907,46.915541796461454
292,-0.5814920190904292,40.98688255138594,67.17630061413921
293,-32.08786365595862,60.167571357616296,51.83904201368614
294,-10.308901301683784,36.89848796387619,41.634815903619995
295,-15.31319957673869,57.43794814322048,36.54835375852469
296,-9.663455503020131,31.042296683099217,48.51831742753616
297,-6.440532789741404,62.14099205098316,40.300349272254664
298,-26.3980474127209,71.4225766339496,43.967219212124576
299,13.355045870673314,17.478679796469976,33.408261818791296
300,17.031931532198257,62.77980018513929,46.48240648662993
301,-18.56653909027603,58.810081740524154,39.684579841351514
302,-30.001734631209047,81.0373337294341,35.3229393244092
303,-3.8862467693450835,24.785138518528,51.99806720835232
304,-17.582243205908792,66.11217431480875,45.393268684064665
305,-23.886865618767384,55.21352146137541,57.26298056519242
306,-19.021245148916204,60.97650022023092,39.707478788471
307,-15.444336076921552,40.90442933400314,56.23551316937967
308,-21.591739433022866,48.695791118454856,43.42524209662097
309,-24.103055199592287,42.88988796722012,38.547525230477305
310,1.9161395518772695,23.245713567157207,71.65326164986355
311,-13.038443116651733,49.034540851279566,43.22812008457338
312,-8.435367148818937,30.408575727565847,39.12413824751518
313,11.30326283860166,58.183354238144254,46.603635066055375
314,-20.83182376558527,48.677604409715016,43.77597697543756
315,-18.750125652942693,39.66883128502986,49.888282158549025
316,-15.162308445902756,49.313386026345995,51.88887479507083
317,-9.708133870227815,50.75598464898992,58.984235296341225
318,-2.118715770945388,58.18222006512213,41.433898589104274
319,-9.388819275716173,31.980025913550886,46.04692218568357
320,-6.426766144896423,24.34350927129265,48.848380648103046
321,-18.579413416400914,38.416451351326046,43.720282646977125
322,-11.309025968267953,49.04122069708583,58.83021377541257
323,-11.180594061345655,59.07353088104745,45.744768330989096
324,-23.067098321396962,35.45835508750785,36.55760881035198
325,-19.05532524436426,40.418730243012405,36.574418729989006
326,-20.03826087709976,27.377808570906645,26.524973208390115
327,-13.79685070540261,79.16536119966133,42.03348523658097
328,-14.016552704086681,56.13255584285234,66.39130409489182
329,-5.462774513528683,30.00040081993828,58.59962687121984
330,3.56765054389703,33.41809753323628,50.58741337914298
331,0.8325131718164351,36.836530522774744,71.8265944377978
332,-20.48065733151629,40.833918972863145,62.39646227250661
333,1.4153516085957296,45.615615358508094,33.83403946984767
334,-10.860457040330159,41.02265141272146,48.63183191311849
335,11.049769730155528,36.25459451564922,39.59212198137485
336,-24.393047320357063,82.09929444289924,62.52503642980694
337,-24.75410106859666,63.24837564496064,50.02146111261639
338,-17.625541655240568,54.0647761349848,39.45976056101489
339,-9.518115276513566,42.33851254146115,67.95057514031902
340,6.152788303387287,36.40415567652035,67.38984705306235
341,23.45028224338526,1.791776339639238,51.02551578028912
342,-12.34756607793115,51.51846719852083,54.94071146828511
343,-11.318765977367203,48.26432072338019,55.61204056394675
344,-15.86158692759122,53.97089551806553,53.3135537675084
345,-19.350623502031382,63.596859279267456,38.80174944291808
346,-21.69246174231749,72.64128331938538,54.84617292157908
347,9.056526869608154,16.173524118611063,27.529575807720555
348,9.845862459757946,28.196081129176452,47.54093757804564
349,-1.788609093814311,42.22790126303244,33.76742539370969
350,17.03433925599258,31.05070554916689,56.361128708701344
351,-21.77315433172399,70.13092502131857,50.170197541314735
352,-13.889045359032835,74.33329333651301,47.972450144385796
353,-12.971516613925587,56.237794692469095,39.253069934872684
354,-11.334542057377524,41.97960919422274,43.70607086547811
355,-23.474654679033872,55.18206820705855,42.832848561150804
356,-13.780877878628461,54.010988152546545,39.2830527425658
357,-6.943090925607221,64.67646622890341,64.42831874855793
358,-6.492284013533649,43.80474744721295,30.984555690255615
359,-11.012762955325261,58.02465425334367,44.39966313583707
360,-3.199308759153972,59.615695827365045,44.571628211124356
361,24.19556268208241,15.039024552854318,53.421327869560216
362,-10.317250632136128,67.37959294047187,61.10876283299876
363,-3.8559480612434958,38.371097887605174,71.49708459856856
364,11.192738849203998,32.9807017839264,42.686111912174816
365,-5.692964846922791,37.57399848594896,27.709377064049676
366,8.502765498270353,11.223132070672719,39.15807222868496
367,0.5714741502270548,43.74268161519704,57.38425013102145
368,-3.1142719723454375,40.35757685346436,43.740838960029954
369,19.48851804207549,35.46294965060851,38.9849725328649
370,4.526808698791608,49.58273616456752,48.075313551160605
371,-23.281905160386064,59.54570698915867,57.555218319938035
372,-18.508372777445366,68.79797297858428,67.42091013888174
373,-32.69977923461705,66.01707484052218,70.04526283798965
374,23.572107883976678,19.399816255834118,57.92319066465761
375,-10.883201692395975,49.6177348154017,66.64173467017113
376,-14.509600342038333,60.43711291177152,42.5129320116804
377,-1.4455866756885594,80.32064639840766,55.67248516384325
378,-15.728909441346229,35.187980827233375,56.49278758826692
379,-14.159084162480251,70.78984924180895,61.79101831523762
380,33.462895785319176,16.74280445416328,42.43815397050999
381,-21.517981496639052,64.93156944395307,69.54959741633834
382,13.730199770832318,39.17987955852541,38.71773561655777
383,2.249057715545005,46.53771998907399,50.85619568447155
384,-20.276509215677578,24.050685543635673,30.058522195386782
385,-10.635295438806892,36.744837318173786,58.97339726703639
386,-21.990946583877168,81.48424090156266,26.03688787052498
387,-19.274218846598508,20.576159274900952,48.83463804794279
388,-19.291141002356344,38.81267909020542,43.97067135726266
389,-16.933141456671745,64.04395374178641,58.256222233807165
390,10.054739135729594,-11.322685709584611,55.55524252783357
391,-5.964249431079783,66.6370075927318,46.198744245731895
392,-9.3984754212095,50.48671460564198,50.51700056397521
393,7.074190278891806,33.495971649986245,75.14464279218004
394,-0.45592746723910293,33.84528786917,48.081682868461456
395,-8.614239008448198,52.634787863051784,59.61789432418633
396,-2.6686778750314164,34.13349751026389,59.28760951896342
397,-12.953632323993304,54.956597517664115,20.970563499269716
398,-3.568981526698311,71.00796688012989,57.115371437246644
399,-3.6906790706032133,36.79156177032281,42.16507420028688
