unit_id,WaterClarityScore,TurbidityNTU,do_MaskingAdditive,do_LineFlushRate
372,27.9644169422814,33.3821593560389,30.0,0.0
373,27.19570127827796,17.93242811630915,30.0,0.0
374,38.41333403675766,-5.394846985137159,30.0,0.0
375,23.983698745929324,6.493124667387388,30.0,0.0
376,20.530816922822048,19.52415185916268,30.0,0.0
377,28.21906866409092,12.117390032364709,30.0,0.0
378,37.85876283092912,-28.245630785370476,30.0,0.0
379,21.752824332530146,-19.436933947500748,30.0,0.0
380,34.350998106311835,10.123615719922478,30.0,0.0
381,42.13777398210931,19.59548765908737,30.0,0.0
382,27.639700923332907,4.846175945204386,30.0,0.0
383,32.50229014083949,17.88947257198432,30.0,0.0
384,56.55562040865047,5.138173400427908,30.0,0.0
385,17.211712212096554,-19.99371913073451,30.0,0.0
386,37.69025486421844,3.2546407622724676,30.0,0.0
387,28.450171358371136,32.60380563695746,30.0,0.0
388,28.300618649109957,-17.602829080073455,30.0,0.0
389,31.916785937272124,8.826018081699713,30.0,0.0
390,43.484108640614956,13.681794843718338,30.0,0.0
391,30.383157256115894,20.92172056599952,30.0,0.0
392,22.81850576338107,11.627339608232678,30.0,0.0
393,28.0350293656436,43.03990880756372,30.0,0.0
394,44.245402538351506,4.289727368272329,30.0,0.0
395,29.76785936396246,37.15590451999876,30.0,0.0
396,30.936590375891136,13.587697160988395,30.0,0.0
397,32.130082862606,10.876083650260785,30.0,0.0
398,33.367010841828524,21.355104045526726,30.0,0.0
399,34.17469966717756,26.648436912009473,30.0,0.0
