unit_id,ConversionEfficiency,EffluentByproduct,ReactorPressure,do_InletTemperature
210,14.008793047520163,10.388423445487907,54.55725648281926,75.0
211,21.25652738239668,9.87309669054695,80.95247367870067,75.0
212,22.744829905247677,11.518485051221553,77.47052696044712,75.0
213,16.38244791544175,9.490639714141455,72.1050347874347,75.0
214,13.943042793150987,10.086331057132506,74.79398322609654,75.0
215,17.124280869072376,10.061877062803116,68.45839736301664,75.0
216,10.015438548839008,9.893390679788975,76.62669345761046,75.0
217,17.92688914163984,9.671195325253908,67.45579209698226,75.0
218,15.281306903373489,10.326334933114172,69.52643054890497,75.0
219,16.237476226343794,9.9798838089806,63.98738527183485,75.0
220,23.221633433431045,10.174755118797052,85.07241855747799,75.0
221,29.54840061227366,14.736395861066184,74.13228495983228,75.0
222,30.266386626501728,18.66279617485842,76.66046062341107,75.0
223,14.423429954655461,10.278167066457954,57.36166547377443,75.0
224,20.73055561206101,12.572205548026222,59.39404166154092,75.0
225,21.92752375605706,10.279392647204878,71.7651569362031,75.0
226,15.625693892285984,9.349615709994133,76.26065760168181,75.0
227,20.610080224222987,10.244358181119644,75.03068977461879,75.0
228,18.432273587089796,9.83535659239809,60.63654495945885,75.0
229,18.481127411942367,10.030893473977386,72.52240363090998,75.0
230,19.371918841714905,9.349793327881557,71.92637421922025,75.0
231,15.252738486102656,9.43718667724388,93.06722617036733,75.0
232,19.040833704432224,9.567243419771012,89.43599996129907,75.0
233,15.856268733809449,10.34686899860163,62.97502260327741,75.0
234,21.695194785194378,9.47400023308853,94.36579182845259,75.0
235,20.63194210404917,8.632720802372626,71.86020230219624,75.0
236,20.458937980817247,9.255129505444266,75.02370423217117,75.0
237,16.322907251019952,9.590708255683142,83.49131372510938,75.0
238,20.939175379545752,11.93993496686134,74.52039430489756,75.0
239,14.12098529702626,9.68699398775808,65.90191594633107,75.0
240,18.02315388065808,10.057803691648175,81.86151274687698,75.0
241,16.89722132620684,10.760380809782482,89.68219191931678,75.0
242,17.754127583467394,9.767572434855623,81.87062180025391,75.0
243,19.239584615051783,11.436152170344284,76.6684651828781,75.0
244,13.540848446204123,10.079823111781886,69.6082525879313,75.0
245,16.868794573328834,10.39187289374514,91.60351869980168,75.0
246,19.23572483084517,10.029941165266345,89.02158161169797,75.0
247,15.158593112949342,9.438615032450668,63.0799644218944,75.0
248,20.89933635253539,9.655495374521651,76.64392014239552,75.0
249,10.883670737098793,11.102971971097876,60.762019549830924,75.0
250,24.668945114521428,9.05220988498447,95.98491233997437,75.0
251,16.659973000931156,10.07551670658034,50.10125590119178,75.0
252,12.798861468857673,10.196494862970473,71.48553197991144,75.0
253,28.56155426948971,12.211040855659174,93.87197273153788,75.0
254,18.91872563812127,10.460093381896254,87.23864969984928,75.0
255,15.610045929742594,9.05045637640996,64.20855932176352,75.0
256,21.6536626695104,10.54622284159992,64.91083263711805,75.0
257,15.652603426882564,11.114022135391295,55.97796635047124,75.0
258,10.550404843324822,9.064850309685314,62.713367431104395,75.0
259,22.683392113309747,10.022330131907896,85.39463209468202,75.0
260,15.384163918636059,9.464076100827764,66.24617951746771,75.0
261,20.688230630630617,9.591870288118926,78.85360924387265,75.0
262,18.29711190715844,9.594084908038678,55.74931834201469,75.0
263,22.05287343956572,10.224310324137827,91.01314107787984,75.0
264,19.609940184867067,10.120722053655472,85.6184084137676,75.0
265,16.763169338791318,9.512105610175361,80.17763009058388,75.0
266,19.76238476293095,12.219510062933841,69.69567366262872,75.0
267,18.897293012825397,10.769076591609851,72.99369257901769,75.0
268,22.420982333950384,11.300272401087357,73.33148781132974,75.0
269,19.949812631584184,10.644625420183784,71.20586072740274,75.0
270,21.180718535657356,9.736614143699143,84.1144184168467,75.0
271,25.922672415581857,11.63446897599769,71.0609143418249,75.0
272,18.25434163634926,9.387146006660473,71.99764566929831,75.0
273,18.166042522508196,9.494223531527245,79.62845363628574,75.0
274,26.415546341040027,10.572141825941166,86.08062441665753,75.0
275,13.608306137651931,9.555703624000303,56.50389627738861,75.0
276,16.342509696690232,10.521857027578747,76.09889795881956,75.0
277,24.142968803345088,9.578351221447459,100.2738806566945,75.0
278,21.70041890041301,9.652597770009923,74.9010504479543,75.0
279,16.58897901319996,10.146827616778792,65.623121125786,75.0
280,21.25011974899234,10.674855513757766,78.58211258597365,75.0
281,21.368425379186156,12.47417323689066,84.73384222371156,75.0
282,22.85800994308727,12.587319756782586,60.81053264328784,75.0
283,21.88170791489684,8.72513323196268,97.51021478181,75.0
284,15.258617202400556,9.436670167128502,69.05994460237557,75.0
285,18.65429230237893,10.541846942632116,73.83748293893669,75.0
286,25.41428704443167,10.862472624310309,88.8094696389412,75.0
287,20.916629323846973,9.552367000355524,73.40355127975577,75.0
288,23.067377295200004,10.378743635687401,95.86240862897213,75.0
289,19.09565837197549,10.115695314128986,67.53959346534113,75.0
290,23.32807461133592,10.761216352944565,84.40707452275218,75.0
291,10.074463015757534,8.882287147162906,54.39706925895899,75.0
292,21.33379388128229,12.132911079542456,71.82832692536013,75.0
293,17.26411326130009,8.75936616253628,72.74442974181129,75.0
294,12.301306047008183,12.723898860342155,63.45377792870359,75.0
295,25.780309323325685,14.905643299046273,97.88444667220014,75.0
296,17.045992518984715,11.340773431642939,58.96839437292724,75.0
297,21.52683746996617,12.320522066092792,73.70425527221111,75.0
298,18.962618196123355,10.844915738462914,80.34077296154184,75.0
299,29.38300122121651,13.39593997921645,104.47569629603734,75.0
300,21.07924930995409,9.60819563549774,80.53959864120247,75.0
301,14.422809864968727,9.93305330814276,59.80394239126632,75.0
302,17.255144023724725,9.76430845170593,71.9036720516689,75.0
303,19.422305931098734,10.240863815120942,99.14466086004867,75.0
304,20.087191606099925,10.779519534811707,67.21560163040992,75.0
305,15.42075523507593,10.000221075433041,85.63596835306898,75.0
306,11.894797314265565,10.925960112751149,69.91210995349074,75.0
307,20.88462342677089,9.639942291606534,90.52008538867264,75.0
308,20.517020359213063,12.41596346414511,88.26237710967047,75.0
309,19.18635769283427,13.084643252333057,80.50265789620573,75.0
310,18.35174264062424,9.886410739136556,67.38649223519232,75.0
311,19.14290838705241,9.796059542958318,79.3189134156672,75.0
312,19.99033020238298,10.171096961278717,93.26436889647007,75.0
313,18.404345578152284,9.029697518316729,89.46879727649353,75.0
314,18.717249353126256,9.861627750810234,70.09589675083139,75.0
315,17.87903040671991,10.197687174101107,72.9199503612297,75.0
316,17.70275846319236,12.098880493196413,75.70382259398932,75.0
317,19.798707933395328,9.626318905288121,76.4678651586348,75.0
318,14.970947002926899,8.742033549804649,68.34610664757561,75.0
319,14.838268162023768,11.164734985804207,50.589433546033064,75.0
320,17.37378305573318,10.246461291009215,70.6417801720007,75.0
321,24.61631722990979,9.13346068874502,80.20761338870578,75.0
322,20.408369461100744,9.843073207129711,63.991422475160135,75.0
323,15.404925142126118,10.6870150023644,80.61256154975669,75.0
324,20.725241389294293,9.884073058494252,68.45280994145769,75.0
325,18.046626790801866,10.619096226070535,87.19196452058166,75.0
326,13.239844790441348,9.712152638244364,63.246601898311944,75.0
327,13.311989274164915,10.163648742751594,65.9058220123493,75.0
328,23.848419675551575,9.279231761661265,73.20599483561361,75.0
329,15.212237868023934,9.910331264639185,72.78582905871566,75.0
330,23.199415427986313,10.386212255572529,96.0885654425964,75.0
331,21.811729174180712,8.963745020494247,86.44250619523605,75.0
332,17.291355118810696,9.176555219099793,58.30695178320112,75.0
333,21.465935275898758,10.472612140313084,80.21848209206738,75.0
334,20.525437620351696,9.27586410532749,77.31618532245943,75.0
335,16.62768012704916,9.48413066762342,100.08228869690193,75.0
336,17.87761908683514,10.055310983163636,81.01001404615619,75.0
337,23.16021548200687,11.635486314981097,76.10766136890267,75.0
338,28.88004216251733,15.675057399694358,72.4850805895437,75.0
339,15.723303736761668,12.569123074750555,78.33164952657579,75.0
340,19.197669098425877,9.849292686744386,80.7312416316478,75.0
341,14.559882864343676,10.314066696226796,64.9692437188233,75.0
342,20.19458973737992,10.028300850809568,85.35995226137288,75.0
343,26.87840069981942,15.451146573036352,74.43852186688915,75.0
344,24.8179268391276,10.04319801810564,66.5166686712179,75.0
345,26.03235887154742,12.80298447446428,71.51715456870129,75.0
346,18.884014357941293,8.55438944666942,96.24611045591153,75.0
347,15.525899500104256,10.35512879172436,69.81771452894317,75.0
348,13.778411550284236,9.383022617755218,74.93915383165165,75.0
349,10.341794488201735,9.529662175015762,44.685164320072005,75.0
350,18.60168493060723,10.479894448827835,89.40812485285002,75.0
351,16.069642937771903,9.657450474488577,77.70398566867098,75.0
352,21.416504241058547,9.91522834631663,86.69146775547297,75.0
353,22.027542637489816,11.383559453711529,74.36594090671707,75.0
354,17.88997584328449,11.8619288529623,64.02985449021784,75.0
355,18.525448893521755,9.724171616454873,76.62755940878205,75.0
356,23.106421150644135,10.240226386658215,88.94821970254189,75.0
357,23.577294437839072,10.52914867737278,95.33920328397981,75.0
358,16.130097239662653,8.399291581119908,83.1384346633436,75.0
359,25.40567559773953,16.8948186435331,80.18374205334094,75.0
360,15.999984850733444,9.591179569438761,61.08189333448954,75.0
361,14.352581321848564,10.217861930063869,69.15768612053651,75.0
362,27.23387062109608,9.492703522097127,86.52815374946722,75.0
363,14.972852428643382,10.979389059857741,51.392669944775946,75.0
364,17.782060664672386,10.488297127675777,73.17079840106638,75.0
365,15.899394968808362,9.303117856671399,62.97313059127205,75.0
366,11.496214125825043,9.190637043433272,50.55895691702851,75.0
367,19.331074432670153,10.12618138135958,80.77007340645747,75.0
368,17.07001726764701,9.263121645436069,69.78597267844897,75.0
369,23.56835360324225,9.756823809939704,88.8092418793005,75.0
370,13.596683979913967,9.67051537298032,69.17111507785333,75.0
371,20.20307618292376,9.98848041214704,79.11161252521894,75.0
372,25.147493624392858,13.582270680667278,89.46856658693969,75.0
373,17.508783443023603,10.662416759761653,81.76410021341775,75.0
374,17.072224678201685,10.183559763899739,76.64974919903595,75.0
375,16.980681142184892,9.283756555938432,60.774119183261334,75.0
376,12.996452415259757,10.137182998842574,67.04864151611196,75.0
377,21.420345275841896,9.730079580839151,88.6940705122369,75.0
378,19.558403243075936,10.105428542856302,67.60234701754561,75.0
379,19.32914329522009,10.098272906096822,87.36252675798592,75.0
380,21.35793411714633,9.467259906835721,79.36327935927731,75.0
381,22.27113829385894,12.32478512988965,74.08606312679386,75.0
382,14.964045564793839,10.238998153625344,67.20580734255259,75.0
383,14.576522933792683,9.761335502047023,75.1696849801381,75.0
384,17.451734818667887,11.069170380487895,72.92234864972481,75.0
385,24.32621423212076,12.000038858201874,83.78937118097144,75.0
386,23.05698103742996,10.013918476199203,88.15417501209154,75.0
387,17.040393827645225,9.353929004086277,71.06552612715141,75.0
388,15.430392417377448,9.699424253801604,71.55000250265472,75.0
389,25.168349657371294,9.176667835412331,89.20263501806411,75.0
390,16.258074254795613,8.690014200421139,83.79641371501405,75.0
391,22.944316606556626,9.783812211040425,86.79720534622413,75.0
392,15.472460173725223,9.272524134284524,79.94977461740007,75.0
393,23.8663300134862,9.73467582064414,83.21040354417289,75.0
394,22.137337861866055,14.681804332210366,67.68517935540454,75.0
395,18.2250651494509,9.503228191478646,79.50564775317225,75.0
396,14.351239258191004,11.238332396614036,30.687558966560776,75.0
397,23.26167647049436,8.902909254072641,84.82034608518443,75.0
398,16.65839007053294,10.976512758502205,58.84236812054579,75.0
399,17.11865936909262,10.324445951742055,68.37195599326384,75.0
