unit_id,ConversionEfficiency,EffluentByproduct,do_ParticleSizeCat
52,49.07409252687559,40.7413711456372,100.0
53,43.471622517826056,35.879822363624896,100.0
54,61.880517877221116,49.10759686839986,100.0
55,46.90811058919148,34.28794777501525,100.0
56,42.996898232920124,22.91300134853228,100.0
57,31.438726890368848,20.604187807460477,100.0
58,43.18816618299267,38.25624239211947,100.0
59,24.653984354231937,14.836784909547568,100.0
60,17.60040798577642,9.776462323003917,100.0
61,22.91051932593335,12.596767173893092,100.0
62,39.92587482824588,28.399196648891643,100.0
63,46.40193129652662,32.4839075678363,100.0
64,25.577108697862357,12.573132522248244,100.0
65,23.35529657982997,18.019724540900924,100.0
66,25.518691847943515,15.537000418094205,100.0
67,56.26070879682083,39.99330950402577,100.0
68,52.327698578982584,42.77279959159602,100.0
69,19.671295541034546,9.635889347622454,100.0
70,17.231378642916777,9.341950957678833,100.0
71,50.993723661512085,41.485148591469034,100.0
72,16.557049423835547,9.129702076886456,100.0
73,40.09976717436353,29.18195579283922,100.0
74,29.09466785038397,15.60908989832914,100.0
75,30.39563666774477,18.398199662574896,100.0
76,25.407740064621102,17.78077622044026,100.0
77,41.571604080412435,30.72259508035101,100.0
78,50.94645396546733,35.872720527228964,100.0
79,23.345050445091402,12.500936625490954,100.0
80,29.697108412734295,16.553733537180463,100.0
81,21.549977922025686,10.839385416293304,100.0
82,24.440866135159876,20.214415166463713,100.0
83,24.325556434335176,12.196550931055297,100.0
84,29.301848016117923,19.62727063433667,100.0
85,44.17683742927416,29.061644455791193,100.0
86,32.048938187626675,19.25904816811255,100.0
87,25.534753085087768,19.136450617842197,100.0
88,24.04230584863081,9.686659118556227,100.0
89,25.363896582691638,19.652942227173625,100.0
90,20.659985061199176,17.553579686423056,100.0
91,31.414653034437272,21.733818431480884,100.0
92,8.764163528337361,10.012885531287786,100.0
93,17.159774131360997,15.637616177781979,100.0
94,37.94135207331137,25.112740690826495,100.0
95,40.67296913287539,26.853446633990632,100.0
96,46.075254416956476,34.684895852535526,100.0
97,24.489673860602704,15.300722857826475,100.0
98,18.40350357799899,9.950090655624882,100.0
99,27.984718762361137,17.482999955035947,100.0
100,31.34709213622763,17.46344236912359,100.0
101,42.30542543710209,31.043449872370246,100.0
102,23.02278149024437,9.20085929864982,100.0
103,22.6351182360592,13.871284411903373,100.0
104,62.98932092493083,47.815982386177744,100.0
105,18.348446973573758,10.03575054691111,100.0
106,30.54876467679002,23.25580428604008,100.0
107,23.44029352612657,13.761290119210532,100.0
108,61.53763450543087,44.27244769070083,100.0
109,42.18601109218934,33.089641079685315,100.0
110,21.319851012687995,12.808626576200464,100.0
111,39.04038354178349,29.31343303514087,100.0
112,46.697860469709994,37.91313191829605,100.0
113,29.567562052535234,17.487123707835075,100.0
114,35.693381788224386,22.468135187399145,100.0
115,69.20157194869266,53.185269736092856,100.0
116,28.014979883026115,13.735447071488242,100.0
117,39.282397314144255,26.589630975267347,100.0
118,68.15485196688465,50.41325738731228,100.0
119,36.03554938394578,28.94330356545148,100.0
120,62.17981859943489,49.83555804365791,100.0
121,24.3864634251495,13.951232293298755,100.0
122,60.3351809005013,49.35743515249015,100.0
123,48.31027563202176,33.72489155686209,100.0
124,34.428755446199794,28.057119601119123,100.0
125,22.781409578895595,10.598536782620307,100.0
126,44.69627961539849,34.3796286048334,100.0
127,37.73469412008419,31.193636059709046,100.0
128,51.00909465092338,39.92606682805095,100.0
129,49.67286133848956,35.192326720056116,100.0
130,37.64046253873886,25.55785359578211,100.0
131,20.479959973651788,14.160740784191665,100.0
132,35.885595401730555,28.850100514477955,100.0
133,28.822979627653098,16.05353105221414,100.0
134,38.59742435545366,26.776572023464368,100.0
135,18.821170559082894,15.750957873293217,100.0
136,45.631520726975026,30.85750918832223,100.0
137,42.19742866661535,34.11778037650506,100.0
138,43.68798066474591,31.18301505772312,100.0
139,22.047092988532025,12.345330620498443,100.0
140,26.797896515363867,12.58375853759114,100.0
141,38.23301791586429,24.25278785454917,100.0
142,44.58080029874251,28.697266495701097,100.0
143,29.438584942292426,14.878899075801158,100.0
144,27.208654846383805,18.41879194373005,100.0
145,17.24819814562508,8.632641412317218,100.0
146,54.09738451007837,37.134655856146544,100.0
147,27.01383393891855,18.708414255325117,100.0
148,42.90511115300596,30.56082163386152,100.0
149,39.69850386084367,27.244716286366778,100.0
150,62.976928465759684,46.81147960896222,100.0
151,32.4899213177787,19.688033291332797,100.0
152,39.741752924984496,23.435502353021405,100.0
153,37.247704284453675,24.303342878889413,100.0
154,38.23098689398534,27.70394232799135,100.0
155,16.549369009664765,10.16368942681397,100.0
156,57.26749029447219,42.29880644703019,100.0
157,12.850908884083935,11.482310868884307,100.0
158,20.64479705702798,14.793262821099024,100.0
159,52.43396806495883,42.08721516567015,100.0
160,16.561424605542825,9.96632035074515,100.0
161,21.436150935833304,16.67179831589322,100.0
162,65.13909969578414,49.2150958245197,100.0
163,19.534262697231203,10.429485787994066,100.0
164,25.888994912833436,16.398625173627654,100.0
165,27.23653605108876,19.131447731492898,100.0
166,35.73900333482565,23.516550897364354,100.0
167,33.06795060500669,23.802242600799936,100.0
168,48.1922841617425,30.657590963869715,100.0
169,50.70446022037808,36.41268513535438,100.0
170,53.08029532710567,33.078762267219176,100.0
171,21.80434468174103,17.562219586822184,100.0
172,66.0419151687495,46.552950047969354,100.0
173,57.53837283542027,41.16292369870422,100.0
174,20.821644832398334,9.7520260994594,100.0
175,55.7312886714289,43.769410698909134,100.0
176,25.37478551069366,16.389410391112634,100.0
177,15.399397949757653,9.469631303550585,100.0
178,25.54660895425668,13.084111366439526,100.0
179,34.30809482171793,25.6392929781449,100.0
180,46.47340798883663,38.09926368544977,100.0
181,16.203974006100218,11.618764939728504,100.0
182,43.485009069012776,28.579764407321395,100.0
183,21.734746746219017,13.03047284308883,100.0
184,12.095175997348178,9.95844269220136,100.0
185,32.64176528720183,22.45806793504769,100.0
186,67.22080141020695,49.98506741177859,100.0
187,52.234087396967546,44.21498423449706,100.0
188,61.2691481662793,47.741014810085375,100.0
189,58.761949989506306,35.210890651028436,100.0
190,22.259556035738257,14.304386329682005,100.0
191,40.05176935844397,30.171098268437998,100.0
192,20.53921465643305,9.676352575499395,100.0
193,65.13191534813363,52.79206815937822,100.0
194,50.57329604788294,37.123326442377035,100.0
195,58.03637970548655,43.864998568925856,100.0
196,24.21084588348957,12.012311210524967,100.0
197,24.20866021069597,10.87504909695499,100.0
198,41.61193767847358,29.20680500725191,100.0
199,17.77974125695763,9.469397513269607,100.0
200,21.794824053261852,14.693769052331525,100.0
201,23.889478140291253,10.913645028552247,100.0
202,26.080858490037848,21.9370334595068,100.0
203,55.39793362038222,46.370686429727115,100.0
204,19.202877064233494,10.122953610947036,100.0
205,43.31021902722021,37.31973703603091,100.0
206,25.972962701077535,10.868302277349928,100.0
207,61.997606888522576,48.785218745137044,100.0
208,24.87165633211034,11.560004889521393,100.0
209,19.816936167176852,10.356474368153327,100.0
210,30.710931610865885,19.74108640491149,100.0
211,50.048543980994765,42.065937338905734,100.0
212,22.862887024676397,10.76769961400104,100.0
213,14.701137193935233,9.236976605094583,100.0
214,18.915511305609016,9.479118403160937,100.0
215,52.74183325614579,43.2835748852311,100.0
216,61.606001807401185,49.079822779910096,100.0
217,21.962953890104092,15.087216609965926,100.0
218,29.205659449093304,21.61877555701963,100.0
219,28.16739657689321,20.868223659345265,100.0
220,29.804445156539526,22.823674054342597,100.0
221,26.39179063736452,15.255185245772296,100.0
222,24.392099659585707,17.574969456151113,100.0
223,16.78384760669058,9.873451648950633,100.0
224,28.796264353255278,20.855016180461686,100.0
225,48.96198541780434,38.58546718366555,100.0
226,22.71441596796791,13.019763006611674,100.0
227,16.650324881594535,9.610908559843333,100.0
228,65.97730414958595,49.46272125785252,100.0
229,29.59317435590249,21.19950371387492,100.0
230,58.9915633240136,42.84631834392155,100.0
231,19.889698674458046,12.343209103950159,100.0
232,17.504228795709885,11.83805344146045,100.0
233,20.136764700034824,13.510612155370918,100.0
234,64.75504318026107,52.09326813867111,100.0
235,22.059724992621558,14.824796975065345,100.0
236,43.239787313198896,29.061758880470773,100.0
237,54.3931846016082,37.775390120011025,100.0
238,16.383021246834808,11.048109611297726,100.0
239,24.801745280354005,14.013251233865743,100.0
240,24.52596243285975,19.87543916709033,100.0
241,22.534743579379025,9.643578235832825,100.0
242,53.57276744225783,40.16686284534542,100.0
243,17.34075994683581,14.123088656379807,100.0
244,52.47995712005945,41.755588887397096,100.0
245,30.867514497337375,17.27431811985039,100.0
246,53.64126325357084,46.31036948915799,100.0
247,36.52481220201919,26.528047758934125,100.0
248,16.95302470258752,10.285311057514953,100.0
249,36.36883522573039,32.19962332222818,100.0
250,53.26876642084443,41.75843881986893,100.0
251,31.545961969089475,24.695601100388693,100.0
252,17.357599402975904,10.777538297416655,100.0
253,46.324662955347456,31.75345939276531,100.0
254,38.2755354293386,29.13959890092342,100.0
255,23.31815487941042,12.841520167696153,100.0
256,30.979932700586563,21.297522282941383,100.0
257,28.638492542812624,21.520593513145936,100.0
258,15.099414333564557,9.68060765180578,100.0
259,58.2308538700772,41.35830256354353,100.0
260,62.67636348914995,51.98748678011277,100.0
261,37.105709422201386,24.852918170400653,100.0
262,46.90155464143215,35.560727105969896,100.0
263,22.05676229155166,11.64217809894986,100.0
264,41.314867015072224,28.99607006473142,100.0
265,35.0183554375066,21.020522209849553,100.0
266,46.9994732265286,34.08328742728475,100.0
267,20.704598644386074,11.877426840360602,100.0
268,58.65670050879375,40.44892583442767,100.0
269,45.69342570107809,32.63062099990027,100.0
270,22.95611925465905,17.673454056960974,100.0
271,16.39071853753242,12.050886118856678,100.0
272,22.473927958697942,11.03681763350925,100.0
273,27.78763470299971,14.828712793243538,100.0
274,27.183130867362962,21.08628913288705,100.0
275,19.310694580067857,9.836424496680223,100.0
276,19.975896808897257,10.539686997009316,100.0
277,44.695019216275725,33.66220695046145,100.0
278,38.43124113822605,32.930740086893714,100.0
279,15.111847701089347,11.01055044885118,100.0
280,41.682008758112104,20.41517398753225,100.0
281,31.989083225307393,15.995332164555222,100.0
282,44.05752478782483,32.21323472464975,100.0
283,16.728532714082146,10.135771791320593,100.0
284,27.51543841566688,16.840146296142255,100.0
285,23.919605709942307,17.595069436334544,100.0
286,22.913129652762414,16.549223073731437,100.0
287,41.94789970882859,31.920164951172058,100.0
288,29.983670447963853,20.115709696700943,100.0
289,20.7713283273182,9.489115019387599,100.0
290,36.32346721159219,23.378260570164247,100.0
291,54.9649053971625,42.96446832293225,100.0
292,21.82105650865551,10.74937891163463,100.0
293,34.75116587258708,27.98456567214952,100.0
294,62.80499678402254,45.95401907694656,100.0
295,41.67914591962292,29.946062093177943,100.0
296,17.719155605748483,16.037921146215453,100.0
297,48.21199949460969,37.495793008156696,100.0
298,43.04351811399319,30.100162173736255,100.0
299,16.573239505810903,9.890413062631152,100.0
300,21.60824881110256,12.16174684772659,100.0
301,23.887988402465258,10.599442248339717,100.0
302,24.843761913033457,15.870579112119625,100.0
303,54.940545817004036,38.05766137142933,100.0
304,22.935168234657155,12.935173533810666,100.0
305,15.185684834110843,10.612694515419808,100.0
306,22.07169871030779,16.47379256102665,100.0
307,50.43533829738867,32.13540453920224,100.0
308,31.281887339804246,26.02344623657733,100.0
309,49.20113344115463,36.44870084483271,100.0
310,16.20763466304254,11.7508087434638,100.0
311,19.179183053811403,10.939733516074398,100.0
312,31.712784023396704,19.962319061640628,100.0
313,29.51941780078479,18.773871053968293,100.0
314,25.324564403621018,17.249964904526344,100.0
315,35.392652612041935,26.337708855815276,100.0
316,52.60352583549736,42.965065887543574,100.0
317,29.93674278626888,20.427496506750074,100.0
318,21.732790437104175,9.397316371130017,100.0
319,27.47419000528322,18.270558403012505,100.0
320,38.52395560298586,25.54578650072381,100.0
321,22.81017121382181,14.903690538733567,100.0
322,54.22206851119883,45.81292461745802,100.0
323,16.246203694550776,14.383606261289291,100.0
324,29.76948253762726,19.93137813057925,100.0
325,21.00480870704055,10.92190714596016,100.0
326,25.083940492816083,15.94266880062224,100.0
327,52.20444643183745,39.08604947225798,100.0
328,18.886113726979,11.809224086119977,100.0
329,58.975796042253435,44.45892770001335,100.0
330,39.156351525399316,26.315544011586248,100.0
331,32.927178773518676,17.973585681586712,100.0
332,19.244230142251354,10.391424440385352,100.0
333,16.077040264721784,10.717628764798604,100.0
334,18.93720341827293,10.738401422559496,100.0
335,61.07194424665622,42.4317794743422,100.0
336,22.481295898513796,13.556441697210124,100.0
337,23.66245304193261,13.699288195880442,100.0
338,20.353906552691843,10.337461437936454,100.0
339,16.667477890121205,8.803329859212697,100.0
340,31.837283748349684,20.689991356059227,100.0
341,35.9680251395115,20.87345395791415,100.0
342,63.8737710957266,46.02996802093256,100.0
343,31.392736898894622,17.08845744642175,100.0
344,61.44288799348253,47.61600122678022,100.0
345,58.92191929305262,46.82945670412016,100.0
346,26.122517236855327,12.910174376309868,100.0
347,28.288999753027905,13.08386339517152,100.0
348,21.77438559678154,13.740046000043089,100.0
349,54.02179900755179,41.81573144337405,100.0
350,46.08849826646107,32.12788637664998,100.0
351,31.995943823677475,20.88246581000963,100.0
352,14.755487469707127,9.701724671868359,100.0
353,34.6639151740006,21.423228915514223,100.0
354,39.27555127953,28.424738468893036,100.0
355,22.19845888941358,8.763724882892895,100.0
356,43.84958207960583,32.2774277943404,100.0
357,47.64486073511694,35.3172073164952,100.0
358,13.361895217026563,9.94810344161446,100.0
359,43.906416129175824,29.29159753152783,100.0
360,36.33798881132245,21.524029904593267,100.0
361,53.69576769891442,37.02854803890639,100.0
362,55.66610693663753,43.52660477583151,100.0
363,28.51305767461781,18.000497258175592,100.0
364,47.550137751955354,33.80560379677384,100.0
365,23.05593200344841,15.295443915369464,100.0
366,32.91553251902252,20.774238797693858,100.0
367,15.44116645069128,10.5122637808362,100.0
368,39.46541950440632,30.303402634431123,100.0
369,27.257868204508306,13.827151174363616,100.0
370,20.404663322174166,11.832786851233951,100.0
371,14.182246118127708,9.613056741250787,100.0
372,39.10080196213295,23.501816234046316,100.0
373,18.131450041952238,15.180663748398901,100.0
374,22.702102211792486,9.349900466846528,100.0
375,21.266788283148337,16.225047081937877,100.0
376,50.25554537990059,31.74532684375277,100.0
377,29.447548849984095,14.880449165316966,100.0
378,20.14233795171338,10.47097190841266,100.0
379,14.738411140137433,9.27591820578285,100.0
380,58.396831154180525,47.08263712193488,100.0
381,61.00022733533394,46.37166388917571,100.0
382,65.60756951226708,49.85981495835992,100.0
383,63.664384742511466,49.41798480338222,100.0
384,47.04013001139408,30.73605703676934,100.0
385,50.245632955034274,34.84384791338756,100.0
386,20.364640536662858,10.80926271030025,100.0
387,35.055993839088885,30.273355659365627,100.0
388,22.399982505382425,10.28529109533103,100.0
389,61.84105175814231,48.79588298891476,100.0
390,20.18873914032767,9.805389756448655,100.0
391,27.69526754495348,15.798107262108315,100.0
392,17.672484546225476,9.627483478192682,100.0
393,24.836459639062113,9.820898034285477,100.0
394,30.50247083323187,23.177968789317497,100.0
395,19.844236377431574,10.644075559467453,100.0
396,23.345590559980092,19.59132144037427,100.0
397,29.740802802514708,19.320764533313564,100.0
398,63.88105949590184,43.26562288346825,100.0
399,38.81293503602263,37.512168650737884,100.0
