unit_id,CapacityRetention,AmbientHumidityBatt,FormationCurrent,do_FormationCurrent
381,11.792071701721174,43.536148877995814,9.92539145709956,10.0
382,28.743365448567054,57.778509940331375,7.010137778695787,10.0
383,25.148518725478873,38.853157506641416,14.014688453177627,10.0
384,7.391243882205938,59.92897446509703,7.1948953358972805,10.0
385,22.48619327054207,48.88966355765502,8.3655241898919,10.0
386,7.045333026225106,73.34619991496955,3.600903943244667,10.0
387,7.645690399288555,28.643263570440453,9.937769296486602,10.0
388,10.284244682778867,65.89566311223028,9.907168902530286,10.0
389,15.868352832997308,32.62234239022906,15.556186768374758,10.0
390,25.35881395217901,44.9228005153794,5.305644893581867,10.0
391,19.67801760298393,67.98711175952928,9.42198208258131,10.0
392,22.165149538993106,49.42452876386506,9.891585821549944,10.0
393,32.27787692999703,45.83026567563132,14.72964318658799,10.0
394,17.71657007148127,57.34725127991384,12.560657723424413,10.0
395,21.9737048333617,35.75046346621613,10.729698471314983,10.0
396,24.435672785672107,54.78366138837986,4.38858601873557,10.0
397,19.6690827366559,44.85092077493222,5.433668187393588,10.0
398,26.379369682359492,48.924766840583096,10.030212028707355,10.0
399,30.148234599792463,73.24921131671015,3.0573624176769627,10.0
