unit_id,CapacityRetention,AmbientHumidityBatt,CoatingThickness,do_FormationCurrent,do_set_AmbientHumidityBatt
152,-6.958040625367152,20.116951626605633,41.5360014067344,40.0,25.0
153,3.9959470566112296,26.64618867812851,27.354965283649985,40.0,25.0
154,-5.925240399439074,31.13893039028307,61.80665738087548,40.0,25.0
155,-17.53518708324868,24.983001832314915,56.21948762467972,40.0,25.0
156,-6.8725374929070275,23.37905707779596,63.48512853803188,40.0,25.0
157,-25.21891363963863,19.046075329711204,73.26186883809955,40.0,25.0
158,-0.36969304474821296,27.390018760285034,62.47912293896256,40.0,25.0
159,-4.422582249899672,22.931346657555974,52.7909881235369,40.0,25.0
160,-24.946012161227216,23.431134900586382,36.89077652651039,40.0,25.0
161,-1.4266375176355317,29.620233857844777,44.73834569576565,40.0,25.0
162,-27.12823922076636,22.766351888399726,49.40595124965985,40.0,25.0
163,-10.232331622822347,25.25714183086188,52.41013522366548,40.0,25.0
164,-14.466748834049103,22.79996205727742,37.2730984766982,40.0,25.0
165,-6.797330623551875,30.469665136603137,60.749784017489105,40.0,25.0
166,-1.6044615282580557,17.900563776639956,36.113203254087,40.0,25.0
167,-7.335373510774976,24.669967489614162,37.18298668587907,40.0,25.0
168,11.534903603042656,21.40505479709144,61.72903419472857,40.0,25.0
169,17.975114919151046,27.5087321705377,31.610069034058277,40.0,25.0
170,2.525542735961613,27.271692686844837,47.77038714405673,40.0,25.0
171,-4.04474909052289,20.369269563368317,53.22450461541631,40.0,25.0
172,-3.844603497229855,23.275696687355694,43.649396127248586,40.0,25.0
173,-8.690758995005044,27.44239233371137,45.415093047148304,40.0,25.0
174,-11.278192981016495,25.51138484271489,57.845898198778414,40.0,25.0
175,-27.486028052969395,26.92335220972147,63.08906180579002,40.0,25.0
176,-13.761082951640658,27.364750463118057,53.89333869284133,40.0,25.0
177,-19.977392560156446,25.794979834845833,51.68317736691117,40.0,25.0
178,-3.2512918149050094,26.92218733317396,35.1911831114994,40.0,25.0
179,1.07225485193029,29.428782462949876,35.14048418400241,40.0,25.0
180,-5.5871390630452815,27.180422190816422,44.71570473759437,40.0,25.0
181,-18.50706006661382,19.395880799975146,60.66227327422557,40.0,25.0
182,-22.467391952250072,27.259038849597918,56.36305674526999,40.0,25.0
183,-7.307954018885356,23.983122877715257,72.42943365751286,40.0,25.0
184,-22.539724938248103,23.811971407922993,63.0368916947569,40.0,25.0
185,32.58575252645631,23.96858861186832,41.25584622346265,40.0,25.0
186,-14.172452717114409,26.29692308763744,40.6244663769778,40.0,25.0
187,-8.126174898025226,26.013503776906653,35.38013177510356,40.0,25.0
188,-5.377486497456886,24.03636931848394,60.85368301868681,40.0,25.0
189,-19.56305871035075,25.472010066888046,54.167553104423575,40.0,25.0
190,1.1401222799001915,21.957469452521472,61.991189107278004,40.0,25.0
191,-7.616154269865659,26.927494022559785,29.227977830841922,40.0,25.0
192,-2.40711268347623,25.24281943824781,42.84257424041669,40.0,25.0
193,-17.406866764995417,22.575717310833387,56.013431832559675,40.0,25.0
194,-6.177452849825135,27.429293882726014,52.57680208129672,40.0,25.0
195,29.81338082632118,23.288086695053398,56.733253120287706,40.0,25.0
196,-12.80316659829377,21.01942170114929,38.55768348157448,40.0,25.0
197,-14.115214415182836,22.02421111290004,52.900422487867274,40.0,25.0
198,-16.561101907982742,25.238665746362496,60.39368928822985,40.0,25.0
199,-7.343368067557432,28.756863406407604,31.466201481270552,40.0,25.0
200,-1.1323256128453445,19.531066030298227,63.48739844942005,40.0,25.0
201,-8.59124360354915,24.887727141976264,40.481213576139446,40.0,25.0
202,18.574670913469536,24.25287992132511,55.927765874291936,40.0,25.0
203,-13.134505850668774,22.641771384793756,31.937592143873587,40.0,25.0
204,-11.20856164791895,23.452283943595845,25.681265884967107,40.0,25.0
205,-16.264034469114883,25.268658617640373,44.178470593030696,40.0,25.0
206,-14.370091479980811,26.77795735223038,38.02028103024289,40.0,25.0
207,-28.12653630174872,22.028548087107726,30.16371332208827,40.0,25.0
208,-10.704877491786917,24.72958416813206,30.47361975949287,40.0,25.0
209,3.456487749297512,26.93845682713341,37.03747248242525,40.0,25.0
210,-7.535210288071346,28.62821696308619,22.186218329676635,40.0,25.0
211,-20.06182904291088,25.082777792377605,43.241995029604624,40.0,25.0
212,-14.961808531468819,23.884661409232045,58.46570845924911,40.0,25.0
213,9.850179417465576,28.120760990884648,76.76786592603597,40.0,25.0
214,-20.704049819362346,18.87266718121301,72.34744741900529,40.0,25.0
215,-13.567699454752049,27.470298881647285,68.68907110605302,40.0,25.0
216,-14.280515171440472,25.8952400205206,44.330512126375936,40.0,25.0
217,9.66506482614389,20.922513933263495,59.295502554723654,40.0,25.0
218,11.056748355695888,29.977601143013175,64.72752259478406,40.0,25.0
219,-18.8932688877923,30.454889951987752,57.388612040490735,40.0,25.0
220,-11.361001752929592,25.904578724598252,36.87661267509172,40.0,25.0
221,-5.903214064898738,21.672333478470957,46.95434167882833,40.0,25.0
222,-26.02178794949708,25.433521601817265,64.52058592650405,40.0,25.0
223,-16.05853019601393,22.97074808873037,58.40033273245539,40.0,25.0
224,-9.575800508770854,27.885143206768795,63.307503353216745,40.0,25.0
225,-19.349984903207286,24.37590135601202,48.56235801112319,40.0,25.0
226,2.7510085086553158,27.509352307673378,66.04317787757829,40.0,25.0
227,-22.03736622086342,26.306366179226714,51.407261911368366,40.0,25.0
228,1.3580401979985819,25.993661213876138,32.23559725744909,40.0,25.0
229,-9.44463434000297,22.430046697644073,37.29974376154619,40.0,25.0
230,-15.412961752923657,28.261574400563976,43.19847027505085,40.0,25.0
231,10.284098941656568,21.003663438466543,50.31540282041831,40.0,25.0
232,-4.971215879509524,28.2147432460623,55.93431801691656,40.0,25.0
233,-15.554628963522665,27.176180475877366,52.95804926283733,40.0,25.0
234,-8.199256655038056,26.46259600641445,54.37956272059207,40.0,25.0
235,-16.44674805277395,23.688220903972812,42.13809973201531,40.0,25.0
236,21.985022994971047,28.98876033274683,51.1516720304361,40.0,25.0
237,-17.464321383082517,26.58495051776837,29.72001325953447,40.0,25.0
238,3.5851513591189836,31.166617671353023,50.76968620474266,40.0,25.0
239,-1.1779281691392205,21.8772294353434,57.35670153073055,40.0,25.0
240,-0.3695223947905246,23.026048423693048,64.95070114069505,40.0,25.0
241,-25.671201871989606,23.042978265641064,34.720425683093474,40.0,25.0
242,-8.21115852034058,24.544110448594218,38.639458690917216,40.0,25.0
243,-16.59577337798206,23.408617900024563,41.474653205677996,40.0,25.0
244,-16.111347919085716,24.398415160120905,61.660063005868885,40.0,25.0
245,-14.19780098721769,21.66951696498171,73.27244158133364,40.0,25.0
246,-3.774678013221875,27.256013682126294,40.53657617283276,40.0,25.0
247,-4.653926016059023,25.748660899705964,73.56043097010252,40.0,25.0
248,-18.891656652825766,24.389112314273397,37.40231034746283,40.0,25.0
249,-17.058827676996003,23.300375816741028,45.32186203453585,40.0,25.0
250,-21.75688241441883,28.68121357498976,51.34347991049655,40.0,25.0
251,-5.322384549610249,25.65961644200978,53.3580798288277,40.0,25.0
252,-13.536015844085608,23.5201355783562,80.13116562854259,40.0,25.0
253,-9.741849492728395,29.201944197266698,31.849405620586502,40.0,25.0
254,-2.9964336906407554,29.449763053873106,63.28713295092466,40.0,25.0
255,-12.168776435607512,24.382794292091777,48.15439605048249,40.0,25.0
256,-3.7667159098436986,24.699381402652662,53.72089295132081,40.0,25.0
257,-33.12044280070976,27.008145458756598,36.10814787813187,40.0,25.0
258,-5.248245365674645,19.745735014656827,50.16592327590508,40.0,25.0
259,-16.76010433190625,20.951331458258867,50.54447905659843,40.0,25.0
260,-27.442874754411037,31.821853436729356,40.21884551152462,40.0,25.0
261,-15.91942876657476,27.920919435313785,69.66239957778961,40.0,25.0
262,-9.76935165928082,23.11624300864755,50.73844762497756,40.0,25.0
263,5.446135160240342,22.979638435047583,59.451803105555456,40.0,25.0
264,-4.378571959511996,29.087428273372428,51.238241654124586,40.0,25.0
265,-5.096859438674322,27.67631651806993,54.355479137889496,40.0,25.0
266,-10.980663178405104,23.55989395035558,68.88314399892391,40.0,25.0
267,-17.039423526407038,24.173387733824413,51.862149464970116,40.0,25.0
268,-11.987249324720832,20.294187467774478,56.78577080277129,40.0,25.0
269,-26.09622178179858,27.79407641630335,53.87860718759337,40.0,25.0
270,-10.480693684817298,26.832786233422574,43.42815582488654,40.0,25.0
271,-3.255854278102957,21.285445245050717,54.23477029368252,40.0,25.0
272,-3.821930503142063,25.15233110911372,38.03805429120307,40.0,25.0
273,-4.601963204618082,26.18264285848839,56.23778246714449,40.0,25.0
274,-3.652384905658038,25.435788784210576,48.85060785837514,40.0,25.0
275,25.177792184091523,25.721331636887218,22.196796739012015,40.0,25.0
276,-16.847855892602198,28.72750634955679,48.2786095750429,40.0,25.0
277,6.788530363426398,21.344143108823666,57.40020224458076,40.0,25.0
278,6.332778402040761,24.78241176839614,42.982615108976155,40.0,25.0
279,-25.08891835665159,24.281011670533694,46.98707173348943,40.0,25.0
280,-10.236168179168365,23.423956438764716,50.0001951735799,40.0,25.0
281,-18.09503186700036,24.701904342219663,29.355259613065616,40.0,25.0
282,-17.287461037320156,27.722531886454554,63.12310154062513,40.0,25.0
283,-13.968979556078938,24.31214370918077,66.42462074531612,40.0,25.0
284,-18.077248880482,32.735044474734835,26.495097442359484,40.0,25.0
285,-14.93299775246215,23.24128454870465,70.53955925007467,40.0,25.0
286,-14.693836806671424,26.72571269004448,58.6269622133606,40.0,25.0
287,0.3500515260466801,21.758232706642012,46.81901421809119,40.0,25.0
288,-17.48211766835346,27.943805290219473,38.16988710708223,40.0,25.0
289,-20.754242487647343,21.899750480988697,52.17465491175286,40.0,25.0
290,-2.9549544530573213,28.680244155087323,66.43810955540796,40.0,25.0
291,-1.3678693943689129,29.64065686934437,49.477067779075774,40.0,25.0
292,2.25936813040345,23.78829183995692,60.500249328169,40.0,25.0
293,-22.730522600394504,21.955050712977382,33.17361015980215,40.0,25.0
294,-4.381556152700232,27.595379382140443,66.73324306762193,40.0,25.0
295,-21.973145350676,21.318006422884867,49.3686807034031,40.0,25.0
296,-17.391120334750653,25.177077805221163,63.496198943067434,40.0,25.0
297,-4.299533131696454,28.367934640733157,68.82552022172456,40.0,25.0
298,-23.024550989188675,28.4800141626328,33.86604017325637,40.0,25.0
299,-9.20197043012858,31.811751813475034,44.249285486551045,40.0,25.0
300,0.17060346400848792,25.856680519526375,55.74299207980337,40.0,25.0
301,-17.99401984108542,28.11192593546974,52.684949835899346,40.0,25.0
302,-13.849846352646384,19.77974470207451,51.224632949603546,40.0,25.0
303,-19.601291956328467,19.80881137511907,34.57304339627467,40.0,25.0
304,-11.925949852305319,26.35105074117907,39.428408723620066,40.0,25.0
305,-26.053388932008918,25.63734654306222,33.77333617272497,40.0,25.0
306,14.400826691445012,25.95534498240141,68.4191740035754,40.0,25.0
307,-17.285189922416066,28.470626567207912,41.68377019663706,40.0,25.0
308,-8.591243167581466,24.98477836209749,44.55910901514235,40.0,25.0
309,-7.908534369738434,25.734290734261403,50.88124910760472,40.0,25.0
310,-10.672348694987381,24.35277142865508,40.678943726619984,40.0,25.0
311,-32.29853330765167,28.53843174926639,27.33444918972713,40.0,25.0
312,-15.93591542395875,22.70150771424028,76.26584691460279,40.0,25.0
313,-5.029984527699343,24.3487276519683,48.03942363107972,40.0,25.0
314,-6.899057657838261,24.134468827124593,35.21913656518987,40.0,25.0
315,-18.162975884973253,22.364875842027637,42.86861502987881,40.0,25.0
316,-17.82845774930163,27.894274842193283,50.039538447675554,40.0,25.0
317,-12.54151080967315,27.08668258614587,48.63862369455491,40.0,25.0
318,-10.29014350557843,25.597906019598767,48.92786282938576,40.0,25.0
319,-10.221021545422266,31.047328051755635,69.75359404193391,40.0,25.0
320,-10.418772629668739,28.64989352145424,20.810839843497575,40.0,25.0
321,6.675525991101463,24.898000929903418,29.863272828106357,40.0,25.0
322,-15.255643156178273,28.979984257912278,54.88796256299783,40.0,25.0
323,-3.126032778817155,29.608666802217133,45.94873231086417,40.0,25.0
324,-5.86459214656187,18.196795879848942,53.551441458285495,40.0,25.0
325,9.044271109790488,23.66676925603077,22.576052332068958,40.0,25.0
326,-4.3727177756138484,29.741016929881717,54.98581733210197,40.0,25.0
327,-15.376741367388364,25.204155354001752,35.237435234240564,40.0,25.0
328,-20.946199003794813,22.378572198999723,32.5663467519292,40.0,25.0
329,-27.122969353772056,25.530216625390064,68.7215497007289,40.0,25.0
330,-10.340670344919557,29.568362512290314,29.35242829449852,40.0,25.0
331,-5.302248457036397,22.135709074706078,32.31490734090764,40.0,25.0
332,-6.242511374173741,25.13410348647668,59.817582791987064,40.0,25.0
333,-5.27682653212394,26.138865643855546,70.00095180140283,40.0,25.0
334,-23.65668189037547,21.613121436265153,43.51056535390071,40.0,25.0
335,-11.224662631046822,28.725941316078718,48.24465631157447,40.0,25.0
336,-15.746372836244268,26.326064401255028,31.094735510988947,40.0,25.0
337,-17.110880320094868,21.48734152873277,40.166885639410644,40.0,25.0
338,-19.09408261912182,26.87404490477399,50.00976405611723,40.0,25.0
339,-24.42170171799015,21.735665620149703,42.32472913619809,40.0,25.0
340,4.243614925188871,23.615741038189846,34.85145767373399,40.0,25.0
341,-14.010271339030307,21.845148602214817,11.744077156408615,40.0,25.0
342,-20.434648251253222,20.181368594243754,50.82070788802301,40.0,25.0
343,-3.7936190712960873,26.83114172955366,50.83492370821875,40.0,25.0
344,-29.61608345723834,26.177507689168245,69.47623804010206,40.0,25.0
345,-19.497484821093877,27.30350638762819,28.42806742195894,40.0,25.0
346,-4.51385804596871,30.349587060721046,52.10160003900149,40.0,25.0
347,2.804317437662925,21.840320180391426,60.11608557262534,40.0,25.0
348,2.202632248612491,22.125252257325336,44.482313680928726,40.0,25.0
349,-11.345143626585738,23.840784034705536,43.449298068069574,40.0,25.0
350,-18.92602030026392,29.26137258547931,61.111490527526115,40.0,25.0
351,2.068370782854317,25.341501411540573,56.58064298855601,40.0,25.0
352,17.2798481898017,19.202336982483942,29.878595378261764,40.0,25.0
353,2.2040992400033668,24.127103540956224,65.38680087975003,40.0,25.0
354,-15.883618489189388,16.883268865094365,60.80309472794936,40.0,25.0
355,-20.107895616540098,21.925457210500063,53.68126619178301,40.0,25.0
356,7.61258987933746,25.446153152732194,47.691461865743904,40.0,25.0
357,-0.061074272646331584,28.10098418919627,49.66234260264957,40.0,25.0
358,-15.471155558736623,26.531154006745066,53.19680290806389,40.0,25.0
359,-0.6847549791362986,25.133716305216677,44.37603738407565,40.0,25.0
360,-21.430182152362214,24.14027463848026,64.78110970474431,40.0,25.0
361,-12.072353500286855,22.72947439281914,62.152426996236095,40.0,25.0
362,-22.15689852397153,26.79516257663073,46.29140354158491,40.0,25.0
363,-14.96897739895181,27.226480530112628,36.808832272811976,40.0,25.0
364,-5.507752017106218,27.935433295308332,48.66230651151841,40.0,25.0
365,-12.572034295327098,23.919164726315746,38.68839115444797,40.0,25.0
366,-20.79676398780029,27.630990916869017,33.64278791715708,40.0,25.0
367,-24.043570440239293,30.856591026370367,53.684160522758546,40.0,25.0
368,-5.135680654294283,18.904863342721512,47.52507086171845,40.0,25.0
369,-20.4941395874256,27.969133133816527,38.2345762191701,40.0,25.0
370,0.4348201231109914,28.022734064338547,55.565267680463144,40.0,25.0
371,-10.948741045340666,22.27184547727049,25.929380778976657,40.0,25.0
372,-14.463450250670926,23.149341843022327,45.32102546430564,40.0,25.0
373,-13.200383119767341,22.998302784482505,46.2551675797182,40.0,25.0
374,-15.080484537396638,22.623422444480752,52.7357657384951,40.0,25.0
375,-11.15664522172779,22.708049342777215,37.99360341758985,40.0,25.0
376,-6.094462688601144,22.602263001048218,56.597630238074,40.0,25.0
377,-13.19673480495997,21.19184197680957,44.28558110068638,40.0,25.0
378,-26.894355424920402,24.63229940703307,50.34734727034381,40.0,25.0
379,-5.331475844624552,26.33051185106827,46.79521074381732,40.0,25.0
380,-8.69154104642037,27.096914316318085,39.979889504105174,40.0,25.0
381,20.263978856384224,28.825997282407286,33.86829310372237,40.0,25.0
382,-11.639359734205083,20.948622852750454,49.0018133599174,40.0,25.0
383,4.555767870697304,31.594908746800908,36.748016937624655,40.0,25.0
384,-9.052243653105378,23.924962979988965,45.122685063015794,40.0,25.0
385,-18.928578344804443,22.30733697597604,44.20438303216971,40.0,25.0
386,-13.999441503266251,25.05144799664657,56.226840587205544,40.0,25.0
387,2.2715838366401844,20.24877620622197,52.89290787399868,40.0,25.0
388,-10.252131328541248,25.036091019359986,64.76861170685325,40.0,25.0
389,-26.18215260065693,28.303068147470068,52.21379253112718,40.0,25.0
390,-20.134020501600787,23.558911807243433,58.442199389326284,40.0,25.0
391,-7.625899608592454,23.416943815340215,61.619361355183145,40.0,25.0
392,-17.398491149799366,23.66070517291203,60.019695536352046,40.0,25.0
393,-17.10691762121348,21.810430462751746,41.266339281222926,40.0,25.0
394,-3.9644201065436935,27.918215304940443,54.89094909856835,40.0,25.0
395,-10.042895409791006,28.70964401380305,57.432384536693235,40.0,25.0
396,-26.404224691976246,26.83185789274598,33.307881790594024,40.0,25.0
