unit_id,AmbientHumidityBatt,CoatingThickness,FormationCurrent,CapacityRetention
58,50.87648990369364,37.04778152993916,28.261869000796956,-6.36391194597063
59,60.146125609945635,56.74481746265578,41.788119810181186,27.8219587167346
60,64.97667324521115,54.22992776765497,47.94457114493389,-15.895258199844507
61,51.770286543115496,45.13140143720473,6.5570984675116275,-1.5039743848444662
62,60.490335942089494,72.44874630989398,74.18290962452693,-28.143563243758212
63,57.36962475104297,46.19877362538329,48.17897460639223,-9.613925403810207
64,54.8291742983894,48.49164643620475,14.8601864689137,-3.078912906984639
65,45.9557652936716,55.12225220995992,57.0669476730457,-8.7471917818379
66,55.566842471517376,42.983943698136194,38.27323331442505,2.6209636385813018
67,34.35524501217106,61.28374681681868,61.300745004645314,-7.308008918953272
68,20.26017864251148,46.35976720089005,60.139365811340134,-27.436791115035597
69,39.19395412741234,57.35464416241885,32.06127715145821,-9.152940789813902
70,50.72440927600838,56.80647659416337,33.72621701311627,3.6240904587499303
71,63.26325084429176,42.13649196115474,21.327100016203392,6.42547566428771
72,28.14750641505872,57.62505266211383,47.23444781655057,-1.7758385111838297
73,65.42891604322102,50.150567021202804,32.8981593294739,-6.177233837998028
74,49.10157651079523,51.71869001481556,36.47748813603827,5.707158205052333
75,44.29089767237656,40.13518800072896,34.489967693015416,-10.7118088677282
76,44.359622075328986,71.77962666147724,47.58492299412251,-12.886549561552295
77,51.321946407772764,58.983895576320535,31.61694083568863,8.07452429414077
78,53.83723387755723,41.99112553835731,43.80190777875321,-9.889623828393612
79,73.87997307545761,45.19358668537388,31.141615181552954,-14.465780709725774
80,82.41661396306851,72.73121430135059,36.86808605824775,-28.208054646382212
81,59.35712664129256,46.11426108706729,38.57939506359419,-4.778722246214995
82,57.15032157172905,45.87693443619377,42.1004159220878,-3.1419158182596276
83,59.21579206529996,52.70091758806228,48.10476603269375,-37.51410061970901
84,51.05990451606569,46.06883624578333,31.689297468713615,-5.241767257183368
85,24.85835750085268,46.25787881390558,47.6994335474634,-12.051316386044084
86,15.65099288490922,82.08570212186845,53.53600679508911,-16.325831142035447
87,54.325660848288805,50.85782911897413,40.01524041834051,-14.482623310359148
88,35.90373276912385,31.4070780864099,46.91219517771723,-11.015428505513677
89,79.53772149285162,25.62843971330711,66.58591278244623,-20.112029694445308
90,61.84806533051706,60.39556193570362,41.410764730263935,-18.053520102843606
91,43.10973932692265,83.75117160897396,39.097003437843455,-22.49383739351358
92,57.88854944329672,43.95041970159787,38.76269290218141,3.328482567750665
93,58.30082622099348,30.69236303789871,63.35369486547203,-14.851188789104636
94,56.1555678147874,62.86353170292974,25.651551739834247,-15.983504926880556
95,34.25946196189485,35.51030651094546,38.780652407378824,-15.976873349487526
96,81.3223753782641,44.610981412396235,33.80688448290597,11.199112777044974
97,51.583118594178664,30.868829818203483,35.9002275000686,-17.393192626804773
98,37.52750765161424,46.40554087284289,41.4744799163353,-24.467451455485445
99,56.18734230035567,57.18868675359198,43.16140641660117,-17.41444964210297
100,40.623004968825406,58.49397773457504,32.98782524257985,6.71313507726472
101,24.60463257827316,45.1174474506703,32.56818779110115,13.575239720958969
102,61.21159833856285,52.37621568879949,27.435634749721174,2.826042361587804
103,63.76163680552657,44.215290374783926,55.38460835677621,-13.447743523479954
104,33.061890937646886,37.968432313982504,37.903387314296644,-18.91076497827727
105,64.50426044838787,41.40349096167457,46.6356654287004,-19.670251242611197
106,55.636449577320604,35.149075720046476,53.612201708898816,-15.183027730571627
107,59.46386919000527,52.36567384971631,44.770623800926906,-13.644324023110538
108,50.57729535399473,29.64247349381597,41.84338758413669,-20.162548880672052
109,40.653632372602885,46.6383904417942,43.06396744634859,-22.057219909113424
110,59.783549950653,51.49745735398811,55.997269645226666,-7.716719655600171
111,38.32013880626931,70.32837528749303,50.815643901950466,-29.660647350511002
112,55.43808625191489,57.478704191230094,45.10921815923732,-24.083157809223785
113,40.51302536642273,43.103496051297235,28.66747131530186,-10.222934686174975
114,68.91469294387001,43.30378247652449,35.14903946331357,0.9064212945332251
115,49.25468533473458,65.89566848579064,31.847117763562803,-15.416054392192935
116,48.96510321103151,52.74528154355891,35.47548887917015,10.854128618956391
117,63.48579369502717,51.11240958906473,23.786542520058546,27.68757088157506
118,62.93727046916319,21.91012962797707,55.99324706777065,-5.344691437358767
119,26.883064106674116,63.36997678399192,40.51571405042407,-11.712929173339381
120,46.40693360642475,55.54873425572089,61.50265843457639,-7.075963938925769
121,53.519760915169094,41.974185985865795,27.54996559461346,-8.570927173974258
122,61.342081431571984,54.63636715447281,31.188892185071214,-9.501194087641258
123,51.11787846097102,49.49662309114022,45.47241117423602,0.9967210434768619
124,34.89456650246322,44.64360986320635,40.18985042315238,-14.247554985122969
125,48.158498456975295,39.69823570070072,29.314936265382862,-5.912168017145032
126,44.7854748956046,27.75257260805747,36.88648439386536,-14.803822023947887
127,61.48859258240416,60.85329498960179,35.457588071042345,13.840482183403868
128,59.76943230242231,44.61535775004242,45.3583142511681,-8.469687888695711
129,22.51880140406934,63.134334490450655,42.905266420640785,-25.33640817601906
130,53.6022178940545,53.956345447154725,41.011596779916836,-1.5187509735883467
131,50.193153132799736,50.52304999441254,36.720528569969275,23.61564836864124
132,22.69178408281754,49.637368462602055,55.02041826295948,-29.257409330736763
133,42.886513021887964,47.07266847251226,28.751710187357233,-19.516064302359876
134,54.48608952568452,45.75085905175229,24.157839209360624,-10.733301518429467
135,57.088060682579375,72.08015593050433,49.40972835373153,-2.319914495756234
136,39.18721908206785,42.55360254412959,50.78573639627277,-20.14047973787639
137,43.9875636246963,64.02834710059543,47.579672482242295,-36.062023642012036
138,46.441126388882466,36.528360948733415,27.541138293307217,-5.557001415999774
139,46.629130898995534,52.063758800155,53.30155510569911,-13.455126339238968
140,45.32880695250803,40.531118765153686,59.33557682810037,-20.52785488100824
141,67.42871133375958,50.24061803875516,48.89140663350516,-18.321950064856026
142,79.8855967931544,52.40090318601173,67.4283763288456,-23.798846506050857
143,63.196988241458264,56.839343963501136,35.00707840215531,5.457065149345922
144,72.12889800416497,46.54292621366919,39.85224023676714,-19.61822341808479
145,65.30028727895356,23.84845085608154,34.02519687870128,0.14875502991017142
146,51.142084995774205,44.9930074223271,46.262789762997514,-22.68764141811063
147,61.466975039885945,53.4266629909788,26.094865899738817,1.8970774461861715
148,28.067376328854227,58.957957867149574,31.394661131548432,3.4805094657754405
149,57.39247835778623,42.86434534127862,58.48457965137637,-6.919500117111465
150,61.52058755372434,52.842380471032925,35.89637864098022,-7.860074935329584
151,30.193460192867008,68.02105511867937,69.16409376440414,-7.655139870088716
152,33.22526908147762,54.34766579319259,44.48890411290207,-15.932546980869375
153,60.4148491444263,42.44951153102551,43.25180642077485,-8.960641651240742
154,30.06318230900127,48.738253579504054,31.70759733444245,-14.049155401223189
155,35.173429784356884,52.91559713448608,37.62224520626952,-11.533476411580029
156,49.38981274731086,28.646812687599592,33.61272077038798,1.8569190750212519
157,61.433075496963426,73.24726711799217,39.55430408089251,-11.186313079521975
158,41.25289022399073,77.73123092559831,26.95582677518344,-22.26012747175762
159,44.59717787637883,35.89248235504939,36.3067507041763,3.8507832512851254
160,47.63297526055409,46.901093485302816,18.63898747088073,-12.787757728977567
161,63.38480190572933,43.138305251365956,30.927688372807825,-3.647630277671107
162,44.518982105529375,26.316533999086257,30.494141956912834,-9.198672330418592
163,38.6487637490533,31.33382324900218,38.05124788647383,-4.547546478153687
164,50.74632860207137,36.03545509126372,23.27948694239277,1.4386785608950503
165,58.98455489009848,55.324432730532315,33.30360581910645,-22.62730329804174
166,53.687677343523355,44.763712706491766,29.73550747305005,-6.892689581071118
167,67.32532482407291,47.79238409219218,38.50456806200416,-24.868680067803357
168,31.92094516425539,68.86913006869878,35.86735290643264,-28.548057277050432
169,47.20640964423994,69.62083498091849,32.76996915103444,2.0115793822054577
170,32.48777355383521,55.219768305158006,33.39074499737126,-22.375736873331025
171,34.448589561803,41.39556797278597,26.729719092777998,7.808836600085884
172,56.06868854100222,54.83381905962867,41.84806831450442,7.2223210299455065
173,53.01673434194666,42.046090262496456,30.304299649306476,-5.230207427348882
174,64.09180207682714,42.67775617344901,31.42493971405524,-30.305896107928533
175,41.29439754000528,45.58657388434939,44.00849498874629,-13.414035502325532
176,26.239644620394404,55.23503025615983,49.48551032370532,-17.161226141809152
177,49.405749680263376,58.90123433928633,52.158125758456755,-14.144879085304124
178,33.82930764139253,27.418066389359726,57.84728007770143,-15.269633794881361
179,31.783258437349545,33.1767287936325,33.99919485187329,10.835098938271118
180,71.38709289884291,58.69999105369717,33.91104084989288,-20.14507224757003
181,66.71068947634544,27.982628043357195,35.61997971674816,-7.823734946287281
182,59.22597005516464,47.91203911883154,42.99091542420421,-6.1586749888431065
183,50.968694434147096,71.50883366034665,39.8302365434243,5.350007277236363
184,34.14840829448285,53.0108420828952,36.16608947720996,13.084919582975074
185,50.33720026197705,51.360206721194714,41.344628102757056,9.752918445343632
186,66.88851005022158,52.68625412061125,18.642155556782786,-15.996972693805393
187,52.778369634295046,46.875351252198016,40.16675859322515,-3.0730283644951877
188,45.246137315176675,33.60176280755003,37.17735025347591,-7.661558536618406
189,36.04543926425379,31.799251341671,38.667103944453544,3.9848079367371607
190,42.318330237993756,60.14407197016345,34.88606195685332,-7.919271792361565
191,30.71399446541654,66.89519135151501,28.58434122928406,-16.71894298667773
192,41.434407254861945,56.26207680538489,32.10896117093331,14.146424300324002
193,45.488216378358274,37.52306723094226,32.41846869402703,-6.809077338696938
194,50.10612402517638,54.352889203740396,35.93766491219036,-9.8818167823686
195,53.489607773105575,58.08361682142964,33.714595739668134,10.242946544114801
196,38.64335289546718,50.753766868386975,44.71998617113731,-4.422802677843395
197,71.91010661558148,65.89608652463869,59.6083923806517,-17.005891428994758
198,53.676330210544265,56.053171389911846,25.57476743435676,-12.42307185267827
199,41.11375318087328,38.45492901091417,55.40541308233374,-16.52956788242857
200,52.65732471618774,40.501070932761195,49.303971208988244,-1.177026874874738
201,78.8749641695855,57.61747306189987,23.470085773594736,-8.630928389296294
202,34.544374069338666,58.63306822913557,55.66516183718361,-23.374685070310733
203,41.84233515773293,49.074624125760785,48.02001442068047,-16.842209081472483
204,51.757739506540716,46.666540474265354,40.973390151499274,-6.063327577042652
205,33.638755817119346,39.09947231635523,37.89711609701871,-20.011245530569752
206,49.84551064896468,49.02723525702632,53.439013145564765,28.57270951688544
207,62.65916338868785,68.43190498109674,70.06502360065133,-29.393056210117397
208,53.34882344994491,32.823191577820566,51.46498576260599,-6.187113535618849
209,42.04906740859111,26.997267899787214,42.099628909855554,3.0146134641702886
210,48.3935227688631,50.09048678012707,35.637055723974306,2.319979972963362
211,56.016039382032766,54.28963536015839,53.152480081408356,-4.287158250164763
212,48.48767248862529,51.02399004262718,29.29630916537875,6.655276192651192
213,55.30040284478686,45.20001649300043,53.98312891661366,-23.62697125830836
214,37.653585234791926,30.650974617557047,49.13299721976388,-13.026580518448409
215,42.43699047343107,54.86522507088118,37.57652197367948,-7.591151016426489
216,42.13673410426331,74.77782955160495,44.33581043825078,-19.37091270834819
217,67.20362200936462,69.19380608598314,38.71642551624579,-10.22079091393825
218,53.13697777458415,58.71460631752741,41.768565809576906,-28.06590808000349
219,41.38746101160715,44.48619786869873,30.972380289167848,-7.508859742464384
220,35.1750553859889,54.31356005686205,45.441302121443414,-25.116526298115467
221,68.71204211070372,29.0536400192152,32.019941219997456,16.940797505722742
222,45.770502961472225,65.8232772087554,43.613782819430845,-2.932197087429257
223,80.90367178896514,30.03454101347946,51.72456453009466,-33.58434970070683
224,51.69870383822985,61.20344385381777,49.829747007891655,-17.8808144810732
225,49.932216968432776,43.09207957833005,51.08552074048635,-14.44144865024718
226,21.384787052714444,48.99252212295946,37.219493370647484,13.167446776563594
227,37.338179781640214,57.744241096416395,32.64123649004898,-21.012243724162154
228,44.98641183657937,67.13158262864188,21.634988354891615,-1.8213130326651246
229,60.370573658911866,47.3083271934211,36.64242731565802,-8.547155696211945
230,57.66796318850249,56.75983759596271,44.98307281145228,-27.721814629924953
231,73.05379475418891,46.3800621211976,10.12861404271719,13.81724711181445
232,71.14308946441842,79.90872770399776,49.55709330497421,-25.836282938285517
233,74.83339215184648,35.268898086583796,47.45964224908657,-11.292807220032138
234,44.01299215210747,42.28886359012344,34.10599215291877,-4.548327265289678
235,36.41641426404387,66.45403664953525,28.07069642058165,-12.81403810755675
236,52.04070862038588,60.980317250867,34.41814821777321,-15.985181087990181
237,42.905333034809544,37.593954304327916,27.40038133594508,3.3117343957648475
238,54.88438084266866,67.23984811958977,32.87446143982154,-1.9177862322470274
239,53.37099942462286,52.43060536874381,41.776652636870075,-8.059433471087017
240,44.57648099139614,56.128106329397255,11.53675428184763,21.66828214509696
241,53.82745827555065,51.953565213121216,52.22808036369657,-23.668402069425827
242,50.388663743940974,43.65931418891537,42.3727921198477,-2.0034710481195463
243,41.68336558122609,65.91037773013156,48.970189973575124,14.569224689576512
244,36.42761838512555,42.35269577322328,39.249230805084046,-1.4296612547743093
245,30.755976431484058,54.93541194611883,48.85026151180274,-24.71119853789261
246,18.78247697659847,59.66017320517637,43.78332503949547,-25.253581050378873
247,51.09228191399195,35.78270442128691,35.105882938961535,6.498270630166503
248,41.9390971919969,37.89511789914539,29.012554131436605,17.407059648950437
249,33.52240884268354,48.50657694832457,39.44663210429756,-7.266048544147233
250,59.15690825190381,41.10261419406904,34.62115952327925,-5.427491019062618
251,56.117733301343755,37.97190433592953,21.197847578726332,-4.127834652302233
252,75.9261740696691,55.45532858461216,31.95309726259927,15.407074456352982
253,66.1279911562949,22.265636994910775,21.53174487460944,-10.89197893819045
254,53.8323927584139,32.89923722334069,32.29852234306766,0.351916738718014
255,55.424083465720436,52.40096235263181,23.928452440872192,-2.720791250240887
256,48.05551518687287,51.0252490244757,51.5391064283057,-3.825817542302539
257,46.170932866364275,64.08891842584138,33.45970692204247,-9.577790053988988
258,28.12071866103251,27.960851632615494,47.092246422808856,-12.006317984348751
259,48.715570868272984,77.31883095663811,44.41927658911622,1.3624614166821247
260,43.281956685211085,69.11902129756795,35.26002357038814,-13.642769663072723
261,68.72476179974576,49.742167199797734,41.44957758554619,-9.618265378967426
262,50.72044337810272,41.64463756644511,50.704584269436104,-15.097183804362803
263,51.54856563596774,44.62120983717504,44.02454153129095,-27.11833932555849
264,63.28660680037704,70.06258819679185,42.68288774317886,2.194564692079105
265,47.67523242403078,57.41494498738205,35.538989828636126,-23.56447678212701
266,42.316117146958725,53.18434596930322,34.254507211011344,-24.006664286112823
267,36.957606405731006,59.932000261518645,11.180519833190996,13.821464612811459
268,49.53009173987496,55.509559336668026,20.534457288836915,23.07714888793533
269,44.56859192942205,50.383235482026855,30.919217595746865,-7.071475366683852
270,52.03775440590129,26.978589436300165,32.965746700734215,-19.262459037561804
271,53.31504574435261,47.32163757994999,42.34570274663749,-6.966426784146279
272,35.971754749343035,53.97958090342624,58.53104975074237,-17.554653946598126
273,47.44595577860447,68.37706443861907,52.12025766366473,-25.58323193419696
274,52.30324850935409,63.883455915267646,26.386440525581367,2.0687630526870304
275,44.4843129013189,41.886985267652115,26.89875410247977,-12.976238772698812
276,35.73425728148936,38.78941528163994,55.828091851049834,-31.326680377047587
277,44.95560153814607,64.41411192670031,58.23235357913549,-13.805852808950288
278,34.9860189781934,53.13804472133401,61.62322147725237,-12.211866550851452
279,61.111944596764005,39.28523121705287,47.42549923350858,-19.782340333637084
280,73.67867734146172,73.38544398885251,62.28905664029783,-21.440275564781917
281,40.84338602292243,39.33692772272477,37.543873686692024,4.159277335885957
282,45.27888876317489,19.642633765913015,36.632491516816344,-1.5337308843129085
283,42.703834769136066,58.2943092272942,34.53440252912198,5.608494892566789
284,70.04039439147618,57.67238585413226,41.04105590915635,-18.104861728838657
285,60.01567355848282,33.58835764040514,48.59350288501267,-18.987286443795103
286,64.6121681152606,47.369994674059726,39.61772688324562,-8.08117009463309
287,43.62207362870127,50.690572737225956,23.936209219112705,-2.6639777143954193
288,42.643834486421845,52.53518798955117,41.27520368473946,-14.512592570090764
289,63.232395359432545,50.758372673125585,45.92937935775298,-18.949474446437492
290,57.393006066545965,47.73767218302872,55.312598664388545,-7.821876212693295
291,27.029448176568504,74.32033029179995,46.5101599140836,0.5379032627302593
292,47.48550804428165,58.06543778791227,47.16956462716528,1.2722811221960981
293,47.59606819585519,34.836693492611154,41.948807579903004,-12.47275424415003
294,45.51167969804766,44.44388579195139,51.19814721492535,-24.138524161301984
295,44.01568182957588,56.22276285049563,50.22107465447974,-11.360691677629363
296,69.51068972532106,37.32914007733004,55.384898893548176,-3.309141131704445
297,56.73236534630565,44.91209221702918,18.034954951387334,-6.219419577744464
298,35.138152053427184,34.78774679925981,50.75214733458366,-19.743279270185155
299,51.47134091230352,51.91652506879414,58.674276197191084,-23.866604515146985
300,52.21058121827925,47.42908993291701,44.778084896282756,-10.437687467221135
301,41.21455249078106,46.83228330374916,41.259103160027415,14.503614200350722
302,58.417429434393156,67.37623967370924,53.34963130202268,2.1441779919856985
303,16.437506582585762,33.32072266741248,40.18125933588193,23.650809235108177
304,55.83101174806929,45.15926288900411,37.59461833563045,-2.892050914967565
305,36.670463932567216,49.818664618023135,57.35836659015771,-14.538419733232512
306,59.51643848633638,64.68349156445652,34.39128483932659,-20.682229336594176
307,56.72486401044874,56.71227372211086,33.06248555485619,-12.223780695545198
308,39.62676065353529,66.0615553301554,35.78689617552182,-6.258292222418414
309,42.7666972600311,46.20054106394554,42.56709413323648,8.317635030900961
310,54.32141488145406,34.267068345527974,33.58813718549849,4.401380718522299
311,62.896136814662576,49.22530427355311,34.19163658303119,-15.516019140775258
312,57.66674740773454,49.839927864002355,29.669482821341443,-5.172747500681519
313,50.68570076902696,73.79521552633828,52.236894806506086,-11.95435386607407
314,67.53962332150384,34.813324061413596,55.09603499899388,4.423076810773459
315,41.082784607450805,47.70342794306346,43.712829140173106,-23.6503868837226
316,33.805804749082036,48.23639644925952,72.90797071069663,-28.382101587989176
317,51.20956303517278,63.736282976249754,22.733316065811543,-13.690252504494651
318,57.49321075433942,54.49218135172938,54.26588239070946,-3.5970693647906535
319,71.44174715073565,67.74455993909275,33.94234500975204,-18.499028622414684
320,22.452343337825496,45.35167416198439,29.04842774880326,2.345628991579509
321,22.14736123847816,56.923158066320674,32.469657506144515,1.2906852684890038
322,85.10928337942816,54.48354567075845,34.84084273768873,7.501106749930749
323,46.76268202802848,55.55537092776727,53.624691195971764,-14.986896479979169
324,52.42606525452992,42.86732825991478,30.705910751952942,-16.430522631286422
325,57.30544552938838,41.387370800416136,45.204140603703756,9.628510849799593
326,49.781408081646454,57.571157874710515,57.158652536837145,-22.627355266500906
327,53.12212270931173,39.69264375455542,44.27212284808571,-14.50680459911433
328,40.51823688198253,44.25514269845381,51.944515524553005,-12.293779414526188
329,44.80531756659358,50.83553390589493,28.591617086452995,13.534683368054221
330,47.526334455669236,58.717600260712906,47.196689764075444,-10.166444617536424
331,47.788751354540075,43.01005111096178,50.7358134826134,-6.577934012861188
332,27.409151306041448,61.88497299158959,44.85330682377084,14.28197589929661
333,48.64874968624576,76.31495343319271,28.340525002009212,-19.94437096893056
334,50.322326020379535,48.21159579832017,19.008908366476142,-1.1656038653688567
335,31.27856451650198,58.77017882977566,43.31317495753714,15.12243889953848
336,45.72097377977406,32.82092866910843,44.82892078104174,16.121271738921767
337,41.24921382457719,49.804292584531396,26.605751159400473,1.6178375613845397
338,55.48006800011572,69.13662666201054,69.49384909056002,-9.438369267701548
339,58.27551224692895,63.733765228430144,39.257829023882486,-25.430280445984703
340,20.82455617763616,43.84650666495357,32.75691370866206,13.453241564413917
341,32.05554873269783,52.60815872486431,40.7280550511015,-8.628160448188076
342,41.689696203243564,52.115984450473626,39.04974508533988,-11.244353180980431
343,69.78312488786281,43.17563653013438,35.88011450337209,20.88909886691372
344,52.618588161822345,58.68028176396929,45.32469939748176,-16.765392450724917
345,44.79313295661987,46.49053130295265,39.08164907881045,-20.90061167462066
346,46.56248699593033,70.92591252842708,29.315096427591065,1.3319119190882374
347,47.25113776128831,54.81504223255116,39.42825251819062,5.367582421386493
348,62.8319110404898,56.92866019821337,51.48323263851373,-22.23018312447052
349,45.02944316350065,30.264137353121942,57.480599071866465,-18.968336089241777
350,54.791813359963236,55.03509314666155,40.027310785233745,-13.18288315264117
351,45.22978323723295,71.36401378152809,26.54326049953307,-24.129755357736066
352,50.741788321586434,50.49206256783254,58.0402735554275,-0.750803967846938
353,46.15652560310932,51.88247343145455,59.94321402874019,-15.40452386279294
354,49.89014744111221,58.918670993797015,39.59851494702512,-11.561867206697418
355,24.203541072270475,28.287091222400655,36.88334847176685,-11.83067573701441
356,51.845487024754206,46.21571576356671,43.476694154638835,-15.319593308598236
357,59.66000038173884,60.85701699257656,29.03812068376118,13.492413073279142
358,34.59184242302001,59.908524536164116,28.535559122987475,7.481289692288547
359,55.381735714572294,59.07636927772694,52.210838140556255,-3.157188668685156
360,61.16689604267342,47.90747021459766,47.80482749405258,-13.89069124839068
361,67.26202629357785,47.328904795595825,59.84952355495673,-11.58128400854659
362,35.787417022885535,39.904205547444704,44.9732257353348,-34.064008458211745
363,56.179241737294376,55.60371186328116,38.727941714697565,-3.197604164795648
364,50.20972127958791,18.71511068249764,34.10577590417409,-3.368522550853867
365,32.54263746369418,38.083145128867514,36.03002663646356,13.771624137697291
366,54.76236535431798,55.68873180941095,22.349081517906686,-9.51698955031918
367,49.224896370926125,59.62015394162033,39.354718878881705,-8.868765625200579
368,38.7561148273105,49.11473417946627,50.575985340275224,-31.094115503272327
369,71.61194782755122,47.95379770151678,20.2151028627115,28.09152746131466
370,58.108394502186805,37.58554324817137,28.69919814251179,3.184501506372838
371,44.628032682017626,49.26493849866782,32.36478076214908,-28.646844286224802
372,40.64452467307553,56.430757217978716,42.87568297421181,-2.21345361757371
373,49.142613476519216,57.323441279954764,56.40059359145012,-19.412492880324695
374,44.13610124872382,49.43757367616136,32.96127444979412,-14.350909279570558
375,35.45036913373423,43.591901316036655,85.20036987314741,-20.550369097959027
376,70.79095967277443,54.07495511878736,72.48971937219966,-15.049013508696016
377,39.100055146415485,45.3470986704474,23.7690262159725,4.970701020488772
378,57.280435997582096,34.45748315507662,45.864963912701,-3.5774709647976417
379,33.26878651500063,38.64193192848546,23.038408935891255,-9.751482277247549
380,40.186959290611014,51.43723896943933,65.69933595328916,-32.68630703562571
381,57.56444514150805,48.82128913395433,52.68068156777905,-13.00799297863806
382,74.40207754822102,56.72771418673806,49.049897585996796,-18.881085022406495
383,50.094857993152,30.861455750225367,30.7677695410846,-0.3874259613545612
384,51.16317308879996,35.80035506398768,31.524489933118964,-22.056682865808035
385,44.76816472063175,54.398396280735184,39.016239079033234,-24.67508312873578
386,48.56485762805206,26.419912760942072,61.684606496316576,-33.84387724550544
387,38.42832644239819,55.69928062822538,44.47879798753492,-2.669134462449846
388,42.918314546971956,52.53087224785584,36.80192232520058,-23.181383892978886
389,39.17880218691519,53.020789059653744,40.81101481772365,-3.9767621353040563
390,51.60820269622626,30.72099272166653,40.79774728983979,-13.873457680276541
391,41.2777031803865,62.35716192297214,57.083223025796904,-38.87095493959931
392,48.27144862609008,77.00187372841312,39.311181298969956,9.538259129428454
393,56.19307081704336,49.38926869113301,28.655825688259934,-13.222183040397464
394,44.63491645676802,50.860688756250674,52.12334877723325,-15.082345716110467
395,42.106268453621155,60.61312950701832,43.58689827339848,-3.1913377910844187
396,39.011528692297944,50.657177280391956,47.349981148134475,-10.244225795939203
397,58.66399607451714,44.24054766772914,28.33633430640983,2.1844224905158605
398,26.01736473577602,45.13224407896206,35.91909500816607,-8.789146747728966
