unit_id,CapacityRetention,AmbientHumidityBatt,CoatingThickness,FormationCurrent,do_FormationCurrent
130,-16.89421065689472,54.39379879893906,56.90885719876531,38.949834386388325,35.0
131,3.914239651339222,40.09808354210014,52.08084220891476,31.40652179488336,35.0
132,-17.278175949580692,60.73509770284527,39.256971987699735,33.387331203134885,35.0
133,-1.909948696138676,63.9125542933204,63.61507562194095,37.84449417250668,35.0
134,-12.999082994258211,50.71277784964402,45.735666787247624,31.15220301175947,35.0
135,-12.400122400812954,52.39474747833088,31.673740678727864,39.79893581601308,35.0
136,-14.659985942291701,51.71765685307301,22.746995979807714,36.75458631545378,35.0
137,-21.009643830289296,60.37776474953584,37.95908824286816,34.12986685326061,35.0
138,-7.471109135676079,54.74269663219946,17.02275022666223,31.813754049112465,35.0
139,-25.127043235408614,54.51456887720886,27.742817495796995,36.99815673322524,35.0
140,12.566103120344328,37.433307633954435,30.757431212813884,32.65122092873698,35.0
141,-11.230695000693146,47.774620934275,52.991792334393224,34.859497937219494,35.0
142,-14.857763383990966,40.78850177806357,68.09198504798795,38.19102938271654,35.0
143,-5.98232693239822,60.971496996093784,53.1284970197748,37.60100779780715,35.0
144,6.105505956477826,58.9180608313611,33.36893617451891,39.7264780385443,35.0
145,-4.739182832596827,41.66868343946659,62.638280430954616,30.273317547003472,35.0
146,-12.946422271995095,32.01601921081264,55.93872712161195,29.419017084135078,35.0
147,19.703774303369457,55.43701849300326,62.36274059127115,36.51494560235826,35.0
148,4.423981741658307,22.364667090307364,32.95841761382863,37.236352053353045,35.0
149,-4.200789057764274,63.64505477056628,43.07174457107726,32.289288248394826,35.0
150,-14.420447618846197,43.644863703480524,54.20877978104803,36.07569046591093,35.0
151,-0.6124750266492225,62.617530854677646,57.30895637836135,37.81620449065645,35.0
152,-9.370383109308307,61.44684531972983,50.50217947942287,34.37989350112508,35.0
153,-18.818732985628436,49.84723780010972,50.59233139747563,36.6203475370016,35.0
154,-18.748448541895478,45.67157975420754,48.3128574975189,31.47740548435529,35.0
155,14.532748145450709,52.84579055118542,48.04026486439255,33.57597382311206,35.0
156,-15.122343293785766,22.97135908287602,46.966072195707824,34.83570162804041,35.0
157,-16.896119875972275,52.475533838366026,60.153690803588916,31.38103778917541,35.0
158,-12.046225332102598,53.73759124583813,46.830031274284714,36.37878309023637,35.0
159,-25.611487635512916,56.01215209053002,46.97931060411507,36.19949671821628,35.0
160,-17.23348703088643,60.18297187595095,26.007069198745576,38.087307196179864,35.0
161,-16.003524504032132,55.286654771467525,57.25628486985425,36.63958174289699,35.0
162,-1.4650318583286248,39.81947936478768,36.568095701841344,40.51694738964528,35.0
163,29.288843920254358,52.29713888279536,58.54533882616659,34.40495264825931,35.0
164,-0.632539478756523,41.43297216067648,31.464820314843937,39.739738445956,35.0
165,-5.348779898651353,86.20629995559597,55.37902400678252,39.12865556124167,35.0
166,-4.927375740571437,25.384907678576315,49.43562945427118,36.02073275738411,35.0
167,-24.953256858070382,58.844105074989834,51.49277360614033,33.39986353943276,35.0
168,-9.979743087765714,72.95809388566485,48.616963853861854,34.06080237626951,35.0
169,1.7032755995507118,37.04800782455774,62.91845512366719,34.34649569545619,35.0
170,-19.6196265706194,57.2328121556252,52.215347860089175,36.45597068871462,35.0
171,-5.761863870064512,49.29951081671154,54.46794818354637,33.34683539203593,35.0
172,-11.471176921329885,58.14526308499,62.25838823799745,39.81745797438705,35.0
173,22.126304434902114,29.14103247805179,34.73922618961183,31.012979130343854,35.0
174,3.0812748865192656,59.91330488079053,43.299302300760246,37.46974070032306,35.0
175,-6.876238410264987,28.698772253733605,50.81030933423039,34.76634113959312,35.0
176,-8.80034735973154,53.001438186788214,38.364258218955335,37.684987423546964,35.0
177,-12.249194903121719,38.969896530160156,29.17436134406404,37.89533515511464,35.0
178,7.408925167488741,54.812680860661494,39.70592010234701,33.86793335994857,35.0
179,-16.681425966595427,53.64625086228489,52.82634554035149,39.91654803233287,35.0
180,-2.9786097037434676,70.70651817340858,45.15447073154546,35.58208672074399,35.0
181,-0.5055046183239504,51.12828084250176,54.446610095587474,31.307538149794006,35.0
182,-1.022557075909913,44.656013017284295,50.77771725197822,32.40859496457013,35.0
183,-12.93478093428324,68.94113810027056,47.02692966914024,36.39553815055575,35.0
184,-9.141923401011745,44.207210573855996,43.569022776627754,39.79342205137203,35.0
185,-3.8099640236688916,68.48318315953128,38.34052178030209,36.79699725607796,35.0
186,-6.823969764844439,49.87634134588453,53.15979351252507,35.4456734207862,35.0
187,12.139968594238804,42.864948841358135,43.135494377809835,34.004533595588555,35.0
188,14.7253359846664,54.01581613025603,44.277630715223474,30.891558603736705,35.0
189,1.595236122109391,45.22088393621804,22.679595566137433,36.98897159489293,35.0
190,-6.117921319527782,53.141753218064714,44.01732961745768,40.77061699069898,35.0
191,3.088210573602419,41.736578329457295,49.836668374598155,32.15910443652384,35.0
192,14.003532428614697,41.8859743717907,54.723991179909575,34.060309391317105,35.0
193,-3.9823296890667557,66.86665980916146,49.10700720929502,33.737927082636915,35.0
194,3.212603706472098,49.672792446298466,53.150062937196154,34.60175920750586,35.0
195,4.50856683554353,44.000230593741804,46.701878219509304,33.7557963113989,35.0
196,-3.8915545805714986,58.61437252489304,40.712507548281735,37.703626332748016,35.0
197,-7.4202006397398526,49.60393189340569,45.51790928750208,35.18002205733828,35.0
198,-9.050736478134802,49.885931975269955,40.681014410241275,37.714702576095874,35.0
199,-8.021100778908313,54.27281484650491,49.6071237993478,29.42177389444479,35.0
200,-1.7311496483419146,42.506898308361095,45.29227205753395,30.9566234993448,35.0
201,-8.893603337477481,69.79457987794106,53.739549367700974,31.778183997606675,35.0
202,-7.179220783990125,44.49339377967029,33.48322960789882,34.316580098328274,35.0
203,-12.32946104498432,67.64882938782955,31.775533596826314,31.97768545096017,35.0
204,-3.1817619153816796,47.49355061512169,50.23540115273739,34.86537623850531,35.0
205,-1.5950231453354053,56.44995224230751,67.88778897859657,34.09131512264983,35.0
206,4.420825277970734,42.653044878633054,53.5087062779981,34.37705550007657,35.0
207,-15.747098441153112,49.17741377432212,55.33482835858024,33.74446995996676,35.0
208,-5.838791087627145,58.467127194148446,60.50592337076397,38.35222334866635,35.0
209,18.07112780854934,47.57253284485946,47.63258700903527,33.74874227924689,35.0
210,-16.23472789605599,40.078914660455375,38.29582982289823,39.83494904641494,35.0
211,-17.755399913313664,53.046441611784594,38.96019996196441,35.14258419910005,35.0
212,-21.938805652075487,56.15679614739528,26.487922406759594,36.77968933775356,35.0
213,-6.470253360356118,65.41270730132864,50.210374441605865,34.973803302609454,35.0
214,-24.57925777745266,55.49187469800232,35.04737806396679,35.25933699684695,35.0
215,-13.451725895426884,36.22536428373428,58.29224723741861,31.61861395613676,35.0
216,8.450776422833982,51.2098261207378,39.668633373977585,31.039753352979904,35.0
217,-13.680053209193915,44.4889836536017,20.50945393886523,31.173002966455115,35.0
218,-29.22924837842915,43.473552098640994,58.65270178031186,33.35082125617857,35.0
219,-3.691729404716571,63.46637744183103,61.87486317823998,30.71743213985967,35.0
220,26.905439359096256,61.84948303416372,59.25481012285855,30.839215032337474,35.0
221,-1.94216350315972,23.98410404774909,40.466256156527756,30.812571006398567,35.0
222,11.515691354032635,46.40728321304512,41.33830075252795,31.92599766970318,35.0
223,-8.324490226293266,58.74383971667849,62.28352742498082,33.47829812098216,35.0
224,-16.301467540741424,38.167982624051824,45.46550142381915,35.928331399740564,35.0
225,-26.564918061900975,63.739497752219464,53.60429831774747,34.02252941295094,35.0
226,-17.8138981150072,53.505372410890786,57.030824560408604,33.410074225634794,35.0
227,0.2256554495131331,59.98509954717093,48.138866761163754,39.36495035926325,35.0
228,-20.9893154198457,53.984970235405235,46.548795058099984,38.8848632993494,35.0
229,-21.950199556248418,65.96202168844643,53.74361001964364,32.78632193763944,35.0
230,0.08632317021982391,39.66973795018829,49.774143224259745,37.3735305263492,35.0
231,-14.475887938805275,61.17643403155747,58.47911228203083,34.09196184045031,35.0
232,31.496107097714162,42.609504655576764,42.96410203879659,33.360776079553425,35.0
233,-15.924769897043216,69.88368203566293,34.31629659966806,34.446885984857296,35.0
234,-0.17541877457792765,53.66895019052704,55.60241328109635,33.904454742253094,35.0
235,-22.143239040988764,72.18940487160255,48.35428660121402,36.271869707901445,35.0
236,-15.942352547292721,62.51617594741107,55.36443265297539,39.20806636801573,35.0
237,-1.5759257664367237,31.49622859071333,52.01504259118561,34.945654286645244,35.0
238,-15.686644108954713,33.88061445697254,30.211733109560235,35.76083289376054,35.0
239,6.471717712584985,65.630134478992,55.95716954150411,38.999319380344836,35.0
240,1.046907646705578,23.512283499404866,36.45124728117234,35.562191724064135,35.0
241,-25.616525590535385,41.749055573261096,58.346047402125336,35.9587903969634,35.0
242,-22.632350406769298,31.600786271557,60.31670206013141,32.52058733850579,35.0
243,-3.090066308647259,45.38379711117766,50.52164095585765,33.17086925991354,35.0
244,-12.88412118273482,52.449780408701315,34.17208743518566,29.76421998891619,35.0
245,-18.12328115353449,19.24047179040476,56.93638693185725,35.580845925187155,35.0
246,-5.8066840267744695,40.57557558939859,9.170141760775348,38.232734265288485,35.0
247,-6.294561022907542,47.98121086239055,52.34519798366161,27.93849816605183,35.0
248,-33.59844230113522,56.539318352933684,60.70200127163348,27.34551199187894,35.0
249,-1.987889417691438,60.0002337412229,55.733325174600196,32.17266070781443,35.0
250,0.4713102385903012,44.89130155094456,87.27545819878046,36.01160265948241,35.0
251,-6.702981303889468,46.033161823840125,65.67034841819319,31.398653338890533,35.0
252,-6.660540291802489,58.099726858255,52.84828782096045,36.61875360066166,35.0
253,-6.326233353871643,65.90880964846446,64.95611696672401,38.26385870255786,35.0
254,-21.801806909239282,72.35798700257693,48.73407906467941,37.62043547714187,35.0
255,-4.509087755881373,61.011201990453564,60.6325487108601,34.135446797267655,35.0
256,-8.760779820948837,47.67998752120676,44.33614645175031,33.28935877549446,35.0
257,-28.349828557898164,54.815636071836764,55.32221175151806,33.222168200485086,35.0
258,-6.711738981122844,59.56597570951204,33.375596864492586,30.386669803268042,35.0
259,13.797191203411096,47.63591263011963,60.663838548930066,31.49379054382134,35.0
260,-3.689850863718034,56.398140173617605,42.3230198328399,40.73320320003414,35.0
261,-28.787282728895736,62.92591493412852,59.35753436892109,36.92294473732635,35.0
262,5.852874640336465,41.23251526120665,27.59524712974841,32.93169976124729,35.0
263,9.011713358234275,49.82837493954649,55.16033208904213,33.886001166131614,35.0
264,-1.700959970231559,42.64352217579479,43.02587152784028,34.62496430600231,35.0
265,-13.47995416125215,40.66352510861543,43.455700542303596,31.814957350414552,35.0
266,9.442011134575445,42.18945208069369,43.59487755305563,41.479091460929126,35.0
267,-14.658067926643383,49.41643814674652,36.20006630282894,31.808545685508243,35.0
268,-9.199591745486178,51.291335103224824,44.0933516774887,32.064926256864474,35.0
269,-7.599779451269795,48.22527174317168,55.0775694341816,41.01733402610554,35.0
270,-8.954211685636032,62.120160360814516,47.891524264684726,33.13454725548656,35.0
271,-9.149728809281648,34.308759087301915,53.93004419018553,37.14080190798685,35.0
272,7.064104547019619,56.297914700635374,32.935391987329695,33.62543341845638,35.0
273,-8.728364153047405,42.54645058025177,27.356583575774867,29.8327075145876,35.0
274,-23.160426209788433,70.73044298979491,47.59536513411149,39.44050649597092,35.0
275,-5.301307925886811,30.511839850827897,40.72416855072877,35.4827474414012,35.0
276,12.787432039455986,54.50397842225906,44.25304969795183,31.858527271537575,35.0
277,5.734988823790851,48.88523281340203,68.12083490136024,33.09165851134152,35.0
278,23.732360521043926,28.28870046957783,43.20237354166367,32.646113307817885,35.0
279,-6.564761032324986,62.92047767617979,69.14887644632586,34.88827438723905,35.0
280,-8.590390939094387,43.37290332789781,36.52503435404356,27.259561012870762,35.0
281,14.962260849441023,50.014463888294635,39.44691274590974,36.07093367421804,35.0
282,-11.010122307211539,30.632519947880404,49.16272484717644,38.22079631767083,35.0
283,-19.691535196816258,47.001282146637635,31.29175713872208,33.17033848473478,35.0
284,-5.616162518809405,38.99122560185785,65.17721116556768,32.28290400332379,35.0
285,-11.537925469161605,53.97774327540426,55.90533036415545,34.906748174177444,35.0
286,-24.981924512677704,57.04100820846417,49.873709198097764,35.29261456309056,35.0
287,-8.869412645604985,58.67338953014267,44.28841615224883,37.223762681089546,35.0
288,-13.148320759715837,62.743100635970784,39.35995735887588,35.72989043946438,35.0
289,11.2214043018194,52.8669808001432,46.96661793033184,34.77399342559462,35.0
290,-17.691545523132266,45.08406705504758,71.76461473049096,34.8469423747519,35.0
291,-14.6024454391017,58.12494729965939,44.44283881816155,35.11950594650014,35.0
292,15.221164551434676,63.77495522498314,64.3926063284256,35.01472422988838,35.0
293,-4.0423161833658074,61.48654086472551,49.931432982900894,35.51311982564771,35.0
294,-13.49031759755462,29.878067623049766,58.541630169983684,34.27597103331166,35.0
295,-2.8875869401444296,44.407854505170825,48.984413415996436,29.941420828428054,35.0
296,-12.041561368373346,52.27952933095454,35.9494526149498,32.36483988115834,35.0
297,-10.613227046981953,44.0462594163279,47.031659159270674,37.30095734893996,35.0
298,-18.671809052171955,33.14147971603612,49.24084171066504,37.81766821022608,35.0
299,-5.577698899575855,23.509079319511045,49.26744148718698,36.161265099441955,35.0
300,-9.642755187172291,36.283637106611295,42.09401293560492,38.67885802324441,35.0
301,3.203286633762121,43.40634771983163,44.4524072975981,31.995584847220144,35.0
302,-28.238765909706594,56.794652479512855,31.441654904148358,35.1958960985744,35.0
303,-14.981889100417987,48.66572951159529,54.289339837090445,40.27555994496167,35.0
304,-17.7240788453079,52.10162068063474,39.73253060936646,39.83354050970957,35.0
305,20.43366718482533,28.589507654054106,59.65725254915875,36.8820021405043,35.0
306,-13.456027458809697,73.79469723542196,55.624993814741046,35.57204516757465,35.0
307,-19.03679601492246,39.97187036473386,80.38379754574846,39.07700290995677,35.0
308,-5.101856597392933,49.62278437178546,44.90569489883817,38.35862474132267,35.0
309,9.659820498614831,54.847355389923244,38.234245446634866,29.38183909670336,35.0
310,10.671073621717841,61.206577121469515,42.96946778624673,30.67519433567884,35.0
311,-23.404171156851604,53.21594237872137,51.6905082621731,38.41413916516903,35.0
312,-11.992707583615006,39.443156803368055,77.77409135052996,39.732759670728015,35.0
313,10.646655027614948,58.70937550697445,47.79086129597933,36.554836674527024,35.0
314,-11.103804911268234,41.479239697885596,38.904646115360585,35.234034079265385,35.0
315,7.142694250285034,37.26280011985531,22.416028698139222,28.947765596873218,35.0
316,-6.075271178930958,45.33885273475545,42.54607265625593,34.641076285762985,35.0
317,-5.765483463185172,67.44344996747878,56.49786480847723,29.718547812217903,35.0
318,-2.4536614720263428,36.485533798222974,41.70232080178605,39.14342729822593,35.0
319,-10.262856959870936,56.459759228038955,36.88379841096748,32.96739852303644,35.0
320,-16.99754454653377,44.55778908719328,48.73198212349583,35.81623953425781,35.0
321,-2.7828697928356907,40.32417341965468,31.777647415892844,28.19120938481837,35.0
322,-9.873314384852254,22.760190259293704,58.87345092434382,35.27690209407743,35.0
323,7.391403516507802,19.013453113203038,39.89836658973873,31.643243330379512,35.0
324,-17.23052215528463,32.331137621049045,52.50732912840512,34.845140612861535,35.0
325,-11.75239362403075,67.86174204410318,43.57461922740457,38.86225204088146,35.0
326,-7.81562435930305,56.40744119524334,40.10258478623983,32.06081064451245,35.0
327,-4.291120258162678,64.0722473573528,33.966833678291295,37.561661405814725,35.0
328,-12.583435055907799,38.39147081407145,55.335704792694436,37.76076862885557,35.0
329,-16.74436480065151,65.97336705681826,29.144523237093736,32.08652576691667,35.0
330,0.6375757343153287,41.343003651502656,47.67210419327976,36.39958089359106,35.0
331,-3.1944443624371717,53.71420527557705,71.23054051046523,32.96583585011955,35.0
332,6.927687097539401,34.38755135116822,65.5651320612016,36.749441632204565,35.0
333,11.020140461964997,46.36402775628085,76.51873413315272,31.366669399649265,35.0
334,16.545608093345116,54.12348199284337,59.0451722563085,36.30557706331873,35.0
335,-3.64684276037314,28.864046186862858,45.93433021662901,40.808303989806866,35.0
336,-23.973829739594805,54.76299427060296,74.85293231107204,37.63425371079105,35.0
337,-6.254153605325439,46.799655828509486,39.987783153163114,37.951170988592736,35.0
338,-8.250265103464189,70.92001786095379,60.303976287229666,33.91993955844231,35.0
339,-7.0836527703764816,49.852031302686186,42.35389214436057,31.994786183170213,35.0
340,-17.693552802502083,31.08717633304434,40.90110689708744,34.06629791556916,35.0
341,-10.129274585678544,31.88656739868462,43.47872200809739,35.21118262136897,35.0
342,-4.08802696538881,37.07247314015071,59.10750887853913,36.103342081254105,35.0
343,-11.776655714283056,56.84756131721858,43.651554327538534,35.913352936871945,35.0
344,-12.405345847137141,42.7360608810467,41.86443467084482,28.660759074644183,35.0
345,-27.37098261760482,36.371542531199474,56.78427229536468,34.53420880895693,35.0
346,-13.362658894678649,24.70162079733695,74.99610947895574,34.675031139119646,35.0
347,7.158999680376128,83.84690930681163,27.279676364809877,31.622794277946106,35.0
348,5.944347172683489,38.345029133374716,48.8616364036359,38.733679764870494,35.0
349,-1.6050283090634716,24.41918643741282,59.656102194924884,37.10220536667999,35.0
350,-2.184334262501117,56.90414965969519,51.252158403270826,35.58052912731707,35.0
351,-0.38092080187662347,53.06235248302776,72.6752558411978,35.71482182347389,35.0
352,-22.858668171196186,53.26870053707354,28.972890500944047,38.775719846796704,35.0
353,-1.2254706593397824,60.72185038113777,67.92751632512243,36.13328194897831,35.0
354,10.947727842924355,63.58566449598598,34.4213084991648,35.974090949895576,35.0
355,-17.186510520207545,49.09889761908479,37.31652477590961,32.93863934398373,35.0
356,-13.284690423240896,37.469302787338975,39.32130993284906,28.40160649727779,35.0
