unit_id,CapacityRetention,FormationCurrent,CoatingThickness
169,-12.692505756155537,42.64470973461827,43.93276973214411
170,-12.969584948396404,65.52191857432007,49.74141986794574
171,1.1333101820103126,45.78853768031132,45.770424890181125
172,-13.381001005413117,35.149584188028896,52.14834856982272
173,-12.925986131896998,34.810166006353406,71.0580719005944
174,29.55471944220913,32.65977335117234,60.92302209158677
175,-19.87650485095561,48.748987017346536,59.59048914995764
176,-5.797069059260009,36.52338512162996,46.04089459964376
177,-20.260404853889618,55.66160037395114,54.94768694579012
178,19.480084053580534,21.983794149455914,72.07131214497599
179,-10.959538366412712,50.053699361851116,64.30849288555406
180,-10.182239905974367,56.95576814246992,66.39893213418614
181,-1.3212273827829755,24.036617260707015,50.0903369591953
182,-1.732353779112552,42.25897257485633,47.12797112015246
183,-22.077816715142845,58.59041819963026,63.85462183416327
184,26.15260642491227,38.10133073569694,44.49966907357312
185,-14.465206952870211,26.963805584501134,62.33189454937423
186,-3.919552608498689,54.33432517159996,45.21142168362064
187,-19.09375214982802,37.12325888496842,52.8868790545953
188,-10.31772066409107,29.739544001463063,53.502994668004135
189,34.13342703504872,41.667033166902435,70.07380727998438
190,6.325852092171487,24.674487934948594,58.34316721443038
191,8.8880001881145,31.140869594511955,58.866930599029665
192,-16.594355173036192,41.71603385728068,58.831346823692236
193,7.050186268449,34.14803910473547,32.024369090534016
194,-6.2428818879023815,49.56845152883319,55.88038771185383
195,-9.313860488848013,23.825890330531312,40.802102481965484
196,-24.09862071625023,39.00406142881497,61.14904361081225
197,-17.413665194633687,47.14058914194312,51.80430730913237
198,3.3735134348677303,40.010833916764724,57.30640201367295
199,-16.71284339204638,33.91826281534673,46.12151454223927
200,-21.915995954415948,50.8842602479912,60.30317017510045
201,-13.574779300858129,35.97507292172525,54.952963616971225
202,-27.319101317375328,60.59165679683766,42.9095439008646
203,28.678272784389527,4.03461483649974,29.812162405221624
204,-16.519122478653053,47.717841754395515,67.90726761159387
205,10.555915408978327,39.480806166961585,26.833535791274528
206,-12.991657570892688,39.97178252578162,65.82093290321508
207,-19.98968932275302,35.94451707909399,69.46060543905394
208,-26.58121546649641,52.3907360768145,62.39775095047977
209,-9.038990366479327,32.59321933904215,42.31908658063797
210,-20.26641404163936,44.811636211346745,50.47725647295467
211,-11.505311889377559,45.37640599179353,32.62368421027961
212,-15.717794367303977,55.102896077199574,37.87867869425096
213,23.66928583363599,23.32528381947111,45.23476654621615
214,-11.356830252681497,44.44197139472573,39.68501505262259
215,-4.462444223773055,45.183193939658366,55.25533887217982
216,-23.951482601113383,35.65276632615746,46.915482007863744
217,-3.495976058539533,30.843873170268427,59.839695502057396
218,-9.135551693064704,39.40814062407529,64.99018503884109
219,0.9275305875233211,32.37844493580778,73.87456430019054
220,3.2677498741471798,44.64034489970949,68.37576135992832
221,-9.970308560069244,63.081765995415054,55.458394381588036
222,-20.333695724305006,67.31609338284407,40.96570628992379
223,-27.807283978452748,39.222861205775615,34.293181892203826
224,-27.11427987290298,60.25845616950207,59.77026535045466
225,22.302886626137493,45.257973873303456,26.715709012610517
226,-2.1584562849609084,22.74059506549917,39.336754117565654
227,-12.898356605533658,47.434814908396234,67.14139710333826
228,-14.41383646868224,34.33909223878454,24.655824618420255
229,-8.036414166452417,29.59936422045693,42.70242809342408
230,-9.40032820417366,36.98330592066472,32.95675991775764
231,-4.033109656006408,26.9024413976927,54.27923204491806
232,-16.20633953136494,41.29764125839928,61.46798539772772
233,-28.534079399387707,48.038069112053016,47.87552872731152
234,21.698274662080436,25.300606284516768,63.92156741565127
235,17.20838188584714,5.98550599283474,56.025336578742355
236,0.08161917653125084,24.151777822428706,45.12816358273421
237,23.927091522997586,14.092268408542322,62.89620668479359
238,-4.22995799446141,54.79423101164873,64.38344408254443
239,-8.441528460354714,31.15272039549066,54.89817682269438
240,-17.820718234719827,45.4694716961587,54.20438695279158
241,-14.473878872409779,48.010033502724475,41.082668209530084
242,-2.7704002747481176,42.110774403058244,55.99775922274624
243,-19.98675932679023,53.738271006847626,52.38060157351231
244,-9.293884962678469,37.06866941754397,57.59068482885929
245,-17.549959032022635,45.346551152118316,32.02282478627652
246,-8.236615267423971,45.57686267815141,54.25041402087011
247,-0.570001633546281,29.62248083923889,44.851666004095556
248,-15.823862399288853,41.31180460749101,43.392333481176934
249,-32.58923136918851,48.0621568017226,54.525736895709976
250,-1.2368915778711989,35.48053222320316,50.449994626114794
251,-15.10689632747555,35.63579213571571,50.623634123198194
252,-26.636757057680096,42.630110278290225,44.70431898452249
253,-7.9906789569475585,57.43403563222886,56.706316488346985
254,-12.899695133273465,48.528845602369074,28.678368617647056
255,22.219086469941036,14.118864909457878,42.765147551105166
256,-10.72426633529886,43.1233752000599,36.098705141068805
257,-31.614922320881742,52.8751236493649,44.68280586077245
258,7.17436263126373,12.275706554001465,51.640938227376296
259,-14.317336759695012,44.87630928700319,46.278589944846225
260,9.284010055972573,22.662259843616486,47.5214741141777
261,10.19303043041256,18.335687819595286,64.09311976323053
262,-17.09066604224084,38.05220358677093,50.55869919210187
263,0.7191252314378715,39.82528424164278,73.07714123356212
264,-8.612914516677897,38.208555837818075,38.38176543199094
265,-16.1815584771222,40.06759113655448,55.88528886498778
266,-25.08073201509589,57.28282370441743,36.33483510645091
267,-24.341945561549235,50.51932022938379,73.82501005149982
268,-19.020000717129015,52.984493032252864,63.41070101875208
269,-10.754314400890536,48.85359847246148,46.451056434382984
270,-5.604112373138139,38.78064563219708,54.12390755304573
271,-13.320303936916881,55.63307848827981,27.34801963141707
272,-21.67144735841858,39.29124022160946,44.49652694617509
273,-14.2071810828291,22.273207421771485,70.22075356152286
274,-5.774427862178575,49.599768238949224,29.326685333416307
275,-19.419188428548953,34.31167923635944,43.03540376421967
276,-20.236753823897814,47.43081921187116,32.52554055542681
277,8.897737928385649,41.00944112647846,67.47199486315057
278,8.380210834647901,23.337642767620864,62.73882153246492
279,-17.346183290538058,47.07161187937464,62.81605658397351
280,-10.542500480490068,48.96564274539277,42.193022575031975
281,-10.906717531510274,59.35550323794756,47.31863763455778
282,-29.697377817209148,57.3771276250951,38.91869729944167
283,2.4131524456336626,24.66911204044999,42.92022082267114
284,-15.184619384406309,30.696928964750846,50.501598431726634
285,-18.602205214262653,46.120923511160726,46.15550167256645
286,39.199269859243614,50.84190555451772,42.48675295512476
287,3.4216364047157173,31.06492140951301,53.01559038511181
288,6.7785700738023404,32.64755157738845,56.719603814137244
289,0.16174318269774268,24.999285867330777,50.21674158730807
290,-12.941199283424037,50.29903099872439,57.54048491150869
291,-36.87662311556322,26.02755425091498,54.933728558712346
292,-19.747496933216816,58.42207189277116,56.45336597108795
293,-2.1502931364234055,19.537874915551612,41.35073758367275
294,-31.780363763071673,61.542506209089616,26.520044649201978
295,-5.464886883245583,67.6931935007659,54.69148541594981
296,-32.76393128847381,54.199537859086774,54.4662900530077
297,-25.189032689566975,57.70738612410249,61.67735719097778
298,-16.167261449369533,51.24914682228967,49.11639379609474
299,-6.152585677263608,62.11223482870983,29.51785079673145
300,1.7786599461422878,26.42692179277081,22.95272973897153
301,-11.634714727618224,34.5680741670075,62.68100228225198
302,-14.077249665073436,31.49875149550498,52.80083223318158
303,3.10222136720561,45.0029199417107,46.03743352722042
304,-23.581301391572172,50.30808167416339,52.12255226093977
305,-7.7355602331863045,45.766181696037464,31.1992141045965
306,-26.489085184726008,51.08106397235118,51.04013121678049
307,-6.135225912283436,39.6346373746507,68.44856411371792
308,-15.46306736265032,60.26505051733531,57.019299411135975
309,-21.33557083949705,62.19912663789874,53.48221061460926
310,-9.356485241930308,39.71535582383153,62.33119913276917
311,-4.407470301302724,37.367920219804084,50.80392212989988
312,6.826460355858413,30.011378634144315,46.27170013445137
313,-3.192947317359914,24.522627242597483,57.08669571782063
314,-17.070621842384355,34.291071091609325,39.128082727820235
315,0.8099340316043191,45.30418798043354,50.927834313422096
316,-23.017226641869698,58.40640214854364,56.973606896302684
317,-4.206481463117649,35.15612977901904,57.17079719441383
318,-6.7719954964420515,25.129558508922614,55.29188339516559
319,-34.688944483480874,53.097371613762995,44.583907719387675
320,-17.90410720916341,34.52373380594315,41.47827880060877
321,8.446579323942153,35.8407914597348,34.21505665130061
322,-9.567827148449336,42.94999558764049,53.25796795661513
323,-22.39404009751407,50.163006649580154,36.909515667564925
324,-8.298638428587324,45.199429377080456,33.89187005830609
325,-7.018037035068543,43.63755456410955,39.50104660605488
326,-16.412073169409517,28.620606605379315,38.33163378216062
327,-30.11755067909372,45.38401829135698,55.09418875774986
328,17.477170484739155,18.712143258293718,55.604509565755386
329,-19.62845228625345,35.277055218870544,46.30356111610652
330,5.999564298162627,48.486239283648274,44.80548383905149
331,21.722431651583978,10.467039083718898,49.79327963193582
332,-21.08628735676915,30.917929665617976,78.98107796761727
333,-5.93639511235429,41.81585420326759,71.01825559585707
334,-12.5280947252098,37.880298453123984,38.64597434129993
335,7.593680257622699,19.52952490669556,37.93747731616628
336,-5.880940849440066,32.459295019574725,47.361820515490855
337,-8.725543184390672,55.875899883028495,44.389935119614236
338,-11.071062190617337,68.99939656771619,28.499642278106254
339,-0.3747435372948198,58.75245905469427,52.12052402970133
340,-15.203826768353123,39.887122486634674,19.210787965154665
341,-24.743129234471745,43.93678845810831,25.625917656742853
342,-14.389411764857465,45.53759324545697,41.46715495591722
343,13.290012532629202,66.90672595663905,35.92178987480118
344,-5.239877928640052,39.80851128807409,42.70489703646423
345,-19.71478914075618,59.90323905594395,42.44063599935922
346,-3.97306848477036,32.21934409970034,42.781806672976906
347,-18.650353491713325,42.600068294081495,52.37001156478628
348,-13.117356887185476,30.69193945366907,62.21499482201245
349,-16.14523507025216,36.841465922308146,26.155988407537134
350,-10.983674654691612,46.4893147908692,25.522914970082013
351,1.899836148725484,32.0987903942552,48.40196116283727
352,-9.412871761407283,45.68242889811136,54.54160006845568
353,-22.18842208265442,53.30167579432029,51.44812134340646
354,-27.237860646207785,57.359303468273126,41.7627648454572
355,-12.884572095632567,39.23497319192461,45.67098695653049
356,12.488593567003004,35.626218411775,54.40725991752273
357,-7.90403232075741,46.79310311502585,47.60806864230766
358,3.7328796230031323,15.537428030589897,75.47779172285955
359,-21.878648709466937,70.59416487809743,43.69703755501191
360,-4.5175115319510875,25.59267119533101,61.74947278068309
361,-17.272416653569813,42.68416473730217,58.93153503137912
362,2.5175588904330866,38.9037172873772,31.245563981330207
363,-33.77658678833042,52.05802674807277,51.94778865549743
364,0.038969937030818746,48.39616856149998,57.244614236404246
365,-27.63875721872297,40.560862148212664,53.89609025049538
366,-30.11870886695493,30.10177649089487,49.1398296473379
367,5.724250624187962,39.86926235948355,44.586883193554314
368,-23.331717896391467,32.892036307860636,48.32431925249141
369,-2.448801412489922,36.08449064273468,50.94747672081745
370,-16.030569136239833,27.548094019776762,47.272796008468944
371,-5.873857787376329,34.60898266001282,48.243514228914975
372,-3.131295494630709,64.49987663515529,68.06159840151653
373,-21.88197941502564,49.987892715169124,62.722153948964014
374,-16.75734992039461,42.36598765231267,66.74840580586985
375,-19.180084519316065,36.11283997573821,41.642507014418484
376,-20.15104160103131,39.98916143387278,66.98116426490792
377,2.7064002856422666,43.99280653890116,60.43587042844731
378,-7.058502479200475,32.66649369695274,63.4963043656294
379,-7.4774510931841895,35.88534026127944,63.79356465733139
380,11.267203266205826,27.89402489159422,62.874127597610375
381,-15.001737092347108,58.797819317809534,52.960189661834484
382,-9.912719957554739,33.65979861142601,52.46321014621792
383,-20.384181366881048,36.057148520230754,34.43704351503855
384,-14.725743368624222,52.49391668223602,85.71347658464887
385,-15.557602911880782,57.49678996475521,36.48651740853083
386,-6.94778402243183,44.75602129881881,64.46965806348676
387,-8.702001745546667,28.373546462071726,27.485236184556435
388,-22.91351683598972,40.387931925305736,52.89000754946349
389,-2.216333524204928,30.089235018087585,47.68969646015718
390,3.133567337929235,22.581060456228386,60.82537918158052
391,-6.132649264833165,34.89961355014499,47.79637456693519
392,-15.343717581209011,28.680013070632995,42.49668264397718
393,30.622987301376664,43.67649828471259,53.90431454683482
394,-25.94791913940492,63.61394532290498,54.79943252734667
395,7.802855563674433,21.266077704329355,73.23471145991556
396,-43.67107591794099,53.4883945388319,40.724372662082935
397,-0.11799164425991204,27.08830367372853,58.61174805491543
398,-29.998744832436635,51.721678476588025,61.13251560412149
399,-22.968582550475446,47.59362737434971,41.74582409315947
