unit_id,CapacityRetention,AmbientHumidityBatt,CoatingThickness,FormationCurrent,do_FormationCurrent
197,-9.823844037352195,80.19433878798684,49.29579931915456,19.032775005316626,20.0
198,-12.495492836052463,35.507570815571505,43.820001484650774,21.111136148435875,20.0
199,7.534699345419254,59.457750365215645,37.214589004847475,28.49188558943837,20.0
200,7.080857298618541,41.85514267559876,76.72608995703587,21.226197591463652,20.0
201,6.845810719048113,67.13853761137452,55.02578947845254,21.368268450189884,20.0
202,21.460117580144157,77.52679154868947,37.54747278904755,23.819707066732676,20.0
203,-3.583453546803757,56.36333442997324,52.281212087823214,22.734101577833187,20.0
204,5.147789970798542,66.54163890288936,34.60539662843558,19.730086267250538,20.0
205,35.196103759968246,42.08536246381687,41.59383841351872,23.87352577811642,20.0
206,17.154789892249806,39.31053170604571,56.90423481848868,20.340720181294103,20.0
207,1.8425488564395893,77.21684962663625,50.180509316337925,18.671939543739082,20.0
208,-1.3110337634221727,51.00504677705503,46.1388401641681,23.37441147072589,20.0
209,-0.05780958164973793,62.721319610800315,79.27588915743887,17.539043605259867,20.0
210,0.24372560665877363,49.60287136331633,58.7246862343459,17.963414922768855,20.0
211,-3.063565683110644,65.23286664102493,35.13352230011171,18.272628533588904,20.0
212,-1.7547203896552606,29.158559767445418,39.5707511282712,18.262512717693173,20.0
213,-1.2118255698739326,60.799824039302266,46.77869967655386,23.78618026421144,20.0
214,6.848938826500223,60.34338756839923,50.37981838697302,18.137739877195372,20.0
215,-4.42791248385936,69.726265939741,56.900559252832316,21.794078989497145,20.0
216,19.17811973091374,45.621182809731735,41.12052791816309,21.07302312779875,20.0
217,35.904769281609894,46.137108576640344,47.79383499728121,22.275561830053825,20.0
218,2.111370404455023,39.3499504938131,48.61676332440517,22.996182507901786,20.0
219,7.28683593198247,49.64242873567152,63.681034902896116,22.6592372590023,20.0
220,7.797028030017225,39.526383012819984,58.592705813245495,21.802132794977904,20.0
221,16.093732227744418,50.547704655104674,47.336948092423846,16.11288268959511,20.0
222,22.088914414896223,38.604663867158926,56.764142282860284,17.937476851921417,20.0
223,13.458307523793268,37.479140556566236,42.62677745635688,16.06203323133172,20.0
224,4.764990848543935,57.58869336005625,77.70165663716271,20.09563405206365,20.0
225,-0.657542202853687,49.24089403120303,37.750563390798526,14.975108977559675,20.0
226,7.836700274521786,43.72855335100642,42.98197214727192,17.538032715468788,20.0
227,14.135119862745132,46.48623250613523,70.05653919915221,28.245624155881963,20.0
228,12.103803517911977,43.925894818035985,46.560570102524835,20.10241190157806,20.0
229,0.36998913775436915,56.760295330615264,36.93975423484304,20.811075200878093,20.0
230,7.781216736486093,40.093497797284826,60.6620513917032,19.31022962570932,20.0
231,-10.752096135451103,81.01808048659002,56.071558024346096,23.32457724910467,20.0
232,-0.14408435025616073,45.01668988989725,43.301684606612525,20.619866775338892,20.0
233,19.972766136374673,28.896825562954984,61.72902310079603,20.836392284417787,20.0
234,-22.276412558017164,62.8712279038013,62.76486589828321,15.96937294204839,20.0
235,10.564083921318772,54.855479726297375,57.74897141343326,15.68956521959246,20.0
236,-0.37841766480634664,58.664013312312214,42.12064306778216,17.950308706413622,20.0
237,-12.36817162468768,52.302769221898004,44.437495654799044,20.55106758804958,20.0
238,-5.615349885233065,65.24254984613911,52.56092231563273,19.033244771418108,20.0
239,0.15308952479377957,43.68307972611119,32.02656067945542,22.86589683598277,20.0
240,-0.7183979657581752,48.18371084263562,42.5595433500684,19.715253283413702,20.0
241,-12.927484165251249,63.493954901677206,30.79330929916853,15.7725951213991,20.0
242,-10.790406467701544,41.11720738033069,79.34190028067188,19.744484449942178,20.0
243,7.238888281552826,41.131339111575045,79.09936568385797,21.775235760944835,20.0
244,31.341045326900225,77.2646042285205,50.50608846116979,19.86185822800776,20.0
245,15.210608644137544,52.12466955203108,70.73523843368326,16.108455328908875,20.0
246,-8.34318132484675,60.783683331912684,55.819159808114215,23.552258406925375,20.0
247,0.0529505227968704,46.1246357360685,59.46255226789982,12.279844724067422,20.0
248,9.99035996739321,51.64600464153507,54.36702084052737,21.022500463485308,20.0
249,23.0373838634975,58.16571914387866,53.23363854025116,22.747310014103448,20.0
250,23.97799985620228,36.27334879216893,46.36445502875926,22.309556353858422,20.0
251,5.8609192779122825,62.60827089735248,40.61728637986945,14.621518176022766,20.0
252,1.7359726543809462,34.07560116618395,48.3055895746333,15.534133672492512,20.0
253,15.889367018974037,31.244770331946395,41.050531169028524,19.252352935429478,20.0
254,13.56016723514991,63.80828915723036,69.14301770844092,24.606259512096717,20.0
255,11.954956793260514,53.78399498287362,57.4961697734142,21.172762757061374,20.0
256,11.111314758764399,46.3875549963568,71.25227054156726,27.71142459868034,20.0
257,-5.9649819790069465,54.98541976548646,53.91375302388403,24.0916532472682,20.0
258,-12.072876262150752,48.940052738143464,20.819770456579434,23.688067381081794,20.0
259,-2.947359995676873,78.39436608189163,30.72154004003372,15.348492143423556,20.0
260,-5.429953051265766,74.21864404229989,56.66768504635975,21.04152090721914,20.0
261,0.0034706320986322703,46.85522377981724,48.180097900166786,23.17607065793984,20.0
262,-3.256369528987447,50.85184794782953,50.17775039191431,20.098422824223938,20.0
263,-1.9144712020863763,33.033082460865465,71.84627180307913,17.15402588655646,20.0
264,23.412057180084894,32.1609831810152,51.65664691382266,14.263479783874224,20.0
265,-1.9051563702483194,41.12062298069377,61.40426987044219,21.856940666436035,20.0
266,-5.194953696076794,45.81852251308248,52.49906854466263,26.17514924878811,20.0
267,5.2834555817350335,40.6548080494029,49.68834907763077,20.14535798960535,20.0
268,9.218742519697253,53.13248233941279,50.33550895573595,21.395296256961906,20.0
269,11.089688717981385,50.256243004602055,60.2598934359503,16.239225733567746,20.0
270,-6.203203814607209,52.91372565770147,37.72267417177846,19.823951480344952,20.0
271,12.480148077343022,68.15658035100218,35.57259564929077,17.123875830343298,20.0
272,6.590254956884035,44.67762035434717,48.85602469980715,15.907415186445595,20.0
273,-0.6411340252854787,57.119433639380304,59.803222861141194,22.112887534603846,20.0
274,7.41844510847266,56.91371773132183,41.11142595512194,20.605754475272615,20.0
275,1.0758960466824121,53.77758900594548,42.57931443030113,20.553990979853218,20.0
276,12.70482956048527,50.03369922508016,64.40399949095482,23.88083788108639,20.0
277,15.108556175462155,73.97748432116335,50.234043530398765,18.22839556490174,20.0
278,-6.892291500009233,56.98462357539077,45.29206495039037,21.36296804316603,20.0
279,31.98807377862491,50.57416863567778,57.52230926110005,20.871273218469316,20.0
280,5.34313463973049,70.96575208793935,44.06122086965415,20.124310205570655,20.0
281,-5.47630874341878,60.691922320859256,42.05845430841585,17.233900654909217,20.0
282,3.540580190001079,43.41940168429159,93.93408552129463,22.214515748893835,20.0
283,9.823607973769724,40.74860264285049,58.914949520656386,24.44742972096718,20.0
284,5.788770005475252,70.43980720967987,38.08465236881279,23.025990583265287,20.0
285,9.007574088866887,73.20913624149624,45.40151510290601,19.25919257548874,20.0
286,8.264946572790782,42.82688653151631,43.514710515367234,24.340367964844564,20.0
287,2.731656493565927,41.677985932002336,51.74598363075257,16.727437551483344,20.0
288,-3.4049050377051686,32.20222435361015,56.48632304020474,21.554428044674445,20.0
289,6.323716933039048,59.637310248624864,48.38543218846759,19.689926215705604,20.0
290,17.434525011931438,27.08758438121643,46.123857292382866,18.032973595181126,20.0
291,20.409047347862202,49.68146385905007,32.17623319738889,18.568253558898856,20.0
292,-7.448463994700035,55.542459728263495,49.264235412179296,16.308343761551118,20.0
293,6.863702973380978,46.32190594809635,44.01754528931327,23.3972388162046,20.0
294,3.0375127205763093,63.20049245960662,65.98569990516401,23.76608236240285,20.0
295,11.040395305923806,70.93897725583766,62.2777571597541,16.038633220119248,20.0
296,-5.097221123544779,21.61365376617066,52.310336868550486,19.662259920903665,20.0
297,-13.267390705165557,53.41394563553874,60.5995547576872,16.6840802760277,20.0
298,9.258699464410322,39.02120572059478,32.08731114634142,24.030354994058207,20.0
299,2.710795208894642,56.06076622879036,66.97111688935802,16.25056111126971,20.0
300,-7.425744051682394,33.97180093103126,62.4813682347246,20.897956302174926,20.0
301,0.6144293338512843,49.170328271309586,51.36209241598628,17.811809742235184,20.0
302,6.484335795996202,40.47131971620804,21.321573136931864,20.45432091380568,20.0
303,5.379738369599728,31.358228226916502,67.14905897621422,19.80509148810317,20.0
304,18.10479554628589,41.205315105537935,39.47254876663838,19.767516427277425,20.0
305,-0.6528459196406244,37.18837438069632,58.15647927290734,19.02897285691301,20.0
306,26.64423202693259,72.0871800593804,54.74571896510264,22.32652261881527,20.0
307,4.103201756484897,58.52399017570773,56.09470622780867,19.406113050562155,20.0
308,3.454939963483171,70.27126607199192,46.06962274772533,18.85036526584077,20.0
309,4.752618480354366,59.25956459882078,35.10483546196721,18.470217734793806,20.0
310,12.38666951984184,43.63236825511437,45.2870491620849,15.887225493850131,20.0
311,2.368439273902296,75.21717343924425,58.302533418930885,20.94861787369441,20.0
312,-5.3297246019767215,20.992146866777198,56.51627408900339,17.37561698802255,20.0
313,11.363065268377685,42.05960873878188,67.26418342488752,21.460180387212457,20.0
314,-6.6342732575339,55.60068590942163,67.4054453503969,22.02302929915606,20.0
315,17.17130270352791,46.18514008399304,75.44982556525298,18.155631069890234,20.0
316,-4.251491031580063,58.43869617263048,25.185351132838754,15.5605707740026,20.0
317,-17.14061246983346,45.30810048812969,62.98786482951157,22.5870458280188,20.0
318,2.071081823206606,52.30536762667206,49.78613504389227,26.370299943994674,20.0
319,4.209358243024351,61.47483504537151,43.41746023474788,17.637180279592002,20.0
320,-10.633042832063365,39.673252625585214,29.699602158685384,16.546064109608057,20.0
321,2.1227394321114783,66.23833836273836,37.85552535525578,19.71916862076684,20.0
322,-15.489587401832544,55.467442900042236,56.501976627771626,21.717008932084042,20.0
323,3.858837211258831,45.574245278025224,63.01763389083978,14.707935296154702,20.0
324,-6.520192953644099,46.33529832589192,29.101178084176567,18.380729535904077,20.0
325,10.504898732975589,48.59227320191451,44.734040415271195,17.379843845599556,20.0
326,31.657274706225998,61.27548215367513,41.62202644144533,24.873192427342577,20.0
327,7.2868056197812185,37.43868782524919,48.80632026405799,16.536759792483835,20.0
328,-8.379879908078053,63.528872352397485,30.984687127585012,22.405334511602646,20.0
329,24.402219939025198,56.581189420343236,49.93850033518595,20.756081558880084,20.0
330,1.1826760156407312,66.41669367355465,68.34700335201553,17.305981664059686,20.0
331,-8.517370118413169,60.46620378750707,44.394049995389565,10.155078732980616,20.0
332,4.832013486564715,58.19398848611841,41.80963850747927,23.012884616351766,20.0
333,15.402138949454017,54.23273079904715,48.76349792806203,21.80743451269537,20.0
334,14.856985507946906,50.42768435117223,62.48400256287518,22.11638740711877,20.0
335,4.9725048831032375,37.25777952575029,63.8579060003222,19.258374124774612,20.0
336,20.96721878843458,50.663188907120194,40.440641998635485,21.042383915599274,20.0
337,8.815808474999693,49.868933227802444,45.37777031266313,21.86709296113486,20.0
338,-14.698421377194943,58.22623442399403,62.05455747984514,21.403138797817412,20.0
339,-16.191017445794273,54.346309643143215,52.63422279915319,17.810899072625375,20.0
340,19.54080507529239,46.80257136496965,41.15307276808006,21.733986966704027,20.0
341,20.144390816916108,71.77250184536452,43.70653796288629,22.546415688126714,20.0
342,3.4523835213175342,44.26395590959877,53.713276164604,15.223929644440162,20.0
343,-1.4988515009709191,33.071575227165944,51.546249891077196,16.000952477391536,20.0
344,-4.730298168589997,43.96586197240543,43.70086699658175,23.579834262629998,20.0
345,1.0018553313306913,54.84489357076978,49.759986407535976,17.821142471423343,20.0
346,10.320220193046458,44.60079144896514,66.42647919252383,16.327746845461256,20.0
347,26.493830082733304,33.270931252913165,40.64096761567936,20.10651088368006,20.0
348,14.039421679454154,68.9806538556158,18.402895459282913,17.791467739928247,20.0
349,14.589037812976589,55.384584454782924,49.95823237001116,18.5286969349264,20.0
350,8.915631423450817,51.52689133109413,62.293312933779795,22.149215459449838,20.0
351,8.86479071062979,52.42933109941166,57.531540814920824,17.575475071441478,20.0
352,16.219873665455836,34.7722971386154,45.10401890551822,20.847561399060435,20.0
353,15.50962262417384,40.8033997983976,58.645825094070005,17.957936247350382,20.0
354,24.081549914106127,59.41856126678596,33.79703748147249,20.530222900055065,20.0
355,5.691918227147451,40.091112188625466,39.10721173446002,19.337076777763905,20.0
356,12.767903302762704,58.05477353014503,45.000894234002274,19.99624550537193,20.0
357,-5.135382490225036,52.33495611153542,55.674332567829154,24.0589088137869,20.0
358,9.696228039575507,37.335612117806605,33.124899625651175,19.09128099721976,20.0
359,7.297446775279191,70.98172911825797,54.75266611190175,20.955102362710164,20.0
360,3.645972879849382,51.84017108471734,73.90041898221955,19.705463643544086,20.0
