unit_id,CapacityRetention,CoatingThickness,do_FormationCurrent
75,31.917901416558422,47.32822939470858,25.0
76,15.66110588850813,46.465376300752496,25.0
77,-19.849720149025995,43.50898991219304,25.0
78,7.433184081052975,61.78153441132292,25.0
79,5.3115195322927935,51.08914025953792,25.0
80,4.214408790379796,56.542066072203816,25.0
81,3.6633756220471008,24.907720716631616,25.0
82,14.19192689934724,56.828005359451254,25.0
83,-4.080086565341305,39.92741310944863,25.0
84,0.27380385587503664,56.8847196601314,25.0
85,2.163664540450195,63.86042453824454,25.0
86,-8.719127938049258,62.916164959752244,25.0
87,5.812906779688322,47.44943243845945,25.0
88,2.159279870843659,55.54435499757554,25.0
89,-5.896016556083088,31.713313253318383,25.0
90,7.78462318920722,54.04288269657841,25.0
91,-2.015773670691952,38.35208499059057,25.0
92,35.52848642582214,35.74900730898587,25.0
93,-3.0225264264249927,62.258836374041366,25.0
94,-1.6243464714115805,45.90321039880063,25.0
95,-3.245286344824195,47.6588070456342,25.0
96,-5.514356666319149,55.26245924397686,25.0
97,-1.6193210283441921,31.72788662416951,25.0
98,0.1783548970819,58.978154658865584,25.0
99,4.0904148934323175,41.2614704759707,25.0
100,-6.431899917446583,61.490642442844674,25.0
101,-15.09808195563907,37.2353102971809,25.0
102,2.95004938403014,38.95051858460816,25.0
103,2.4089470524238514,52.90004469595414,25.0
104,-8.01093052763608,73.1948944630985,25.0
105,-6.114420267206956,68.2197659135391,25.0
106,5.8949853352323025,58.75949214683327,25.0
107,3.428527949103847,54.121559867481714,25.0
108,9.795540484407503,51.48032303995366,25.0
109,-14.743423578245444,48.77357134508722,25.0
110,-10.280079400344016,33.27954520692187,25.0
111,6.525723294944345,61.010837454201976,25.0
112,2.6738964878463456,57.682706612155464,25.0
113,6.327337215851932,59.62353784385457,25.0
114,-6.676628486032504,51.10707105922341,25.0
115,-11.170896151132636,69.36360348014497,25.0
116,21.313888058214634,47.28001306575813,25.0
117,23.821244406471177,62.61899559679369,25.0
118,-18.9530414002746,51.77050483458507,25.0
119,-7.90831165074705,32.52059544636065,25.0
120,28.992914681840034,60.311348180704286,25.0
121,-4.197584727146104,50.711986724539294,25.0
122,6.127304077772379,38.912510469242044,25.0
123,-3.2733607213588383,30.718460723730217,25.0
124,9.60463229306789,59.377461303200405,25.0
125,2.182254675502881,55.47429923804352,25.0
126,-4.46327713584099,64.49464638113056,25.0
127,5.980861766160372,37.085923698410554,25.0
128,18.18774214538885,77.36547012141766,25.0
129,-17.079507630821563,59.92678748115346,25.0
130,7.133570214299229,38.563898227794716,25.0
131,-4.379538938986783,53.7002353936202,25.0
132,-0.21617442006069698,48.687157547484254,25.0
133,-1.9672755070087362,68.46841958121894,25.0
134,-20.16189275949437,60.34413295404297,25.0
135,21.15873640367888,36.07818632941881,25.0
136,4.664463969318604,47.33583621428262,25.0
137,-2.7160215756488197,57.613074513171654,25.0
138,-13.89822924220605,38.24738266168304,25.0
139,11.587316836654658,37.43676629922874,25.0
140,-0.9438495913719682,55.92940460761909,25.0
141,0.7276648846007567,54.34898214966117,25.0
142,-1.1264989997325356,59.01250713141473,25.0
143,15.351055867427862,58.47431122508391,25.0
144,8.186986544218263,52.17844058095252,25.0
145,2.9141402690518854,39.08493399902396,25.0
146,24.652327133931607,61.61111609193613,25.0
147,-6.086843988085295,47.79498475143086,25.0
148,12.28480671666118,61.41295093438962,25.0
149,6.249698911574951,35.218506946278204,25.0
150,28.45406833556684,31.657902032599303,25.0
151,31.954101412362753,66.01793578135042,25.0
152,-4.3660748323347764,63.802380112868335,25.0
153,-3.4954447080691025,29.92988960355114,25.0
154,4.546565341207765,58.90226969934302,25.0
155,-8.474220941350278,67.5022554771322,25.0
156,10.358528753666297,54.072301204851456,25.0
157,-5.494860044738949,40.282503721643,25.0
158,-10.579504760098647,46.5017221166049,25.0
159,30.94543140096074,47.824320174583946,25.0
160,-12.27846211822754,49.531450668550164,25.0
161,16.681270230479676,57.07100538177337,25.0
162,-10.929217201985281,24.727870024535022,25.0
163,-10.085737758328115,60.277912066319885,25.0
164,13.636007346019662,41.18819581317112,25.0
165,13.176696509693183,43.688070936814626,25.0
166,1.822297805405264,67.2975552434952,25.0
167,8.235557067339757,36.39401840286585,25.0
168,4.127148929820736,53.09259741770976,25.0
169,-6.896311977301138,51.496526590223255,25.0
170,0.7327605072208025,51.6768769405867,25.0
171,25.17425398675527,35.25658070098775,25.0
172,12.495349116394548,58.727401658780344,25.0
173,-6.978632091096598,69.75425665936163,25.0
174,-14.121204288759518,53.49710714456898,25.0
175,10.49552833950977,51.74868854205652,25.0
176,-1.8868657308639496,45.16722922382347,25.0
177,17.345825793330686,51.47264503042527,25.0
178,-6.507388320429321,47.93586412616213,25.0
179,-2.8461353639076776,67.43785993259966,25.0
180,-5.567896598651026,33.0027031183848,25.0
181,16.94872376547787,56.676740730173975,25.0
182,4.40688409912813,51.69634278248576,25.0
183,-8.631105881629576,60.31850064896745,25.0
184,-9.697948286824813,62.67792266592082,25.0
185,-12.059328776799026,59.967680500930925,25.0
186,13.937418318571396,57.77874933537956,25.0
187,13.622024233186282,55.781802211258956,25.0
188,5.641008787518946,28.954734749389488,25.0
189,16.40245164087855,82.29945316047258,25.0
190,4.019146131908808,47.82378374193172,25.0
191,35.038202843141086,54.275732675124345,25.0
192,7.702499135961682,50.620339445725946,25.0
193,3.9351197648832974,65.39332220720532,25.0
194,-14.233340525859203,64.00907220618835,25.0
195,-22.331471294448047,51.45574739698243,25.0
196,-21.922323054673832,40.46610427372491,25.0
197,31.892015504320867,56.91064053977852,25.0
198,8.324391123751615,56.61080031402608,25.0
199,5.03803228630813,71.56036414138042,25.0
200,2.7099123757401604,46.37982803670248,25.0
201,2.6241587626840777,60.07241049483357,25.0
202,1.1091745342846222,56.57007333630431,25.0
203,19.593782771314338,41.72452408781582,25.0
204,-3.5714450195661867,38.27630365070994,25.0
205,-2.356752890433972,54.41851871954879,25.0
206,39.51211577957524,59.3245431581594,25.0
207,-3.5769654440998093,35.06106704048508,25.0
208,-6.629959308263456,57.815572103148554,25.0
209,-17.839976925040126,49.9505615858917,25.0
210,-8.292842991003164,49.24066110159896,25.0
211,6.409720341473577,53.606024925925595,25.0
212,-10.695889439732872,52.62715085318522,25.0
213,18.42106015146012,57.1091530884419,25.0
214,7.415089577187171,37.76838201030611,25.0
215,-16.450238323946266,41.03562321809089,25.0
216,-16.5711212204094,46.416104542810835,25.0
217,19.718841119819256,40.84680216353428,25.0
218,-2.211839098628765,55.66210316532317,25.0
219,9.006880102815863,47.31075677732958,25.0
220,4.997766308610344,51.922154164064075,25.0
221,-23.600494810597198,53.553618270111755,25.0
222,1.5551303669956429,25.73332578845845,25.0
223,4.307023077465165,52.91325141114045,25.0
224,21.38822104096181,70.97886096313225,25.0
225,27.270059522252893,45.3027797328823,25.0
226,0.6079010503069338,66.06036059798188,25.0
227,8.803535950568609,44.742936436282584,25.0
228,9.3956888143869,55.81585789296607,25.0
229,-19.09331483333558,36.51157933640633,25.0
230,6.579567619330842,47.74939819883281,25.0
231,4.925330196607868,54.730583374034836,25.0
232,-23.481665201320357,24.061193097903978,25.0
233,-3.7219078211507046,47.99910947813321,25.0
234,-3.718669239813317,67.14396306142253,25.0
235,2.9421029376507137,32.71934958396413,25.0
236,7.8992500792849,40.16490856901911,25.0
237,22.648578323721924,52.53985623690065,25.0
238,3.429067548748905,43.47476042985817,25.0
239,5.076510828537681,50.232202783312616,25.0
240,5.085016975001331,55.627431233266066,25.0
241,7.994254320544312,59.055983468267506,25.0
242,15.309350383390651,62.865656218037344,25.0
243,4.015201672086839,42.73163449948695,25.0
244,-7.619674996357065,64.12551740501097,25.0
245,-8.999249983763654,47.28471834636575,25.0
246,11.875863283297274,41.575784623766616,25.0
247,14.848114480422016,44.452763267001316,25.0
248,-12.53757757435205,32.33262637366858,25.0
249,-10.47223713534115,49.424177441886165,25.0
250,-2.255217635083767,30.831020809996556,25.0
251,-1.4383267930537893,69.08879142952114,25.0
252,-15.393864210308426,70.76632758029629,25.0
253,-0.2824256438910737,57.726458933902705,25.0
254,3.0896916530429706,64.28822780695538,25.0
255,9.31257062608056,58.233692874231494,25.0
256,-2.8637206515929465,64.0014158528703,25.0
257,14.900873402793895,59.27245850719269,25.0
258,0.9766291486701069,63.75687789707364,25.0
259,-10.572933979944198,60.16487419446863,25.0
260,9.922454805996296,42.94436322011084,25.0
261,-6.365113556025299,35.272336279844254,25.0
262,-6.232498108673251,55.58159138021108,25.0
263,-10.902885226666728,43.233170797201275,25.0
264,12.136817097371754,66.85555232026391,25.0
265,-8.101280575158437,32.67591811277844,25.0
266,8.030609653662694,41.07319279777805,25.0
267,14.19597554934252,54.07859473844287,25.0
268,9.655248393562188,41.21139732125332,25.0
269,21.163468334548885,59.101491951027675,25.0
270,3.957918301426568,29.172618135669698,25.0
271,-4.1248477940214245,56.04315184883653,25.0
272,2.44657342702721,43.294235451626,25.0
273,5.012741405601274,48.77370142642266,25.0
274,18.231513993279556,54.14343167475019,25.0
275,-7.379341221583774,53.611790390969155,25.0
276,5.142078904420012,48.701021875869046,25.0
277,1.1045439016436642,64.21728095899539,25.0
278,-9.008609960852375,43.64888939609054,25.0
279,19.591870485945034,67.95600135180722,25.0
280,2.6050519060210604,30.433692449254405,25.0
281,-14.78311885653534,40.074674527008455,25.0
282,-7.16805301531981,35.05936948369223,25.0
283,5.506390012060631,45.84173983256417,25.0
284,-5.218946831928804,57.167581485576335,25.0
285,1.584802592879072,56.01716179261109,25.0
286,-24.882647465301535,48.18979590209655,25.0
287,-1.1929204143321734,48.0921329772121,25.0
288,-7.2528856997751046,24.624135403354817,25.0
289,-3.854650295582065,37.331440378047155,25.0
290,22.487675966730855,51.60314943217293,25.0
291,-5.948048586029084,60.57612359262623,25.0
292,8.816360862066063,56.230036817956794,25.0
293,5.644220278911245,72.34163247385236,25.0
294,-19.922510920396263,69.69957761211275,25.0
295,26.46691035312761,73.54198784244748,25.0
296,-19.0380790164349,50.31562697387171,25.0
297,16.581709526323706,45.014740301744084,25.0
298,18.50775947183514,48.49504155813459,25.0
299,-14.709501793122502,82.59072712788308,25.0
300,-1.7389262906984122,51.062484415406026,25.0
301,1.3352979733947228,43.14624752800328,25.0
302,7.262699517460577,36.55425799620014,25.0
303,-7.574007604086567,62.41135200320338,25.0
304,-20.727083138185357,31.852003819901874,25.0
305,-3.461495511898106,42.22155706372904,25.0
306,-9.698853845776592,60.50875712110489,25.0
307,7.81179175522983,31.730566880141513,25.0
308,13.270905806599826,45.507851144875474,25.0
309,-5.47606049278432,31.570812873118314,25.0
310,-1.42612847170893,60.423338754862264,25.0
311,-0.07383394066829219,66.85812396894195,25.0
312,14.012565180593596,64.54703949080309,25.0
313,11.319532456688284,32.703778479962786,25.0
314,18.310599522183306,62.88631514229058,25.0
315,24.07759758590775,40.51905521671211,25.0
316,10.939087636763007,40.51858220897613,25.0
317,23.946806865455567,58.13081642879594,25.0
318,5.972184230813104,49.73773666249888,25.0
319,-2.7598722682670807,33.082740959206106,25.0
320,-7.95937537922402,69.12073797842382,25.0
321,4.698849289841298,49.708964050177016,25.0
322,-0.5208427025284479,53.043233387053164,25.0
323,1.3012048206250357,41.72008635038169,25.0
324,0.41872739818824267,58.54190891109518,25.0
325,15.048167604162936,58.272272367692125,25.0
326,-12.07127701391445,39.75578012491361,25.0
327,14.13612040077258,48.28341365478462,25.0
328,-9.052516647708952,47.77777724985195,25.0
329,-3.6949028601306555,70.24393535730088,25.0
330,-18.456473228372957,26.442439283871906,25.0
331,-2.106226945024215,59.92798644557029,25.0
332,4.765649790595495,30.209707974141303,25.0
333,-10.731586753852634,64.05339109877883,25.0
334,11.766014319722577,55.21793303713592,25.0
335,11.742606842924317,52.60339149317736,25.0
336,-21.42627265547569,32.7149259759959,25.0
337,-11.957263102366234,54.13483270118917,25.0
338,1.6932723365032503,49.731839716323904,25.0
339,7.921859542076936,32.16974367882211,25.0
340,5.742264565054705,63.73858581391668,25.0
341,7.525329919926572,54.92517871462364,25.0
342,3.622602934311214,44.72056468353258,25.0
343,-10.15266820823264,35.501463711088064,25.0
344,-9.935498028054665,42.609007423362655,25.0
345,-5.0029005676959795,51.408977459766874,25.0
346,-18.400017789020044,67.87637820579882,25.0
347,3.3054004678003235,68.24613531380598,25.0
348,3.0383193896711145,56.630656164461804,25.0
349,-13.78109409396893,40.72981049991445,25.0
350,-11.710244826900581,70.73108628018869,25.0
351,1.4546957299247225,79.59282500684152,25.0
352,7.3394053791332725,54.07764776016609,25.0
353,5.012135892928027,56.474627766557575,25.0
354,-3.923194130611343,51.15215645999293,25.0
355,-3.6778421909450465,35.06712452191835,25.0
356,-4.66112162041847,42.43088938745327,25.0
357,19.599705254847812,30.028080131527624,25.0
358,11.219113151015193,49.342325352892956,25.0
359,-3.0537346991157235,38.483137621188014,25.0
360,-2.6892879358525246,27.73927474817868,25.0
361,-12.183104739582614,52.984386809195215,25.0
362,-25.249062502154157,47.84313736452778,25.0
363,-0.9515452469311967,55.277736479652496,25.0
364,-2.6527057894523014,47.97797026101654,25.0
365,-16.904759415864326,55.63662307144511,25.0
366,17.0687839234853,46.15061365257807,25.0
367,4.879926492229226,46.064493435150844,25.0
368,0.43737863551348655,36.846890744127954,25.0
369,12.59593873297007,26.442936817931372,25.0
370,-8.79021972453449,27.48633706785034,25.0
371,-23.948892205763876,37.4102971401756,25.0
372,1.0337389776071526,42.5613660544299,25.0
373,-21.909065160312096,55.255491404438175,25.0
374,7.576031423255953,63.288532852679886,25.0
375,20.38066821655586,45.57272665492711,25.0
376,-9.824788202501551,34.155647924885166,25.0
377,-1.2137466423016234,61.85397432382264,25.0
378,8.98062913206453,60.56115875598366,25.0
379,10.3691566985468,65.25213140213327,25.0
380,26.747942733815027,48.12898452209815,25.0
381,-6.97671707682172,37.314806632373624,25.0
382,25.749708278518174,49.12172857920224,25.0
383,12.11968425142151,38.51386114446215,25.0
384,15.331778715532288,52.71375652052327,25.0
385,31.514262001941905,35.20449327324736,25.0
386,-2.4904566690212158,58.357002301629244,25.0
387,-2.023385793520265,41.291769886997095,25.0
388,23.58946883813335,56.90279704427388,25.0
389,1.893975022369931,43.09336337464581,25.0
390,-11.983182775014253,69.81871004645848,25.0
391,-12.95817855037861,37.8653423561865,25.0
392,20.227127784797776,41.67366294319967,25.0
393,0.017137827532585526,48.377226362765526,25.0
394,-2.6320998611450093,65.30325324959568,25.0
395,-17.11091985698181,37.43936785559727,25.0
396,14.19914607993212,58.98803904341668,25.0
397,-4.5606515916421015,54.68627360197906,25.0
398,-10.78293069484388,66.43787745372437,25.0
399,-11.611291927981425,48.89002171791201,25.0
