unit_id,CapacityRetention,do_FormationCurrent
119,19.755941149255314,10.0
120,19.844253465404016,10.0
121,15.96365692338879,10.0
122,17.487436215316336,10.0
123,14.797888450175526,10.0
124,22.977500721835387,10.0
125,13.060754010619672,10.0
126,20.02231384053542,10.0
127,20.588588334037965,10.0
128,27.78025655132657,10.0
129,17.11484318614114,10.0
130,27.062041493415983,10.0
131,14.706765920388705,10.0
132,16.920390631674305,10.0
133,24.178201755688114,10.0
134,23.498282321392452,10.0
135,24.111256512285603,10.0
136,7.919084849379452,10.0
137,16.156194714062245,10.0
138,20.49917178294771,10.0
139,6.4339561651239565,10.0
140,23.6132834477955,10.0
141,5.624535752193671,10.0
142,15.80716395302743,10.0
143,1.8752387192389044,10.0
144,5.77421926709043,10.0
145,9.373797000255808,10.0
146,24.886532242780106,10.0
147,17.35332103069798,10.0
148,14.020964970571018,10.0
149,27.93707922699726,10.0
150,6.9714368596591605,10.0
151,21.18606535517077,10.0
152,18.521563647219384,10.0
153,31.41740552798617,10.0
154,20.128971380386645,10.0
155,24.258077868511037,10.0
156,15.457938416628142,10.0
157,9.991544405012899,10.0
158,17.92048958512043,10.0
159,17.078409626394336,10.0
160,19.519046764217677,10.0
161,19.8058108449953,10.0
162,28.963521293935074,10.0
163,20.491409347432075,10.0
164,31.28001557853476,10.0
165,18.745419458310423,10.0
166,31.12788111210866,10.0
167,7.295955855363577,10.0
168,24.02688344554251,10.0
169,13.71505234634128,10.0
170,21.867798608613,10.0
171,21.12786626926062,10.0
172,4.8528453746140086,10.0
173,6.344313096364102,10.0
174,19.51696117677423,10.0
175,20.825728378168225,10.0
176,32.64955192443573,10.0
177,5.798561907675018,10.0
178,19.78256462375904,10.0
179,29.0522308609958,10.0
180,30.416512427370993,10.0
181,35.40217589948711,10.0
182,31.6907849045284,10.0
183,8.629132607439793,10.0
184,19.34531570533318,10.0
185,19.78130807460878,10.0
186,10.406351708314967,10.0
187,26.997776598832402,10.0
188,19.946456227699525,10.0
189,31.522957084754953,10.0
190,7.455136636177969,10.0
191,18.3477987254848,10.0
192,18.375754725010598,10.0
193,28.936302249437553,10.0
194,16.004960821346618,10.0
195,25.573826581361132,10.0
196,23.756379457907872,10.0
197,13.938115786475967,10.0
198,22.261550154703333,10.0
199,13.09322820318159,10.0
200,25.45623795805816,10.0
201,12.462516401673907,10.0
202,27.873576175356487,10.0
203,17.209548184159107,10.0
204,14.965256710865214,10.0
205,22.66003530903271,10.0
206,19.375106380161114,10.0
207,26.618828299513453,10.0
208,23.311073025459056,10.0
209,28.516287977633624,10.0
210,11.313805998037548,10.0
211,9.71431833301642,10.0
212,20.441143098924137,10.0
213,16.81942906791565,10.0
214,2.4882773876865754,10.0
215,26.84853254825674,10.0
216,30.33061110562771,10.0
217,28.436994531255664,10.0
218,24.761904773676527,10.0
219,7.157294367776346,10.0
220,24.455854636406226,10.0
221,6.175944243387422,10.0
222,17.84865815902068,10.0
223,5.860839989933547,10.0
224,19.617756407306434,10.0
225,16.926769542919118,10.0
226,13.557811000879811,10.0
227,17.224594542052277,10.0
228,35.18366656564789,10.0
229,22.93803061300844,10.0
230,16.847572336360518,10.0
231,10.604964017996942,10.0
232,27.67257411837982,10.0
233,19.312549196703948,10.0
234,30.335149436854316,10.0
235,5.981909047633129,10.0
236,17.907066905011835,10.0
237,21.17518428018834,10.0
238,28.636439430117154,10.0
239,10.456767733251786,10.0
240,32.45934739048275,10.0
241,8.396356968671805,10.0
242,11.803501561116065,10.0
243,6.865996338719919,10.0
244,22.09613204490183,10.0
245,27.350797866228802,10.0
246,34.77617771902285,10.0
247,27.225043888621567,10.0
248,35.560827398672686,10.0
249,8.285433265985425,10.0
250,12.987015233322465,10.0
251,14.10564580941672,10.0
252,20.5834964928346,10.0
253,37.656594622631275,10.0
254,22.31023067771984,10.0
255,28.57176655022624,10.0
256,11.813840071144691,10.0
257,27.809491449976615,10.0
258,8.738099804228007,10.0
259,19.682507532825,10.0
260,0.7046595202812167,10.0
261,15.602763543890052,10.0
262,18.93356186402626,10.0
263,26.73346917465531,10.0
264,16.16153576984658,10.0
265,25.35957735876291,10.0
266,16.37761376355826,10.0
267,14.095836585328643,10.0
268,13.56842952893971,10.0
269,19.850361876590245,10.0
270,3.0974890227383423,10.0
271,8.611977676138356,10.0
272,6.671232339839447,10.0
273,22.61642656297472,10.0
274,24.802691710976433,10.0
275,25.07831266992249,10.0
276,9.29318002597359,10.0
277,37.1281071654816,10.0
278,4.322953111711838,10.0
279,14.15800565851322,10.0
280,21.418153662670726,10.0
281,35.541408948911666,10.0
282,25.24292933670146,10.0
283,5.873806239266772,10.0
284,21.006460901060713,10.0
285,17.393207206907608,10.0
286,16.153616130846363,10.0
287,21.961802445625107,10.0
288,23.075642031266028,10.0
289,5.183462930070238,10.0
290,16.770717764606353,10.0
291,12.09375968274547,10.0
292,18.669081556804176,10.0
293,13.191975276195834,10.0
294,20.1320407721117,10.0
295,6.270132707444228,10.0
296,3.221947853153887,10.0
297,7.0439215151137144,10.0
298,12.619240350420881,10.0
299,21.900214474720386,10.0
300,9.14214291469196,10.0
301,1.0460419058357386,10.0
302,32.60506733901636,10.0
303,12.281461904022969,10.0
304,10.635034789165243,10.0
305,25.871990492180963,10.0
306,16.417401131691076,10.0
307,8.325687404046642,10.0
308,16.6046736195979,10.0
309,23.923336501825396,10.0
310,27.04084720646348,10.0
311,13.268014919123404,10.0
312,21.956337198791438,10.0
313,15.132878744949586,10.0
314,14.137174216158977,10.0
315,17.132271739708813,10.0
316,3.6612276158353128,10.0
317,14.51750010158073,10.0
318,10.144536482438863,10.0
319,19.677214194821094,10.0
320,13.466610488698814,10.0
321,21.690556356550523,10.0
322,33.50918611926474,10.0
323,20.252321188726523,10.0
324,8.954501910421465,10.0
325,27.295669005523315,10.0
326,15.131501289841639,10.0
327,30.753994542794764,10.0
328,8.259318510747004,10.0
329,16.958775584388235,10.0
330,20.366173525470582,10.0
331,32.72725085819584,10.0
332,15.331052836784682,10.0
333,11.601016439286415,10.0
334,-2.636506586916054,10.0
335,11.665536855939607,10.0
336,15.872097833281106,10.0
337,25.32726700563648,10.0
338,9.634125205367724,10.0
339,22.912845445103397,10.0
340,12.677964718886736,10.0
341,16.512466697327582,10.0
342,4.644485266641495,10.0
343,11.686877541323991,10.0
344,20.789309030118694,10.0
345,18.7862582154139,10.0
346,22.236945800933132,10.0
347,14.9566178786596,10.0
348,25.564758672352355,10.0
349,29.4729535950246,10.0
350,15.84651791817381,10.0
351,10.40434467112321,10.0
352,38.00478319521593,10.0
353,15.611024319370792,10.0
354,21.57330765379381,10.0
355,36.9990687513628,10.0
356,23.12939260728215,10.0
357,16.26533427496199,10.0
358,27.3889366626473,10.0
359,28.270434096749405,10.0
360,25.663551722615214,10.0
361,6.503515643887249,10.0
362,22.038621329700355,10.0
363,23.22070725645059,10.0
364,38.766806092309345,10.0
365,8.457110003549182,10.0
366,26.793990259751656,10.0
367,2.083537339643518,10.0
368,24.282174869923587,10.0
369,18.014175714581448,10.0
370,19.46154755512235,10.0
371,25.326291338429808,10.0
372,24.35996836538682,10.0
373,25.74117600619485,10.0
374,31.392758318972874,10.0
375,16.302919366542405,10.0
376,30.046340101834055,10.0
377,27.44205237254875,10.0
378,0.07405047916326102,10.0
379,14.717320733467286,10.0
380,14.092849134711928,10.0
381,19.370115830096708,10.0
382,20.614368272072525,10.0
383,25.18648149006097,10.0
384,6.16433753871887,10.0
385,19.322649367359656,10.0
386,41.56725543625616,10.0
387,22.447152900139546,10.0
388,16.492755977628825,10.0
389,21.298312105808744,10.0
390,17.814087322793572,10.0
391,20.399678846479112,10.0
392,32.02775899021231,10.0
393,28.673403702104114,10.0
394,11.29267779734134,10.0
395,9.85820917639124,10.0
396,32.02491372167849,10.0
397,28.57079842242066,10.0
398,13.251187789426545,10.0
399,32.83900854190267,10.0
