unit_id,ProductTiter,BrothTurbidity,DissolvedOxygen,ViableCellDensity,do_chelator_dosing
26,32.6239587735959,27.102260751165705,37.10912827320041,46.00325578386695,30.0
27,40.221572619351136,31.333090760013107,70.66190887779834,46.219651138882575,30.0
28,39.60549347167981,30.45468009830655,46.87519241235217,64.7382015108661,30.0
29,22.268954879244916,48.39666880263446,48.82735900186456,71.90406630660847,30.0
30,56.089048248467655,25.41012849289116,59.48624796020774,67.64891627477176,30.0
31,45.19868992189004,26.888953520330393,47.422852129526824,52.908179024236986,30.0
32,15.624370411053206,52.763283420395574,44.24546359466073,47.47147439319107,30.0
33,37.297081693721736,15.257106986377476,50.720513701634374,43.03353025919678,30.0
34,57.26072947514015,-13.026506364211421,51.14739753685374,66.7499097533958,30.0
35,58.728694185540604,5.22781561927872,49.8800485775469,58.131839032997426,30.0
36,38.13962891989625,7.217497184290092,56.74190101803276,54.08412040960386,30.0
37,28.757070540471695,29.8652990036414,45.56862830824415,27.95369550904041,30.0
38,28.879075621090898,20.443690483932492,40.91591505267729,58.65595168907043,30.0
39,43.083394645821535,19.379971517478115,65.64658910548002,48.18400381541326,30.0
40,41.78242876862302,20.400367308750475,65.4676737787976,49.05189192564437,30.0
41,42.50407172273191,50.554486313815815,64.40916162252637,53.10814925178632,30.0
42,41.42056468278425,64.95562027583557,69.24529444992388,44.69268031041951,30.0
43,29.95453943472499,27.187951653593533,36.33444690256541,43.49340312737861,30.0
44,20.87937007825954,57.18046825297356,54.86937857034973,79.12817506989026,30.0
45,50.79299819993502,25.54303883680509,69.620397706363,58.53990643906119,30.0
46,37.44424744707513,34.70076048244927,65.29407957176245,55.10803882961058,30.0
47,33.69921692259064,41.69832793971513,59.51792596718266,38.73327608682215,30.0
48,13.329606532547253,53.1133052139198,58.570987938029155,56.377637428402586,30.0
49,20.443817611619394,84.79571793468781,51.70228511339447,48.85683731619466,30.0
50,33.69824144371702,40.34725149297456,61.48338609733309,58.923048940074345,30.0
51,40.845551756227856,16.54993731236334,41.35713587490684,33.5722693245593,30.0
52,59.016099267406574,35.410651713170225,62.513706903934825,46.36918722151744,30.0
53,30.82231051745657,17.171014968619897,40.201931487286046,56.015153522661116,30.0
54,5.713185406645421,50.400100255738856,36.94250499872571,34.98421051706212,30.0
55,26.018708797427394,67.42036525741364,33.35728502909895,38.68622633204222,30.0
56,21.84387074012848,52.29495375566122,75.15399035874789,50.33886693601896,30.0
57,49.70671008157407,9.592425296931257,73.67773573232029,61.271427041841434,30.0
58,27.4848257313994,11.173962076440738,53.452107921780566,61.9240039434991,30.0
59,26.767159102840576,52.358766135812644,48.15206309846124,56.3581676436294,30.0
60,52.248484297060365,32.81380498559212,64.71543400399027,56.80895753593176,30.0
61,43.58831366425479,12.78860377554575,47.453325189280264,32.38193817081527,30.0
62,26.471275457860212,31.60087053548683,56.85869755559358,55.07542698421276,30.0
63,41.31189393341439,-0.09227827657326415,43.41115210364676,51.64224575466447,30.0
64,35.190632051469464,22.05505523060376,62.194513700912935,58.913454759513584,30.0
65,22.051388630573857,46.27082675322373,27.929533420242095,40.531410035239475,30.0
66,30.20509207752228,21.604308874878672,55.8358266617405,43.49520042048691,30.0
67,26.484956834762144,27.678274423886414,56.023258783916354,40.75066863505728,30.0
68,21.2057854662827,42.403703218813234,57.526722913005734,48.033207596090826,30.0
69,28.614174290164684,37.68305522886995,50.143811802367786,32.180319627961794,30.0
70,13.50621065240768,49.89790962787652,41.25147530974198,43.6846163250933,30.0
71,26.51039013771205,48.727668982597365,56.371187741212296,60.35829794395443,30.0
72,53.1136090895363,10.991696648491146,64.86368799446623,66.34638583382122,30.0
73,32.49687375832601,46.8346948884837,48.52155980529469,54.402960596109146,30.0
74,51.55545608920454,-0.9818496353781327,59.990705586836846,41.35249929679658,30.0
75,27.199245186841377,47.496869026164525,58.14596520952575,45.15190521836768,30.0
76,49.84501863306164,8.585115015169183,69.7059426250805,55.7344957731307,30.0
77,3.507734825438691,25.127731691099832,58.40168229108191,60.35977904417079,30.0
78,25.47405100956298,46.03872777447389,66.13728966207202,65.02637157826783,30.0
79,36.38269010500569,24.95878320876797,58.941107663691206,75.84182091479033,30.0
80,42.336674070840054,32.857903664401135,61.76315207118999,71.98213376441285,30.0
81,34.61223464974715,35.63152966606562,48.83507973309568,50.29277402095822,30.0
82,34.52508222052721,41.61810320892227,58.61563195460647,61.30794878184319,30.0
83,42.9137229272275,51.35772466998708,56.88523820882024,63.13597645082303,30.0
84,28.237197471285587,42.465165300956784,69.60209834288658,67.73296694416278,30.0
85,47.13835598586905,-0.5515122746467469,58.69231424014156,58.515845930320815,30.0
86,24.028774281928392,25.854805777103458,34.25859137255823,62.87928614133351,30.0
87,30.678315511862067,38.805388832621766,55.91718173012364,54.148073135255665,30.0
88,39.56179689303621,48.71117072563591,66.07259998599997,63.381064062896236,30.0
89,28.256070833070645,50.50027515980318,48.86409177262145,69.20688538551465,30.0
90,45.43562352922812,32.90808157044684,61.368233429671875,28.198477156938633,30.0
91,32.788452596110425,26.146204776266583,59.64296900089684,77.22320571365229,30.0
92,21.16924159353527,27.455512970076498,54.99964196277376,82.43308712526246,30.0
93,60.0721052061377,21.070540458362277,53.75299597354459,44.660971450666274,30.0
94,17.936427179200383,44.25272394651673,36.31335489541006,53.242007693216934,30.0
95,42.84307383458125,20.33151210853481,41.83474763521992,55.68648064743188,30.0
96,18.876100325821344,57.709591454209225,56.65403291473757,68.14674884317924,30.0
97,54.414734455039564,37.8446883686359,51.48659123311525,37.32975138860567,30.0
98,46.060561550601456,41.12108451719674,69.54458539012056,27.534329165699365,30.0
99,44.62491565343166,25.6846741614295,74.58380724249247,49.30390892603791,30.0
100,33.61508306496215,11.981838715003976,40.572148282329785,66.39473316018604,30.0
101,29.331310544979743,26.612141071053756,43.61059944318212,60.44363198262788,30.0
102,45.64295233056967,29.0271586665383,32.15551783358043,40.33757266922276,30.0
103,28.042803767636027,34.62749554729807,39.19306557615995,60.67212292370613,30.0
104,36.19169809122876,40.47973182540285,68.6117078985789,82.42156539255684,30.0
105,21.88989606001202,52.34437272084455,46.30572699500747,71.736563686852,30.0
106,30.97391597458214,45.397432425025684,62.93329802861694,50.23090922125137,30.0
107,38.89452235449191,14.546425919930783,64.55584063855657,33.605764671358784,30.0
108,29.823974115627436,55.57233770408731,41.91082069469907,61.81691313503448,30.0
109,39.24313247722095,66.66854451278333,89.88351077994412,57.09315051833175,30.0
110,30.90247331019509,62.094913238245496,53.16661077629149,18.995077708014463,30.0
111,32.67338139393515,45.901771991786035,59.30710529286817,51.074401111193325,30.0
112,22.17301882606797,17.573844705555626,48.93444119534533,40.76832934023426,30.0
113,36.058666465936234,31.131661996589067,59.31810674834653,36.84645302140097,30.0
114,19.07917710648333,30.84259777789358,62.994440150143994,41.59179919305797,30.0
115,38.03522504823944,68.95041482144183,79.69246089418749,57.026295259801515,30.0
116,64.21851522205274,29.30562621082014,87.46239815690035,51.05497673617163,30.0
117,38.87775926679864,51.98402852328944,62.14537826534517,65.03508914239322,30.0
118,34.61809731720888,6.11388789994076,66.4114924591191,59.70436836745136,30.0
119,53.76285993349985,9.904322737792675,63.699631618626256,39.55837021747626,30.0
120,45.16580603705493,18.275376962329343,50.87261981316714,49.741674730523876,30.0
121,50.019766176544366,34.91374919449822,52.15254267041446,70.93431623981044,30.0
122,31.4721293631717,36.93298079735632,55.208162971432515,48.786729703362575,30.0
123,49.867348302569646,38.272661312556394,56.697325760167935,37.663522649805216,30.0
124,14.16852796486396,37.977383428525194,52.150569584011166,30.162248411228283,30.0
125,44.316098532609985,28.847565566306056,67.37430440196083,46.976098366642574,30.0
126,48.043326966781414,19.80994165422313,66.28086806738067,48.27185382122489,30.0
127,25.469860719395886,50.582562335617624,68.45311793381754,62.84300110398289,30.0
128,34.13769347406614,38.86092812522248,69.4672137483342,61.63215975595237,30.0
129,20.826658167329647,37.302542528136115,53.36780545728749,64.05548216814306,30.0
130,40.234454955891174,23.082161016844438,77.49764339069482,70.60368086575698,30.0
131,28.598264223952977,24.613461382509435,40.90513992800967,66.41389127646913,30.0
132,46.79408253991162,9.347526578763853,36.37572038064084,23.773906800923356,30.0
133,26.04812023833033,26.987574676465524,27.922052409188808,58.32172136104669,30.0
134,21.145733219710994,49.2563636901381,47.07571101703493,52.16505077431436,30.0
135,48.53461963177098,28.8963141117248,58.61381033617438,37.948290884296476,30.0
136,41.59709743352897,12.944937128960731,70.2346717977642,74.42587579082762,30.0
137,36.023466620338205,34.970419564772975,75.17880631103102,34.06974637818998,30.0
138,56.58497881262997,2.824012996089621,46.26963909925734,43.1380197019503,30.0
139,30.468333910074097,27.547395582738528,55.42623531797662,48.60263324953747,30.0
140,20.92657616232901,53.1263861239902,51.33025137812409,59.55128323567749,30.0
141,44.21619207782004,37.0468026640177,64.12459183664414,43.97392928928561,30.0
142,11.766586518397276,49.33210370972414,45.034194239633436,49.20355406071022,30.0
143,53.12187993013239,24.98322459421299,61.45795591475028,59.52461101299185,30.0
144,49.3465452505289,5.906502302569432,73.76813266590241,54.16311244911363,30.0
145,47.89772210069174,27.729222826884335,77.52013987804884,35.38155005408728,30.0
146,23.503909491807523,61.57702813381048,61.99755384177903,26.458644946253845,30.0
147,42.68935845693231,32.24385136444667,60.40730834030852,39.723826069065936,30.0
148,25.46518407670651,37.05765031798544,52.42026756458682,50.776047770638236,30.0
149,28.55898812004161,52.323576579624465,59.92450235281846,59.882382263436476,30.0
150,39.552251510858206,14.020019925148498,46.1457516527982,49.010512571321364,30.0
151,20.586470839187736,40.040483910760166,52.08744890218578,43.465550651479056,30.0
152,19.935987545992496,64.62069650252026,47.86608817398203,34.97539414933104,30.0
153,48.38895178080571,6.083436926594324,54.89421411062894,39.18649767748376,30.0
154,39.69231577303925,56.11146003866778,55.89930494945491,33.340169157138185,30.0
155,38.48903276386681,68.26951788148139,55.725122468880755,52.53361280618956,30.0
156,12.911811130905543,63.23938770841174,41.98386331425124,53.64231679187064,30.0
157,22.624900158544094,20.86945515590298,49.788790481891695,39.575695545879384,30.0
158,29.814652182753633,47.65691080771265,65.02752674593337,50.69046452897106,30.0
159,10.50409119476891,30.69691578190625,36.579578586769244,44.82655596813732,30.0
160,29.340077688307282,23.870908938214924,64.6597686012893,53.445035915789305,30.0
161,35.56260898215857,23.378724928910955,50.604491768021106,43.845203939544,30.0
162,32.921784394745536,38.48831216146771,59.2908783484669,60.250578015238744,30.0
163,22.16304806474692,43.45381003103557,56.70158938342267,35.69032382277233,30.0
164,34.36791651569285,74.55724313560391,38.922378172526244,41.67952109251458,30.0
165,47.98277336625388,27.6277136986187,67.51409079444348,53.13117945511179,30.0
166,33.356152006376064,4.027189637049428,58.883009823994556,54.57412168875872,30.0
167,36.62708002019265,29.16200986708948,53.51907608047025,37.573775130391,30.0
168,46.31388645831847,31.528406161098196,58.68455838488096,48.388157477280274,30.0
169,19.373466817849103,45.02838064728255,58.5640777230046,46.87882480165118,30.0
170,26.116583790951914,38.57411532032594,59.8506303925527,55.385729495735205,30.0
171,19.08271765498058,42.7427334290175,67.2535651680264,57.95469913961669,30.0
172,27.162233511868408,13.157679383231457,54.46906972910508,56.92548976144585,30.0
173,32.810323300149044,11.8937700210633,52.886519475199485,64.9807791396026,30.0
174,46.523403729863595,40.9304406579545,81.5775736513658,42.150420091005174,30.0
175,10.553197585436468,69.42378045391284,34.4342419549875,50.549169672386085,30.0
176,30.405076799037914,43.145731554210755,59.80132553223315,31.430128507973723,30.0
177,37.14444136512802,32.29487413201884,59.58801054230918,43.588893476719214,30.0
178,54.01973358609061,28.692771779449956,68.50934078509667,51.51775057040724,30.0
179,24.958603399641774,44.88918194193011,68.64851217839416,59.57194555740077,30.0
180,3.6197507414209835,34.43396190130299,37.84745299461287,39.943147035077864,30.0
181,43.241314160338305,9.51027080685041,64.88058722652364,55.89361459792466,30.0
182,26.207006292753114,35.58347635319252,56.97450622935458,44.43016673093503,30.0
183,13.83344439286334,50.083701855187755,54.7092240180491,17.7216147680102,30.0
184,56.36843013881855,27.83012595854024,82.26042149064612,52.33119342205096,30.0
185,43.14783671745853,25.381954836592634,40.22234673135827,62.10422203140721,30.0
186,14.872689910581352,86.18400208767844,44.35759238357943,39.43445861536933,30.0
187,30.8410817314126,26.942878721826176,52.84062057526277,72.7182616243516,30.0
188,26.952869430411397,18.445651916327712,49.303277401889886,44.528949381398355,30.0
189,37.21556918519707,42.41220198318573,84.83560935008514,69.36751766292598,30.0
190,31.029202654634627,44.92936432092031,48.34576116231134,58.020645503253384,30.0
191,35.863583971295014,42.190509522701184,57.15103215235818,60.98720081790728,30.0
192,13.055576073072869,28.769158252462667,43.790813452451715,43.55299560369676,30.0
193,40.83350389412302,45.71292660632253,58.70416601790395,71.56200788727507,30.0
194,33.854105620912705,18.37486545545241,68.99574864342442,32.19859080844053,30.0
195,30.53819161563018,14.87287353362156,47.973477388676244,23.152414250279254,30.0
196,41.93105010954704,20.896915444699644,48.348231485959055,8.216004392495817,30.0
197,19.015503157569803,32.12074950202437,64.80556022463361,54.342544311646584,30.0
198,26.12277212915092,17.94079885398268,72.07467579717904,23.11325677887752,30.0
199,34.22374888656458,23.380280146824834,41.31953177123333,54.3196190729982,30.0
200,56.70216142621935,18.53808653098541,67.98855465747393,53.54135579360335,30.0
201,21.055644724976826,35.27764126156188,44.40979558135113,40.2981366451464,30.0
202,7.183882063530019,31.209020035489957,33.51750697359192,18.579114369508275,30.0
203,35.353816045463965,17.384695119492783,48.76621329885616,42.556748970107606,30.0
204,17.631610320947846,29.734142035318946,41.08818728412477,25.58893118897947,30.0
205,60.66164909086182,28.14221358648775,72.6463549838599,53.445944079829395,30.0
206,22.9520190780632,26.9921082510087,61.37623961485652,40.157966582345466,30.0
207,30.492981326804625,18.997556267746933,40.95351062090817,50.022436846554506,30.0
208,48.709099377639454,44.60511392311573,51.827564561501156,57.15489482958196,30.0
209,39.9203925167479,18.14373903716011,64.78547909248904,20.776527410600178,30.0
210,49.77708854625106,29.413349324724404,56.66853904316902,37.440327737897334,30.0
211,20.26207045142388,14.533875381873969,53.23088249745667,40.55672596738839,30.0
212,22.28951690502236,62.62526467254235,47.63340689224244,56.79747531921389,30.0
213,53.60196350522432,26.332778020071473,79.70009991209646,72.14726813903447,30.0
214,29.845107265273217,33.02363713594583,65.26639362232504,53.80118620312696,30.0
215,31.15714957297671,30.957586255412778,60.65734750367455,42.201524868841545,30.0
216,17.02527944683488,38.159998304935044,40.528619981859634,33.41457761249145,30.0
217,53.5185828345654,22.66753257863304,67.45550858255366,36.609113970487286,30.0
218,42.85163417173878,43.3388792884606,63.62913343314309,57.99594587918182,30.0
219,52.34637998175461,31.28877798723624,62.009501168249336,72.06270516603995,30.0
220,32.63778943682296,42.25704494234474,69.05384880614717,47.689146987397145,30.0
221,30.591774892598274,34.10295237685871,60.86167032758377,59.45898932521913,30.0
222,8.429376296739118,29.2996044961534,37.96497404509034,37.07512318643888,30.0
223,43.88404120342759,32.05322981692114,43.02077412568187,64.74388118593428,30.0
224,40.21812269703327,38.72479158442837,48.61354360808269,34.558541823764,30.0
225,40.43620946290347,43.213787250675374,69.61221449891659,51.088255725437826,30.0
226,33.501146384114065,25.722184594922176,53.35611123174937,62.338923591260354,30.0
227,36.96945647363111,19.267005073401556,65.83137189899877,53.317043682559785,30.0
228,48.24814886924039,25.215600319479538,50.09841759560548,57.32039604254713,30.0
229,43.541211541960635,37.92763289206718,56.35908298766147,55.04622668030761,30.0
230,40.50802857751256,14.079232446218576,61.52084977534403,60.67321299124281,30.0
231,14.844074362215368,37.49931906656729,48.5313774240578,86.43793749686466,30.0
232,1.5650281397243206,27.50177386294077,29.175969482762913,67.63809915377746,30.0
233,37.562926756380584,11.951542530483943,48.73669393131949,34.90594770429726,30.0
234,28.99462923056553,40.62970539985571,62.911425316939045,55.7680623137599,30.0
235,53.74395821200364,-5.730520280589541,55.42829833918798,40.8239588986809,30.0
236,28.98599009666262,27.032175500701356,40.634960394592,59.793259153747115,30.0
237,37.49577423446564,34.17646955334448,57.53405647980279,45.38901013766013,30.0
238,28.886650248230467,20.0762191290817,67.16992561155051,50.45205282568994,30.0
239,44.83457448168277,25.25540547570427,59.411772924335935,62.95370784726552,30.0
240,14.611597765284985,31.61801637160199,45.484704498551714,33.25671902368237,30.0
241,0.3646426602974717,66.59309954568086,32.37800079043556,53.315707677770966,30.0
242,29.466515670207734,29.50243699850993,69.06343043643955,56.262513495107534,30.0
243,23.419668209378703,66.2595103824143,49.141543695167755,47.39454277662298,30.0
244,35.259320980584604,40.61800596793273,56.62037334443943,50.6838244074979,30.0
245,4.776288131910178,53.95853143444734,40.335730784404355,56.994149935595914,30.0
246,11.874669919319238,34.8794439026975,49.61371324118655,45.93998992149565,30.0
247,48.08650146112504,18.501417434907857,60.685662963457276,82.73056609754613,30.0
248,22.077227952664003,24.128989566766748,41.4843702478559,41.55241462774719,30.0
249,37.76424046495818,52.485251790919364,47.07656755964805,46.83226777036492,30.0
250,15.7713157253187,22.676427528872676,49.34043693831669,55.66873974493435,30.0
251,69.04312442937737,17.523121263937384,61.57121969399955,67.97546935769566,30.0
252,19.92880196556799,39.614396025828356,40.17184624524039,41.053721286094344,30.0
253,12.593678827263926,45.381849949648235,48.259948127846584,58.6102818057348,30.0
254,17.34843196631915,39.45266393187844,57.282287904694655,61.10292316886513,30.0
255,57.405226328362986,9.88789513298814,70.47606339912045,34.395175322164725,30.0
256,41.62485132008317,49.70891814577841,51.4551558679799,46.03195251250764,30.0
257,47.383642396739454,16.601591021937985,49.475046544538955,65.57496455489334,30.0
258,52.74986645333958,5.192394843566387,63.59476653693647,60.637105724015946,30.0
259,17.351473774975293,32.28017165890775,44.16190182303847,49.96468416251662,30.0
260,49.4846133616688,22.18953940231498,63.187622621449094,39.62346861531249,30.0
261,47.05400180631765,26.236289766668392,57.68734338772197,37.17490173227854,30.0
262,55.44129728420041,8.342584350173306,55.53087172364102,62.43136057813284,30.0
263,19.378189649232002,58.34054678575596,51.10512421508346,43.90749816945827,30.0
264,20.156617445754108,51.978462131026106,48.45251689886355,57.67101028454856,30.0
265,14.9238249661358,25.852231211193686,44.746902399887986,70.7809797146134,30.0
266,8.034678715786045,34.665546453302184,25.363431761447586,68.55422317735713,30.0
267,29.747980060343245,31.79504354899497,48.83719220842444,56.9096821587417,30.0
268,25.287198692401464,20.704155119125595,51.10873912773385,49.47989820256584,30.0
269,39.76858103215482,39.05964135989062,63.41183178854637,37.58545839809553,30.0
270,26.066122986993978,37.10091724747241,57.211652772303545,55.21616124381799,30.0
271,29.529841507656876,41.447012328439804,48.84021477177209,62.60348258286059,30.0
272,17.705940580498197,15.835182340705625,32.3112145179191,55.920942210785384,30.0
273,28.642846080461485,25.026477550512272,37.29330130863456,44.79405841861549,30.0
274,23.976190602352624,27.60433465610843,57.194186614047744,33.83595883244409,30.0
275,56.708065499393484,8.179247531578872,61.01811218954365,48.37416063667254,30.0
276,27.525906066134787,42.09675246272765,56.577164878524776,50.69502688265935,30.0
277,21.825485970010053,33.089463701458776,67.94164554032317,53.74100026512516,30.0
278,40.448673122911345,35.396508711735095,53.48090227636562,54.47533218124108,30.0
279,35.47923100522679,4.487966230642051,58.627052090849155,17.179778911239026,30.0
280,19.643448348639016,52.48169117877104,46.32902412330101,63.06216772177947,30.0
281,23.10463036475272,51.96637938061579,67.35540669406109,68.76825090164077,30.0
282,37.30182460374811,6.996946063159118,41.03285749844256,67.60644991130556,30.0
283,19.3530274294558,18.792336289154044,53.58829285963757,67.33850484040715,30.0
284,37.53608014283124,20.196600262175096,52.05305614963185,56.071311932877926,30.0
285,21.613992800981077,49.697842632763994,39.36048903936406,45.00986072082542,30.0
286,32.6371509846875,26.001355121515722,81.40185844801624,41.76739560277262,30.0
287,48.96941178554558,24.167210821301513,66.05122899458276,57.22721078261837,30.0
288,17.213692046839917,69.66213123758928,45.79522974624691,44.46734796234331,30.0
289,40.20787945521073,43.34696029898092,42.3044078576922,20.140354697783245,30.0
290,18.71507364379323,46.582507497758684,46.685874549087906,44.46419838397424,30.0
291,47.86139147279407,-13.666474176403394,43.83458763747096,60.670399933660946,30.0
292,20.429786294226133,52.5116387346808,42.34572298039596,64.7093633874131,30.0
293,36.75588835531463,6.975070016193275,51.05819752896687,38.12622740420499,30.0
294,30.546537963471586,50.891333276993414,52.81904569602135,49.60684058607563,30.0
295,16.112436832108422,73.8278445102872,69.50385757879381,58.454212370761816,30.0
296,47.79377369013985,17.73975857360656,49.23720517104293,46.68233118394632,30.0
297,32.26849714005059,25.063417680796437,55.42649741018754,59.800642019921256,30.0
298,15.35361605481966,36.54491892480235,50.80371746686708,49.7404751448762,30.0
299,-0.1968781536337394,60.00131078587688,37.18951369706017,35.315720748021135,30.0
300,34.89963681664763,34.063260158883764,51.73164566739849,44.355834043596765,30.0
301,60.42866056980249,20.428893796763482,67.91478012987895,44.64285089787288,30.0
302,32.3644126193965,33.02363240949772,44.385743216031,24.964125284383847,30.0
303,18.508827452064374,50.93042687281112,68.65055370287287,48.19097040556378,30.0
304,24.683430920827785,9.917247252951348,44.63281902192949,44.571360531171834,30.0
305,15.150077209773176,29.141539736544107,60.153222747914214,45.940243053374125,30.0
306,19.951157981639,46.010925386826706,45.87674458895832,43.11212302961916,30.0
307,14.122725548849926,37.58404427600681,48.50498590990833,68.31616759128136,30.0
308,11.860394879470638,70.91738975804752,52.42781806774711,41.299200730516,30.0
309,17.577999912989025,58.2467715387293,55.90176664889797,38.19146963736019,30.0
310,37.29423448532346,31.964720121254008,54.41263931082968,53.853543856707844,30.0
311,40.967580384300945,31.7397718254109,70.85101712722731,77.99986005960217,30.0
312,25.061366454619975,58.16481141954365,56.78903532605572,45.06090265280926,30.0
313,19.734845762008902,23.95534745914904,46.95933929632219,51.87933868099842,30.0
314,25.868507159128082,36.902385737487684,33.08602570522569,19.993011474361666,30.0
315,44.037733015568456,29.91595554875512,74.26529458886618,67.6908428752185,30.0
316,15.090239080390022,55.17668586042662,42.079839542235696,49.67444550950278,30.0
317,28.722907975838552,35.782274934410395,52.88705069291741,38.26977388220303,30.0
318,43.853440340315714,-0.2672573877894031,60.70505287013548,54.56325795170355,30.0
319,35.34845604575662,25.88754479037324,25.867830442334203,22.094041385469502,30.0
320,25.34075930638124,48.89644734008533,34.10897882330677,48.4532300790988,30.0
321,41.87591972342979,13.592861174892015,69.70411797788402,50.96456998845714,30.0
322,41.65302357631662,20.61928360663663,56.689739982295265,53.83006273200631,30.0
323,17.46442013175131,36.89810804560657,54.64340419305572,57.98995954288505,30.0
324,37.16341022536252,11.50438727836876,60.599538283747584,46.014706312019854,30.0
325,16.99126423627156,66.65300264099739,51.58924360443675,54.82057490887076,30.0
326,43.44508762021459,25.289212296640112,54.09215104920077,50.984023328276365,30.0
327,26.014818646475497,23.25520490382978,37.69873124906753,45.415582190728244,30.0
328,53.49866436230082,19.23377608026883,63.026905866966615,63.44753407125662,30.0
329,35.224305312244745,31.22326206410507,49.81731335614796,38.27533766136248,30.0
330,17.638154817131714,28.879739370716003,64.10350412073629,49.689100358277685,30.0
331,43.0414336262078,14.488600390803073,61.07862981097443,42.61738015113258,30.0
332,42.27394471515027,6.366531957578605,41.239551358467885,45.63252786654014,30.0
333,27.386217510020405,58.96361178997326,52.62074597109061,46.778376605101315,30.0
334,30.685973888991732,14.949902294781293,56.42921045375861,67.73773243303084,30.0
335,20.35088027283993,39.29559464314519,57.00258886499772,52.54898752334639,30.0
336,24.31418850192188,50.11703593857169,46.40388152498956,76.59231604089909,30.0
337,37.93148875373679,58.676477143478266,65.41651286365192,71.99435638546846,30.0
338,33.373281937576515,61.38919016217976,63.64880166829991,41.36076268542433,30.0
339,28.50107304629576,38.777226325235524,78.56477138198154,49.440559719795004,30.0
340,35.002877630797634,30.255382861058344,63.937023669170195,45.24216195255957,30.0
341,25.89722183533173,39.485425201252426,38.08883573607147,62.94541161478253,30.0
342,21.1948924618686,27.824313104400094,55.956744232707294,64.00376587071524,30.0
343,33.40018153862195,53.07385155722463,71.97031748366156,42.68376887938151,30.0
344,52.73133498547277,31.464562402904996,61.628172765461194,60.00070122291394,30.0
345,22.088268899214587,39.487990399511325,37.65585700565084,39.417652902822965,30.0
346,13.395482856465167,8.64580700873612,55.3239746469648,73.52379482221009,30.0
347,43.60336477596563,36.610697184159314,61.649956156659115,66.30738582888522,30.0
348,28.211105097939292,25.33957199051147,52.750266796010635,58.413873835778816,30.0
349,70.4256057652402,-4.086650636846256,74.34578341871484,44.774622011159195,30.0
350,4.4020573578838835,58.32207107552322,36.15846350731243,49.244131647238454,30.0
351,39.884612221260014,30.995813065489514,68.0398760733705,61.27022825460813,30.0
352,20.730365091399364,12.543660533168698,62.757220062303595,58.331930285235416,30.0
353,11.777289446278555,22.930544836110826,32.43386952567259,64.85318305760671,30.0
354,32.46285573638052,49.55761628216647,45.63625882399176,53.341343522215894,30.0
355,19.24185873870069,35.83228937655686,42.92283043280574,44.06627691517819,30.0
356,30.940908175586515,59.0452462845237,62.253624522900246,33.02662325803402,30.0
357,9.606765606564768,58.704709852696595,42.6173801266919,40.305682693608524,30.0
358,30.66613968623086,0.9284777849992807,54.73933611108858,56.62745462348892,30.0
359,12.52735889120013,62.096197711459304,48.01392202141706,31.528173718227478,30.0
360,57.25226025077872,16.312883135698197,60.83953323462989,29.916922934418597,30.0
361,35.30108837331503,37.43304878095376,57.92706989490843,62.47404900681785,30.0
362,24.655249014456352,32.5249061882203,52.273077398737044,70.95233128543029,30.0
363,48.95460337011443,13.745856506538173,48.19129428069327,51.450312459332764,30.0
364,40.69142674906838,32.42644402425597,73.79449868133484,54.270339742867655,30.0
