unit_id,ProductTiter,DissolvedOxygen,Temperature,BrothTurbidity,ViableCellDensity
40,1.5476684142555825,45.706800184360816,31.83513322912582,43.85771197818623,52.51943192283795
41,20.16115279603671,38.8598409295052,32.066419677282404,27.165966247305782,42.56941229479432
42,47.77053500978234,61.56183662648321,33.34060418879683,52.144794929312894,47.84674869426699
43,18.950830325683103,67.79203775182455,27.496333572499893,43.939498304512554,34.94083349064154
44,14.868120243950342,63.085940612170184,30.629138255899683,43.10624505721575,34.209266832648595
45,16.89397584382253,55.470251917889016,39.48956918928533,70.70246016596263,56.46130314830565
46,15.712259166891126,64.01058039245919,35.005749921158056,58.97297628658042,41.08538671392761
47,31.025714317697954,54.896315746967836,40.62897383772981,47.10609463445242,49.005765708038744
48,1.9512497396850002,41.50082998371723,33.6587780079646,55.90853091276664,51.82126092372735
49,32.54609058210235,59.318651499383655,43.286366223296795,59.886944224348,50.07770205217983
50,7.8036959996522635,35.73221885406199,26.87309567681663,36.3280513271703,55.84113345988779
51,1.3318378131780828,54.860642300901254,29.86249398452517,61.58675912270534,30.92131214911921
52,15.323553863360992,42.899109452354764,35.132432321130125,51.20137677589465,65.76720387790053
53,46.03126211761499,61.05971498796482,39.41486176215874,27.82794369839872,53.80795988050127
54,-2.5448104278567714,51.814346753486454,33.92742524492264,77.27803225044438,27.537832418876892
55,37.80718504634034,58.38286377006239,38.831944835478794,12.668495551518237,36.02493189024609
56,22.880155931112416,42.050423769049615,36.971485361290625,53.28412810294249,42.948884767006895
57,14.813241157212795,60.703348482588595,42.574144977107046,39.040167434568275,52.90708456406794
58,3.6809435542288647,42.32710298439629,26.79234134204424,42.90129191365668,43.02453579137229
59,23.432343985494317,75.7290098422491,42.01511880731912,39.51358217134616,35.50163733175286
60,18.744711946261287,57.542666485535186,38.430235015735306,53.357255716053714,47.49268142480939
61,29.5163598915438,37.73767028032543,34.796156064301364,24.207217816926352,57.30324951721924
62,21.795299326353373,55.09947651334303,50.483916281173734,54.120848308826034,60.496534739464735
63,16.257446303756637,63.40881677082601,38.828650107307446,56.800717905144296,32.96049466630331
64,10.268892296450959,37.0010693579719,35.371218332147905,35.37460401335047,64.32386757059173
65,2.7644422102512953,54.49116200797034,39.678805601423996,31.160069033898203,59.77422538959008
66,16.16581315797414,56.77759455036241,36.76694500584207,56.87389040055057,55.63055122218608
67,-0.16511129588444318,55.7244180653852,40.358087458880554,72.92020673593797,59.057528543320046
68,19.70031367300704,50.53554101416921,33.4393456028389,43.172145193959985,28.066764083216015
69,3.8347016565439693,40.822002681427364,40.21518738965934,42.20949210537732,46.968710886103786
70,15.782995070725788,52.32463037105312,41.31136550515189,45.17997211029771,62.16095462705525
71,21.5927137649279,63.83565273529176,31.529892504166753,49.5227922972035,43.54044603563128
72,11.13928215647898,61.961585481579526,38.52361759317429,104.30913469599537,31.341585857716026
73,7.2802672528649985,40.643286095312966,38.82431290998498,46.57494973867856,67.4415922921602
74,9.59689404528456,59.88475291773065,35.73542618323748,72.91000066077456,39.33123142439996
75,4.2941323412879875,62.443041467688346,32.04723395566534,38.11631529278242,53.51444457671563
76,9.7088873559687,61.30285853304665,49.471163634120856,36.26032764057827,57.7213240219767
77,2.9419776769943855,54.754429347852856,43.059149680503054,49.47439444844009,65.75591172123264
78,13.432746959740108,50.1569990791814,31.557307039050254,49.36574449581117,45.097362637164885
79,24.178929366148637,52.125123451355066,32.23358524949639,36.220037725682225,27.94403187281206
80,45.219712879586794,45.71437116423711,48.53963907956216,28.66658577916952,53.07826596489828
81,26.168799655249785,74.914915963687,37.73268666384596,34.95818945072811,62.55645279267096
82,7.196862670625578,57.11204290401345,36.85590841016123,68.07483184793574,47.35311191758914
83,46.53734113974591,44.39036158844695,39.27163532947857,6.942433211640324,24.14811752879039
84,8.400255833321733,52.169099544957454,34.742979090574096,49.354248498310454,34.53285397493778
85,5.277459953050845,59.36316587858548,35.856228061009524,60.728979069297665,54.8875158113839
86,6.35037544389734,54.24424884901158,52.83719634698339,55.031175997519654,48.57660960670811
87,15.29268487405707,57.16223873936613,37.932483710583064,39.501407701975566,45.75469827037817
88,1.7359703765186234,52.17168348386473,27.222003092500323,54.64214573762687,51.675343945638645
89,-2.2439501839327782,38.237120769503186,25.206360173187573,57.358564603337236,74.27578343983232
90,39.23128715347511,59.05346954777916,40.85448292662764,21.688043166818325,50.164067481799975
91,14.35001426972278,46.69313773788259,54.05236905243451,55.01532650783086,42.180365847172276
92,15.673671281853842,62.684934650284575,32.848391356095206,43.0360208724727,63.78975710801861
93,10.067080649312205,58.54588514650041,27.595407470229738,55.46784484881307,60.08189012766556
94,43.83121515185687,58.49865506748162,41.33891242041189,15.355173473110852,49.77822232564523
95,39.11872587532981,53.65481349098949,30.290251372326487,52.623797137300336,36.037774925197695
96,14.027656109213012,61.51850143397567,32.626990550901446,68.71632712790779,38.48507315950194
97,25.456074837653418,50.10054496435438,25.024774340409433,43.274117115095045,43.944528409083155
98,19.59190509449345,45.94844484410378,32.19075855777675,46.255979462188705,40.40370725177604
99,42.77019022550489,66.10736488232972,40.043280126585536,28.912453326579428,53.96382091127876
100,18.997233898662603,67.04381650593803,44.55539431199467,69.77116942183238,53.30602488622091
101,9.90155123490751,68.93440243832143,37.16413355219117,69.08634484174343,45.0925274315656
102,9.72031162641244,54.898478819577925,34.346541219606145,57.33550082028217,43.53615049374477
103,-2.06795353823522,48.82236904940674,34.527156698261805,49.563297704556376,38.366251470081295
104,6.341865446942522,41.89978809110884,29.66043412534036,41.38494092624319,52.23046720309624
105,16.41038855715076,48.82414914017072,32.73764228727466,49.62504503036222,53.126602255828956
106,-1.4893102707609325,44.56080610923591,29.357573946400287,71.69311275172777,37.812986611575695
107,19.626869372912367,69.11126983481815,39.85876152806395,56.38069974367516,36.93386821105039
108,17.873523581380674,50.76531260449048,26.708586267725956,38.82414798457774,37.06503214759154
109,-0.6911670176265203,37.07668754257507,35.406980411440955,47.02794722509279,50.454665337601554
110,6.394897166458554,49.14181521595861,38.65000376460514,96.42604063811868,49.07475027926914
111,11.2445961073377,23.40075201585563,47.45799714387858,46.755924696502625,53.704818574629456
112,19.079195276020116,39.47749033947461,40.386520122831485,43.22181006550915,54.8090593628009
113,34.687296403390185,59.755445091387514,33.0207032848966,40.04518763976538,50.76587420509568
114,21.093210623148615,64.49722973788514,36.91227461292888,55.73826029050119,80.45170391899623
115,28.453587237044403,51.6014748781325,44.82654079357826,13.900366823541514,53.04349727242351
116,36.34447109606246,76.735114278352,38.873378249803444,58.15672146241167,24.08989426377571
117,23.76891546817565,68.22076792175767,37.595868364143065,71.36656753347901,53.77737003852456
118,16.40654503846783,62.7281998056578,24.30526161982602,33.451476911746255,41.46928612826402
119,1.519062783031746,49.6233026578309,43.58731604243832,52.39695114004907,32.465245931865134
120,20.73723590576701,73.14941632454972,40.71882948378978,41.05877182190635,40.0084198575651
121,24.12980081417554,61.66539443418961,35.03495972492451,52.88065582949452,54.75412688179046
122,-1.2720219076472472,42.33051432080946,38.99839498472411,62.69162035109266,34.551349731987415
123,19.724431350073353,64.55451189683018,35.264899584121515,53.146688665863486,36.84423330361207
124,9.333079707987428,48.27052195766829,34.02174795065514,54.14841561067159,66.35061533683567
125,-1.1022434365809977,42.16742937012637,32.914914529840125,61.860712621031254,37.55381509743036
126,11.567826083661787,46.017037440223774,22.825173701650584,50.25018670972323,48.382539101366305
127,12.13152395895828,71.1826930624022,42.25607319686715,61.345208083592404,54.05154183610964
128,14.197746941887177,53.41152823903751,35.688351543850395,56.78888326971533,32.33507658193258
129,29.815701561374638,48.687433923101224,42.9918141871168,49.358458956780765,56.105201605854276
130,34.922424762362795,73.4008141110443,39.0179430493725,41.823503681389525,56.33410489093978
131,23.476261081803237,81.02011790855722,37.61507727206355,59.82664420138019,41.033032062194586
132,15.748986430140697,41.08992926637856,35.49948858955096,51.547196985002515,37.69595496345591
133,65.43415573033546,60.22002710892432,31.965246058559313,13.456995220354525,58.03874932168097
134,36.915920338995015,50.53733766555135,34.69438759097984,20.67918966179273,45.91474937580417
135,34.26318802297157,68.39798292366277,50.48640066439554,71.74545610999246,31.21713925381304
136,20.206613081839567,52.65474131145736,36.08089516182639,32.85786599054887,41.513924657724054
137,51.633270284769544,45.320981698166186,47.078326734629115,0.5317253765888754,42.2681518072512
138,14.093236978650516,52.86553907486155,28.21282840975172,50.149946912145204,42.6529581112462
139,13.119078313269926,53.999615295292465,39.27977642821877,51.44094031377583,67.33382755657462
140,26.08269551945048,60.09474051734277,31.213988735694457,34.15993234913084,53.55945664765129
141,-2.2376822331962396,36.19917577318552,35.4068980529286,53.80543660378832,63.99529196189747
142,23.55484348979397,54.65048040612782,42.20529812582031,57.0568916041334,53.83306720843108
143,62.54471474912838,84.08560881732338,39.44481121753616,16.416980755179367,50.9021619719814
144,4.433118436053734,38.98028811422332,36.83661064557927,32.22445798864773,67.73076582131372
145,49.143362100157525,72.72221892745992,22.656712212155483,22.076784972577997,54.220632164693
146,30.58076011993631,53.35744386674952,33.47406542859347,29.100217661163477,60.550167104658115
147,20.22515763527844,64.13122543334427,39.73847535911371,59.8816106132233,49.556171949412686
148,27.703476150808985,64.82674454569552,43.454615565694205,28.463491918705646,40.97849011616427
149,3.1023524930928326,53.81505662841802,28.336293691617428,64.44965768148874,42.500827943391464
150,27.439614235762473,60.616563422346495,37.34894040091869,35.92459065069376,44.31255897315843
151,2.2130148331815653,52.53526265854387,44.510454399400224,105.54346294156647,48.27925946655591
152,3.60620257703025,45.37747928937627,38.85758563285095,69.73069980185514,58.5427536963068
153,4.41717032255664,53.530501327410924,32.573322986233975,55.376374468126315,68.76415991002256
154,13.264464365680064,50.47894553209055,35.220642637405305,39.43047996123919,50.20202426503825
155,48.65393488618972,66.20385862284054,39.002697591748074,34.662588254420726,31.84604183109455
156,1.9899273563003002,46.07490669563922,24.540824339172612,68.47299711785695,47.23724665564859
157,28.80081278378207,65.73848537686003,49.93131855855844,43.04028862700143,38.34518226756463
158,6.474946203832854,40.52959200490165,49.447710667563356,24.259727661892946,44.52261346665526
159,1.4133021849456782,51.79952314557006,27.33310997911666,75.39353907927571,60.764189639219715
160,12.61083366881888,29.40241917218343,34.140896594507026,36.15872098690158,27.73544068107166
161,22.2811645216241,56.036452732847664,34.896481852669815,29.98723879316195,52.8527557518798
162,24.913060536956742,57.95478432895687,23.552982314460657,51.11283462910945,80.07760505687646
163,1.0564827270716455,53.195727787126565,27.91518652217908,48.872482367748255,64.82880552823944
164,8.032004567258587,43.4969839111807,27.206581857418758,45.08731546787201,45.411234606402594
165,11.95748451885545,32.47787114040852,38.888200265793756,27.691806311934076,32.09526992350878
166,34.361652484476615,53.82570073591031,36.60897996715451,33.27154251946766,59.38744460773485
167,17.939700708638565,50.430592623883356,35.397817019904885,14.2797090286581,63.17468380944079
168,46.31080156292784,50.91569599685112,45.62380925984625,19.39936428145738,37.19334295343599
169,23.247807761680377,63.34357413437379,52.362868504157774,48.3896032427168,29.44184434649634
170,30.09276738676612,53.789985328965955,38.31721457969267,14.214858403696347,40.657180370257606
171,31.46475703952651,72.05239913178114,32.2958500830689,32.08143718138487,73.5034541649319
172,9.260943910205157,63.65581811568332,42.077717070430644,73.1356210192909,38.26288526748174
173,21.557961956196735,56.28013506329876,32.34568949471588,54.44966656069498,56.523495629853684
174,39.49325434821424,45.707438796507155,34.267746978312324,16.683061633465606,58.146041037945196
175,6.844383648498386,46.54397901657868,32.74954949812322,48.48415766047435,26.65181121949654
176,3.6302548409322988,39.937413274930066,39.59615294912807,60.50202914192959,54.12772318574588
177,10.800314706100856,58.926988209725195,41.07904813796697,57.110180565279,45.33888094069786
178,1.393889153599174,50.9398166468934,25.587613142116403,68.78299740366587,62.39931543156282
179,24.9262706337054,70.6410288886908,27.770520025868787,50.310520230871084,24.94861890932386
180,47.538016830893625,49.32453589722279,41.58186887213945,38.92611166037313,64.0666780782919
181,19.403383794453838,58.99011370492591,27.646336923146585,51.561818055036625,54.47768759727217
182,2.490689786991954,53.75593971144001,37.2212068927368,58.03660198279753,56.082089496089814
183,4.6955983474607415,52.57232082307671,47.589246859159196,42.23928867997891,62.7423075641731
184,19.331815946725172,67.10007404989838,39.38140703453092,59.526418911766875,53.15866940812854
185,13.353029139991964,63.383835242195325,35.61502264254467,79.12479536138869,55.19214427801278
186,61.48118048457726,48.11391459976088,34.693664332038225,27.821495761958715,29.308363065739336
187,10.074457320648325,56.71972233395861,35.080528955751355,63.168616033660875,44.12493818463769
188,10.95031890238489,48.72368221637861,26.699809748810928,64.44320677663464,62.93737669159386
189,37.80268409487603,70.44125718075583,27.671078628259497,29.081301926852234,36.83370949136169
190,6.407897633711211,53.76385057349768,40.916271324262645,57.425354167660856,63.943194349217585
191,37.647981715899384,51.94744288441228,44.394480337833684,9.516585403681088,55.7485440637005
192,18.290080237334635,67.81759559853568,40.97434513403049,63.43627958612263,62.45511545054922
193,7.669927343869639,45.11724360561597,31.106709497584315,34.03661587645784,41.45886976310387
194,7.198440556188552,53.697580040571054,38.94079573125376,59.06281425880592,60.78200870417931
195,24.30260170898072,66.17515437511094,43.19421623641344,66.65861142050716,56.6228369540949
196,15.759481792448568,57.191378920534476,37.808539717391156,50.18942497098496,67.31374172937704
197,16.40930510016209,46.85781772650302,44.6879034991665,75.98596607601738,72.99044888067858
198,34.94435149464499,28.157762296205185,40.32581735538383,42.78289071108839,52.565055769359624
199,2.7468059556823734,53.32046762028068,28.907785150042212,35.48226923032519,44.317193865503874
200,9.267112351138707,62.05224743147545,31.189425764485943,53.06087059090074,52.633516648450296
201,15.060289195943096,46.398265012313814,44.66207023148174,21.09961769537732,53.28053893597253
202,19.355386903639488,56.20054425359211,42.238707063033736,56.47056447524102,54.703887981580216
203,4.867379446638853,53.04104626945245,36.75444315424765,46.15361119061558,34.06895778653412
204,20.74964069094847,54.823762959408526,38.594388595379506,51.938961654935824,35.88656475268585
205,16.498352895003478,48.115032004383316,31.55331075232239,32.891897710397096,35.770843014076334
206,20.72996365464865,72.64042110257634,36.0481619573681,45.0357705781045,42.80632145892652
207,7.5947424648122785,51.97545200766588,42.863860366447014,31.08557556871096,54.13023481611143
208,20.63308478451736,60.25886976061577,27.03234684314793,47.65869466098118,54.978971735237536
209,25.937738331747695,72.1309692540521,24.425527142965414,56.92401678157038,57.31818549999808
210,9.119058670005119,57.22497134521921,41.48308518190772,56.73374104035772,46.04154721958477
211,9.200328858302857,55.2708230276448,38.47580086609241,81.63693116519431,68.5082614659614
212,14.892038784562939,56.97120209676875,40.32003227788019,60.04939060990702,42.856376364206625
213,20.272510300926665,50.42117713445606,33.63982201825756,36.37335647311072,32.580489473425516
214,21.976060765503803,61.634902677360984,28.29786495162468,45.87797822789632,43.20523760544652
215,11.679178401331459,50.81998687173804,38.7467445607672,60.877145319742496,52.30035393012833
216,31.138927256164706,62.835465441774915,49.51482244505477,36.421610191533325,62.97015950733513
217,12.694845835595574,57.01424355049048,48.802230896201564,80.41796801429224,51.860711635659676
218,40.60529330458543,40.02833083691478,43.3117222142324,26.83434773968845,45.453032642113044
219,6.00208042119733,39.52674483683064,32.85470496566596,54.07342212134547,42.32221357236241
220,7.902791082681684,48.23142554702678,39.406653161026725,39.83271843345206,59.98773814545111
221,20.35213985177424,64.5623758135668,25.729035443199738,67.34300995940563,63.85461942966193
222,5.482825946657952,49.97346125779381,40.030021641255175,80.060098360441,57.114956463617226
223,23.341062393858266,38.90763161799166,27.677789646202935,16.263811433516363,53.22520371569445
224,10.57867264418651,45.392721764973004,40.32059967229851,50.53193873220929,35.48682366784729
225,41.002339512758326,66.83761703930286,31.93817148245535,6.9725867396642585,37.51139289108514
226,28.47785181132225,65.27913634170287,33.89411672855601,55.73169579338326,48.94919030244707
227,24.2114800894379,48.97401680389776,43.405695930107214,34.53906964338988,41.01615097144893
228,12.7606096453755,45.45575160914363,47.901125630708464,53.14618165610153,45.55177425606818
229,30.935304760539953,65.43229093122895,34.727891540471276,43.95759985650167,47.55311965642792
230,51.895724282748596,52.832842662500695,39.47774509156184,21.549355672236878,57.06243955249151
231,28.0464975563671,46.285018897172264,36.7099729103085,21.539762370570212,61.59079346551154
232,13.530200861380507,37.52756153839303,52.765639249495045,41.79128401955679,49.04665058891816
233,15.168984235183808,53.50266536432202,28.798273969207315,73.39081969063984,40.769553078789976
234,3.6380638732041106,45.563096225994634,32.99091645494529,74.9583661103138,55.845834354353244
235,15.83657402264449,51.564376936809715,41.40497682616091,42.317057126148526,65.23902353034555
236,24.690996720613196,56.43221541026338,43.93479347740886,32.786084003396866,31.71120724191721
237,23.946680761296037,66.82779936677915,29.803222089558272,34.65776232930561,61.28467411484039
238,14.175029805039514,58.26955818435621,49.172473091658915,29.586979394111545,34.110234611042955
239,-3.4672630842681738,48.26901471828943,37.18906199000803,53.75186650547169,39.21812548369641
240,19.935643675602513,57.88714073188693,41.01812674621332,51.11586428123876,40.064442454547425
241,17.947655253492204,54.519488185360245,37.648216015643506,47.96277384554384,86.88986511159774
242,22.538108199338343,65.00695682161764,32.4797179226057,60.073027722304,35.77452818367278
243,28.82228104225563,72.19454218170875,47.491786927773695,49.76212492913702,41.33219086472384
244,20.581986859661853,63.658613548848486,30.790279174433977,50.70170114294309,41.158104218342785
245,6.007946878684965,36.028254081687635,37.99592878715063,41.10670176636629,74.10917712088578
246,31.376946055898255,50.09742399955994,44.41590015392844,39.04005874745543,34.23616282810228
247,11.271770039724053,63.42264145227626,30.456277714793654,54.005959573814536,39.89801256615965
248,24.533049174855563,69.15843744710605,28.233034511710223,64.70798410619753,83.65549698048412
249,-0.4188534275953523,36.66731385246138,35.84920959802474,85.74254080317971,64.52916549050394
250,8.65459385234765,50.079205166175,32.90229628511652,50.86154684495567,48.146536120661835
251,36.15702790090223,61.068470954752556,28.294998664677802,31.874869077703977,57.35563868820927
252,19.207730875645968,67.5711895079891,35.86507630721005,56.98343821065463,61.52920342350778
253,16.42039635759136,42.86651805670227,24.10115748366739,22.022438836524117,71.79250220081519
254,6.139883833665941,60.78329570749747,23.712601351411163,48.71380206249485,56.804788697906154
255,19.966738162906633,51.50668974928357,37.92206222806543,15.255151507081237,32.91300126943643
256,28.386887393561548,74.1211017064564,38.80158870375875,44.66946258455745,44.15304322966819
257,11.448606677189835,52.45073360106221,41.683500644491644,67.05130582858024,53.77804125112509
258,2.4936487661384708,56.03107701371744,25.522501964012474,48.94165128765299,44.672936234539954
259,11.203278575796068,65.67898379917771,53.0097785745359,55.481713707518495,63.32157859654534
260,25.846197669858572,63.87034779581359,46.436780524573464,43.47961887755886,60.58463931988004
261,46.8298235251557,70.42780266674605,36.22029800610761,21.431502070670188,54.618854296499514
262,28.05622758050981,64.71542823936424,34.16250931403886,27.771079691740262,59.33704434610072
263,9.939370002221727,48.98251778485998,33.247544899315734,34.21257383742278,52.58174598903504
264,38.16414909106113,68.89508614391583,45.74909871353133,63.866549900209264,47.91090642374408
265,60.99310275518915,51.160489502808545,42.11397158506218,32.98230375191588,53.20363096920132
266,34.95419083441533,46.56960594476909,36.76486863966546,25.48145045590674,45.10429435131699
267,17.32068793581881,51.134846518374125,41.24604182224674,49.64571203681995,52.149700628298994
268,19.881991971591532,68.34171985003563,43.997662263085125,37.63639588864156,51.629127991087714
269,6.1646484769973995,56.78535380630346,39.39133863975297,41.599441481491176,60.060560326055985
270,49.11435747984663,49.70100177191841,26.288339897985363,12.112276674263295,62.4096511623495
271,32.813746453314124,65.17580746085508,35.72618715258942,58.21747087501909,45.021204619066815
272,13.525153979301129,61.100334051235095,38.41200772263708,51.1860943054257,72.38355534999232
273,8.25892602647685,38.68623489893834,46.69665730291771,45.23972945203846,58.13397674897296
274,4.238928375882991,46.8921757845489,43.39280002760587,62.328574299767205,37.984846784347624
275,10.919584778490266,49.522507094798875,31.418134124005306,46.184637530037904,43.864612648521216
276,-6.596040829851973,25.784107402352884,29.605546327171535,33.74102151808907,26.461131511118236
277,5.7227678579895045,56.823592474430015,43.208658932928365,57.51990679708663,40.95807240456946
278,24.199475915747517,76.013936891575,36.07228127535695,13.820254219072972,47.71717426810943
279,14.546541144673398,47.80692815816599,28.996962661413868,58.9949120971652,43.16349193020425
280,12.046177408305661,64.08086335397358,47.48776844629495,51.134026298735115,63.555203001896615
281,15.275510582449254,59.13477762264133,31.344475789264642,89.55359196905545,61.02674088824266
282,16.772352203617352,61.97847363892495,21.876245937896915,79.0002253549806,65.52101901074285
283,23.712894832117673,69.38866350258016,41.17656539913031,54.23223737994137,43.19091273737515
284,13.332201176031724,48.015510354965635,39.623707203723995,29.25132473291532,51.48943553216693
285,30.80560488529396,52.107967769465475,29.35006862192125,27.825337518452592,46.63784700840972
286,23.80139602708118,59.469302512585195,37.574711877078094,51.024594886714375,69.55500748050345
287,5.585045994097781,35.960077290873336,39.26164334841024,37.53174212746582,47.66780651534167
288,13.354267226514972,51.15728735800121,37.73821305124937,77.50973224169158,50.080853490117505
289,-3.6793759636214363,42.84190084865428,37.698668144119445,35.15364597758473,33.254294423712835
290,20.72525931400628,66.41187597895612,37.0162443400732,63.50792964975843,18.08014871281501
291,11.555067463544523,63.956678028515604,50.59679335601562,43.89748403757969,56.60986202024652
292,20.934496829880395,65.8040852102719,40.53571174375938,66.21077194409011,36.72134516290532
293,3.11660815057417,43.83731510277345,28.5183845537804,54.63669360319397,36.07549221164379
294,13.627008570995777,43.54117630198364,36.446178297557,47.413871476588255,65.21404375949376
295,8.395771550850498,51.85529950494854,40.324031053771165,52.64494621585947,53.622489965873925
296,4.534920747845765,50.17497950245425,30.682826451050325,86.82935820621348,68.78088720252921
297,26.88701253158321,36.23530887906519,34.275220790830254,45.31497687021348,40.05299466629444
298,20.08952446591492,57.41055330799674,30.467018046946897,41.92122119665195,61.27332802235314
299,11.34146525100644,51.70943934680014,36.94943604096003,52.57457665201032,51.358466681707526
300,36.228825848698285,63.94645818135852,38.585076080716576,45.19462228128169,69.45192835396212
301,14.419464522718805,69.00361048254415,34.037410386289444,71.56827970758982,35.43313730609151
302,-1.7875685651247228,55.01560777530776,44.45390925402425,69.29901385256969,47.6215606358786
303,31.256406768368073,79.9219187573004,26.774153948251207,32.91454292897793,53.20163013263501
304,-1.0296509639601492,43.67951684514005,33.785427038248834,60.83721237197837,49.5313053562466
305,-1.0671967595393355,47.11468891252578,34.73637816409574,49.55565923979586,40.734193304721025
306,21.949287084709887,50.07220933797996,43.278696704119426,29.1821986539362,45.79036130103715
307,16.711555088038914,52.66159670785873,43.244360847264666,22.967887468328026,56.28990574820766
308,56.02909757831229,71.74663788884676,43.99575859730755,3.9011718107981395,74.54406894678283
309,27.785219832725275,81.7012630123594,32.235410844336194,46.47818127482438,34.75399153022766
310,11.35950634185366,61.86272510699371,29.36693374010784,65.56410532656867,24.188625466643288
311,4.186402463316345,43.96910391075724,38.710307881469554,51.213299373292166,58.33053839853994
312,18.495151898252487,57.70706533411982,36.432379068668176,51.75318409639196,50.700885379544545
313,2.6978848906947985,58.96604820527526,47.00104440506031,56.117026428192425,85.87968680650012
314,29.815265797424185,74.6120241760574,29.417494591685934,60.004676193794,64.92967202995963
315,4.674601038077888,36.06463715899076,37.977765391613204,43.15167171598607,43.417126444306355
316,3.9416441402131586,45.43824903459869,36.46665354773789,33.63990246889143,49.55729130657706
317,48.46848106724228,48.662150184488794,40.73178368027371,1.2181608017339869,18.30608881600968
318,12.276123889339267,60.52958848275178,36.56060249245361,60.31263825227984,38.82018096272102
319,19.851737412691286,53.530703017432444,47.500396614222765,42.01499434903845,33.4717030513979
320,12.080670166511501,54.448696703479946,36.45275090164179,49.82685978141331,68.23603502470486
321,26.60032250427242,70.57649017410635,39.59237087111932,37.78881411065307,43.8007754339401
322,14.380390730408731,63.57569889443842,37.97538452569048,43.95898862709819,54.498016606374335
323,23.492699493324267,59.886086790367365,41.56505950896379,44.47004376248774,54.43359372353073
324,10.77558035650536,47.59469642210509,33.42783629343401,50.905052155295685,58.882369049280754
325,16.292164246060864,63.36265157006885,29.843054247696227,64.61830671327589,61.17274674967012
326,13.626903164531594,44.786306609715915,40.12829158900853,58.95663712141448,38.46490440426583
327,3.3423692817441886,43.418002931290744,33.39240995011422,65.99820046466914,66.70823570655381
328,4.099890818711643,57.117065255522434,31.59214926521449,35.471728412590544,25.7999324616241
