unit_id,IrrigationRate,TissueNutrientAssay,CropYield
97,48.26892454781342,16.676537006701132,23.222818068152854
98,40.790664098527515,50.30677778352864,-3.9328824178561934
99,57.213937902910104,55.638517253342215,-29.734352728210617
100,24.68395230353204,27.733738515327822,13.245111565589696
101,29.148419578084823,35.132526628232426,-11.224581828773939
102,30.4001454346607,20.220076743290953,5.111231652835922
103,76.81443524357275,74.91359185647501,-16.584963772649928
104,34.5541640670241,58.316375042274025,-12.226766106751054
105,43.3804500955426,47.402568171160645,-6.871107458986211
106,54.401479053089446,97.6744227304209,-13.141977715658339
107,53.12804144359451,55.56540809215631,-19.653000006522728
108,35.36864391230853,33.90150245200083,1.9203326383891592
109,30.600891704309937,35.20878477263922,-8.626575196367353
110,15.322356522843315,32.09323284099954,2.4761907946018535
111,27.20463124398318,37.816075281584034,10.630547229739065
112,52.256910536926725,72.7182065504095,-18.590977661043425
113,39.487366015709945,9.012152117256512,-10.773812641156868
114,39.49475697943514,61.92775051937882,-21.745243066549328
115,48.46913444186278,35.44313666887275,-27.556171553878258
116,51.588356222304235,56.624187908191686,-15.638861486275346
117,11.219120111418833,6.553479900883861,12.476605430693724
118,3.927428927551267,16.412152802700273,27.74460555137527
119,53.5421786213084,37.96454731874687,-11.922869141740415
120,29.54571736932534,53.0265042488039,-11.679224086545185
121,30.64433280101993,33.481143331770454,-5.345730283248944
122,43.67221627084453,44.9577959700027,-3.5806840897927765
123,32.98983160339374,31.932954342632065,-13.321290937310994
124,66.76360540249227,70.36297078263074,-15.006213663183903
125,27.262028261301175,42.44467400918889,2.777878477414201
126,48.314143757485404,34.30115453651269,-4.387760375889808
127,56.73312947084321,54.79950010361135,-15.176398210004143
128,52.2683199693725,39.62369755496452,-12.128464317818324
129,26.81102380671025,31.062354913325592,4.09761446638893
130,35.228606238130205,37.41492895167516,-10.402651585614832
131,46.12478606203088,37.28493474321366,-16.680383342974373
132,33.20259943202747,45.31477471146503,-6.30506984230564
133,56.53317909457261,41.38334859901038,-22.88494718794306
134,52.132379535352435,63.32205888203107,-14.976416790247308
135,53.10308281250967,36.81792924897104,-23.152550833571848
136,8.345890219767728,-1.0348023940956814,7.033422154735337
137,45.600055268863485,81.00344863501323,-10.334273171088107
138,31.44011418756521,49.70354421012917,-14.203066424149696
139,39.874287027756026,42.96412980603431,-17.726576625065505
140,31.791013188644172,53.52977770951254,-13.60672895217363
141,39.3974927871994,61.930302178977186,-6.996987468442191
142,51.13384634912585,68.43681427924204,-17.771012403228006
143,48.848043710097755,33.64577173299813,-16.527952574134652
144,44.46763536438967,31.135962994781053,-26.226937884084073
145,29.236973841088144,62.868664108583076,6.2782025920907945
146,48.954626802858975,14.478573120411086,11.514429506615484
147,68.18738231270503,87.12943426951617,-13.670317176961158
148,18.792632662292167,32.46634629661146,-6.041798388325448
149,42.224196471986225,22.203244484560642,-18.3453682796897
150,52.337025992248,62.103747996844675,-12.240474984643171
151,46.21419416428788,45.909022959088745,-5.274431521144648
152,45.95574944912692,13.852933034578072,-11.79044877840563
153,39.420821916357625,21.07190430799612,7.132445791512177
154,32.02366537095518,37.66311841526168,-8.927104331621004
155,37.62860327660079,48.98630321193389,-10.32868321180489
156,47.11582930122664,54.6120899226586,-20.07806675180375
157,41.0270080305061,48.30842098226917,-9.947757055920903
158,52.799834235669294,27.295292654779466,-1.9883863511622464
159,33.12734440243075,33.40486133188861,8.430025785086917
160,53.90460218038142,56.56228089431289,-7.612921459243671
161,35.11520006668415,61.70202375261,-9.314214431365285
162,42.45628764736192,40.25568356028153,-6.760458687251134
163,38.07104371418913,34.471100408124,0.7164119722422522
164,54.05277378854135,61.57485459328875,-14.712487617325394
165,35.76899197028023,56.041889171250865,3.5994826311088755
166,35.65985630550352,41.66617107089816,-1.1554708478405142
167,22.39516233531841,26.518100187813282,-1.0070771311853193
168,36.50861554740578,27.45754743794363,-2.9424305152427035
169,45.33385871451488,41.32942117794899,12.607508057935803
170,50.02239071024847,61.04768254770691,-13.323647469121301
171,58.13313094368802,51.16063935927913,-15.712997088951566
172,32.42771340494391,53.12990615358794,-2.0894489863797396
173,42.16583356212589,58.446211736604695,-13.462619671422022
174,43.459810080012794,47.169848491789104,-8.856866041897588
175,34.98720474929051,49.263015912043336,3.9691982043832748
176,47.2969079455648,33.26458945778221,-0.9106933004125806
177,28.32232294645472,-6.341395331017532,17.48441571932305
178,17.824268227081305,15.90920799595419,13.315863795551547
179,26.316764371010645,63.98865751273115,7.494694461930868
180,55.94895155234343,61.874259193949825,-16.480654044836736
181,29.838008497579676,43.00331425779849,-6.466444211416216
182,33.60165661938454,26.390213748070625,-1.9724496165609997
183,28.47206361995834,68.71634151229325,-23.66397564372772
184,29.147954041776735,34.57153794315355,-18.839963432768876
185,23.752356832389047,34.952470752873744,7.705415699403359
186,40.12123830918374,34.49017846601212,-3.0395443631655157
187,40.49531682345562,28.250498085499608,2.7249264616768283
188,27.786075214681173,44.37266040058801,3.487071254482332
189,18.69556345949556,30.549071950655396,10.919854572786445
190,26.860542527653646,31.173511704585728,0.8885476015668825
191,57.33960619860565,63.57273769624101,-15.341308805246172
192,40.55706784193026,16.89110424666417,-2.2392050260275225
193,32.60602522302405,54.45208423053285,-6.334148684501937
194,45.27416618775048,63.10664281455422,-16.58393464483886
195,63.40437026058082,62.73771236122056,-16.288506118588966
196,51.60307679956815,68.97760475388174,-18.031016069182357
197,58.52501755447108,53.78052592183767,-29.749422692401456
198,61.014138248098405,34.14229416500052,-4.486039485119419
199,36.11254644914262,78.83361334414563,-13.610514880297174
200,34.11724002480459,33.128292032183516,-20.127033540450885
201,16.89200755020216,47.5111007759563,-10.929970113919806
202,38.24987579628465,55.01304291109308,-22.586688896291367
203,48.240168990465286,62.60400228718755,-23.473383461271645
204,36.569791257086635,19.994904560850717,-15.834346176697277
205,22.349551814672566,5.013603106481815,23.101332119137616
206,34.79095354066102,53.3477360224893,-2.797414915779302
207,32.154486902671295,41.00894206772217,-15.112238463181935
208,55.143632660176905,46.26338458654904,-30.850564933075983
209,34.66476207825767,57.23557979417219,-23.823174011213833
210,58.09384128054927,37.30648944065548,-7.5818206098727465
211,35.719153615465444,43.85446062427771,-9.551268435254453
212,35.37075193661585,38.22188953897644,1.7514651334390035
213,28.809814936450707,30.646871347153976,-7.310465260151274
214,38.78360666392629,43.36251745765967,0.7156937937190779
215,41.90346863498832,38.054060080558564,-10.780369379605848
216,16.828031040285346,19.735746196870956,4.51351782142877
217,32.699986086642255,51.77565301667841,-11.551396886883524
218,55.8031131272939,56.45548704866406,-27.062367807095388
219,55.87709933545142,73.57353087329602,-9.456921598054983
220,7.824893438242229,9.681748327119989,2.8527036366451846
221,39.47223236321201,54.113136570358414,-13.744069427775631
222,32.6835969920236,22.47293790920663,-23.11892049111446
223,48.233716356279594,61.26365473258471,-22.517570581047224
224,53.62941780646439,57.818281317938094,-27.85613547271531
225,41.66142037347282,26.487150607329294,-17.186359476558664
226,29.040011882796822,18.40879509910431,-6.256917111701077
227,30.775698353863827,46.1242733849362,0.018938194695699906
228,32.79114765422931,42.78571387358608,-28.9562901167362
229,63.93280479752859,44.06772559021199,-9.264319627783006
230,38.142495989868344,56.7497332879985,2.758497165522627
231,48.363705922234836,28.390572574909516,-1.6643125271921448
232,37.6231568068198,30.57430620100577,-6.2368216607851785
233,29.49019657598998,24.04721996533273,-9.82185947994683
234,36.81697257913459,53.0865076039684,-18.951540354438865
235,16.23963286439023,10.78931641253507,22.200344739050575
236,50.1337955216083,70.36730199131846,-15.575423582380047
237,43.278261274246226,56.79535386918194,-24.466191403306617
238,25.744263178345648,44.48715963665262,-1.951391002696341
239,27.797531988646494,50.11824840049615,12.623554504649615
240,42.038226510354306,74.77133015022729,5.7928014217946
241,32.842492783991226,23.48844581975602,-3.9369480424277086
242,31.498723124416983,46.467707651146455,0.6542521126728852
243,46.8518172756468,41.1728579243577,8.706436578037263
244,29.273976751428194,42.24860809358678,7.838963349977686
245,33.58758608366695,30.593358570937593,-6.895701641606285
246,39.698055035314525,57.226403853691195,-6.583757793976824
247,41.259631724023905,29.068190384774,-12.429990361517989
248,45.461587735956016,26.738495834852678,-7.1019558916063525
249,51.319996629588985,32.56609705403302,-13.226598367382042
250,41.88296048598375,75.42242044726987,-13.828359551599405
251,60.01971933676729,44.67092067430032,-3.632383497004041
252,41.458668406994356,67.12548757258186,-1.1765482761892216
253,48.23038165560915,54.025138288385655,-17.04010335355462
254,44.286110285770036,14.272644107918772,31.18526796321108
255,21.84199944632546,32.20507576760383,-0.8699847455716716
256,49.57853859902134,34.71464068014011,-13.431096564056112
257,51.86514649521158,75.40098442727914,-17.692214123652672
258,30.81441486201759,55.49613586055317,-10.840317907682252
259,58.934768007679104,44.31710644971315,-19.86644180901463
260,22.604434645036733,16.69545652596391,-14.611299239883847
261,42.53236775372774,71.21305958251625,-11.438467737044089
262,61.51162938434966,57.52837495287636,-18.322099329812833
263,43.97190452972219,41.13012093943628,-20.118610954813896
264,56.63784321026788,64.73824925691952,-13.135453337807597
265,44.4422347460648,49.75161628167117,-8.990756368051162
266,34.2091025894395,49.05998744342471,-20.071660951964134
267,54.905964932241694,73.10596061160939,-28.647202898112056
268,49.27230121116876,37.38899196786232,-28.76598411975412
269,57.2775460396785,55.02560612677287,-4.033261073266994
270,40.86794287859183,65.93662476189458,-26.507031055136647
271,50.14747069789451,16.856199950564694,-8.376469207476491
272,27.92951341830735,43.80566596146174,-26.86551687922242
273,4.7429765359027,-19.108209781157612,15.68290273618658
274,41.990784033285095,28.452557237862827,-5.711682093022237
275,39.89113268030649,67.86679407884839,9.110339620283797
276,17.006562310461543,27.339126512498073,6.123517212847623
277,43.44491237837545,54.091913884462734,-6.6584342885106755
278,44.25003005344021,73.43790526088983,-21.465805854194308
279,26.40463245168664,22.68274365093562,-0.4591339586305656
280,29.806323426015087,56.69753863943795,-12.819713567808158
281,32.91318928699833,43.82869517395368,-9.251963483839772
282,44.427579537998525,23.90148144447367,6.611017706070131
283,36.59046205887804,60.49856235687507,-15.516002947856823
284,55.53628128067819,52.712726732183846,-21.554075413525727
285,54.26684254124467,29.723126473578123,-13.334002729275591
286,46.66361391704145,49.02895696836972,-9.643175248986433
287,71.36539442747292,54.74894688966752,-6.096834844162172
288,50.87193417102105,47.26994198791412,-9.02309510268692
289,63.603539610120706,38.969302713740404,-12.848708112070975
290,29.39787637297125,42.81222764973097,-26.479777234465516
291,52.75166145955738,45.02039662789754,-26.973577468704743
292,31.64231166536001,48.16832553401376,-18.83901260880924
293,49.893762643379894,55.04492505959984,-11.971320495670875
294,20.021985116021007,34.29700119389849,10.66736976178839
295,42.33936025596307,42.7723639309644,-15.055901560062456
296,34.35702511240603,29.229705252115807,-23.001413347563375
297,18.394483192527026,20.94950670698311,2.595840742710215
298,22.77294756065717,5.5740716854243555,-0.10974500459617076
299,38.76326329635826,43.67557121807494,-24.094467740626538
300,38.033151777226415,37.45576963595627,-8.869832894337708
301,46.57515107685745,34.0367123661459,-9.981888167225565
302,56.35425120976334,70.22781721321026,-25.456333606222618
303,50.436295508599606,39.52781330087245,-7.968559441024693
304,29.108205132844112,63.99932596466368,-16.65755610372119
305,38.45727991670385,20.97606670230037,-21.96945481092916
306,51.64898920193056,35.4888980100185,-16.559454607707142
307,44.07288724581972,7.961703077231064,-6.198567879505793
308,32.62989702564402,74.19074394386615,-5.199945041450196
309,38.644336440215184,58.69970981052924,-10.316720276084869
310,34.15078643001341,63.28910265427242,-17.741840794319515
311,49.33971116128033,62.8135018003825,-18.340910753066737
312,18.852982945663793,33.8077502514375,-0.5200018889867746
313,34.864217251857426,29.707092214028485,-14.669676203675962
314,36.3664681842985,42.997319382781846,-8.84967111900244
315,40.84996064142261,39.864540786665444,-24.030571643663315
316,39.69219927760577,7.437254856372238,-6.6857683829215775
317,36.339393559691835,68.9834834434813,-14.343346006491572
318,27.642319886133404,50.30198562398919,1.413495802404575
319,43.23915146163624,21.155359439789056,-13.096159128964585
320,49.26687751970829,36.248195993975195,-14.271161755539431
321,58.34424849726061,42.35483388907676,-17.1045219143835
322,22.143160696333243,1.7931814930484755,-2.382326571546046
323,54.776834771005696,43.84780883329817,-8.539113002423475
324,41.259954599876224,58.96651975842,-24.999832991873838
325,53.15918790935024,39.462001870847374,-7.450956638120392
326,49.42657143038972,47.30915818168543,-15.574656764041768
327,47.7287178635866,56.25939668069734,-19.476576450727364
328,42.88610161405584,69.62891743255086,-14.265005245315503
329,58.83122145367638,79.02489173229685,-26.95717741391895
330,29.138213816729223,27.1643501712281,7.996162526834527
331,33.10813449601748,56.50443878408615,1.2084268462400867
332,56.017010432079815,16.875760767671917,4.970964423737255
333,41.587929197534585,16.61484736361141,-23.91826210047437
334,33.169252641895625,42.200408928012564,0.36931366599992366
335,39.71382273813967,42.624863711229615,1.0549514127348587
336,49.83256263612162,64.52502805884112,-23.34603181831638
337,58.500519604957034,78.74274915297647,-21.483083967476798
338,35.04569686421952,35.39353637080434,2.23293480746108
339,54.342600803479016,27.723369952293996,-14.176017942785709
340,19.784443706205966,12.804963823458122,-0.4862637249868804
341,37.586942420295294,14.056293460438575,-13.517677123312259
342,22.90428536858742,12.641477051397587,4.493501655945297
343,49.638925091328474,38.602811622731764,18.26935136890553
344,37.64319048898155,21.552985872608964,-4.33495739676117
345,39.580515476221535,42.360010357203215,-19.646163651683935
346,50.812601368050125,31.833778832011866,-29.08521964938653
347,47.766303194636535,24.74059751436088,24.506537805395716
348,32.11658595572457,24.69950091244337,14.579070728179463
349,49.53738272645014,64.06558315240737,-37.53800969923702
350,32.85279655951,44.72643663563372,-11.767452564851771
351,47.76747403814973,36.84945733065646,-27.544876475273686
352,39.16807708658672,-4.76044182095584,0.8244063655983778
353,24.889871846207445,62.78298620842043,-9.460908249318058
354,49.75265911548758,46.32963254818905,5.466247941070118
355,29.806037663774838,62.84714586559323,-15.944934802725976
356,24.88737762861735,29.06257774148736,-13.072929597590907
357,30.25002261319707,66.51516149861276,-9.117630034700708
358,42.82384460571229,66.60599734589235,-19.85595231574667
359,63.45863843510755,49.36796141660843,4.272925836873564
360,31.72594839874923,42.272285801104694,3.084674435411249
361,32.97687889239182,38.550243816672705,4.835613354836214
362,10.585727474313849,18.646851736183077,-6.696470152979631
363,49.28770414638859,3.742812114939438,27.920441585390922
364,48.920612222985994,61.19137117943138,-11.77450094918468
365,41.57960673129551,17.127315502068253,-5.574238138522646
366,32.79295583064242,45.133433703092486,-0.5647413760200746
367,30.125331887714978,19.188979174971553,2.0734862301577017
368,49.55179073048615,63.934845127167726,-28.100017203411355
369,34.54275662396714,45.546386080097996,-10.21920124328824
370,43.61392299118876,26.566603568503595,-10.906556938867984
371,52.73309605230603,46.673395100016755,-13.44110345150349
372,41.362182369677164,36.00491931881631,-2.923028324436446
373,76.0631184917786,43.894011886767174,-6.871000572556615
374,52.60473257774319,53.239976763679906,-9.574599936810545
375,34.39075167267403,54.29275689014355,-4.5146103704518525
376,42.17527460433984,17.127429584205487,9.64107808342844
377,41.074766633247776,34.75564613055572,-22.811106914547906
378,30.618620841337485,45.971272814958226,-11.98684710635309
379,50.18579461660044,54.6390261917893,-15.040044402696411
380,19.57640839190102,43.40027413594842,0.22651874109485481
381,41.579332459194134,42.02561242671628,-20.461479487811054
382,24.384340417358388,59.31357998637114,-5.047570434125653
383,42.01914449634328,46.935736027260425,-8.150771671646108
384,35.22901255940935,25.98702324037302,-10.020322031111503
385,39.55547212398233,58.43428314388125,-28.450324908842468
386,33.84146452494211,45.80398900944636,0.20545636262419098
387,25.573255795721337,32.53745782227998,-2.053028639232912
388,20.16352197642931,52.25973018215085,-5.669624859130868
389,16.636490301256437,34.96911648751123,0.898970396122157
390,33.69648043151371,61.34184381254143,-13.252287536366264
391,37.75865599492695,52.55928118395524,-16.843698234130525
392,53.66083061380015,38.72669831252037,2.444389304724667
393,35.739548383381596,44.986178767304445,-10.911948265369299
394,33.040699404993845,27.007158501540694,1.2009251859266459
395,49.93843474570342,61.33202885636346,-19.299500263395164
396,60.369638065269044,37.46903762817611,-18.48795281100183
397,18.12842531177847,41.15335663721865,12.116979129076768
398,19.645360709843093,52.41858781292268,-0.5107554130821945
399,28.720008967783134,43.576142178553155,-9.682446792690431
