unit_id,EthanolYield,ViabilityStain,do_SugarFeedRate
124,54.64298968274642,9.605867807858688,0.0
125,40.28348221182831,9.959118124252026,0.0
126,51.94092388144677,8.854041054708553,0.0
127,53.94502020007479,10.042003740531163,0.0
128,45.43478434322244,10.631020186798585,0.0
129,29.958215568387317,9.589457682033462,0.0
130,50.27878724657419,9.246738088770243,0.0
131,65.80687113701764,9.91683955141512,0.0
132,54.27597695753965,8.600738098297168,0.0
133,54.9483587108557,9.47658176953719,0.0
134,41.7615740492197,9.600591377711709,0.0
135,50.47886676519985,8.540689917570042,0.0
136,29.83134441322761,9.274146914143046,0.0
137,60.619906582886934,9.12273985051457,0.0
138,63.07947941154549,9.430987339728832,0.0
139,67.14217797401678,9.624793456130297,0.0
140,60.344938632060526,9.498157978000334,0.0
141,31.057445639628494,8.644199550658806,0.0
142,48.969412497571916,10.221895388463151,0.0
143,50.263056830926104,8.712869409873068,0.0
144,53.42125959723513,9.191096953242814,0.0
145,60.261464183663705,9.772246401750687,0.0
146,53.48617378232005,9.81797932704281,0.0
147,51.75053249800381,9.113086599207024,0.0
148,39.001744389366046,9.406700353982872,0.0
149,56.7653852382413,9.47205903657758,0.0
150,32.24661055258259,9.134573936994645,0.0
151,47.40437050787172,9.589055526141813,0.0
152,39.1111675455167,10.186676583385518,0.0
153,43.4620514059569,9.885982658924544,0.0
154,43.43188351879465,8.830111505853678,0.0
155,40.00586673802354,9.724876591171151,0.0
156,36.78226924727797,8.630356375277996,0.0
157,63.85200361081629,10.283784712525536,0.0
158,48.416175171324234,9.204399986491463,0.0
159,52.54839401351944,9.510347476476571,0.0
160,71.76735036980045,8.667368712551173,0.0
161,39.918723022869564,9.358517872467472,0.0
162,46.72202536207272,9.282363289917152,0.0
163,61.75282436500617,8.983959137300475,0.0
164,57.443009235121934,9.302007694306546,0.0
165,59.567026764074015,9.062706505850384,0.0
166,50.88992629405556,9.98473882175265,0.0
167,29.72846763552096,9.04093453406316,0.0
168,43.5588044364532,9.299743594497865,0.0
169,50.02288149497428,8.999600823241657,0.0
170,65.07044357705549,8.71120599070605,0.0
171,49.97223088654025,8.525591883123655,0.0
172,45.5713171042458,9.577199160639237,0.0
173,50.329590074222814,8.9295309211639,0.0
174,45.49313685801762,9.024373326667906,0.0
175,53.61734590156487,8.560451984707079,0.0
176,50.11865494508891,9.499076054856893,0.0
177,38.439371700287296,9.089734316343154,0.0
178,39.85604210769629,9.736878152534029,0.0
179,58.19517655200691,9.724007012614535,0.0
180,26.185420826755134,9.043138344081745,0.0
181,57.89331216667457,9.753426074924894,0.0
182,45.86997451497155,9.00750392105677,0.0
183,59.8513476631144,9.964116098550392,0.0
184,68.15861348919566,10.168312649103063,0.0
185,45.75669447392628,9.205206464927615,0.0
186,58.50935808857477,8.998655782852556,0.0
187,42.62228220925287,9.312742054233537,0.0
188,31.521430713959326,8.54048472453199,0.0
189,53.44265324567921,9.754208651297725,0.0
190,47.507747798098634,9.509768398680059,0.0
191,56.67325497360983,9.275340894129414,0.0
192,55.91445124535672,8.62339698134024,0.0
193,52.784897403222764,10.029417238889884,0.0
194,51.64836684673213,9.3603080882963,0.0
195,37.366717516495875,9.831591029495753,0.0
196,48.059440176106854,9.114640582989725,0.0
197,43.48174355233459,9.19687070407022,0.0
198,31.690451649735166,10.101386029676789,0.0
199,33.03874757854482,9.763872055901606,0.0
200,77.03266274376139,9.851388450033875,0.0
201,52.42166741821139,9.498752631975137,0.0
202,35.95903231235426,9.460621350027013,0.0
203,45.186819185090506,9.59952843123463,0.0
204,43.4548141835207,9.08006126342151,0.0
205,49.811212868771676,9.033549373961138,0.0
206,57.11032847162284,9.064228023125372,0.0
207,34.94771076870417,9.552440103393057,0.0
208,39.34952885365804,9.576464774820522,0.0
209,67.76493424791657,9.248691610967587,0.0
210,53.8395820052526,9.628779256392583,0.0
211,37.06005887786322,9.568358589127344,0.0
212,35.80278226385987,7.579388398543255,0.0
213,50.10397528931233,10.075148385985006,0.0
214,50.496090565812395,10.00390129989951,0.0
215,50.66055586066286,9.635997263150788,0.0
216,42.85743056001828,9.004241600398405,0.0
217,55.89291705023167,8.894816856043334,0.0
218,49.39095774108344,8.728442459745763,0.0
219,52.43400944349334,8.85134879927799,0.0
220,50.34381005033239,8.621675071886388,0.0
221,50.716094830689414,9.398906707521128,0.0
222,61.789252458191235,9.720360909268539,0.0
223,44.610253020106065,9.049785011945396,0.0
224,62.659285222627226,9.81254603593824,0.0
225,37.89094332929646,9.089164356054324,0.0
226,44.967856930146574,9.775866589224497,0.0
227,56.688928587010594,9.517176098072474,0.0
228,46.17739943968776,9.632382490283796,0.0
229,45.65032010164019,8.963517360945215,0.0
230,61.726296158704066,10.184723340314333,0.0
231,44.84095871643507,8.41801569803671,0.0
232,40.79646055301503,9.457805909647826,0.0
233,61.41190904966933,8.926982881917224,0.0
234,52.56801867903896,9.804017192562627,0.0
235,48.274398200966374,9.418993736545751,0.0
236,41.08670956358783,10.103638040256405,0.0
237,46.24533627284444,9.72502495358417,0.0
238,50.34064201075645,9.744631546822003,0.0
239,24.525565320077824,8.991365934453293,0.0
240,40.61164051911273,8.540484750221927,0.0
241,23.266346309420374,9.525891946196383,0.0
242,64.18231601934906,8.988684767708477,0.0
243,77.98392391216323,9.388841946929894,0.0
244,47.64297635621815,9.500662150196513,0.0
245,66.41984520438882,9.430950935447857,0.0
246,51.63942126416183,8.664795196342785,0.0
247,54.652529513234306,9.95058625151852,0.0
248,51.85135772418506,9.79488336705985,0.0
249,46.04108555480481,9.536078242722684,0.0
250,55.20374759562038,10.207801700737688,0.0
251,41.486598541609354,10.39381824903927,0.0
252,41.23855147196192,8.301546433722587,0.0
253,47.34567147269794,9.336123074651097,0.0
254,59.94059631908523,9.441411798875516,0.0
255,58.69114423819684,9.067947520787724,0.0
256,71.00686982110216,9.25874388317602,0.0
257,54.5424741452772,9.497712664435282,0.0
258,22.962794881067808,8.842109104886294,0.0
259,29.544165247433565,10.18517692545376,0.0
260,49.4420521063239,8.914716589285653,0.0
261,38.73023057253435,8.36588562359915,0.0
262,46.83020676018635,9.429409595585316,0.0
263,66.52276752068828,9.682736408648744,0.0
264,53.063455447614544,9.466051630443463,0.0
265,50.800696441472,8.0436377178633,0.0
266,51.13787964797015,8.242846105717263,0.0
267,49.42777990030176,9.43739974538892,0.0
268,47.41272133926263,9.128970120517657,0.0
269,56.939644350622785,8.69430147927385,0.0
270,43.82022549781498,9.877759606041343,0.0
271,33.78739267610889,9.886458776835525,0.0
272,41.09583711851603,9.715822336547317,0.0
273,57.540656389456295,8.912707781673282,0.0
274,40.25368336542489,9.6003035493189,0.0
275,39.295239091589465,9.815390893864942,0.0
276,59.23822827084567,9.00384947156676,0.0
277,49.7650456575387,9.96855522111982,0.0
278,50.543736736792226,9.224644217858268,0.0
279,64.67252034342863,11.115838335278557,0.0
280,39.375867135817735,9.890310277089775,0.0
281,39.26228171043383,9.134657669113752,0.0
282,88.16411707350892,9.030335165955051,0.0
283,59.027295847374326,9.360500415961369,0.0
284,39.461855499994485,9.17292143030939,0.0
285,40.97415801426425,9.616888257086163,0.0
286,40.79143470811045,8.404380968110535,0.0
287,42.30209075005859,8.865564345842536,0.0
288,46.46042430347346,8.63384387734635,0.0
289,52.80084019716768,8.794707212007935,0.0
290,49.462153743606926,9.321286529303547,0.0
291,46.264160755052984,9.2299527609869,0.0
292,39.82437466355837,9.599871166387135,0.0
293,42.95312862553426,9.828752962949022,0.0
294,48.78210570929789,9.866842911689215,0.0
295,60.45332594966236,10.242469029537178,0.0
296,51.20614608943028,9.48281028944705,0.0
297,53.86271943032068,9.366757266720379,0.0
298,30.413718685043797,9.324892861503622,0.0
299,58.822880627674394,9.48115194780683,0.0
300,48.50859148558531,8.592969129009266,0.0
301,47.226269825234404,9.329650739872774,0.0
302,32.02132608870744,9.638761784837877,0.0
303,54.132716604855105,8.308750136097558,0.0
304,41.12169462160624,9.734078347181503,0.0
305,60.14311161168733,8.700083475165478,0.0
306,58.35909172925012,9.96041795496916,0.0
307,49.50268377335766,10.1776857664392,0.0
308,36.98038195325946,10.080018328505599,0.0
309,35.946060661625054,9.206020083536288,0.0
310,46.51610776599072,9.831628236122931,0.0
311,53.5726317145206,9.675089641828585,0.0
312,39.84914172286811,9.329460316931508,0.0
313,68.50931323387486,8.969760237891636,0.0
314,53.03614942678301,9.424092180915148,0.0
315,62.856543600341624,9.085224958301502,0.0
316,28.185090060784496,9.091102428693134,0.0
317,46.632655814191025,10.061010932077641,0.0
318,47.850335809846705,10.183402031823082,0.0
319,44.14876577672727,10.135069404768295,0.0
320,29.26507353489845,9.754649474392362,0.0
321,34.11134695279852,9.36880125894513,0.0
322,47.85030066876256,9.667169860260898,0.0
323,60.76860211620826,9.081338219221479,0.0
324,20.609663820012784,9.532962171893397,0.0
325,36.11346821380839,9.461654297647275,0.0
326,49.6227193040951,9.971572081164826,0.0
327,51.68526699001014,9.919819294226896,0.0
328,28.428472293008312,8.952944927289257,0.0
329,51.664251969191774,10.359972114497609,0.0
330,56.3550939096422,9.42687883248989,0.0
331,28.016771846525685,9.016090680718001,0.0
332,37.88890218232671,9.009853480844958,0.0
333,47.9542822063448,9.990760126560222,0.0
334,48.24100259052682,9.507853529539716,0.0
335,44.438228705358796,8.74283539777071,0.0
336,27.500507955150713,9.815603639756702,0.0
337,41.75818331191741,9.677133527223413,0.0
338,48.45206866316036,10.289620388851905,0.0
339,46.792433577992355,8.847451701044754,0.0
340,43.71406017750611,8.556760080643203,0.0
341,39.44839188629655,10.050128632177149,0.0
342,49.26042814109515,8.41837119732541,0.0
343,47.07581407839186,9.796411261846883,0.0
344,41.74600217749156,9.523069463348659,0.0
345,45.13776040745277,8.97384238155732,0.0
346,63.49247789666129,8.980089891960963,0.0
347,33.367969034923476,9.87094813074087,0.0
348,23.671721191608043,9.136920256917323,0.0
349,48.93060198375954,9.886215637249176,0.0
350,49.808104324862455,9.28306937568059,0.0
351,59.22314911257825,9.96491375183496,0.0
352,48.61307625918488,9.574938357011458,0.0
353,51.33000251243066,9.849440049669896,0.0
354,37.46068720581876,9.854852200115205,0.0
355,44.80555848284156,9.279823728671417,0.0
356,44.1856914217447,9.500153564626416,0.0
357,44.78811202320676,9.62831486407669,0.0
358,35.56664391759014,9.384537777518922,0.0
359,50.95842978088052,9.788270962483836,0.0
360,67.75090300634861,9.266146580885088,0.0
361,60.45639437979429,9.099211254005416,0.0
362,52.768644573310766,8.491674733720213,0.0
363,25.06556795207068,8.930811407305232,0.0
364,29.00435751873123,7.939235590414608,0.0
365,38.91424805887268,9.64000432702018,0.0
366,61.0355853232196,9.814800613612432,0.0
367,52.22568433075135,9.524369371043097,0.0
368,67.00394219056436,9.041405592341057,0.0
369,35.35653916273802,8.708412308489443,0.0
370,44.37536114733949,9.415295152053671,0.0
371,41.25042873621244,8.62706658497989,0.0
372,46.83215736424944,9.807237708353979,0.0
373,51.356399500881665,9.755590424798475,0.0
374,74.5298333218124,10.19964422305973,0.0
375,43.377016160448754,9.034573591979743,0.0
376,53.70453964034676,9.645705715696323,0.0
377,52.245521375273526,8.881553210196628,0.0
378,48.474828126244766,8.513456580411678,0.0
379,60.93035902289355,9.992476238490463,0.0
380,50.47541895448242,9.363440885473558,0.0
381,52.137209407949626,9.60278528140374,0.0
382,50.06482223410652,8.866321011461913,0.0
383,33.01006351830532,9.090776990091712,0.0
384,40.74075243225419,9.237890037609423,0.0
385,33.86026342847845,8.677356954735725,0.0
386,38.804420739311254,9.076557936237354,0.0
387,31.407051487620503,9.9337506842788,0.0
388,47.03198678597903,10.191121399921638,0.0
389,44.51202892623648,8.643541569695984,0.0
390,43.72917395237484,9.240938223450655,0.0
391,53.78173898083611,9.797422975690822,0.0
392,33.78115389701519,10.015269972627726,0.0
393,52.729107931587755,9.264154585968454,0.0
394,44.86784858414658,8.584431408292527,0.0
395,55.38421675708994,9.331730988043715,0.0
396,50.35126799877542,9.354224410222692,0.0
397,47.92318065574509,9.767422326267022,0.0
398,56.55309118677147,9.222686508296146,0.0
399,39.09965697031316,8.71268377764407,0.0
