unit_id,CoolingAggressiveness,PduLoad,DiskIoWait,JobThroughput
63,30.932583714700364,85.2857869705752,42.291680941719235,-0.898818180145071
64,32.74719905762301,79.8945251651757,53.239834917375774,-2.330255540045771
65,39.575636080403626,56.773863714966296,54.97085706845949,-24.169082777201737
66,21.111048472768374,63.59757902752861,11.331944716983871,-5.963092313132107
67,53.66498337154661,79.0429426937155,39.88169728543952,2.341516614499973
68,27.763219702594853,73.44998869501859,38.455544502305244,1.3253453544634284
69,50.753818727621,71.42122633404227,71.37537578390445,-9.961995787127062
70,55.04643678892416,77.33488915853479,42.4571817599196,-14.600120048403744
71,21.46034139822679,55.08938586274358,36.04054000058908,-15.521763668125335
72,30.26660369093595,67.73565885503794,58.96580833039881,5.425763362422198
73,28.37444282680469,52.41758384478231,56.15140999952793,-7.070191166071962
74,51.041452891323395,80.01521331070347,53.11869489534247,-4.752008431832149
75,50.857191807189466,76.00606374125144,55.97022413904995,-20.8323712032775
76,19.013733253523352,78.31192899799007,49.811363748200776,-7.5999591754544635
77,30.611371696274777,70.78196636026449,33.39696635411289,-12.446449745024966
78,34.65280768194001,88.77988509802532,45.70564584832715,-4.660384335207106
79,28.007320849375475,77.22948647771946,46.90942952642112,-10.564943661487392
80,36.19642736141165,72.82717599554276,55.91862445828722,-14.19997797618312
81,50.15194526763507,72.23133449635145,51.84422011099814,-24.50291358464037
82,49.26220462408423,75.02722560329167,59.10244803052912,-10.82722165415561
83,24.31834061111975,68.43880452137999,69.78436723211392,-11.087439089186358
84,50.227143695467184,64.47866780127066,49.6967678306593,-20.219284988870083
85,49.84984965246662,80.54257686220608,56.87632106932234,-10.837870131449856
86,48.57814594880533,71.44444956463533,39.68842648377071,-4.47510589273061
87,34.29351282993685,90.34893897553918,41.34637362959063,2.445008592709179
88,25.588215775601626,60.91710496654577,32.075507107940076,-8.828505721574926
89,37.26319205358254,72.08954279950179,43.0037449962139,-18.77719802564597
90,31.44035203185953,46.778026743376344,52.31555748302546,-34.737713644941756
91,61.10805127900724,87.6293494138659,73.82523081489133,-16.913211169711545
92,24.041450070506475,93.76348381272491,44.252238704445986,-1.9868777349986688
93,55.72185223156828,56.74440801577622,40.93119244592043,-15.696993272144082
94,52.54722377839525,75.55832194636214,57.83404763729198,-13.087055563297024
95,56.907894127820356,92.29148077724662,46.21895173805542,3.5055313528998093
96,40.77889800621645,63.53392835347176,64.26549129078259,-11.782992490689297
97,45.84557347322182,78.05999317927582,58.44051600242476,-17.46116155559933
98,46.86168086638067,80.0674955334856,51.29315678677879,-19.877531209523724
99,47.75001647650831,65.56254473330378,50.04846074386107,-22.658295327085632
100,60.27372891388668,66.84440205727694,40.410530022769954,-16.30008593786979
101,49.979917736639145,96.6732772389225,62.700564337070915,-7.620365329403382
102,14.15456274068281,70.3840955953273,45.97271415581575,-0.5687742682085449
103,43.93719437344198,62.570896909214845,46.72175056328527,-3.434881239363832
104,45.113744839478336,63.45001689362726,34.543327593805294,1.2363718666747179
105,38.43811799563868,79.9048389642024,22.3957828216277,-7.334740457925415
106,36.818899568658786,75.40749963409684,53.83702330507361,-1.6694865087689559
107,47.42433390158843,95.73757564644313,56.562064442779594,-3.889766179887523
108,47.288342328642734,79.6150857210466,47.5218128278706,-7.684065979234312
109,44.584183103116416,76.3595229676595,57.64869936777196,-18.10139745517364
110,67.06988308922847,68.10495711413489,33.282867772904744,-25.863739093252242
111,28.445916092010073,73.24810763590703,58.4029087991731,-9.496992228467231
112,38.274255564278064,55.65029629934708,50.972408419431986,-23.982039332076564
113,27.60908404454088,85.88231569054538,36.19126047530811,39.068054289696406
114,42.28717729283999,81.64643669989889,46.27101336251541,-10.06632689603631
115,31.418611191319595,76.13492227363332,55.42323595756529,-6.022201402739888
116,39.34848562647403,87.61237211780538,43.04445006200122,0.6064158301446543
117,42.97243642482254,61.390741885794796,46.62279931046072,-6.663217403392559
118,53.65344724232845,99.49763282484324,59.013390585256175,-1.7379128479782293
119,54.04114841440772,61.85556272108467,59.53171213285955,-13.321884872210886
120,14.717356133950025,58.24095616113862,53.72472415887667,2.9814456161373846
121,47.076624684974625,65.45495731261359,36.04004646581143,-17.881453302512444
122,26.61202692545957,73.31156411462604,30.61967222507879,-7.2237536674402705
123,22.29923870798801,56.16923318626745,59.461307498447944,-10.372212543576477
124,36.96600492317717,80.88924155225718,37.8409177052767,-5.72568934396436
125,41.374014648084845,75.78858090321341,45.35921961709325,-18.662158486577198
126,45.886490458919056,79.26800476562073,28.54450228805402,1.5851822275446974
127,39.079930950747595,84.60631905505834,48.29397685945173,2.9514990158803167
128,18.27291977398198,77.57289095025902,25.604004768416278,0.6343869488401793
129,37.24815376762316,69.16162490432643,49.415196014374196,0.3492193496999185
130,36.58052920704707,79.53518760948236,62.28818651910913,-3.5741823194186173
131,27.292169497084153,90.91382366149782,47.60547961858879,5.224516084818871
132,24.498482353326988,71.10802836496634,57.51768488826182,-2.667735021153897
133,43.716168030137354,70.04965742639871,44.94226627653612,-7.251468713482616
134,40.84264769856998,69.07935679706321,51.66323983465007,-8.825604850895472
135,37.41226458871191,69.02289839807374,66.83633949584453,-2.164736199874005
136,37.41149720765246,81.28932170356538,37.11468963359397,5.033568350726088
137,50.7366916625138,82.15059132829597,56.57187284857875,-8.944454825303332
138,48.54448162107611,87.82377502564633,55.96527700503097,-4.175897714261227
139,45.99303853526989,88.41578325790404,65.66808481933677,-11.776624439924433
140,30.91676451961603,83.82529001639743,45.57702442071651,3.899663042671551
141,43.469553411536474,71.83870163991322,51.387273831694856,-7.524405024445505
142,29.735576264551455,77.58028364691963,42.98499986683582,-16.215068451788962
143,41.00192540304754,71.71232907944312,34.511236426244594,-7.842117346026143
144,67.36246134745946,71.29458145077719,56.60633436321937,-21.050535192717078
145,34.130801714105814,82.2830078593208,55.09337586440633,-6.347277784366234
146,54.65602383330213,91.1744203422199,42.376460463303076,-16.277431312731462
147,34.70215222125971,58.93936597554468,55.8157765202242,5.062662603174567
148,43.75128112883087,70.85747465066802,47.778488194255154,-15.750500482131091
149,34.77909533940479,96.52515419673091,61.00571642416204,8.639448790271157
150,13.515241580074306,76.46682036723742,74.2435353597363,16.143112264675167
151,32.464756629923365,89.62009004789698,35.58979684265377,8.783070886611059
152,47.10623477772314,96.89372207067613,43.38649763254506,-9.544330565322978
153,46.56175991324776,66.57649717638613,52.44368939437671,-14.498257726759853
154,42.363616918131626,70.06156824120826,50.061079670020725,3.7503570295639754
155,33.44066115804954,70.4316046179979,29.9071099244129,-26.456979302420045
156,49.888300741058636,49.61356158278266,62.43057916095881,-30.779297669962965
157,37.02080312855629,81.31320894734097,53.74536426289588,-17.871308873679805
158,51.686813892669704,67.28408599590605,36.47859024772419,-16.97933030041322
159,59.60220461317659,79.67030814825875,40.46870867147348,-5.958020143148168
160,58.68885859791073,73.64587658704481,61.117569732502744,-3.47446462117935
161,28.231199072062136,72.76371459850026,75.92749777011386,-4.576796952822478
162,38.955932816335554,78.33427655455607,31.553801096944277,-11.496573072861766
163,33.55883955868527,74.89468994770836,33.27470299295903,7.910742707724765
164,48.61495222888845,83.42806346313196,41.57166110491484,1.412894984122309
165,16.917265526361806,64.83128456860945,34.69612024368447,-9.166308914122133
166,42.868320081704134,63.50361766119175,37.28587920911092,-23.361778809222276
167,31.316663597652234,65.12870227478317,29.457993882570477,-13.920242947625995
168,23.687197286969443,70.20358846953735,34.87303175530825,8.529692655170784
169,26.78200494319564,63.06208071628486,60.95994797255237,-8.719668264703099
170,36.44151962200377,85.83403389537129,52.17634159690109,10.853171984377939
171,41.635811968136565,64.58810864791927,62.33791027285915,0.8641517265479706
172,37.80326260870866,59.923482886839885,46.01088711854643,-13.066524652428676
173,48.49378649274497,75.7153426367753,54.61362648266394,-5.260703951995936
174,55.019405655152994,72.71010981844334,34.812331359676186,-17.614297387263257
175,49.52902125438975,69.49931064985662,33.08439649848312,-13.192598999749272
176,53.616014695956025,77.48953748779456,60.83735667957531,-19.21367813353059
177,27.180842489204633,53.3191863803625,70.80286751750894,-14.872949097748213
178,19.130080183238075,95.49020992061536,56.95993543766535,14.663643338278701
179,45.755266130210885,101.90836016159062,41.141063855051556,-0.10836348639990678
180,64.71077824771088,62.2911818279705,37.517032047746476,-13.233432661499606
181,30.44609817327607,87.64487121408898,44.08722887245236,-4.563838719968041
182,55.27760646087648,76.87359587412942,48.17579979098564,-11.836399763269462
183,47.38367002967784,84.52339858379918,60.798755810131055,-10.594790935162282
184,41.50499955008831,87.9527131467567,29.006619613425983,-6.343678610726395
185,21.784786853678018,68.41247052626312,63.69829259380649,3.5197015538249703
186,45.53383090768635,77.51096164820689,48.43147262719268,22.312212184746958
187,36.37807366970936,70.30558252768947,52.38709836975616,-18.234537744288083
188,38.9061666232347,56.02077348176405,58.86003903051606,-21.615243548419894
189,59.93692715866351,80.73107787478538,81.46481546899348,-19.027792794663842
190,23.216402552815165,75.3934595227021,43.87982724431612,5.321686334666496
191,68.29033794509981,74.85047789886075,44.859498544451235,-20.25264672212195
192,39.266758064291224,36.35086789711715,49.928947076373575,-33.295336687682706
193,55.07097144311118,84.03657156351113,52.45612608297982,4.519332251285902
194,40.85081560063546,97.05975784255367,66.4538132066448,4.3954616300567855
195,29.007833093850337,79.0940819783422,40.98433078745314,-13.081259714282982
196,42.00288013186918,91.70884880191646,47.38885058622208,5.230861803149935
197,35.595801522147,68.23678373128074,78.64588322469315,-20.395868828094986
198,16.97830669608887,70.9086210254838,34.88730907933981,-14.275835461795399
199,21.968897963299426,73.39822220990924,56.28752038423331,9.193224575448916
200,74.47012422607114,85.46404370422285,37.11905349686714,-17.184462554157943
201,45.93962949945286,70.19362234886651,63.927353974935805,-11.693224584183698
202,43.16235256737197,76.83570408422993,79.74559498977594,14.599919045930664
203,48.35087983797562,57.200013123801554,54.48626017650801,-29.696139405661608
204,72.92759340906525,61.66536116592539,67.96176057723387,-34.574760294783225
205,39.73636467817447,86.83212719892572,42.32657903850613,22.65365752166423
206,40.311846533681035,75.55955583386522,39.6475396631732,-0.4842856795076469
207,29.750000733804402,70.7782968133431,83.06170837166708,-2.9362305699186058
208,39.89047380632829,69.34401607580241,53.95363230193932,-16.624198681628638
209,53.72081544173156,70.73702705567992,63.67328446117335,-20.583124244212016
210,38.919321187188615,72.431428418429,45.44310051007328,-12.227010439852053
211,49.16548010424431,61.46072835771716,60.298872996536986,-27.842494726753305
212,23.76524247470064,62.16630539245139,41.80705607308586,-3.722222252012414
213,52.87314191853123,83.67211430520089,55.133325323648435,-21.020355026459516
214,62.896184302321146,74.17560271709729,57.649387798769716,-22.160664193670346
215,45.431347298624466,72.45042319665038,65.47798951571737,-26.107815643749788
216,16.46721885096191,80.77305247199058,42.936869706407926,21.906763138447843
217,38.57648984685106,99.75790430072604,48.846189508048404,22.121481597476908
218,19.063800122732356,64.88306996178231,37.84354201669209,7.696876142242511
219,22.38063419329634,60.85289679265435,51.87540883992683,3.328632368309691
220,49.128790472791984,57.35547622146488,46.94252776601668,-11.135860841836426
221,56.07185078758832,71.0378922735081,49.1534591164395,-11.903911203480785
222,20.469144918973505,99.3103478787541,31.174363301178943,20.659745120235037
223,34.343545579494524,82.7608710198512,38.28692144488337,-1.935867338064678
224,34.22275437366812,69.98665007576517,54.825441810420976,-6.293280019006168
225,25.724924141124543,86.62924143726813,48.85730098160958,-6.4099428719132945
226,28.093229324883122,81.4753079706921,36.21764953980536,-2.372627300020355
227,39.6236038853837,71.2865445870615,49.09067202018649,-0.9090515696112067
228,21.91481814818183,95.04470107366902,41.76700025969384,10.588637074667897
229,57.52097706072853,81.6974322793474,56.12830735165441,-16.903160682803907
230,31.08051025164169,100.80373868658364,32.763439289364015,-3.376198259982101
231,33.01129226750999,57.90693365089594,89.43399868556394,-24.943065941602953
232,44.25409275848279,73.53297409015737,44.968113261277054,-14.455864838757446
233,53.5607228214647,83.46731885164535,31.850190749468045,-1.6964419576475533
234,55.265154480115314,50.7526531419319,58.44499092850888,-34.35646761996546
235,28.430917476268366,66.14919569468418,57.06585302820368,7.748697535487841
236,26.811124311781217,82.08180366196336,54.19978690037559,-3.7345410409335313
237,45.9626800068928,75.06415258212886,45.06896667962963,-25.005785399682317
238,22.803312155505843,82.32720097222216,60.612285375560155,-14.76956761296517
239,24.63290864409283,67.92953051431682,49.07975618517329,-3.6579087067434584
240,48.16410437149376,66.10307075550638,52.322169502027215,-19.723749448213315
241,37.91764980838638,69.2763609184037,67.80653457212313,-30.96202497913745
242,45.16153263358501,67.20799576873449,45.0542982850946,-27.171035964975854
243,51.251192236997525,91.78920999689674,40.08485483011322,-10.402479636596274
244,33.03332167991267,93.20574123492602,80.74635767699375,20.604629563838927
245,55.29643337705257,79.93476217681535,54.37251166565472,-7.026168051683087
246,31.89007481534749,59.331839019610676,62.275119435611124,-21.638572810553253
247,29.617750625529446,72.2021818978667,39.65245624267817,-11.909787919109768
248,58.00683197141896,68.71810423921875,49.08574785583279,-18.290823563364544
249,30.01001722124252,65.09709829037602,56.62762729400117,25.77909493029284
250,68.34140432876312,87.53690605404597,28.576966968864856,-2.1151976241618655
251,42.81490722338528,73.44124878779829,52.44367975720899,-11.019397800963176
252,33.07708636479765,62.598679549462176,44.30857764949326,-10.988255609719982
253,61.293203830926004,96.16142260889515,31.75464879425534,-12.461664214929364
254,38.04320544582881,59.25286250910527,65.06818765176762,0.1567330012358803
255,48.39850271840599,83.41459817993875,57.64460916024214,-11.434430621477716
256,53.361658081700796,68.80267040922237,46.270437555129625,-17.830014621848896
257,44.01150790903325,82.34441430584722,50.16736359625712,-17.441440943099366
258,45.05003263198502,52.72826935332629,50.37234270259598,-24.180028493674044
259,40.602087761452296,74.43533611425887,73.64504472805847,-21.556142202018698
260,41.72217833848874,51.99237695074034,74.15633385763567,-18.12950499096001
261,33.553133214557214,40.62984340405058,51.663001765530986,-11.346922466306372
262,38.34753990909089,76.52556551961649,48.47328976337795,-15.886913425574134
263,49.105935607854654,72.88405218925325,31.830749623121232,-20.75599541969166
264,29.198017344380567,93.54815800905003,27.7422000057532,21.29064437481904
265,43.453901489703476,51.209779252592725,52.15150956688315,-19.5478201799934
266,25.864109626857008,62.37747974930842,49.68827553625108,-13.7199139472011
267,40.05144183228643,75.54746825312779,36.676581930299925,-5.321713966935145
268,30.55412730259223,68.90561428560575,51.45476433074201,-6.048789643743041
269,34.28165427415345,66.3828051199583,54.45459509640726,-0.023411835765118738
270,50.250953797811384,83.97574163509496,45.56064241270412,-18.4750104745379
271,31.003145030088117,88.50249662538707,68.00210647378692,5.913831018921002
272,33.70885920845272,59.15927820485468,41.81265816803771,-5.566246936978777
273,57.64744124850794,68.08252145876429,60.24211581091001,-22.595106868767957
274,26.401331479382378,71.55258250550176,56.83278337265478,7.2544128740703275
275,26.948697623579974,74.86994775457521,50.80201824180161,-9.233939017626394
276,31.918161886006985,80.99558930159213,54.79143606714011,2.633056477060828
277,46.96462770828145,83.81241098276354,71.22867724687117,-0.4843619853763741
278,53.13673302524432,84.64943781151811,55.21290830946833,-17.884424484030806
279,44.623870595270766,100.45095507645303,37.92529777228221,13.214569306211237
280,41.09442281285283,66.23503864483179,67.97722805173845,-12.011936384991525
281,53.461452802726775,61.94123072996193,62.83360617659868,-24.968934162933312
282,51.46909609545947,85.82454762831337,49.70149471641526,-12.476018778660487
283,29.341058153356848,68.58052463007937,35.85978497486054,-3.2119273057648368
284,17.06468774314754,91.34151503895517,72.55999189592582,11.247335481293375
285,45.77566796692845,66.57042159945618,75.77688400971162,-11.254486590301477
286,35.95095771135133,73.48715692219825,49.656367558845346,-2.866840283455203
287,2.2344409388245143,65.256407325974,45.45805086518189,29.138214929225633
288,44.03011833003224,55.911516012180975,37.74032826983763,-19.251154253563197
289,54.666611783281354,85.54948769706046,66.37162275370622,-11.40534166969876
290,31.434992219832232,78.75278929802995,22.244681376850963,6.019552034939343
291,53.657376614997446,102.20819956525226,48.45997960978836,-3.70253388152705
292,32.63577528003564,71.8300488429146,56.91389202771455,-16.45461419546735
293,35.00436954367218,67.00535028575088,40.437230830626135,-4.729478439658999
294,33.08557277334528,77.21428585346933,65.7897892550157,-7.97398494270243
295,46.84688592297076,80.80525119464993,67.652070415152,-14.205792112232935
296,39.4355476618917,66.77625555095791,17.70039628931766,-18.81152190343727
297,42.87570850359463,64.268795183008,51.38772021140853,-20.725398782676
298,32.46311019600321,67.4004778376035,37.713463628978765,0.049784026257700564
299,28.91003882570411,73.37058996978811,52.84372206974572,-12.594300669335498
300,46.30608313840106,49.231740514984786,40.856280153368175,-22.876448716227646
301,37.92245619914688,78.72591292228995,48.45576965796432,-12.564841393419371
302,44.27440605259941,87.87528574865465,37.71674593162746,-7.373641861700712
303,28.712454901982284,53.045398337264544,42.97123371939634,-3.871428879580065
304,50.84641908022073,83.33584931074235,43.389014671377524,-0.9760622839617028
305,47.317528844409,73.72128845411254,37.84432021234307,-18.63544186899184
306,41.654824787533904,103.54385178617608,66.20246202565616,8.636700794452079
307,43.38307283858631,82.93146350043742,54.48073503861408,-14.619036880491192
308,26.356825839283864,82.53569817625538,71.82823519067672,-0.8184346757448224
309,38.08238903026367,77.50369132688705,63.15118535715921,-8.076749990156486
310,54.44172705441081,78.44252687986324,40.48594032215505,-12.746795426253668
311,60.92149247736942,73.45587305643565,71.70458092095954,-26.421199052456764
312,28.14902685827378,57.197736278896265,26.743525344720904,-16.897833835629832
313,40.564638382767555,81.83914492311659,37.90497648521199,-3.01305822890438
314,30.432209027621624,70.642941552345,60.10760570907725,-17.675156628466244
315,16.353381842587165,69.6568561270127,49.214090050574356,21.3985535328851
316,42.58317088756987,68.33932232264908,61.21438593697581,-20.071579249297947
317,37.81197089663563,50.601599478426984,43.29763371999487,-38.26204902397193
318,68.8426511749138,75.39690584756012,52.26811701969582,-21.454548569409038
319,29.53412042507766,88.83653801679907,54.61263265074189,-6.986947552263998
320,48.42611262136154,77.3165365459426,37.74730955214098,-18.41427098592723
321,11.478001209191936,78.50650127299353,64.51925650113355,17.025914927834283
322,48.818967789662594,72.57142396146668,57.92441735188455,-24.132478904717914
323,38.129037327455826,86.14937319028942,49.027218489234784,-5.784375717189588
324,8.981989806817229,62.34331426440064,47.18004767460582,6.951965273751597
325,45.20003539507914,79.38539186692253,52.56805744254933,-5.568472100937026
326,58.62161673617924,92.65922083722376,54.47682042937416,13.525332859400413
327,47.21272823945186,83.21501769011766,34.852929291771964,-13.466426365817835
328,26.100303546568068,69.66272051613305,64.22332982525184,-10.01029469095165
329,54.20013593644224,83.49954774226971,46.70184473017399,15.677553547874782
330,30.938983090052652,52.4085874820975,60.576440952950335,-11.061551403220284
331,32.65888086478078,55.24597056518516,68.46395900223978,-18.92506724248437
332,38.27376696704737,70.97048565812291,62.43141395004144,-10.247470175974543
333,18.073521509838407,92.67521290875013,51.04204880737707,17.106912405708385
334,16.834380730790112,67.0013880106983,52.63839402148183,14.822313604260012
335,25.156514482320617,47.520874289704395,43.697499820613544,2.9479202029385427
336,9.989426955095329,70.19021508368212,53.788835417185624,26.927402027408323
337,22.43643408446517,77.65492999553236,44.338050668898696,7.686091733116109
338,25.453458562857627,64.50600870206871,51.29221606916459,-20.89361649084065
339,49.47715674118694,58.15362116904386,56.559002231686115,-26.9736035610356
340,14.359429389635794,80.33302363593702,47.87215061344643,24.784815407192745
341,31.53742609163512,86.95622118132924,70.73185699719724,11.817015727956814
342,39.161822820368414,81.00547304666486,50.80623359096575,-3.4606851749185132
343,33.74242686151665,87.24060345861109,32.11645153157486,-6.360330411218158
344,22.111063354147415,75.9122466315904,43.464598167099076,-7.008295665955741
345,46.08952376800063,64.65514459110604,61.22741492121583,-17.27054256754925
346,51.959503466550615,78.13089810479117,48.54141915421743,-11.562125358317875
347,30.748136170229515,77.6671681675833,36.08339485124435,28.600952880235763
348,62.02175300447166,65.49532946971608,71.10380794952972,-12.55585725778699
349,51.076572141529596,77.20073683431978,51.05763502598559,-7.146692947269445
350,20.15111968956287,56.70291245984056,49.47077181739355,3.8680249093709875
351,43.2526942552074,85.71966065760904,47.3195487390038,-12.87073766499949
352,30.573806775272747,74.0152832416218,30.426072901936976,5.5732075400694265
353,16.86775471818098,81.98111206770223,34.5471846590953,15.411682509770905
354,28.513361075564706,82.63327763807071,50.97630095228705,24.870016938614512
355,39.26467331545164,83.71503059750027,36.48581826186208,-7.0575138917200615
356,29.711472170170715,96.20855019077327,61.08994787626373,-2.5599522374431096
357,34.18872367823346,78.18484944305864,56.18646811506267,-11.96818176357027
358,60.69667546549756,74.72403933968725,38.3676223797838,-14.435880145114748
359,17.745554379832754,87.96747156931069,67.1942901550287,8.978445153777095
360,35.98499900681919,77.49329253326079,53.59539641586709,-13.96285174657759
361,42.801030059161995,72.77703501757536,33.58495732207748,-18.486050467859712
362,64.33031199946439,67.50384296165424,57.93706860139709,30.61198738390286
363,20.068793987642827,63.404403311611574,53.55139122572635,-14.701577134115619
364,35.59566012823998,74.57046187983302,27.57251456190864,-0.9867720398924851
365,58.10778931563095,74.72348457805285,56.953518152262696,-6.482543084269224
366,47.56616222719807,83.63587972861986,63.1979613174502,-6.948136768559101
367,52.32828407402143,76.6188051291945,35.52992586360729,-8.666993889014472
368,45.971656497054916,78.00526929747488,47.55634312719224,-13.923685856011124
369,35.96580815304552,71.69992065780433,43.05610724156839,-15.506493923774679
370,37.47988887626818,64.13796855248096,56.90566648179682,11.357412675916706
371,42.7577169689282,63.96108726714495,70.94785714940048,-14.363537500033054
372,22.802846296427333,71.08931483692633,75.01334035253417,-7.817891971881735
373,19.494323310744903,78.87912372351998,66.65348284609327,15.678977546828072
374,42.47507747071883,84.45547989609548,50.14969679979484,-16.85475733396141
375,43.50349842766761,81.93924195390204,23.85404016354401,-4.797586517251118
376,45.41826490072271,80.77955717151912,39.09603370331749,-17.27323293910147
377,53.868556043977605,94.08482863645101,54.47986064783084,-8.754856310375343
378,71.62581740394432,91.67616505669241,60.3032067628824,-8.102669631900714
379,47.295435243090864,77.38460971539193,25.74291210925763,-7.682680785360949
380,52.267826582127014,67.24145591948044,52.68593208537745,24.688834985507473
381,25.787158494104148,78.41680338465153,66.0365847528113,12.960404448983367
382,46.364861866862334,83.24125509405846,27.360455209699772,-12.868170225009877
383,34.2626743705,87.71024930242675,41.509113935105894,-3.8516125068418576
384,43.80759179101938,72.4892407353592,36.38221811648612,-9.558794538638614
385,45.036858618644615,65.22682555829775,61.504366819987624,-16.04098021940022
386,48.961398098372186,70.42524083990769,64.3937147146066,-6.365692434317728
387,34.57376888870578,80.25195464543013,71.45019104434976,-9.995900118752722
388,32.391594635526666,104.30140629777298,40.67019491381533,1.0865592647535347
389,32.34811661419627,61.676441279116595,39.37319918489557,-2.5137338226718784
390,40.44917058081687,75.04365478728198,28.87267486039607,-11.802835895518747
391,41.85813699032674,96.45841778708767,60.34778300212804,-4.514321413056778
392,25.429078704508388,85.82644878924464,54.31056720249015,13.197200362497645
393,46.00434721246991,89.32947351138267,70.77746353649172,-11.411131783924123
394,24.6474911580443,64.347145469258,76.28817547315315,-12.474100293810032
395,38.637850315786274,78.32043069242302,48.45906910922946,-6.792863961257579
396,43.75687749250674,81.1616473075747,53.44526690258925,-20.93705348638887
397,40.79772447208231,67.69572999146637,66.93314951089842,-18.71918859047722
398,40.31471874699075,65.10159409903508,65.91740349374427,-22.784145459462273
