unit_id,JobThroughput,GpuTemp,PduLoad,do_CoolingAggressiveness
180,8.13066014077744,48.07550569124877,84.90511122666435,20.0
181,-14.77431755019949,39.77420697023626,62.79354775513926,20.0
182,6.554465966726448,49.69514448083653,78.36071471274747,20.0
183,27.53635578499416,64.71187833153101,69.24171574264068,20.0
184,-11.720783941130122,67.54745535326482,74.45278750757024,20.0
185,4.683424758585215,67.54227398238957,82.25586530299802,20.0
186,24.2411850453751,38.69884124629243,81.5478228234676,20.0
187,-4.31432098528704,52.11249754655461,59.15367467221279,20.0
188,3.604911958778381,24.719446072127546,84.26056775469091,20.0
189,10.594624425511341,31.25668759849928,79.21747026180896,20.0
190,-4.027804774867555,64.20862281104968,71.03461629021093,20.0
191,10.459235192801389,46.749391574534236,76.85558524353097,20.0
192,17.116606267850578,64.08477386224594,89.18426680976991,20.0
193,0.9752113086975774,65.55572881545967,82.67640071990903,20.0
194,-0.9392438978616564,46.96658067976955,83.07566677154539,20.0
195,4.52050117081605,47.142222826188274,66.53079656418066,20.0
196,18.683690716428476,60.50625309847695,70.85466395120406,20.0
197,4.487764069430742,57.48620087164827,75.47772482060493,20.0
198,-7.8858087723428865,54.15297319507189,72.18583747935871,20.0
199,10.763350916780706,26.20856387334471,61.809834151787,20.0
200,1.494388624994815,42.943435325469686,71.4937330065392,20.0
201,-6.538443290176257,35.19902937030354,58.01173610644985,20.0
202,17.136261708049283,73.62055214860506,73.14296994067148,20.0
203,23.044954544566217,68.39076297396755,90.0182339260896,20.0
204,12.643949499711686,43.01136877802827,66.28079616554066,20.0
205,-1.8141344257100673,44.71578008783543,71.81461254321266,20.0
206,8.953782530134436,30.75125055182445,70.68031572321188,20.0
207,15.499289900370652,43.353401829565954,82.00216638027801,20.0
208,1.2717224251613146,77.09026828382709,73.21913736908553,20.0
209,7.5490884172007675,42.06107175235125,78.3213548775283,20.0
210,7.447973098412064,28.809492073742746,91.20690982600189,20.0
211,6.520228221232835,27.91285150914826,75.29907840303031,20.0
212,1.64465360468445,45.77611085407285,77.02525624086852,20.0
213,6.491586810839868,29.205143420397757,83.89099585106855,20.0
214,40.42097859473114,28.364882079061235,95.76501982128099,20.0
215,-4.82445640605568,70.24807516459472,70.78182736516948,20.0
216,8.274619591897462,73.13621567433631,67.62741280218194,20.0
217,18.749754833137963,66.39330036824464,95.49774516838943,20.0
218,6.629673884427524,27.52105879159219,60.87914806488523,20.0
219,23.181726488932345,56.54981105127222,72.55995833203366,20.0
220,4.980597083309311,48.733294077069445,70.22442819580506,20.0
221,9.231327960145112,51.43309501318819,93.24216986154386,20.0
222,7.893665600145981,46.69842931387356,69.78960219918325,20.0
223,19.23527840076677,55.24677400562539,79.478287290789,20.0
224,21.5179362056114,57.61921237990478,78.2088467445942,20.0
225,8.270782692539902,74.02369791953957,76.08993460307197,20.0
226,27.318861261192737,47.969416741515595,89.97561335538485,20.0
227,15.685042386729897,66.86117380572323,77.3383862490485,20.0
228,9.720026209602945,35.83728621551029,74.17843687459505,20.0
229,10.094173915663335,71.92487363229853,95.59241659241691,20.0
230,20.547048101647263,31.29731096075645,90.73314137213897,20.0
231,-3.39302146182464,45.31911810365979,66.61295500478549,20.0
232,0.856624535341505,36.28113732732727,76.60759357735039,20.0
233,-12.411112959247022,52.68072982773451,64.74770310101883,20.0
234,-3.460951547916667,62.15695016441091,69.03507000186168,20.0
235,-2.929726970381286,33.92305384957858,72.69273378205806,20.0
236,2.503769970479565,66.4002548109099,80.88803563840796,20.0
237,19.111642949556845,65.34518618441093,71.30485324151853,20.0
238,-6.850842859326596,42.83957982897496,71.68586101147515,20.0
239,0.1772176199461999,66.82003601740425,74.30293292841253,20.0
240,1.309012348101803,53.502201528317194,78.87004633971009,20.0
241,-2.719675725837111,56.20192985214849,60.584953915165705,20.0
242,11.563003510365354,56.97995191074085,77.17796463270734,20.0
243,0.11905948270669464,25.529584562818798,74.32848757709972,20.0
244,17.725944064743395,38.23948567915036,80.10372647026837,20.0
245,2.3648428919461906,29.320910615807495,69.48444117118679,20.0
246,8.477162748144778,38.947116776896294,73.58166874442709,20.0
247,11.353487718289696,53.73798828581681,86.99393693805334,20.0
248,19.30269826763634,57.19944447393512,84.16939463431237,20.0
249,-1.5110150503935103,45.40490330038252,76.93191956527093,20.0
250,11.124409093513242,44.215292447215646,84.52029288294531,20.0
251,-2.8518649762782884,38.80950692358306,60.34092873046551,20.0
252,21.04624537821054,63.00804592297895,87.85163111679779,20.0
253,3.1112318411150377,38.141181239184974,85.2813726566589,20.0
254,2.2237384770703823,51.34788694543682,82.29299305097332,20.0
255,6.336083032610965,41.631335001922615,75.12451967958926,20.0
256,13.006625633871685,31.696865708374673,88.58048164340902,20.0
257,1.9819337257881,27.682960445839907,67.58395341093923,20.0
258,-0.7308624473614875,44.109087628319045,82.09024052916038,20.0
259,15.935205646892555,24.30013596386085,77.56881047063884,20.0
260,-13.778675935296766,63.741655450949835,63.374891092902324,20.0
261,-0.36831847806293116,60.355527542289416,73.56073942889411,20.0
262,22.50065066643345,57.74558305653652,91.06416526185258,20.0
263,-0.7934465514798221,62.628422839463184,69.6653214078794,20.0
264,-3.2852701388773706,69.9994795687543,81.30210736362764,20.0
265,17.786515039684932,57.85580563910831,68.061143799823,20.0
266,9.85346666768586,53.833784754804654,70.38162402496505,20.0
267,19.784924673070282,62.58112277316821,69.86731536275963,20.0
268,9.119341208383066,74.0134085204547,64.82754141614528,20.0
269,-14.012313378175929,51.749486012004034,48.42335770427718,20.0
270,20.81602928938954,56.4951339001146,78.11385682591717,20.0
271,7.854111338464918,51.31794745905629,63.4523115314098,20.0
272,8.531317115677824,50.01632072907948,91.93229028687847,20.0
273,16.589582446197408,53.821618589953786,76.14368978275037,20.0
274,17.951112526911867,52.78326576988407,62.149393271461776,20.0
275,-8.088989639106387,58.68480746378809,79.55369119956609,20.0
276,-5.1369404490045145,36.04632037685264,65.9416519592449,20.0
277,6.574607563743944,24.873329040271912,72.94271528673534,20.0
278,-7.618684266717823,39.517709302831655,67.88564409090223,20.0
279,0.6738785787484478,54.58512784127904,79.23433775872209,20.0
280,-2.115045230271752,52.41522575684311,68.32896810280995,20.0
281,4.6452469284596285,53.197806788593866,92.93818741866234,20.0
282,-2.6226520025843225,47.35447091540044,66.90533941798452,20.0
283,-5.227082394483151,47.316414905921015,77.00872653791335,20.0
284,-7.151160322329124,47.99699683258078,54.28753407715813,20.0
285,3.459544565624363,59.56262221166336,82.42366293338175,20.0
286,11.781694085194795,63.962003473448654,73.90755380855902,20.0
287,-17.647514033536048,47.602879089257506,49.97200476552758,20.0
288,11.501371992717477,62.00351340034463,81.80100697741662,20.0
289,18.926281892636396,31.269920196574503,69.55722805277298,20.0
290,1.761004413786106,69.20706904950995,71.03421028491357,20.0
291,-0.03244293998954717,51.16252954928487,71.16239602960601,20.0
292,11.01347172429897,39.198137330225705,85.88731225730197,20.0
293,-5.15147523349547,62.71847111067923,66.03944047468559,20.0
294,9.254285893511645,34.20133652514805,73.78001535255886,20.0
295,5.8121865763646055,45.509083834187265,72.18824182185527,20.0
296,1.6945096352416833,45.77060708498328,69.29070982995759,20.0
297,4.91334190573906,39.44135458018844,86.50569245139856,20.0
298,-10.222388342967449,52.92080442326214,61.435756178813655,20.0
299,22.844773110993355,56.71069276486334,65.8444803931173,20.0
300,31.660527199365767,61.34184601219238,87.36829196979534,20.0
301,-0.2799948260525156,51.904549101621186,68.96527280206351,20.0
302,-12.330020162143677,54.94150525893694,73.05073908994335,20.0
303,12.103266897491144,62.616859478907855,66.28284051667764,20.0
304,-5.74975768387135,40.42099877198363,83.36991805747292,20.0
305,-2.1925670369913517,26.204975099522315,56.02086682966606,20.0
306,-8.38587872390717,50.26394510917053,77.27966428933631,20.0
307,3.1615804444108484,58.41975525698306,71.7454733829979,20.0
308,-4.482131558643684,66.8482587202799,60.50167834009083,20.0
309,-5.755445895141621,50.48771455722903,66.88657026165149,20.0
310,19.459486522229117,53.66089801975123,78.65772805708825,20.0
311,3.2552850247678,55.6387001633055,71.60905372817777,20.0
312,8.542666205203247,68.82733434325729,67.36325048581206,20.0
313,25.020979035453585,45.7232901005576,77.19084523322192,20.0
314,-0.24346425998036558,44.52580829169374,83.67117111287514,20.0
315,0.9287291047311381,49.57015724454818,68.47316863062775,20.0
316,5.881526636917473,48.01638796976206,54.914457995164376,20.0
317,15.49262154662728,40.06846171069145,69.27109349736274,20.0
318,4.868907253508878,72.10168997926996,84.89795745417776,20.0
319,8.738350075184492,84.23326874643178,58.214727372895695,20.0
320,-3.54113026157275,28.5512790425094,63.81074247914968,20.0
321,2.779031560578366,46.944962530790924,78.37203887877239,20.0
322,-0.7983593530184758,57.25588508335819,71.45358278964953,20.0
323,-4.306537818336865,64.84738952007729,61.75791844147663,20.0
324,-1.5447140435270788,59.80065716345827,60.41289572131639,20.0
325,1.0905994044133296,45.79595677620851,63.212789295959794,20.0
326,-0.6527209965546552,46.423345012078244,62.69962389750626,20.0
327,-3.976645553891613,65.58635740893787,80.8321318749505,20.0
328,5.833122701292993,80.15567685849449,81.17617648436588,20.0
329,-0.6599009876822146,63.469677093351144,61.593337729931854,20.0
330,23.19941698441173,55.396428441526666,81.13713384037408,20.0
331,-3.0655453134995856,54.72241521297194,71.23559178585711,20.0
332,-2.9599832689758214,48.45169465054727,57.943589312540524,20.0
333,21.029572457974922,69.72337184052815,59.548044220269205,20.0
334,-1.8652484478203153,62.82220013495257,57.375504897314585,20.0
335,20.664757880774527,29.402730904901063,77.37889583459783,20.0
336,-0.9590764771382316,35.244122067384744,68.04496207706079,20.0
337,-9.797614658079922,40.296086764218146,75.60338887300796,20.0
338,-3.6659488525393567,77.10400039696705,67.29354781875483,20.0
339,6.989445828271911,48.28845569669677,73.56301505583411,20.0
340,18.809995237950304,63.16880873798713,77.1086927911022,20.0
341,22.83295933844471,60.71754741957241,88.08920011862756,20.0
342,3.895952194571576,45.55770948984545,80.39895739011061,20.0
343,5.375605084270752,58.76597165697292,64.96563233725786,20.0
344,2.0781082755763567,82.76417624334474,67.50188248010515,20.0
345,-0.16538794043644556,53.9927981511054,67.56414125762139,20.0
346,2.741572143982718,41.460668755304916,71.40101549475263,20.0
347,8.536166044260005,86.26219299933592,72.20435666019085,20.0
348,22.109715680536798,62.09799478700625,96.98176839107163,20.0
349,18.538511478812726,46.527307333027764,86.44425963219169,20.0
350,18.368359057438266,59.41353480470293,67.69468054079724,20.0
351,-8.491657118874977,27.565507458871263,70.68765889492005,20.0
352,1.8808435322594688,86.02632247377343,75.41111368279813,20.0
353,6.9928475335654445,65.78745262742358,69.46611977338542,20.0
354,2.8122193262284005,54.234352834513274,74.55009262414373,20.0
355,-12.54466580839198,41.098191874948846,55.80639173378798,20.0
356,3.5043313862779373,59.54027401668226,58.614040947146265,20.0
357,-4.02917466428873,77.12692514825994,71.70876231398891,20.0
358,6.060786119406458,51.2626993983014,83.92098301124508,20.0
359,7.6358757793960095,50.206042404271564,80.55608967660045,20.0
360,13.36066340546579,67.30322606543682,87.6903645075714,20.0
361,29.41754055286526,65.5980503922155,81.17839375972869,20.0
362,5.1897899652829285,48.71258835398079,80.65917570861819,20.0
363,17.82469487832681,48.08925534391715,94.01607648393083,20.0
364,27.819332622515628,51.547668895300966,91.56124093661263,20.0
365,14.042019247976246,32.09197755533408,53.57803483426912,20.0
366,21.622406694610447,29.444662673464364,71.7240189024675,20.0
367,19.025938463540847,60.24380470012553,89.94302218854216,20.0
368,10.670801406623077,45.29565724317235,91.00828281698612,20.0
369,30.760263712678807,62.10676001591205,92.50892694200842,20.0
370,25.57851259574652,46.86748011839158,88.48468690224982,20.0
371,-2.2985772540401728,40.37825619590252,54.116561316857165,20.0
372,-0.3379798616614178,46.96036959948988,76.15394945037127,20.0
373,-18.34989930461566,69.37349579963886,64.24641010044648,20.0
374,25.360038036566266,71.82418046071759,70.40958530142197,20.0
375,7.904265303136282,51.26238548717928,82.35837496683538,20.0
376,0.9653901956144813,43.482113876217035,81.78912083421768,20.0
377,14.257848282052109,44.345885770253666,95.42547839080027,20.0
378,0.9756603264243153,47.51766819791704,68.05758050755145,20.0
379,2.457068899953026,55.33833801771972,86.1648065694475,20.0
380,35.912613356645366,42.646365842370415,85.66385363780864,20.0
381,-4.986644728468966,43.536148877995814,71.53340794741844,20.0
382,25.778657729005417,57.778509940331375,70.13017517063338,20.0
383,18.265711256661127,38.853157506641416,82.46589577773446,20.0
384,-9.75441005460564,59.92897446509703,64.18684180076002,20.0
385,8.564291096081728,48.88966355765502,78.02006621946418,20.0
386,-10.346019005864726,73.34619991496955,59.47716435121195,20.0
387,-7.040053926191017,28.643263570440453,59.576526392323736,20.0
388,-5.519595404333023,65.89566311223028,66.42044313345347,20.0
389,-1.051769090983965,32.62234239022906,86.28836529705983,20.0
390,17.189118825000943,44.9228005153794,71.29443062659281,20.0
391,4.746620662999514,67.98711175952928,83.0329636647488,20.0
392,12.064546412040773,49.42452876386506,63.775747117276254,20.0
393,24.59169054331417,45.83026567563132,93.51991656046451,20.0
394,2.606384107402644,57.34725127991384,75.56549486501416,20.0
395,13.595077927618448,35.75046346621613,72.85994059067052,20.0
396,12.598862408671408,54.78366138837986,77.63375513997774,20.0
397,2.6022034135403795,44.85092077493222,87.23760478471583,20.0
398,9.068297774167027,48.924766840583096,102.35879930318444,20.0
399,19.577128980411594,73.24921131671015,77.37875823470768,20.0
