unit_id,JobThroughput,PduLoad,CoolingAggressiveness,DiskIoWait,do_CoolingAggressiveness
38,9.911123460019395,77.41201153574978,25.195867687862687,36.446184646791366,25.0
39,4.940743287010603,71.09533008702007,25.67991422535891,63.99853971863614,25.0
40,1.8990185940159676,83.2016646745983,27.552623065258043,44.96934369925755,25.0
41,5.44085195773394,88.13624817986091,25.126613393739664,54.578451097463585,25.0
42,4.45274424550103,94.42032483391043,26.28303210665592,61.31721200327241,25.0
43,-12.17454376461424,59.16602354064707,24.50634292684122,40.19849695823067,25.0
44,3.8573452315040937,81.89831577664748,20.35259162736351,62.561934234488824,25.0
45,1.65817738031659,85.30903983651882,26.47655687194196,46.68132657592801,25.0
46,0.9940023343531452,84.52640167518898,25.126898798746502,28.998493206442014,25.0
47,-2.4933106788105177,64.14756305790912,29.1231045329492,46.52998733755588,25.0
48,0.14148172231780426,80.23741280685208,28.042593337095756,42.6994360253854,25.0
49,11.80090249735198,74.12840135933348,22.932628158068958,41.4213441376811,25.0
50,5.910572853886647,83.48297120401092,32.598626059473375,56.86141314074812,25.0
51,16.658226129110915,90.48952842165338,20.87723566435554,61.10023584714434,25.0
52,-6.2552271832950765,62.08904696935601,20.75894944461357,58.060639853069965,25.0
53,10.128865647043225,75.21382377782447,24.606500467469584,66.11700770917234,25.0
54,-2.7605499169191545,68.26823421574959,26.786300757512983,39.559662014607845,25.0
55,-10.911684768284102,68.72240822254466,27.579690841838687,48.63150455187373,25.0
56,-21.585138454768295,63.37495370244893,22.495870391577633,63.63962690433006,25.0
57,-18.2190915106921,56.79997354219085,24.053381421327945,49.610155092087275,25.0
58,-7.012548958857932,72.2176991529041,26.57397214971607,53.30031551672697,25.0
59,6.9358694853914775,77.56585091050904,29.615750189343373,35.30082187358661,25.0
60,-9.064430675030293,67.21247240763087,24.45531472443715,70.40726375852805,25.0
61,9.598502639349164,89.73860381566035,23.40798004270355,40.86895040281889,25.0
62,16.156769680972715,93.60850532044458,26.87594078817724,42.20848776538608,25.0
63,6.684542046658808,82.15030513381713,23.925214416422946,41.66041457337902,25.0
64,-5.074343217748565,77.50175345025056,22.40115554383315,68.98063776211164,25.0
65,-12.145240009849866,69.82035538893014,25.86550048629954,44.09692387648407,25.0
66,-0.6730760871275709,80.14640782052378,23.45365072807647,73.46494019661753,25.0
67,2.603828786832299,89.74083012812369,25.636924392492105,52.98658780043048,25.0
68,-15.470523366167127,62.450189830306996,28.15259345723626,62.919526661592315,25.0
69,-28.11219981330786,55.08632701330161,26.349804094180513,49.63747049643309,25.0
70,-3.2277430021667253,72.28614236232083,24.696140262695085,42.04583659060629,25.0
71,-8.218778755841173,61.621622162316164,20.616057482132184,70.06144145430966,25.0
72,-8.261789139693931,68.17669646181474,24.802409197558756,58.5675027049999,25.0
73,2.1257346715328156,84.83685755680096,23.276122112283364,47.80881319527909,25.0
74,-5.889839412110083,77.9850021468826,29.25770067411665,56.23125957674314,25.0
75,21.8093778875687,90.4659153825577,19.099399735491303,42.70056215272665,25.0
76,0.3468072823361461,67.81532563693175,30.26050838745713,70.75220724144849,25.0
77,2.555645003212449,77.66613881705352,23.656861956171934,15.415453980001299,25.0
78,-11.596935694464783,55.75851936972801,22.22651764263823,46.211098370399405,25.0
79,28.91505350671545,75.91307994678967,28.645202703506477,31.988296853365668,25.0
80,-6.749069990634294,65.78522984522637,21.591339526181937,77.87233590815258,25.0
81,-4.188847701085579,78.20736316683427,24.373004942330105,40.66870875877564,25.0
82,-6.5692791381883575,63.13590566910574,25.442984038918247,41.664074618493565,25.0
83,-2.795567529595991,76.73085401693818,19.95363947183888,24.954491050977147,25.0
84,11.816317035490494,86.62079951360005,23.359993860259515,52.754523019577384,25.0
85,1.9471422616666483,66.01755507699022,26.160770030461773,49.351299463424745,25.0
86,29.302461539460772,101.85830276217469,22.553904489557752,30.292820962390667,25.0
87,33.622312807584876,67.10057530316212,21.24667151076014,25.1127043120326,25.0
88,-4.175839178143795,62.74118261712151,25.176017839210264,48.9189127154486,25.0
89,10.897111867167332,88.45258003364982,26.626097514649864,43.04617898915874,25.0
90,8.910782692587672,70.12287969247119,26.760328005946025,35.88666353718989,25.0
91,22.418824403638038,103.18321153256781,28.26144740905749,44.76400667779974,25.0
92,9.664548155705738,73.03561474988138,24.28170698705126,38.32276328780259,25.0
93,-2.4502649598186403,73.98007700314972,26.155110096255346,47.8032329158199,25.0
94,22.044692981384593,89.40404465259334,25.72737623706433,72.13436218282443,25.0
95,-5.056396118753894,69.14635144527293,25.485818183740772,54.79401238871988,25.0
96,4.315839961350612,67.91915461305258,20.44716702634769,55.28109198063642,25.0
97,-3.005502009262611,63.59322004143373,25.238121011811195,61.134080845233484,25.0
98,15.705957639441914,84.31767417283602,25.13209826439459,56.7228933985505,25.0
99,4.075320795318003,80.31692876408786,25.202781732204638,47.661605535548546,25.0
100,1.5686943747134512,89.1105781797758,23.94900044286427,57.346205309574835,25.0
101,1.8971162848355685,60.354957516224054,24.726095121832383,65.68766310184316,25.0
102,-0.12655674498805247,61.20903385128452,21.349435436617,58.97043061431329,25.0
103,-22.358704550606483,64.82065304344843,20.422904857092696,57.60743122476632,25.0
104,4.206285549703188,82.42254475120053,25.53529398514576,66.70275888600122,25.0
105,15.54227905671555,72.03243055477047,23.718161471841086,55.71901398453813,25.0
106,19.38218493156156,81.01213441950402,33.926813626061104,62.77044600540336,25.0
107,16.10820558734968,53.704890881436654,30.195286411328986,31.533225599643337,25.0
108,-15.733755684885562,76.00377918341702,28.3013715744195,54.27982202923094,25.0
109,13.368195426714255,61.42474965774904,26.004959330865688,61.687424567050186,25.0
110,-0.07527775611455745,72.7927220639331,27.627838272654493,54.29356226958781,25.0
111,12.694885635990431,84.5142519467049,29.53883874307276,54.71349447634311,25.0
112,-10.188931969131175,68.28782702276705,25.762218713711427,49.98657658406435,25.0
113,-7.872619160893124,62.38546975958532,25.73436162716817,26.521712551992774,25.0
114,0.3305257520807898,99.39675479847723,27.929345581263533,34.19925557437204,25.0
115,11.313001115086761,95.66164562169249,22.600308398326955,45.5371265080606,25.0
116,6.6163998065875695,62.80046377650092,26.665688160196172,39.52490683528851,25.0
117,10.988907871007111,84.98409584587534,26.651119325505896,61.26046431068972,25.0
118,-5.202816109403593,69.60805048903156,26.866312097115205,52.80864074460786,25.0
119,-9.113686437276794,81.91572045727267,25.38484233369063,33.91930214024967,25.0
120,1.6095635939238662,87.90274124459256,28.85288620395599,34.65408889281647,25.0
121,6.347149963261944,64.8096649465632,26.8260964460372,53.526366467803285,25.0
122,1.1361564950490697,73.15666312283531,30.83886365083838,54.92506778887262,25.0
123,7.51613093082626,81.89781836915277,24.942433779768997,54.01559267412155,25.0
124,5.3517624356763855,79.90517138448108,24.231656447335766,33.460656907876356,25.0
125,21.188688968959358,85.88862758622977,25.74318987842107,68.33525961112288,25.0
126,-5.451734382252181,86.41338552516342,24.370803972051558,31.119084254262194,25.0
127,-6.5259319858801526,83.70316318732364,21.980117851684206,43.515802855670564,25.0
128,3.344356313325744,74.33316942854482,28.041347870751558,64.57480717666994,25.0
129,2.881955858753716,59.49546134993609,24.769074508054427,49.27301671973152,25.0
130,15.789383525074483,79.36049224723686,24.230687702173704,52.99134468964299,25.0
131,21.666474461099714,92.2623496216435,26.47890047990224,53.19404981741702,25.0
132,-10.92053590007924,59.28367992767498,24.20031943145432,44.70405291414412,25.0
133,-6.447663718936914,69.21839299839888,25.4203603136978,53.198584366703386,25.0
134,-11.21250003914672,76.59653486705365,19.83663721618688,47.31038073229879,25.0
135,-3.5939586300500563,86.68399076987836,21.493516156122002,64.04225964007071,25.0
136,-16.956486385281796,72.18655589593949,25.609106970518354,60.774119554168394,25.0
137,-17.34812524516697,65.71684892429467,23.67321360934069,46.74410300167537,25.0
138,13.08309536060679,71.95833146649277,20.083703383471352,78.74192927674375,25.0
139,-2.3392654130537798,71.75529752521626,25.28552173891319,63.74362106438842,25.0
140,16.03429517710122,77.87502867727798,23.81936789008573,27.758338369131724,25.0
141,5.894185990866538,92.43961190612274,26.00274816424798,42.47412127702155,25.0
142,-18.609282350452006,53.602920203028056,27.371963098609832,56.95725721580602,25.0
143,15.660586630378539,76.37495157126783,23.39990979558947,62.510473148402696,25.0
144,-2.154836140122942,77.6226083286657,27.985113139160823,35.46318958301675,25.0
145,26.72913384435122,93.86131183129191,21.194547226596164,59.57062378429862,25.0
146,12.226503150482603,78.75881371607399,24.17505938132923,29.71727164528093,25.0
147,-3.945172612024484,64.44015042227176,28.503867437138773,38.97876670513286,25.0
148,9.356347130324659,71.28353250253689,22.46719938814459,58.85959321501983,25.0
149,-14.571118909376716,70.9421013230383,23.575516044413177,35.52968826400636,25.0
150,-2.941683890491763,73.88250269784062,30.472471286429553,54.163638123133055,25.0
151,-4.010988069154862,61.52365970547708,22.501926633680686,36.68552916428171,25.0
152,4.833785829868466,66.04770824528973,23.793179891444268,34.87009982000649,25.0
153,15.810066113493537,100.5328943314122,26.618915774927782,25.197205928431167,25.0
154,1.663582690085045,99.82388491862031,29.21311595321402,50.89196307617318,25.0
155,-7.078726837602907,72.84694254982766,28.772933865155064,60.63640632394523,25.0
156,3.462460471578873,86.13679897266823,17.785702061253154,57.9045745055335,25.0
157,-18.523026663601016,71.14036513009381,29.35745190102977,55.83647820633471,25.0
158,11.239756667735158,73.8171038351438,26.410570568644513,28.436349408865958,25.0
159,7.258533243505288,82.88251819318464,22.59524057480129,44.19920245551562,25.0
160,-14.241255880799484,49.06575165174362,22.456631937548224,44.90926587098849,25.0
161,10.233831145482165,92.14550612693039,26.808885684598504,65.28996918084273,25.0
162,-17.571008590068224,53.82804302898276,26.871634794033326,37.21217302981218,25.0
163,0.20686256272195624,73.69165567008483,25.34122489155933,40.7574794753444,25.0
164,-4.711680854027353,77.56286932674116,21.007597830058696,61.01776530343392,25.0
165,4.531984329211402,90.92228019658569,26.474334204744213,67.96412491569964,25.0
166,8.515987236007511,83.20354381056677,22.16376961288763,48.58838127991375,25.0
167,-1.677139983368325,104.88690079252758,20.075352382631195,56.79601276901923,25.0
168,18.903349141091557,62.55032764669906,26.081555656540985,35.47758584694954,25.0
169,19.641237469019902,57.84612920680695,22.405862704127266,46.885906606961186,25.0
170,13.139912383769241,77.800446508222,29.231955752965202,39.78223496755599,25.0
171,6.364878051026865,61.82291301514083,23.62352313129082,27.097282475934485,25.0
172,7.9032949043100125,70.02901286470723,24.63922161616869,12.764398070314872,25.0
173,0.23780809552618098,103.10423197389412,26.664232311634564,39.97239781559382,25.0
174,0.7338811634724705,69.72045983706349,25.147300571863177,36.63522687117986,25.0
175,-16.225625132269883,58.21259151618117,22.295215637172422,50.900131203820656,25.0
176,-4.946725298715078,80.53547366187381,27.455170593855037,34.96403109029252,25.0
177,-8.190859728935036,61.01259303302199,22.845160933509675,55.638757390016714,25.0
178,8.589732511057953,76.99085337844033,24.59225389363622,60.63052654243247,25.0
179,10.436959367161627,100.69582608692832,25.86160116535695,48.93540916990197,25.0
180,5.325582894259714,87.1156435414465,30.365672088355634,32.13894116835522,25.0
181,-8.130407584966047,54.54034209869142,23.44295789774739,33.84466323558636,25.0
182,-16.659603877649364,77.40517452291375,23.16239424265873,51.47297364623432,25.0
183,0.04130438444208373,90.03255437608516,27.679008896188535,57.36386686204025,25.0
184,-11.300228473056837,61.98437267080321,28.360613931275022,58.96857513803235,25.0
185,34.95652008969489,87.18140037444435,21.77093377066581,51.451527299023894,25.0
186,-5.678893574725477,84.58718528640964,22.877653539684818,80.17325906281032,25.0
187,3.078169470772834,72.51489948268787,23.445480714864722,48.53060225209432,25.0
188,5.991006041759469,82.9208158365354,22.462474088220258,51.08647207288534,25.0
189,-9.257125650902925,64.94305572346357,26.483913279844888,55.618308120308846,25.0
190,13.137229628567441,80.99667903994647,26.21990903017515,44.03455032833719,25.0
191,3.5307378272486805,82.74347084393149,22.36661927032447,62.62506480408146,25.0
192,9.251090812061895,92.9119360967835,28.944129272487643,57.87649903365635,25.0
193,-6.351455050832884,60.57041591722448,25.794667615866885,58.963004293535015,25.0
194,5.766773210894568,76.15030903278141,31.325607990635124,62.165869858926044,25.0
195,30.46991081763595,75.78605675627833,20.003429509531706,40.60932673054212,25.0
196,-2.080263255580647,60.40640407898934,25.19309141592187,56.75097763992598,25.0
197,-7.160501298064974,83.90954225705225,24.3165031284749,45.75781753820287,25.0
198,-5.809755406117388,69.04867743116762,25.43695443710132,41.60594868097204,25.0
199,4.6137200580991715,71.09696894213316,21.686049718690995,20.01133972938436,25.0
200,10.492694076212848,84.09117062745456,24.607189880934346,47.444792510087,25.0
201,2.893053766199467,77.59311402133946,23.461136890382214,37.622645535936044,25.0
202,28.70037754291051,87.71851224140808,25.189579359498808,53.08741057831859,25.0
203,-1.148806500859451,57.569730990319236,28.74483539213847,34.048371937810444,25.0
204,-0.034935065014197075,70.01353066077884,26.11383813785891,37.9536991585675,25.0
205,-7.137105637912817,78.05194324325521,26.588780066212244,40.59760665549403,25.0
206,-2.432621327503952,59.01713569103406,21.30835041837893,46.297886069889984,25.0
207,-20.218216186113125,55.976930154231994,20.035910064558323,59.253294085786166,25.0
208,1.0338125635970523,71.84545617776112,18.970788660254293,39.20831564685252,25.0
209,15.425454366821121,88.13715579269123,25.870531878972734,51.38846820544535,25.0
210,4.180193371910024,83.14978842308538,23.662604469577794,42.769933063826045,25.0
211,-9.848760785035761,64.10774136033884,25.634718144875624,15.499703342186647,25.0
212,-4.552992000791093,72.11488505841646,29.601019824990836,32.541481176078975,25.0
213,18.540856736440652,81.10621541113518,26.930560739912778,46.3793244021077,25.0
214,-10.053214130703232,55.63172763005155,30.71749136563234,48.52011587400533,25.0
215,-1.705429429390708,61.24464642079597,26.299060889768434,57.238980437642546,25.0
216,-3.5529953027120866,73.67459736359939,22.382403997659743,61.947160419921275,25.0
217,21.649137948429832,80.73849218160854,23.561967577500226,46.448046048143105,25.0
218,22.58361660869655,95.44564351306606,25.547822686018,54.30948016679973,25.0
219,-9.058264045634884,78.93770380295564,25.335397478591208,56.10874802230557,25.0
220,-0.1917632046022143,76.79118487230691,27.93895899461674,44.34690104835033,25.0
221,5.47730374730246,68.28114842417317,25.198130796195944,63.37923886913116,25.0
222,-15.777394569680988,64.02083693339965,30.321818414201093,45.13202547209689,25.0
223,-6.594165970943475,65.21285040368062,27.980415836223298,55.653515613375546,25.0
224,2.424751615750843,77.99580891031714,23.95995848473702,54.27510746715571,25.0
225,-8.317421167998653,59.8754899040531,24.189586268985106,34.698629355427606,25.0
226,14.75841107076838,87.14700748922606,21.087921407537216,56.67912559619202,25.0
227,-11.01100339873212,56.056317082688395,27.721275431175428,35.344113270614336,25.0
228,8.121233317128624,55.814807794610395,26.69997697836589,48.863641081239024,25.0
229,1.6813473537025843,86.12536718859191,26.834753443020027,59.687843034805084,25.0
230,-3.5994130993979034,67.72371022265118,23.632873954444847,43.36102798558412,25.0
231,22.233888803656345,91.93254238274457,27.65168061627667,49.305730849893614,25.0
232,5.964738284408325,98.42127448173024,24.259454119555123,48.441223210593925,25.0
233,-4.0996477020897455,71.27130179980409,24.320775740120915,59.71445466004569,25.0
234,0.0345591967330634,100.62638653543168,27.854679922592858,48.92626192768567,25.0
235,-9.800049924737394,76.92067900043973,28.702448866126282,47.25603077381905,25.0
236,30.84896169888571,98.02777996425549,27.004601207549435,62.19059213875818,25.0
237,-6.517521659154393,73.3555044288561,24.000694025842307,40.51725142690567,25.0
238,14.66380415401922,77.5526450119762,27.489803758907872,43.36367241093446,25.0
239,9.997920993221662,85.36353066269899,24.161713617798963,70.24008116070928,25.0
240,11.167792120306874,68.45681492586091,26.424210151715144,55.8315236578171,25.0
241,-15.452035998605997,56.691630479947094,24.974084920372725,59.125744813898436,25.0
242,0.8604922539256581,78.65324735198676,24.830260718061165,37.68230804531571,25.0
243,-4.980979895528525,65.97890217807668,20.776655000539815,22.455034424260653,25.0
244,-6.061771753674888,70.33725924516054,18.15273875659852,60.603619689166685,25.0
245,-4.937884412153949,67.87921547329496,27.56830686519707,67.33449613419066,25.0
246,7.942761377263862,74.94440507639253,25.619050493782893,22.696405332566247,25.0
247,7.280636352788944,77.56787807363321,24.01403290645005,45.77198963300218,25.0
248,-9.700418515286204,64.04750987633646,21.21004041580655,42.13653742041245,25.0
249,-7.748574229481818,69.52650642228365,24.48961306327982,37.8889082456127,25.0
250,-14.61886546928363,72.5557085660134,26.89542217276132,58.90231885551385,25.0
251,6.684263525562129,83.41723669980158,26.118076949875878,44.862713234142475,25.0
252,-4.8605620755241175,69.89677722929726,26.194564134759595,71.68530744470313,25.0
253,0.7179218563777239,96.50869685009313,22.752365699495847,36.70342261450088,25.0
254,9.017061675429636,88.6759641166605,28.845743294970088,53.18434862147651,25.0
255,-4.284664388267892,92.29307812224286,21.78708522828447,37.94181381810488,25.0
256,7.8381440380173455,77.58367701306811,28.697460044777507,74.6815959355617,25.0
257,-26.39652854726829,57.31107547183752,22.884454620905046,50.98211823469008,25.0
258,3.660103521852992,87.73038681541101,21.446891697680496,44.67068510616569,25.0
259,-5.173765014582214,63.43989651483664,21.028223442782288,31.293631143543998,25.0
260,-19.441458952039817,67.0951187526655,27.84156220770914,57.595241865308516,25.0
261,-6.973896415900098,88.967489225841,24.718052145417552,29.578642955268933,25.0
262,2.1184574034463974,67.34217840533506,28.555535286501282,68.48079551477106,25.0
263,16.631918206940867,79.46730800873726,27.195991536930567,40.30119573536423,25.0
264,7.534237632087381,84.10870578967695,25.684360975483234,39.66835815524557,25.0
265,5.786639031014211,86.22504690121077,28.306976563666336,56.04239269300387,25.0
266,0.7243272844170874,51.52155597236297,25.64133193208012,57.29822642980742,25.0
267,-6.686392729582543,66.33016979744535,22.859728759574814,57.862587794592805,25.0
268,-0.0342158330890292,54.196961951693936,24.03834329355163,57.25063400132002,25.0
269,-21.792749625988836,71.41019183574791,27.988113875444945,57.924024662062415,25.0
270,-1.4604217548950529,87.09140721352439,26.87439254673172,59.834031755529956,25.0
271,5.83630509948059,51.96378792823177,26.36492156099162,46.703703047157845,25.0
272,8.181599490556238,81.97146251995312,25.460016348806597,67.55296098041988,25.0
273,7.392940281805016,78.1661226264604,26.03630359805515,32.194897549043674,25.0
274,8.354693526527171,73.1390822223439,27.180679442737564,57.1212707537351,25.0
275,31.99836754935809,95.19838346220412,25.665907662012863,35.89991768181378,25.0
276,-6.210146454370863,80.24430575438879,22.888760872650046,56.518996180290216,25.0
277,17.95931492893686,80.21736857747179,27.410307201678876,67.04043541620798,25.0
278,17.032503692165015,63.33029071537849,25.142978030617076,46.44391171795364,25.0
279,-16.277840146409535,66.15249480795411,24.97669309676394,33.2509907718341,25.0
280,1.6891517038534634,60.79874182157096,32.48274090681122,64.99352807849843,25.0
281,-9.935736704925816,73.17443476437784,23.386799168366213,56.81198014522961,25.0
282,-5.978612482474006,65.90158987895663,27.355537122324776,42.184864485379045,25.0
283,-2.5802808431744246,59.798337257643446,23.30999268695764,58.823315034708045,25.0
284,-9.575200929261197,89.23321624488057,16.30298684465524,48.473159620594465,25.0
285,-3.563244478343073,74.93083057165882,28.55189605317465,48.29636062925433,25.0
286,-3.132416339842011,63.365533290486965,26.12217738548503,52.33828872915074,25.0
287,11.352096932196154,68.23853280827583,30.20836695104356,58.04962026392264,25.0
288,-6.847599432740175,76.53047518431418,25.238983402923534,44.08696381637252,25.0
289,-9.973919246626249,57.504418423801525,22.75949994875418,42.64537811635962,25.0
290,7.4093795190334975,96.5267267685796,31.01903649804423,35.93645623822252,25.0
291,10.510101158019875,82.25323797335241,23.0745152213781,51.20388277534916,25.0
292,14.04843947777202,69.5784358608314,25.991756773275686,51.27372151975323,25.0
293,-12.281326445016536,55.02012929456074,27.598622560382594,39.50239477712536,25.0
294,5.796941815751491,99.76803345033177,30.556637846622138,54.52133925558079,25.0
295,-12.15725619638588,51.90878698844241,25.418618197516317,51.11050435495164,25.0
296,-7.233884715192722,75.40164333699417,30.466522984482204,32.47530096017153,25.0
297,6.397207502238625,94.67672579376838,26.926854223289983,59.84157672330874,25.0
298,-14.473788197152402,79.04599873213996,26.25145666437941,34.74547817208903,25.0
299,2.6718115260988,71.21820978704325,26.145165382700498,67.20441691733325,25.0
300,12.13655968838758,79.07034329498994,21.721640035251273,51.05526687679531,25.0
301,-6.008834853589167,57.301703768931105,26.35585486768712,65.3772023644357,25.0
302,-5.328284280310666,67.77043060956323,23.9976782430962,44.30302276203449,25.0
303,-9.760544913248184,63.58255032409691,23.0824916440175,57.29053679207853,25.0
304,-0.3858361646713069,75.44057155145538,25.48609653382369,61.67674627228706,25.0
305,-16.365477871213333,59.53754384787475,27.54145444790162,48.29789119431276,25.0
306,20.17514135931775,73.38951949784192,29.261433374487464,45.30069454669472,25.0
307,-5.974414055826861,77.00919909443255,27.02132077279379,67.97459700941873,25.0
308,3.214055265570695,79.37503118509558,26.033674179238268,44.48706860973778,25.0
309,1.8618886080182042,89.953357093985,25.141578027802215,50.02780736424524,25.0
310,-0.5310178043884157,86.70281050887243,22.96509391646565,43.03703193227346,25.0
311,-25.319503571543606,56.27007138212908,23.573426021539987,32.29111715186068,25.0
312,-5.7897738069514135,70.51432362128809,24.385373205883973,54.4673393231851,25.0
313,5.858488303943529,78.28920600790623,25.447622356290562,37.96442336995274,25.0
314,5.028769390957359,72.09604570539243,21.331834434815672,63.003865441302025,25.0
315,-10.689911554721153,69.14142199809962,20.71973852244986,62.528354212275964,25.0
316,-9.325146171821798,80.12824488722981,27.56575248778151,51.57519011550166,25.0
317,-2.053989524698532,74.58858915272423,23.93849468978958,35.66639308552711,25.0
318,1.0812914971166723,76.54099334430805,26.1139705491196,63.38370332623518,25.0
319,1.5287640558188276,83.62001323450099,23.848270694005905,53.44103478411678,25.0
320,0.8480162736983474,79.0745452204603,17.66115181929628,22.327005546604052,25.0
321,18.07374031344581,81.76161438198258,26.637493966638143,56.810717999944664,25.0
322,-5.139900752806511,75.00854211265562,30.524187736878478,57.94773118689827,25.0
323,8.790444518526705,96.23901972507714,23.49625445172042,58.624384264684316,25.0
324,6.07045454368212,56.99718145407525,26.124659274375684,64.33302652334756,25.0
325,17.86295040984462,70.49403691534586,27.22100191621314,71.74269173701173,25.0
326,5.814828638894992,56.50159660506979,19.429815058113807,39.24879224268825,25.0
327,-3.3998537688327173,55.90608191720824,28.942128492363775,27.475604472820518,25.0
328,-11.126889937783165,55.14075614949599,27.311945120883298,36.22162017432785,25.0
329,-20.502447527543815,72.4184967196782,31.941200766034235,66.54623051029091,25.0
330,-0.25999642742297513,89.16143408321422,21.530389316614315,63.610383241926115,25.0
331,6.528287021305966,73.7144932783276,21.009855472775044,66.38748663574,25.0
332,5.606799295401199,69.37570187490535,22.989772712040157,45.51227771535166,25.0
333,6.484468443498735,76.80192218261578,23.32303237786717,53.8654188769872,25.0
334,-14.640674432436587,56.91763478379056,24.92909675719521,53.724860066248006,25.0
335,0.6067919090015872,68.21854361220186,24.07116925166685,30.713831174918088,25.0
336,-6.363002451079458,77.23131871808029,20.37683881013141,51.79526142399827,25.0
337,-7.249497521139328,70.6766718369438,21.235557618744018,49.39890240313607,25.0
338,-10.240005839380778,76.35533929215099,23.60841273912927,50.821308715984074,25.0
339,-14.68448100209886,64.29257594923152,21.751393506733187,41.27016260449012,25.0
340,15.853547317318146,83.03912587218524,25.557837838570823,57.25215234812034,25.0
341,-4.309884771310049,70.62798189615856,24.285296237114096,41.53536769783327,25.0
342,-13.456840620540738,66.88157473690376,23.63330845674805,51.236895189308584,25.0
343,8.056629275428515,82.80573119707194,26.628008864632235,53.818692154393965,25.0
344,-22.0176181384413,59.918209348339055,27.9207750187325,58.88737660684829,25.0
345,-11.711036859026914,79.11328138806296,26.95632411408167,58.18244657943451,25.0
346,7.011463363464771,95.69959024714753,26.97546259080036,68.8959242086092,25.0
347,13.072424208181653,67.61290930704753,19.429592437803734,65.03655927524898,25.0
348,13.327259068067006,72.77267287240815,25.080374342986058,37.93224773386748,25.0
349,-1.561329329724885,77.1855004358813,28.015545382992673,44.212510811520204,25.0
350,-6.932777750662898,68.48181483606045,28.74508165538091,63.95692409391364,25.0
351,13.988353932767854,74.17533173386212,30.964713759505692,58.692182355654055,25.0
352,19.6719045933786,60.37339548045056,23.335011264720496,51.91270245988035,25.0
353,14.092595437455191,84.43848664424347,28.879185829054897,50.946467141159964,25.0
354,-5.899351581082776,63.968781554415806,19.038277203603272,45.51364532127136,25.0
355,-9.768640012168582,66.25162366937803,24.64780467163053,46.204497449201824,25.0
356,17.746419261742044,79.10402054073717,23.02511622800518,67.60414849864539,25.0
357,10.472050227336217,101.94493636048276,24.717012773782265,62.532448185878216,25.0
358,-4.771148269489711,77.33577923618914,24.05896285582399,64.88305537875063,25.0
