unit_id,JobThroughput,PduLoad,CoolingAggressiveness,GpuTemp,DiskIoWait
24,9.284461616217577,84.51402697968076,29.62978728012613,50.12774488983004,56.039982505495175
25,11.541251863134177,88.06458318480809,37.57134702322519,64.06956475541978,57.43180254197624
26,19.56406466896749,83.799045824564,16.568445973133663,35.75909119340089,42.78434570773535
27,3.062521063302611,67.91176229284335,35.755384051457725,22.119260824905094,40.72634806850145
28,-11.881382074456406,58.07944590979477,28.772823570277247,33.113209254099104,53.21495939367031
29,4.630681998454147,73.31682967961713,23.910962169224803,34.636697275322604,58.78651091459087
30,-4.912774373397917,93.63395699565298,40.79402965888845,57.36602633202376,50.2131612541159
31,-10.421755976296549,64.23848840050249,61.80093985153518,51.12322657228621,31.570278279745082
32,-18.914347798595628,84.204610643385,43.93439940248318,53.626833187743955,68.42328530492279
33,-8.730446455428014,62.73428228824444,47.3130200844296,58.11170756116736,38.6455142919714
34,-25.138630735775173,66.96056332463856,35.86124425674639,42.198379061483685,54.91974755145623
35,8.145385905099563,95.02094967971676,48.691593281158006,46.66648643355166,45.611647770894685
36,-14.350394856500408,69.98176587065386,32.318305968647415,44.12501710032427,29.134638480647556
37,6.771732520156348,68.82150981520115,38.62780292023552,52.16373462654165,53.51110897252303
38,11.340102028859386,75.17626096575864,20.89350752366699,31.09955552795098,46.778953414888946
39,-2.7988633153182407,68.60472839415169,27.707394211028976,57.7209751373323,57.07398924207624
40,-26.795207802021892,68.98799952309952,53.85606784231018,68.5365280661408,69.6334561281095
41,-3.630546590043555,92.65764144488304,37.57059360026976,50.762151885932845,66.29381535921408
42,-1.3606463531603779,80.94398608872285,47.149676187634235,56.93491416089137,75.38970045430163
43,17.659056661543165,85.26826192852293,15.863531506199624,55.48486659199311,47.590440231133314
44,-15.01073175455138,77.59815136293929,65.08459913817242,57.388129247394104,47.99150215850007
45,5.622892105740122,75.91487992263663,17.011378160920373,52.192759733099706,63.63638621871449
46,-11.886073116213527,73.73466890504764,42.82411977010426,46.75871717631752,57.48371106574971
47,6.724200392350377,69.744378882895,31.92363474027386,61.05020778060053,80.42949172826343
48,-2.5006966492260827,84.34307198265024,50.02979585295952,35.77874140010445,41.99843710302701
49,-3.1662409821382487,78.14323711876894,57.12864469254265,55.793170304815206,35.62547170895716
50,2.625343763805737,63.493726900744605,29.52600635619509,41.91321398755181,48.087581870445554
51,17.288079816430212,88.15290466007035,17.07268601570601,47.991726557512436,41.36213812579698
52,15.095361697126366,105.17221109993861,38.54112108141462,52.51392079068575,40.395699344257075
53,-26.922108688514278,72.40154061264202,41.447319555136325,51.19455385972378,43.63024684842924
54,-19.91011505608902,76.88562358192891,50.42197348314889,35.499750987709106,34.90606216493722
55,1.0162417414468694,69.39734514136575,34.49651308873335,45.020423700127864,51.836754016798366
56,16.570656719972682,72.64266556965786,30.94517012258393,63.89372010667711,37.90734835518229
57,-5.547360303937962,77.0420543551857,24.119396445544808,44.439228655166644,33.67357044415527
58,2.2246733500678655,84.00153570114865,22.003545630534543,63.84629468708595,62.69155429576248
59,-18.07169615061288,67.39602317159812,51.4599895257433,56.9627227405131,56.76644277450125
60,-4.527142953776605,78.95211321980759,41.56491223524515,47.78008690844502,23.66038568712622
61,12.397880205285432,69.62442183421916,29.965482324684775,74.59541257661868,42.0663637391957
62,-37.48920653683297,56.39402718980504,61.43285416074118,36.655502156084964,34.00655743416884
63,8.004582454297616,86.37752066052101,27.617637071078313,54.712842860250944,53.91008772577906
64,-3.7842060031768314,83.02009860421695,33.71233074762173,45.683472580644704,73.62661052621623
65,15.06671497697522,66.64871679418934,53.049698258297916,55.60449691037013,51.99235232780866
66,-13.432701887026061,86.50703806560036,48.82950886965619,25.355208524698106,52.270032814710646
67,-0.3824757778208532,51.64898335281646,33.820078742499916,57.98228990022033,45.36374141497104
68,-15.811297382785897,89.44702968219336,55.900589047546504,57.970197430807026,54.453324422800655
69,-15.260861427688745,75.58264135367577,38.54085171465828,44.366605484096176,56.27556215530218
70,-8.968469066918356,71.53929432606341,53.11094595922704,54.234430583887175,64.0323122542119
71,-8.713995921563694,82.61895576651396,62.05111583912002,60.12219476105071,39.05050935802842
72,-10.809031373383798,50.37350547931876,37.86438858130615,49.3450085650427,57.392608529666404
73,2.4607032110364506,78.68480733121906,31.71718945693794,60.45478996218126,49.81790955999078
74,-13.327944190526285,90.28288489301063,48.92923790159985,42.007369477322044,71.4244347773053
75,-5.6940347252594865,72.01534550800429,45.456950688460566,52.26531525885443,62.307455112510866
76,-21.024599077024007,68.89964604799654,60.306501032777625,40.13270776900619,34.592880829554254
77,-5.251122872030995,79.4816207296236,26.8054306670558,42.088528207731706,53.086519862207126
78,-23.516048417026035,74.24713868953435,42.16618084261707,53.526283693334605,60.09925384701323
79,3.6944493699617875,87.72281125345103,46.97707266349606,45.92749736218969,39.41479954046118
80,16.243470584571337,83.34090903309084,33.89250446347503,44.26651163731436,58.27744810248646
81,-4.120373680525617,84.10596201874144,30.40835495676173,64.19530033777428,24.05572760529219
82,-12.080769820996382,76.89378538267634,42.14001175775298,76.7679429969417,45.83603946243766
83,17.214296435000847,68.02595749390943,47.77193936471868,41.01917999983061,46.01342915602481
84,13.589003718582589,82.21284087624967,10.23535730340013,57.045989098831996,52.49266170092826
85,-4.654898763562199,87.0169921829051,38.21825454839416,48.23141711043845,37.7196552714383
86,-13.920823530518577,79.79234756003987,40.981747155550735,61.15296607708056,51.37591583840269
87,-0.8966565634355002,86.25727354934432,30.498629826600563,62.38726851923123,44.12470119999811
88,-2.638341513990946,79.35677075261867,35.11081945469813,44.99866098996349,56.00015211473735
89,-15.52685940429121,84.25750571085482,36.32065469039143,59.00897868577897,45.75762807465506
90,-12.663795985420023,82.11122816950142,57.17923080408725,56.20724061402876,52.212047616019554
91,-23.97897944788049,63.820965198879854,29.74116192391784,29.641857396463074,52.4599391997982
92,1.7242010775680656,65.95863534197173,31.83396756363625,30.26091599100079,72.50263619065565
93,-20.851363517423202,65.25960501861081,36.04890550444287,42.163144059563685,67.10386565147068
94,-5.069125925335344,89.39196127525534,42.319006270822356,53.63939915016345,73.48886816300069
95,-19.73920820239324,50.57940536623853,44.639290913778844,42.91271640632981,50.600995890893394
96,3.1625897263117446,73.07707702237319,27.687073150900588,63.78323906486618,56.81569800241765
97,-5.654696027477466,93.82970569098981,45.20049310289255,42.264483419915635,62.759516418317745
98,-9.227903711809198,79.45104497029214,51.17507890366999,56.39407231757376,40.083758521195314
99,-19.50341550473136,62.86484899505723,31.034319737529938,52.155527984947916,28.030548641827234
100,-11.207298541508292,79.07441175807305,31.616046534901717,55.08958483498897,59.76283150620512
101,-20.223345194686264,71.09722958878226,52.72514839972742,39.74609516671334,69.63413730680597
102,0.8383209646763353,78.20975319742438,37.28546307596809,66.27897773601788,23.519039661954544
103,5.338964311873108,86.01105451089536,24.362551340832482,55.68832959335175,53.66922247410526
104,-12.192275478455793,87.0398563570324,63.997627713542514,70.87614926237737,35.31513216342766
105,-1.4978479770538637,84.97115105070188,57.89383879947797,53.559164328084066,47.45915826074565
106,-0.36057275894715646,80.72033028254297,37.95906681444882,54.87679287251653,42.15417449261011
107,3.0445067195762716,92.60373913894577,24.302457304524296,46.928188514084646,57.64369175451176
108,-10.86425897040894,70.82106825364012,42.69746126567564,37.03457795114438,45.681434872132556
109,-6.500712239028131,84.6180969399191,39.35975186505059,66.48128582535492,58.958654071617204
110,-16.88601759825522,72.71290794217961,39.890608718943845,45.351158396989355,50.78013160500825
111,-5.140415522262885,74.96629681717862,42.128147474897624,34.58305351955165,55.263914318682986
112,-16.807092582710478,74.83614093258264,38.03053916881225,41.66254034355983,54.30580582585127
113,-20.885622327792166,60.50394716362697,35.72976848128264,58.989306400803855,44.43115026233869
114,-15.702963770232877,63.444688654069594,60.14620850186907,58.16897788320274,43.30133476886896
115,-11.502570444725196,78.84767096552036,31.399253458925003,74.74830696420638,79.87083111306882
116,-26.787821932677325,46.59482228965169,38.10578434877906,44.9768943235125,60.68688395991777
117,26.57956225148815,72.0600305468995,5.687700569456995,29.448838084702253,51.96266397007053
118,-19.8570801081804,71.21704567286378,54.028683668229895,69.51462827761571,61.25116060413498
119,14.265473314230949,60.41796432238114,36.37263121327492,35.72234042885402,62.61956156516219
120,-13.714294549271557,91.67068357268361,38.68939874428541,44.31997611755118,36.64640652911949
121,-28.091180497309836,55.501846736416255,56.591856744698056,49.656601289994086,51.46297115031307
122,-0.09125923457041818,77.65787628483824,23.427337093437714,61.80525534413581,38.50948968119706
123,-18.153376364122856,76.74455150618927,49.11778787222941,39.46302849709626,42.24715155426677
124,-14.21164497886137,70.52427525705622,28.092636671484453,23.164927502296223,68.9186945040789
125,-14.088718863402805,63.016684767442996,28.310211630717745,46.18257828009253,23.089111901745326
126,27.79159013326415,78.98634812335101,35.213243504175125,34.08029380921238,38.87808874021499
127,-24.091013323904413,79.26184471068596,51.85820305452697,45.683625077135574,56.48162053776784
128,-23.05414032134992,75.50375843812913,51.67765952691854,47.901687814044195,60.55708280596585
129,-13.09288631988668,76.73823114502531,51.96467304241044,47.40340245700661,35.28003450754875
130,-9.38499108504174,64.73988907726024,31.597653548306255,62.205833295086016,58.378520973888435
131,3.940671938726404,83.67134385011106,62.91945587906978,67.60675100773307,56.23902773844101
132,-23.246111973407732,68.1293813372013,67.49192698745907,57.57357493130158,80.35495990066991
133,-8.43500602447157,88.86653561252847,33.72241668488452,52.054766076430866,60.43452070844935
134,-6.778803247477228,85.76660458022766,20.920834002927702,53.971911765962325,11.130882513549974
135,-9.322068815313019,70.47625407845894,39.61996637985216,31.09177059874107,46.3330468007434
136,-1.3205581843849075,103.42666754419955,46.49695100681039,68.94472666250732,52.48000498330227
137,-6.682552198327343,66.57989246842004,40.20526950080701,53.80438370503511,34.06177866075505
138,0.052421315191290674,73.5084822085288,33.31866587246789,50.06099863642275,49.27273992495003
139,-26.479516426421206,58.249373466653275,45.044411535518876,65.96234348142258,27.504263599016383
140,-19.630540717973158,67.18824300924939,39.782345368153706,30.582563539910193,40.78966111183088
141,0.4274816465061131,82.08672988599511,21.91527035514463,51.76769965879507,76.52454806195921
142,30.46999246393978,101.09596772750287,32.30024829763466,67.93832401506924,64.47549955001588
143,-11.29550794749979,66.11065777375357,34.64946434882713,53.930051058750514,28.522487158067246
144,-24.055977122485515,72.31012550230746,34.608917623302865,48.60642147962711,42.40671201492299
145,-16.285533959256526,78.67881327459065,54.86852995985271,33.27997635818311,71.82799484628129
146,-16.340580728128256,79.35963480057046,67.76930422101047,52.70708744884405,57.548191642897045
147,22.92076768136381,103.69708400959998,39.61607838532509,61.776259722011034,48.827261484112015
148,2.14188460779401,109.95331450235922,58.91034195048444,53.10424101475918,41.74329096186718
149,14.806138420316849,80.76556974401858,39.778056440552675,52.799945892187,46.06290866991297
150,-11.074309621967858,67.09403277344111,39.94290576149404,39.628796215496706,49.29775917166225
151,1.3371460948204277,74.92669322687209,29.043266282294052,57.09682551346554,71.86157283564768
152,-19.158610794620355,80.75017065084505,37.071504876089165,41.89292014937268,59.10173543275923
153,0.39821127069324047,71.79240876439428,19.86358494434947,63.81366439916235,55.14607390824496
154,2.763725136692294,88.97688949612726,36.71960958065176,50.59604015436521,35.222834703954355
155,-13.16473282460563,61.244293396748915,53.631231130813504,72.13281291371624,57.32746927467125
156,-9.586065570352616,76.86010021204557,36.99386733906515,63.348602480337675,64.85502816479811
157,10.238725050264026,55.26637779343296,11.089467390969896,54.56312968658422,32.55414930866988
158,-15.588334106332441,55.45166125400684,22.948894363147865,47.49352822538874,41.73252533361314
159,-2.5870570857289854,87.2704851557912,38.85822682005554,61.004067326801426,71.58300148956779
160,-1.8504127248980136,84.02063535339467,57.93760196363882,42.12241031134997,40.698747319426865
161,-22.77552732819574,66.9725727844165,44.938479001845536,58.064064419764904,41.15016473292012
162,-16.083413189799966,80.68351544485614,53.8105839276668,53.9348391024496,33.90214218409533
163,15.47791487471494,94.28701542448759,26.5509373858303,35.83963538170528,39.64897872957333
164,-24.730846526497277,69.54253287299449,38.713624162771794,27.29531936687197,65.14368980565835
165,-12.901689815793167,68.89888693256643,48.85174999196705,48.029143849937626,48.991035746295005
166,-2.486452117582389,79.00527466983917,39.15694832327526,63.35589782509366,61.64993329906077
167,-24.98532097655671,63.2356564285782,48.98763544071008,48.01110319636438,48.77174230654165
168,-2.8257155682148736,72.65086898973773,31.471519456307597,55.54645599171632,77.60355736082573
169,2.81048859099183,63.82119174215432,36.72703056254903,41.091884697446986,30.85495185621582
170,-21.7740293546808,67.73957484463159,42.43844770913598,57.233240945526276,57.52118788039073
171,10.66098802982609,73.09084680768684,18.47450818403612,47.578696335113484,38.922944341484666
172,-12.04998004349063,85.61080435504712,58.951257407588216,60.62421328214462,23.562305745374818
173,-5.366814601216236,113.56004714066616,69.81955051678145,42.41927667269654,65.72920106470238
174,-19.740957984322982,79.60728232961202,44.74246794323857,39.67455053985779,41.597141088729224
175,-14.514509024340326,78.31414181159715,29.53311190143187,55.833743986576124,53.97425962847797
176,11.461516940357804,92.94340701014626,26.913174520872612,60.16375702114183,50.545128510982174
177,-17.30203198016329,62.40912137570144,58.07752825539583,47.54227954953918,37.115657581616404
178,-12.216938095681517,89.97928491548596,42.431460617434865,48.860819688967645,57.90181739763462
179,-0.8793717311820604,53.93155564982154,39.40892051454367,70.25668049723362,45.50414381106464
180,-11.293102035265454,70.42515439502012,39.903099805204775,52.10580162613027,50.733337664382205
181,-11.464006011418254,63.55144339897075,44.30132281929846,46.18584903777821,40.44976401186374
182,-13.208207476868093,77.31792896677437,23.325906202087037,46.278833101228855,43.92371879095548
183,22.693114798410566,81.50023874482626,21.304866117428766,21.606488653211674,82.06551613717134
184,-10.95727206671657,54.03543810470949,18.906045886853825,50.733712695702515,7.413789042096995
185,-17.73386682983707,70.4375594663986,32.19970626043528,50.38337263899599,58.27852363035048
186,-6.764413963025021,74.13519371357653,47.66771215618963,65.98442724768069,47.04947157132409
187,-5.382893902293679,73.31963818862839,23.191055469081437,56.79404854816125,54.54649637371367
188,9.685317080857914,72.67574723633736,16.045660854105474,50.44209961579574,54.773677983845516
189,-4.655162757705567,75.65372208827985,50.640394803390244,56.83308379147261,58.24183381510991
190,-32.15387340729772,63.72452189138612,48.05835255455673,59.6574411926009,53.24080503664032
191,-17.429986819826556,74.71642151767792,49.377624247228695,64.14028252931455,55.89837831673986
192,-3.555965385827764,68.85372181686155,49.79717832121245,49.217553919095295,35.95459093223333
193,-34.20644545015615,56.84357031826683,64.18871964832846,44.400608046779574,49.08318100720998
194,-9.822629559401236,86.27218790250514,52.62310669403248,16.49450016143669,31.510000057928004
195,26.010594651349944,94.69144984369046,5.1859077747601425,63.18190883652306,44.67225577942988
196,10.22970658047883,62.0963775571189,28.164254426706616,58.91253978723789,47.77467076854277
197,-14.256024922091726,77.98685680370745,41.379580309293715,61.43980408330282,66.93531124494949
198,8.39559781006039,70.38583780290858,27.093191220036424,43.382623216377716,63.432211842701605
199,-20.311322387304443,57.87310929196829,30.961540639016214,68.91453102192538,44.214669831321686
200,-4.934216761469122,79.11087448593882,27.89833912035296,49.85260554095187,33.115877977846935
201,-13.240001258484238,72.92111702798181,27.387598167294843,64.6771799426792,55.27770756996895
202,-14.72889041410991,68.39922130795267,36.57853116428614,40.272663702116645,42.31635687378492
203,13.04428970468038,104.33437813152747,53.30258084802195,69.46848328933449,50.39318258118575
204,-4.827883065267238,70.81977973096392,24.547057982503652,59.17042662925293,48.68905093972016
205,-1.6180079317041831,105.68973658689617,58.107368459357595,48.89545592339194,70.52905603047063
206,0.4532374303300024,82.06863753859488,52.874682244285054,37.02671648978154,35.87380814424179
207,-1.3118122811584145,94.72594934275999,44.65058880325146,30.834084379231136,31.77132994019877
208,-15.810984208299292,71.62507318048925,39.362210868294255,41.195507007380606,41.91212947689322
209,8.132549382361121,74.67286356050772,22.959619982803407,61.77088109196633,57.955797917798726
210,-9.538180773640072,63.84320921651829,23.208857473459155,62.45159466908965,46.04955282160845
211,-12.201504626016526,73.14427175426141,55.48048356423716,24.90094153940277,46.056169134469066
212,-26.966964229116268,63.3928941858818,40.24492890521808,43.43842360100875,49.47802155612266
213,-23.415990805811767,72.19577398025251,42.792501907818824,59.817171585483884,60.886577591830296
214,15.143744358520838,92.77000334606446,35.53225185068748,65.6014970844499,41.40796268513403
215,-8.048675401556334,87.98480928953353,37.161229266220836,51.28603665385524,58.78152553408292
216,30.375037203701712,65.63219361485365,31.539929760107853,47.46530438568405,45.103805492917736
217,10.593005170133207,71.32195575897823,20.53531855567332,50.3637033784116,55.31661124770375
218,-9.829823021347538,77.82462111440525,49.692409672326754,47.73962681824549,60.02313296054148
219,-26.45666581024383,55.78008908603933,69.30155821121897,72.95433761005533,38.25787036639894
220,-6.547260556015467,83.39639279961614,44.95617844605334,42.089908945867634,65.20641123701836
221,-19.396351515452558,67.71179168321221,47.27905756835723,51.96488823735197,59.35352569647325
222,-3.6329178325572538,79.68347731021142,36.03462719077018,75.30052109460455,38.163520259224924
223,-4.203777946813945,67.44956708049436,36.665465871920304,56.29015243467295,56.26879699487722
224,-14.103707468015681,79.48602410506555,48.0745711513433,26.71338352792157,49.4569152600923
225,-13.012336712255314,92.5721743972662,35.04495883749292,52.892338300031334,43.86117726727842
226,-9.254259640495004,85.00097156109759,74.13333691096419,51.66226727847859,69.67123160275585
227,14.130903869357429,61.522347705503165,37.01595999169005,21.591804775097653,35.2873045961367
228,-19.145042407865848,76.76634563460296,59.26275643760819,42.919482722801575,37.948862746482874
229,-6.760186457118684,75.85168565414193,53.132758649877985,77.41779222516621,49.217069010740325
230,-10.15668838786983,68.50444945973103,41.84471940399045,56.29912544740385,29.51790288817204
231,-22.995709139265088,61.8173689263082,43.233090136771615,57.87877466656185,53.76037297844878
232,-3.8492394899491624,82.74445267554167,39.84363420739784,71.24214698115574,53.97314447188787
233,8.832487214416538,67.41051755125537,36.33925723815909,56.74199275176404,49.760685297302594
234,-18.935233610380532,85.65497752914692,43.144827520135394,58.393343220768415,48.2425505867551
235,4.870382654459925,73.72430955346613,34.75261565648494,64.79305101032759,70.70327951549204
236,-32.39535296566546,48.11864580451551,54.21292049813155,55.53210515056625,49.33258027441747
237,-7.82271661223708,84.50279642705736,39.80076059896385,49.2705410139454,53.3944817819502
238,-11.713654475192817,87.49108335978676,43.86961005787494,52.0903122528362,51.9912806363249
239,3.2598676154288464,94.21023781781139,47.37611528219632,66.7781850859231,52.87230117593999
240,-27.97743059729572,51.82153880635232,60.866903859743864,76.57265975383874,61.00781777955518
241,-9.825653830081755,87.78489924548686,37.57257418273763,53.879283044583026,28.25788046581901
242,-10.871828034392928,90.23713630044892,43.9674465805366,42.660678678122956,46.14081967945051
243,-8.169040017743832,69.2595051704686,29.42030128784872,55.95059551367699,56.25745017552918
244,7.746863238167844,89.85899014046905,26.715234161277,55.41310821798075,50.522062049028456
245,-3.259996115144432,70.66697726811569,44.938046638650746,48.37847761429405,71.29761172789004
246,1.1045901239860554,84.9790658564705,47.53396812951721,22.557088270550356,41.82627092640566
247,28.45563210682456,96.57515858502929,9.909960065122085,63.97305995036328,35.20481870832352
248,-33.67867403939711,63.08521692000802,48.660506187167776,50.37005980084137,71.69111936277558
249,-17.513781405915374,67.79904498420545,28.429181236046276,47.17904284105707,38.236956956791516
250,-11.049025860335663,75.72423285680685,48.71892654541951,46.056809370489205,52.24597843931411
251,30.187571585466554,91.4647003926,4.1974537518657495,62.6926782511403,60.20555851617429
252,26.719652761703202,87.36305912681208,5.43658067656546,62.86451063099662,53.08071439749614
253,-9.08458857645927,74.48024340445187,43.80975873870277,40.20344454620068,64.13586440489557
254,-20.60292332613259,68.13912265733639,40.33817717262739,43.82990879939914,60.39960723501565
255,23.471236402533897,84.88950378916785,31.75348323322806,47.81174892077389,61.039013923333876
256,6.2150170942594585,86.82092404095297,34.29696798473175,53.68019214922989,50.47593036055005
257,14.836315592709353,73.7605193514207,23.4837074500182,52.02320112081013,40.87261167037463
258,-22.098765931294466,54.093847423110965,43.209507107555496,71.63456623736711,52.04395182089165
259,-10.540699212201009,63.60695265877807,34.61817279510568,39.325655173974525,47.16084304836816
260,3.084592979335313,77.54315665853501,37.47532382269197,51.377252433522955,64.32254470522648
261,22.320318378117282,84.7341703485752,5.054662997168248,56.951768627574864,29.6279703989308
262,-30.151792275390793,56.3257274303284,67.48299708926677,45.35181651695987,43.17757177318431
263,-22.385082513542557,70.80956569774858,39.163344575116504,64.37434247754436,50.82955836639817
264,-10.105039658635105,69.38004700866595,32.57473103580884,51.49557798216551,54.404854556496396
265,21.31653702562543,99.823662736443,25.74330243734837,62.292249340517515,48.370390484843874
266,23.1247888431921,78.52355344259732,18.212640031389896,38.24015513041437,65.56859830254565
267,-31.2310859652003,49.79313227369154,58.48003443176493,60.423211232005926,55.60104309956841
268,-1.1320004677937736,77.13587739284125,42.05174848025799,89.46654532824863,41.21888926974953
269,-1.4157584904379434,79.22576812193098,27.377795292121252,74.70121673221774,73.99970979676438
270,-27.409513511328015,53.218105266100224,36.382600542654636,55.941136142442495,47.19203918487341
271,19.45180467747714,92.564727974563,26.798154342962754,58.819078523996716,56.92755716658767
272,-28.547833430705893,67.07411585344549,42.18316909227742,56.74400478594745,37.67350862780308
273,-22.28157388661151,73.00866893335818,34.033843941146806,54.44757168112609,31.59096601774281
274,-8.117390414047142,92.33712404909109,44.40601752739598,58.43908353822671,60.58746518141308
275,19.99601791544532,90.82938246713624,21.621527379127844,29.95284671714365,67.24931751458065
276,-17.963175929241984,63.15534823149923,41.52158962310542,54.89707205480806,78.94175144084453
277,-21.182718109297788,70.79195257537769,43.48472515964962,45.73350815757261,57.423845760296075
278,6.15695817994022,94.92482680445738,37.30449390854865,23.73699904813594,73.45893368269223
279,-22.783195701613725,62.359036862937536,53.25575942493469,58.49144509700015,46.79394288912485
280,25.84952586871789,98.48169380016657,15.649665118925007,59.27117239684876,55.53806742721665
281,-21.408984284694498,72.16820676098035,58.6840416901667,39.00770255859163,46.41249146339081
282,-13.615219268388469,55.071844618643674,30.561925287019672,58.615048119315674,57.96002554667122
283,-13.768442067792243,79.70108692067006,31.758133754351682,37.78084109617271,39.29468604042521
284,-11.412579891460313,71.97705149573389,41.732082891815836,51.913085423757295,37.47129477933243
285,-27.34947457428641,59.43232714934362,40.02899012719652,32.700728332953716,37.90024744893077
286,-7.445137579188491,79.54865843293788,42.727200631928625,46.62396565080793,77.47351239234743
287,-3.3475198144549925,76.21296764572715,39.759114629602855,32.16227989809974,57.21899308371054
288,3.8359710836946768,79.67861745319387,41.492802917488845,54.49293891243938,44.54764543011582
289,0.08128103230155093,71.9612739020636,50.47565124168999,70.50700464047775,55.608591536294114
290,-10.965350623793796,79.04057873015795,39.09222460108151,40.39977359380126,69.56081839465338
291,6.331942878540412,47.778769463703725,14.768869247123412,69.9513861325588,51.40109740672506
292,-4.5050130737406455,77.1915494727782,35.35124295229317,46.68103912765151,66.06168273088083
293,3.3481535057656715,71.22197634392145,37.653353204123704,63.565979823328014,28.826940298473794
294,-3.438679733300984,99.00629033941046,45.799391788501175,37.22252241528134,44.59483840610978
295,-29.558455956079047,61.8848070245288,58.570757106982064,50.9683095482676,46.64254962470894
296,-18.606048978784465,83.24194260440348,52.220760591589546,48.887150499193915,58.33696129762652
297,-18.675350623688498,91.24433575848839,39.89179318216493,42.5783852111686,52.23965049081804
298,17.59131925013634,86.09607983510658,22.982095217186224,63.18778239535243,46.07479517830692
299,-12.314537618004902,78.10350046967284,27.392907433728325,60.5508228782213,56.7960277595508
300,-5.574342968417115,67.34538624127553,31.132273347850838,52.9907580500521,57.89820088718623
301,-12.995473965286905,67.06579611287648,29.037580355538033,60.846540626637854,52.04048172023563
302,-10.365725642058143,86.21780498374655,37.389291584520116,37.43882838315006,72.04484051994203
303,-4.933642966373991,91.38725102107146,56.72878805733669,50.514041541731665,55.40467471644346
304,-13.092517750204554,79.82569945300891,35.320925803268224,53.2358520953587,31.0359296894689
305,-6.1956929104001865,85.13688020366664,25.810833915811195,49.05272963616432,56.200407096138875
306,31.596461118001642,88.6946095054956,27.49259457660529,58.789513467482784,17.07277969681788
307,27.047545496613424,70.43932545773207,10.045672714788575,45.49573851855348,51.111759413470644
308,-19.5311273465445,76.6412594826904,46.653948332040514,51.4653738444025,64.73307015009733
309,13.630507488269217,90.45195700744685,35.30717768252366,48.903354142296,28.69820573085545
310,26.50403972643273,71.27768256371503,47.12366079892786,74.22026690753961,52.709741214363795
311,-11.057345429542913,92.42644388216208,38.331452009306986,63.5838880846984,38.10664841215028
312,-16.520452407558526,75.18741602319302,67.86719025752686,59.398546392305356,57.37225626025829
313,-16.77453527020021,82.40420277430664,49.23138036181478,61.816749229433015,48.208430152735616
314,-5.82517791429675,75.99983327998802,33.145724706389146,56.5334790945976,72.6568267835592
315,-9.943996993209577,72.25460411853287,34.70480515129882,26.20186860522496,77.0471521970748
316,-22.881367762112145,78.52896701668432,47.762264002302416,49.93157804620236,35.30694671175134
317,-18.09047755858754,70.45225534770448,50.06381560953144,60.57117603798445,61.894380353391405
318,-7.573596402065373,92.91749349582439,43.206760815821184,56.11390050088324,63.57028211385881
319,-17.340180815558245,71.74456342407478,25.03037143364082,54.44706428968431,60.91234219464045
320,-9.913567617052493,79.07823777857253,40.46437399072123,63.67059685483889,37.49935612978726
321,11.425856569015297,75.1256500765113,33.22097994042809,58.837633935447045,52.946814690983715
322,12.333396310321305,97.14505309259759,49.83628659042386,69.14233549012086,46.62728889964508
323,1.1297549387576709,88.75789682037127,52.73675971138439,52.149808654040854,39.243830765468104
