unit_id,DiskIoWait,NicErrorCounter,PduLoad,JobQueueDepth,MemoryUtilization
152,55.06707906482992,10.498025127204098,94.45466443717733,59.96724673876461,47.72653984920352
153,62.657367625405584,18.63937882299296,78.3858324058758,69.16457098939699,43.57197803057634
154,67.77033582060116,23.565772742335096,85.76548246298813,42.32723736084162,57.03298129663068
155,63.43328485096884,13.049503208003907,60.53689191726441,42.465030870062115,49.217288777109
156,60.21003791817757,18.18050926351969,66.30073542378047,49.100558891332184,37.95683040433815
157,44.94272271646707,21.4044964549113,85.38217072191796,58.56410937890519,33.77776270101139
158,68.83557441119481,24.191864885001657,57.36102209335707,54.790415122364244,55.405089266676725
159,55.89240774816498,3.609913295599114,67.03889182842866,45.192051828644445,41.52434910234885
160,36.47575134633887,23.255019667148073,76.9268750509463,50.784059188850605,45.2770797031985
161,84.35952844348029,6.1992551208253825,77.22415069511858,40.487646033215505,38.03037336179271
162,53.98139785112968,20.15176052892747,78.58754353417329,52.58189148341699,31.187332378160225
163,70.80153311492141,14.620150816388444,97.51692415411716,45.63339359876685,72.97112433079238
164,87.94849019137399,15.277754991001396,91.65625706462885,47.419785865008244,45.332545415236204
165,60.73704071114943,20.1298019651976,65.10888515302213,49.69261698599731,66.08462124616031
166,39.98234782601158,41.28880204217131,62.31734931554057,48.341841872398895,45.43228015314588
167,57.261157878473156,33.37055871753207,91.14761330609674,57.89675916807719,34.2910474293372
168,54.03350941130353,24.217217786964945,69.47358027021174,59.52556373814241,62.649008508390274
169,56.487023499886604,-0.5666505036390515,76.38195472485016,54.31829621529092,36.82734407313096
170,31.00260815417059,60.88445122226784,74.23739758174928,88.10190427797916,43.06509260618011
171,68.16761927055192,19.540658902935387,73.18342590540263,46.480080649773754,51.605846964356644
172,53.69989815793586,12.226016694125232,91.09115031287942,38.78318151471136,31.756583128093126
173,72.50835295332298,2.3452707380146194,72.23825806503527,47.03915364815996,50.31296363668473
174,45.43310229102369,38.73374703291296,75.14678727302643,53.3270509581299,39.00235332765142
175,69.40074909465147,41.76058069762996,71.61033647443918,35.47010901993201,41.96166047664658
176,40.780955712273254,32.524975367128135,51.74900823321952,51.936255210293915,41.520990935965266
177,59.81613390853844,28.01057392662345,89.96343185493986,51.23095111261682,42.73618703264975
178,53.179708229645186,-12.734889625350405,61.5289405744533,49.824375848266584,56.32093079760379
179,56.50433912449607,30.061087580947873,73.90769629474468,50.763569032200586,59.878604606778055
180,71.7107497516256,-1.0478931434716117,82.9657540228051,55.1466007113586,43.38477362995425
181,28.889095756576268,12.121721585705501,70.20173397259092,49.93331230763858,60.74627874678125
182,44.584530132499694,31.955039828821512,81.26930635784812,46.051227029516504,43.83643151900958
183,79.40347480850336,5.614240522437989,58.18531450051516,53.65067219631031,41.326681945111666
184,55.19714387788352,7.467069441582314,75.94963997913386,33.41991941939184,55.53205082010566
185,53.34850178261002,37.43479170206663,65.78543710000528,45.174204778327244,12.11974741887568
186,66.33420451723107,8.682746223687834,78.37356095201982,74.79245703971407,47.72711528312543
187,56.06301144570332,17.134697490398107,84.44278031519062,23.101297555405065,44.425161735942424
188,48.68292499262529,32.29041327351702,72.25544743254589,66.02697782428376,44.30822119029761
189,61.15243892731878,50.4931876994239,81.00525461831351,44.74871550737267,52.77232837974371
190,71.14577077548886,27.169286223081613,51.80720736883626,47.29338664254557,42.537359171510715
191,75.71662811209754,21.036045384753354,68.12744452426004,45.053627384427536,62.9059851027115
192,68.42097345244453,25.93181803003279,114.09935201045138,29.84775323448207,53.833862182561376
193,75.82651916645895,16.75141032682737,83.48078892347657,63.05891238826571,42.157656288279945
194,35.598126048961674,11.887315091955347,69.63822160194815,52.210688445047865,55.37792263694947
195,62.38878885555722,12.058306481898654,65.72325371729242,59.89633123720048,45.41437540921992
196,34.73906837072785,12.83333437011685,64.5306792151571,49.53168221028391,47.482509638997485
197,56.905821135179586,24.655286587509547,102.04333998066376,50.64193701941679,58.20987653859109
198,76.45560993080845,20.186685090730656,70.71326560762392,47.36059825560045,59.044901296656285
199,44.83797897347992,41.12018861783689,53.896979813739556,23.76932043806888,51.707785887855295
200,62.21982077856591,7.0602893705312555,63.42420090695619,49.68594101207203,50.35300511951658
201,58.963984341100804,23.965752967136904,78.22348714474302,49.04445218471058,59.01123476384897
202,60.66877649432933,-6.50582989599593,78.3528464362772,25.814458813320325,51.60124292913803
203,49.22447893502798,23.119887894262057,96.15653993899794,67.85795091508415,53.475489113965054
204,68.97531493077155,12.151015498968222,69.19881638205368,43.79919106329249,59.108436404532654
205,34.515820944458845,52.022759471398025,74.82919959196744,87.6757322352164,42.65601920355139
206,44.230562743598625,28.77193411604259,79.73647615376356,55.18877913397219,51.49658422061832
207,70.03014458001977,-9.573536964495737,76.42168768395004,51.69759609077329,35.45589214173652
208,87.235631576718,-0.20226455746477434,82.28354497438967,52.86384130646245,53.14344554542969
209,62.6832586651175,28.184499162321405,63.9801765270764,34.831784728224584,46.36838446427426
210,72.45940404461071,13.624381212658157,92.30628816379875,58.03453569216345,58.60602370259753
211,69.68630960784212,12.578210836348614,91.76765308015919,44.794341025308356,71.12917122221742
212,68.70085227582163,5.271048102345338,75.50280617636335,41.32647576229897,48.29744717823973
213,48.114223383127175,36.36038940683092,64.83999031453696,31.246623086791004,47.60804359920466
214,67.26388658083889,16.49566257441613,63.53793924865037,59.76009869714629,49.401457633219366
215,63.04182162165346,15.92440788290386,66.70236229309957,30.787201611208523,50.83334888148469
216,61.75781965855631,13.27051376050514,84.3629353098584,61.030849065590765,55.11639041688963
217,55.50786688125012,29.303826591942407,82.67491680736507,58.55430032180683,52.836384081425585
218,64.72419274451056,4.077945026603566,61.45839644625478,68.80084237536023,32.32567420830799
219,58.67346757173358,14.119655512498719,90.21717045848523,60.53310431165185,32.87635155692124
220,50.16747827781835,18.560023524181133,80.1476033609677,47.722971136814955,69.709813756838
221,44.10941309625307,32.36844482804657,71.64702258078205,57.96595354484141,65.94869107098594
222,36.220664466140995,42.147413805620786,65.41853392973353,48.95310758195727,59.334993074952415
223,66.10395843366807,9.569298200437439,82.86791202779523,40.51580864074991,48.147213006622046
224,75.51839156337203,8.316510458048231,90.49478574054214,73.25575066828075,32.03288999551681
225,69.25820701999271,38.167783522998846,64.43907757203478,42.92429916719796,34.23331022928813
226,69.27502209264034,-0.7301350784837748,80.93274779181297,43.64867210638344,41.55047676396328
227,26.164227549203204,46.431484269163875,76.32917435413879,48.121425828782044,32.77666825873888
228,46.57934002816228,41.0634509392048,66.14054201355819,75.77755172572007,49.49690656335012
229,58.69898327880717,8.945513031145335,82.04110378937148,33.54894191655438,61.19965980870574
230,57.317014688356885,6.2442855416278995,53.88705400798958,64.58003299038194,57.785388936195325
231,37.30935852749405,35.154600972654414,63.30105144987355,29.37380374926436,39.32651316100768
232,53.751680709819524,10.493720056845874,63.93732031655577,40.13999304267398,62.16540309461847
233,58.78897707043954,32.274189123952794,78.76784071829756,52.62747992053435,32.74237146455555
234,62.913303471443676,11.857367684652534,82.59352807740001,29.175818116939844,42.04058781331949
235,94.74701335055146,-5.753003668886112,90.85079679592835,67.70131515481997,46.90564169316128
236,54.278354432888015,32.270740774727855,81.00016191274003,49.06886808233572,50.51358063926022
237,38.58687537716231,26.06739053673987,80.7074336318656,70.28559686029098,75.67254082257313
238,63.918941796618185,18.138203118426123,81.72313960918412,57.15570718902404,50.97199118789824
239,77.85335035894128,26.807194284562087,95.11976989258336,45.25915785403491,48.43891665788188
240,80.31680658792887,16.910055037983838,74.79043810184938,58.833620455407086,43.933893678423736
241,40.507783613938244,10.378816690826554,102.35150114881054,54.64420851372657,54.52546592017968
242,44.446221004754825,23.88343110538112,67.43763127503165,64.1169246633451,49.10741834412012
243,70.93835012505993,-2.931492281196439,67.95646141454714,52.21845887654512,62.62479861544601
244,46.692594551594055,23.657895696020926,73.67680579420816,40.969274733313426,41.98552334459828
245,65.82271817216099,11.199481962779602,86.0564619161388,37.87799097526976,56.22259499299437
246,98.63910942937876,4.133306757804251,96.95859818090632,55.06087300985249,39.724995383861014
247,66.23098801353038,-1.9921355438207033,47.18416350597338,60.64512822774008,44.42046856406658
248,68.62584568252475,10.456029922998102,74.75577909586464,42.64171865056892,57.12798334964715
249,52.37609645373883,27.395850127136107,94.69330740436266,68.77156039276038,46.835724804587585
250,55.4816701279143,10.555467125049653,81.29982835815191,57.62881622899797,56.563535332226486
251,72.42323646858101,32.75795720724991,73.74979061103153,48.42143381324775,35.45693878243185
252,47.05010159634848,20.29194638172189,63.78676101996798,43.39981328485941,53.48781569322779
253,58.37358156168723,23.46262904224924,77.82238261744698,58.13694734021747,55.62933031079085
254,77.56868337237816,14.471309980783351,79.78745936238725,64.16014766682815,69.92641593572459
255,78.13806843866101,34.13628775326077,91.42591696185424,49.87689776922644,20.78958491558756
256,62.06934672691358,57.91812661308723,68.26753688843566,37.04548286817217,46.59705311646198
257,57.26349515864166,20.252703130906234,81.90878529290428,22.236897638070822,60.88967080893263
258,55.499261416861614,16.858625813220744,64.99363356611444,59.281269763987225,55.128754370243804
259,66.20172417599835,10.383405976476098,60.24568005599869,41.34233184707442,65.9554754419452
260,64.69091952481803,6.40609860438734,74.43868933554472,42.3333183941012,42.089344704006116
261,50.51622987064478,14.584678147608736,76.5371816721313,71.59536691037547,62.237765338241374
262,68.24072637339135,-3.5013073706511246,79.99820873352154,60.38599383022644,52.26640685764088
263,54.86152281689212,14.313724978890647,65.15360811411547,37.18037058342532,20.181353668894133
264,76.04478824520456,19.520844262811185,68.41191935192629,38.031820377927964,40.654664267707744
265,52.57012459083228,13.683026975861136,79.640090678005,84.9318557148286,49.723157394537715
266,75.84278966139021,27.306120971675945,84.57659102940919,34.143745444253796,38.5337864322378
267,61.75258306634669,15.217842429378715,63.854289857371604,50.50716401923081,31.701279660187485
268,79.07433844615774,31.73266687967511,81.58711515605519,31.973166231115158,71.46616290606926
269,67.40219950160352,57.64654446871493,84.86840371156096,46.74717685408967,32.55001100448267
270,32.088747949857904,12.651270148434214,75.43165414057356,58.58226145803618,60.415289325607475
271,72.03794205856477,9.417084605826542,97.96995604098161,63.48426885743097,52.24935333049254
272,50.07696125025191,19.333591022627296,78.62211993277235,41.674595080644416,40.29869162431959
273,56.30096235196504,5.529059843004197,80.6523663273556,48.25195486367958,52.51603135379641
274,68.31240076541503,27.072663958025153,58.49427878446586,50.918118080944964,52.55559361986091
275,38.433504221802295,22.822873770746753,76.15184976684647,67.17532894283477,53.85560718931616
276,10.113716893910969,27.738349536231247,73.29148468045373,49.536252705832226,39.194064899000246
277,65.56868669798416,27.305555657224694,83.99970875038868,51.19587931284516,58.792385570018155
278,81.11484423534479,15.560738521691723,84.89796813902811,62.039216387233196,57.43664156576467
279,60.816131442482565,17.684719499805627,85.26110107754472,40.31954976023829,78.39053338810781
280,85.43620650893406,18.690769319896727,72.93705453290197,38.948791117542434,36.00413696210061
281,17.277434635474656,37.46817896437641,92.25613420616409,42.10998552421958,33.76183148672675
282,74.3322875224274,21.549487469906676,80.55368779753596,42.925221655256664,58.96611902784905
283,62.48116976722086,23.38593755879558,45.53629936535754,66.79124375781812,45.46589195445481
284,57.311904071976386,16.8006235375041,80.72218827341996,48.71265842442435,31.069884360172857
285,63.29214014122409,2.9208226776042165,75.68662388742165,58.234971083709716,22.263680207569863
286,69.6099542133683,-6.170942659654823,71.2304778782905,46.92207989126946,34.76746617832068
287,71.22973544237676,19.684456999352953,88.81221847374859,27.511396731321206,75.416054635791
288,75.2179123348784,-3.3272742657965946,77.97003855964772,63.14015809257289,50.23646665494533
289,47.06840059530426,6.429763359325037,49.73685162535386,42.03163092317712,65.89902875769597
290,69.79102241049915,6.087731173622876,87.41216407092737,58.66234924679107,61.856023938377014
291,64.26098871679123,25.939856693146183,93.42649401330095,30.98694701730545,44.81264699600541
292,39.10923020537665,32.30486275294772,71.33229126888484,54.777205874057415,47.24123660838556
293,60.8632960588243,27.397681656529564,64.7168879516907,52.717338312572956,34.00510050338419
294,36.332819137684034,18.74279203584348,90.17116033002279,61.66714206730632,63.94826663446921
295,35.202383624313896,37.7766465782599,59.10487633683097,49.81060256028972,41.969891304438825
296,66.32915433350745,19.674451838913285,82.06038343672515,44.68116986859616,20.626919840735585
297,59.58528416147925,16.691185319851954,71.77491758570339,45.497029677086694,66.64066566056843
298,65.63270715524678,24.03022852471105,68.39522784232715,35.05622233359187,53.184627447560445
299,73.0890066515366,33.12013551138058,61.82614825948929,57.35912776987432,43.46308877742854
300,67.07709360740284,7.1373848428579025,96.60364697935923,49.29529737244919,54.90312276680927
301,52.72789520919932,17.066970620757672,60.777074193187225,48.15045430964831,49.15744536316213
302,64.24125834127148,18.467948992527408,60.26777009807946,62.11882343146991,59.44696593889524
303,71.21563353943858,19.204679951280184,59.15924734395775,63.02793695385522,41.056161362141935
304,70.30167367808158,1.6280213620764634,88.64005075691354,63.39838798805719,54.83637508649808
305,53.966766866427555,-1.7149746904676721,50.37716465265383,37.44918063464785,68.71198144029923
306,57.87195039732082,23.031304259321164,74.53368002521434,55.70709745696516,41.05253697718579
307,64.30165006893995,16.187285638968806,80.44761082786623,76.51978215677408,45.70540261886873
308,65.4115747466721,36.76621863212799,61.21368710540622,43.4904438368073,30.913346658262114
309,33.82812841778195,13.261818061403435,77.21853689632515,38.30244670326715,24.04776094973886
310,66.80280120008378,23.51569274582141,83.25418668474072,58.8506884416998,61.46962745295739
311,76.30991180561367,11.183319452634855,54.101838412393434,46.693463553126215,43.954928801328826
312,63.609698464380486,29.944094340696523,86.43035545748613,87.70891442179767,65.4469027188716
313,42.728619548961234,42.32343037456161,92.94159752264157,70.12676069683883,31.51023787588748
314,31.858048918878886,22.68236627704257,80.64635734357849,49.43301560184956,62.27847536270795
315,76.90778639656324,-24.489175544449303,68.16490522637487,54.25239049053932,41.42640232465342
316,52.769512570412715,-3.219774161732939,69.51012820826892,51.99954349369476,24.347704123153928
317,72.81676448974005,29.933160666336633,72.65792066108422,43.36379456718017,56.165234355105845
318,55.53864218445221,49.59581061419481,63.606930596885356,51.32500650942469,40.11913005846608
319,78.61124828476076,-17.355564497122604,80.91961027908722,66.42749657917793,44.94967015149806
320,76.50893498999547,26.560164462013116,85.65319959679333,52.84420884551872,46.70239963731643
321,33.64517539509379,31.60083126954206,75.67100151020617,33.22617097686057,45.17064549900876
322,51.60425340632715,40.266468223718036,91.04143121599525,55.93736032712164,49.52069358024695
323,79.35313747489386,25.127154027276916,82.45032971521437,16.02337905028687,45.215174514621374
324,34.966095796136194,40.240271581525626,67.36940329707353,37.24161254541748,49.629495089128284
325,66.16916737234922,4.0473204799559745,91.74770291001145,46.03224725787177,48.92393902728584
326,43.46904742023799,-6.908006181855043,67.89326655384953,29.164280716792227,30.714852800910073
327,85.8200066881273,30.35359132870096,62.287800814999706,49.641573851092915,58.7645964179787
328,73.0679128181752,-15.703198893909939,89.7609082542213,36.397371684742815,28.892063725516095
