unit_id,JobThroughput,RackInletTemp,DiskIoWait,MemoryUtilization,do_CoolingAggressiveness
48,2.67945000133762,97.37014263027386,35.075762671722735,68.08882718877058,75.0
49,0.6815414506246438,95.64449080351558,54.133396811195354,54.12948957334175,75.0
50,5.353207639364619,75.43126283518626,66.39352478637254,52.70715849627961,75.0
51,-20.995647969704006,62.75741350631119,59.449573787001576,39.34933448975389,75.0
52,10.137844007232172,68.67889477357338,36.033706452996704,72.55924937728301,75.0
53,-8.847428857818711,66.73872170418107,69.99366317835383,42.356933315510034,75.0
54,-13.693520314577002,85.87380744955848,54.84368336849392,24.06140073786592,75.0
55,-14.367552787715706,85.36335620298613,48.38842306600361,77.7331556378344,75.0
56,20.496414465179317,85.41908631610661,17.635729077002818,47.58912961760444,75.0
57,2.430841705418486,62.78251756661059,35.325649522060075,65.45382892125366,75.0
58,3.2663343651788828,82.92263862284531,42.77851457737117,58.545799152764246,75.0
59,-8.138171868793084,83.51333219362012,55.0691280863226,59.46724449616738,75.0
60,-2.366169909626416,66.81837262334714,33.23821987445493,49.2709711059352,75.0
61,-16.32598124404635,59.318455085356746,43.419599583858314,56.08023358309157,75.0
62,-4.379587075236454,75.2678558951136,33.85859701807834,47.96793573084491,75.0
63,-24.607021358647547,52.07130561927349,51.084536277842574,44.00639214472434,75.0
64,0.4449247226610895,74.11218623618915,64.41998016305989,50.70640287970044,75.0
65,-12.116802891449233,77.0620650957591,20.511268491274382,70.85363121699201,75.0
66,11.041921968709003,89.49142222489427,24.37780432051369,53.990835206057014,75.0
67,-9.569325230682612,69.43692845957457,20.80695886172111,47.71081352152043,75.0
68,7.141604701230437,84.67304728822198,62.29138931731544,55.60190917270287,75.0
69,0.5784509793433816,83.12250255980281,59.24050923641292,49.19806347488582,75.0
70,-14.371851654688124,84.22170983257307,36.122764646550756,57.77013423601545,75.0
71,4.675498407715176,88.81883934442273,73.72901415854193,56.13779889801675,75.0
72,-15.240873776473288,54.01622265709143,67.2708070760022,53.35091467051519,75.0
73,-9.544323633298948,71.2920212645919,47.45473851904644,53.8897846412083,75.0
74,-13.164732702951868,58.342506192457606,65.30761021648044,48.20981080310382,75.0
75,0.9937680814928744,75.4214913046609,21.82445185479178,34.9251309214834,75.0
76,9.100577141127172,74.60568234875618,38.38330405752059,65.09920946852309,75.0
77,-5.092143534006583,86.9774648974798,54.90997449301691,54.45327826314771,75.0
78,8.996907388929458,86.72371007547414,28.454372431579216,52.091924662753954,75.0
79,2.3207053667029864,72.23919725493381,62.938210459762836,63.62852397516077,75.0
80,-2.994677055680429,68.88676747501516,40.70282829026427,58.122044959545974,75.0
81,-6.619348495966586,75.03843030382137,68.36024791776971,58.937122140396305,75.0
82,-10.568795984102445,69.65731724473106,41.08410732013779,48.26851633486889,75.0
83,-13.401955455848185,72.45714997381127,47.821011583794345,51.58232106130046,75.0
84,4.7939926341344155,87.87974391453592,60.78148608768484,27.937288552628008,75.0
85,-12.741471389789456,56.545154211171884,51.61169039805264,57.37965650526541,75.0
86,-14.568282124741833,70.3166096712573,60.174255058409166,25.977707541638594,75.0
87,-5.839197201376127,77.22412204543274,25.79013102719718,36.449455380175586,75.0
88,6.35994158737843,70.7594980640976,60.51099760370451,47.34763122199907,75.0
89,-4.33612298047439,79.5615320825794,41.22948331219655,43.77210937009444,75.0
90,0.6706162511502312,68.46263674425519,59.309241968299034,56.8154116377639,75.0
91,-11.958615022461892,69.2013493470878,54.70100468932738,60.55643428758367,75.0
92,-0.04340270919242961,79.64134013052887,34.629089374059006,64.43284628679245,75.0
93,-22.325721573969716,54.19626966449858,48.1750099549214,69.87531301230835,75.0
94,-15.734775956541164,80.00883734789254,59.69822208688864,38.97957262218912,75.0
95,-16.423794162724363,68.66542408929536,90.06830647959448,34.60714027044078,75.0
96,3.185862830152047,96.483247004567,42.639960025674654,64.18649068756676,75.0
97,-17.57653565649603,67.20472820328277,55.93650395181758,41.90422436668306,75.0
98,-1.3920419088842757,68.49524518643345,52.651678470500315,33.27529832065595,75.0
99,16.68735607061513,71.31782232356738,58.85465847311226,57.487070921074384,75.0
100,-15.02358989195567,67.04239653203125,52.6110201760262,54.81709301827695,75.0
101,-7.450352822293609,83.99384354109195,12.924373601139028,76.93249796933318,75.0
102,-22.76743322453835,61.04747603590646,44.98161191375003,27.096554937828227,75.0
103,-19.4494912465759,68.8652770167419,64.56122372720995,45.39498693498827,75.0
104,6.815945685035307,77.16740291250095,54.35056676513945,56.35196295504005,75.0
105,-7.860024926692069,81.14085186170331,57.5332753207905,28.667740050839868,75.0
106,11.72574705752049,86.63771580827454,69.86921279618714,25.12182482489582,75.0
107,6.04512722133506,75.65796287453819,76.90483235644389,63.66245284387562,75.0
108,-4.008114640113872,92.07693540793767,36.67357959610307,39.27343425276543,75.0
109,30.78477472325597,85.48448732444338,44.12693887812071,19.24273346844857,75.0
110,-13.253165830333336,81.40868556496557,25.706286799403255,34.83096338010856,75.0
111,13.055008083459738,85.18091901330038,68.59261437824105,54.59718987313907,75.0
112,-7.46369958202396,69.69511933126672,43.02644582428318,43.87354847306445,75.0
113,11.784139375087875,79.07764540069519,51.80131614311635,60.262437491454996,75.0
114,17.66756972424939,101.41615729788141,50.55036998043237,24.233176197531048,75.0
115,40.72152995236169,90.2002686938589,44.328356566320366,50.455767187994226,75.0
116,15.453767694351258,62.42058031577986,72.64951803870062,38.57618614973307,75.0
117,-6.346110910391132,74.9644248488736,62.256732012568335,50.26708766360474,75.0
118,-5.522929621308344,59.243189061325964,45.509419630712465,49.582204310121526,75.0
119,2.6786126022094625,61.16219402297036,59.03191774633094,59.824872111984774,75.0
120,-5.704870935417877,73.85180969579456,51.74468433924327,37.20026880768557,75.0
121,-18.718936433299074,63.644241812704884,34.730170187308914,54.50149258392815,75.0
122,-9.43935866148984,76.491995692029,60.163809011783954,47.37628281445774,75.0
123,-10.87288721736983,72.84581564379367,58.93506867773063,52.7812010086931,75.0
124,-17.672871978874397,79.93810981030849,85.83210856496041,60.99001502898377,75.0
125,-3.583292501606627,67.83806314429661,56.08601396649196,55.64135700652531,75.0
126,-10.094311816277667,64.11163698217936,38.204204239038745,50.57764382355042,75.0
127,7.25624747368172,85.9965783009517,50.873850672363375,60.47998973181923,75.0
128,8.901784620786618,77.97099724868391,39.93454842356357,27.78693962712716,75.0
129,3.2248539562325975,91.11362743729829,54.75968263654263,69.23891613062116,75.0
130,22.413611728059593,81.64002462532355,54.370648154160946,54.945352058151634,75.0
131,-24.34512309087614,61.338985906960346,61.19950718948043,44.05637955623272,75.0
132,-18.094919977254275,60.484361608006154,63.2352561085211,26.514316928983725,75.0
133,-21.083024976326815,70.36305992404597,54.71846398400668,46.77932139786802,75.0
134,-10.438225018800976,81.91469738306931,64.09649974947203,51.916472994756525,75.0
135,3.3003235955020833,75.49264049944436,39.31787810402887,70.90892780150176,75.0
136,10.682444914685929,72.00434201639256,67.91381537013706,57.93616466400341,75.0
137,25.937354767048983,93.3339753938313,68.08975847039436,51.45905846490484,75.0
138,-23.190955733556642,51.59523130226473,48.05085593586204,54.863103755305595,75.0
139,3.123232792004422,77.90290013872956,36.4392076329918,39.64773697729564,75.0
140,-8.390027864125072,87.69102786840135,54.12865968434131,63.44333681207303,75.0
141,-1.579036091377874,74.51292462555399,49.338367964733045,44.59956971927076,75.0
142,1.7604376748380595,97.11616337150932,39.03380087710694,53.03230477129057,75.0
143,-10.334964083049389,59.18072772042323,61.89335005473129,34.6619271235099,75.0
144,5.828689322374409,62.43485348567885,33.86028818250737,62.2878387849232,75.0
145,27.998062546406167,73.99277758428804,38.08658680216354,44.974866054038294,75.0
146,9.375236968660703,95.23315813004206,56.0717781345564,70.19281497511611,75.0
147,6.690572515331227,74.96731758759378,14.614976054210263,37.76044694054577,75.0
148,-8.489196608243416,77.24046967938186,63.972364709212066,49.67645994247515,75.0
149,2.024513386578198,79.57620527563057,43.927028111780565,46.79173469342855,75.0
150,-20.33370218649997,58.9636228276104,38.30612009532792,60.17325841443912,75.0
151,-10.696199204753635,76.14333773692273,66.89833205136085,33.95998616021584,75.0
152,-10.424791769039862,89.37300167555537,39.02479169175369,58.654981531887564,75.0
153,-2.241021056009126,60.820947797161395,52.80002716498541,50.56287808747128,75.0
154,0.47032722300700325,79.08072795439118,46.914862635822544,54.9152654342049,75.0
155,5.433997026878001,84.91687887545666,33.08200144461564,53.71126986058025,75.0
156,-21.9219898969927,80.7776071679598,89.57309979565267,39.258610811546426,75.0
157,-8.061139365304246,70.3933572054371,55.24875796605183,36.10760816106759,75.0
158,5.799522917358516,79.79572051146597,58.30494873948711,50.993534798004056,75.0
159,-8.882551534802827,82.48876846150671,84.73788709425294,42.802341391416086,75.0
160,8.22986252210363,80.51135688629874,68.0863264828709,49.066651961187596,75.0
161,-12.922325113578012,63.443056100700865,41.3952720088159,54.56965394869509,75.0
162,0.18943965178188082,77.34782624204007,53.163265174715015,60.23125249054288,75.0
163,-8.835483479097984,72.27758298683418,53.5030545081904,59.5741837925882,75.0
164,-11.570407887337375,81.11420162560631,60.44842797981902,68.98892126529948,75.0
165,2.64898046143317,67.48041768902614,39.92194849155632,45.682526816462385,75.0
166,-12.49901027580232,64.38031443932113,65.37566433740592,40.02105737074636,75.0
167,-8.829934878304883,68.33918203690936,68.91304514848468,55.15074333805171,75.0
168,-4.190018054118625,72.1678455141194,52.8535739433164,55.08486112823505,75.0
169,-5.515152302449803,83.01527422733825,51.20380525070315,37.562076148612114,75.0
170,4.375966873136653,74.38446418505302,36.78124339078646,63.52767324506671,75.0
171,10.297508607144117,91.05685347456584,81.59952270010425,48.21763193351828,75.0
172,-9.42643453828544,70.53207013335094,57.4846330652741,41.6777538655152,75.0
173,-7.134960985431314,66.98254572019573,35.87440910503475,55.378934060203804,75.0
174,29.580910028275166,80.97150835152615,67.63507222395144,45.70236240647438,75.0
175,-16.120593567737092,87.45764943566743,55.83688626669556,34.47449765853181,75.0
176,-3.3548990550789863,80.84855013978081,55.38659222877755,29.262521261182048,75.0
177,-7.6888731302738185,66.9705122367432,53.04721361922257,39.67169532759543,75.0
178,7.447864075547701,74.30221870661492,49.6586707479304,36.4512212222587,75.0
179,0.07843326236257742,79.36237791001142,59.50753221553186,42.60960231815702,75.0
180,-2.733588289510212,89.13132734207679,61.456263575262305,36.188660298646376,75.0
181,-2.2890725714433238,66.51599302517506,66.31149891119178,32.69176716766158,75.0
182,6.231295612372071,83.05738407178573,55.484120147211875,46.94707928115784,75.0
183,-10.194425332892846,80.8568529832973,46.87366902530831,55.94191116555521,75.0
184,26.74917304605735,69.04086206497865,42.330700391918576,52.026652049907455,75.0
185,-17.599680174087716,65.99921409821377,34.76661003043289,26.275487929058126,75.0
186,3.4245054212755566,103.58117684200548,67.83018651282661,44.13056601658688,75.0
187,-14.889188598880581,69.80529161276543,68.60187395404697,32.62652226608878,75.0
188,-10.05714825447162,73.8825209316133,73.104519525623,66.99298574651293,75.0
189,36.03714164717559,86.56595671990038,63.50309840833025,41.83478270989023,75.0
190,-3.705370784340105,88.03745455940408,49.8806495048622,42.06931595432755,75.0
191,6.05925048695951,84.65617685513898,50.11493492259041,40.52695543070188,75.0
192,-11.119747460680353,79.33522210432375,41.091136191659245,61.122688799381095,75.0
193,7.348149173806313,79.56596394987154,27.778700950674057,40.17844000896577,75.0
194,7.886100340395828,66.9500306008054,63.754587298428184,50.11201676066364,75.0
195,-12.964278251914598,72.07615148397147,66.99993789064132,44.853941615031985,75.0
196,-20.07573014157284,62.25018832451617,54.83579623430661,78.4055469374127,75.0
197,-6.378921905918082,76.06225360182732,56.565709444718564,37.56069328583459,75.0
198,12.461687707813114,78.61546839620104,34.204028498790144,49.79525248533904,75.0
199,-15.421478225469874,69.25548032827507,41.446657946073415,22.61007748596291,75.0
200,-10.24692773850379,55.961852266217,60.42259865456958,37.80892968946233,75.0
201,-11.304900691216293,79.62559445284695,68.5185495773224,60.60402523604225,75.0
202,-20.966024750705905,72.3555942909795,42.24509954802347,47.21969013855866,75.0
203,-7.296891882535269,85.35542985556155,62.329530607845044,40.01279449673595,75.0
204,-9.082748042895354,76.37347792199344,61.47033687026147,56.38475443495176,75.0
205,13.274912185444341,64.54076431545055,26.603983272379185,30.75036093707419,75.0
206,-6.378205316140009,76.03889010377279,37.46129650586453,60.62333735497674,75.0
207,-17.029233960605705,66.5900326918607,19.469311662773872,58.952124894230145,75.0
208,-17.465524816744274,65.01928646149833,26.564026600111774,36.510098590992655,75.0
209,-7.5944111794431075,68.13899972749398,54.498266343671354,53.97693010574518,75.0
210,-11.60585898199031,61.89029702646048,13.766059783459658,88.66347564410063,75.0
211,-1.4254440311641758,74.26470201654585,68.29004805702782,43.22189399227388,75.0
212,-7.76669489534964,82.70989012036151,19.296450661747382,58.17004573686702,75.0
213,24.146319520303646,72.28742055417914,48.614545230845636,60.12025113479203,75.0
214,-1.3177711297874124,73.07924665711167,49.705816148846665,66.56239235269234,75.0
215,7.869314196498841,73.63731035525699,27.388713795267222,50.622851536934434,75.0
216,-22.887624289681355,77.65775007312047,52.380970410045315,55.347485772253826,75.0
217,-2.7652427578752636,63.967790861523284,61.39830503045434,51.37608032329596,75.0
218,-5.506686110074986,72.51973444946742,49.67775006289384,35.724004060454206,75.0
219,-2.704019733623149,68.99352413356242,49.39392554701903,41.63395026932297,75.0
220,12.4786441072506,81.58861660519706,72.13303108375379,38.4143693766727,75.0
221,6.451721123515766,72.84202346260204,31.58160343304211,73.89914212856264,75.0
222,-11.579449591893923,74.30751617723914,34.74550208216358,50.83431029959911,75.0
223,-24.854057841022158,62.12443787075302,27.568257327685494,85.9552747400767,75.0
224,-17.051566874706243,63.754795944763856,49.63242377758425,46.16902223710743,75.0
225,27.172034528567583,79.62789089647974,52.56013018801585,57.32994496980499,75.0
226,-8.372711534767948,76.00413030587424,69.14406311015374,42.56240731667542,75.0
227,-1.3673352909592906,65.99499327122936,68.41876102717661,58.449037925637484,75.0
228,-12.986124350463674,64.60693518236664,24.708411329356405,49.39752594520366,75.0
229,-11.136652163423342,72.16133798441567,27.522330631911245,43.586879100650926,75.0
230,-3.1112999154188743,65.58484301933557,61.65941957923488,42.06414735079461,75.0
231,-7.46840341184979,90.73738945020816,49.651515134389406,59.34203143294635,75.0
232,-12.678485466425704,83.29363362262144,61.83399239267235,38.5025160007785,75.0
233,-20.779863205769523,58.47006323308963,45.99617201899763,37.17451381070272,75.0
234,15.565131642025456,95.03816869111716,60.22972252911448,27.15511300119195,75.0
235,-7.945411722383438,62.913614785709164,64.76268445589004,67.34223618183171,75.0
236,-4.749073589343273,81.14852106669271,57.15150721959971,69.83211088822135,75.0
237,2.8520303127180533,88.16856413277897,24.53791480591466,55.105146366329684,75.0
238,11.723512825517295,70.63992158025371,62.95670829901241,47.46070649186321,75.0
239,-9.014733273338575,67.29511236211134,40.353480173347506,32.094994483585126,75.0
240,-11.369162447482163,78.13760897291162,97.2804813117049,73.30109783403482,75.0
241,-10.003535999119494,98.89594873670896,36.760822899696045,57.189354814087054,75.0
242,7.186740240755865,76.04886257577269,53.744383714716754,47.17126378826999,75.0
243,-12.974689294262188,81.351787243848,43.84162802058212,60.06976953301869,75.0
244,-7.6195101426818335,75.67245576959424,60.38876572694342,25.664463255189517,75.0
245,-13.325354846978797,89.32142182458647,57.740531748180366,46.49954363938202,75.0
246,0.011265587253738385,88.85053244433051,47.1575148505472,73.96007241039364,75.0
247,-1.717377922094266,66.07677708974884,63.04382341192759,42.243340846481125,75.0
248,-10.868479717046728,73.66110750687848,45.01514695240677,32.24423648703766,75.0
249,-27.44139586939164,67.9701251692571,59.564967515316496,48.65482708038998,75.0
250,3.733349803934849,88.0074080025013,23.252457195709354,61.059428946159464,75.0
251,-15.556134661736397,51.11772619886451,62.28724763357168,49.84208295075193,75.0
252,-22.45332921295446,73.20386950315498,61.786506869784645,49.046995547473486,75.0
253,0.31798550092467437,88.35096741002181,50.61882958335587,63.06396618603462,75.0
254,-3.7474311262021347,82.35957243508201,40.43821452692011,70.40374503400174,75.0
255,18.702289931614263,67.51643754884724,36.539244197270975,71.91024265467209,75.0
256,-5.138417482166157,74.63606923143169,71.31032398351252,46.57448082395481,75.0
257,-22.826143183935397,55.93157557222534,52.651191466531344,50.8007229462656,75.0
258,-6.902936708615535,61.55117349266109,64.40003450678101,45.34964054485149,75.0
259,-9.068289544968588,78.15941106060524,68.8973011597494,32.89321741085756,75.0
260,2.4181545119790466,69.74891598085293,27.37312470319618,47.532770875895416,75.0
261,-6.320943865953474,74.68413644203436,43.57113624720315,65.7696904330722,75.0
262,-10.995422197508493,55.856073134227124,39.63984293279104,56.6754492462162,75.0
263,3.70316503194492,96.67770293080575,25.24995315104507,62.822036000079606,75.0
264,-5.931818222890406,87.89377185333028,54.26148208396841,47.28964124502226,75.0
265,-10.24509663722591,78.09697577805511,40.056966076942885,48.861156572361736,75.0
266,-19.543603387987112,73.19686824263472,45.349431835712615,45.43026060991988,75.0
267,-17.684182579048542,67.50903773327369,24.692842614872347,58.98572298761702,75.0
268,-8.82774508350488,67.68156439923798,40.32837167038155,50.33313527051622,75.0
269,-0.8233648992731237,71.5563966874895,55.35107794055652,47.750560829178184,75.0
270,0.18414906851359558,81.41306653920569,62.98553995907198,73.10972621438587,75.0
271,-3.1493959241567655,74.89213082833287,50.61566092001629,34.20968259966745,75.0
272,-17.607801374698386,68.76952294225856,41.89723541556065,43.676332196728836,75.0
273,-19.49732974805875,71.97194944704037,59.21750881131203,56.88246152697759,75.0
274,4.590164372352627,79.28244701258328,49.24825813388092,39.92041204652732,75.0
275,-15.391056617928692,53.64948779264733,65.90530162751422,42.21544309074094,75.0
276,-12.395076924177069,73.7914404381996,69.8892311737761,48.87633862739017,75.0
277,18.150699267095053,91.9203281627418,62.42693743152165,57.30447681595713,75.0
278,0.8322225519565762,79.93370667974122,37.68582789880906,23.931469662698746,75.0
279,-5.590173394989819,60.98118022318763,43.86769888622421,41.921556400467125,75.0
280,-2.804156767344863,86.232670580774,47.76297815380216,26.652626321030453,75.0
281,4.075586839640194,81.90395292710859,28.380001926502874,44.10890450278884,75.0
282,-22.397065933039162,53.311098201895035,88.55200839345768,57.138345031660634,75.0
283,1.718568213258691,86.90970077656856,43.2756371106822,61.36126198935122,75.0
284,-14.546293182112349,67.12221625909092,43.60504181528958,63.92678416898555,75.0
285,-14.03413508428595,79.727347517081,14.87818818274658,37.28543293483761,75.0
286,40.35178135453128,83.04258132194629,42.39176990289322,46.81994398367049,75.0
287,2.5442830002307817,69.71608972796781,26.420146114974614,57.217792121892124,75.0
288,4.970276651778169,106.00245623342084,46.01607590499287,62.85761192188398,75.0
289,-10.08130310166539,79.17943624341713,35.6747298287452,55.96910583787334,75.0
290,-6.442025538599158,82.71536495445656,64.08388213569536,42.23687823867062,75.0
291,-36.464720618314104,41.24687183237985,81.62965458994033,31.59822749877187,75.0
292,-11.477523983921076,78.67590035278741,41.05772341338234,41.10305092580306,75.0
293,-8.144293649735344,69.30929019358015,39.63259579141815,42.990571752594555,75.0
294,-20.966624806451147,70.10951371352418,68.90147635984339,71.89188277513627,75.0
295,11.409913370771328,97.25926406223505,43.85527448790285,56.23077426954306,75.0
296,-25.017165073406648,54.99231494189059,63.77717137692667,37.27296697561009,75.0
297,-15.994403686132937,63.50657833694508,59.050854769774986,57.608772848516395,75.0
298,-5.843912675961789,79.73569814984569,44.902521981115484,66.74142220804914,75.0
299,-0.24827248525473689,100.64173180026143,38.6324766986984,46.030214992455605,75.0
300,-4.021769630499453,80.69396209600458,56.68213174592873,66.57945313418027,75.0
301,-9.692753767685545,57.58782732375084,58.70446165513759,45.674703405905625,75.0
302,-14.782193160644807,73.87673687551157,81.23566420406515,67.8752891102103,75.0
303,11.583595584658484,94.75133634553977,61.744648873551455,25.79661470958905,75.0
304,-14.553704056763326,62.141205596948105,13.704375308152308,39.329304706610074,75.0
305,4.2157469957802585,83.48104928419947,39.941360875040026,47.629328527530745,75.0
306,-19.133135016061615,75.66473765167753,29.65519660747536,59.038967282805196,75.0
307,-0.23440078133546385,89.45490095130337,50.8578963830275,47.379300223643,75.0
308,-5.942560430043575,91.55857654825566,41.328938098800855,52.11531702122411,75.0
309,-10.358770908988664,80.68873015187854,53.904177335146954,52.9383796721829,75.0
310,-3.82074998837765,72.14322944752982,29.61131223657754,47.15323736241346,75.0
311,1.18582916310499,71.54442112638468,68.58687533573494,46.18771968402475,75.0
312,1.5867310547409414,95.75067608342749,21.600530188500286,67.08692897138279,75.0
313,-6.301511131021618,84.29231869215509,49.50839480222995,35.484773361123054,75.0
314,-16.221034610847553,75.48771578950497,22.86806092029494,81.95096684351658,75.0
315,9.38794912572988,68.86884253102002,46.06337458166739,67.0955795493021,75.0
316,-15.744448213942698,80.75558469517078,55.80853252187129,42.59296868349746,75.0
317,-0.08034023128380763,80.15235909663856,48.13142667944924,38.657195569290025,75.0
318,-7.300784105822848,61.18634185737052,69.38418959920173,55.92608382977227,75.0
319,-29.642402102550506,59.83498402572811,55.058907336348554,25.419363966115625,75.0
320,-17.826162602624773,78.36068252336402,49.83059288507391,37.4886339084878,75.0
321,13.917750940589393,70.84869736931715,41.056148017051356,60.646609685832914,75.0
322,-0.4187218757391138,66.20392220160167,13.531441221848043,70.54946248190042,75.0
323,-13.549898958773912,75.04651549612336,86.13326238267587,49.33505157099864,75.0
324,3.3581283733115255,65.24811995252907,24.882903470500597,35.473961754886716,75.0
325,-2.226457653848952,94.94298657600777,62.06596098100514,31.731969775527936,75.0
326,-17.18786122521417,64.34968770056214,54.7053175053347,52.034029974513146,75.0
327,-25.34337756936326,65.02971398615799,54.91426341639346,49.34282220828979,75.0
328,7.09128934303884,71.74844523899532,35.706018447652866,71.11714641201911,75.0
329,-18.716050838886744,70.03580493620349,20.39889837337721,55.41865636663847,75.0
330,19.599820578349814,91.7374672546927,33.59763182596668,62.880642183939024,75.0
331,2.1435019210983777,78.45560971399658,41.561825724757874,57.16617904667522,75.0
332,-18.9852077609202,58.44808810867698,46.456232248005946,69.08547910018076,75.0
333,-1.459734126206925,86.7666904260471,45.67610101010013,45.376335798638266,75.0
334,-5.575614036375677,68.70609009063953,45.062599913106915,50.1172838064774,75.0
335,-3.249409135715057,93.62844249170213,46.60497111318014,34.40543670790934,75.0
336,-7.58583469829901,87.01867822300224,33.616096792369504,75.19214422540446,75.0
337,2.434336021849221,78.46582421099635,44.40040841482234,47.0051767715145,75.0
338,6.479449169916481,77.97658914799932,47.831689126800214,49.855681779706586,75.0
339,13.908659081265395,73.77174237028179,68.49409140213594,51.38761073429933,75.0
340,-8.941737285789129,69.7567952457331,53.33722775758428,23.62548152086371,75.0
341,-20.157472806633635,72.25489253067462,-2.60238599746501,61.17799303079042,75.0
342,-6.655715594252692,75.97518248784989,69.35256068574873,70.06887067716477,75.0
343,24.92497546859933,80.3474464057934,18.91458867221944,48.69350941074632,75.0
344,0.9544583356143086,66.85642247134099,61.727329685097295,64.23913208836157,75.0
345,-12.769603060548206,72.22148463924736,43.64759684184645,24.600693369957447,75.0
346,1.655634895991247,83.94754153009264,76.86388346401526,45.783898607613445,75.0
347,-13.295950206313272,67.73453049793977,67.47439641504694,65.43445869716733,75.0
348,-11.903612117983581,73.45058261396117,53.36969196113498,51.69561350190557,75.0
349,-11.033144044060801,37.84960820795858,70.11103820896508,67.15578626410662,75.0
350,-5.765307156651033,97.74186945593983,34.34839450390027,47.67861987329953,75.0
351,1.4603741909859913,74.41217948980187,76.1073735003689,45.39068996803574,75.0
352,3.461938523054135,74.16823591724179,96.39100738789637,30.23348615170229,75.0
353,-16.334046146843022,69.63617659163252,35.87007632559548,66.15474392376595,75.0
354,-19.27047161289677,69.79117838861956,49.59214145962526,37.58472871275292,75.0
355,-7.824234119096968,80.70645926407674,41.433386707926495,24.236217397003294,75.0
356,12.12515173084314,93.93808800204225,32.03155135303263,60.48781357147907,75.0
357,-2.9329275578042564,95.30890963403725,58.52732255575147,49.03092361038934,75.0
