unit_id,FanSpeed,PduLoad,DiskIoWait,CpuClock
93,37.46972678103836,85.85169719029007,66.29718238164068,69.40165562246158
94,40.96068487305659,90.31921964263022,70.45220934267613,51.69078320044322
95,41.24582556867978,84.4098672795805,57.433426230368575,34.284637922128844
96,50.424769655842844,73.49605119380448,69.74983531988809,46.28581498864873
97,49.31181645708864,77.6320105632683,59.250203559070826,29.67382745393069
98,50.163874828213835,86.76568014378064,64.9243213195436,54.42070300397196
99,42.22079295950219,70.23403716335208,50.57907311740824,44.63811598029798
100,26.68440177871648,65.7558681440882,54.695835712999525,50.25879768255229
101,25.220189212744714,81.61113581047752,66.14535115551129,42.17450992307624
102,66.84028033668864,67.45761109229058,44.937155004343055,53.90901243375091
103,35.433626627784705,55.31976284130882,60.3301120614731,54.644924411948764
104,35.17949127440914,71.49544812676734,65.14770782481722,44.1994141028123
105,60.378234135138264,69.67658747191899,70.79465392781826,62.22102072645561
106,31.910598551736317,45.66252274960945,70.97175141648934,59.44187169145291
107,52.519179335763326,83.9035521476523,75.8402441062806,53.18892021219598
108,57.66649633876076,65.8359456384282,90.85677557770946,64.12597749189905
109,48.63645273862416,94.02658265290731,62.13496470921236,37.35832653669541
110,63.99898804231138,64.70002939281756,77.38127788736304,39.01485826220359
111,56.63510210416549,83.3238663368491,58.456873803535856,38.86156279327368
112,44.85344397370884,74.818910381324,69.30549094460673,47.27137705682277
113,48.98464261562279,66.18332677519382,42.76939790155934,55.07767744043788
114,60.89447770036477,82.22738985989619,69.32847657987517,38.074936289975966
115,52.18592673134282,61.50042986802823,51.620205484626496,35.07878313017278
116,46.14836120962614,96.49956111723351,76.39535765706695,52.45388608044142
117,65.71762313364034,79.9315665284175,73.89650923527068,56.49066040696294
118,70.5392510234617,70.18561931456729,38.5644213954662,51.747895221769106
119,34.37921446694063,57.86620126852412,74.9193524366045,38.20676925572701
120,26.977634455057203,67.69899137614543,70.00049088113775,38.78312453485896
121,45.53273157035359,38.785413451958455,36.0515181682289,59.04614869600361
122,49.567078509784444,79.62696476679868,68.4316944977868,46.2378318427933
123,35.99850600690817,76.56575727532852,61.482406858568005,56.16602521612878
124,40.12684218638623,70.43768401184195,68.98737281541756,40.358753771590415
125,67.59234124248195,88.0513396428887,63.89859558705645,60.3825430714986
126,77.66067441796588,77.49501884447747,71.16102853353925,36.19404441641141
127,59.8927616657065,82.39898605448926,70.71884870125874,57.62968492821228
128,43.69456073737327,95.71630991397437,50.912849772212134,56.041644131083835
129,40.73243234600341,70.95860485007829,90.48437775386154,54.45984222405955
130,63.17544807273348,71.53917480000004,62.33824347305015,59.346193352122796
131,59.01661549531887,73.03053465891782,60.16026713475456,55.03853722195729
132,44.43228086120206,73.46978690188695,71.51625354660578,44.066571389340154
133,64.73560546277882,78.31733439151797,55.990919781846415,56.26887282696087
134,57.17485702170176,81.73868786781236,60.73194785230105,49.91707998736193
135,25.843812921142124,71.7198737312676,57.06414695837078,56.001970024511095
136,32.04259355572304,99.35440542004164,74.79812552886655,59.67645018622221
137,63.64131435216048,96.80625224127331,58.686839869154156,32.44788168028304
138,47.61928338315881,63.72546957089583,65.8476169951631,74.35659402041878
139,46.79297310624641,77.65676183813774,57.03199609251679,57.821790699907794
140,54.6173290882756,96.91288632858969,53.146413475372405,31.30411711470666
141,50.670340397027594,84.97619224596646,59.77793993774897,51.678251429821685
142,38.43981441653993,94.68384068691294,62.813197471915224,56.241752151660066
143,34.369743988836035,73.26493716675239,77.22633961672192,40.27470438945977
144,57.26340357406293,64.05919618258902,73.27299124790457,56.2393612512612
145,49.14817369771939,77.35846431263336,63.403299767833325,55.408221586676056
146,62.79491529504833,77.55031817540467,55.29489304513944,37.78901553066642
147,69.87822103318179,83.2202113700988,34.54407480787568,57.63071988343853
148,58.59637913113159,96.07707273283019,62.108686923005905,33.12898481584446
149,53.19159514568376,64.64199899391114,66.35704164364853,73.85893870539158
150,64.3932007299293,82.41940382479325,37.344901285345394,70.92472940146166
151,32.30612737782026,78.42413231591047,67.75091770438108,35.083024189448444
152,25.347878588405614,83.32935042307984,57.49384238273542,62.71819094010623
153,44.89810991562084,93.52258789078653,57.250162122233945,62.706849917869455
154,50.718215213857846,65.55184536872419,59.09305457807114,35.52404063393232
155,23.934527953029896,67.55923727057213,45.97519509504397,44.92583986606508
156,48.32466588392436,52.34098640781876,63.59993284333253,35.40293528594228
157,56.80353523182512,54.37451670673146,54.11314279780857,51.09464256243983
158,32.71284933780415,88.63233682535264,57.00460872694747,47.77247579840088
159,59.3358773893359,82.0330838232239,46.391322199195,45.52802305955763
160,68.26295682210633,82.10268002350489,64.98596616710479,36.32268918151124
161,63.26435644046234,72.45728465100767,54.59789092442196,59.61001534872457
162,49.73219599639137,68.0040005423243,60.08516143233456,64.23404521880894
163,49.12712318043415,66.11469731409466,45.68890290735078,46.091911209734974
164,39.55622661840712,78.41024996815881,45.48652440410581,52.66906781929544
165,52.44194881048934,68.8433808819882,63.73218489183208,49.807633005627196
166,50.80300972118294,66.621352184874,38.04857675825575,40.66444635260525
167,83.31210862929063,67.23633778630601,57.29262510721927,39.59868897173161
168,75.18670921599382,71.00935692563186,80.25808493846777,57.59783518765563
169,53.80727003564822,72.29057467156449,53.17546638257174,42.00443408357581
170,62.68264078464878,81.64087401172448,60.187222190625704,62.678042414589434
171,68.43049762826246,79.18618977463686,67.31651584958227,44.648197614557134
172,43.4259969099744,79.8353238516557,62.384438641310865,48.170969950245286
173,31.262679753378208,58.37054741878832,59.54673664599015,44.58901279756024
174,70.82635935863652,88.33447794158279,47.183969444729634,33.35061219711477
175,27.145761840613865,62.08783313482541,46.964626125611815,49.74156591939712
176,53.71905164832299,76.0072012431159,79.57460147965864,53.662825424380046
177,39.214800882539144,62.16712736379489,69.95192716618679,35.683747741905435
178,43.2629206341512,75.97681115496883,64.67454579696225,36.78989205944852
179,55.567445886332244,93.17347979459436,29.597402277157244,54.0456507066676
180,45.94187546239883,63.5460764886868,58.5497292246377,67.75368486634977
181,68.5369688674826,82.35193948461446,50.67182326950142,63.011485071888416
182,46.59019964788989,74.46620578193651,63.88677941645344,49.84384261588082
183,60.40017519116272,94.29006653689834,44.48589344673655,49.54703560393649
184,47.60645600974557,92.17787283413146,64.20235628705436,52.75322675793813
185,36.94065605613115,84.19207768048737,58.96607480427011,28.69652132900551
186,60.37350916887701,68.8501997654996,76.42304273955075,21.49012757834371
187,49.98917511165116,84.07376024780346,62.017919259015606,71.9469936021314
188,63.54565985714472,83.78307772435552,61.771231905226124,53.96508019300145
189,69.58496591685856,89.00952827059889,63.175457458929465,25.47136652500451
190,50.10555037365966,64.41583771954376,58.29511698730934,63.49951477658392
191,58.01501883596519,62.811691607179874,51.682074764164746,72.24172397446237
192,36.37794821269602,55.15885699691287,63.41062807104403,62.99006509041021
193,28.031100760427684,59.26686216203683,67.32493307106567,60.82077225049379
194,56.60174191768269,72.21411393898453,69.99566011014215,30.690517547938263
195,43.916616602525124,74.96044220507788,78.43166908008189,46.654134973318385
196,46.0808419363592,61.43432254793285,42.81846668582067,55.008367951697885
197,44.197269968773895,78.13383987289247,66.61312467089483,62.20447218277547
198,61.49865904140099,82.26759008194867,61.32504673237493,64.7222670982434
199,36.657374549739515,77.04517737811788,52.06839597765081,58.92654579350673
200,52.87420398789213,93.52713827007474,56.243028736900264,60.990675313669165
201,51.44324200647597,93.05038537164336,61.566002463552465,46.09306837696742
202,65.95652399560949,86.23387203077598,76.35815052841083,55.24011564728849
203,40.177391128594806,93.3766820921628,74.8898247260932,59.97930803724331
204,60.17906678260402,90.73370362877975,74.99261549715817,73.03741656221719
205,65.51283084763455,65.76204936083879,57.34759526858939,52.90971357918878
206,53.211108869457725,75.02010925316252,62.70096422508164,34.89811215887761
207,45.42177077874066,80.18885750721685,63.53294809706301,46.793820959840154
208,50.98036356394939,74.04157783168529,87.40554421688822,50.866347190153604
209,41.79397998177367,74.32981966390139,44.92477073203623,44.32481607959301
210,56.168820324390815,83.10265681401009,30.228954279493863,48.96413416440663
211,60.82954432613209,86.45135176945656,37.582153104313,51.39638031013014
212,65.34465424014061,67.37820991445028,60.74058815215077,52.1072878679153
213,49.822887682736265,89.28952601407443,27.282455145836554,73.83025015677005
214,49.27415756320556,76.74351059351423,61.107405379873505,60.61364001218228
215,40.96216878116391,84.79744284811224,47.53920164407279,38.15664589573371
216,46.222941834304805,64.9961079793231,54.79093049269079,70.13097735857961
217,53.0203034925206,48.334858481624984,36.812090014757345,44.60703619847142
218,54.03586304961844,59.750921298986924,53.386943079636765,54.254060116671205
219,48.04897359556216,62.82512831483068,54.31485617041487,61.46611506990238
220,41.25341760270916,76.40273416248904,87.77583942258667,38.83736257005837
221,45.54710692480253,65.28273813802663,69.64419750166566,42.89839246037814
222,46.77252747325654,64.54977317413618,57.60192419454867,52.52125531724917
223,46.76595163761088,59.423288779760746,67.57079732775382,55.63164012937666
224,51.70227926901547,89.18971394905284,45.00703774826284,37.67420852768159
225,31.379484712885276,78.46440555280188,46.739524492692645,31.36102089954905
226,30.39505557364848,68.70336543445605,53.98732970232245,73.01194258772627
227,45.1146373009373,86.96857678512342,58.32798109980736,55.83143456551608
228,54.897927316348586,90.97742723608275,51.789371606952834,27.612165060011048
229,61.5926141797478,68.5185736732394,55.7718757520874,64.27743991837895
230,58.455966117326085,67.55700118605823,75.42900329934376,45.913442997110245
231,76.9461418307592,79.57531593341494,75.64507912688751,57.59422837823537
232,62.639510311772746,85.12465740335678,61.874879963589215,45.868053199474105
233,66.61684990468417,58.13264031397924,70.28405916029439,37.996370938638904
234,53.981379298216915,79.95526283878881,28.431664744869785,35.189124749549876
235,53.88384987630923,61.082971033470415,43.08308254187803,46.975075416279665
236,58.80160135147172,84.25297946659612,58.43151738635928,27.45752877043837
237,78.68888659363871,101.36231968114656,48.730736798981475,46.03163843920557
238,47.078655524380544,77.29702378950736,52.586688788485205,66.79021054802328
239,47.850463166837855,75.8321919684832,69.51420891252788,58.687546535674144
240,52.733747326904606,63.92297118061684,56.30515329657298,45.31313327294419
241,32.8910277364426,66.92130807958186,69.30057547012842,42.62279208443493
242,26.101229960615957,73.4063018105438,63.69518539780373,69.7936471124341
243,62.09351368504555,71.82519205370664,64.92904791294204,42.864286060168425
244,33.53829293342918,60.203043681957645,58.64260147813094,53.17572815996706
245,38.08243747069765,74.62577023204187,64.12087625065931,40.798707324656924
246,36.48218084603081,58.11112914489477,53.15288182685225,49.03386060901612
247,63.888419303064865,89.69863140824552,50.67503167473718,41.012960978090895
248,60.8949666128444,54.915564259389754,54.92312048582104,50.61724038576039
249,52.77771242432709,88.2205903376663,70.67369523062759,31.71366182676535
250,66.15534915192865,98.78994150442551,56.825500875299134,57.36813047043216
251,52.291654088767814,89.19477900724621,52.55726864981339,33.42203711568631
252,59.91755255476899,63.169418009533715,52.03668532821429,45.79307694785838
253,19.439353250859405,94.86877022046266,25.10770492082519,62.20240489686087
254,56.16054868373373,67.56560757373101,45.225030968613524,55.80807531556337
255,49.24501366168542,73.73771494337616,57.263936016879114,57.008281727424915
256,54.199604152923996,91.9832583417276,61.52016623477118,62.78771850936534
257,55.407068052230166,77.82756272111338,68.68811803189405,53.65752079220434
258,44.92297097091356,69.37461509550394,66.94862945951712,62.01669523310844
259,65.8701891915849,93.50031030391446,57.34073481113584,40.246021747496556
260,47.756747425644164,75.59437427044476,60.62054085536071,33.47570722445807
261,39.55703160952618,51.54326548863768,60.28282408940617,59.63556300048805
262,39.171462498188625,94.97053215297339,57.3195740273423,58.10937184157518
263,65.82088086746877,109.00865701555873,65.40335497115517,60.08207102457799
264,57.77325791668699,85.10625678164529,34.830249832238124,52.69453400579203
265,61.139526533952996,78.04671194481715,59.08393076494349,44.053182064665805
266,54.53273333321449,59.89211360259708,58.33732958975716,61.37190716087086
267,53.78164336192583,80.1945319308221,61.99534699491066,50.59399025460137
268,37.032118401798854,57.82290296475785,56.36173582289809,46.418052340802014
269,51.6086148556829,59.41899558018717,80.04821635182482,52.64443963812087
270,57.637145387341214,90.99754783859699,59.50451536928589,41.034779055646474
271,36.64823846219805,54.39431757128876,73.34049137330595,48.28190111835451
272,46.00942100023482,57.17520314373287,41.44171188291057,41.026972923554645
273,39.431457437581194,60.593444464051935,50.97744834906244,63.74287112420517
274,87.8554804204094,90.0218094449176,65.09219822546385,23.398243970937425
275,25.16822759286116,90.73568809846287,51.11823850852955,47.61345377746964
276,49.70785362571608,62.30218223697989,71.11671061644589,35.43774385377021
277,46.39757488562783,77.74095487804674,42.36721565699092,58.73287162046683
278,57.72361687835071,74.52091844686973,39.27254553065149,42.74895370560342
279,76.21853741058817,83.66223625580196,50.972339269363104,30.691142160310704
280,46.27359572472781,77.87565071982641,66.34973734575355,57.76765398475207
281,34.810515273220304,96.57066418005776,59.92824706466966,46.836590481861876
282,79.34850057944699,86.18227710080393,48.72081570568214,59.77982718539974
283,61.527507724190464,88.41863629170717,61.776900096850525,65.09876679845233
284,44.80890884950831,78.56814928325682,78.03484183496775,37.2183884811202
285,53.498764543279904,66.16278424967786,68.61004892446434,53.36990315244186
286,38.37166046277488,57.46315734339109,74.53885956489752,53.45831413922761
287,54.17473426840742,94.01812296633524,68.53213375593211,52.559686752228096
288,46.91980400499706,81.43373839671025,42.13169929946547,32.49926350859094
289,47.078126605002126,76.41154901645676,71.47910227716457,73.9414570184692
290,48.70007611825823,69.8949016888101,53.283230956781026,50.63299703098406
291,48.31977793041277,67.30383736362366,48.38045907030999,47.02921045729327
292,61.42040996307398,74.7928512791305,42.146109896903035,38.71583792693569
293,59.43200360184346,90.38006178797364,68.40160452456234,49.20966403843994
294,35.99798061413162,80.53882601837986,77.21820399598495,41.793681727842696
295,52.379149324822244,73.6694578728146,55.12924795528892,14.487929480945809
296,50.108807323839635,54.07350857811911,61.081633613517404,55.94670134409482
297,45.70635887303253,96.81208425137612,56.68599558502553,26.462677610553726
298,55.51636820626392,88.15267068485606,57.57143405469912,61.313053400325416
299,50.91214252011179,84.30870001799568,66.98780431363116,21.41013487138882
300,62.65878518059149,83.1735691164561,79.99830857741901,60.56124907436755
301,62.46661009085865,59.62478498003125,52.24910912417696,50.327205522050235
302,30.38806353986229,78.39387666503235,68.80359674882752,39.37705925812861
303,75.17571786613993,75.86990089601886,72.95060198002147,39.2893059282472
304,48.718312628006316,90.66371344587749,56.79708712667466,65.22493717614522
305,62.235312326407325,70.87692506014322,24.68871363442426,28.690080780644063
306,61.86946913740765,95.79881463589402,64.31108351291032,37.12602264957352
307,56.34958571347298,93.31728965343754,47.98996974016045,71.29483751482998
308,57.670529731332046,89.15981743482885,73.55435603565593,58.43158146494836
309,63.816413224655804,77.28301583048017,61.22095094781068,39.41788156446088
310,40.60696072066519,73.74207600196408,35.70114939848725,42.5275822713923
311,46.18790680007465,67.95361827558283,62.40184222789265,52.96926143126403
312,63.3421326086132,91.47023663241612,72.20474107554915,56.42911875660883
313,38.71372669098253,79.0953471202741,68.18347273409582,43.27695102899634
314,54.02900684286994,70.80738871982103,67.77507099034331,53.980526136344096
315,52.65758173665287,76.98407354865034,42.16376028002008,49.84767503197731
316,52.73670146786399,81.74068176596592,63.3405759730415,31.37077178363002
317,32.60649131016531,81.71315847708709,40.576613304304466,64.78533612976334
318,72.02969340075454,75.66585287733903,85.05559110786467,37.71385400422038
319,50.87672067066789,72.47542511356751,51.88722789532276,50.31053674842524
320,40.8362919323661,79.3996320901536,58.49627285198063,67.72191623877524
321,45.74787498072263,58.4970000357919,60.593604940012625,35.20257046314078
322,38.44608889665656,97.84805659186577,61.61651323482732,38.814842861965886
323,47.44531916667979,66.13846558069476,53.76724954720785,42.71314188179337
324,54.949766720946286,59.93767617904459,39.08756212538555,60.141634913739296
325,29.577732439524297,50.40388100250303,67.40399620913705,35.730408136204254
326,64.54643718575801,76.8535798898265,37.7504441750429,65.2244352054057
327,29.957204888182297,82.02862363732645,49.42421083939674,58.381081908037444
328,50.101930770557935,63.69689306635969,57.211770643022,56.08917092071511
329,42.66601298336483,77.09052942449284,26.974831527734825,18.69895905801215
330,65.96070949543582,72.47699595097559,37.46203951776546,33.25239707410451
331,33.670678553204226,67.89316711960588,40.66204470197732,25.89535087910694
332,53.5824344305888,88.31083354365965,57.67363292053039,55.78896464712868
333,45.81240368660259,89.92833957690597,62.19366177036437,49.09734586403713
334,45.88130781661826,83.40228117633441,61.237493754315565,40.788513646639466
335,44.65716389858872,69.31840327637268,83.8890322351057,56.68454691725109
336,50.3935124729956,52.84603832165208,74.75864891816593,50.761179066787406
337,61.57453757436439,60.53833388470696,52.81340937692224,56.196225480442415
338,47.230409661265476,101.46739059273834,42.74058468859518,34.410969616664225
339,19.861374824550783,65.6582917055338,75.84215826537566,42.38485577206379
340,65.94721599138151,78.7602216929382,54.99255805179328,38.509958186990765
341,48.40405855325767,99.99384544396935,48.621418690839995,55.525413393636484
342,34.914134068045925,72.90400029883949,66.78020910849024,50.59080181881354
343,44.51718161354136,64.93557831781168,60.36629982802694,29.486169625001054
344,51.210122922011536,75.9113229059368,73.49137297725012,50.52398566809267
345,39.72428040312349,76.8196928145196,91.96237430687808,34.87765981317858
346,68.7267119356913,79.11827393038799,71.55322688328691,40.894367069248766
347,48.89704048316134,77.17922108598592,59.70687166422292,52.18625131082665
348,48.051285807343305,83.18420397926934,69.33570397771557,48.13332106479852
349,67.53180921195984,79.96539273965703,76.01419351960287,29.655365132289177
350,42.93058984792235,62.99336963191382,63.89053076000267,68.06444325804583
351,53.87582804872573,93.21945694777173,58.991017056412055,53.83456758529154
352,59.56249895414319,87.29973695800228,73.59022705169178,34.88540723528382
353,37.07610580746033,94.09150450547021,59.301133991074444,63.385448442380515
354,63.80726210856355,98.82307677502412,53.15703928816504,62.39884738776704
355,63.003636327769875,77.051019383126,65.22075530659208,70.87106011383767
356,86.13543366914898,65.11484903549557,68.16845037235086,36.43657252850958
357,55.59058054352722,64.15840453416176,66.40558461795013,54.65439851086244
358,21.585633666188613,75.50763736742613,60.190689030079895,40.09497456693053
359,56.4231073530123,81.27965434532058,49.817799860987236,59.58530663928491
360,43.533379423014814,86.44669417986674,65.51386216373984,50.57008085459205
361,57.33837651534347,66.44110516160897,64.87059002407086,46.1994933655205
362,41.92299675158927,83.11744294029279,34.41698535151525,67.13046271169874
363,57.00921803669316,62.55249353201711,66.73025317614622,39.56223997675431
364,42.18254349481729,61.234435951426036,43.106573210949314,60.93067996987375
365,47.933744096265244,70.01791798991002,50.45654858555759,63.194599939131884
366,63.55547537924399,85.21359122020647,56.79254181356927,70.54796545810689
367,39.37594947201001,86.852702220115,38.98476737254707,51.3516409666401
368,49.64124246533646,59.2203328618553,83.6868709784231,46.6976894307844
369,37.7535148155211,88.4592383251125,36.61812319743566,58.344647594837205
370,54.5785395023257,67.99212732266524,54.60462978324796,39.291572450018876
371,42.66335071958054,69.25655542840636,36.27252156562058,50.82321576536208
372,45.88541693957941,61.88022646566532,60.19328606724629,41.89461220254583
373,64.16780856732758,84.01588982815069,34.81047891558041,38.381538355988546
374,52.681513329436314,71.42236676092809,46.480144091944744,50.57809717110287
375,56.33108331101007,64.73359782109073,64.82489554577263,54.850694857695295
376,47.99362012514614,109.46038978523477,53.424705628543975,39.279072800686414
377,51.40938954498748,68.37766724602719,77.05893411374693,41.25625661089417
378,34.48925502858983,70.76048422593264,95.84987980012707,58.267838641062006
379,38.384514242373236,72.34929183447764,66.58095461875975,50.89755128972748
380,48.776163277091136,57.69409864042218,47.096944804201186,24.8381907485525
381,32.88456242035922,73.17785297397275,62.52853865093174,57.21919052850586
382,50.36179745741266,62.431674526899336,64.28346592397645,54.16972786855386
383,28.62190062598878,82.48871751579694,64.55020781019154,49.89938772624317
384,33.870360999232325,64.91483390801278,41.96939850709559,42.075940463468434
385,52.207021860952416,82.22989737325369,60.85180427605031,9.905543683298612
386,45.11516116192741,65.68175692961864,47.563317510579445,59.80116661920746
387,29.111633285347796,75.80577292789258,39.088123647194465,48.18567925169709
388,45.22740509753855,84.66819105437679,57.09066893096861,25.32302211136972
389,59.68163851713797,53.89173680436807,69.34602586822727,35.46286366973579
390,63.80661079660229,76.85866390112959,43.75117226753479,65.44168281656322
391,45.74182795861198,84.57096005597884,57.61732538626512,52.836706188044644
392,59.52710044564381,71.12986319413376,74.54176084318675,69.37166662930183
393,57.613659436816505,86.22763264231791,72.22696406229485,53.48024946783801
394,63.02146444977518,69.47924338191149,38.00555819064601,52.43251778994218
395,58.61176763967592,99.50471405675279,53.88727399157958,53.50605228593048
396,58.40357848985799,77.45013464378806,68.29527430899867,38.36046320209144
397,51.326610868685115,97.11850213464076,56.15554418982989,77.44139775117054
398,58.59454808628529,76.71926630344888,42.40089059155311,55.45415762428954
399,63.3405459429609,64.28395170350205,56.18355494393547,59.29587469174443
