unit_id,EffluentByproduct,ReactorPressure,ConversionEfficiency
42,13.44232506137966,87.87077256072271,20.164327738637574
43,26.099316460980287,57.81263852289156,8.517977460444579
44,21.447405989812736,75.5738100604764,19.130966903124147
45,21.546098606837745,81.5351610960657,2.949263727888111
46,-5.871431019569808,82.83693267453863,26.99572324684999
47,11.507291244811405,73.04721558867249,18.126072145254337
48,14.752920196078618,83.3762030107541,22.158812667763954
49,11.501796923341976,95.50304201051647,29.925008555170802
50,9.500702224115969,87.35942954669474,22.3854151366177
51,10.962015520850759,52.63649974624128,7.065732356484083
52,16.54347758948738,70.58667079573738,14.026295970273631
53,29.069134341312104,62.3671361619563,-6.854008498421122
54,2.293677333954184,69.11336272641326,19.666573601956706
55,24.119269013055895,100.87830284959928,24.853998669751334
56,39.17637261511187,68.65043226454557,-4.911589647198694
57,12.031280324040583,70.47193876680119,21.299187735420677
58,5.535456461789263,80.54140485279149,24.034971490105438
59,9.381530294462515,63.96688953331912,4.399400072007328
60,11.330123352323696,75.20959564952867,11.958338555486616
61,11.996529066985008,79.96044896437418,17.504401190302477
62,10.670364163326077,67.14177847741877,22.546017445339622
63,5.893728421980394,67.51224640577134,13.49280471716685
64,28.499888649304385,81.60247767074127,5.985187666878993
65,13.856955388914008,78.43551404036512,24.082747517577967
66,8.425636646686936,95.37975066108895,17.3489016936388
67,6.975500950365941,78.19875217522102,13.351103584432725
68,5.834674138364762,75.24964428842227,18.579604354097302
69,5.822391068427883,65.59999209867021,14.829789072844196
70,2.493538040536114,66.88836964550238,18.9456535020266
71,20.424920411862196,66.00446531508297,19.58061514598379
72,-5.030504681944418,80.62026510874747,16.44818432715455
73,9.537548186850195,72.7152894792506,13.788935829529894
74,9.206298026544223,84.62853434754872,13.519507254945887
75,20.66952493002608,80.25509058123583,22.445118330929937
76,38.32209256816865,83.38388833589677,0.7436520763725039
77,13.998409771851419,63.163262863646,15.241259689727823
78,-6.4457117140973,73.34784340975428,18.096673053126004
79,-0.6100020353438378,76.44243481801693,13.738506618722976
80,17.385027653126087,96.6528048480468,24.84763393488618
81,11.60667316122503,84.98796744261307,19.831862052442442
82,22.937103820828852,89.97544088696135,5.578095698790069
83,0.4127514328486068,80.49464864619074,21.17477422451989
84,0.2311022096980846,83.3357155542805,21.204657177454678
85,14.833721568549565,80.81119125348003,24.394711185661123
86,4.536349693871353,64.14406329924297,23.543685013906266
87,0.4416279205075977,70.42355209271567,21.40849826104819
88,7.422531257212652,65.40100208365834,19.64565643770118
89,24.928419036275578,59.47881037120824,13.785638782706494
90,-3.1801777015906687,69.66436388115343,19.488358274778456
91,16.375657452807314,83.91801328588421,19.38235488413273
92,26.062631309027715,74.53410079491562,21.004486510457816
93,0.054603429104101764,73.0289587769982,22.164199256216474
94,16.04127038280111,66.89156563183559,15.244438730897134
95,31.89190843335851,71.81037824265593,8.073915169892135
96,13.771234262029568,58.011079716739104,14.117757986074839
97,11.615600589064186,56.96503415018084,14.529135585811648
98,22.935609728208938,69.90957522209531,-3.587763615446027
99,25.15587809114738,78.19240083713503,3.368100476771624
100,15.313552635689007,70.65333654339324,9.60518487152331
101,17.003960071163934,75.58703898750285,17.859223111885182
102,30.680649513678013,81.98484563535328,-3.049797726423049
103,16.638339866187845,83.63125969632368,24.546424278668816
104,12.408514924934469,76.95270602817858,22.35890526485421
105,11.363467484268503,82.5244373065776,23.925553248061224
106,6.4914893075085445,63.194558446716144,11.913180590894582
107,-3.310968499758424,84.00917301181698,22.751761543734293
108,9.570228243469568,71.2032914266494,10.116287788856887
109,25.87538076709596,78.30302864949182,20.43298678214815
110,34.33602042762086,72.81885521371926,-11.283430598756611
111,31.210788362478592,73.69002933555878,23.096141935245104
112,20.060026410654068,72.55702395115144,12.431733829988563
113,20.838334467965826,64.07083799080617,6.749392085149399
114,17.668076995114852,86.30496286309713,22.62120151156349
115,10.349242387690154,75.58462924177266,22.489100350415583
116,21.60594510230915,90.91672470081734,23.29832027398031
117,17.03548914235531,89.74307553022898,18.24456415971866
118,20.07933767157921,71.87564718289747,4.712765407863277
119,5.330868792682238,52.74765093036647,17.447085144146136
120,3.8562448413677775,65.78903579845179,13.385910636336348
121,9.84872140226526,67.21400838458025,16.18555322893943
122,8.759766878486023,84.25006796409706,23.296884116459626
123,19.638843557839692,96.25894198025917,18.52361867569914
124,-0.6940883207905983,82.74113988491196,19.956643207436276
125,17.320531439132463,76.96464251548093,20.139038225901967
126,44.9897185254084,90.53658477208923,-15.508728684949167
127,25.58843306119634,84.83421288383761,25.99207979489946
128,8.978447371786586,77.5262595446306,20.096852377415015
129,19.010659265282914,56.70263381297532,20.43104074508443
130,14.807063630671195,63.58040162851961,9.262369405016877
131,12.22789602425673,64.23392725204687,15.33315855729794
132,11.387296252158198,76.7963898253852,9.614356707257514
133,26.03542690908006,74.3064639496475,21.102210269511907
134,3.2511604190791648,55.215376474993846,6.3506005937724606
135,9.983161077834948,71.7395188391422,13.860792937464286
136,19.888090110765518,65.86215416342276,18.756105647236044
137,34.17921653930467,85.32461225804859,13.903845375371217
138,25.352379512533233,96.33986461272086,13.353466006025267
139,32.979422157561395,67.02977816234288,-7.169876587633495
140,20.457644823838336,69.9336019251523,6.60492387995301
141,22.940212401988408,93.17318029095397,17.65320205225347
142,4.868605291942672,83.31806274443424,15.80032454563183
143,19.959240305591404,83.50347542458144,21.631592355481736
144,8.294675926713694,81.66944960877831,17.09934037571071
145,34.585023065596815,74.02760917106971,0.49181475998074653
146,17.198292391674283,80.69627689377452,14.893478138663102
147,8.433958555391111,69.59989220405282,4.665303766548255
148,-6.783125926179441,69.47596008761927,14.802951008617143
149,7.174463531777792,80.38562337130558,22.55362915624777
150,7.903307219702453,85.02008263380216,19.667482413999196
151,12.523708228997766,71.1295188014552,6.542138942526064
152,-3.1059558204437128,85.28871300939994,16.70690393030187
153,13.645543829111498,94.83694898114975,26.549189953048057
154,13.231642568483275,76.74758950050247,13.165477031106512
155,25.117303002017888,79.75432802006019,0.6360091293187797
156,14.21017045443493,97.66763036729931,27.29937859102977
157,20.9461087242968,78.39242413375898,13.48464478000123
158,0.5640218904630494,74.41299460314735,16.46462491023756
159,19.609475960141168,78.15313566058362,11.499364871087264
160,7.987578939542749,75.66610886363843,14.584761234873898
161,13.015199566218552,64.51819773894474,8.300192739611964
162,6.289595677386854,87.06453305352021,23.610356186655515
163,8.695317880930919,68.45654667775781,20.24480693697982
164,13.16339861933522,89.02141909513611,14.639756464199206
165,15.116438233429303,98.45209860910568,23.258328867734104
166,14.247152678342971,56.22161746417324,17.03389576015297
167,9.441236407072608,63.979192933169784,13.402034403923938
168,-1.0453796433214446,75.46167296608323,18.132488924192966
169,12.323035869724942,75.26041788913474,22.023157547780386
170,4.320347130578194,73.81901835572448,17.46033707406363
171,3.0572006180172986,101.9076187332145,29.4939134634451
172,12.756549550367458,68.17681422860619,10.957694146226643
173,25.155212713969547,75.98946948266328,4.634931337068325
174,11.325013191310568,68.61885038987732,22.940350602146868
175,0.6614083924065355,80.00230332337327,23.356073480540463
176,27.49250746619734,56.01488710886529,9.210587716186934
177,1.0282920692523358,73.02643519140884,21.569201773581263
178,30.25116214273236,60.88864381558433,-8.724672744964609
179,17.252263800716122,64.57325368467767,21.028850988562183
180,19.86934583457117,88.61453651646531,20.225186471608914
181,5.463760324495567,81.66604414858831,19.46627155299565
182,1.6894952692108998,74.36467673182496,16.422216862352325
183,5.456114540621838,83.75869968490017,20.81646818899448
184,18.56337270107369,56.527597957206716,13.139546746144278
185,20.488041296756144,67.863270422622,10.660023708066316
186,3.899649883425562,66.522033010682,16.920883879130486
187,7.303261105639419,92.25385979613455,22.19443916640032
188,10.695095153946111,87.90675873187035,16.826358271225814
189,11.368590591729308,77.93120943297099,12.809495813425809
190,3.483175883461657,68.88729871699914,8.579901286137154
191,19.072910809533525,80.8784781902897,15.025909942294627
192,10.449780069779253,75.8643962997843,22.66238463190511
193,21.58304221217427,47.493044145690995,8.909732162324623
194,8.585195829346059,61.44641965408197,17.645987015188506
195,30.287328315449187,43.75151614321527,-0.7804151263180543
196,2.916645701431122,66.75459686366071,18.969824444993503
197,14.714860386459144,69.76958601515481,19.631598156177386
198,-1.120232191573166,108.08626431418745,34.094393723393594
199,25.594535683536485,77.92049414004838,12.34883886556533
200,15.696927421486038,61.96657489539392,10.82709651106428
201,9.895971545901448,87.69244993300399,20.847357838066518
202,29.762485447311285,61.203210863688746,9.987408549172832
203,6.109956912280316,91.54084121347604,25.50293741594858
204,20.02234247391848,69.91977134746192,7.168758493136748
205,15.912983933002618,82.4103220776573,17.04769809255539
206,6.505575503219954,74.2576469719857,18.65286067047073
207,-0.6600689492352139,61.88303545224264,13.656739278083082
208,19.800945192272092,79.81883064627239,15.51769404055409
209,5.5653130715871795,54.048883856721986,11.073733761773163
210,-0.5236858710351058,70.4166069895682,15.631530994875156
211,20.886478314930354,77.1482647390186,21.096859342178448
212,3.9757831077527133,76.80803368895874,17.354765415782687
213,6.077522943491316,36.8505367630525,13.687801077999978
214,5.543568069655503,63.06467716719643,19.408277497242974
215,11.951971080890248,98.80331299221548,24.379472840215684
216,25.708766176437535,89.87694561220631,17.35551229361877
217,13.396551745167239,58.44586872817732,18.143577850954784
218,16.458994346605074,67.63274742309953,7.028040779645119
219,20.832227724315352,78.48504701330204,8.554187699849642
220,28.38704634188332,75.04646576271062,16.588170031394878
221,13.31138931256617,59.49694487817435,14.574987849716395
222,10.771602649873037,77.54404328105967,23.131231522342375
223,11.751812331508436,84.46821117542407,25.085190624648373
224,14.052708542415608,77.96769345076457,19.19284857215743
225,16.587640810566818,85.88308395327196,22.470909273201734
226,14.46145212614121,77.79373336478477,19.15357181102722
227,5.848769286986858,67.35395198888354,21.375313324609436
228,17.26382748746093,68.8012977052805,16.192757407323924
229,8.876282108268619,81.50191574284693,14.961839352959544
230,9.75696821796416,96.80411678758983,27.165943796855952
231,14.453633848322482,79.76190264133314,15.277624471345405
232,22.289526110829698,83.6665543876042,19.173840769102572
233,25.565990269543974,72.82141952620223,4.777850601742318
234,9.551888817096687,85.77249607571811,15.984358769092434
235,-3.5030647807283195,88.48366094363845,27.067393523967215
236,14.12778528782583,89.01624609737699,20.528349516513412
237,11.421213781008289,113.37156465019449,24.509204648630675
238,2.0926090834345494,81.69824816115822,9.429520519246688
239,27.707398184469206,66.72426717398008,15.133559517793236
240,4.675825456808656,70.7087366020516,16.06389137674148
241,21.52803590834279,86.51530595242771,12.596145743192324
242,-16.904412789710427,104.31522138276297,25.028409060613047
243,19.107876558349812,99.85038236050936,17.307253302604302
244,18.867456512027886,75.23534371641776,18.59765468439188
245,8.729750549233412,62.39149426029772,14.582982699535329
246,22.98857952392712,72.20124756528618,17.362680130905687
247,3.714081374662742,78.87133446392251,23.848925306803796
248,14.929098812838715,64.76154795010794,16.861129073035777
249,21.67254504541373,67.98466142414554,11.816458795912055
250,1.6099904589875305,90.96709711921436,17.330986614717375
251,5.736109201730079,75.20635311025904,17.5472622811339
252,8.910509726135775,103.44511013734562,25.70732025392025
253,31.217540214721325,65.14087719953814,6.154345340295449
254,16.53342994120058,79.9590489598206,20.547459227538095
255,14.01680773895709,76.9026839849608,18.526140437151412
256,12.430183080866126,55.34922837731801,15.011742481794382
257,5.038456646124867,60.04945588538481,12.648816804908567
258,47.18175811555913,78.08868485646659,-14.572059464176272
259,27.077428966365762,87.30980934804342,16.95908337468433
260,24.83653150207888,103.93018736431975,-3.81218976948232
261,17.816533529726588,76.92976505187056,16.102377479585062
262,22.976892484756974,92.21110674608991,21.66339917183386
263,3.9196888534252574,47.6996544943571,9.87984631764087
264,39.59142185619285,49.151722290761136,-18.042108170502537
265,16.80006432437424,65.07372449935141,5.006679689494727
266,33.64320237776542,48.695588009243274,8.411884089431016
267,10.73426858796006,83.41421935747992,19.930102343068757
268,19.174178639611178,78.34722368328106,17.78526768869713
269,27.657612828085416,84.74107442629638,16.155111509915
270,4.08661033339413,97.14423572435135,24.271271426558254
271,2.429664941675778,60.97956436687977,20.790288398174628
272,5.799631358257455,77.74210097778823,21.545422979199266
273,12.981980384404924,73.47920284717402,17.900437965449992
274,18.65265731328996,81.58208272020893,24.811455166533026
275,16.793108708351692,72.98345099632168,17.21823399369836
276,9.840814552374347,64.87537063610088,11.107036278181761
277,4.358540412512957,60.294932364575374,13.649373660405756
278,9.883149472281879,70.69184443949138,15.324304811284364
279,-2.7656034232028084,57.80733977849614,16.146858270791277
280,13.897437826055267,79.83313483671918,23.30400715430185
281,26.874980679477297,75.65812177234656,17.696804998828615
282,15.96356854102227,97.1900280482358,19.492862128621237
283,37.809906154679084,93.74141672207404,21.35978758066779
284,9.880911878803206,77.61157473949893,23.057378750458273
285,20.221174549973,75.38209588002613,18.748168745399163
286,18.053336361207204,75.86024200880144,21.030007935618755
287,7.595558702142689,95.3212940767997,30.913967948592195
288,21.386120724400584,73.32638548619381,13.8501639027326
289,9.617050758556685,102.23857016506484,19.45950928967936
290,15.918759633822134,78.13458851663208,20.65234812606413
291,3.5002752714866787,66.64337084970727,-0.969343939717576
292,20.87116000079442,90.38025758428728,24.279703859440843
293,8.142643778273555,77.59626958384995,21.757069398629316
294,5.975037478409282,63.544912075908655,14.611277990413821
295,18.012486229872437,71.23645798304037,18.282989607798736
296,12.475896458327258,66.108314109895,11.678145490342267
297,17.453089523496107,79.6666092773293,17.16252866282629
298,14.557355347269032,76.00252366040515,14.200141819951313
299,13.494800283375074,55.60436603281303,7.4409822749188
300,19.132046096639435,83.46829565049774,18.901242011967867
301,2.718629198340592,86.70327023166261,25.17094479816149
302,9.67604944021885,60.00632514340556,14.115372912277149
303,17.82635189432315,96.98236643979614,28.807754440130733
304,16.259573732840927,69.17492929714935,12.815147730466624
305,34.53540896982162,61.611168884713955,2.1568586762313124
306,0.33074153761147507,66.97500567190171,18.296779580537866
307,16.906570605335123,85.33218672193112,19.922673941005
308,10.16366022086109,94.04357528522151,19.23432603284573
309,-0.5860658442039774,50.30193943723126,19.69028010731076
310,7.866134731400114,71.44090756201943,23.185317069919982
311,-1.4111521579786768,74.8933934636736,21.18040763550669
312,5.7320129969869615,71.41664555739234,11.068038964954628
313,15.32591710010802,54.32610898261717,10.784377271150541
314,18.358694134101707,67.23271014029636,9.109776726545352
315,32.23202315040254,39.66732558802847,-12.060746954973602
316,20.688552361888725,73.02176749051249,-3.662511401780039
317,9.61358049093129,56.06766768261237,13.413196152500575
318,20.967615221470318,71.9467356142259,15.12856249322872
319,14.477730626289247,70.12960620887497,10.820468223028692
320,19.442996253740723,80.07375144334064,22.44216361393052
321,31.124917578552306,69.75935967636657,-3.5182183400630924
322,9.407054320378016,108.24573922717148,19.39585249960599
323,13.65186168877532,81.95580718521146,24.203140510678967
324,29.34825692828757,63.12539624531478,11.642710838900722
325,7.5778800416166705,62.737685928473546,16.945444579815977
326,9.385873657212253,66.65793961906184,17.230722100621215
327,14.061604915885818,61.18019425525097,11.048744399622066
328,23.42743948956938,98.09510499361507,22.33589751849489
329,3.3407496864805957,78.77961183805003,19.96946685030628
330,1.9702183930538784,88.36319401337632,18.685684803233116
331,15.68259412139884,76.60219164576016,23.22642566584645
332,28.178528964447853,56.87519189070689,-2.5585969118298815
333,12.287419417706046,82.95197879682875,21.133444699579137
334,10.762278931782365,88.1778937030846,26.568751148594398
335,0.26592454417841616,80.52897097717288,23.97619708550998
336,18.46727062643984,72.06587739635687,9.439755357653528
337,35.62482118381166,70.23814710249862,5.752495074678535
338,15.837594273046154,68.39561721270634,20.949583082533774
339,8.233722916931853,102.2621170661692,23.73538890993565
340,29.26977809841086,85.62783544821941,23.143146525618057
341,17.423916494678696,75.40248242992269,15.150579235762367
342,22.548320745003544,63.370760771000604,-1.1643252943584224
343,3.646753281348574,58.10343195060238,14.239270913103912
344,25.845023169292695,66.31069192499518,12.14072030195659
345,13.093776102443575,60.787066619791695,14.736027098745746
346,14.49377490991864,71.92535216448829,9.876520883693304
347,-1.7712244688019148,58.76945716399498,12.911221264292596
348,30.411812194882444,53.22907289436856,12.541281040600495
349,10.313348949480115,58.71294780727855,12.331555272473373
350,12.760329123242803,82.51596328117702,13.536188495452464
351,9.222629841935472,71.75553578043649,18.29797923429557
352,12.924786178408088,69.6862495037657,18.697143397717348
353,7.58412916097989,63.94950414684658,19.457784525016955
354,20.60810488012011,68.73328902814475,16.34967042089962
355,30.883490703016417,71.14402240111565,22.948839031168625
356,1.325668714154034,90.96792523391314,27.775950593872373
357,9.411011335661392,69.96809416043635,23.001789762471883
358,-1.8781978324717787,91.26364985844486,25.98466976459699
359,-12.969695608506662,73.00648263460788,14.363574098020903
360,9.84069382874933,77.30832196466088,17.74326935815417
361,9.683217822827402,79.11012988377749,23.560154401650724
362,12.460573706013214,71.98291200900503,14.492042942440513
363,20.67388899886463,86.3534855578899,19.3366556166685
364,17.18928404371023,79.22281836696297,13.8744786321702
365,37.91758254310392,77.91601578109554,5.851133950168871
366,15.697020053034091,104.55098163399153,20.201377565217353
367,17.63591903104925,107.3824815890926,21.53934626304348
368,0.559784035514566,104.05801739853325,19.34674090459317
369,24.486223092276187,75.65741965042247,2.4428515580511974
370,10.21510374353088,79.69498819285018,21.40827819597516
371,12.994824846006502,72.4155083724683,8.891016686340835
372,-1.4969113406894294,57.36104380359233,18.14471045357671
373,30.177581062639785,57.96841450740099,-9.334461538377782
374,17.52080533301667,69.02960141427286,23.19653732164842
375,-6.3774457985818085,87.83610297449624,27.0341316496905
376,18.434841821436553,71.28175588677279,14.261201150528628
377,20.13971186102335,83.43203049600456,18.276406499714856
378,33.30390573855232,97.00674045720757,28.45456833606252
379,31.018824665664614,51.636630964448244,0.6075084210992578
380,5.414303222641015,63.68311912143897,19.79349060260719
381,16.506055497783144,52.99197451967501,10.212626432118649
382,8.152200960529697,62.24673239979168,8.109637835838852
383,7.89451604626132,93.75985318630006,19.551130070559555
384,7.391594194920181,73.54213327503172,16.476132945652044
385,6.137555491193726,81.18260342696519,21.33150554592424
386,14.227495566117758,66.3877047851464,17.605265214327225
387,12.90433260252381,91.27688603895288,18.670931900283907
388,30.429736973411448,85.03099522280381,3.117758492295285
389,37.55450300854908,67.32080420186459,-19.58717933548003
390,27.897845871268345,58.33208795804013,7.593434804212276
391,1.4306408475307872,100.05660283686157,19.522148740958997
392,22.85929586016335,69.69494226215394,12.783288712599356
393,8.384393109919772,83.15664503896222,18.09624084442318
394,9.774882088956797,89.88137275051028,25.59024547340941
395,24.420093860661183,80.56503623145008,6.420001518307144
396,34.997830642465345,62.86981717422671,-10.41584658735859
397,25.2860939350198,52.86650294339818,15.404052584474488
398,2.99076427913913,78.50316938673002,19.509888609175423
399,10.888077624299353,80.87307288706067,24.623952181921894
