unit_id,ConversionEfficiency,EffluentByproduct,do_RegenerationCycle
55,24.096256617767015,15.908768544323133,75.0
56,32.66607200880961,6.159526353736556,75.0
57,18.883580176405594,13.212757926519673,75.0
58,8.655676460117391,10.20659378142674,75.0
59,19.28126225034295,20.371113680480747,75.0
60,15.187887218439224,10.859572457781663,75.0
61,21.38342819566588,3.8663167978941395,75.0
62,18.549696137673482,5.6639218726951235,75.0
63,22.618030072108986,2.297616485798189,75.0
64,21.958540844080602,9.454926220780234,75.0
65,13.413558526087682,4.649947732938878,75.0
66,21.46473268014008,11.819556597135424,75.0
67,25.660363591575535,11.292789655277666,75.0
68,17.594548216579984,22.399016292697787,75.0
69,15.472512591966737,1.0420827493108389,75.0
70,14.005480207072804,-1.6692149954262252,75.0
71,16.7105146221973,-3.1171851967515796,75.0
72,12.499866163583325,1.0013427988062338,75.0
73,19.716296098326076,7.844357650158299,75.0
74,24.18521032898416,11.203924091566833,75.0
75,23.08868005928201,19.94242301103,75.0
76,16.290629623526016,10.386002317532213,75.0
77,18.703893617960244,1.8043892501389118,75.0
78,23.602717449477257,12.852273670917512,75.0
79,21.150305334286408,18.372308108635853,75.0
80,19.65559699937444,-5.270100172340554,75.0
81,18.709966176488013,17.837060606187585,75.0
82,12.796339974860945,7.9673848459921315,75.0
83,20.302862563231063,4.1768181210273445,75.0
84,17.119237634115937,13.208359695111454,75.0
85,24.493488450917063,13.779552104438098,75.0
86,22.985804028546028,13.008931025265593,75.0
87,16.146129191449802,16.01667943820401,75.0
88,26.07483094084402,-9.814779627946951,75.0
89,12.063765181524445,3.347965015571906,75.0
90,12.324685615608903,20.109225348917846,75.0
91,20.911381551976806,19.500052474144717,75.0
92,6.698636842975242,9.448025785562947,75.0
93,9.438511321294856,19.770523841822673,75.0
94,19.371371097094034,-6.340614899855211,75.0
95,24.34124950825698,17.867980818576783,75.0
96,21.00817547478634,8.471496285174675,75.0
97,19.92394115240837,20.555561291623903,75.0
98,16.20943432466218,12.732127138485366,75.0
99,20.13727011809892,12.519763698524802,75.0
100,23.186395352917096,28.165444288997158,75.0
101,18.409955266405778,3.05482976761357,75.0
102,19.131593703634437,5.239680151170192,75.0
103,17.907389797536627,22.84253640262767,75.0
104,23.31078903587088,6.488578713242874,75.0
105,17.975343404745683,11.217276190017657,75.0
106,14.097546618872496,13.839291441733824,75.0
107,18.11388425735707,16.841322076939612,75.0
108,27.796584910369127,28.11314297546137,75.0
109,15.311367704104832,11.881313558181498,75.0
110,16.651125931257884,22.851485185092958,75.0
111,20.265286502944345,20.75327678771289,75.0
112,15.067036961251727,9.631218744241476,75.0
113,20.223108678756287,7.215181594167859,75.0
114,22.92676586842165,11.809206030397181,75.0
115,27.067814106039144,5.528524142711163,75.0
116,26.787653900447328,13.990347950814055,75.0
117,22.35780262375768,5.138543512962907,75.0
118,26.85995176662001,8.688079417622152,75.0
119,15.691421571919232,22.93256148461951,75.0
120,20.586297927713204,20.467116498259976,75.0
121,18.664811808142098,-2.504804596927732,75.0
122,17.706270296651187,5.352018352405875,75.0
123,21.568914911068106,3.569960134926365,75.0
124,14.359277402484864,11.568373611616789,75.0
125,21.657185874621884,13.895526448220679,75.0
126,20.491776125319394,16.12070403773403,75.0
127,16.810480112907705,31.656320966176125,75.0
128,18.161205945559686,5.77191198613993,75.0
129,23.641875851118332,8.613531829926934,75.0
130,22.038929945163613,21.915237243681638,75.0
131,14.61942257627621,5.71369713366629,75.0
132,12.129289909102596,-6.473862535361553,75.0
133,20.983900828633058,3.655467851399788,75.0
134,21.637193317911333,17.470775313790362,75.0
135,9.57345748803062,18.153848438993528,75.0
136,23.681714296023678,1.0361159185119284,75.0
137,16.250161973474988,-3.0298600026565587,75.0
138,22.055643967906814,-3.0003003855487034,75.0
139,18.279393659858027,3.2909034833087603,75.0
140,24.793814581615546,0.24077324488766472,75.0
141,24.060820644853525,-4.385148581813031,75.0
142,24.467960074584074,2.324056455301421,75.0
143,25.892042835742647,18.005835145165957,75.0
144,17.054542330737576,7.752378336031128,75.0
145,12.242903357981536,-6.653396900600374,75.0
146,27.108694394852037,10.16702084589441,75.0
147,15.474866982914943,6.589847703215629,75.0
148,19.962782564186455,-0.07259137397402426,75.0
149,18.66904403029296,-11.190517230509393,75.0
150,26.840434324660713,16.83624749878169,75.0
151,23.443038078801422,6.323312825095025,75.0
152,24.18865841164041,5.608135253852506,75.0
153,22.184184861581226,12.35405703066972,75.0
154,19.594517590028975,10.235752871077427,75.0
155,12.134059036217225,20.10941343536083,75.0
156,22.812558570539764,5.077852224417181,75.0
157,8.95778753091086,11.865488271007676,75.0
158,12.980039700497073,7.3156810098409695,75.0
159,19.698374116010726,17.01552731604545,75.0
160,15.28445333249018,10.059314003552137,75.0
161,15.24332288500561,29.503767584345102,75.0
162,25.988942474965512,11.261967566353876,75.0
163,16.371013121517098,-2.293122651753718,75.0
164,16.556625254497856,14.642539456275347,75.0
165,17.180769338218628,11.157581267992038,75.0
166,21.31659578440339,8.05711538629819,75.0
167,17.032993512822312,16.748084204981332,75.0
168,27.214835508815394,7.980567400118057,75.0
169,22.99837222058861,5.78356908316769,75.0
170,28.995762491102123,-3.254539040624426,75.0
171,9.56325792050624,9.002456126353598,75.0
172,29.13762667107936,5.709212203715129,75.0
173,23.060653362550696,2.380298247307395,75.0
174,18.532119014034773,10.512215211282832,75.0
175,21.198187900496023,0.5408303028237587,75.0
176,19.110256584787013,21.444737431893273,75.0
177,15.317680752176106,-4.278840994290663,75.0
178,22.269656163792003,9.179641886701432,75.0
179,16.776370283396936,6.8316646614502865,75.0
180,13.948865986688388,-4.096857066453369,75.0
181,13.797742133345416,10.196170345463727,75.0
182,24.234584129637856,13.64273990182878,75.0
183,16.405082065431326,10.970921216510058,75.0
184,8.81388472622723,3.8597782545660113,75.0
185,19.85658564842726,16.05854622468323,75.0
186,26.35086675580103,9.43722138134932,75.0
187,15.98545763837575,3.4113743687537674,75.0
188,22.04494250859249,10.234170732500724,75.0
189,34.89975057518433,16.41982738016284,75.0
190,15.477723285541828,7.989582465816106,75.0
191,19.2184927484724,22.38105478550606,75.0
192,19.55099729522819,8.80431504010426,75.0
193,20.83412950672564,27.953167662210454,75.0
194,21.18208747087254,15.03235545876844,75.0
195,24.266545594091873,10.160104154454306,75.0
196,23.247223278119552,11.34970238100393,75.0
197,20.592632120632487,13.310996367434392,75.0
198,20.89693601613526,13.053981086629962,75.0
199,12.017924375916584,9.4525255178368,75.0
200,15.721957021440069,13.187734962043482,75.0
201,20.747258368443443,7.740665975303049,75.0
202,13.414699059603109,8.643406743600407,75.0
203,16.610725218653965,13.891447769547913,75.0
204,15.556276020045352,6.174224261660061,75.0
205,15.030565095218767,11.065752765741278,75.0
206,24.54841238528795,-0.2725995641842047,75.0
207,21.308249353614396,16.12722823288234,75.0
208,22.051899317890555,5.68868566359331,75.0
209,15.874334997451612,3.0750052133584473,75.0
210,19.20380594879575,8.03715828761539,75.0
211,14.935498496237635,17.546613707843374,75.0
212,20.05784776137819,-6.267914005494186,75.0
213,9.545827247447036,4.439219922161124,75.0
214,16.092416671001416,0.884498480212125,75.0
215,16.80829884007892,6.828704076300654,75.0
216,19.899721733902872,7.205915216547967,75.0
217,13.311833823960406,2.610027500064212,75.0
218,18.276249098565575,3.716743739627919,75.0
219,16.32272256741437,6.336475772758952,75.0
220,14.914462291132011,19.312831453750142,75.0
221,24.256036372596565,11.450870373871737,75.0
222,16.510051376531177,25.873017992191258,75.0
223,16.377351287944272,11.305415662070233,75.0
224,18.95312891780812,21.885793227197926,75.0
225,18.545761031502202,18.467765361421264,75.0
226,20.798002315324872,16.515361792245262,75.0
227,12.515220221954607,11.420436106684328,75.0
228,22.84377755847431,-1.7822899450640328,75.0
229,18.59327270832883,18.29310542192051,75.0
230,23.132929877472375,4.160791703043387,75.0
231,14.46390473686092,8.40207146757229,75.0
232,14.745681233433135,9.986663349996519,75.0
233,14.111038911091512,16.121311692610504,75.0
234,21.33544487499122,2.9971726508713177,75.0
235,14.88677579052635,10.615037952212083,75.0
236,25.98120953625987,20.24952246334683,75.0
237,27.96932573799672,11.341516309509476,75.0
238,12.56614721784625,3.3406156743975703,75.0
239,21.22427330081862,9.859901000862022,75.0
240,10.52550870885407,7.703127228098865,75.0
241,20.148539088401787,3.515590158185394,75.0
242,22.32551405531327,-12.541151908030855,75.0
243,9.718405282983902,-0.33696800645515346,75.0
244,18.201664161496527,-4.311534279048047,75.0
245,22.605969951097745,13.780055979999457,75.0
246,14.395707649405471,16.348481042117186,75.0
247,20.10275791804124,17.60609381662175,75.0
248,13.049480227222325,12.131381148471455,75.0
249,12.9515091261623,29.83405588545273,75.0
250,19.172855429182974,21.44241592014309,75.0
251,14.618890023122784,11.115637840088418,75.0
252,15.044496860324395,4.650646495225501,75.0
253,25.070323105474213,15.317623179019996,75.0
254,19.787870035328734,12.220803835751555,75.0
255,20.319958363877433,5.641944512575575,75.0
256,17.60211619713042,5.7889221074119535,75.0
257,14.597332196849019,3.975646790507038,75.0
258,13.308333386066622,-0.9363405654474288,75.0
259,24.313695472159985,-2.6817057229602312,75.0
260,20.42761871358526,18.45648239457434,75.0
261,20.29344163809973,22.173444906378542,75.0
262,21.38761210213184,8.969265461421156,75.0
263,20.90629457026826,28.30485951733842,75.0
264,19.415424255062433,13.85804681356431,75.0
265,24.270599975965368,10.140322926368064,75.0
266,21.482273981113032,12.083397685118758,75.0
267,16.564899500605932,12.445507468537105,75.0
268,29.032808927248738,14.197037168305474,75.0
269,21.280335586090217,2.475223046373153,75.0
270,15.609979539388947,14.688808093070437,75.0
271,13.357741457873196,12.832296924072725,75.0
272,20.10241346013537,14.391128139938383,75.0
273,22.505247540475267,2.507304153181413,75.0
274,12.96434248561066,2.572028186891221,75.0
275,15.002129639249567,6.375957289709097,75.0
276,18.741052326200673,15.233926099058106,75.0
277,19.507027070385586,20.323722814576783,75.0
278,9.851074295725038,-5.8064697096133475,75.0
279,14.281809038262116,15.453344219461908,75.0
280,33.081376198688375,24.84033790825213,75.0
281,25.655944439529232,1.8937123280325636,75.0
282,20.395181522891153,-0.5478973673043832,75.0
283,13.580759542945962,4.921534917073605,75.0
284,21.049584274728083,0.6397949440409132,75.0
285,17.08535510295142,13.960556663040444,75.0
286,16.218741006432218,6.355403910362162,75.0
287,20.44633503670412,16.162745185609484,75.0
288,20.610854977142026,14.73752146077624,75.0
289,18.474059431550717,0.00016597944240182017,75.0
290,24.251573018920645,11.396440703310244,75.0
291,20.889265925670472,17.533398790203677,75.0
292,17.040725244474274,14.946006363588797,75.0
293,13.605030971792132,0.2837882185441636,75.0
294,25.373319572312212,24.65986670459764,75.0
295,22.012117538955216,19.04950908894893,75.0
296,8.473157693209615,3.0129336945739027,75.0
297,20.86455283178813,7.003964535691236,75.0
298,24.202596941756116,14.922874218758572,75.0
299,12.958557880648627,13.661744460136775,75.0
300,17.81959232443588,19.15803949100016,75.0
301,22.97686796271735,9.924829964321127,75.0
302,16.000155334425166,13.657926968867399,75.0
303,25.434623717109755,19.609312976293097,75.0
304,19.586553813020725,13.038785280311213,75.0
305,11.994689395618986,16.783105278398665,75.0
306,15.641673044146089,12.367081790223157,75.0
307,25.073264753668337,-2.1524952276385747,75.0
308,13.427676838833069,9.02958575461049,75.0
309,21.01061285010509,13.886340765562057,75.0
310,11.768064187466043,18.041104428839116,75.0
311,14.732202329100344,5.525314901670944,75.0
312,18.44896480834541,7.916266812396348,75.0
313,18.815032979050986,17.186275144631423,75.0
314,17.641121483415894,8.620984134456027,75.0
315,16.928490475782215,8.73669265632959,75.0
316,14.835906752371185,-3.8055771538864285,75.0
317,19.797213940495073,1.6890159570533738,75.0
318,18.01129061392609,-6.327164687032692,75.0
319,15.264217767389056,-8.007050153431322,75.0
320,20.54351821391608,-0.24960490305057448,75.0
321,15.875286527666063,7.474333613590475,75.0
322,15.910195401657921,14.068942930097169,75.0
323,9.56564122043839,22.90006159492561,75.0
324,20.685840627226618,11.874295022764484,75.0
325,17.465943631122567,14.589076446455772,75.0
326,20.408171904631722,22.355279619598154,75.0
327,19.568151520343392,10.441265055240546,75.0
328,16.49978391568603,13.956938620533762,75.0
329,22.125016282928495,-2.611435766228416,75.0
330,22.74161386454695,14.02189090897403,75.0
331,23.53712756465808,0.8786164211264875,75.0
332,16.531396048014912,11.515887488613501,75.0
333,14.37283850417732,21.749930248899478,75.0
334,14.965684098084482,9.478766314933454,75.0
335,27.819809966447167,2.3869873916616164,75.0
336,17.62601362667476,4.59332063976566,75.0
337,17.93524715060197,4.779652627027704,75.0
338,18.470007279770883,-5.487045010243513,75.0
339,12.03494952865228,-6.0802551934745885,75.0
340,19.959335384872865,-8.389241441940008,75.0
341,24.743863496523684,15.188896500178796,75.0
342,26.363499368250345,19.64949735568419,75.0
343,24.564285124184504,15.612180902173503,75.0
344,20.945697117680115,8.057150084703073,75.0
345,21.929796378652625,25.506228459587653,75.0
346,24.153690395950473,23.077314274204845,75.0
347,23.66361619655863,-1.3690564097394837,75.0
348,14.966335819022731,15.168311339462882,75.0
349,20.698668540647994,12.604420013781784,75.0
350,20.00036436685474,5.279058846136817,75.0
351,18.917404997921594,20.326285023146696,75.0
352,11.662030666464403,4.863306238763262,75.0
353,22.746217385466686,13.759589022951408,75.0
354,20.406744923134127,3.205366248077759,75.0
355,19.73111043459531,-4.610985080384657,75.0
356,18.23672419069081,-0.3107719830670739,75.0
357,19.707611747695402,9.88959991210147,75.0
358,10.425942562624806,11.446199429580995,75.0
359,25.727548632595948,11.779123349564987,75.0
360,24.923637659599777,17.949661952041524,75.0
361,25.220768481277005,-0.03897096440430481,75.0
362,19.672891708847736,18.904557507682828,75.0
363,20.845840808496312,6.977360764329388,75.0
364,24.079962421353635,-0.060963719189972565,75.0
365,18.68135716135402,8.605447049754128,75.0
366,18.579827584251955,2.968053652001072,75.0
367,11.743779477923347,9.772368283289827,75.0
368,18.329575168372493,13.875255132047865,75.0
369,23.010316249406287,19.099295417996284,75.0
370,20.515926988127454,17.975373335566943,75.0
371,10.581622652267612,-3.4741784681871604,75.0
372,27.049491156638325,16.021247545260586,75.0
373,10.816975713429084,10.666804579771526,75.0
374,19.69715460812868,3.374327493183058,75.0
375,13.842165391398467,10.652259182253061,75.0
376,26.871822719663534,-4.582624995012496,75.0
377,24.0180935883138,-7.874737531633336,75.0
378,19.396797764441132,-0.40107580280284694,75.0
379,13.682908845555719,-3.6941137920185945,75.0
380,20.523966292715553,14.235119815853212,75.0
381,21.134506080881387,-0.9816123687158331,75.0
382,22.158001661289315,8.30007923552652,75.0
383,23.672618779018777,2.8125589302447045,75.0
384,26.357008094337175,12.481526898015389,75.0
385,23.164804920757625,2.1266251460116994,75.0
386,16.481689508373012,29.61755422567902,75.0
387,14.563989879000047,12.58696751770044,75.0
388,18.814541724458287,17.97070349643071,75.0
389,21.008451535489353,10.525906741896515,75.0
390,18.901681077930412,11.242135909661764,75.0
391,23.41972238172208,16.316707803172726,75.0
392,15.678137136827708,9.160868039226957,75.0
393,24.182759771938922,7.355279642886869,75.0
394,15.092402239322697,9.667076416907332,75.0
395,17.462096618121368,15.399554644243452,75.0
396,8.511594612992454,-3.9849423598630054,75.0
397,20.74155731407406,11.314321710899497,75.0
398,28.369026829198667,4.400095912094303,75.0
399,4.433446374325643,7.20420148852167,75.0
