unit_id,EffluentByproduct,ConversionEfficiency,ReactorPressure,PressureDropBed
144,6.657493568285361,8.459547181227492,73.39209385924057,35.801556051058185
145,52.036971131694926,-12.11733995593151,69.79094601130143,43.236246707063145
146,13.133426931341647,14.409943360316325,73.78312428084365,44.43170921179857
147,21.560029344600956,27.1100730966118,105.36544933694897,60.282525201376906
148,16.983368323307445,19.812701381099316,81.8208998314385,46.903028735019674
149,11.642625719881426,12.816006011594485,72.46709464474417,62.624488034681505
150,13.002680401045636,17.767521477501738,80.4676002918282,68.66006102284902
151,9.108212030341342,21.959180762453283,89.43753941508874,26.74775632867048
152,20.041527302334334,8.44425081204567,78.21165585936977,38.92702355109396
153,8.424539379417265,4.432139810383142,85.92653480017,74.47755882822459
154,15.022076416691515,13.935059525587059,60.05241273655038,43.41776092817915
155,9.22601808136726,15.586753797569068,61.05767367838069,41.95658720633985
156,17.99432154804629,19.501663049699864,95.597853970193,47.78554114269248
157,20.919266146874488,21.836212899073328,87.14966817063822,63.19356814106904
158,9.64194304398025,11.00122961885126,66.31827401096905,43.67437046025363
159,18.834751501349828,2.956956907406597,70.34474080689728,37.74040212491333
160,25.158476394272355,4.865399006567643,78.58883817611841,70.4557694822996
161,11.80357005864748,24.401670013201553,80.02852883832486,40.82827864056078
162,10.241128847263525,23.19025299030354,71.63461807616768,43.85392956235158
163,16.791093386355616,13.85093489678002,69.77601910643348,48.8698305937602
164,7.495358444209783,21.794342683167972,83.14114476302345,50.514886909374624
165,-1.8535883714456602,17.042240134751964,68.67710268066512,50.13493964507339
166,19.250364635760548,-3.0360665797069863,60.21396562153781,27.799655395126532
167,0.5198732746108163,20.00223498838274,78.95713162086126,59.490845083912646
168,2.672368827856026,14.245248783710151,60.82153667335238,47.50577670464671
169,23.599232691164843,7.0339194061054,86.52151184084099,57.590030285857054
170,15.058116570409886,26.509573024649686,92.91350921822094,54.59877716181291
171,14.862370239334329,23.35787260310948,86.66354321318187,60.021979728292294
172,40.25387947317087,6.635218337015709,88.2989149704002,51.39981830880098
173,5.443096111110178,20.512900241833314,78.92712952132952,70.49393462734885
174,11.90054225171136,18.816906867114223,65.70849805159438,59.81082738198217
175,21.026716790933207,13.111180047373374,49.33221671724776,55.55677653808054
176,5.222635632393358,22.19739251259793,77.32440373625208,53.80614478059058
177,26.44079242702686,25.215803118040323,87.29230487843083,62.52183375199775
178,8.832046338950853,8.536362466665906,60.62105786961909,37.54419000372734
179,-6.102617169678364,20.17625490889913,84.2294723572249,78.03315565731752
180,11.625420025071257,9.872285008548669,56.97505289864193,31.675591361460697
181,8.916810527131288,17.26705859072593,62.086225653762426,45.33533122244675
182,4.3578756136750165,17.10350488867682,67.19354204473956,49.97779173755633
183,15.74416326430731,17.886831189917963,78.84294251816344,56.08736848097233
184,10.263083633914214,14.32301321563545,54.46320319632515,40.081098883937564
185,10.036281720437458,7.4556523358936495,57.16983180838633,50.19515718031848
186,11.099301879918675,20.182586700866217,72.44304532807766,41.13465775267754
187,7.388899430254226,27.71611941058807,87.55950988945288,57.069251116206686
188,5.800933052118245,13.895890420960153,69.82715836276842,23.529515567274228
189,18.24181144839199,19.175189158982374,76.70441315133968,43.6361928814577
190,26.534936924996423,24.23724317282816,99.77361827732818,48.8105686401759
191,12.833978921984063,20.06549479034857,76.54858789833868,33.5501614211987
192,9.525515907893089,25.124529457922012,83.66938244317464,52.29814691303805
193,27.669695586327496,9.329076990269154,67.38885046228593,57.29492224785982
194,-8.65767708246278,17.113553091079204,85.71771474047291,46.13658503869274
195,2.504242529343788,12.758944682584051,63.33033399997338,41.54581055502386
196,25.29534982680598,6.276315697171552,81.6863574999349,50.97127042519121
197,17.19246939348211,18.205483943975032,76.8673460824441,41.30147498514437
198,12.482273462112472,10.495446397648719,50.007424457337834,58.79404742092679
199,38.03678067545193,14.70216986222256,82.22891908658687,33.76297638548362
200,14.589385717575215,23.14914186747524,83.66282066054534,71.90495526672647
201,9.530036915809834,17.94862581352684,71.3627518773561,39.00875426213118
202,20.279367614127526,2.9826171049234866,68.44763924872876,37.49609108537372
203,9.826901571677013,15.378739097755695,77.51641367002016,36.199987572740476
204,4.130294694408085,8.740058709126178,58.50491559522274,36.779455017203546
205,7.1150483003000105,22.952436658185306,82.22442456023487,42.293962233626985
206,18.27269396280157,20.59761079795064,78.79165368304912,44.4740792058233
207,17.97827637307417,10.427458416211591,58.7429509914018,26.46334899183226
208,-1.2534081028136015,15.531134414101126,65.43917149235786,48.58703149134432
209,9.792897383126867,16.889228259120095,77.51271470862731,31.906883935345977
210,23.930198232249833,7.1722251373805435,72.57011393537397,43.494026953606024
211,41.04787295765385,5.656396252484397,96.90810914420378,49.689484026169374
212,13.24808303602919,16.37971706422131,82.93075849361567,48.694020445551686
213,18.637130919866976,10.677446905868546,65.61742705744429,46.28090847181938
214,13.957362465419397,18.1494882777317,68.59247994750139,43.66865045484105
215,24.18416060390267,19.76530247488317,93.08143045866588,38.79814196685697
216,6.379771454188604,14.108688201813784,81.05414556284688,51.764747496406756
217,19.436932062080785,19.22009940189969,91.01918317204589,70.56445742547001
218,15.296294089925022,17.522618394986715,78.40314427131611,82.82201444918172
219,28.385315190856357,19.610232003025263,61.634285664925926,48.73208205641442
220,19.810650755702913,5.0673468881033505,55.1134714555478,44.61685921883801
221,11.505221688907735,23.792588243961738,84.53848586915025,37.0381624495992
222,2.169074680101768,16.88055864767206,73.01704239956729,72.49195870323379
223,8.679350712062943,23.709332541573364,90.9277866951489,47.02185609865087
224,16.72496628745126,14.580644823611141,63.7906227500428,51.07465765372749
225,9.03562307049253,11.5703013707941,54.235255986231685,29.53000336449751
226,9.684750824692795,23.627274447103247,72.95973899813835,30.728314639301228
227,10.668053241656102,11.48583560507927,55.35080142075296,42.05993965838399
228,18.886378175427183,26.936799405249086,96.83619323935358,32.416572463397145
229,8.885782637600343,9.176847319543635,59.47571396343484,63.12980994189216
230,10.330119992181448,28.056394580227842,101.42115187921038,50.66509959881198
231,4.7579710501588695,19.44981558866169,72.45172121191706,72.6803694808792
232,33.634840943896116,15.984229900266985,91.57278960881271,37.668539298207314
233,20.66986835775544,10.04437578046957,86.54172652367109,67.39400024286213
234,15.594459379181052,7.355655680869335,77.31218328192189,42.53628098738306
235,15.712280065157557,25.1324919658362,98.82709187315345,51.625392280338524
236,23.61628645016863,-5.766355009247659,69.80116206692934,76.19038909769259
237,6.074281006597407,17.927936191574418,63.644628847537795,55.54152582752699
238,9.701575914803533,11.346711618741361,70.72225374351882,77.23125639437372
239,4.886974774321642,26.62015869875151,94.27514791050767,56.780659431646946
240,16.508948625081125,21.565143118846827,88.70605367779523,39.80998706816104
241,11.937885620622424,15.845605038576608,56.86064942021389,72.90015270041434
242,7.796109469841326,12.474618536533423,78.41190357667428,42.63966897362267
243,30.99080266999059,-7.382335088826179,67.69846748786146,50.79252740837026
244,8.391261831242216,8.630446480153843,74.00944159675086,57.26487444802429
245,30.670241319070293,-7.213054771141767,65.8808034250918,51.97544062144892
246,22.149584403272144,22.172358808661844,80.41323706774448,46.1356545692556
247,29.799814847042235,25.41288095681836,87.64238633864903,35.10263380439258
248,16.046582920944342,12.285060315418335,79.57189844193447,55.74923165311522
249,5.264667094305638,23.149161695771635,78.02064382060668,59.438005793221166
250,9.691148561352335,12.551965221457692,61.46739565046204,60.3357553047672
251,1.313951838450091,30.18434391317986,91.00867464452007,67.91764456296332
252,16.39047785073276,8.98636691056127,68.54521924547898,56.81190509047007
253,33.421395167555715,26.280595150581725,87.50480818232009,54.3989098544408
254,5.918345252567653,29.839450604339724,86.90237137474202,31.530977749925636
255,3.9714666529167575,18.72239004377115,78.06792072923174,50.807185383574385
256,-4.861105417392613,20.035605709560123,84.06686467894855,33.365603473297
257,14.179013113286954,19.99198789081536,70.87560463699258,46.903817477534794
258,17.740614236963015,26.90711331972996,95.62328913748418,35.66646875139171
259,27.393999054652102,23.30295934944232,68.45510780519284,36.26990855947383
260,9.366480248259982,25.95280413435141,92.91497929410323,52.548708922797864
261,-3.3239578511731107,19.273817523303855,75.82437270643227,45.21310780646771
262,33.24437493741924,16.43215060945515,79.80280118810299,69.51237539246429
263,17.98593447216624,24.97735130892853,88.02464143043699,66.35180489825736
264,4.908065025326368,26.66273121123201,76.55409936575514,57.97986961561688
265,-1.067945556241824,15.210192318292576,66.67393249140784,65.00652171032262
266,18.545063047347973,1.8366393986710001,57.79456195843701,48.19578187512043
267,24.092419152916605,13.974810735290635,51.119530524756456,47.25163350268608
268,25.072317712272692,5.087744960749626,74.473021995008,35.43920748771973
269,-8.95445289092406,29.20126884633015,98.5134763140032,36.44043398100922
270,17.092541826157124,2.0063943354416534,70.34314264680589,54.37212518895851
271,30.90873036872496,17.615593036188674,62.79529796926325,64.77735526610634
272,8.86604710782112,24.566929021926615,72.84914589737484,43.078687290892425
273,19.247468171124495,25.28375104858249,76.24035086665216,72.19758801263336
274,19.235024731185135,17.76261286165526,68.9708339800693,45.58388138599638
275,19.434082936862353,17.73891698039184,73.09602902046763,44.687688572333485
276,12.622917614012373,28.860983361636173,80.54595625203088,50.49041909101246
277,19.869400832660673,21.564827512666533,78.6323853638367,37.42721820802582
278,8.623768080330414,13.898387545290994,67.79115630427293,47.56776785736666
279,16.77692684659722,15.489445472314507,80.28493437906918,49.300450978992316
280,28.87151065874987,3.186152098723556,80.6437347719951,66.67895889203058
281,14.283750456468443,20.166360554851924,81.69767210401646,47.217512948772416
282,11.913692487449236,14.253291234720002,68.74873283616861,40.117186777778066
283,18.770212087969142,3.02924641070959,71.02008788712499,34.518503496820564
284,13.3436122983073,12.034538192500952,61.4143357959834,49.49660621139103
285,18.02898074135298,17.564674389847617,61.248257593796104,49.98050367103127
286,6.074380467799859,18.62727998547534,73.77323789056202,36.77619218773247
287,10.490744552927278,17.38402669942623,72.59259940442854,36.49546220505709
288,15.063388567282688,6.170211224462709,59.56355822845895,47.605147383318965
289,9.841779194395384,2.0409427740405057,62.322558499294566,61.395604551820206
290,9.948956701810111,21.7094977375973,86.73690230849769,54.55797013925693
291,13.285132006821346,22.455507129038647,81.16049377141611,35.70549908425885
292,5.30336997360379,18.50322825428899,77.46428570467083,46.73536812754087
293,19.539742279138736,20.42755783496359,74.59650049945165,39.94102467390563
294,14.340753177115431,9.332859086702458,54.69170212420838,33.82414294525291
295,16.584570060342095,8.08797872547418,69.94023500663954,43.03246408168467
296,24.337272970160214,11.850311376114117,69.55741606751464,53.7416388609708
297,40.4610309900881,17.122036120340574,95.68418558763979,49.11285985584568
298,4.3209200627434585,17.511408891287875,81.36817148590224,62.63142993738531
299,5.912161657725798,18.01102685471405,74.10491568777837,5.389249625029061
300,14.567075615406782,20.830974914080567,87.18646976516358,47.07679572608306
301,13.44861621942388,-0.21520930361370194,56.42880256386638,59.7298262962823
302,19.90978846695995,12.461138718046575,76.87034985031424,45.264535770655456
303,24.943112636793366,16.731346515029504,69.68116785045339,45.50963428336977
304,41.635537212877466,-8.654723048764541,78.71207061324411,45.262189313044814
305,17.11076905581249,19.376553922324565,68.97972359370225,54.40582985847034
306,16.588163111590976,17.749455090989805,80.69814863527449,54.082141840478236
307,12.23127590005338,21.402597218819484,90.22494270232657,50.76682795907837
308,14.882974535781921,18.22199937697247,69.95590241416835,48.68499003602098
309,8.446639296994203,17.045227335935255,74.46353654161067,35.514208390493465
310,10.982757919672599,25.82117490328733,79.27338155360289,65.32898571756394
311,1.5161542901133895,14.62232593006009,65.65169623889632,37.52703826006758
312,11.217818592718995,28.353240787439006,99.28155878322369,73.9081380673731
313,7.901921937682991,12.624930366003765,55.225746831264054,42.26214432664644
314,8.937565261627459,16.19281321655331,61.595985469070335,55.86443266142897
315,42.91865745423576,-4.376105697557679,93.84574639779272,58.50083519923329
316,13.88262778446195,12.022435083425988,84.8534723048312,33.50994623500576
317,15.010538271469311,14.06946940754919,60.08269147275371,25.416923070361868
318,8.416541817064815,16.25981318038184,65.86085946783066,65.07552649425219
319,10.314255618696766,5.223002521428054,67.2994599053305,71.28268963683547
320,15.547772805165053,24.105669198630036,81.11050507725646,64.32050616474208
321,4.8728558222625775,27.22626391370742,83.8701949355339,44.39823276993138
322,32.709705302088175,13.225366459952028,77.59250032179371,37.55769654360714
323,5.4584228610048156,20.984417964764408,77.66055354863973,49.89791729720434
324,9.515011576441955,8.569091230286112,67.75274004104095,39.62937908510263
325,-0.8205990714489975,9.750528292734755,59.78555329019971,41.49840402843224
326,8.927260329114198,15.554080391771572,48.00858251104591,50.301808665524334
327,10.10470912068177,22.467490071846598,72.0015695483491,41.221641201224166
328,11.058674673206045,14.6143452239751,72.56746474854734,25.553320898298374
329,10.137810768777598,18.108415432869247,62.219710265499764,34.94769871160413
330,21.591793972110686,20.109784354960656,70.53483628901232,64.16790454365166
331,18.033433001249126,7.5709768860629865,54.72937797089217,15.642908460725463
332,33.437315042484954,4.040611505287982,71.13200611318989,41.576153881136015
333,9.49017665723978,11.362092406612607,65.41586941649471,76.63538154954237
334,15.730924988577527,20.91621237366463,80.61560447337762,55.29089858715915
335,36.96638498619152,-13.582051411071534,74.18463866220074,52.78481311710551
336,23.201433753389498,21.5821621478622,93.20348818021772,12.750909197633796
337,10.570749884424554,16.99502880074808,84.12433315067845,37.48610113100259
338,29.89491791059212,0.4409700674810988,68.16299442687657,45.161610806393156
339,-3.6081071750536733,13.790866729583156,58.21049700461698,46.13971740892808
340,6.546464986569918,19.885476206953154,86.19251977109073,49.81818325778264
341,16.20493352409571,19.739490121164536,69.43528037936784,59.363623463741085
342,12.149851106903988,22.151448011100825,77.62260927939528,52.22063084175711
343,1.8755701995929783,19.69553119983169,90.4921476300454,43.29563718369509
344,-0.36206669832976424,6.8880621655345085,57.78045868435341,45.41192010649913
345,15.943892345488088,18.20586593564532,63.12624698243397,63.86384711227593
346,7.564059092438377,22.387168141612243,83.90321463597856,71.58651508610731
347,5.648382961569827,20.97220566600976,74.3394734970895,53.70287448200703
348,22.663769337430818,19.28840857961683,90.23583697184439,48.740104693780054
349,15.978590515526857,6.258775286885414,70.96438826690613,41.90457366440902
350,18.989827060228084,22.22203363984139,72.98622497778223,49.03482406656292
351,9.185404095537416,17.20774078475287,89.75090410163574,55.34195328564149
352,3.5359099463390073,19.501435639140578,87.37848506415368,65.55706829726753
353,19.88206914533822,19.72945952199866,88.39118659766397,27.437636714302027
354,9.577989493221827,23.335903451226926,72.92680140251694,47.64288117172913
355,9.848093886099475,24.22432283004362,90.46980722581043,43.74176574247212
356,5.799093284160331,24.351880611482645,76.52109707316365,49.440190659002035
357,22.776297159797814,11.925641117403524,60.4787304199257,49.054396693797
358,0.5654499221309877,20.88272574345412,90.7435380387283,75.07246633240057
359,38.17382360860145,-6.885536273617895,74.67558948115412,42.32617852632094
360,25.647205572610538,18.004627005235054,77.43067470387378,52.07999702955267
361,4.591516244306607,15.870608891745789,83.19330750796301,49.69352922115574
362,-9.897074439817828,20.36438048397652,81.10064829169764,39.515645209645285
363,30.208600306600182,-10.854207261710712,62.86274123491112,29.983969119747133
364,17.631031062519906,12.951324446811006,72.14146035973681,55.10828742919497
365,4.3946088528476395,6.865955243172548,66.01457416155692,21.98269279657983
366,2.491564175865765,17.260682090881197,64.4254631418448,52.90150392717097
367,6.657634214690495,17.654929486528225,67.7445628932479,48.50283217041061
368,11.063863416166063,15.566900500075128,55.57544014095005,53.39150094591062
369,14.098162602383553,18.33857795280317,84.82171053210509,73.89628524707682
370,13.18941774323844,21.722471197204683,79.09348099065284,33.48978243496197
371,12.547680562537943,18.838128744374128,64.77408989913215,39.80592698764692
372,4.319227077639777,22.65235918219372,77.49283474510855,40.74437715798481
373,14.743834939040852,13.117813046881642,74.88526715800022,36.719345896167205
374,31.552157136551028,-4.287594546657744,87.207554060656,51.1621792775165
375,15.5029412057308,9.188633114903883,59.054572689086726,59.984731176800736
376,5.505901769689473,5.552852877428537,68.1578866549143,32.03250908086502
377,3.128016793038314,17.944768384430184,70.34176748139852,50.32792491196101
378,27.694938495273917,1.1234704612664217,77.56331756125734,45.70439855531636
379,-2.097952433033294,9.710942195343698,66.46552935516537,60.30913841166864
380,-4.249411048279011,22.807163251954826,84.32142877535921,49.38134660602364
381,47.64099777182771,5.911796071802859,76.11335642704374,45.734235060709224
382,22.623009609513684,8.11869715816738,60.90844513360344,25.444545196314756
383,3.0064123645405676,25.18068861998688,79.47742189556601,69.9019405022084
384,43.90503160295866,9.60701393375213,103.63852351287565,55.317718031052024
385,12.43308336449898,3.1945498090473823,43.615811760019575,28.842377087032343
386,6.922650808529211,22.98894167718205,81.04589531382335,48.99525839635427
387,0.434298503118665,21.56308155226889,82.04624460906945,35.26146508885044
388,33.510903196535295,-14.201934195293045,66.57062816680994,37.680942255907766
389,9.582565316381293,21.045680097733864,72.51342122787611,45.20150516651024
390,25.226237304053466,22.12875942211325,96.97778372464293,39.66094232325756
391,12.159719829500684,16.471059836121437,76.16181326320904,69.8284755716331
392,8.157661083444314,9.472123704630544,65.86857549180156,33.25021330640574
393,13.239245902734732,21.574042418822664,66.93644976431716,63.57129842606511
394,17.32579046127904,22.065694689877137,97.20280955059167,44.066670806472935
395,15.26015858398314,21.886936502297687,69.8082520496436,78.95386433296663
396,20.707048681904144,16.230826993330563,66.24001941882545,44.75465786930842
397,10.642334548880553,19.320709340272135,78.612478351864,50.007037868381566
398,1.2251402257062338,24.04785400949923,85.89362191965908,28.04288345513894
399,34.795258004896525,10.791171152629744,71.10751186246314,36.834648134742636
