unit_id,ConversionEfficiency,EffluentByproduct,do_set_FeedMoisture
270,20.79932323788489,-5.904577398799946,0.0
271,22.10497283823312,13.73471317924444,0.0
272,26.494019777708868,17.15183434699281,0.0
273,19.97154084852571,14.245914344892883,0.0
274,16.167576986706816,21.81637278713375,0.0
275,21.338091809293758,9.97080150080875,0.0
276,19.45850774022579,9.30781089418564,0.0
277,12.50168998615964,10.905026178199579,0.0
278,20.943585013998156,-5.100946442795141,0.0
279,12.007506699725246,28.602275312520813,0.0
280,19.242583534526563,14.30760408343716,0.0
281,25.296302294001936,10.214610518157144,0.0
282,17.169639210393395,18.946960396830303,0.0
283,17.390123357479514,17.02558845508963,0.0
284,10.508054010009925,23.534323516210602,0.0
285,18.090527349245416,10.90995503316383,0.0
286,10.311622514407285,19.455469261297637,0.0
287,14.950746738524973,17.81447422127478,0.0
288,20.192210871032295,12.955811406760132,0.0
289,21.486916362293485,8.602969538542743,0.0
290,-10.956602109861734,44.47366034139254,0.0
291,14.352384545194951,21.90184026268195,0.0
292,21.158656610164428,14.235995670445956,0.0
293,20.111725309910764,25.34132660077551,0.0
294,16.36930040975754,14.072135449244543,0.0
295,19.509601256020858,15.072232260023316,0.0
296,15.751890392616337,16.84994419073834,0.0
297,15.180383069901309,16.021436468284076,0.0
298,13.77629123921181,8.135846512972815,0.0
299,22.3943681153446,12.45373743739972,0.0
300,17.809390751721345,-7.083549578460705,0.0
301,15.726271212421613,2.0585033882783126,0.0
302,9.621001223871973,9.81667581851179,0.0
303,21.16579678294741,5.160084427376038,0.0
304,10.18614526058709,3.6942879214356195,0.0
305,20.376162026516095,12.376676168781676,0.0
306,11.083130316303503,17.98780641107315,0.0
307,-14.49122325243904,47.795880765807894,0.0
308,10.222500023661041,18.30272438845298,0.0
309,20.655155367592545,13.018140280669511,0.0
310,22.678359255449365,6.674789159098221,0.0
311,8.979953162414695,-0.8560951264668315,0.0
312,-10.35135123804015,35.02580554474143,0.0
313,24.659791952438567,8.193055133979922,0.0
314,17.469115242495086,15.188096986074193,0.0
315,22.462572045983993,7.2904121083299165,0.0
316,22.7842103787641,-1.0844665809756169,0.0
317,23.8388757003477,20.29550518623036,0.0
318,22.453628582975213,9.030328158770024,0.0
319,20.56751015147956,-4.525042538873002,0.0
320,18.182601296694486,15.350256221334353,0.0
321,20.159265256302653,20.95434538622456,0.0
322,13.88454542243808,3.8891321642022607,0.0
323,15.578476471778655,2.6169268853688443,0.0
324,15.253736273461172,12.8775683452147,0.0
325,16.853910127941457,19.17825560153493,0.0
326,16.748787821743292,11.18042342543708,0.0
327,18.329435682973347,17.116202506524196,0.0
328,13.91829255500064,-4.656612325287746,0.0
329,14.887418851687826,25.972712947102004,0.0
330,24.338237904478447,11.070528193550793,0.0
331,7.7987914530795726,33.431001242150565,0.0
332,12.670737021992458,18.621732721279884,0.0
333,6.667599356624544,14.320427806419907,0.0
334,29.257946150399633,16.373190442230886,0.0
335,22.675321990989218,19.1822975810965,0.0
336,-16.13800647436789,39.597213824361546,0.0
337,17.881941011774998,11.60998082903686,0.0
338,20.826998418861763,14.042876557942943,0.0
339,18.051624651965476,10.272724360755795,0.0
340,17.34527901215263,1.2965080604076977,0.0
341,14.91817546453887,3.2505525603148566,0.0
342,17.768876825604867,26.198952112996277,0.0
343,17.271421210278866,2.2452420795754566,0.0
344,15.715875518135135,14.246506350143381,0.0
345,5.58141007672536,9.794767275913395,0.0
346,-4.625347806700579,17.063857975105137,0.0
347,26.771827429049203,32.66450378740012,0.0
348,16.278965938108275,1.2660912810378715,0.0
349,13.376498064130585,10.508252678967605,0.0
350,21.776765693517774,31.05900138685839,0.0
351,5.177094349564215,24.68004779344496,0.0
352,10.747264448810993,7.877052209318272,0.0
353,8.751276790883963,20.115087904938726,0.0
354,17.368244533838876,11.826746834022808,0.0
355,15.007839301115226,21.58495346984879,0.0
356,18.577487664992965,23.39862824629895,0.0
357,13.601390350555496,14.131012851452207,0.0
358,21.56187688897512,28.90760082715256,0.0
359,19.636406431121827,20.933477475912575,0.0
360,12.775586960827908,11.717472256870618,0.0
361,17.236489861936587,14.588661407181075,0.0
362,-1.1289582534441438,32.90132077619918,0.0
363,-1.744875947090835,30.619186487132673,0.0
364,16.973453633149163,16.835429568070985,0.0
365,17.66544164210339,7.697368910623252,0.0
366,8.874459114412774,23.990411678351393,0.0
367,19.746748022195934,10.740644029421945,0.0
368,17.292731113652824,19.466529484517192,0.0
369,16.072817509922434,6.245294975115572,0.0
370,15.152595777582256,11.845240048011304,0.0
371,14.585048520751082,25.512727560641643,0.0
372,16.15005459784715,10.744723616533333,0.0
373,24.666459075175958,-8.101533017357223,0.0
374,22.638822022562188,4.542234171445303,0.0
375,11.387036755725632,5.756923417770121,0.0
376,19.492058255715552,17.163963494658894,0.0
377,17.538644273898342,17.010723606664783,0.0
378,20.846023264576292,14.545450523153205,0.0
379,18.76106639807435,13.905086345189972,0.0
380,7.632303207159373,9.732959441462718,0.0
381,23.31000965153916,9.469482162079778,0.0
382,-4.828117893099779,39.03437338915544,0.0
383,24.01196004677238,11.14098504566567,0.0
384,15.153480048953927,7.746550544938887,0.0
385,24.734258047124467,14.579346902154894,0.0
386,15.40642653445783,24.63756344307548,0.0
387,27.385809524193775,13.374274504161873,0.0
388,-7.674366482530141,45.73683634964166,0.0
389,22.984756492093293,10.719218505449257,0.0
390,21.270875550245503,2.274461592350992,0.0
391,22.558723453153895,12.183249392474098,0.0
392,24.959162571606235,7.351723519341162,0.0
393,17.377761481161716,12.988922669392576,0.0
394,21.45590461238833,14.080472678745815,0.0
395,1.3076905571125557,36.77344471020188,0.0
396,21.33455273054791,11.858214062461887,0.0
397,14.707192918938642,26.082917680256532,0.0
398,11.114083672675287,16.87657379805363,0.0
399,12.952829137276085,30.08508954211095,0.0
