unit_id,ConversionEfficiency,EffluentByproduct,do_set_AgitationCat
247,17.709622171272542,1.651533456281756,80.0
248,16.867867962007917,-0.3501059941057125,80.0
249,22.24310397381814,2.7863514641607203,80.0
250,17.24707460654312,26.95469191210887,80.0
251,21.218374581842614,14.876635211082599,80.0
252,12.443572022111553,31.885618461527102,80.0
253,17.568012192972446,14.190409489541276,80.0
254,32.45823612486051,7.687068168011821,80.0
255,16.681351398844885,7.483481576324751,80.0
256,19.80774863605172,2.4666874064573765,80.0
257,18.788523454523492,25.69821756105268,80.0
258,6.560851461616986,27.309853604480743,80.0
259,20.523663749432753,7.627216429181036,80.0
260,1.4853019997997072,8.593335356110213,80.0
261,15.664469328817479,25.60995706767501,80.0
262,20.510883783970336,15.148316019906527,80.0
263,-15.764341568248911,39.48354111544569,80.0
264,11.360849764819552,28.23271962981882,80.0
265,16.937208745533418,12.683978716834194,80.0
266,14.83567749075186,16.8009555504458,80.0
267,1.295668553013754,33.38160212657111,80.0
268,3.730952665923665,13.296425572482741,80.0
269,25.615328023132314,14.475179623488403,80.0
270,19.017822440551022,21.613838535298164,80.0
271,16.014328518156702,1.8704283264755404,80.0
272,5.336220910921716,10.301631714951132,80.0
273,12.23745046979258,-5.737359967385149,80.0
274,23.94813885204627,3.523799322582339,80.0
275,21.531298525358846,28.965144321297878,80.0
276,12.352914012571642,14.552694992277088,80.0
277,20.204752466883882,14.074921294912578,80.0
278,19.072266336088997,24.869838268230552,80.0
279,17.568408735175367,0.7522496691066678,80.0
280,11.52047351791839,18.507292303479954,80.0
281,16.37007364916453,10.289419398582325,80.0
282,16.69850020310151,7.719126265903648,80.0
283,21.734086259473585,18.966283627852896,80.0
284,23.230011006238712,11.669120352673842,80.0
285,17.717605676315195,-0.3651360431040782,80.0
286,24.146745154084627,9.558612095520754,80.0
287,22.506849137873232,20.028401824049197,80.0
288,16.720915508678665,12.204192133416836,80.0
289,25.880162251546015,5.546500217466387,80.0
290,-21.751283588934204,38.954172049100535,80.0
291,-0.23187052802317343,18.81196774933921,80.0
292,15.802277392961905,15.692025594806797,80.0
293,9.797309322437481,27.541294407238787,80.0
294,20.007301865928536,10.13610984243882,80.0
295,20.571742848161772,7.365295858231039,80.0
296,12.344103180052528,1.4539818694689561,80.0
297,13.677050782406482,10.396828316228632,80.0
298,15.384585963468023,3.114596384825713,80.0
299,13.028871756767444,7.633529631052641,80.0
300,11.472733396656512,12.774995464372573,80.0
301,16.33889851855206,8.695603521391439,80.0
302,16.95695790588433,19.54295556857177,80.0
303,26.592457845901087,8.89445656511882,80.0
304,14.564628927789684,19.431531117154332,80.0
305,13.79391503159869,-4.232647170162375,80.0
306,3.2331843805006755,16.21802056875029,80.0
307,15.18882778185661,0.9847336176182662,80.0
308,16.24507369390033,25.20393322120512,80.0
309,20.486775542040284,19.3030935898363,80.0
310,11.914766947633577,20.758589627181507,80.0
311,12.244540233452001,24.064331710938532,80.0
312,14.44552487545222,12.89082164492971,80.0
313,13.797434424122805,6.574761129957313,80.0
314,18.906458850270894,9.43657024910503,80.0
315,13.804015676565017,8.524035048368638,80.0
316,13.956188170719642,-0.9463220356177633,80.0
317,16.95460118443727,22.225750161327824,80.0
318,13.235723840874511,23.767620996939144,80.0
319,11.460061092632676,5.717544911175606,80.0
320,16.55694211421443,3.4823552835498877,80.0
321,19.870801910378727,6.228176119354973,80.0
322,1.9027830137441573,7.654255483162032,80.0
323,20.16063394089511,8.782496358798209,80.0
324,16.544749946763698,15.849418887053929,80.0
325,16.710547027338233,12.901338806525622,80.0
326,21.263351501812274,12.036970533247718,80.0
327,-7.395408615140175,39.036317408921335,80.0
328,17.099172276912125,21.921825152525955,80.0
329,13.371669804507224,28.23173524544559,80.0
330,14.65007914503167,15.880044081817084,80.0
331,20.43249991152703,23.122683183650267,80.0
332,25.746427272953746,0.7009249596542162,80.0
333,13.928572994188686,-7.275542927613776,80.0
334,15.828332021987965,16.878545038450916,80.0
335,22.317491570708558,13.582510876261933,80.0
336,9.622039542556738,26.18632380549407,80.0
337,4.594927715705491,42.2956130074327,80.0
338,23.685738474243742,8.260813404267745,80.0
339,16.19775139841467,8.981720842142181,80.0
340,12.664627681255313,2.7373020811576705,80.0
341,17.69145568897049,-7.396820540211721,80.0
342,14.680310898264409,5.085187306667326,80.0
343,23.912212554174594,25.847337097972257,80.0
344,9.90795096196706,12.475015926856152,80.0
345,18.20989572834474,9.122588179012386,80.0
346,14.430988736879698,2.0857374472771593,80.0
347,23.636750687048355,16.19103095943855,80.0
348,18.56119762779598,16.053698483490496,80.0
349,-10.069507118816194,33.7513156466793,80.0
350,16.61431064325616,11.997440423761805,80.0
351,-6.214013971569928,26.591443325350674,80.0
352,18.93410006440314,-4.0264505446515955,80.0
353,9.707208837579905,22.92771938105161,80.0
354,24.616953510810117,16.271863543304377,80.0
355,11.108835501548448,23.08182077311112,80.0
356,13.518132105154507,4.345186029418529,80.0
357,1.9534970437287393,42.42574886302769,80.0
358,14.847436824347058,19.8096044665103,80.0
359,26.30124923372555,17.55956213279576,80.0
360,17.584248420571306,17.416984293937762,80.0
361,18.125768612674932,12.241499761090301,80.0
362,4.94292529747059,9.592554947723961,80.0
363,27.91818120288357,6.070891873957304,80.0
364,28.662875986424513,18.453615293090444,80.0
365,21.876266328086356,-2.4303381051585795,80.0
366,25.714863080944802,13.755402669564251,80.0
367,13.210882774527313,10.377013550827092,80.0
368,10.781292254097849,20.876844486012136,80.0
369,15.946342442587639,9.11660755812884,80.0
370,18.152453151921307,4.882557306905809,80.0
371,17.361339221999998,11.936918573668866,80.0
372,12.48210465019825,13.12318779008326,80.0
373,28.24182479167002,7.332794914843799,80.0
374,2.7098588555106495,31.951464538037055,80.0
375,-3.1732985892931946,41.08637067166822,80.0
376,16.841323836903427,13.596835020321066,80.0
377,18.83061575448969,4.970427663075504,80.0
378,17.20961040397034,10.471394622480675,80.0
379,-2.4662721425752245,35.34943192917355,80.0
380,11.068270916662746,21.672366341925496,80.0
381,16.445868692496063,9.78044935469715,80.0
382,14.671471884784562,25.544153746912734,80.0
383,15.942155296164348,10.759511939854548,80.0
384,12.576062984213433,4.594113619917688,80.0
385,-7.246694345065566,35.53076764946091,80.0
386,17.203458214633073,14.14616465989036,80.0
387,3.8695913941661337,17.99456781647948,80.0
388,-3.9752388785732933,33.55872820954649,80.0
389,11.416710133872797,13.911066828132595,80.0
390,12.367179484549997,26.32250021275994,80.0
391,8.057516760067582,19.25114023862775,80.0
392,19.66690078565457,12.887482935266128,80.0
393,9.559229623017613,21.793254242900503,80.0
394,17.86064657729042,9.883325439793683,80.0
395,8.863009023334415,29.66484867171246,80.0
396,24.3481844979502,2.4963141844531886,80.0
397,14.194844850117486,26.152857240070958,80.0
398,17.498171131160483,18.1459540962608,80.0
399,14.103137425805047,12.990539198659866,80.0
