unit_id,ProductTiter,BrothTurbidity,DissolvedOxygen,do_do_controller,do_feed_flow_controller
67,9.413014057895182,42.85333466999038,76.10145121433929,75.0,50.0
68,10.239433416647223,52.1515717073781,72.39206372773089,75.0,50.0
69,8.643548357111827,55.434722724916924,74.41477698737995,75.0,50.0
70,-4.793855244046243,66.1646348691689,74.29554989174858,75.0,50.0
71,8.615701332374554,64.63405903178624,74.60170316545174,75.0,50.0
72,35.756346149047516,26.420374817814498,80.55878105471251,75.0,50.0
73,15.894073347982712,61.59273969767775,75.14023921999265,75.0,50.0
74,20.121251669147632,26.959665404672453,85.21718561473442,75.0,50.0
75,14.74962982321713,58.563193793830514,71.33775437722767,75.0,50.0
76,12.806851011635754,41.507930678658866,76.09798839117303,75.0,50.0
77,-5.766038939198451,33.37108614855507,79.78403529637413,75.0,50.0
78,8.27205747667563,61.329388692595984,74.78973441965391,75.0,50.0
79,14.91335709544043,44.042634772825984,71.99717326745406,75.0,50.0
80,19.724981801037906,52.957185682003036,76.90221553381913,75.0,50.0
81,10.820691838189896,56.77956772078317,76.74690185814046,75.0,50.0
82,14.712090931728069,59.22965102118817,75.05422923885403,75.0,50.0
83,16.46498224507706,74.86771638745415,76.11878902648397,75.0,50.0
84,6.055443584810863,62.182279866712086,81.96042464810223,75.0,50.0
85,20.100004457744514,23.482577972575058,73.12419659383202,75.0,50.0
86,3.462285090525766,44.13612950279469,70.99432457799293,75.0,50.0
87,8.4042859568154,58.604526214885475,75.3028573940628,75.0,50.0
88,24.54523831656301,62.05922279361209,73.12389388724982,75.0,50.0
89,9.92156393165368,66.79761462772937,68.59881618344505,75.0,50.0
90,22.077733296570003,53.67065066614295,72.34919623626408,75.0,50.0
91,8.614243289139196,47.634390826907676,77.13014614964845,75.0,50.0
92,5.488622250766289,41.39384127476004,71.08624844307448,75.0,50.0
93,47.665584696371035,32.098558689265985,72.7827815422168,75.0,50.0
94,-3.8324888640557506,63.60287154052219,76.03108379571246,75.0,50.0
95,8.195152780350178,51.12966415674021,74.06496213456604,75.0,50.0
96,2.9009284822114303,71.9097442040847,76.04679216530937,75.0,50.0
97,22.630240392342294,66.09757197992235,77.9972122397026,75.0,50.0
98,24.890634485782716,59.93879746370229,82.01035456031288,75.0,50.0
99,21.33706640096443,46.38498460806703,76.35953244198288,75.0,50.0
100,5.869261177067418,36.644791504243734,68.22887985982597,75.0,50.0
101,-0.6988898981373586,53.30565257604674,68.0986362067996,75.0,50.0
102,22.851292099643942,49.286412205138944,74.412114957074,75.0,50.0
103,6.31958491694991,53.937023414574604,71.11889331469521,75.0,50.0
104,14.90104876902696,59.404753445137786,76.76520987511958,75.0,50.0
105,5.552058017097573,66.86689542565739,75.00705384379843,75.0,50.0
106,10.639596219269501,63.47238331863692,70.48731183274346,75.0,50.0
107,10.837432419518162,39.486061417685235,74.10500935675107,75.0,50.0
108,2.1517286679275274,80.1698892131539,72.4449584734579,75.0,50.0
109,22.920666272207576,81.17740336168411,82.23437478768639,75.0,50.0
110,5.430216343247812,84.73691943108753,74.33312015479653,75.0,50.0
111,15.609781245460885,61.0694165682076,70.44300956413572,75.0,50.0
112,7.491772409501326,30.62384152028154,73.49872180001627,75.0,50.0
113,14.725586246699315,50.09439996924411,67.26701684350458,75.0,50.0
114,3.438238589063335,44.74565423782246,72.93705705608834,75.0,50.0
115,27.60246932971668,78.22397546012873,73.22958240117708,75.0,50.0
116,39.55358801799606,51.23000594775941,83.62284409373865,75.0,50.0
117,16.341260279882135,72.01647206721522,80.85161585780543,75.0,50.0
118,18.49727253406259,20.44350992940414,81.56290608666157,75.0,50.0
119,26.056930048261385,34.531815969115755,71.41039124526858,75.0,50.0
120,10.354473041953618,49.21878406908607,74.46796135276364,75.0,50.0
121,25.529983930101583,56.68244452466958,73.65064546365292,75.0,50.0
122,6.454370297513891,59.170988855718825,76.87050148910313,75.0,50.0
123,14.849798419889597,69.3993723193831,76.65122473162413,75.0,50.0
124,-6.166890029817944,56.053310534909116,80.1053155569058,75.0,50.0
125,19.743260553671142,50.6900882142517,82.0769332489686,75.0,50.0
126,18.175081983423993,46.35949275054084,79.28755200511087,75.0,50.0
127,9.440995966361248,64.83044211609285,78.80948197625112,75.0,50.0
128,13.859866201988307,56.88566347818056,76.13244776729921,75.0,50.0
129,3.790686596849775,52.44562836856267,76.97541368913117,75.0,50.0
130,16.226981560980985,44.42213736787572,80.1854898382021,75.0,50.0
131,9.75734513514991,41.360945017001065,82.76929927056408,75.0,50.0
132,16.042662528735598,36.68212214425366,72.13168288796084,75.0,50.0
133,-1.357293247914431,51.3479422197942,69.68131072334066,75.0,50.0
134,1.978207314673585,66.2941644946158,74.34172896314882,75.0,50.0
135,16.189790149795737,57.647273651258345,71.10105568344005,75.0,50.0
136,15.182567697090365,36.424519116906154,76.06134365151645,75.0,50.0
137,12.376386839557687,55.99004603657788,77.46381939619125,75.0,50.0
138,37.18771978009836,20.066021025006602,76.22318776520709,75.0,50.0
139,10.255950729870529,45.51395840958614,69.22459796830218,75.0,50.0
140,-0.2185671791551136,71.9220690941983,77.17422152567306,75.0,50.0
141,15.168298117988504,62.86715285053462,77.34790345510024,75.0,50.0
142,-0.4080621117418197,60.154013603181106,70.68130510116669,75.0,50.0
143,32.89817235698645,42.95985354812049,71.95504300887967,75.0,50.0
144,21.58680425675915,30.581827630364764,79.10734482792412,75.0,50.0
145,24.654979398718822,48.389438561971374,73.75262851689745,75.0,50.0
146,7.309438464908424,75.97211349105412,73.78919682155906,75.0,50.0
147,18.52491275227577,53.723358657474705,72.382086174744,75.0,50.0
148,4.7904424423940934,55.435198437374254,72.1170680453914,75.0,50.0
149,14.20165318122582,65.08565208079406,75.62153537351912,75.0,50.0
150,17.126679581366353,33.95386164025236,70.04024542410448,75.0,50.0
151,4.475488334004315,54.36135724870098,81.2341657619649,75.0,50.0
152,-0.9675235521380599,83.2015952564141,78.1370146653283,75.0,50.0
153,23.079141541116943,28.5810460285399,69.77090559398728,75.0,50.0
154,18.38683885375667,75.04966174469675,75.9460745718812,75.0,50.0
155,17.734000380975306,86.71843555516273,70.14768266862423,75.0,50.0
156,-5.516283063471553,79.61991588119139,81.78498680089683,75.0,50.0
157,7.423797969171012,34.38154599090127,76.85304937393765,75.0,50.0
158,14.31377021507254,61.435472556762505,76.80095670458478,75.0,50.0
159,-5.663683058033017,45.06827067328573,80.41209506534803,75.0,50.0
160,10.51313872391709,40.60596579545066,76.6999588897907,75.0,50.0
161,15.722182344587353,41.01465971786315,68.7808340709963,75.0,50.0
162,11.273776836736632,57.730985546364515,72.52565278429272,75.0,50.0
163,9.91742600026991,54.338807421681814,74.46043281132171,75.0,50.0
164,11.805656336743724,94.61258551689203,74.15626501499231,75.0,50.0
165,22.61632794306226,50.17566518590014,76.60644296238674,75.0,50.0
166,7.278168651076282,27.207619286204793,77.90018722850262,75.0,50.0
167,14.41513311721447,48.90596266973675,72.66392674967348,75.0,50.0
168,14.941797535537885,59.41470742579205,72.18033127711836,75.0,50.0
169,3.179486665653346,59.42302967145656,79.57298273093097,75.0,50.0
170,13.818962777793717,49.505333998688776,69.5595702214824,75.0,50.0
171,7.097647180447151,53.396129406380545,79.80277079823094,75.0,50.0
172,5.294823675702462,32.59537701537896,82.63742028564697,75.0,50.0
173,10.546857818850352,31.68351711555103,71.64097981068478,75.0,50.0
174,22.80879839496161,62.01008984453404,78.12645072084503,75.0,50.0
175,-6.768567813166238,84.8209052526708,77.10613012200272,75.0,50.0
176,7.955701168694544,63.10073211451597,78.48259714179686,75.0,50.0
177,16.50452931769683,50.64146261862434,72.64902438230193,75.0,50.0
178,19.47695907377458,59.39746023484199,76.84018286539202,75.0,50.0
179,8.460081141574086,59.5545350602125,80.36902289414147,75.0,50.0
180,-3.720331028939508,40.95847903051231,73.4526788067056,75.0,50.0
181,16.003231225748024,33.72190008204176,81.27403061562606,75.0,50.0
182,11.235464065053831,48.89151388892522,74.73953303853979,75.0,50.0
183,0.8618578834838555,61.614000974636184,74.02235673426189,75.0,50.0
184,30.897686692067552,50.47078680009669,77.59273419319081,75.0,50.0
185,13.491943557552588,51.74274875650903,69.69553219109538,75.0,50.0
186,3.8547529194079875,95.97772385761033,70.32412623642514,75.0,50.0
187,6.5497744980762125,48.535151818125186,75.98367221441315,75.0,50.0
188,2.3586340536911363,40.30719447341238,69.26797337933631,75.0,50.0
189,21.928831199140433,56.00041352634718,80.75578095390253,75.0,50.0
190,3.448437242330452,69.44560024296847,73.0982126513928,75.0,50.0
191,12.025404118004154,63.38000272562639,72.06560607182503,75.0,50.0
192,-2.8244882418866855,42.88477097687117,75.10325626391146,75.0,50.0
193,15.496328340589645,68.23486043168553,66.86814323559514,75.0,50.0
194,17.106192682267228,33.26189917869283,74.15549755920749,75.0,50.0
195,2.342496349822453,39.93571376989508,75.75123252880515,75.0,50.0
196,15.856144406974252,44.074609402542116,75.07362545135639,75.0,50.0
197,3.818004594061245,45.62963711403198,80.76301743450561,75.0,50.0
198,11.53704621835239,30.905888552470262,80.81099468747513,75.0,50.0
199,6.578641275758676,47.95370913420786,73.82674208081087,75.0,50.0
200,38.84293445539214,34.412954949498484,76.93361969467948,75.0,50.0
201,-0.3773397669708666,54.32918303218206,77.35390980767887,75.0,50.0
202,-6.82687225830003,43.66302387711667,74.35442360005632,75.0,50.0
203,-2.2180313823036135,50.781892833063964,76.20299877611937,75.0,50.0
204,2.431662521734484,43.24520674573083,69.60094839640993,75.0,50.0
205,34.09863482276252,51.75378182479824,73.82522354807544,75.0,50.0
206,3.8352426310392884,43.98479842614107,78.44848086990257,75.0,50.0
207,5.677306114949006,41.055934233840816,76.96914042396382,75.0,50.0
208,28.040685047404192,62.97703777221375,70.12189885278877,75.0,50.0
209,12.583293858111956,42.44338228928095,82.84780955862792,75.0,50.0
210,27.748944757568484,48.993921581331136,70.3869673095204,75.0,50.0
211,6.696862770826847,26.591837764626888,73.20411095820788,75.0,50.0
212,6.866775266888113,76.3343683508839,75.58857930241611,75.0,50.0
213,23.902316577418574,52.73246417812103,74.7289081232176,75.0,50.0
214,10.551454611437531,50.173550606022005,75.65351624081546,75.0,50.0
215,14.3424252498661,45.90400787595554,67.31851155855364,75.0,50.0
216,-8.173453104770864,60.55887168414015,75.52487829515304,75.0,50.0
217,25.746763316043424,47.3535943728748,79.02319070967629,75.0,50.0
218,16.445526265352463,66.81097520524844,76.69002803358758,75.0,50.0
219,20.927772599408712,59.216428993765916,73.05345860341706,75.0,50.0
220,16.082573909269172,56.97279207794811,78.4978628801693,75.0,50.0
221,18.3997489737975,44.94030874912606,73.59561545156797,75.0,50.0
222,-0.26506819974274,37.02799960413727,72.02090515905145,75.0,50.0
223,21.26330268865125,52.160552941166785,74.50239274726586,75.0,50.0
224,23.290522263662737,53.77154752520218,74.21109814631782,75.0,50.0
225,22.55098111653724,59.11176800300092,67.99910097794994,75.0,50.0
226,5.143743834117523,50.92876463936355,74.01560070686965,75.0,50.0
227,17.707908863291614,36.38838072703668,79.8009327216676,75.0,50.0
228,20.311006548762663,50.04861571545974,72.36479989388283,75.0,50.0
229,13.79879614117268,64.36533547054536,79.27424030531581,75.0,50.0
230,16.774289139265477,35.17588972466042,76.7889904131583,75.0,50.0
231,-5.678650441298592,55.74174111413526,76.38268845439661,75.0,50.0
232,-12.35074802900545,39.87135267958945,75.96316184740763,75.0,50.0
233,15.907257789933004,31.201026056215127,76.15328077414239,75.0,50.0
234,9.26764894524794,58.164798986804676,73.89725485266428,75.0,50.0
235,15.513962110760742,28.251698476070803,77.66648973214264,75.0,50.0
236,3.741872776250296,49.471390896623426,66.67544037687826,75.0,50.0
237,5.0989992056988065,62.97360291224833,71.62508134596813,75.0,50.0
238,15.690805451583115,31.80585894832378,72.35903420726257,75.0,50.0
239,15.746402480720795,51.11155836544825,74.23025146510086,75.0,50.0
240,-1.0858598023421544,45.57131198727056,75.61117704738184,75.0,50.0
241,-11.395619590342902,77.04666599069452,70.63302611213456,75.0,50.0
242,12.312361123730694,44.75057437315619,77.66781228649334,75.0,50.0
243,5.417276416184958,82.26163642080874,78.23336830790109,75.0,50.0
244,8.994574571636932,63.96444722033067,71.9018250352769,75.0,50.0
245,-9.551198495393592,66.6940751031618,79.60583849443513,75.0,50.0
246,0.42640509508446867,45.05567930201729,71.21920715540594,75.0,50.0
247,18.686824734266114,44.63446341433802,70.64679336870846,75.0,50.0
248,2.686431240884034,41.36525331057116,74.05890892777937,75.0,50.0
249,16.243765180928804,71.61456315450104,76.94046947456727,75.0,50.0
250,2.9964212138590005,34.03188931683685,75.88499102148528,75.0,50.0
251,62.31138260920596,23.506891770756432,77.27389168131322,75.0,50.0
252,-2.1621771210983525,59.25082188064288,75.17424290036415,75.0,50.0
253,3.380092030538858,53.57170488007051,79.06231836114995,75.0,50.0
254,3.5452205853566907,51.722185159400624,78.25607898553972,75.0,50.0
255,22.89122688786903,40.56700574676054,68.52933761152826,75.0,50.0
256,17.78491594241434,70.89997181481738,70.81193589266759,75.0,50.0
257,29.215495188070758,32.75105520742125,75.07832269054227,75.0,50.0
258,18.11936681303873,35.97506119050048,73.2037937853632,75.0,50.0
259,0.8661415808267514,46.933800275928675,79.53269617401027,75.0,50.0
260,17.507121024025018,50.613977035776124,71.24068468130787,75.0,50.0
261,11.597047620727803,57.75358237608158,80.2873184784193,75.0,50.0
262,32.37603053214317,28.845043685335284,72.5046670060496,75.0,50.0
263,3.881865361121857,72.11505726407609,72.8539873150864,75.0,50.0
264,1.283410235798371,68.75464631765344,75.75233022947435,75.0,50.0
265,-1.2581556119095687,40.236213947234006,72.36657153352152,75.0,50.0
266,-6.175324887253266,47.2966607671149,69.49953278459715,75.0,50.0
267,8.838523413186117,50.38122723535686,80.76803614136597,75.0,50.0
268,10.011995400074891,34.282113601193664,75.36477768928688,75.0,50.0
269,18.444543717997362,58.01434119469725,76.49841613858207,75.0,50.0
270,8.251590714166154,52.93605704554159,76.51678534613693,75.0,50.0
271,13.685992983208989,55.530433239060145,71.5363576449421,75.0,50.0
272,-2.2782516830654376,33.59890879720665,72.5377034518594,75.0,50.0
273,-2.72992286276529,52.91338327782496,82.68912518522752,75.0,50.0
274,11.096403029096168,39.05303472122527,76.63846366427718,75.0,50.0
275,37.014513852638146,25.684626773139165,76.51637725350851,75.0,50.0
276,7.621237408190787,59.789791269788985,79.25880182943217,75.0,50.0
277,10.823533250421583,42.86897722998186,78.65095798159287,75.0,50.0
278,12.077067469131507,60.61571373731718,71.25754188742154,75.0,50.0
279,15.146167665412655,22.561800310476833,71.88356271387562,75.0,50.0
280,4.867245148443129,65.61609402338959,69.56758575378899,75.0,50.0
281,11.000822162895114,62.72532000448922,79.55655672308838,75.0,50.0
282,22.544771779210393,20.114326351637082,77.84052514852304,75.0,50.0
283,1.8157187016500194,34.381055158314744,78.65250888057237,75.0,50.0
284,9.779967653633742,44.86870025257288,75.35811016910387,75.0,50.0
285,0.9546267193588309,68.06172359420599,72.74235891466381,75.0,50.0
286,22.826197320910403,34.72220282265092,74.09891333837405,75.0,50.0
287,20.335319985143045,49.61973686610377,78.09856343381152,75.0,50.0
288,1.1348699543819496,83.95441754199636,71.4323912848499,75.0,50.0
289,7.565544817925625,72.36236886545656,68.44309434454875,75.0,50.0
290,3.275828333672446,60.30628110675494,77.60956321474782,75.0,50.0
291,44.9531702411646,-11.081388637177197,82.38863754879064,75.0,50.0
292,4.703785180302708,66.49030639150162,71.43757887950437,75.0,50.0
293,7.587371463698906,32.90264058651836,72.44017381101288,75.0,50.0
294,10.938612690000081,68.32060018674586,74.51180846570082,75.0,50.0
295,8.81564645657644,80.31388039964898,81.48835899204242,75.0,50.0
296,32.381277948062,31.439754788786868,79.74884078521077,75.0,50.0
297,14.09701397799357,41.21584715818046,83.4750208397969,75.0,50.0
298,3.0507535011632783,47.48079675027469,72.92567061599632,75.0,50.0
299,-6.5893513487457644,65.68350918153202,80.36174936096003,75.0,50.0
300,7.242067000371485,58.647766662240336,75.45258683476641,75.0,50.0
301,39.066575401993816,39.41741394592674,79.41569754400238,75.0,50.0
302,4.540907552005295,57.75563691384545,74.29000744409791,75.0,50.0
303,6.466966547772008,61.63430323218211,79.97179476897666,75.0,50.0
304,8.68424618006571,24.13874480029542,72.56350773556206,75.0,50.0
305,3.462160324680906,39.53079918995945,71.86560633038435,75.0,50.0
306,0.05540987183342416,63.696034817765,72.12686371033365,75.0,50.0
307,1.0445685530870241,49.20907271668494,73.28666838541409,75.0,50.0
308,0.8918167742981484,80.66723696264529,78.00060747151768,75.0,50.0
309,4.312168535509268,70.03862165204464,78.93693167795519,75.0,50.0
310,13.737144767273733,52.9043554261871,70.23913545729037,75.0,50.0
311,17.378026043920674,52.70826457241559,82.82574255981471,75.0,50.0
312,3.4421983149337163,77.38184976593143,77.59986002960093,75.0,50.0
313,-2.096441894933123,43.36093648754194,75.9606806948671,75.0,50.0
314,0.28372966750063255,59.644410174489856,71.20166920161624,75.0,50.0
315,21.95185680900023,49.5478455101491,78.64539760247418,75.0,50.0
316,-1.2430459011198187,69.69516139954649,73.95491505510498,75.0,50.0
317,8.781993834624215,53.50753194882314,70.41495818779464,75.0,50.0
318,15.183232522919432,25.21737178322951,75.28599124045519,75.0,50.0
319,14.769012394820829,44.18038359120505,67.9088575634441,75.0,50.0
320,-0.6226967985276315,71.97507498889323,72.37771978450624,75.0,50.0
321,20.7433001526936,32.3774119044353,77.98919261578281,75.0,50.0
322,19.619933813421596,40.20425228476554,69.81797384246785,75.0,50.0
323,1.728967750428879,50.88517682900429,79.43709385133039,75.0,50.0
324,18.126049391018206,28.42648579778593,71.45372254836637,75.0,50.0
325,1.2271899537539657,80.66551311434637,73.33392888051584,75.0,50.0
326,16.19521498051671,49.51132130970489,75.14031988588461,75.0,50.0
327,2.127720275835479,44.48818123328757,74.8207257057171,75.0,50.0
328,21.068331634005176,48.06073850542052,74.93832342593674,75.0,50.0
329,6.495372150367189,56.76009154132956,79.56566225029091,75.0,50.0
330,9.4081280564366,36.1953187135561,72.74561244192137,75.0,50.0
331,10.228886315419878,43.65530911150344,79.2683000413269,75.0,50.0
332,16.18262002029596,29.558820575226893,70.793284846951,75.0,50.0
333,8.109466145925555,76.0985018913909,73.76671888634434,75.0,50.0
334,10.789739872728942,32.635443642570436,77.62129619521548,75.0,50.0
335,-2.9127953224649215,59.97441739452729,81.60075896185224,75.0,50.0
336,0.9623123299761249,70.87425920252348,72.71619031062895,75.0,50.0
337,18.76550760274141,75.71290483325193,78.94455888649496,75.0,50.0
338,20.76979952024746,72.59228564425004,74.87656539357728,75.0,50.0
339,15.046343851806451,50.736985609226025,78.56942127250838,75.0,50.0
340,12.913048381808457,49.8907866379376,85.46853071738659,75.0,50.0
341,2.562774468865444,60.22715619366691,70.15417070723188,75.0,50.0
342,4.900141044053148,42.30853658690272,80.49208434189306,75.0,50.0
343,21.674755103535393,63.49645283285713,71.22196306956198,75.0,50.0
344,28.087533314359412,53.370163888339086,76.30478590496637,75.0,50.0
345,6.2585918314063305,53.55881445978534,74.4927603239606,75.0,50.0
346,0.4391589409816796,20.162539378054774,76.37815479564198,75.0,50.0
347,17.818956340030535,59.530171349434966,80.79230711904538,75.0,50.0
348,3.64433430696279,47.17670158249059,74.41402581269534,75.0,50.0
349,70.4256057652402,-4.086650636846256,79.32195980869814,75.0,50.0
350,-7.054271344804754,68.505474366802,69.10236247599654,75.0,50.0
351,13.241752391990186,54.678355135951584,78.46264580739347,75.0,50.0
352,8.94603722847854,23.018618633542765,77.97944803327078,75.0,50.0
353,-2.0379816691814803,35.210785827630865,74.41992799311697,75.0,50.0
354,12.919269418716834,66.92969300897863,74.99011451724357,75.0,50.0
355,1.6342099961696688,51.48353270325109,69.3606252311015,75.0,50.0
356,11.681289011803074,76.16490776344232,74.83684460750632,75.0,50.0
357,-2.5295478296066394,69.49254401818229,77.85170931320373,75.0,50.0
358,2.7875575509967447,25.709439682985163,75.57724366620796,75.0,50.0
359,1.9395892772479542,71.50754847941678,77.89212400619415,75.0,50.0
360,27.893753613857506,42.40933347962817,76.17253589786345,75.0,50.0
361,11.690336948971169,58.42038338037053,75.17173283993677,75.0,50.0
362,11.404605800018516,44.30325571216505,70.97890455802754,75.0,50.0
363,37.29516566041778,24.109801137379637,73.3937311740077,75.0,50.0
364,20.638229932027784,50.25150786162538,77.60941900167686,75.0,50.0
365,24.517091003401802,7.325994924445499,79.50667441649053,75.0,50.0
366,49.94120490926994,-1.4303725788493633,77.53906866604686,75.0,50.0
367,17.375699237611272,63.56961716000032,80.4858356010665,75.0,50.0
368,13.273713918262832,30.916938372343356,82.0227210267789,75.0,50.0
369,11.827200101922543,56.84531250708008,83.60548479455099,75.0,50.0
370,6.800077322246791,53.21656427983755,76.73320522006338,75.0,50.0
371,4.166161040814115,67.02494396644111,71.45180394799239,75.0,50.0
372,9.675526967310098,81.69486782680619,72.52866433755986,75.0,50.0
373,-10.41744223745232,52.743327084580535,75.28291874671669,75.0,50.0
374,2.442040356090787,62.34512396361497,74.26254656693912,75.0,50.0
375,18.405924653423224,28.402858497655572,71.96379215916491,75.0,50.0
376,8.253360532417258,59.43796817810049,73.83146834173608,75.0,50.0
377,14.475512263463678,32.357904842556806,80.24786412938037,75.0,50.0
378,9.5705922563351,68.5692510477139,69.24764736316648,75.0,50.0
379,6.97985376416155,68.44300102286043,83.6246331089359,75.0,50.0
380,16.34304379589651,52.3158700555586,77.44996236820086,75.0,50.0
381,7.00640799178728,62.693737252739,68.44408074334409,75.0,50.0
382,12.166902807107121,69.21909670933687,73.60534104406264,75.0,50.0
383,1.6673653948887677,54.01216355479438,77.06105121248288,75.0,50.0
384,21.10335539394891,54.320589645582565,81.78323689775603,75.0,50.0
385,-2.9638354602275037,63.31642748030952,75.34242492188726,75.0,50.0
386,6.752324168360949,48.63275281284015,76.41688999613191,75.0,50.0
387,8.506716943458908,46.393382856611446,73.2838207975527,75.0,50.0
388,2.8219137668806153,43.232467385876824,75.02233951614616,75.0,50.0
389,2.691418742048401,44.62544867527835,75.71243651266192,75.0,50.0
390,11.33618535328143,30.24102016269023,81.70604483296923,75.0,50.0
391,-2.053187850793843,61.131698359416646,73.37766561328348,75.0,50.0
392,-1.4719812936290162,45.28816703015393,78.62721351841276,75.0,50.0
393,27.917498675102404,32.94692643150223,82.69497920319841,75.0,50.0
394,9.352326247263033,45.34389856541028,73.94070516668558,75.0,50.0
395,6.502918003498907,57.08002873480288,74.5738455208973,75.0,50.0
396,61.77847191126323,0.7860601099709994,73.23610414505559,75.0,50.0
397,7.369772794643528,36.953240101416874,74.96009828113986,75.0,50.0
398,16.134350230822495,48.53902533049194,73.67745930105889,75.0,50.0
399,5.894937698245215,43.9892368328495,72.26309776831023,75.0,50.0
