unit_id,WaterTempAqua,Salinity
121,37.83008560299583,41.655245684980116
122,72.00629399328842,33.20820228245331
123,43.008271673620534,39.578122594452466
124,41.00750078469641,46.258685034857336
125,59.991672316132565,45.58256329809477
126,50.96120976566502,29.17641633380106
127,41.41984357695817,40.69254918624603
128,31.116523656965985,50.84587804027917
129,47.697415667330894,67.01123259712294
130,56.911390376518426,49.58581011784434
131,53.366463980976235,56.10451294975148
132,72.73908614634631,55.922585302807875
133,53.884134324029056,65.66153897899305
134,34.58862720629967,25.294622110118073
135,49.89994636876547,54.981264106465105
136,31.52839717500077,37.268228452376455
137,64.27920759896831,42.03843115365843
138,42.296547597270866,70.52258633272294
139,48.17848074791829,74.9561088978026
140,43.12629406433065,59.79082093798039
141,65.63047568799584,56.13756429236702
142,60.32532604835864,37.74505140051473
143,49.284811652836424,36.7019301796442
144,55.12229158676097,47.97959123001731
145,43.4339052841687,26.29378749659687
146,55.88717963974821,74.04701830181713
147,55.63735360766471,68.75361689165672
148,45.52415988450192,49.81000196504309
149,59.69349368331142,40.80989552718014
150,58.26177106254058,50.17369464474474
151,21.993081552678646,46.32375846726788
152,57.86305008889087,58.16680896818056
153,62.00400482366418,28.351682990135934
154,49.23934808260886,50.92879709419385
155,74.83209288504482,35.02106354113529
156,46.07427739500634,63.68938230269753
157,53.67388665799645,38.61321148999605
158,40.10598970659611,64.25147072682815
159,47.3458547798936,51.799050046715905
160,26.756167215720644,40.314586521982136
161,61.86243618830667,71.41157755865756
162,67.12922858212802,42.59057352519497
163,65.23967441607363,37.40433207284083
164,37.44162377717984,65.98523362113437
165,45.65502334385711,59.9856875206996
166,54.79190752940715,62.614299230971845
167,33.10608584403968,63.56522516898307
168,29.019355861498312,74.0909824466446
169,53.16889519383242,54.96454765410123
170,35.04953309917389,65.12317026582467
171,50.07504729012159,81.97405019802571
172,42.5734147982744,55.57306875971134
173,36.623876052674476,61.53483583272984
174,49.62121127299008,49.56598997690301
175,26.133108631313476,45.75810123402485
176,32.32023100540854,61.35061580644678
177,45.62610584416177,48.313465126985676
178,65.33717258294352,53.597865908839026
179,64.45569492354993,64.41338980555173
180,51.456271272290195,42.831931391456465
181,46.08579548747663,38.44838512771536
182,68.02400346157927,49.98536252104593
183,48.86232353742506,37.94290490373275
184,61.93101941329043,53.40325231817431
185,47.972809940100824,41.95718263328413
186,63.081636061859825,57.70074490207013
187,67.49161720581311,52.58526221425065
188,38.71856201948666,32.43487092176327
189,43.72696403912536,61.456577140502326
190,39.7787646117192,40.1086131347758
191,61.01792453808489,53.37614929646291
192,63.36008612410758,37.60973035116719
193,53.66145420964139,41.93634348618437
194,37.32961644027632,45.96951682574795
195,47.647582562318014,44.21229854866638
196,39.16227621172735,37.80402441781406
197,12.329385236709642,46.599726669471394
198,37.79964764651139,66.72450969764692
199,58.461068038286115,47.348481957202
200,60.53041076963922,52.63770263676094
201,53.805117025522314,62.73226334726713
202,42.12625381803042,50.95542094952134
203,67.35987899531699,59.31814602526134
204,49.50218978580991,49.8775778241166
205,44.47647244066904,61.68165332962363
206,43.30923243193868,28.401234379717476
207,65.9996264506629,64.2532927121709
208,52.54395655846135,40.21983730295028
209,54.92945904878224,48.908531031380406
210,65.98068813983153,40.36653655243954
211,67.2158047365911,47.591150591898696
212,57.40251809513853,58.140830608426526
213,38.80172668598355,14.12491316389149
214,45.03093567161495,45.09439039656419
215,32.62185791750254,55.43048796994574
216,41.18673982826283,72.04618646480434
217,49.5209456321332,44.53136139410734
218,34.06048437366873,72.54842509476896
219,57.23518808711678,32.96899221268231
220,44.42481454623617,45.48880687196041
221,67.28743349684603,34.1617281926314
222,41.52178113989925,28.157199552380447
223,38.56006170362596,57.1998811197657
224,55.74412279139924,73.46168207451974
225,49.17566743337692,59.82845387600354
226,26.746226020827383,55.37688970011535
227,50.549549611797985,33.86885936551887
228,55.28917967704247,48.31026867508469
229,72.85369907195607,41.910477282502605
230,53.414974715817564,35.220588073476165
231,59.69582646430148,46.97477866395543
232,61.302255470005704,55.786778084146874
233,59.55555139884972,44.62678069493145
234,50.15738157973554,29.08372268484695
235,47.85479376360183,31.070300496004386
236,62.4454233481414,27.411656508988376
237,21.3554648173361,40.46519326395221
238,54.388595620234845,38.12139060337004
239,66.16780037529475,31.068881462140848
240,78.29305812406474,31.754209776428375
241,70.97085286084712,53.377680431620874
242,52.513535081521546,42.16305158956572
243,65.47790389871864,44.237842135419626
244,0.7807194491144465,50.24125341551758
245,62.34295311732504,71.3486704820524
246,46.61672459188926,52.04050763476166
247,43.56915155032586,28.204308948765156
248,51.4469285365277,52.84476842760797
249,35.82965715551187,54.15789748031868
250,51.311833792496955,60.761749031038335
251,44.760841809164276,63.00136591892567
252,42.41830982755262,57.419699341846496
253,57.7893796596697,51.73742712114377
254,47.07024014686059,59.87095274723623
255,51.90694751599401,44.471744006523934
256,63.2845488585026,41.81082883854297
257,49.39629496729441,29.720546315676707
258,39.004131691090166,52.50805075130569
259,41.58829472346398,53.25769315778922
260,51.858928059165166,62.64237349444453
261,44.69128544730262,57.858897224332715
262,56.91778761981317,43.85293768391113
263,46.31187452051482,33.684891668708445
264,41.10155628318779,50.17248267078512
265,46.278871866605705,59.71942603720299
266,67.85895231381888,42.93167256451645
267,56.60816367681855,67.32608600805558
268,64.26139366071091,36.95715031349131
269,58.13748236686044,32.119956310310634
270,48.468960477919836,27.725904566884303
271,50.277399708895544,34.080998987672906
272,61.07850060695817,66.51353375924589
273,41.03810508983641,46.73853778159888
274,39.908437874703345,53.068406441277524
275,50.47540698590322,66.02669418064623
276,48.735927050167355,42.38685465591868
277,40.22386986629163,45.67967267274652
278,50.71929848218286,54.11713693708668
279,57.84040573603218,53.68911486563582
280,62.386543214152056,41.23766279123885
281,43.654388420135795,55.27300554212055
282,53.10144294133545,32.88335154464115
283,45.089897614443764,32.5101781337731
284,38.82612383383454,66.69393290561432
285,52.2635908228779,56.85745353014955
286,68.80726066094694,67.5584446708669
287,51.74726052603853,78.47243153750286
288,59.75970123766776,43.3042540991034
289,52.10809614443471,35.642567576506174
290,62.15830923134215,49.612183976852265
291,68.76996963262599,68.50716832080408
292,31.39577172551248,44.57459801180887
293,40.449708503845585,44.5283369190457
294,10.228146470939654,52.86141937446727
295,25.863024526590667,54.774414346294286
296,60.15596932011774,49.57171104260461
297,57.8489293925179,37.5906513932519
298,53.20059163174662,65.7013191113486
299,56.4865031812262,55.24897944070515
300,37.45343830406701,50.7609971357984
301,62.375450497303916,55.786111395048394
302,66.36879775199282,45.01375853870021
303,60.712468791654594,54.186574635611976
304,43.297567436703204,35.89000204845662
305,41.604414364009344,61.20103948704053
306,43.12520563806149,16.52775169959031
307,34.91072255832642,37.16331654619496
308,43.73184614568078,41.48650742675416
309,54.69441241844942,65.61597461872546
310,47.63133781726586,48.2204667754758
311,64.82203796340177,70.5288435373663
312,60.119318184818965,40.162129706270704
313,37.99573734123308,62.97386705791138
314,52.64095494099253,59.769744273866685
315,40.30587862464643,28.058482052098213
316,42.86950348871518,35.10397175296005
317,52.770274346615736,48.392427910798425
318,52.37925994690015,50.48685114708923
319,25.554870099808312,59.65953826131678
320,52.05038719498916,55.40295378524459
321,38.265894337057134,36.44343064000851
322,58.24959545963996,37.87244682272208
323,72.34978094184797,48.8436904831314
324,56.741743013319706,27.62923724361439
325,67.82082449257315,68.31245455959103
326,56.502400167593244,40.00104485377168
327,56.31782323998779,70.939758395252
328,16.729229278988946,46.465643513717225
329,63.30742249879024,57.68257493353197
330,76.33097049483538,48.81203138970138
331,75.90961657041404,56.634232440502025
332,44.33475836019133,49.354351025723
333,63.256381997802535,52.87101901906932
334,50.45706566622036,46.3436016948681
335,58.23219211060385,54.11630909274021
336,71.37435250169462,50.05146365208963
337,58.0880187168177,77.13664306554995
338,47.04155818990824,39.485417362916294
339,58.92083675562245,42.87210038588859
340,33.85973692403742,39.278571786695125
341,55.01476678223973,58.722510817250644
342,56.7793449349321,51.38958115385852
343,43.08533261274301,53.51108386032341
344,27.523720405015425,29.54734048887267
345,49.010719080878005,78.42199442532011
346,70.0539543387858,26.182485596605463
347,45.75157025059497,49.015255227251814
348,50.31777616851632,65.47088819030232
349,29.79352717792002,43.075219654276644
350,55.448415166293756,58.50747631930553
351,62.08055493830851,39.96394146016983
352,40.46718531557388,43.471174349044716
353,64.79222609862553,58.1932390237572
354,46.20711256793012,52.008668591890185
355,47.70355972485495,63.35048943780295
356,48.09221754206725,63.62594214945673
357,42.6406704332561,38.813872210363996
358,50.71767109542778,56.23293225174517
359,72.75975170852931,63.898032450755004
360,43.55956038880407,48.66974438947924
361,61.533487795117786,57.94467522541837
362,47.460177531167545,43.97276926685844
363,13.796022987183717,41.05769535942078
364,60.0934493280499,40.44334768352333
365,41.24900187149705,42.0405275667965
366,36.35474279347909,58.882508535945256
367,27.895891520066918,42.27988335321629
368,40.86316805350977,21.623051646519677
369,53.15314976597594,53.79237368223904
370,45.71729771478537,60.437430470307966
371,47.1090085081397,58.917255685650595
372,20.307171718252683,52.70529063028947
373,64.13167215867354,35.174804127709706
374,40.708473857520424,64.60581304135044
375,57.851470617436625,58.84104983793863
376,47.34220099730399,54.87384474155856
377,68.83623559391876,53.65354164065614
378,62.47644518608973,63.21851374798033
379,45.772474176203616,71.1059678977424
380,51.56931949935927,57.15611168215939
381,50.23762447315047,48.945966884463765
382,24.93906800566667,61.79436082787036
383,62.367541752463964,58.849877219718
384,51.78611702455341,48.45382280384289
385,35.24401094849527,43.756923010795255
386,65.50262780354689,26.76797687282187
387,51.08497570730546,49.46459216545154
388,64.24855743798295,40.74105939725501
389,28.985823976222452,45.18880991795392
390,30.418783119439034,43.026819715659606
391,55.38938960361038,40.14003971384489
392,80.06947879863968,53.084062221523645
393,51.86165918480852,49.69712325509047
394,70.34477615815308,53.99252016065194
395,62.35462097424913,30.384871389856222
396,50.71421657668299,32.298749627060566
397,57.89338031386601,42.867880400171536
398,68.68636421283647,59.94823739068941
399,40.20336985499476,48.95037207186954
