unit_id,HarvestBiomass,AmmoniaLevel,NitriteLevel,StockingDensity,do_StockingDensity
65,5.907118898684698,37.82796306856287,57.49562457943458,26.903609772532782,25.0
66,8.701692624625073,46.9244391569086,62.29322415657119,28.007570221019414,25.0
67,15.033980715509923,53.58020935301248,78.28737304346974,30.268707980274478,25.0
68,12.122934655831296,38.9045571597076,76.9747952535539,22.34064365667759,25.0
69,17.64723867280404,60.97642244228721,87.6481966828794,27.100506639679086,25.0
70,13.90012308845458,39.95895046562775,75.58599546042099,24.15318208633423,25.0
71,6.459682856383612,59.658477306244095,47.66539196416395,21.513831630021496,25.0
72,15.093418734936671,57.46894930051232,76.58552084314267,24.3303663588048,25.0
73,4.298662908671348,65.22463348759838,53.840795931974796,27.73341392221713,25.0
74,14.911612055861653,62.98624013124348,82.87110906427073,24.331236860087962,25.0
75,16.063260796727747,61.26308946859907,80.3589424069803,28.031942492023354,25.0
76,10.68924427619604,32.852396292326425,73.85122874859307,23.770616830488763,25.0
77,9.360407732395334,47.42590691745379,69.84811775110363,23.570154980885768,25.0
78,17.5421299946774,42.907286788155986,88.76876840316248,20.65037154177601,25.0
79,9.326925489849689,48.14364480321477,77.3115680280066,24.890260399991533,25.0
80,14.53500892056539,61.07780717921179,77.98165285177221,24.96209320303224,25.0
81,18.654542034893865,55.491585089715876,67.53280637599782,27.255631380694066,25.0
82,22.271753417689492,38.78187493946982,84.77320584407892,27.528226952308998,25.0
83,13.927574663164851,36.56901461522179,70.31360572213703,26.467297114852393,25.0
84,9.699029809440209,42.48011811048458,61.699637921284115,26.497369513600816,25.0
85,11.806866589824164,59.865274932858654,73.52314232752319,24.431976463619804,25.0
86,13.87808079757098,45.67814964997695,68.16303011763631,23.87872322321151,25.0
87,8.89584219567445,27.530924489398956,83.95485530191151,26.930414056335998,25.0
88,4.808009659987791,68.8493461484375,54.41458417636037,27.938182246149726,25.0
89,9.914468625448233,42.9230406969191,69.5688923055947,25.519646926633072,25.0
90,4.225420608024658,50.80135738519557,45.76234191212778,21.96395618292131,25.0
91,14.148144147796133,51.014956075783665,86.62410228504919,29.113829424331872,25.0
92,18.593136372127972,40.842938433616624,96.79564360138,29.013788268061123,25.0
93,14.878870632367224,43.36857354569481,69.09274398907405,23.10758234171827,25.0
94,17.49878820280343,43.834711479652896,82.73656780999524,26.564374711530853,25.0
95,16.413085935939716,44.45945069221795,95.30705173218387,23.78234136093912,25.0
96,9.448305150389073,48.194777584324015,58.56677295614459,26.5001611606404,25.0
97,17.79030619599227,52.52518369582946,78.11659749712747,22.186270164542798,25.0
98,15.255021686105568,68.94686219127875,79.62672107698661,24.754379529847395,25.0
99,4.7837057979651885,52.26091784312119,61.1608987448842,23.134470446575186,25.0
100,12.61171658683784,51.13753057016666,76.4878160460053,24.418301160014952,25.0
101,20.450193348117033,52.70611512425049,100.94334029907841,25.51784100340045,25.0
102,11.652682706539412,41.846268240883155,74.09698453962321,24.016748581998467,25.0
103,11.74541047581327,66.76470258259681,74.53280024066324,25.118292084496677,25.0
104,12.967324528967003,51.87088770941045,65.15141912871978,23.42889765960568,25.0
105,12.717476302050006,42.56740205212528,86.04810222664912,25.21923409434611,25.0
106,16.54965008543546,79.86930454074842,79.78199603805052,25.181525006810546,25.0
107,20.6176142572118,36.01809397951778,90.53434004088203,25.841318625102033,25.0
108,17.9653954160264,52.17697409789576,83.92289204479883,29.447483288763735,25.0
109,11.858703279503617,45.44886618098158,72.81999202084064,23.97020333899634,25.0
110,15.567520712705402,42.81872135691097,72.35627560976047,20.698504596373112,25.0
111,6.579890030163023,32.67869823636505,73.13089466585286,28.10652896905209,25.0
112,6.088944363778289,35.11736568040471,60.805258455196274,24.227444619920004,25.0
113,19.683451572703852,47.09563887558372,86.24266195045936,30.207577191579276,25.0
114,19.041102706635364,37.491468324847226,81.70136419550605,23.32100090335965,25.0
115,13.496030803268074,54.75562390204698,81.1614884136776,26.872069772596944,25.0
116,18.34587934462359,52.54167050762905,86.24912193665676,22.935138077311965,25.0
117,13.926458184386515,58.63181286840624,67.59728208455303,25.79107241970872,25.0
118,22.690720885602563,62.26157469464401,92.33099977806431,23.15034185002519,25.0
119,12.312373224142602,42.015929436919706,68.8236091373275,21.312746083487212,25.0
120,8.607604634276784,54.32601358686059,64.8193305582212,27.43652333465831,25.0
121,17.1936710802511,51.112773807586386,69.02969490166298,26.0286566942702,25.0
122,13.5144247142659,58.49085928119754,61.24721460685435,24.35760342021803,25.0
123,10.494685983550019,35.660953734227974,57.77392086792056,25.984187856801334,25.0
124,13.70171548146803,61.37464255604509,74.6814848161393,24.95726940883928,25.0
125,10.24319608301924,48.852266143267066,74.33703301356472,23.91754124794202,25.0
126,21.029626140515283,44.29218131839346,84.54771249558584,22.54679792277972,25.0
127,21.487967723201955,55.19127306271227,74.58772079481278,21.99451539310052,25.0
128,6.096052996769359,68.27104422889599,57.94269614326933,23.214065686126524,25.0
129,17.942056873311145,26.091197822687626,71.6519166233223,27.60932564583682,25.0
130,15.343359004349749,51.81112463452485,74.52936740800283,25.266682514044575,25.0
131,22.34459793992596,68.84998180098442,88.78367185458335,21.577794826840158,25.0
132,14.547365686863053,56.21005767538944,83.98475967190544,27.08221685384316,25.0
133,17.864622755508222,55.99406394784878,71.05269894031318,23.20265299063545,25.0
134,10.050151949017096,49.59451040097443,65.42834390338847,25.701554814243213,25.0
135,19.147959823910703,43.73088845578258,75.26019653104612,30.669152530596257,25.0
136,13.967970239376356,28.494560617364932,83.90938897360475,24.030451473132757,25.0
137,16.98587659432478,60.11199076736688,82.31832602111933,22.769853565865933,25.0
138,20.743318167272523,61.56990164464663,92.60313480665133,28.830085436207447,25.0
139,17.90486653123395,69.36535247420778,88.75339876714007,25.45505492819356,25.0
140,19.069828434193667,62.68779591266505,84.75421411512332,24.465179072236307,25.0
141,15.634264435272664,22.715506764647998,73.22671219082756,32.81064955461636,25.0
142,11.110171332517034,61.44698041155365,72.42777482597056,24.31665602751579,25.0
143,14.268432354208393,49.586021264819095,82.4378293216253,29.215829360217967,25.0
144,15.959806204708919,48.65016491185209,69.7104333587774,21.27864466259226,25.0
145,15.259406414605312,68.31409886847024,77.90187117327073,27.961550311499973,25.0
146,19.14724525984691,50.30815342862893,90.65843664403576,23.681946556079858,25.0
147,12.885752041755515,57.87103479204281,58.22399044999849,28.721676616583707,25.0
148,15.490656859199657,37.0450168417404,72.45106080937728,22.639350053276175,25.0
149,21.74151586491995,54.62198324648391,92.67010579696952,20.551616059851057,25.0
150,14.823448738917067,32.35792174580674,84.57102812052966,27.567999088599645,25.0
151,18.398423055134142,47.741613194204,82.86653756577107,24.892556793150895,25.0
152,17.030534219450907,38.82062763627195,90.2589008356493,22.154180056471635,25.0
153,9.588326120815628,53.334107391794824,58.37349976904501,28.583364935319175,25.0
154,17.661549078775174,38.61602616344801,74.47450910467529,21.98903038794627,25.0
155,10.296545511480659,47.10344937553191,63.7060065169297,22.725778837632593,25.0
156,2.9446872702019253,41.64587858800774,57.229136039870745,26.697985006335404,25.0
157,13.768952817952337,76.79640329077822,74.10242553303185,29.58833280503049,25.0
158,12.336906109200234,51.07627909302525,63.17345783099557,22.986137890307667,25.0
159,19.0895724944577,49.52169577300564,73.18631925686341,23.56162815362829,25.0
160,23.197452196446367,63.872192684768414,78.08198110954851,27.545491242208854,25.0
161,11.511317553906359,45.66160623483584,73.12861473595966,26.79694859809859,25.0
162,14.162272652916473,48.17585135000716,80.03903045646578,22.775370318402178,25.0
163,19.180991509489463,62.28170640161606,76.21565700125635,23.685443716955568,25.0
164,15.225462053392782,60.27532280003465,85.53572551748448,24.106896487267647,25.0
165,10.200165990466152,70.30293762415809,65.47358600374584,30.8540307453648,25.0
166,7.802100936388952,65.17325826367487,58.43661874021138,24.1344387507782,25.0
167,12.449316932798217,28.925061055137892,59.51641572997216,23.31235187255185,25.0
168,14.48121482849765,47.84551021691471,62.168381804579134,18.789484422128172,25.0
169,10.082545782684141,57.48644129107957,65.91551655452062,23.45939020218399,25.0
170,22.708750450052836,59.48906855717457,91.0601292481627,23.675281155317073,25.0
171,16.56398417422939,46.518705229258195,73.99474299520848,23.320503491244157,25.0
172,15.62438145709104,48.922419405562366,60.19906194031536,23.787217386260416,25.0
173,13.67008413573799,49.84868574447904,76.54436865948783,27.860026187921328,25.0
174,17.26827973687293,39.49922980680569,71.79046878644378,26.881587934351767,25.0
175,14.948320355442037,50.484694785496266,79.63597255158092,15.860368038525824,25.0
176,15.459374399207885,50.010572660847465,76.26533084362804,22.543695277619502,25.0
177,8.917946764070589,45.489321995306916,52.59894106124367,20.792158023975233,25.0
178,14.728713643509828,44.81868975608182,93.88231316244274,18.981961527537887,25.0
179,22.68394058396442,54.67833497916399,93.45579770847046,22.87844079506883,25.0
180,8.635268693744791,24.950130131991923,57.39319169466731,26.797016957092115,25.0
181,15.819226362003185,63.5179789361663,80.7175623642307,22.88637207170812,25.0
182,13.927065396264146,43.87152134853979,89.71735239617344,30.473020961480415,25.0
183,12.652339205610584,68.94879155843381,85.16709931638395,23.803048937260797,25.0
184,17.483688486234662,76.3414442426798,79.87858956816356,27.214943149880096,25.0
185,12.059110531543634,53.123740025014,70.37445179393414,23.056586526830156,25.0
186,20.366739609566363,55.44608928977759,78.80823183913846,21.180759002830733,25.0
187,9.747080809170324,47.924157143913355,66.77959834115062,27.583131421363316,25.0
188,13.422241065668494,25.64496159687501,65.82556154788955,25.42148839640382,25.0
189,13.022711280812015,54.990340541401494,82.63737989580942,24.24063326239947,25.0
190,11.421251892341568,57.46267136548709,76.85869021447728,20.55979149049672,25.0
191,20.29840943111081,48.86946983577819,77.9375079823995,26.45945786951275,25.0
192,7.187288579072559,65.01209251573917,45.04557305550449,22.1651879786089,25.0
193,15.147478148319452,58.15424631581001,77.831428632916,19.49016859800402,25.0
194,25.29959216035273,42.11041569762103,101.75340186617915,26.843126861961967,25.0
195,7.807602330972957,48.9059328775235,72.91208176369393,26.841542072347327,25.0
196,21.16057120950447,41.20668737583264,91.29263164468719,27.714576176119532,25.0
197,7.662976604317162,50.84425488244826,66.17217631355581,24.032775005316626,25.0
198,7.7315307292634055,44.44026322088247,70.08160537717487,26.111136148435875,25.0
199,12.125500108910812,40.38481898582981,69.1712489019328,33.49188558943837,25.0
200,16.05725410472907,81.4621791357675,79.14925813258068,26.226197591463652,25.0
201,12.806836760647546,58.236973114891256,65.91204416694822,26.368268450189884,25.0
202,15.639132079083188,35.32866934796108,79.79410867234522,28.819707066732676,25.0
203,8.77636409843708,54.158286341288445,54.697247452514574,27.734101577833187,25.0
204,18.680030850642964,33.18527495409106,63.55885673171809,24.730086267250538,25.0
205,23.758088035266688,41.35262183882946,87.15374929851141,28.87352577811642,25.0
206,18.05197373872675,56.56722686136119,76.00889977670188,25.340720181294103,25.0
207,8.215104047696247,44.33565057130709,78.57144180671754,23.671939543739082,25.0
208,12.233607866033848,43.19025463928381,73.27546344231482,28.37441147072589,25.0
209,8.897202485734002,78.32392430706582,72.00631352284398,22.539043605259867,25.0
210,11.318860751870453,62.884457087588956,66.88506728077158,22.963414922768855,25.0
211,11.506946144297553,40.06751594459965,54.882070165066565,23.272628533588904,25.0
212,13.49816102846183,26.922254822630755,79.03096713330531,23.262512717693173,25.0
213,15.34281074806574,52.44519839220769,76.11678268432912,28.78618026421144,25.0
214,15.299627236908714,53.073818156602535,70.58360302425794,23.137739877195372,25.0
215,8.105037504864534,61.14883567685594,66.78605463128554,26.794078989497145,25.0
216,16.621082486368046,43.8048410214869,77.19396833422552,26.07302312779875,25.0
217,25.747429677896314,45.08475406587314,103.37001220927013,27.275561830053825,25.0
218,15.721743667897766,50.123171801526176,62.87452532562098,27.996182507901786,25.0
219,10.422498923943612,61.44805479864081,63.83020359832809,27.6592372590023,25.0
220,12.120510884946711,51.1765610600488,67.24366922572716,26.802132794977904,25.0
221,17.758211503812827,48.73119363108902,69.17889822195454,21.11288268959511,25.0
222,21.900163433621206,64.19444284884027,89.40328045744747,22.937476851921417,25.0
223,17.291166996528148,41.81899656803975,83.83791220427403,21.06203323133172,25.0
224,8.05922352200899,80.46490818679797,66.30231467625147,25.09563405206365,25.0
225,12.718842584473506,38.13415644039197,86.11778403781022,19.975108977559675,25.0
226,14.865882851501718,50.49287595847298,71.46076955575735,22.538032715468788,25.0
227,10.961716039752616,67.45209968510096,74.7591306057965,33.24562415588196,25.0
228,17.144166899678556,48.71946466086698,92.1661749958795,25.10241190157806,25.0
229,16.387013098682335,37.571742213803894,80.85478164073292,25.811075200878093,25.0
230,18.00948491605723,67.99210989962401,91.03032734268923,24.31022962570932,25.0
231,8.34776612272766,47.65563982537218,69.1281579161945,28.32457724910467,25.0
232,12.168150720510909,43.35026123523272,73.46820525199709,25.619866775338892,25.0
233,17.821924922343033,58.77565791428297,87.40513910032942,25.836392284417787,25.0
234,3.859771512527081,67.19110287357563,44.85100384154201,20.969372942048388,25.0
235,13.274325270698984,55.53859811152695,69.09636009722593,20.68956521959246,25.0
236,14.96654389687474,46.58486947971878,76.1295017793812,22.950308706413622,25.0
237,9.763334241491965,51.671298197067415,65.41908252577102,25.55106758804958,25.0
238,13.22719387762044,57.19118678621169,76.15351501145021,24.033244771418108,25.0
239,9.756848631864278,26.629884220393325,75.12509912639962,27.86589683598277,25.0
240,10.92269967711116,38.42108469067681,71.62101563469518,24.715253283413702,25.0
241,7.726444068378035,26.480729628722617,75.02646714566492,20.7725951213991,25.0
242,6.2724702821242175,75.40480937590797,72.45745030841971,24.744484449942178,25.0
243,18.16600558452451,80.14584996531978,90.39389762161433,26.775235760944835,25.0
244,19.499046623698757,47.024335012696525,97.8480791662237,24.86185822800776,25.0
245,17.313255468014955,68.48739632005962,82.93188499498022,21.108455328908875,25.0
246,11.47492509307568,54.327723704415774,61.320420491208594,28.552258406925375,25.0
247,12.682336017744197,65.93473176129015,63.572609240012916,17.279844724067424,25.0
248,13.6081012486085,56.927277626229646,65.30442852494903,26.022500463485308,25.0
249,12.902259271964194,54.771730390128646,63.04630915720603,27.747310014103448,25.0
250,20.355110299466055,54.06083685206334,77.27506362297386,27.309556353858422,25.0
251,12.702944273347217,50.78187752001294,59.888460600940284,19.621518176022768,25.0
252,13.127811933180096,38.072613091323994,76.24264819387457,20.534133672492512,25.0
253,18.377933938756755,40.54065270671958,96.8412605586404,24.252352935429478,25.0
254,14.57575201840741,67.88311921390365,60.932727168488285,29.606259512096717,25.0
255,20.026292492016292,53.635555596045684,88.56208374976345,26.172762757061374,25.0
256,19.391869598930953,71.36938798279444,68.64651382091947,32.71142459868034,25.0
257,12.02793582490484,58.73180919311337,75.92033941354143,29.0916532472682,25.0
258,9.965155913917966,19.38748049212692,54.63798930592964,28.688067381081794,25.0
259,11.202548239381729,35.47086139386689,68.10290764248131,20.348492143423556,25.0
260,8.363347425257944,56.72999523102396,51.90929670452139,26.04152090721914,25.0
261,7.621166138935436,43.37231991445304,47.04021405166891,28.17607065793984,25.0
262,10.822223188503784,52.55630857636589,73.35415460701438,25.098422824223938,25.0
263,14.497272496914512,73.04860464082337,71.28094173892761,22.15402588655646,25.0
264,17.341821894422317,56.075430089084655,87.6564471087007,19.263479783874224,25.0
265,10.40360007231784,50.37338328425281,65.91762803417858,26.856940666436035,25.0
266,14.137843223982285,48.62931552149402,67.53715044686656,31.17514924878811,25.0
267,13.481710492566403,53.666575196733746,70.24316676099049,25.14535798960535,25.0
268,13.156570620280398,52.01322696440673,66.66865694071137,26.395296256961906,25.0
269,17.168650333326816,56.0615413441451,71.9806079090319,21.239225733567746,25.0
270,13.138421566677362,45.07575741677581,74.17163064176516,24.823951480344952,25.0
271,15.705995091058325,35.727069526506014,88.29653145576674,22.123875830343298,25.0
272,9.916784219594858,51.72098688611661,55.33932862310872,20.907415186445597,25.0
273,13.866829286037607,56.68054068961149,72.24609768747055,27.112887534603846,25.0
274,17.593114656534127,41.19236031378899,71.44467002727902,25.605754475272615,25.0
275,13.197086088222163,45.554885194445,70.90252006905004,25.553990979853218,25.0
276,17.801435507891803,59.646262648894876,87.33923842433873,28.88083788108639,25.0
277,16.73828838591173,52.98285060469093,80.14733488370732,23.22839556490174,25.0
278,13.391813132987622,47.06378021631281,82.2871507902882,26.36296804316603,25.0
279,24.969359052100035,70.17118012449562,83.58579392525893,25.871273218469316,25.0
280,11.472095815748025,47.049744905855064,62.25033992989724,25.124310205570655,25.0
281,10.584092963574621,39.916770452676424,64.79680920428116,22.233900654909217,25.0
282,19.92231229071972,87.65199248917096,94.20067167114492,27.214515748893835,25.0
283,16.99876727653812,63.80376718864634,62.06210107275943,29.44742972096718,25.0
284,18.12564823083361,35.964467682566834,94.16842795394976,28.025990583265287,25.0
285,14.826937891545032,42.833767334690634,69.99408529041003,24.25919257548874,25.0
286,13.914318767431668,36.685229488038196,82.59313162530363,29.340367964844564,25.0
287,13.33503499395962,47.96591869757302,70.29649390354673,21.727437551483344,25.0
288,8.133393805794718,50.94821912397725,63.295654567150955,26.554428044674445,25.0
289,20.2985548341269,41.651119683386234,94.52857103716893,24.689926215705604,25.0
290,17.202585919322374,50.96676029674833,72.29558529220932,23.032973595181126,25.0
291,23.662795224414683,33.397717446650596,100.57955389956999,23.568253558898856,25.0
292,9.015332164007518,47.89280311272824,73.65862524218267,21.308343761551118,25.0
293,13.436909565738523,49.902220406783485,59.1591167957906,28.3972388162046,25.0
294,7.694705657037838,63.39640310975493,80.66668158068146,28.76608236240285,25.0
295,18.77452257073884,65.56466400043976,76.42270874040237,21.038633220119248,25.0
296,12.881293744610616,56.22359434540349,61.55857891515391,24.662259920903665,25.0
297,8.242453753415305,62.62578018181741,61.56716128416772,21.6840802760277,25.0
298,11.841053489456975,33.395053237957434,65.65682171544881,29.030354994058207,25.0
299,11.188303505176975,70.18816104840265,69.0811977577286,21.25056111126971,25.0
300,5.910212577324143,55.596889012387685,58.41104614476733,25.897956302174926,25.0
301,11.476485875795058,52.07665102933155,77.77316810449625,22.811809742235184,25.0
302,19.522017129288578,24.076146921512443,84.2025207025472,25.45432091380568,25.0
303,13.65646909462235,55.53605348373438,68.529405660571,24.80509148810317,25.0
304,19.29782641604495,37.28884920079879,86.2474487318618,24.767516427277425,25.0
305,15.481061718187126,57.500533441260586,74.59588289630821,24.02897285691301,25.0
306,19.73485946871052,60.63043699882688,95.69756107454376,27.32652261881527,25.0
307,11.194120708945093,60.137961364902324,77.54045665097922,24.406113050562155,25.0
308,12.938044059355125,44.51265362904053,84.61165700116845,23.85036526584077,25.0
309,16.84494856998607,31.213214703628783,82.69251900467161,23.470217734793806,25.0
310,15.449613759753682,48.43347709504422,74.24728963591748,20.88722549385013,25.0
311,9.280349352104839,61.8151259372156,68.77241636538938,25.94861787369441,25.0
312,7.18508271437938,50.764895611059686,64.86624091615454,22.37561698802255,25.0
313,16.07134945033474,71.41881567845742,76.29963525169006,26.460180387212457,25.0
314,9.76452570537429,62.89852555074128,76.65216795188583,27.02302929915606,25.0
315,14.524278735365277,72.42087559867167,73.69545608245446,23.155631069890234,25.0
316,14.27507153221082,22.409661368493428,72.04024200844286,20.5605707740026,25.0
317,4.295677101443908,64.9983315976464,47.92097712091389,27.5870458280188,25.0
318,14.83401575660438,49.82338565086852,75.34723837159179,31.370299943994674,25.0
319,15.024474541878485,50.279662629377505,79.68693482395956,22.637180279592002,25.0
320,9.044758209934487,31.62554523212961,74.74861244801697,21.546064109608057,25.0
321,12.308836170161753,39.574607216860585,76.21439212418713,24.71916862076684,25.0
322,8.26028265910062,54.04500217592931,75.84738989725643,26.717008932084042,25.0
323,17.39201626921505,59.56466067963022,90.75333747190216,19.7079352961547,25.0
324,9.16840871363166,28.256428735462666,63.469646729352505,23.380729535904077,25.0
325,9.942721358312568,40.75825617463637,84.6864375211023,22.379843845599556,25.0
326,19.465512523861996,48.4206881657463,83.59433853815581,29.873192427342577,25.0
327,18.98819776590555,51.39207879753521,79.76733964548137,21.536759792483835,25.0
328,9.038986108922249,30.290229654730663,70.58866381327218,27.405334511602646,25.0
329,14.740082810356299,59.8178450253552,70.32708815537737,25.756081558880084,25.0
330,5.804475305960988,74.18725607261985,44.62158385462507,22.305981664059686,25.0
331,4.292003792618071,36.39629478065685,65.90964418482878,15.155078732980616,25.0
332,13.018569186406701,37.57221304355624,76.62038627668694,28.012884616351766,25.0
333,19.321881834465348,51.954179919732105,88.42097025319002,26.80743451269537,25.0
334,11.572387237144525,60.273292892565586,69.94900090444445,27.11638740711877,25.0
335,4.929974786251057,57.418185705458946,56.10716801618873,24.258374124774612,25.0
336,11.952789938340448,37.314995488570055,74.35774376376935,26.042383915599274,25.0
337,11.725637541687032,50.90865287156688,70.28041991699403,26.86709296113486,25.0
338,5.0556629520272915,68.98857583467458,55.26065089562946,26.403138797817412,25.0
339,7.168002674068225,50.42153021061029,61.10387795376772,22.810899072625375,25.0
340,18.550425041216084,40.08349351960328,81.75912930057272,26.733986966704027,25.0
341,15.58675412757684,44.747182811053555,85.56869471710621,27.546415688126714,25.0
342,12.548620458970122,47.170998483237014,89.72850995515417,20.22392964444016,25.0
343,13.027254268105757,52.50137358666828,85.96710519782297,21.000952477391536,25.0
344,14.637819016837621,44.2021308018881,75.24389489118194,28.579834262629998,25.0
345,14.450477147812563,43.37746505708992,73.16517305836744,22.821142471423343,25.0
346,16.910297292746826,62.485851487271546,83.3850683784609,21.327746845461256,25.0
347,15.083416016867167,37.82850401734817,81.41711963202488,25.10651088368006,25.0
348,14.46547972428203,16.279741365368995,68.32620159493464,22.791467739928247,25.0
349,14.059999717085992,54.285181798808495,71.43147092925668,23.5286969349264,25.0
350,8.22487968592722,64.34943244748038,53.96141977490645,27.149215459449838,25.0
351,18.303930335906664,62.64132317532869,78.90661751039856,22.575475071441478,25.0
352,19.33920872778281,49.45024314219664,68.22031759271722,25.847561399060435,25.0
353,11.980480144301051,64.9020402333723,73.63949188196582,22.957936247350382,25.0
354,15.456097235058817,42.2392977959714,71.37693055207217,25.530222900055065,25.0
355,16.397638876053108,42.71250566122341,78.90797202848242,24.337076777763905,25.0
356,18.828435219854576,41.96571988788357,100.25544931893154,24.99624550537193,25.0
357,10.571979156495809,51.82282056430191,83.32019878109496,29.0589088137869,25.0
358,14.328420532803294,32.092889363673976,76.10005302232352,24.09128099721976,25.0
359,15.380039620659968,58.54010507513103,82.91755295167165,25.955102362710164,25.0
360,16.359513319312377,72.1451936510698,79.83359297479379,24.705463643544086,25.0
361,15.557827378066783,61.94757079345598,71.82060581836281,25.017337556107208,25.0
362,14.493618170438307,49.04513050261186,72.59762951728804,24.565746738907976,25.0
363,8.122630495705225,26.558326749762678,68.80351453250411,23.549683409824297,25.0
364,16.763169392989685,15.932612097772564,83.06055468530313,30.315398807473972,25.0
