unit_id,WaterTempAqua,StockingDensity
115,52.104074125538716,30.96784841831296
116,45.53556404349076,37.879809280845954
117,49.83335349992752,35.10697708628707
118,65.12274578376852,52.919066828900284
119,56.13311620067952,52.21370953440564
120,48.78948366121067,14.718815833804095
121,42.97892690527185,37.45669105372716
122,33.68723731110835,32.592723970258774
123,62.079913956003466,18.47711648919266
124,39.317269384891425,40.145470795650844
125,40.03086059806971,47.79103458434491
126,31.58216159394447,38.88905035555478
127,56.92916151687172,37.95869498851177
128,26.356136429858317,32.24343421778221
129,52.24204746580313,32.553583526947335
130,66.37962253993378,36.24345833733207
131,50.86481105224416,25.630451918614632
132,51.98017408428503,20.378444677099466
133,48.58325504588613,39.322898125351486
134,50.518311326243975,44.725835877232136
135,71.98637117870227,27.58425930612487
136,32.76999854015188,39.79113784856502
137,57.74297498481405,49.439788506660975
138,54.30754016954423,46.6176986208091
139,65.45263472237339,45.955277000306246
140,46.796262431732465,29.00083343455566
141,55.52879439282318,38.2870249372224
142,40.60031357748635,35.984644169612736
143,29.577118379683007,37.891918267972486
144,62.535191065504115,62.62171571417454
145,55.61567799722085,36.89435209582885
146,42.81367323826985,54.60579883197345
147,59.58179365007947,31.472666735564083
148,49.644291917010705,40.690287787043374
149,64.29028557079559,34.38581249259227
150,69.96890131312611,11.711719811715325
151,39.48519469978799,33.63452313438357
152,42.508405190626384,52.96044314591194
153,53.78911923301663,51.36857813011368
154,52.69522148366471,36.41976945688738
155,32.30513908711002,36.08683057115358
156,57.34215246296433,49.26504659623705
157,53.691127831659195,42.48312712052483
158,40.05044406685936,51.1979311972174
159,47.388093427467,57.545811525729576
160,69.06840830295491,47.4109416355808
161,73.47353102548371,30.411490713597743
162,29.971959605849733,39.25920888099781
163,37.61811869931486,28.22469856216844
164,37.766731003927106,50.83913578911179
165,35.6714363287608,15.460223364933185
166,35.71762285715436,48.23682562439596
167,36.529393465821386,28.45447892300958
168,42.318520010885365,22.268114030110993
169,60.02334487399272,25.578531163078477
170,55.35342353878284,29.34486616552846
171,62.73238201630999,34.18636446421881
172,50.37238403413769,33.23508140301079
173,54.935322249216405,47.55032120915811
174,40.61150350109848,49.90996428773036
175,30.71876805854105,44.29215326803859
176,62.17245174366808,53.19907461498815
177,73.60189922620053,24.921994769852162
178,51.422485357675754,25.873452831857136
179,46.556380317951465,46.67937150715109
180,39.43643069941145,66.4648721960233
181,46.972145147317924,32.756663535804215
182,38.602269142839916,55.2183197174892
183,54.13332989214926,53.566320398221045
184,31.859044929891645,44.70816691756749
185,61.987165534677956,22.02442796205329
186,52.687164104549026,40.305186787131326
187,53.339685461033255,38.0699747183364
188,60.211327566282804,30.20128703787383
189,78.20473878807353,61.767277323815435
190,38.69754157469463,27.29976520360526
191,49.703114861187856,61.13144906570913
192,50.52921178002951,32.145464491844784
193,51.857846535455174,60.323108188582175
194,67.61824613688559,36.16614965267555
195,36.32406206774226,38.30460197454742
196,50.13108687843047,39.57280670758274
197,77.34890452630977,38.44123578382408
198,28.91964746606377,23.56623004559661
199,55.846138094699555,25.580510233815517
200,39.22374219940081,77.10152470226909
201,66.20472473329274,46.87344237753466
202,76.89836615928502,43.79077795677643
203,54.97847764827555,49.73573661967331
204,76.13462279013434,63.33460952182027
205,48.1819682275743,33.63975891441704
206,43.47939113920917,36.14298710051757
207,71.36754590886588,35.59930445157477
208,50.25709296328067,40.63842762010265
209,59.02913629777984,57.41299875475203
210,46.640352813280685,41.88183973722426
211,65.88006910746483,48.51827763780441
212,39.83661726477509,13.087184977370967
213,58.281987314053914,55.39097864377958
214,59.13141760192518,64.10815426879519
215,63.705345299057335,51.45226793930812
216,46.944203853283426,15.144197807410215
217,51.421359703237584,33.29223872025382
218,46.618242703747,11.795507912798456
219,51.05396523471239,20.969097694255478
220,44.545694994927196,44.10947849068477
221,54.36610788839148,52.25344755430151
222,37.7821963591908,21.291612426941626
223,39.35130178967624,32.471384346384525
224,50.50301056287797,41.308437170846396
225,46.89773384602343,28.068084326304145
226,40.97190154124233,30.849881134647212
227,42.62139027162148,43.48844611989745
228,40.366766352172775,25.473946614045033
229,60.350198716436246,53.931073674907545
230,34.57837620956767,36.595631839358845
231,84.79271872828403,29.236654025815984
232,43.48009226631816,45.79069038206188
233,31.04663066345762,51.41091772096207
234,59.47954790629636,58.65683447762025
235,55.48059804741239,27.80579915515335
236,55.74698147481506,29.72815614927837
237,49.18615665601656,49.07929257277425
238,62.96723689201976,25.0786251096252
239,42.657607812161345,25.658380558042676
240,50.83581732975987,45.51199788436951
241,59.82843739963641,41.58316731042718
242,37.90030190439575,48.378438109519955
243,41.29312461836641,51.08940673020616
244,75.57037230180876,34.7275536066244
245,53.08227352314955,54.3388294059341
246,66.48354954728893,26.190208599971236
247,43.49127745265056,32.25110890894739
248,50.53736206459054,59.115474548363494
249,57.28047832953359,30.895258035587595
250,34.78329659051292,69.83145653041915
251,57.29628339072404,48.12689473001373
252,40.72921826872582,26.42346926225578
253,29.51234909359937,63.025625069273026
254,67.34294341392395,34.50855118913522
255,58.65744832093338,43.52504938034624
256,53.570465515805694,46.1787475622519
257,52.33053552207294,46.66639215244677
258,54.34223207499896,39.64785329512952
259,72.9946393369239,46.00181450642003
260,76.6163594745635,39.324462906225136
261,53.031813634870524,27.376543359503927
262,47.63972177393329,41.559666082987135
263,33.723731886453145,48.415286182266975
264,28.768148976750112,32.59085154864565
265,49.049912577848836,35.52461189254841
266,55.20468310724313,16.47794903269636
267,39.49271620882814,41.21353367286119
268,54.151149392499896,29.535460249505125
269,57.84307505434946,26.694822224406046
270,49.82180265985385,53.342876795659
271,63.60566224722196,35.55406313386834
272,42.681956615262145,35.70452294753775
273,61.14848831691107,53.61838657097717
274,60.45225209462468,22.862797116079523
275,51.47342525937274,29.25286137015271
276,53.18350481860177,28.76835629248538
277,71.20310314304122,49.73900888640356
278,57.72837226539479,52.3929843352403
279,46.50573796008031,48.69230127086824
280,68.20816952165806,43.85200537913411
281,62.25631761842747,51.897057505158564
282,49.55161778826772,45.33687999148334
283,45.0826938802073,25.00696691600004
284,71.87311554982085,15.631379403006555
285,74.76173144948078,44.22307275894392
286,46.43726935105359,32.34057489181405
287,45.5225338317228,-1.6101069608959504
288,34.23840291778383,41.993939765858556
289,66.51415807893767,47.78976395296855
290,28.47355794270989,30.049018658338774
291,52.24491610114096,51.09392437290655
292,51.349055366743244,36.82917964155589
293,45.60792297174183,35.718352520026706
294,53.76857700357253,42.51748822937937
295,70.48871935391858,47.29714382488984
296,23.228364437072468,37.82083699098989
297,52.229092034896574,44.060562104236794
298,38.24044804814671,33.243867868451275
299,53.01539187728185,31.95541317721262
300,35.84320851633954,44.43467555309278
301,45.98090926454366,41.1118752059128
302,42.26342551037934,42.48230025842811
303,40.60621847129245,19.464464657606335
304,41.9943362248634,50.05739796089526
305,42.73099563299772,41.774907592107596
306,66.46401227150595,47.277992575408355
307,50.138628106618434,51.768434907675605
308,64.39784272495672,32.23024918631907
309,62.42240281680077,34.91955081228368
310,41.630673729845,56.443421579680184
311,69.31179505644046,66.8268708601732
312,19.10189940636334,30.039274318687635
313,43.35735343963048,39.26689368191896
314,53.1481010256258,32.884793911417454
315,48.0276586888835,14.510863237696709
316,62.85167719862167,38.17018986157868
317,40.386097708941875,42.73397367582344
318,50.11409651619741,71.03392228538846
319,56.102997842494595,34.90595762795458
320,34.41072512754435,53.6886401194024
321,63.68256002362498,14.033779548305318
322,52.26806823009578,52.01834245960905
323,48.079224699851615,35.624057905629435
324,44.71791442798417,10.599373704724977
325,41.97831821659898,51.81399038039467
326,57.84475563516078,62.05234325469359
327,38.401084114476234,46.25033195022482
328,62.74724249960969,26.881933399355862
329,49.53061547625564,61.25070988052983
330,63.31271702171052,34.04295974189679
331,57.45432402036624,35.6707606319216
332,59.426259569316386,37.04149588384939
333,51.889846054298516,20.416406254587045
334,48.34026512575623,18.921799956206105
335,36.89530200135013,25.518992006720776
336,46.508122513729575,14.144493348485954
337,44.939933459032645,27.36543385323497
338,49.5351041902607,34.14458879659096
339,56.13936182465251,47.68410455967764
340,52.044799843939906,9.117200910665538
341,66.2109283677978,37.09899956920183
342,45.02497812464156,38.40080060532563
343,28.168131272634202,38.645870816048394
344,45.502794524886255,20.574130801666588
345,59.88374029835913,41.05067704041128
346,47.84761138645895,48.712683529056804
347,29.873847108365723,34.14522031477696
348,71.89100977104303,59.11139708904443
349,51.8131412846692,54.64801531164332
350,49.8808195576694,21.797191462987605
351,51.58701293255163,44.095012422067434
352,38.824634930001935,26.521468983886216
353,33.807248579842316,23.863905936736263
354,55.343952984727046,32.58796935762362
355,40.792717378204486,38.56306812587262
356,56.56086772302305,31.20537797729269
357,47.969216732370484,38.554463057398394
358,37.07432531780658,60.957962265497585
359,67.18773127228823,21.539552225802503
360,54.374467382070975,33.45070270946555
361,37.97599321408168,39.127316066567204
362,57.934232108552976,60.51280857558316
363,51.22793456411112,18.342917233588658
364,29.056569409741332,27.744035676304698
365,59.22700279174626,63.1660955981878
366,67.93567032613208,50.16306335998511
367,43.087589292418706,48.528274192611434
368,50.90847857118097,39.882548049428074
369,45.36242355314242,30.00268328732102
370,54.18778001148641,38.73720808293465
371,74.81188851723724,34.65656803849068
372,76.35740835417589,25.5552781957386
373,60.728092728744755,25.96571457451286
374,59.61287395752242,44.67868020317417
375,22.888075250646455,40.39116038181616
376,40.43963096943967,46.80333908739739
377,53.13754695913164,51.25644356866394
378,52.3846575223246,68.62826975688041
379,30.05482015711593,48.239414399319784
380,57.961996820100104,49.91920861187622
381,69.7651830790546,25.462158570414434
382,22.614973708676196,46.31476466071702
383,40.67274187161712,35.25596776418156
384,31.48643867231593,44.9324368712642
385,61.23406141322327,44.31330198693675
386,69.7426862489938,45.85735938460809
387,72.61282892817326,38.73552421162773
388,44.015825924695555,35.99417048308591
389,41.81687103919735,25.581239171495117
390,28.98422574461522,40.42255650457695
391,64.26324672871453,42.28528503119081
392,44.11003008937601,33.898824734232846
393,66.11617746278512,44.58809167280965
394,71.14125633843915,20.819696104524493
395,54.310175662602425,36.836159338654554
396,52.77862054667487,41.71734590073616
397,70.5988914412029,40.70220697270798
398,61.573354740043946,39.02622355503134
399,57.021572342190055,30.07318707995235
