unit_id,CropYield,LeafGreennessIndex,EC_Salinity,PARLight,DissolvedO2Nutrient
24,15.284524748787348,7.3120284984015935,34.621409625432484,52.65882535511565,40.17243908354966
25,13.081431287933158,7.6483929678103815,48.484945215067974,47.5080826081905,57.68635150531977
26,26.372991512946957,6.856689923311888,53.695261655440014,71.74168186950843,27.886675030202287
27,14.55996981009606,6.259277354519099,41.4081920521311,55.67399970281333,54.81656246723332
28,19.349810457878636,7.250094901463254,52.797083601892425,48.38747834177292,68.6292637364212
29,17.402273639384063,7.190898341557573,40.37998600415291,53.50683914206468,70.18204700843222
30,19.262840584323072,7.4739972598935935,75.55879581950907,55.22151674138685,48.465852956721136
31,17.113507133622992,6.662597325954141,33.80244799017449,32.96680503392099,39.979450496888916
32,19.601382699402418,8.26869062224604,48.785204666003665,42.88504740602178,35.089228040632186
33,13.781605504328859,6.9694261020846975,36.69867773226224,59.352112001130315,44.16202838861636
34,18.525774170033124,7.2300864051001,48.86140341291321,55.570357004447004,47.64153809838082
35,22.722877401223478,8.127305151951235,56.19651617732732,39.41646802006716,65.35906237635008
36,22.358104523364304,8.321253621624544,45.88760412963665,50.625356757145255,58.46817767516931
37,17.936192895706505,7.556114376116595,72.56278561579185,53.68163478445402,51.954641142582844
38,17.15459688963012,7.587263763040487,46.22081903855216,55.91439016938654,40.154720445696015
39,14.640760866000946,7.610790151971608,32.50190200306535,50.21751748203961,63.099088809900906
40,17.529630562882126,7.917809324616615,49.492106779271396,60.96540229049323,35.41013844189955
41,18.13073301635426,7.354206487658928,56.81372775080688,35.52795612009572,70.43338989413783
42,18.790901690027496,7.376572675703897,53.82793130681639,33.720355935675926,34.567762789276486
43,14.78685616826321,6.853780732374834,43.31502857678991,41.3021648777588,39.105102696344545
44,24.34786204483482,8.066203466466849,47.1172763892827,58.007850444563246,65.20778197306016
45,23.449460388751763,7.249313711499418,41.75951172429738,43.455440260077324,73.57902024179342
46,24.510071932310257,7.70725601520182,73.6689237566621,41.92479644654353,39.28138510795173
47,15.436867060029837,7.059592185593908,59.098427179426245,49.01107925800349,52.366097092212506
48,15.711036820414577,7.35488524374105,40.37971483024445,40.91473526446829,59.69391034073126
49,18.75464602911876,7.963818067945207,46.61553344034721,44.375208288142645,37.38855390786536
50,20.590654770842693,7.278618702547668,63.35970878469687,59.62146821084678,40.91116632690309
51,11.643585503373481,7.531220369829999,54.51365050393839,23.106018172953114,38.57703208954347
52,23.043264549160583,7.655949783371287,58.12840662872634,52.889764109230875,35.55107163945186
53,17.067142165552163,8.260362463514722,50.13331434822744,63.932613263092854,57.916736744785204
54,14.374657834594368,8.306583062820879,83.50824804264623,73.81784544036017,66.56158309098005
55,17.815560957789334,7.078874727230423,39.80445035611798,36.987457634684425,56.05854941827324
56,19.869541431942334,7.3611671874925335,41.99183604865959,48.25543824283206,74.39068717419485
57,21.22540426747173,7.274577698481321,49.20583931573928,40.74694729694882,50.3087983970793
58,12.671412018739796,8.088959283904408,48.14492355321445,50.70076273479254,57.821027144262
59,12.143120881490693,6.8388953605641465,61.733870988949114,52.67197882597241,62.104851225384955
60,15.620673916814354,7.318446784536352,52.495141623699084,62.22005168118385,39.41014536559495
61,24.729972135804896,7.343317303362594,47.629785484160735,43.718102043556165,44.09811411920466
62,13.990531338767987,7.979158066904597,65.87263802161822,70.21491776158275,27.80759114028769
63,22.729488750938067,8.203723599304466,52.18338278759219,62.954378211489946,60.85709203965027
64,24.04600788581071,8.212461989968121,67.6081970802547,48.249747429290416,42.743034385256486
65,17.24772583688695,7.221626945727802,61.36178903742293,33.69490075938244,56.40037389151287
66,21.957300487991184,8.045435154438447,38.69217090825345,46.59638625394145,35.09084681107842
67,16.609610744791826,6.838256003181443,33.160502005184746,75.04144492943271,47.9996554568323
68,15.851211142019432,7.675046307913496,70.33861148904107,46.194778496387755,56.78831403430104
69,25.544477526318083,8.110142448196285,50.21811015629486,47.07731469768673,56.33844674544088
70,21.408435821284705,7.305566486064382,48.6699107602213,49.603828405315696,35.199342929154746
71,18.419358900616434,6.63915375989726,51.70110932365689,43.334030142205386,67.07863409179572
72,16.37214903809507,6.720315771654163,75.62165048824599,39.24787600349798,54.43178271990208
73,21.029363065010106,7.463552255664085,61.33895200092825,57.59928494348433,52.147217336371696
74,14.453656224110215,7.499785210374999,52.14366441715157,49.98141905009122,55.691354791052184
75,16.065445664044056,6.98410131723375,50.54048382407485,72.44104507368503,44.335769635228964
76,23.45791345526855,7.161706571428679,58.80222658403171,49.85278629180162,48.971986202261554
77,23.34585064451476,7.991064014164762,49.88572280466337,77.85509078455529,44.36738973140922
78,17.84968436596902,8.033116036030465,59.420503962116214,63.144577815926766,46.78088716104624
79,14.971217531868188,7.571925465457585,50.07728142654389,70.68271621716202,63.01105336517747
80,18.23398647147039,7.494594273517489,48.2462289899086,62.914103522419964,49.30840558791385
81,19.968480144788508,7.480451549621127,51.92498309403533,30.052761395706195,78.69900913127258
82,20.49549244168347,7.259683840005263,33.712118696251714,46.42632239848436,45.50958308527698
83,18.070744479241185,6.902809286239764,36.22091967927994,27.271007200594056,65.34460275334568
84,16.39671883299701,7.99024914522978,44.124524546056854,47.74412141543369,51.17207825971123
85,13.252206099484358,7.455628638851866,50.45081468071988,31.361031100283075,28.07922391153668
86,22.35184866284571,8.06459360127074,49.40223941825543,51.81401172332585,39.29040198281773
87,25.049119967364877,7.081631242178687,58.03332499747752,43.9078600211235,47.873975010867944
88,17.4899969723858,7.160950201792441,27.417165477132826,46.63139264860306,64.4938569528597
89,16.083763779457897,6.834974778745139,51.671162570870536,30.76498551576819,37.4438039648375
90,18.701970841010127,7.679239820937753,60.7396642152603,52.01532390812466,49.75900692539709
91,15.289964291303377,6.55492556495837,51.78872729287994,53.29606339257812,48.843471549397435
92,20.55900066940372,6.904934968130974,57.457172162294015,61.52481932347607,38.640772665999954
93,21.318772228147004,7.624811574099639,66.33930225270414,53.86658703620893,64.37112476650384
94,18.725288931954328,8.01685560436565,42.58009993644201,60.26773884793726,68.01114499984017
95,15.63560745209336,7.314215296713515,58.60565438591815,65.39658944037014,63.68579958999608
96,23.046443493612866,6.010112842484677,36.889204605457635,44.18748364752726,63.87678374255338
97,19.616624447655727,8.065284786780865,78.88331920487545,45.288981946074614,43.63212855889216
98,20.48646064784753,7.295257421703532,61.662665941469655,63.18167782438438,54.62784816017414
99,19.702218939320133,7.0886843652919875,77.54338271946301,63.21843337165577,41.56426654445854
100,18.844876194795887,8.129906453046692,44.11804270761706,39.31753152036167,39.41688165722823
101,19.990923524387252,6.974776095702361,46.021155765175834,47.78889410050656,33.550429961698704
102,17.75500710183583,7.093024383376032,39.491188235711284,54.047509454334524,49.93214578936522
103,19.0487913021647,7.474062102284727,74.01575054337553,42.71552513193093,42.2602333450268
104,20.449025972064874,6.79917504057845,53.99937760184437,40.29735173317689,22.225712934233453
105,26.639202592136712,7.3422034914185685,72.14244715383077,61.258435246056344,55.81678678207574
106,19.61803605012928,7.570775413072294,38.415716937849204,69.33546279307575,53.261320108629036
107,27.047140487779718,7.718727522111884,65.91703437853747,39.40969037710046,25.958423765800607
108,18.965880196708664,7.402175185391123,69.28927652842621,63.96009715378428,37.73404629027616
109,20.213198315219714,7.855765984398358,55.27545277918793,48.04817372609379,52.99997688119984
110,24.296399828354254,7.701676833141774,62.12522961539499,45.9263724158916,65.30331304551926
111,25.025715953342672,7.97219104061339,51.03768695307219,33.72096877293375,56.36806530341577
112,20.39159811784973,7.261313316024544,61.3820688403799,50.65651626218904,69.86074511699236
113,16.889561708683704,6.685138654458684,64.55507391228197,40.02846178941932,54.43152324634608
114,19.740145272787473,6.637816097297842,60.939644520890155,51.40040243506176,50.698425459949554
115,22.209731212823893,7.308281033173043,39.959351502031424,38.49405276920013,43.02800400275261
116,23.40172373470988,6.966151763098013,74.47032473546606,33.68036535088304,66.00513791871585
117,17.92175695592094,7.386653330718478,58.540587509626604,54.7485882897937,48.10232348143496
118,20.812903032904522,7.118939318732553,67.28345746438956,49.26742386894549,55.038018327515005
119,14.727373602721123,6.719574316548304,46.63299172808957,53.76831764145134,33.054805804549794
120,18.91136675267072,7.7044007942587545,64.41000361537392,50.21365460246856,54.29283189571627
121,18.77566364937821,6.493098167172494,47.322957135823636,31.616792210112582,55.71644282570609
122,22.841417845170806,8.541812311159138,67.13872746202394,63.981020266269134,48.515016098568225
123,20.67335963844666,7.0597658560869965,60.08420163161943,49.85791076976513,49.90364066200715
124,17.293026974872426,7.298051427845589,68.652899605016,43.10053836776772,52.45633110476187
125,18.96442534714921,7.4903432086307316,68.39046953129619,57.0090461397122,57.625007558923926
126,16.097265092327866,7.4312230972330005,49.57896690547472,46.3750179420824,42.61796348636637
127,22.250086064653804,7.382494972849006,34.98118216589997,55.01882881108774,60.347308874855045
128,16.944470731187355,7.908309880210335,52.90234091781313,72.23892453149492,39.06108337205362
129,24.49771720691995,7.629039765067265,39.686413550004325,49.82232448004873,49.18614574063384
130,19.455302680008643,7.758559694806532,41.86541076642982,37.206360677423426,44.21677928493566
131,20.588745344863824,7.713249790145488,46.9681744058093,65.84469475737201,53.97877658558658
132,20.256302065162995,6.9287578612150345,53.48117213383271,52.03696985560676,26.997231723598386
133,18.30430029272497,7.537446867184902,60.065159321140804,36.10667797448156,44.468785307577335
134,19.42065491910351,7.780146570074139,39.15380687362074,51.53982227866785,21.259741611770426
135,19.03596737289192,6.791973054579183,34.965422029898974,43.686133126814525,47.29265919290178
136,24.33545300682535,7.725869777522469,35.76080580271611,70.50312643275495,58.286956460041786
137,19.979012372927848,6.739239075488523,54.763184121567726,38.95960948259418,49.479206791067334
138,27.19864119361595,7.3059466705645395,61.040285959726546,33.42565075596954,47.35819464497007
139,13.332619301259621,7.643911242511787,60.813585574973786,54.663546633597136,42.98211500790151
140,14.498243318713055,7.180456808036417,52.44582170514919,77.02605871815926,63.119166994212996
141,19.46716770900465,7.753729634817185,32.93149872845721,37.094856522650616,45.12427382979911
142,14.220531682501962,7.576760921674368,42.075898556060714,29.28655398045859,60.11101909589491
143,16.7245016113926,7.097488285645749,47.19506387149149,38.787273557681054,82.84235668412832
144,16.797467190319452,8.269129798815433,46.04291676015938,42.80714093059232,31.718069226755144
145,19.536320638606263,8.134888432623114,27.70159214324283,58.44902667570326,44.31990149481343
146,23.492525400614717,7.091768758314441,54.965970164937666,25.23631490981439,52.02150518083812
147,22.818173162451007,8.137203428176607,53.91604514264068,64.88241758206422,52.35132804179906
148,22.32266411774878,7.464529266166011,72.68338964393571,13.816288442998818,46.299550845779656
149,22.763157920746828,7.2996868634332515,42.22735276809555,63.24487533183232,44.68209986049154
150,22.426570028282768,6.808612499199212,23.03293959093177,61.83534291309718,40.4870060184566
151,17.63603579412581,6.995225969846324,71.4653592752143,62.869542413284414,64.69832539228138
152,14.184223758698572,7.200782968966579,46.57314254469609,40.180608501242354,56.84284625787041
153,19.736068212818843,7.424000521111592,59.00870638830878,54.282266361156786,33.392432190818525
154,14.945160890699942,7.2536521515059835,45.31539303514452,29.478287949829138,60.175475025256915
155,22.085474328346145,6.8146700496533645,65.03552173981925,46.74445701769856,8.780228305872852
156,22.982914656747262,7.59488468225203,54.858480531359994,60.30391846858692,61.795060123962564
157,14.246988742343369,7.417287552705631,39.90638027946265,65.34362046012627,45.165061370726086
158,17.98754148196589,7.410245407043892,27.663878470260713,47.56275735446633,34.358490265502375
159,21.93344971680176,7.8839340316445705,53.74444982240539,52.5821756588296,61.951171906215826
160,15.576838744182133,7.500172910194065,28.742777291650675,57.765445333463084,60.76691887988479
161,19.230727297168407,7.262742283030524,49.43405829551852,47.44124301873127,49.57964801454434
162,22.230872348630044,8.079612077306432,43.76216282395708,62.760911645765006,61.95184676582632
163,16.18262732584345,7.73758694758428,19.282016914323076,45.782379624333615,50.84758367233071
164,19.212629987113004,7.69696569496832,47.25059722811775,33.459534129050354,33.84805388052499
165,22.69677035144413,6.905543962210873,46.939697628044286,45.26221364764118,49.624765795226764
166,17.462762438853684,7.573367988197007,34.28272224873593,54.95529111126347,56.46079895142953
167,18.918615354329543,6.331050234336577,51.29972880826194,66.3576060806425,29.188527957214795
168,20.427688369513966,7.425701062388898,65.44390224603582,54.81532455710173,77.09706795167047
169,19.004977192439362,7.63797493503644,41.746040442234154,53.79381523784049,69.82829468421777
170,15.627125602817921,8.406754730034077,36.27817259055474,34.36779510426814,56.54415031596719
171,22.303853956777886,7.723485240036689,63.48984326519736,44.15375952541778,48.292181129401456
172,17.053438867166296,7.8956026335549705,49.045084722421734,35.564727206077094,47.50944303900717
173,14.506936261285768,8.248356929799954,54.15684892998968,79.55729607129022,80.9496646395388
174,20.334438829598355,7.612519575703064,34.54934207719309,24.852269975959594,62.359209318225695
175,19.651360201078838,6.427844568742867,51.809610732381906,59.697082676190824,49.79267058082789
176,22.159001967104423,7.518252699447471,42.50213149084891,60.77746716847794,30.919184735342718
177,18.982259862701067,7.460322898982924,17.335227882967907,57.37488096680897,35.14382566037085
178,18.900690033846974,7.987980141806979,79.86392452883398,73.58269544975543,37.314512632607254
179,16.743679031547384,6.097352386355106,40.126007712805425,31.846689701190087,62.83352115699326
180,25.229353617229805,7.999880303179639,35.696220331092505,28.034935960477007,55.244599229560194
181,19.44550904846676,6.589393823047573,55.58360208174161,49.61856601470478,57.11847773634588
182,19.162777163057527,7.75473724603002,20.052599440956005,61.34496027083958,43.37642574545352
183,14.354676439574094,6.952513631444575,27.236619260020053,72.08475316621738,32.7719975126669
184,14.257057978254565,6.7750955371134545,66.8230584749971,61.42246304907027,50.830262343557884
185,26.21869458653273,7.8317839122594215,48.96913630739024,34.231977648026465,36.014396685126435
186,24.420290894497874,7.4286805790487715,66.26727021707948,33.393829644399226,67.95250094882108
187,18.107348110373557,7.536347091976063,57.06838774318008,50.752961439465096,54.26540626185916
188,24.091758651727122,6.09907538127561,49.96562804623454,45.517061915857276,48.85201530848863
189,17.38841959224612,7.19491588705433,50.98504414265935,68.68615676194068,50.826592956481626
190,21.074115065991823,7.2947176878986335,32.57204205782292,74.72126347720523,47.687913739241154
191,22.828488020318453,8.208707969206444,57.09792363724567,68.67023136638744,60.53004842458021
192,19.91313219171252,7.220469324168827,54.14616934406584,61.995639150423195,70.66225575742598
193,20.578787452986607,7.492203915871774,64.38088694519814,58.66012216645511,38.04015271376855
194,25.184235152191512,8.33235164733231,50.212619678704066,31.807180041062743,57.24759855558508
195,17.951136088408248,8.118627419755391,20.724463131376993,50.96135695189743,53.44311838944038
196,22.94231640782011,7.8876519270493475,52.31622470770774,57.86783182443102,70.1873831111541
197,15.439412189287989,7.554560935354473,60.72657601865685,42.45891336724707,28.23903378567118
198,20.154526150340573,7.398966369101042,71.0260437118665,42.34457758414665,35.55107272587159
199,18.265037262025462,7.286803712679819,36.09739227252318,58.665786093987215,56.88918625013165
200,14.849344704643096,7.325901245408246,42.65809854614834,63.6941963313332,78.92741877854907
201,21.561240866081782,7.371571928399023,39.36559219481731,53.398731600913955,24.770743064153223
202,12.403463806473804,6.812283366691762,59.65924708211243,47.71697594552272,42.378161049687314
203,15.837550568641905,6.651247574805418,41.818980987320344,58.542139073746036,50.40674495064586
204,17.693236776091368,7.327911455733152,39.58854920330748,54.09969973476598,48.44844059075667
205,18.82543597767511,8.2594129118145,52.05258962302262,70.04616369259628,66.18874295826924
206,20.077873378963314,7.811027987877401,76.90256704842986,47.06751663732479,52.427931732459584
207,11.138492004945217,8.274934805789634,45.699009928884685,54.748607142196235,47.0474782732245
208,23.752777489667146,7.806485801317957,36.5749961546247,48.166376122893304,27.522091668359273
209,18.486755189810005,7.165848633266548,52.67616322105774,54.51983493360282,33.16700210242344
210,23.249550458177673,6.958629305148024,56.55927039631869,59.62184357292967,51.93804911927325
211,17.56669664490671,7.4391526281412315,50.938106263948605,61.872411675246205,58.34170396923995
212,16.98763657782727,7.627814278251243,48.31833548003985,74.83831314489433,56.721060795585316
213,14.88428843802531,7.5955427148668795,43.306417442667936,62.115977867166826,29.79321249384746
214,15.867512351366653,7.621197043556796,55.28821212060025,41.10184717416657,54.70315112134023
215,18.658126497059044,7.580503036441929,41.4043404578634,50.02955597992334,38.89023066749258
216,19.22659325782964,6.749645033081386,51.9583033190095,64.0649097506395,52.181543877504076
217,17.92576311888186,7.791558434297851,41.11159316848319,48.951713094258984,68.60896392069827
218,18.139225041319495,7.354049748180053,52.27849966098132,78.19556371197369,46.302073207562174
219,18.974135966350367,7.357465053993968,28.70514262577596,55.21920282775426,46.38726096833422
220,13.909283519613986,7.396020506270404,30.93682980736346,29.652170022585732,64.35588551523254
221,17.03898541065511,7.222726462913322,66.57372557181671,81.39497319829927,50.102580164140186
222,19.911598153884828,7.469756333585704,41.88820888366757,33.12839103846231,69.3866165540806
223,21.85718528466122,7.042644291116963,38.80290980955126,65.19648974738367,54.89058297559524
224,18.58903825015448,7.5680752387651316,41.503790779097734,34.51674665802282,28.955770045841025
225,18.447241754468934,8.119429976620712,53.46169956388047,54.506646074935496,41.68588068002515
226,15.39278162843354,7.311319964308233,85.3166082428044,47.675197969362586,67.38115020739833
227,15.559312199152767,6.980789853618996,50.827723719916435,50.9120422920089,42.01566106240838
228,14.785025738702277,7.456166163939528,51.2228162568992,55.873794521706266,49.26505750424423
229,20.87803605342453,6.888014240230418,52.23482971312822,42.38240518628041,67.70240656258292
230,19.411774136155454,7.01437444587065,54.30516974878173,62.754012679455,47.3531903308875
231,16.651424359030575,7.299073195069221,30.778380014033985,52.680056093970975,51.139247411426396
232,19.626697695296876,6.652549537387064,54.333857451982475,68.14361190295435,56.359425456440825
233,15.764906748739186,8.17041950974457,37.71283261565351,42.78306486503023,74.54138927789084
234,19.428411574130703,8.224273422961309,47.658171159697176,37.69665100734841,61.3764852064038
235,18.17134976942065,7.026643706635503,47.10328905348329,28.15742202744294,53.940781763533344
236,18.39990262369576,6.542777734514328,53.63772404843454,74.39363100777113,79.02135932163803
237,16.38703942762083,7.981957814814956,44.70310011298618,46.33176242792598,33.89779522637544
238,21.379738034948815,7.90309921952697,44.6005190893162,18.610140864910708,57.74378852721194
239,13.954364133800397,8.239374991486057,41.72785607815198,50.022388304784876,53.47722810936558
240,20.267705186255085,6.465362525213228,36.73926187888321,62.45416578723727,55.628589750660694
241,16.334492988616624,7.779459456231127,52.227522176121965,44.23277401501741,45.931597169847365
242,18.215077634883208,8.49290523659736,58.150369043685636,48.79339733927602,43.02659452858056
243,18.882954249281653,8.002239951755772,40.38107190949623,53.41965614412847,48.55955167902519
244,18.362402976966173,8.071220827797957,68.01295008897198,59.61958800259259,49.74084086565418
245,20.585421858954476,8.148151072704872,58.615149038899304,37.34054312799123,31.985626063281806
246,15.980432065154945,7.092560302700943,46.69913861954265,49.63058054980428,27.138075208093944
247,22.701521731146435,8.35208460928227,36.57141672350836,43.514693860413885,55.78751219173377
248,16.854982344654623,7.838556953121708,40.89119133207557,46.925073994469074,36.36504372991544
249,23.7554158102088,7.290296209156485,50.09385749604748,18.7818422461955,50.568708145256714
250,16.439710273367993,7.7316444877602,52.12186459924749,75.71222647668053,29.46989990891514
251,17.384132291067157,7.003074217023732,49.54353812727223,66.4898583670274,46.38117707737689
252,16.094115343580967,7.777234563952238,27.800273646073087,41.14122943651418,49.05094399669662
253,21.44800568898294,7.605563815987946,59.71387119396489,41.32749635666896,31.279412632961282
254,24.497716286081193,7.238626199565464,37.60136248074537,27.813410667822826,55.4391306441128
255,16.626596296468296,6.470636738343423,47.14884847586324,46.694334639871315,57.34469042544769
256,20.898613164135647,8.065153421294413,47.63653894131871,49.46718552357219,64.65350372635037
257,22.322440720443467,7.211364175647624,52.807016428292414,52.09382016303693,35.44555978646754
258,22.868325040589106,6.448904558250498,51.05048600282897,54.75718550904437,65.91377190246776
259,17.90216339767979,5.731372939820979,55.811410237518885,47.880544183175914,59.171781032649484
260,18.501651308211002,8.088856013060127,60.57886542062956,30.81392022899834,56.320274131338884
261,15.52996174562669,7.665089681086194,56.927260168336005,27.721025678199858,48.26578456445365
262,24.293840630322936,7.568394079192739,44.15067356874865,43.16539616403755,50.24800848152844
263,22.906443829809927,8.287154529014623,40.40198387526228,54.44367067490731,44.91874774921901
264,21.574061854848797,7.613003522912053,52.4433795909099,51.481696334338686,57.584589621706726
265,20.279525892519192,7.923253260000574,60.083813258393064,72.60495050747517,51.156900368508445
266,17.93682461264271,7.10961539125311,71.57368936073011,50.651080577612944,64.17308283374969
267,22.431609562968,5.808928816872936,71.60930107127537,62.75251450706574,75.81759993249652
268,17.58196115817988,7.2138883986909965,48.44170558727839,68.11540733449678,43.815860222817925
269,24.908509737067604,6.992794987706365,66.48388507353891,21.420064759939116,52.1482897425108
270,16.896029182106176,7.306546563131507,43.1376845206816,59.1455443608382,36.77142776535405
271,18.838315693765136,7.7734870422456295,67.09634239214928,29.530051513807695,54.554960054516634
272,15.037310460302235,7.410042636188972,51.46632393185543,61.91809376809309,44.11199681303926
273,17.37614922255132,7.2116919802916675,56.3836708190855,42.94163177774309,39.013671314833694
274,17.932715685474655,8.012480480492687,59.324267081530806,75.60110187268174,27.53461292753253
275,26.39717909318529,7.04656036099087,60.11386146179247,52.83526285303877,49.96538749734663
276,16.56944493449519,6.904696097889894,42.235675452937826,45.145885357448236,61.95427281464632
277,22.630208455620682,7.100283790179997,59.23696130130593,49.1351702427593,48.028338619105604
278,23.037842538202128,7.150008812737574,46.77136513605095,50.68088149366646,65.11876078814441
279,20.601954662551993,7.975727771906545,35.00673764015449,48.54752490626538,40.641220182610105
280,21.592060216561737,7.771838044898251,68.53228500063949,77.6205751686562,33.151413848782894
281,23.180894958054694,7.726217545230879,48.70449525877005,62.5996423932953,61.26319961407301
282,28.20124319623417,7.369462549125006,58.622959324860474,34.52946767345969,39.283334266962804
283,16.773349447228103,7.464409335340777,60.800502097127975,63.10107961223973,31.829512195550805
284,23.32486279923489,7.754535162309002,61.83733960173529,52.44475792923919,36.48042386617745
285,18.093201678126235,6.5800435457141475,10.20050725243107,37.06633544012397,49.92801883429
286,16.961462754909565,7.830084925936756,72.77948087266509,61.03482698322843,29.58965969105841
287,12.806668448247608,8.27353312371439,57.18864206638972,46.778993548241075,40.25034045094588
288,18.703840742304614,6.84290607961811,48.6863640069844,44.13505749928492,40.72996374130799
289,18.21446365595451,6.506849022051811,46.40196950503468,73.34109107165168,27.350143834706518
290,14.550526598432423,7.258103244946255,56.442142102557206,78.58763062808353,60.24415261813408
291,21.57682905982349,6.988877915877942,40.84976818173003,58.539891998210265,54.874442670276444
292,24.190002275292894,6.927564688985578,24.14745708122648,43.565566291498605,42.83043853660518
293,16.343954699881277,7.480454508586876,32.85846870376337,47.58693298388273,22.770365429357604
294,19.15824267334856,7.982997630494612,45.722371943633064,51.109431879769474,55.03834446402655
295,10.596956185211184,7.084635674703359,68.17899262114243,59.89754268056397,69.39516317651966
296,18.86085089665356,7.476718132490777,46.02472909506738,63.74435375706589,38.635990560624194
297,18.46658458934219,8.897723319822218,64.61959542908508,40.41579016961633,35.041999900353396
298,14.863545588021667,7.722053617611058,46.301473568559814,55.91945439641894,57.37617366843767
299,17.20725502753169,6.906128933554476,41.44761425774553,60.44591537023353,60.732999163984076
300,19.764838667683684,7.209938257258547,30.627950694022353,59.87513065484095,45.13054990479865
301,14.116127946593792,6.953871060921454,60.87795811618126,60.40225109512259,39.66521560885371
302,20.1794076247296,7.325091907920985,38.211288151257044,38.63049316642525,31.760918639519595
303,19.06747293332757,7.956095070277091,62.9131210925099,31.548528056541407,52.697078094409825
304,20.492352927200365,7.8599017312493125,59.67708512516817,43.65737789260492,33.12576989486206
305,15.805350483166393,7.140928843178887,43.46056928632999,65.95011622598317,54.75007638512052
306,15.389025791716442,8.035767903004869,69.71012994534065,39.74779561034415,42.941606376161204
307,20.09837699647454,6.453972774144229,33.65533224161434,43.04116455337146,48.40961387311926
308,20.13173825958442,7.368827394487217,37.436831375962356,28.740417298128907,42.074479325082144
309,17.62372660224496,7.283593544526731,61.288065409156104,56.71641363700907,51.168450243413965
310,13.768453131996425,7.114483291779479,49.037866648623606,26.368349681928137,65.11907744917426
311,17.9849195971342,7.8149249675190635,45.07853869703645,67.66600740728497,26.397216730475904
312,25.74434839501005,7.0296733992826494,49.227363265282136,44.083834090340275,50.18406622613748
313,15.00157141968259,7.810160777883074,29.187209914052406,49.34887429884131,48.85527294865139
314,21.604457930366713,7.289777301913782,55.782952280443595,57.302497682200496,59.94431946827571
315,19.918788337472996,7.360096128156082,54.83033566026576,45.19341725670617,46.19770199770463
316,16.65035330524218,7.470104963678798,44.71945479621262,47.158033021427805,43.5869474326909
317,16.064445787951122,8.234147537262292,31.87017394403682,42.135495877295035,30.716007513607362
318,25.70471830170876,7.764798815439367,57.128850413096956,68.86630084254767,63.29994867301509
319,19.93310091508382,7.7520712874239415,63.64605021879225,56.59154497621118,54.64757370380713
320,25.273474256896257,7.719160193482558,56.511724064267625,41.96809967656271,62.252682592192876
321,15.617663049571794,6.567987276431288,52.51180965386346,61.869926825333565,38.7716536881193
322,16.954624689436713,6.882154877017368,60.59869039299766,73.04191612553437,52.326600022189716
323,24.145519198523175,7.444110468117625,50.32238046976521,52.50104606339113,58.23586352009492
324,17.82911270788818,8.43569643459682,58.26721531778398,50.24143611188724,63.150999608387494
325,18.582999925654427,8.494971390989317,38.80253135949858,58.29688811728583,56.6381561590607
326,16.23760383871157,6.906510514883846,52.64143132584325,31.77559226955526,55.56927217335955
327,17.194002191949878,7.421045367048552,49.96782501104069,59.32944028831079,47.904432627688664
328,21.250917500400252,6.872681099432228,47.63989052067975,51.409107300925584,50.24238899729988
329,19.31947766765732,7.589727142996698,60.83992671598833,60.4848105261191,33.90956678806953
