unit_id,PARLight,EC_Salinity
89,40.24445749572522,57.722665825187086
90,33.85797556364761,61.167081739404296
91,49.03514021620727,41.69762919205391
92,80.74458328194687,44.36111179518063
93,59.23467457905654,66.27640055430783
94,50.184633159805614,28.597264962264234
95,42.56582923208357,55.35588959772664
96,40.974778857605884,52.696188119812604
97,58.16160782720016,27.329657625005567
98,66.63299051833837,52.57707155384743
99,44.07597361836275,40.07300902558946
100,42.34785605661534,58.241500321403265
101,66.15757374441375,57.906985672142945
102,49.12963778155116,50.03916237349781
103,35.96485229720523,67.44664356351615
104,52.51752118985002,52.505237456284384
105,59.526254005695314,68.24834619441526
106,54.83792363139456,38.22163349255414
107,54.01519404600551,46.51099693274125
108,31.029127566088942,56.10088205145833
109,56.57187941642984,53.52522556390726
110,45.62855564170122,66.21926481462475
111,66.02487477274445,43.16810026421046
112,13.483802922047232,25.4640005463495
113,52.60084289941747,55.742295364850065
114,75.88182715581735,65.45507535585857
115,40.9277652128224,42.882200590907985
116,40.6061497088594,57.242720223338196
117,48.34626212903562,72.08989399252725
118,48.8606942826556,58.76621060368891
119,42.49990368423164,61.94022549860733
120,47.68857084870967,49.25194196488971
121,64.14799451254284,50.38458540664599
122,40.15529747101829,51.42059891602734
123,55.58839212837417,36.15021968477577
124,34.0200220107435,46.975764522951884
125,46.10151363099252,74.08553991167089
126,36.15336847380488,49.95685943001243
127,54.24554225309374,73.98080336498056
128,58.67477755576148,60.809798496511476
129,28.480367805016467,29.88020866256877
130,41.191193919914646,51.19885828810304
131,27.88201062762137,54.42307070825276
132,49.50136379548782,61.383672949533846
133,58.839533097365695,65.39229182622849
134,40.14637623133421,43.66607245243509
135,30.971586205252887,48.4291284389094
136,26.83572058890261,53.274226627711116
137,57.35570406482625,35.81307759676828
138,61.07558929580921,47.94342120346964
139,45.83361660789877,59.885914675112
140,33.988980307106935,50.22170945966834
141,41.04344971682515,69.70277387891821
142,41.83401477979249,57.82805651951917
143,69.75517639092519,35.92941470335817
144,54.96276673158937,63.32962752662852
145,58.93416852366766,61.61732354727001
146,55.201371521754965,35.59985466810312
147,40.154908734903856,52.948358353471974
148,45.0767746762242,46.268175962151126
149,57.08591899794163,39.31042926605464
150,51.51564700931915,55.352983334328805
151,42.95997286418676,50.14598841322346
152,68.01079768941716,27.281785853438734
153,41.86490019370505,68.42822121595648
154,33.464063975659364,59.98265990380489
155,26.32053085048097,50.45233927595006
156,52.0546641406189,67.09893818496239
157,49.43968138458423,31.59984579342282
158,45.80279020968628,38.08389656900222
159,51.951463896133916,47.2590736583534
160,44.51513240139476,57.67499070392313
161,41.12650203754741,55.82815736917628
162,59.05616591043408,51.225496164475665
163,68.59381021973067,42.47370609488379
164,44.23095569091631,46.354358614970806
165,43.60536275204115,63.083874291532275
166,63.190424228139285,42.81973023065781
167,23.013642633010907,49.69306579815187
168,31.840926135182183,46.82719024249281
169,42.589395504297116,43.586674196647635
170,45.448445028407214,62.30101794630014
171,62.21930657034168,59.366539666760076
172,57.400204030865254,51.101522192190686
173,37.42055648425032,38.662814397488845
174,46.50517921208488,16.66330861451673
175,67.6242324808964,39.00371821367759
176,57.748148952353915,49.18281385708303
177,32.37542090316028,45.738377832356456
178,54.775946546376176,69.04237691232537
179,57.60420862992186,48.41314995613081
180,48.7788438462853,73.62381863635184
181,45.06612669258462,40.51385764494407
182,52.51396574332116,57.28453108946372
183,64.8889474095522,51.121144072203016
184,20.60288043109222,35.09768542175864
185,43.990947288040985,39.61750917923498
186,49.38912645373754,40.705408043745855
187,64.77482195220544,59.435938824600356
188,35.37811206415643,31.17696199760061
189,41.07623475679013,70.16474255443538
190,52.34068291883955,49.02303917286209
191,28.438854705247074,50.75884727808445
192,63.87835210713883,60.99533021530689
193,32.13821466766605,56.43796335086409
194,54.795205628457786,55.081573693225664
195,64.0588527006258,49.16805961683561
196,47.12986377581515,57.06201273872721
197,47.40621846203123,26.728461203780313
198,69.40515417656503,52.956928024902844
199,17.76364913995915,54.00541321602882
200,75.77216271134081,48.60910845701507
201,45.88472164317061,59.45019000158154
202,29.05587321078991,47.5433288295154
203,55.31032216117547,46.31287981638837
204,65.00051236687716,48.91202134443867
205,43.8302624619704,62.106886348730335
206,48.60019964178188,45.28628858808962
207,59.57506405405441,58.2738640081577
208,39.865202919727274,54.91493784580822
209,75.524989143164,61.1864189552756
210,53.37988090384771,60.35059434093961
211,71.61914358351892,37.30897150202245
212,36.13714306134051,32.25000369501876
213,37.066818211993855,56.32568668259656
214,58.135573296548465,45.15983443670088
215,40.62309590065391,62.33419141054385
216,78.6629847687621,45.05339951892109
217,72.30973249179992,48.322066410141225
218,45.14395819470491,64.18655060103877
219,38.52006223462954,32.726017910631626
220,64.22723247386442,32.41860464396474
221,68.57958577126286,37.385976815647254
222,71.78026101793331,54.974749861749935
223,53.83511590640128,55.56295301617687
224,53.6568098089404,39.04557688153218
225,67.47197404348695,68.70396908338162
226,58.58934260907489,56.58129591856883
227,38.59007792437926,52.24998843067019
228,49.795750697168465,45.89071926949287
229,44.211764769501514,49.53550933835664
230,45.47668457060705,60.78582515002998
231,56.854358654984765,61.140877453677135
232,62.42712467288292,51.64237388227261
233,47.023083922987354,49.18163940954277
234,38.850539489065994,52.18252734070052
235,49.783952112304114,41.551381709081284
236,64.75135319040903,71.2773517599874
237,28.78919257961933,39.96978944933324
238,81.55157767650594,59.17986136664933
239,52.17642220760712,47.09745195203646
240,69.32756447240521,42.79356922895899
241,47.13564113718466,49.10197938173078
242,50.397006081336514,63.55724248141919
243,44.47336815675603,42.86596339067827
244,71.21630768695859,50.55170388771223
245,55.45751541807518,35.33993907443643
246,63.236994294245754,53.2714045086481
247,51.180342186133394,63.2389086369101
248,38.57169105737511,48.24566945158506
249,79.67669772382662,54.97056180113209
250,51.25459484080838,36.99154189672232
251,35.56231367327639,47.285209266258654
252,80.37056089648328,43.25120053130866
253,42.96002652527661,74.93267814014605
254,44.8315749139821,32.90164347547206
255,62.6829387955312,32.35576197003048
256,56.34716071194203,52.02628766643234
257,72.05487429352029,36.31061179774463
258,61.20088691621321,68.01085917715788
259,49.49599465100397,32.26933619897706
260,50.293642435895855,43.927555456482146
261,56.30800913424973,29.40491049836544
262,46.91493745941616,47.339343489460674
263,63.29158795416233,46.30387107760377
264,48.59991742765413,66.36795259852803
265,71.36964282153829,33.31031250959239
266,63.54801032955025,23.06383147476204
267,61.3375259833932,72.05801389121402
268,58.543564437071566,73.5508367932192
269,56.896275248377385,30.76316295087327
270,54.56695993696051,48.11231109513391
271,48.78134461284796,41.839194059043884
272,56.58875821469415,55.62178195730107
273,39.90643019755405,55.73473678102592
274,48.80745995909025,29.894648693723003
275,58.3691822133324,35.43029013132068
276,66.03237070371688,49.81504596780786
277,46.67169863116234,43.90162249875362
278,74.43775649098596,51.51113125547831
279,26.516539553349336,49.588846675301355
280,45.948897368531235,48.94128099470482
281,35.7634752718917,74.1197294750457
282,41.41359750659179,64.26168921639743
283,58.90840400769588,41.328004301384105
284,48.97986475733993,48.63786409691925
285,33.968840459559026,56.1249335120813
286,64.24840599884023,47.4963654259491
287,65.28119460275899,62.692631903445026
288,54.213259408648746,36.92513454738995
289,34.852174143126994,43.38028684258265
290,66.77091755519548,33.25566400139795
291,51.099953539431915,30.80323210216695
292,73.69409893633127,35.824475917068575
293,37.4295679671653,26.013513418815272
294,30.475416072658806,62.18219582343749
295,27.1265176604352,43.008177755187646
296,43.35521613742497,53.92303020522501
297,41.781083808226896,49.075149597005755
298,31.25558904816918,47.01484803977529
299,61.98884180862848,49.940248356800474
300,41.34914749451768,56.25695293972003
301,64.36606199152223,43.885174925762755
302,53.458298080782015,43.78395670873906
303,52.27423148872347,32.74682219350341
304,39.427694816873206,59.519368733428514
305,35.37197972438108,37.484045930784
306,59.40019700671188,45.33940085283006
307,42.44165747001716,48.33668022107085
308,68.99717210809965,39.7834873160279
309,45.457777038678806,54.83221780511509
310,30.41475234078901,61.84324735783119
311,32.13291251565712,51.21305939529803
312,44.26516641667489,40.27361082917479
313,67.5419361716907,62.984305365100646
314,45.316936032273155,49.53351713883778
315,45.156798793124906,28.820558953218374
316,43.31696746219328,50.45882233453109
317,37.997035346906074,60.075584508966635
318,69.83404906049142,60.80511671350691
319,59.07280172101583,47.20124689324367
320,42.02734729402681,77.08666534336353
321,64.13933720985106,52.48164724300372
322,53.76097848843972,57.9982544289079
323,34.875237207665265,61.28492541762064
324,68.01687418162138,61.81090261297647
325,62.9636617283407,50.527875393945635
326,41.436030631807974,64.296957002382
327,58.50536069335376,65.50335024516573
328,71.49636991901829,49.506330196006246
329,69.6354791382326,54.81851379134941
330,63.83443890866008,66.26527068416439
331,43.10277248633555,36.24584077624339
332,36.51861644801856,35.82839902858381
333,58.519763405631316,55.395110301275786
334,53.04671854046469,33.978778108083965
335,20.772415884889384,56.47142250484686
336,55.452330334925755,65.15152110208868
337,39.31849373249321,53.865892601450696
338,52.58573761002948,57.68320532684523
339,71.34229431238468,60.89843990297507
340,25.292263323952955,55.49698738847429
341,53.11674870271996,50.020052646272035
342,60.966639612920815,40.614613196252414
343,54.26677486019608,40.563877861848184
344,58.69389218699557,54.46833697485654
345,47.068484521724514,53.57068489623996
346,46.79730544409431,48.77700906621743
347,59.15582335250796,63.13173982352027
348,39.31974411369097,26.25937557834
349,56.93063918820697,46.6031168937853
350,56.96285613806963,61.989154385853794
351,59.3888703053844,61.31927805249589
352,66.79496290337033,26.624742478203473
353,32.3430615905143,47.501834137407414
354,66.63200320006439,41.62624151122546
355,58.4476116268674,48.90107592504267
356,38.55956018682969,33.241972212362484
357,39.672744062077,18.42340850476049
358,34.079849373809715,60.70001229126099
359,46.99841891555312,55.092131128601196
360,32.29309769342686,56.404504385948556
361,37.71705909704419,38.47364491205603
362,63.14649067947164,64.42450650735874
363,43.27193951269544,42.290782501649524
364,65.12475450332191,52.74350529117981
365,41.26927260347424,32.61322711031654
366,49.52436137908207,57.87112570925782
367,49.63933931948104,44.328940335917295
368,31.740952268647085,35.31080742865631
369,77.2636486038006,54.711881876562984
370,42.03871421354477,45.43530898751432
371,44.25875845556034,38.138324146134394
372,43.25066492479856,58.05653383200091
373,48.70710695795009,35.42975138407655
374,40.716566782690116,23.390664937435133
375,58.94224813856032,49.745129038270285
376,54.59996977554475,44.15958114459866
377,44.55490917066309,55.210812159729294
378,32.33307449522394,44.50357801030137
379,46.9821546378594,74.27273996747125
380,39.1800284273688,74.2158275365316
381,58.53906969934537,51.46037958560818
382,33.389208350460166,46.27078125075882
383,69.72177289646959,83.89580131750942
384,61.75631459209872,24.407245876606623
385,53.01697712321487,62.969302371989706
386,47.22948348711846,44.53295396425502
387,64.79316674492458,61.1660724768742
388,64.66655715221917,60.93267984024228
389,22.973369310525385,83.8862195302197
390,29.543026831134746,56.24917307988386
391,61.116428107687575,57.29800708584956
392,58.01104569457153,24.53241426198216
393,42.43037652291379,41.24183155415863
394,51.4128308938806,58.202714099858675
395,32.89980920669118,53.25624187266907
396,55.97872418976605,52.92500078368298
397,55.04490798369824,59.81773467517552
398,52.85167206370039,35.95780317719601
399,50.39488674014522,62.04571985110286
