unit_id,DissolvedO2Nutrient,CropYield
307,41.898211115030115,25.958902197694634
308,52.07293868707308,18.827914518039808
309,56.66006005457317,13.353423633679766
310,48.516609760772255,14.476132616424904
311,36.30309626770563,21.101896363714946
312,56.43776441243869,19.163763669658756
313,36.29905637385925,21.14060476602087
314,53.323169057137854,17.79864798840679
315,46.67661013702482,22.434175299356088
316,73.1908059205897,16.830567467694014
317,44.74778992224367,15.440834183509589
318,43.454798153038794,15.737980051337164
319,47.71780968645066,17.77547771251345
320,57.806271908642884,22.913421666939605
321,45.96268937182147,17.5856908389841
322,47.996752222523924,17.332797321030394
323,54.29277730652979,19.41644424617065
324,51.744189961711456,17.906088135409767
325,43.389332854787035,15.375872166323685
326,59.77527191967415,23.062040102230302
327,46.52465943718552,18.04354128160542
328,56.54665210584773,17.352404213659817
329,41.97480243524676,15.31193983278539
330,39.25949049517378,22.90715264857782
331,60.60054279555064,20.10412436819937
332,61.20573843253505,19.04031655869788
333,50.3716681331019,21.04552269741769
334,48.33411086819973,19.769550048722493
335,65.15263021718782,19.87454925276553
336,32.800816213417704,12.50149345069738
337,58.22497703097927,23.294847234137237
338,47.606502915895895,21.85961697484407
339,37.73768194493409,26.115148491033835
340,53.192314866174804,18.709051089995924
341,58.10502225396915,14.702062223199068
342,62.26352245639657,19.585325523747123
343,24.865752867098387,16.415712068274857
344,59.73553558212816,31.427282798236636
345,65.80754158287617,21.365351860161628
346,47.30092412239906,15.563058599891265
347,49.22779319128445,16.78044925889443
348,73.44349829559098,28.006646912968545
349,52.3118120590791,23.49621880551658
350,46.52577714927825,15.805458559994122
351,44.189488880377915,18.55636240913043
352,41.913682173515525,19.334051114547584
353,65.61712192695377,14.012790653690377
354,45.19548466674131,15.726947863027664
355,52.90114985833633,25.77734764422034
356,58.71802380958886,12.946278690074156
357,41.33194626783326,17.528971517129946
358,44.59922180602393,21.3744851886252
359,71.08035577902787,16.513226257839
360,43.99310801111286,24.287294638106346
361,61.23163434593317,21.628573447063072
362,40.93674329401968,19.197685360634754
363,52.12882397884094,16.70417135393067
364,59.781804571654725,15.518384785798474
365,50.51950386340714,17.113502213286896
366,37.20367232170376,22.029026476141574
367,56.69680305056737,23.28069571675276
368,41.86851969102911,20.329044916693675
369,60.690791362588264,14.938626722796343
370,46.1983496839082,17.498554287518868
371,47.89315929004979,24.156164747246606
372,55.146833121907704,20.136629821612065
373,65.79773275829095,20.261032650462383
374,25.092160339996152,18.85458379010955
375,40.139888961194494,18.477541087574103
376,48.380874383097336,20.612545392380465
377,66.49106334413946,22.41877531100905
378,40.71503350058748,20.63979726134261
379,25.056225819112008,21.418876623363264
380,46.18360386012768,27.78728468713863
381,64.20791717120596,21.79860252406111
382,56.26697460981622,24.28746122215521
383,38.461357589349035,21.43534956198946
384,52.00306486580932,17.503245454968244
385,48.25895120082992,25.4055538762776
386,43.57318390158831,16.11923737581672
387,54.477086069877906,19.09401468419461
388,44.211935900985296,21.548058502216282
389,30.165960316001776,12.85325266627088
390,49.4814286152595,19.44173566019977
391,57.172212666756316,17.42336931973082
392,57.70851075512836,18.031785251726642
393,35.224595001991666,13.808568675547903
394,68.33534507684557,16.31207385513915
395,73.7225830415776,15.866277352405369
396,80.28084610975603,14.762453855142201
397,61.44879576804395,16.398619141585733
398,60.58235582997796,20.402532857300713
399,51.47376105893381,17.971772519866022
