unit_id,CropYield,SoilMoisture,TissueNutrientAssay,do_IrrigationRate
155,31.693200460096236,84.45472970182583,15.716695220318861,75.0
156,32.853172127204644,89.22212452407436,9.626887919171152,75.0
157,29.300761025238963,68.42681823327631,9.226641140332054,75.0
158,23.13750642201453,78.73634824545502,9.00391277899483,75.0
159,29.911952149099992,79.53451231201059,9.115436459328297,75.0
160,26.335860482775118,71.33830332722293,9.392054737523067,75.0
161,25.742381093479963,78.74052458165234,10.459017901393887,75.0
162,28.083768683472446,78.28270816637432,9.758024101217147,75.0
163,28.006387634474674,89.50157898483259,9.978635547797644,75.0
164,27.528557829899654,57.50827702009494,9.245744368282478,75.0
165,33.107726671928575,98.42842414554714,9.296434768320053,75.0
166,27.07726078587139,73.49567373650396,9.793259140362169,75.0
167,24.19859690517762,58.15470634816078,9.016757959238875,75.0
168,21.13799871190883,72.5780812420331,10.747831029265258,75.0
169,27.04835542228386,59.29154398484995,10.28106417251217,75.0
170,24.384465193786195,58.985266853319885,9.098919375064353,75.0
171,30.688158526447324,81.69048446042872,9.693030261144777,75.0
172,21.631389418758324,50.97514822597361,10.034502950954373,75.0
173,29.215292670341633,75.20998931439826,10.78050117288638,75.0
174,29.71124751373033,84.22567676054707,10.18386356026896,75.0
175,23.277904521960618,57.3653883381816,9.839207471083627,75.0
176,30.983279297199253,72.51825614934414,9.170075504414129,75.0
177,23.314851349473095,77.03635667929221,10.0551740753977,75.0
178,27.174364106034588,68.44642146962633,15.513180192771998,75.0
179,28.97873084056168,83.67336879765116,10.826142608430501,75.0
180,31.131426272165918,78.43353704447655,9.593326405320463,75.0
181,25.540957792213863,86.35464340120585,10.015859313923722,75.0
182,22.078456395992752,64.55767578068922,9.835706456021166,75.0
183,25.664467896655466,65.95806009676909,10.141209520075227,75.0
184,24.238317977409814,47.82363190994583,9.952075334581062,75.0
185,27.85839105268505,70.06017017065005,10.01970538064765,75.0
186,25.91777475859776,90.61853667649184,9.668967428729871,75.0
187,29.216131157520667,83.04428024452913,10.340072562929741,75.0
188,28.209865872662064,77.0842220646482,9.22875898810518,75.0
189,25.457434643787174,79.47374607786696,11.798687156846427,75.0
190,19.47085298632322,59.51370232075237,8.93385387246238,75.0
191,27.891946134996527,57.683146252549506,9.939866562530925,75.0
192,28.05477400189764,64.42187177687362,10.54964610833536,75.0
193,25.21896998132165,61.64835985539444,9.778544782977692,75.0
194,26.87739302210226,80.1045560832423,10.063823666401015,75.0
195,28.69179482835985,80.46623565202864,9.785836657605829,75.0
196,23.591883386128163,73.27825695822963,10.18766581674149,75.0
197,31.141028761305076,97.37345655545825,9.19293036891469,75.0
198,30.655506039447488,99.50643740161665,10.561202541006034,75.0
199,30.40919004375443,64.84212652899045,11.2835462206918,75.0
200,25.275738665040624,76.40640509485071,10.063817559392632,75.0
201,26.502954875386667,74.90401257894302,10.091862488099796,75.0
202,32.474847719948755,85.01922967745244,8.962221658887673,75.0
203,27.267937665070225,65.7198347327324,10.183979669554082,75.0
204,26.682458404377105,65.57639217115411,10.741338291615168,75.0
205,27.805527044720947,54.84632966996735,9.920822088943845,75.0
206,25.55290278848348,72.4719389858646,10.86737480235908,75.0
207,22.37320073980574,83.52726926448302,9.708801338827177,75.0
208,33.146502232787185,88.44259891352336,9.377847068555715,75.0
209,20.085223380788502,51.026476514967044,9.614539768195325,75.0
210,22.007608354707145,75.01937332617919,9.040451169765408,75.0
211,30.010602511986207,73.1363043168024,10.435062872130157,75.0
212,24.54019454659285,69.22955290558977,9.95534893070717,75.0
213,22.448138483777186,84.80017272193693,10.204165504610158,75.0
214,27.688863501246715,101.16877302162669,9.444010244628885,75.0
215,31.682749087704664,73.56596087771615,9.57982736258733,75.0
216,34.28753591353072,85.5376940265458,10.639849251151638,75.0
217,24.891818978131656,75.4769290804538,10.385351993276608,75.0
218,28.332760922968944,70.86092431910286,11.202885066649657,75.0
219,27.934730325421327,71.4528667763088,11.121571628917245,75.0
220,35.45978694821791,89.65307469331613,10.079484770842063,75.0
221,27.01641788570291,84.93661245487723,9.337968885486976,75.0
222,28.765896795613113,85.67951938676703,10.558946685416036,75.0
223,31.476075212714157,87.79339904059694,9.662081154009343,75.0
224,28.986786782137422,80.20967082938115,9.360072476000807,75.0
225,32.20251663646398,93.84856439260236,10.823115539713333,75.0
226,28.93224237448471,82.67466978566497,9.451808082873631,75.0
227,22.658679853109042,66.29243276483562,10.390331328800325,75.0
228,28.89483481302146,70.06822005499248,9.82792067827784,75.0
229,24.610349184672486,47.24663897169341,9.136677935367715,75.0
230,31.901378748146413,83.08322493224881,9.509439670763815,75.0
231,26.237021470646336,76.34365586665157,9.47732860369311,75.0
232,33.543183538882545,82.01463888899184,12.200535233944619,75.0
233,25.932361463092192,57.4998554132545,11.641251046080523,75.0
234,25.16037434354718,85.18976849017554,11.780753021539269,75.0
235,25.352784782329856,87.0646561952909,10.044270305934463,75.0
236,28.35042695500123,72.62832230476411,9.636042896928322,75.0
237,30.667900331350495,77.86416440754707,9.120056051326827,75.0
238,22.67643820385986,55.22630680428263,9.06955062619283,75.0
239,32.76680106814676,80.40564712685503,9.317159493351918,75.0
240,21.952861405513264,62.55912687547001,10.433394615396203,75.0
241,31.495768643706697,88.57268275157037,11.142165432888675,75.0
242,18.98410002885201,67.16590261166075,9.537452600670496,75.0
243,35.79871481614867,90.84837403872407,16.171372228277484,75.0
244,30.148187322870434,69.18334283161205,10.11091165750645,75.0
245,24.817711187339075,66.64878378027691,9.100557789980236,75.0
246,29.639631198833353,60.60815546788695,9.633559117282749,75.0
247,28.09941655068917,92.28227024778288,9.899929965867464,75.0
248,25.19707609448781,68.64436230894228,10.407993084484227,75.0
249,27.819229961087352,85.83328533471045,12.666772657340374,75.0
250,24.118260019407245,59.28156676087426,9.212810948485222,75.0
251,23.389961996993087,50.840083110790616,10.164031432353447,75.0
252,28.23373592326255,75.12211816422109,10.799149207465831,75.0
253,28.462353810542155,52.38039664682006,12.451009260361506,75.0
254,29.723377060765237,83.08436188722821,10.414036507077006,75.0
255,26.88451772542107,73.65101985574505,9.637325491086534,75.0
256,25.232915574410786,83.8265794802058,9.958296220820563,75.0
257,20.756567744079526,71.19179521401777,10.069668855679208,75.0
258,34.534646822777496,90.83528718721271,12.433543183545256,75.0
259,32.70493243574399,69.94886027726707,12.603993397863967,75.0
260,30.52723496729373,97.1448657073693,12.855988215430889,75.0
261,28.83088670030987,73.37124469074027,9.57091126049507,75.0
262,31.921849752677442,71.89615489502656,9.71096497808493,75.0
263,20.42439048461636,66.55942433425487,9.331168721393464,75.0
264,27.86107255798711,84.41278514615146,14.54469005765217,75.0
265,22.807730811351547,56.379874370467846,11.229319227482994,75.0
266,31.507805741280002,57.69929980113322,10.280586552704264,75.0
267,29.50814436842145,86.84927055975997,9.266938909288568,75.0
268,28.470062625570137,52.77126671992563,11.152609480456226,75.0
269,31.898279474807435,57.99312185330972,9.263510958704297,75.0
270,26.40178248439383,80.48162768132164,10.226988617282318,75.0
271,24.72438991605914,96.93685491383852,10.728864517392891,75.0
272,22.528282689144874,49.77443570125183,10.830812358360694,75.0
273,27.245843468434202,74.30741149385908,12.387805529984576,75.0
274,30.932361391976034,70.6904639849872,10.102101706298026,75.0
275,28.91451703559976,68.63096691282313,9.591514431608399,75.0
276,24.10866284296619,72.15109344987172,9.73309600899937,75.0
277,25.058379387429277,77.46862522236759,9.729799223892496,75.0
278,27.020957942203133,93.0439235433556,10.774984976690796,75.0
279,18.851030050342185,71.02290389111589,10.103781990557334,75.0
280,30.847998938911786,88.70074426235102,9.642367351884909,75.0
281,35.81920722049754,89.80156779658198,8.79088137285374,75.0
282,30.60031876847585,80.0767088206772,9.45675289015512,75.0
283,40.517149370306434,88.45222253314469,9.01434745855782,75.0
284,28.524646358084716,84.38035185746685,10.623182861268116,75.0
285,30.2970607486954,72.15621231543759,9.6665268924433,75.0
286,31.188760816500995,95.37029005585312,9.690805577164056,75.0
287,31.642032802473373,101.43804384323838,10.753909168342984,75.0
288,31.196363559754943,81.72006719479074,9.463718577843238,75.0
289,31.344638369759465,96.83202918950964,9.960480796310536,75.0
290,31.57545595454717,93.86402457221182,10.089986211271857,75.0
291,19.858621436360714,77.42282370775256,10.444422510294585,75.0
292,34.4073924452217,80.81921248787754,9.65749750490365,75.0
293,27.648964875788273,70.19624131809941,9.78907652905558,75.0
294,26.39724086221868,97.73429423183676,9.222876089641845,75.0
295,30.651347318851276,87.26490728434624,9.600089468105663,75.0
296,22.980341337839665,60.7238415132778,9.532239224657594,75.0
297,29.020821114084626,73.95371993191975,9.852007006505897,75.0
298,25.566309996166463,57.49128141787393,9.722016505127677,75.0
299,25.44375233530066,74.27335505563855,9.074266838664595,75.0
300,31.265197454509952,74.1769133876754,9.066386990188942,75.0
301,27.60038770043597,81.16867509906857,12.331278182919384,75.0
302,25.53759586889976,80.8752468860293,9.406670308034414,75.0
303,34.72330027615055,85.8022760742878,10.21379712361884,75.0
304,25.93727815036766,60.22825105087591,9.34917200261337,75.0
305,35.255421098088824,88.31278214791877,15.15828602514269,75.0
306,22.88418373255363,75.01846479117657,9.540525801914784,75.0
307,33.601139630216935,98.1206473661719,8.573515794289765,75.0
308,31.690114142800866,95.80020924272496,10.28362623429827,75.0
309,20.341853896941966,80.44751028744717,10.485375845273968,75.0
310,26.423630431085247,71.93965714674802,10.225058291930262,75.0
311,23.553711375761186,88.67715183766693,9.656596123758485,75.0
312,22.263415037396985,66.52254238177419,9.719286679117861,75.0
313,24.250120422453136,56.32340196543352,10.492317792648784,75.0
314,27.538973211475074,65.60790060942762,8.713500426071876,75.0
315,30.887716544311854,76.40837799434627,16.318351037338388,75.0
316,36.21284486399587,93.55231912991067,17.340939928356917,75.0
317,27.193855628541307,89.89054011939545,9.027603260447703,75.0
318,26.938797759089937,50.136935778515934,9.743172893690502,75.0
319,27.067101386654144,73.97819108122134,8.91307652594205,75.0
320,31.357531470020213,64.9373354719696,10.471752669902447,75.0
321,30.856972324896425,83.60285836807468,12.967070636987296,75.0
322,28.107253156626086,67.97227123332823,10.051513598976603,75.0
323,29.898738238052736,71.06671543576505,9.532446200634926,75.0
324,31.44250863366349,73.1172502543021,9.773874061047897,75.0
325,26.044175383790805,94.29697706660127,9.677538276453689,75.0
326,24.902676975247772,61.206746952681215,9.537384414978497,75.0
327,26.884320368152792,76.14796283077074,8.924780327968849,75.0
328,36.43442322712474,90.89748145424316,9.835478584623495,75.0
329,24.301395541737598,80.24329506428212,9.872276026849176,75.0
330,23.47720176419427,68.32801052126608,9.764337860961252,75.0
331,29.422233943914364,69.17228901763714,10.111412160065097,75.0
332,26.79344483742163,77.06526796856976,11.073790454166344,75.0
333,27.305457105063674,63.081931040363614,9.8540185738498,75.0
334,27.48358754360296,74.42274576516598,10.44868693639066,75.0
335,24.762638114169786,70.01776173936675,9.609542838247128,75.0
336,26.574093571149703,55.90907276850469,8.917884660830799,75.0
337,35.178496277485664,83.62749449167252,11.014166002763961,75.0
338,29.489594544294103,70.55315025908745,10.182480070989056,75.0
339,26.66377902816163,57.13216963492765,9.848610601904756,75.0
340,34.72620788779548,69.82322660980971,9.868894758482151,75.0
341,29.407131011657462,83.661116620113,9.139955391203308,75.0
342,25.36652758596865,75.68444132806366,12.084798722182938,75.0
343,24.233567670504797,94.68245594736642,9.282732790486842,75.0
344,29.60992619074539,75.60900252342705,10.10232240533364,75.0
345,25.140673235361213,64.35846991536891,9.553025715431753,75.0
346,25.32714766361957,55.10308398847682,9.698888263448294,75.0
347,21.92840869106683,83.49280108676443,9.582613576270104,75.0
348,31.37577713851955,81.4571259450613,9.57899732653002,75.0
349,22.065659481448385,50.481621147481974,9.633234616737878,75.0
350,26.517647258043112,66.33627033805661,9.168531184371988,75.0
351,27.125696700653275,77.40883646371618,10.970778355622793,75.0
352,27.868183062573888,74.057821428183,10.110927797983102,75.0
353,24.42244369656633,71.121130879858,10.227942833993247,75.0
354,30.772811324147916,67.43795841794291,9.07439489151032,75.0
355,36.033079073748,77.31954919982628,9.791996244614078,75.0
356,24.214920019573224,73.01676920495557,10.651531526235665,75.0
357,25.985404475616704,67.97288115134438,10.633895133733395,75.0
358,25.358437951242724,81.2014560207725,9.576168535429563,75.0
359,17.244724993184192,67.78275634176968,9.05403875031981,75.0
360,25.00805686480233,59.47347591452801,9.370480403598368,75.0
361,26.014298995638306,66.44576571223895,10.403116301404566,75.0
362,27.511169831594326,86.65847793959118,9.407889042935018,75.0
363,28.152574021530427,43.85710039692848,10.057569297728833,75.0
364,27.97271114319357,68.29829735446845,10.500634818381338,75.0
365,34.50025036902276,80.55790747120972,11.091092932396723,75.0
366,31.276589393147805,81.24141548037896,11.287196062523138,75.0
367,33.27008560901901,77.8718923110116,8.663709160160936,75.0
368,26.70964866375141,69.35762812913045,8.736294389709833,75.0
369,26.59595460817523,73.56015117836068,11.361968317615641,75.0
370,26.284529650932555,80.0149908350512,10.328810689862882,75.0
371,27.655389396784347,74.61821526811559,11.343660393896318,75.0
372,20.063136038074184,70.89657162119883,10.146521705475486,75.0
373,27.025798446768285,73.25936628382982,12.872819091906358,75.0
374,29.042927095645503,85.95006106299452,10.962800513166925,75.0
375,24.049189415316754,88.27157341796931,9.940891106020695,75.0
376,27.859313274369715,75.80959600654141,9.354969839621884,75.0
377,31.825500340330528,82.55997723846195,8.999304882582765,75.0
378,41.6099941780192,101.92831048830861,10.033364287889844,75.0
379,29.36945040151785,92.60038684857896,10.775212371960102,75.0
380,23.38568315505082,73.64339840635598,10.673229435499065,75.0
381,25.504141909751006,73.66083347603231,9.690696689604955,75.0
382,21.304660475598105,60.42137189940594,10.285113459038165,75.0
383,25.962942458005685,82.81379518665673,9.510050170946997,75.0
384,25.489345454824807,63.409290551699144,9.853425964556832,75.0
385,27.330171615796644,74.51613756290354,10.028924514618625,75.0
386,30.19343880553829,91.55373896049635,9.724685359592439,75.0
387,28.598171369261927,81.27988718022235,9.24269123798369,75.0
388,31.04713523864762,80.72797656247566,11.45862317502231,75.0
389,38.97988222121203,74.23349766649739,22.81066153706226,75.0
390,30.279732674033397,96.16757390134258,11.491637923296736,75.0
391,26.633825607931822,84.6383890620549,8.725539676388092,75.0
392,29.053762388332274,64.62871704312845,9.118677954392885,75.0
393,25.720169593022447,73.36719261524135,9.37581895387913,75.0
394,29.77835414995812,100.22382647118198,9.975595555630607,75.0
395,29.320473169117154,70.63201693253012,9.86876812176365,75.0
396,31.57640529552816,88.009507879604,13.820301710933022,75.0
397,28.42870355808851,58.43582863658489,9.891570198373905,75.0
398,24.5210260377718,82.6359311551963,9.935936358558521,75.0
399,27.59297213012119,78.10804736848958,10.312127384334087,75.0
