unit_id,CropYield,IrrigationRate,SoilMoisture,TissueNutrientAssay
30,27.732938332998746,43.172560902970645,86.33155277983597,9.173893687657735
31,29.770527025157993,34.54923911299093,81.58627135970175,9.190149328240034
32,28.891452096280517,50.477342023308324,82.90224898743631,9.96232036521557
33,27.509856106444975,42.903197426696984,100.09826801036643,9.119634527395384
34,33.286080965955826,34.34931620668975,79.13101242800315,8.780601262442522
35,27.379309606016314,40.72853521088252,70.16683756098152,9.78271715810269
36,26.541078656764697,40.78951599411864,81.57342848801534,10.398527469243732
37,28.28814210782113,34.655309443443194,98.42613391466121,9.218731506588737
38,26.198222036589573,42.79463244796308,68.35576321170466,9.109322109936482
39,26.117735584904747,45.70783719749061,89.78153199690054,7.674301764704264
40,22.216272204306865,35.55627775328804,66.48184427980587,8.985101336822156
41,20.292451176282952,37.17882138937383,58.2174877554865,9.42785072553863
42,24.4455949931585,24.333479811088026,67.19397809840208,8.89948164396481
43,24.25772703361228,28.81985632681121,74.53175620813455,9.374995193812163
44,33.99173515147903,37.130037644022636,83.85631644386339,8.885494694328601
45,28.46190306520088,39.45849382147384,57.37739889418661,9.716298405859996
46,30.344401019572523,24.391646154649784,91.29812957309674,8.99782745222573
47,24.06772779554021,35.70554790593392,74.41545829738534,10.123917995864645
48,30.636902657693334,19.214951931972468,82.58493879781892,8.968197416342447
49,28.323633932915694,24.18114986999503,81.14123735142567,9.011991687929301
50,28.65426682859848,66.92817463835053,65.00613488577447,9.502987292016162
51,34.26309703417164,46.106946084974865,91.75955184666316,8.394352064051795
52,27.524986891387805,41.39095809597228,65.68415596733729,9.328193543567718
53,19.496134027461714,18.37170140933018,73.17898622881735,9.468489314758063
54,30.260647765438144,45.496425097251894,89.89997707652252,9.554575336530839
55,19.620373655733914,31.63281501725202,52.44895676769199,9.557297745943071
56,24.097684533825053,26.659727329970877,66.39462818327202,10.244824469419283
57,32.68280423843172,27.716303675779365,91.11595525751856,9.675644604202736
58,30.096729853620364,27.076102116578717,63.05910058660649,9.703838715911424
59,25.014889440831734,23.027131631882547,78.25949957901153,9.034522255630689
60,29.84797600931564,40.952820225026045,82.30509491011134,9.532305430104147
61,25.629293749079185,47.045673683564154,41.63904919954079,9.627314914816758
62,28.532696177890248,43.51247316157755,107.21196407945848,10.667857576613951
63,30.803244987369116,42.388453814192616,84.32474502087753,9.216940114516968
64,25.88893859611978,41.995511024064285,50.30918776660218,9.333412700891515
65,30.5906817232139,56.82953024509912,91.46265116835143,9.02172083978802
66,25.267185231996493,44.40086883092222,76.25096264241893,9.886676269041677
67,31.025068543382247,25.406952322919025,94.63106760926938,8.90489455466092
68,27.478082981042192,15.635606238206321,93.47640072394915,9.694782759175176
69,23.949952873009895,39.88936254686852,66.54106676140134,9.576113666260445
70,28.101847757319476,35.49951136321629,70.11625524703246,10.132636410981052
71,20.731656869365423,52.77402041886296,57.5216677422306,8.891179484180556
72,27.56769470997914,21.45680172952575,79.79437569264901,9.113774606550749
73,26.87713739791574,32.617819607063126,70.38647540770005,9.632064448020369
74,29.705187468832506,44.59518701615288,69.95011673899447,9.920617404672747
75,18.73292995486349,35.55565184953677,68.07358361730303,8.926755866896029
76,30.990378646431907,54.862143357038505,84.02846174513598,11.02012087539737
77,28.438252023989122,40.15824053236135,67.49959516649108,9.932673096186054
78,35.825674045976,51.10703860179838,79.52385347027993,8.762707573653406
79,24.694059183654776,59.17185945574458,66.91907286982274,8.18177231627324
80,26.262872326446704,45.619242771988446,70.10952199426099,10.144771961805052
81,26.84338458687172,51.50702515191234,73.71259187748187,9.677441076783053
82,25.15825206297627,22.842530065138227,76.9140177186961,8.924305506660502
83,20.967457145289373,58.37679966314329,81.47605758535059,9.715017765678333
84,28.047216584733302,32.960782964806434,66.8298644475441,9.156332660479354
85,27.853563515404023,43.78916788381802,83.3434187515838,9.5716978130802
86,27.488896395199767,42.2520583648746,86.50957870898495,11.307942448115375
87,23.600756876368315,27.996110545985655,75.42789813845776,9.792413759718698
88,27.408250374211924,39.35726296920707,80.60322093675286,9.116315073323564
89,31.74788602796575,55.69368679724467,101.60554101893682,9.843426515545852
90,24.101212408787983,15.412437492990962,76.2121251295568,8.610277726607615
91,27.24808548129784,27.45792355068601,71.12186863495955,10.121092889682412
92,31.87006611341029,43.29188150931647,72.07498528241646,9.91215472088471
93,29.416752962955574,35.581785504095926,97.51555370038307,9.833455444591886
94,23.949691521663432,60.543032222607614,62.5021802316833,9.31793454502765
95,20.531086897803668,28.189431596504544,74.34781751281265,8.880566033453682
96,32.95408520854318,39.18288501520138,68.16702405853202,9.56969019986033
97,26.320612586010764,53.29347289678954,71.05393748019195,9.102930602780146
98,25.2505970713149,42.675932107769015,76.68786148208075,10.546554404617513
99,23.66129560695505,40.40770867187133,76.93639357700086,9.905465221571657
100,24.742787225373984,33.99874158586434,67.27542818053989,8.744349791141055
101,26.267736256141863,48.02260234819126,68.99982522739774,8.982917470328013
102,29.78603244339336,40.31125351000085,63.02644560715886,8.845203435115403
103,29.693317040294964,37.43360669124631,88.53088550446745,9.791812650760937
104,26.07821370989017,57.07188142842428,71.66136594121073,10.591097519336316
105,37.55306052584176,54.31133714226869,81.48869905693337,9.469830201341566
106,25.88755331752619,35.151704269067515,87.99358020884294,8.833624691644916
107,27.90070461828733,68.68923088447727,78.87905036558826,9.924632096985274
108,22.756930117704076,25.7048913740623,77.53777307910687,8.68400124617224
109,24.8787479516843,43.70145319994136,77.98677979133059,9.497800655351934
110,33.89009887832794,31.335509634669762,89.54130549952052,9.532649016791625
111,30.256458778831593,59.169908218822705,86.1764960482991,11.486918477492798
112,24.32417820644655,31.761013740800845,80.42097360638087,9.068628479094642
113,21.738890609364233,45.004980769687265,62.6579121481062,9.682170726813236
114,37.17898721458938,49.34522226988657,69.14472431973842,10.309536595507367
115,25.186760200949887,35.81884773354888,68.76886665987624,9.259609223520718
116,30.93401604592774,20.62526226624957,71.8001870910582,8.792040721518804
117,26.683927199078347,47.499526939344335,60.06404867820918,9.32125720031884
118,29.55487739337346,27.674741808357965,90.27828132942439,8.515975284909423
119,24.707133289590956,64.38134846032847,75.90650818558701,10.19909962269705
120,30.37901945082348,51.990905385315635,96.10231340625114,10.737649978993367
121,24.579099451782362,43.5500205748534,61.80432975025265,10.03967084486452
122,24.157559247311557,55.90278095574771,66.4879771111145,9.50409541153585
123,29.306429704163786,14.826738211404555,80.92581566049844,8.441056727356493
124,26.167715175796904,44.168457171951296,75.9392053070337,9.8816553799542
125,25.519572818753534,42.299202109707764,64.34398429006559,10.109501322119627
126,27.95741606384309,50.425986863199824,71.4138606089286,9.748895771943392
127,28.06866031913179,49.62747827470423,69.96001398407466,10.201138132427925
128,29.54571969664265,49.55214623644909,79.48767745783245,9.10034807565764
129,29.144117222090973,57.370297176446925,75.69834241084092,9.908508478254285
130,29.68732724805332,28.39343826197129,75.67529040957244,8.954659174932257
131,25.589714005974113,44.833882799953194,71.60304330315422,8.823257141552878
132,26.466164286467137,27.000032040295,87.9192323751858,9.47511927295493
133,24.256455034794328,51.704405454950795,62.143045563873116,9.914835559258888
134,20.245300028985145,27.82387699467862,60.90716256979651,8.743307924669427
135,28.889761941978836,32.979003572582656,82.91465292488223,9.697643185171852
136,24.80240397202338,31.56970310455601,87.32296908354465,9.371165425904277
137,23.44665682158692,41.704167957205414,84.14465724766426,9.972242213566782
138,29.333607458970246,38.80231468577614,63.091851185887926,10.282384649467128
139,32.68112920741479,50.130183089296445,89.63369493078363,10.408318121176759
140,33.288889031992554,56.972928839626235,94.13770590465519,9.010466428914501
141,32.87111510218814,27.340470960607348,81.41227583581826,9.522109810397932
142,32.49969784773406,54.347653324404284,103.09503078771637,10.50815599296217
143,23.245037716301884,35.399701158391025,68.51356623550103,10.070993364399271
144,23.807107257388438,46.24084828767752,76.22817876993358,9.5427109767259
145,25.35842310294814,48.30552935162989,69.02577133048175,8.410531746966447
146,21.360491933478908,36.61267629858449,81.82670662515065,9.966065057733461
147,28.24404282175839,39.85026487539041,61.699534101130894,9.996957319456707
148,26.464359311870503,36.22386105479952,68.36774632031629,9.218883202792634
149,34.1640635358583,50.42538748912206,91.0192106526556,9.343521922231545
150,27.013275248418783,40.32883143157742,72.42621907956057,10.264681228209572
151,31.37361581816014,25.393740566272854,102.92342848577337,9.979436142401752
152,23.87203527090432,46.22801115729005,78.55587258900101,10.138331183720325
153,30.91522190883928,43.10348736393274,77.02511229794273,9.192882895534849
154,20.52335445448378,32.77516736339299,65.9851607556929,9.464477351337434
155,27.65093889085536,26.115217460210623,73.40285373065052,9.193079589185785
156,31.55249980802527,43.35140647498224,69.6581881577866,9.75536379915753
157,26.14944029783334,34.10700117068845,74.15157410478156,9.350327093309573
158,21.2344125685742,39.49961604655753,61.3709757837577,9.521971151343635
159,27.231900706420763,23.41264769416761,69.50291385905575,9.767985466234842
160,27.392667801222718,35.24966411641247,53.72975057300386,8.90235613103359
161,23.839663034806204,38.41561062747947,68.77834909744493,9.794221263519043
162,31.39047121529066,52.78594338082895,64.41748179628448,8.923447959638137
163,25.25819430988266,42.779402401322145,74.07897194611273,9.52891302676695
164,24.871670017534917,30.224339960361355,59.57561756204553,9.70456062040742
165,29.466020437022365,51.46916780999074,68.64098227934831,9.534056291143848
166,23.353128171341996,33.20834792676248,67.78739451207963,9.470377259851464
167,29.462535055979462,44.08725356048554,73.81850651946517,9.122030545655438
168,25.366620708089663,47.247320599226256,69.71514984299792,9.541803734866663
169,30.141897961214116,47.45543950707801,68.62152632338918,11.9987162764946
170,18.421508232830895,43.44965183699592,69.62220809427247,8.896703897550967
171,24.58015790712705,57.85279622141868,62.87162906173341,10.152054172814813
172,29.636231128640897,42.04787706940986,76.73272681777081,8.240363862242058
173,25.668631448346037,37.746692344915985,65.1869177613304,9.287887999269774
174,21.107863425412962,47.38929722347893,65.43533511639947,9.820738221175855
175,29.693782363148248,62.646778107012096,77.03124903628363,9.756676509387251
176,27.962511785593566,46.767409603783044,85.20801539868694,9.33995013732597
177,25.93251882850473,34.42837298349179,87.73255478503292,9.065569752327635
178,28.114677990084694,32.037826723557664,92.50139891988759,9.392751188883459
179,25.924082391695855,37.76012983991141,70.35032603764681,9.879188375654852
180,30.27708683372174,42.309111711804505,68.70982057018196,10.158845742144871
181,27.2971719891884,52.03181189558087,69.92433990976785,10.082431568342933
182,30.24686646740799,68.09575854857593,78.90305925090017,9.775158798891017
183,24.755345444946077,33.289061315907006,76.99041753216598,9.884189360429025
184,21.710235717659124,39.44492274621814,72.85633786630613,9.488163238124374
185,29.255818327708116,29.676858930450653,74.33021732498761,9.389451288408178
186,29.141386125379917,38.29626028588519,52.92057652718044,8.703903380050717
187,24.92170336277961,55.911115640491964,75.48353197134256,9.67058844660084
188,24.76703148564071,41.43878082882925,73.15142268477587,9.035608168057372
189,22.585204757373273,46.28637760593113,73.91054102414688,9.047718933549449
190,27.919606171101005,47.5720719864865,68.6824842095022,9.572157856692705
191,27.500249983150127,29.895058818682273,63.865923456669236,10.001530583652102
192,28.615089514628064,27.94199012342405,66.95946017397567,9.61020742770911
193,31.742880131653802,32.16287041918803,69.77823885598002,8.969171333674435
194,27.949846929466663,38.84807142845257,69.7689972544417,9.34540437143556
195,27.34792571346259,35.716738508050895,69.18559027147704,8.950141423513086
196,30.952276121674824,38.52094621228807,79.92614235703985,10.281840655328406
197,32.001202230866966,29.89474088553371,93.62866780358392,9.888575205091165
198,25.525823766008994,31.60947762317832,64.37847602599395,10.351681670172262
199,25.49862610474284,38.110485737812816,90.61770604911521,9.361886351192455
200,31.30440970700602,38.00167409373881,82.77962358349981,8.794734567627494
201,26.800279890593814,39.637720782936114,59.38536345663019,10.328386452931522
202,28.643742712198225,53.81906876535517,89.93909532139247,10.739137200452815
203,26.81238204008939,45.75822366642632,83.68243234249124,8.812317703196852
204,31.775593885690984,47.721460275159664,76.2425692566783,9.437719174870518
205,24.33989049639205,40.397481181258264,73.71856363896055,8.598690428746755
206,27.18876003946053,26.447618516787415,88.42737344901776,9.806381124066169
207,32.49491487884801,47.801130198759154,101.11421080294089,10.287764902991217
208,27.7185314393842,36.488682177866366,87.25793839502384,8.711653000952053
209,25.260913171618427,47.39170166364944,78.10852873390931,9.947409723383064
210,23.805578231913145,47.160868247390866,70.10548732791213,9.239496714691278
211,30.568240389287453,32.85257636341926,87.60318462885283,9.21810111553289
212,29.172199655983455,27.552291286788535,64.61673218404795,9.256392268434436
213,32.17114185063889,28.313323258696045,90.30577716138473,9.08579931181604
214,23.497217002856374,46.14644456679106,83.7506074610344,9.248183005164671
215,29.155284060771187,46.577902646667965,72.83411156976048,9.291280967323196
216,26.129012085989743,51.84934569482203,78.79179805812315,10.1876997808729
217,29.871381510697507,39.656626721939475,70.990142338412,9.680678028141022
218,25.045849147871113,38.84689636376579,77.32582689200103,9.050119343026594
219,24.756941583746496,32.149828448638765,67.41909861138923,9.06318700287752
220,21.547761232203218,33.07104607464002,80.63283915277609,10.073724333274374
221,28.799494946112308,36.825641437263606,67.45889291324251,9.74278036922952
222,27.46970439227936,28.77865271346603,76.66636485018311,9.002074718592787
223,29.046221366757266,19.515213792066888,84.8276594539374,9.972624819929576
224,34.22715255110857,22.97652467240358,83.02183124758389,9.797489313005356
225,25.769383972474763,45.04339731953524,86.36898859435321,9.794538835007144
226,19.934890255648323,15.69429723272958,72.1645083601841,10.118045732059404
227,23.647854982466452,46.262161505726475,67.05031324545075,9.307541975838104
228,27.762571130240765,33.352239646830405,57.96072372988236,9.84061339969091
229,28.132484427014237,41.855977873778755,69.98636956370116,9.551143989511912
230,27.075537721533568,36.122953277239944,79.26552738741255,10.250525290389438
231,20.187329271401133,30.721482213357135,46.8882846064841,9.586221002656284
232,27.112597631155154,32.39282033807057,86.50716383673146,10.663119887199482
233,30.621586031203606,36.24334350262525,81.268353209848,9.077787873416579
234,30.559049894143786,66.683390167543,69.29471083458037,9.626782055154699
235,25.943210686879695,35.36983280259244,62.278610133157066,9.691186974611718
236,22.466188201674992,37.97648930344738,69.26476321194971,9.566894202973927
237,20.507078022254476,50.20704114425501,62.796263311925124,10.0708041519697
238,27.038564288010356,33.23789041145087,68.72563245282716,9.709699672769725
239,26.826630164440537,35.2816086370549,77.19827417479111,10.075742053023777
240,17.225951031334922,40.22919460390813,48.35861120192916,9.57687950688183
241,28.226478800598258,25.87849641635239,85.77181279922753,9.589296546375962
242,26.85770320011925,44.06826936686516,77.11923194040605,9.719210591650327
243,29.698895976021877,29.311146260046762,86.00714025705173,9.32862144688888
244,31.24055657103466,52.594854912109604,73.72140954338039,10.147543175130307
245,26.42559435851599,34.19333398749217,84.09241075401067,9.543150402359947
246,27.15847649644464,32.19441796865212,77.36227521132656,9.25891515204257
247,26.616402686242303,52.326012869082234,70.82596206523453,9.462915597651223
248,25.759729128648395,30.27137179145772,63.32099898467457,10.009400156438398
249,28.657964451910246,22.263316630675856,74.47158348118693,9.442051823200366
250,27.272608196180407,49.885008967407124,69.1637060252653,9.053326260914956
251,20.212870396169876,48.364361703906596,57.40451160937815,9.499145134222116
252,31.45015230798067,36.10409867505409,67.39043836809087,9.484908964364891
253,24.790290929888947,39.339032863014005,57.73496714806327,11.031563819818707
254,26.757537166293663,33.88339338928527,66.30325264113895,9.6061777511937
255,23.535196297536025,53.33405254343167,60.03191479557599,9.100666517051446
256,24.718211424265057,65.91067379983825,87.35301881875478,10.39850971966732
257,23.80987532268792,51.933400863637736,68.17732510376182,10.084902461633337
258,26.156136115893442,47.40620799724707,81.45396955290084,8.943255953257452
259,28.813205675088337,42.77451046794958,78.92633818492801,10.649925404376603
260,24.538600998696506,46.483647438758744,69.61851256294185,9.939373857460566
261,20.700321271711314,45.39032959278413,76.82907812129167,8.697510344674285
262,26.704476011264518,31.316474234670174,85.80683461708041,9.942998729978747
263,24.849523906527807,48.79095778050512,77.98943388296732,9.593670675674955
264,30.563006412898247,27.57895759803852,77.48604125941769,9.17572478843347
265,21.532075508589376,64.49116709350281,70.64959593441294,11.179208088176258
266,31.41525314122184,47.558873332910856,69.03140790422313,9.214457144610016
267,34.79271261903101,46.52435188077792,46.45527628650971,9.121603407544656
268,26.10694356521995,44.77412785679283,57.92792015561803,10.83627911954461
269,19.375951965068207,31.2628530925746,66.24591351445801,9.51471170319103
270,24.476708553787006,18.881284445225536,69.22973496942168,10.1381004136548
271,29.507214286512287,25.762323529951573,76.5185534251179,9.700800754182103
272,30.646807830956735,9.807060725005854,92.62921515726173,9.671887566608838
273,31.04454679684562,32.37160507062856,83.86756965021593,9.613993778171043
274,27.425314629842873,34.073557226353145,60.50348123397995,9.514416697095141
275,23.26488790738934,41.90968338086615,59.890696607361214,10.023996542696905
276,26.024235098262633,39.38806865159092,88.32844446907579,8.847444947687368
277,33.6791058766505,72.26994727625141,89.90443602648841,11.759222647090791
278,30.921181863253825,29.311156401341783,94.30422179952998,9.717170075306973
279,31.466504675269196,54.710167638385094,82.04913767870488,10.172730738941029
280,32.9236254012059,63.498301022511775,95.86631567527814,11.774704718838239
281,21.190331687603106,22.474684917116324,72.34184500876954,9.552046165002471
282,24.241795221245383,60.11509718863889,72.35293440493442,9.579591724259222
283,26.629738114557274,44.90665990925044,71.14195064475975,9.293183787554087
284,24.33618537205507,22.00120793464281,75.900694625551,9.63689714754844
285,22.860039397779705,33.358263612159796,84.55493196747997,9.353040917162586
286,23.736115553083202,39.522020738535886,74.53103327520608,10.125367214805593
287,25.888500718966835,46.21147662513482,61.703596090587496,9.266637096132564
288,24.585571851471908,45.5392259435263,76.03350681538225,10.451693926562971
289,25.225502187802995,47.76633486691932,80.23002070098035,9.484711207031982
290,32.8858318791295,42.95680249942488,91.24971079413474,8.482490381191878
291,33.04504024020322,41.87187739927752,81.01081914722087,11.323704119124901
292,32.47033520222844,35.716941973424696,80.9452332375696,9.123623750114332
293,25.638456755864805,7.626385255099917,75.73482259735727,9.44173585594348
294,26.9183359699276,27.067287964844475,85.20540118230386,10.424939801518862
295,35.74366272569584,61.383055676423915,84.38009651877195,9.69232342703306
296,35.209786763599105,42.295586900341014,89.96630390430812,10.14835412721636
297,25.667965016570413,38.37055020837214,54.10855860580691,9.316421976114782
298,22.800564998135602,41.836518479290405,86.15270074070128,9.229165504829092
299,31.205332744273303,49.80709414768498,91.97860953931036,9.826041309912965
300,25.2067621976577,38.54876102399567,80.91312769432594,9.987904444503886
301,26.271075402141463,41.764122762897614,76.82820642605124,9.73012567907219
302,30.6440376248473,50.33656283821287,86.11713994555075,9.915076497373608
303,27.71261218239767,44.09102310291264,74.02606455223362,9.512313507595568
304,27.985942083756647,42.88592273893504,71.50592331704556,8.659706395791126
305,31.661606722811605,48.88087039119248,88.81663116052626,9.53046383148347
306,26.37297870486826,48.826684982959925,70.76218712651024,9.772298060824237
307,27.065211459219316,48.389839610426556,69.39324864450077,10.858705466292273
308,23.669385253662444,41.29261394166581,70.3333169815784,9.873624494452152
309,24.722795014952766,70.85954801045094,77.52135461133979,9.030518443969736
310,24.816121178731454,46.64344149274618,68.14773319826472,8.751512718268502
311,26.4360989079017,48.55458414246984,68.30010793250088,9.550454078090668
312,30.86641666714442,45.953382047573115,64.93132574070263,9.366039322625705
313,30.351515856829625,52.36616042341383,84.75096711109573,10.469715958177161
314,25.981269511587016,38.00069141816211,88.34616293683527,9.568588420292658
315,25.449297153232816,35.59466960432575,78.83274009119879,9.482013762156056
316,33.818582589662306,48.151100504930085,107.17410090597645,8.72958198278843
317,22.321109035914958,24.30927457706344,56.965324959847756,8.843112465786971
318,34.53691411407752,37.687540008960326,87.62455496232725,8.985052020346238
319,24.693090579736577,57.078016915307344,69.04590935618876,10.325318482991973
320,30.60576807277182,47.27448063484217,65.02496948293458,10.04590854840572
321,27.077540924103218,49.97398939646666,68.68092151594135,9.467090143908255
322,30.554795403671314,25.449564599506683,69.13376377348911,9.252260587570834
323,31.48165974760297,32.44064446607208,88.47147438268757,9.604812685853425
324,24.43913345386287,55.358621533001134,65.54179874818169,8.934356550018638
325,34.86595884819108,30.167758346148304,80.46519233949505,8.938188258108601
326,32.229508803049995,73.30989727876553,91.34555566454024,10.717302751770124
327,28.46761721076915,29.525518811784938,77.82916368251887,8.875579821571808
328,29.017051380522673,24.896879024566807,86.35574871108491,9.012507620669753
329,32.08160955144107,33.715943643892224,63.25093019199471,8.901161529383954
330,24.140463990627357,17.385742658451296,83.05208202962466,10.133118119295995
331,27.016122220121108,22.119467797164372,85.15268498147182,9.287511221542841
332,20.74504004825652,45.79686148386937,80.10920878270026,10.229269682261224
333,23.43821697869703,17.91190364502576,64.18574355489376,9.348062490751511
334,21.793367492988686,37.23367032100905,55.034449264364746,8.944241807338907
335,23.79195970500563,53.15588730059295,78.56429533550181,10.390896049400581
336,30.468379798732776,31.6244930054105,79.15927397384286,8.75893498501741
337,24.59541207906994,52.87531442688042,61.46297009715994,10.266058012974096
338,30.804739492002458,31.403049630471394,100.39435146559198,9.990320889687709
339,26.33056600414234,28.190329911720408,76.58989619874093,10.149902451122653
340,20.94196160351566,44.0677156858859,67.95144957531325,9.536947664039866
341,25.4654527580656,49.608773232054304,75.44354374688162,8.729232758420375
342,21.52461256811826,35.3268487410275,73.33502804845912,9.40903313692881
343,24.10432871911034,45.04484635771191,70.93660156367801,9.488649295234438
344,31.22257512411886,53.12366929940556,78.90590329924196,11.152623621031648
345,29.277848534439926,80.18170967774631,74.71554228429132,10.027048278546633
346,20.628956536416382,36.51875659962538,63.61862324316013,9.592257161476942
347,25.48268496159511,39.82199430900684,74.14721055482751,9.424909092141553
348,27.633873153408246,57.209010735017635,87.42576229085955,11.240956497796429
349,33.47709123023963,30.88073154486799,92.78699958749172,9.674845304573125
350,27.579901530713535,56.18278540792933,74.20723642974397,9.047892868089347
351,26.87437671934625,26.420090584375238,61.10625934433399,8.993999847606933
352,22.074169349682723,43.5610859330026,93.78085240344167,9.834493407381538
353,31.099115126511084,24.311881427901486,93.97946552673994,8.630429237282515
354,28.687822622070357,51.85345795680966,76.51116184589179,8.860928072819231
355,19.066555864270416,56.19692507549449,72.78238685583116,10.467301723835224
356,22.081933829349012,50.01479343349975,75.71641321597168,8.581762772196925
357,19.473837702218933,29.669491012670743,62.91247786927499,9.557098506868847
358,26.4242893579871,33.97459876279098,62.35965292129672,9.96894815053931
359,30.892222889480568,37.35721099270481,88.83906442980087,9.203400185961758
360,24.496894781125864,34.9998910990247,83.6008738059181,10.267894657752104
361,29.087837146271095,69.60051876809815,94.50122243690463,10.287241990628678
362,26.61144195146857,35.92970025946501,80.36971398288699,9.149870443954189
363,24.44667688832301,32.760577131516264,75.08150877089768,9.131529599213291
364,27.92975219704908,46.89616814469954,70.90188025223907,8.71125279160859
365,25.287820477243528,34.977738975434825,71.03506983671609,9.304841608297753
366,24.463365257699614,34.74048310586057,57.577414286263306,10.075201755937364
367,22.22079268614891,56.74040175279055,74.10322345832542,10.351954225517884
368,24.925345152074627,38.0195869626899,85.60519674831913,9.359463145013315
369,28.476736450275837,52.21052892254796,56.699882280618965,9.11348169241351
370,24.601393741686376,42.229160194251754,64.55603858551068,9.136203269989302
371,20.82097750961502,55.28056601009661,68.59476702806163,9.95019060650842
372,23.018560864014184,32.6194301204399,76.5788116074287,9.75750117262756
373,27.52546799397405,32.904319334576286,89.4444536931031,9.625990198278906
374,26.059148773179537,45.733195263248405,67.09113126062928,9.227725332044267
375,32.24235833087778,52.28914990101005,120.09491628380954,9.405940439346729
376,26.916698618599998,44.23498165462753,106.93276409315058,9.94659487032667
377,24.57516802885919,59.57167546247136,59.240390587159936,10.14328168200968
378,32.61599080517516,32.23233568191113,82.12765560300286,9.647483243293143
379,26.394249278790767,38.96995255730947,57.714373707529845,9.46463869344308
380,23.951520596241668,51.04422885858254,99.85859563303676,10.410983661824757
381,29.90988321077001,28.93487832081137,86.00332105639504,9.930192881789878
382,28.469890828736155,49.67885866731552,82.62606104278578,10.356859470317948
383,24.493252880648345,62.87282845375746,65.92068216887353,9.841664472277563
384,22.677588906702745,33.4971336542435,64.8713786893721,9.014330582526854
385,23.42441184345711,31.537285146692664,76.93122971346037,10.191473164405423
386,27.413691148534415,19.31396609779447,95.24619675236178,8.61898780021738
387,27.393187615949454,26.295779582253434,78.10608623182611,9.581874107936642
388,24.38046848188644,44.87150344808955,71.423094874022,9.792224127268506
389,23.583879032867365,15.757883080120699,76.03986710163319,8.340807614603559
390,21.90786082084835,39.425834629352835,76.84222956902708,9.550624891437247
391,28.17559658636138,41.18696863954307,90.11281326767909,8.918334430768045
392,21.900391240249405,48.54066476538608,75.39035112334051,10.814148015621194
393,27.424832227881105,26.795734827868078,64.34056569205967,8.451909754240084
394,30.742380918937513,41.72693904706022,87.16046275506517,8.993964295844696
395,31.661716554198147,55.14571432531447,78.17127230873172,9.505030050009921
396,25.597681426833233,47.46197003211838,82.10804560165451,9.041487875160962
397,26.463779912048558,65.14080646208099,62.94035710932532,9.455232460389455
398,30.063198734135668,39.87632255892737,73.04266476836983,9.523396854998193
399,26.68981250852874,47.33363228964289,82.33445742215987,9.48114464531007
