unit_id,CropYield,do_ph_acidifier,do_iron_fertigation
88,14.912852707001296,5.5,100.0
89,20.7386025769646,5.5,100.0
90,18.959073785261968,5.5,100.0
91,18.80481049417915,5.5,100.0
92,19.851959388416493,5.5,100.0
93,21.325069972181293,5.5,100.0
94,18.87172852328342,5.5,100.0
95,22.36423658932717,5.5,100.0
96,17.71056251739794,5.5,100.0
97,12.292192197981691,5.5,100.0
98,24.30369174082309,5.5,100.0
99,20.377216155299703,5.5,100.0
100,22.380649550107343,5.5,100.0
101,15.91141957897154,5.5,100.0
102,11.512538498842435,5.5,100.0
103,18.85396466122516,5.5,100.0
104,22.102098040571995,5.5,100.0
105,12.643944839041511,5.5,100.0
106,19.166772156623086,5.5,100.0
107,19.623972261726212,5.5,100.0
108,13.087369426458155,5.5,100.0
109,25.352481764112305,5.5,100.0
110,22.153946867096554,5.5,100.0
111,23.631111984126385,5.5,100.0
112,15.47403714202675,5.5,100.0
113,20.20826591824078,5.5,100.0
114,30.225971949147315,5.5,100.0
115,19.628368589540525,5.5,100.0
116,19.861757958781165,5.5,100.0
117,16.781019325159605,5.5,100.0
118,20.512426435132383,5.5,100.0
119,27.52431912024179,5.5,100.0
120,18.210479497072587,5.5,100.0
121,24.033401654841185,5.5,100.0
122,17.103068841462523,5.5,100.0
123,22.152042922753996,5.5,100.0
124,31.051294762206336,5.5,100.0
125,21.53828049834457,5.5,100.0
126,24.538471699310772,5.5,100.0
127,25.70843782780475,5.5,100.0
128,21.32585827832394,5.5,100.0
129,14.49220200232519,5.5,100.0
130,21.496644583679227,5.5,100.0
131,23.90089265690602,5.5,100.0
132,24.08333662211063,5.5,100.0
133,27.619705040454676,5.5,100.0
134,22.18398182106585,5.5,100.0
135,19.630593505216265,5.5,100.0
136,22.626431440169362,5.5,100.0
137,18.465742260122937,5.5,100.0
138,17.915774473877498,5.5,100.0
139,18.96108364798497,5.5,100.0
140,24.078871142554878,5.5,100.0
141,23.034161748801107,5.5,100.0
142,19.33351561005265,5.5,100.0
143,25.173022522094517,5.5,100.0
144,15.598968050935062,5.5,100.0
145,25.860183985313764,5.5,100.0
146,21.649633216625766,5.5,100.0
147,24.237872008776634,5.5,100.0
148,20.71402404901341,5.5,100.0
149,16.085394544617095,5.5,100.0
150,21.527515023619433,5.5,100.0
151,18.70335914259934,5.5,100.0
152,20.528704761924196,5.5,100.0
153,15.295395549950037,5.5,100.0
154,20.250736983204984,5.5,100.0
155,19.109797851491727,5.5,100.0
156,21.281698078803796,5.5,100.0
157,23.483762469174444,5.5,100.0
158,21.407593907359537,5.5,100.0
159,18.328461047982163,5.5,100.0
160,22.341681080115563,5.5,100.0
161,21.004404534078173,5.5,100.0
162,18.92290424283951,5.5,100.0
163,19.439825348806394,5.5,100.0
164,19.24321612851503,5.5,100.0
165,16.464809327646183,5.5,100.0
166,17.28403778580006,5.5,100.0
167,15.011315193565979,5.5,100.0
168,16.091095188005532,5.5,100.0
169,19.367669880556495,5.5,100.0
170,20.585515120692957,5.5,100.0
171,20.50593310249398,5.5,100.0
172,24.143521154967022,5.5,100.0
173,18.664526545693214,5.5,100.0
174,18.69356462072675,5.5,100.0
175,22.777438285875096,5.5,100.0
176,19.24861497659205,5.5,100.0
177,25.7921831960036,5.5,100.0
178,20.598046492947926,5.5,100.0
179,12.3827217234204,5.5,100.0
180,22.064158892340405,5.5,100.0
181,19.50430496833118,5.5,100.0
182,17.529720524996005,5.5,100.0
183,19.8446448295771,5.5,100.0
184,15.782894497177352,5.5,100.0
185,15.86969783466385,5.5,100.0
186,19.351501701128434,5.5,100.0
187,19.803612681560075,5.5,100.0
188,17.72203342397044,5.5,100.0
189,23.19832081307678,5.5,100.0
190,27.176028348183625,5.5,100.0
191,18.43498391310435,5.5,100.0
192,17.045989815388044,5.5,100.0
193,26.64722089370243,5.5,100.0
194,10.663559716978025,5.5,100.0
195,18.38854257383339,5.5,100.0
196,18.530521737241457,5.5,100.0
197,22.231222445042675,5.5,100.0
198,22.361118958903116,5.5,100.0
199,30.796906496405583,5.5,100.0
200,18.103784718428578,5.5,100.0
201,19.496260719495485,5.5,100.0
202,18.75018874025843,5.5,100.0
203,18.190574411525166,5.5,100.0
204,16.538409985026536,5.5,100.0
205,18.60971139072824,5.5,100.0
206,23.291604912612488,5.5,100.0
207,22.170998880147057,5.5,100.0
208,16.409299461977533,5.5,100.0
209,20.13939309210837,5.5,100.0
210,21.667272831637412,5.5,100.0
211,23.477013957537427,5.5,100.0
212,21.068182373844724,5.5,100.0
213,23.73260299567779,5.5,100.0
214,22.30246646721315,5.5,100.0
215,26.039151031009304,5.5,100.0
216,16.265771290959677,5.5,100.0
217,23.286096017492763,5.5,100.0
218,20.06196130421793,5.5,100.0
219,26.024011320700865,5.5,100.0
220,19.86828754790394,5.5,100.0
221,20.294578899077823,5.5,100.0
222,15.562308056380989,5.5,100.0
223,19.121146531198356,5.5,100.0
224,21.862017880153424,5.5,100.0
225,20.046914998057332,5.5,100.0
226,21.793061565839647,5.5,100.0
227,20.623971722377096,5.5,100.0
228,23.768277887520448,5.5,100.0
229,19.66325795729876,5.5,100.0
230,18.811274228104796,5.5,100.0
231,17.290480697030624,5.5,100.0
232,25.51171828571268,5.5,100.0
233,21.557776525472452,5.5,100.0
234,19.41827921204055,5.5,100.0
235,20.46750735022227,5.5,100.0
236,17.777757115255255,5.5,100.0
237,16.366493664545576,5.5,100.0
238,18.28310679973763,5.5,100.0
239,17.369388417245602,5.5,100.0
240,22.5026974913061,5.5,100.0
241,19.973435268600806,5.5,100.0
242,20.342839623842742,5.5,100.0
243,21.16290677871584,5.5,100.0
244,18.527326518783713,5.5,100.0
245,22.126197577502005,5.5,100.0
246,24.628584981820083,5.5,100.0
247,26.47819284816182,5.5,100.0
248,18.97412154602905,5.5,100.0
249,17.55334820457671,5.5,100.0
250,19.153737523738915,5.5,100.0
251,17.738584426715093,5.5,100.0
252,20.979077605021097,5.5,100.0
253,28.5939523766737,5.5,100.0
254,15.641197266413602,5.5,100.0
255,17.120843158475513,5.5,100.0
256,14.609990639177417,5.5,100.0
257,22.43966965209567,5.5,100.0
258,23.64956719440773,5.5,100.0
259,23.20366883727558,5.5,100.0
260,18.17492479009126,5.5,100.0
261,15.456571821309838,5.5,100.0
262,26.308552174528558,5.5,100.0
263,22.048509549245956,5.5,100.0
264,17.567505681872692,5.5,100.0
265,14.139763859620533,5.5,100.0
266,19.91664388260611,5.5,100.0
267,24.483890735113558,5.5,100.0
268,22.47373585201067,5.5,100.0
269,13.435849471840188,5.5,100.0
270,18.07109724543166,5.5,100.0
271,25.608984146783975,5.5,100.0
272,18.699817783759688,5.5,100.0
273,22.03514803338771,5.5,100.0
274,21.449411018645197,5.5,100.0
275,20.592683658103926,5.5,100.0
276,21.75749236813417,5.5,100.0
277,24.46921652243355,5.5,100.0
278,20.172257553227432,5.5,100.0
279,17.96832219759499,5.5,100.0
280,19.69361555887925,5.5,100.0
281,23.01023384875677,5.5,100.0
282,22.52955999904075,5.5,100.0
283,18.671721606164812,5.5,100.0
284,21.575247498468816,5.5,100.0
285,25.22399986355302,5.5,100.0
286,17.759711363059004,5.5,100.0
287,21.062214177982977,5.5,100.0
288,20.973672894158632,5.5,100.0
289,15.574841547036627,5.5,100.0
290,19.476595714125597,5.5,100.0
291,19.997953053667985,5.5,100.0
292,16.952039089394518,5.5,100.0
293,23.271810070404367,5.5,100.0
294,21.68778317587829,5.5,100.0
295,20.383828046969736,5.5,100.0
296,20.622807790834923,5.5,100.0
297,26.350808124904656,5.5,100.0
298,16.643699460368452,5.5,100.0
299,17.43295425034739,5.5,100.0
300,18.216171571753456,5.5,100.0
301,16.669229314189757,5.5,100.0
302,24.13031211968117,5.5,100.0
303,25.915571198352918,5.5,100.0
304,25.671573300700267,5.5,100.0
305,19.992332945956562,5.5,100.0
306,21.63805905139299,5.5,100.0
307,21.432319315833023,5.5,100.0
308,19.863719321630136,5.5,100.0
309,19.48931981223771,5.5,100.0
310,19.238119253591925,5.5,100.0
311,15.97525217116863,5.5,100.0
312,21.460979748766356,5.5,100.0
313,16.295817140564438,5.5,100.0
314,18.734940539741892,5.5,100.0
315,23.011674996218638,5.5,100.0
316,17.773955575124187,5.5,100.0
317,20.411047637983938,5.5,100.0
318,19.881527841738947,5.5,100.0
319,17.454725772195275,5.5,100.0
320,20.071307900586863,5.5,100.0
321,17.90161993051598,5.5,100.0
322,28.68991847183073,5.5,100.0
323,15.966337072193662,5.5,100.0
324,19.858794321286812,5.5,100.0
325,15.459436758201097,5.5,100.0
326,20.748332953768806,5.5,100.0
327,18.65558267975213,5.5,100.0
328,20.75048799984056,5.5,100.0
329,19.62616365344988,5.5,100.0
330,22.57536160130258,5.5,100.0
331,20.946476729661498,5.5,100.0
332,23.42892489538212,5.5,100.0
333,18.844265146773154,5.5,100.0
334,20.681641147445617,5.5,100.0
335,20.938776860818898,5.5,100.0
336,23.923049193464532,5.5,100.0
337,19.01177469012772,5.5,100.0
338,21.600085411423475,5.5,100.0
339,14.32050111475836,5.5,100.0
340,19.765515582707472,5.5,100.0
341,19.10444815413309,5.5,100.0
342,21.215664566285596,5.5,100.0
343,17.359715081168424,5.5,100.0
344,14.142486651549202,5.5,100.0
345,21.978731262698986,5.5,100.0
346,18.793339230311883,5.5,100.0
347,17.88907840227546,5.5,100.0
348,27.171514530732903,5.5,100.0
349,19.34320357823879,5.5,100.0
350,22.43892140385647,5.5,100.0
351,19.511472934659373,5.5,100.0
352,16.823212548399827,5.5,100.0
353,23.32661619384283,5.5,100.0
354,18.694191896136754,5.5,100.0
355,19.314788539284542,5.5,100.0
356,16.78742215223913,5.5,100.0
357,25.16009973980928,5.5,100.0
358,15.946771144170693,5.5,100.0
359,22.727196374696888,5.5,100.0
360,24.855355821162036,5.5,100.0
361,14.165037436720507,5.5,100.0
362,11.582241655604317,5.5,100.0
363,21.515533893861196,5.5,100.0
364,20.87600018151067,5.5,100.0
365,14.687459636013825,5.5,100.0
366,17.079292661777156,5.5,100.0
367,18.83607247309215,5.5,100.0
368,18.401736910623445,5.5,100.0
369,21.498245174880907,5.5,100.0
370,19.74671952412063,5.5,100.0
371,20.991656292647484,5.5,100.0
372,17.72237592320803,5.5,100.0
373,21.25087620873452,5.5,100.0
374,20.65372718787805,5.5,100.0
375,21.84342733581526,5.5,100.0
376,15.023745575216859,5.5,100.0
377,16.665813947128896,5.5,100.0
378,20.927660669168596,5.5,100.0
379,13.57879337795787,5.5,100.0
380,13.619487207674933,5.5,100.0
381,26.564746214342833,5.5,100.0
382,22.807076409674206,5.5,100.0
383,15.010695627234192,5.5,100.0
384,29.300642921286627,5.5,100.0
385,19.25138305928272,5.5,100.0
386,17.47863513437537,5.5,100.0
387,15.896731090449723,5.5,100.0
388,19.799417409933785,5.5,100.0
389,17.244532197169047,5.5,100.0
390,25.415530074519662,5.5,100.0
391,20.54474465082933,5.5,100.0
392,18.846816593100144,5.5,100.0
393,22.562329460426216,5.5,100.0
394,22.895678211706517,5.5,100.0
395,22.43871210739793,5.5,100.0
396,22.963102935733115,5.5,100.0
397,19.31556291597316,5.5,100.0
398,15.537720559587422,5.5,100.0
399,26.262997611838564,5.5,100.0
