unit_id,JobThroughput,RackInletTemp,FanSpeed,GpuTemp,do_cooling_setpoint_controller
90,10.122168351993967,37.63274020581594,69.68328286177439,42.65234561520612,40.0
91,-10.603920104158178,62.48449503125266,66.56080077458535,43.89603469145911,40.0
92,34.138997516889674,46.06545983342997,50.836262707144456,38.56925111197652,40.0
93,-4.077841330817066,56.10453091463255,79.51751891826248,33.299570762921434,40.0
94,9.67232157752923,73.23610796348531,52.63778377913761,38.69215602113717,40.0
95,10.99243303374768,52.841643975268234,78.40708548150403,53.07957372823342,40.0
96,-3.331198594216013,78.43909237295112,66.28708941868267,56.44273671701283,40.0
97,1.4239392475503168,63.43629017593773,51.05198751398376,37.271447398527606,40.0
98,6.8468819814364625,53.25920825582838,61.25604684137566,47.60131679859765,40.0
99,12.737853644657074,65.40102659138333,55.44225958395515,51.46332295103895,40.0
100,9.761358200509875,62.285933891106346,52.336783325639935,34.359230320105816,40.0
101,10.199053142589007,43.59242265794658,50.77265962434126,37.72331691193851,40.0
102,13.373208647820668,49.39419674882588,61.53315717682542,50.2485703891318,40.0
103,1.2195520210145816,69.89328805677876,60.252166640869916,67.36276344431383,40.0
104,-4.6089967737868,67.33520565794271,66.41963630316894,35.30721402911443,40.0
105,1.9988517620525041,64.7689385983758,72.90160860141019,44.80495043386867,40.0
106,-9.905993680391255,73.7082750935779,81.30664499440974,61.223036098750086,40.0
107,21.233573355410122,49.64717857072114,53.08284780547117,46.55095017159303,40.0
108,9.162239517642,63.44780464371499,49.66115691818108,50.937000396653175,40.0
109,18.66487515837405,60.170475354210886,50.03901796001333,50.700410408867405,40.0
110,4.231282635234704,57.56706777527526,61.78324455683233,46.354200771304065,40.0
111,-1.3124567322646439,60.38987366119826,55.932965001969436,71.34334339261748,40.0
112,22.730464354622992,49.528566697017084,60.75508325268039,48.29220477331558,40.0
113,5.893957690157496,62.01493319688111,51.660501810211535,49.57977113613656,40.0
114,3.9942405253269144,72.57199293953981,73.45983643295192,61.54879595866528,40.0
115,10.495260268253269,43.79266387079994,47.43812433032711,43.03844553162935,40.0
116,3.6042935664163913,58.75831296949312,56.79511952094805,35.8608311243582,40.0
117,7.074657965525628,57.55172969258505,59.99964394999212,36.82805780899001,40.0
118,-1.7031241061996707,64.07216537842203,66.60342898985836,41.36598869758976,40.0
119,-1.826841793993168,75.2973886684843,54.61895862661427,27.53698706535779,40.0
120,5.387816662186214,47.55877074729884,56.226482826839145,34.90309064883566,40.0
121,6.554486831132569,52.11115208685598,79.6612521630118,54.48153642153636,40.0
122,12.135505633125653,51.05272882583979,62.130555527155245,39.81207760807173,40.0
123,66.04688209689836,44.01664358825313,48.22621936348468,19.868664293016373,40.0
124,33.484767478692426,40.591298896764194,69.09101473945971,22.9242981596905,40.0
125,5.448998697284206,66.76537602382567,62.45639837865808,46.937736739943155,40.0
126,2.938888649664527,71.67296677966404,46.33592420359028,48.167109003252456,40.0
127,10.307681230494914,86.41193651482654,64.4547920515679,58.92710696895617,40.0
128,15.041600902555482,60.99114249263643,66.8697964849643,35.04872954538112,40.0
129,12.857291819061203,56.17834174289041,67.02786560709816,43.611913864974916,40.0
130,12.187211318769705,56.32130629622482,60.98489476817134,55.2552211875983,40.0
131,-1.3743874631158552,61.46228164057469,64.1972621420801,30.005677015822066,40.0
132,6.836721502331765,64.62039084434811,68.30693507504738,55.491150893960594,40.0
133,-0.8619569714913093,60.74809662204351,57.44514567073201,35.99117333012792,40.0
134,18.235294604316763,34.01202275899286,65.1660798286298,44.53228344889365,40.0
135,26.323318121282426,62.61271688315173,50.6230884210259,48.40840548755072,40.0
136,3.904227099038046,52.97004153289437,70.47907189902641,50.169115001061556,40.0
137,15.939743265950087,46.996570217159665,62.98197030092247,51.15693267739761,40.0
138,5.85381402294081,58.75939625601598,59.861429232749586,41.653795086912176,40.0
139,15.756932071595267,49.74052145285742,54.77107597878883,59.07049144036026,40.0
140,23.553280901733885,51.04856187007334,66.48715315352719,20.941299280138722,40.0
141,0.9307938146224021,59.74265041201896,47.6448475315511,61.21848023785203,40.0
142,26.45066469330283,65.17309225527448,60.62171176377004,55.697777356761044,40.0
143,18.023353313028863,51.50265360953043,64.74065109102172,83.00309412921479,40.0
144,21.81623768957793,27.552048314851476,69.69633421020639,57.44450659290151,40.0
145,8.37380539480782,58.94341344413944,61.83790084296321,68.52589176729506,40.0
146,17.392344366985615,54.85596737076098,55.75967149946572,53.31213096957847,40.0
147,6.237156737498827,48.31250481994482,70.99151930051677,30.795775300152684,40.0
148,31.610456773748542,53.89190406831829,43.97647931128109,60.53022066166251,40.0
149,23.226985938911707,47.44460920194768,50.59364287255957,27.784398842659012,40.0
150,20.06596866560976,32.46035599616563,69.63013571597676,46.15265268106878,40.0
151,8.557347889503117,69.63902471869962,66.96173804223012,49.423904439394946,40.0
152,12.295456642234265,57.59517101696825,62.84640365077549,71.84176058583348,40.0
153,18.5566552637246,61.96438982533007,54.1512225179288,49.526196721511255,40.0
154,13.591881160495738,62.88879382438992,56.15546669150162,56.7622385669123,40.0
155,-5.778820877802742,59.09001247274206,65.6236417781428,69.99213058062793,40.0
156,15.563795729123381,42.75844652386057,48.282934924890256,32.8860447848062,40.0
157,10.734405515288865,57.417552184215474,69.71293532403676,53.992828855814075,40.0
158,-3.2741947335112513,65.03279670477538,54.91225844364226,59.69950839027865,40.0
159,19.019395115508836,44.59494249981126,82.16638925353264,51.67888702444597,40.0
160,10.620861317263437,60.620268896461,54.211085671120145,26.93665388080992,40.0
161,0.8979651035030538,68.2425847616907,60.26200041951571,32.73414286458646,40.0
162,71.5773972261273,51.67257069088891,65.3681432220128,56.98248566845053,40.0
163,20.481562975562486,63.153462872160546,73.79843836140307,48.582761662520376,40.0
164,7.62532726799961,49.18383910408051,57.75025875953274,56.91621131986568,40.0
165,-1.108700067754059,78.63755998113089,70.76412851187989,35.70095880681395,40.0
166,4.074552670298429,63.10104349397269,51.14441848948856,61.589176755867676,40.0
167,20.147296562383005,74.3737474263395,63.51529811261745,33.116001045198416,40.0
168,14.873328336331364,57.644476161806615,55.00855895711123,37.278024554091594,40.0
169,2.6841643102164183,56.47128721480372,67.28279384436578,42.190829434017274,40.0
170,0.7135192957051721,64.15403321281458,48.64957309077742,60.31185513989918,40.0
171,12.696452285745504,35.98496010891582,41.43908772149897,54.956314515505206,40.0
172,14.636440660878534,40.43388812020924,64.03197110664169,48.0816965261603,40.0
173,-0.2730389909443476,65.13058008762671,81.42013970238168,42.83193699999709,40.0
174,14.604155229246977,46.076869079387315,70.73818130048298,37.35961353729923,40.0
175,17.432839511373913,34.860022381887106,40.28999006811498,51.6837287136931,40.0
176,15.73306574955485,36.56307814816195,46.45093422576251,62.79768937772457,40.0
177,-2.1610345777963635,57.89303270796737,55.8598400512238,46.16868270081272,40.0
178,11.171489616334561,36.407729507303515,69.39437028572691,36.33364825892744,40.0
179,3.4508398450466524,55.06408808934959,64.80609366961303,19.189269061163923,40.0
180,2.4282725519685338,52.56967770746605,102.73393304956922,61.27519888085814,40.0
181,38.031109251071335,62.40960675813126,70.67082125425718,42.368200356236855,40.0
182,14.759155652474448,59.505156372929896,70.24294471977964,64.80381598356969,40.0
183,28.040509638575994,21.228315251741822,63.94251345366488,56.9192368834736,40.0
184,-1.3731992945594134,77.49652688282065,52.33315797953372,38.49440289240028,40.0
185,2.795070217332576,55.088922897094385,51.59590368249088,43.136542142314354,40.0
186,14.745902533142662,38.747674927603455,50.103525797484096,52.91002505331301,40.0
187,21.101946187884412,53.84774601434169,50.01996583180863,52.48774539339157,40.0
188,-3.8623534445255596,56.776702876586185,53.695643658455616,48.845876187549436,40.0
189,12.175302076439316,41.49065886847218,53.856330260416094,51.07610133500343,40.0
190,-0.2615516405562026,72.4900823618748,67.0558912700358,54.13746100029705,40.0
191,12.092177439019904,49.85502512611164,62.93910635707985,57.665677417154924,40.0
192,3.2487412380585403,58.30841341866009,51.30463626056429,51.712528061961436,40.0
193,-0.5057723061004823,65.49460240017756,56.62816588907316,36.72562598699908,40.0
194,-0.11267696206210864,64.1624098355707,66.94952371006171,46.80743619882758,40.0
195,21.8155595090094,39.84115141916953,83.45265998892512,48.34346570583345,40.0
196,19.741159637931172,39.273036885963684,64.71803775587036,66.7739921411843,40.0
197,6.7459736156060295,53.91735827089755,65.68418466772405,48.76572839403333,40.0
198,3.8949792204049674,69.1946343890604,71.77062847716883,50.538560950912434,40.0
199,30.470610176724694,37.59477942887849,54.586269466158,37.57875948869151,40.0
200,8.71201011758098,63.985916530288094,70.13885130121827,38.20178200369402,40.0
201,25.315206474599833,56.831867126345216,76.66520859996442,25.5408266409043,40.0
202,11.392677134102664,50.713517450309524,62.508257227596836,37.614186259255455,40.0
203,7.1693029375618496,42.64156217033843,41.4007116769605,47.10907462204997,40.0
204,15.781798823998985,39.28610455875085,69.87209928944475,69.5453243878526,40.0
205,5.931004652481201,69.09154740984458,60.22690695615034,41.738800287703135,40.0
206,11.327867504051138,60.48501127466024,55.5106261522668,46.66075357457105,40.0
207,8.73780953848365,36.658287737754186,65.62690149154844,58.27914692243165,40.0
208,4.004623560172497,64.61624711191324,60.59147638151802,66.79066511602723,40.0
209,4.926369348161362,59.70491557047155,69.3200649699452,60.6008386106011,40.0
210,-3.978253992633089,59.17008769373663,49.990622075129814,52.94366193402219,40.0
211,15.062905087732668,49.81520715217418,51.458276478005025,49.19414824290278,40.0
212,-1.5487622700133095,54.666158621200815,48.68473783567908,33.190376157975855,40.0
213,-0.22092422775547282,67.8119404569393,59.58694688061766,50.5457989049118,40.0
214,20.199250004871665,33.188222322131345,59.7639436969601,56.51584419295441,40.0
215,6.492027791927758,52.22364246856912,68.61968100294025,56.915619361289856,40.0
216,14.737085214616538,52.96922169425562,63.284005726204185,54.94576243775462,40.0
217,4.185389296473978,52.924617938554256,62.122963807101044,60.622540795232474,40.0
218,30.33302586891071,46.961737446725216,61.61400828555296,40.82984351718855,40.0
219,17.56232733193826,41.14036851099197,64.75051782032341,37.24752494893502,40.0
220,10.874282361428483,55.88316443988512,63.35387417417567,58.65483997861703,40.0
221,-0.4348856046191609,61.056040804809506,60.608539897249535,73.8891006601747,40.0
222,18.50687404837393,43.84908300007111,46.93268773013444,45.76421300051415,40.0
223,12.396437961540585,56.14942885470235,50.75231323864708,45.67806171209151,40.0
224,15.433824937879812,41.15576769940117,61.44327156882552,50.29258846587368,40.0
225,8.116930259961181,51.13796769080606,43.15225020756036,49.11108011837872,40.0
226,12.558585907320117,47.48155627255783,46.57166428564035,82.18089363170108,40.0
227,10.569287924518516,52.18170169043754,63.51504871195216,60.67914833106278,40.0
228,9.767224794806761,49.607216024898264,55.57689417130589,60.30640931903456,40.0
229,-2.267701045221562,63.607521653250735,62.31166440582523,41.256733405824455,40.0
230,7.013393146247193,47.75464542472333,62.48730982548879,37.57888954186826,40.0
231,6.8483112273221085,56.476001512887365,76.66698968297558,26.391047513497806,40.0
232,-0.18713744710315572,59.22110515160013,55.74247416587612,31.103803830865434,40.0
233,12.788083614985807,74.16371842067012,69.8945349758624,50.498725112134025,40.0
234,5.9891817308673065,60.82890592372132,53.43894211814213,43.29798664948151,40.0
235,1.368922828411537,63.080789751229375,73.52359017911999,52.944532285695836,40.0
236,3.5130199285416075,58.11666345514826,66.47781807938283,55.59986310075518,40.0
237,16.33785991871294,40.960199277596935,60.338136164342174,48.56216206061804,40.0
238,5.627655859760379,67.99807107729693,51.01292001309253,53.92509392198259,40.0
239,0.2800634847491015,72.45788154693085,56.87098637383268,41.44510242782604,40.0
240,3.4757795857322162,63.66103451843986,61.08927830588449,59.74477867802426,40.0
241,21.981642158604473,51.50041407524041,46.105493101477755,71.29505294374317,40.0
242,10.733325609818246,45.823595551055575,70.76489429432796,40.52605198108317,40.0
243,2.197228512579463,58.52704797435095,41.61623142248827,42.1362121524469,40.0
244,9.983958112677284,35.498462217430706,69.87715600111103,24.873093826174006,40.0
245,9.598241766004952,64.2516255566443,53.20687994591569,65.04152357165874,40.0
246,13.654635672305801,46.12227898553754,79.99443306985363,38.24793071566269,40.0
247,1.2732549324708557,52.34847884083295,67.91974229426265,50.629074115594435,40.0
248,11.072457048976474,54.865829643208784,65.9368778352422,43.66906103883841,40.0
249,0.7557157022100114,53.726766077694805,72.57838943062711,60.70226556838066,40.0
250,3.53342426761886,60.27680007719199,74.93060019038178,50.82594926673835,40.0
251,20.75497752194689,50.620169857667776,62.78260369911556,55.774318803731404,40.0
252,10.093887565686467,47.38785026187749,50.26237852461244,47.651106806335946,40.0
253,1.0441226726191517,66.22184390729235,74.46249169561784,72.38739907051526,40.0
254,-1.0261575284895894,53.16551538603781,57.65806227362864,71.16500842067343,40.0
255,6.193441499056252,52.278941170837335,52.0203711915734,54.35963778907417,40.0
256,3.5302385216652397,49.28287274498942,51.954789219643324,59.907742373352114,40.0
257,15.880532181728668,51.28778620119492,60.38766663517202,50.734018165566006,40.0
258,-2.581828044407568,58.23507157115824,73.80558355337968,58.89659954240041,40.0
259,12.369883355804985,40.75752962943962,50.27065876856976,59.79738603351188,40.0
260,5.062150858803411,67.89391247429595,58.64686303452823,63.48400616070213,40.0
261,9.158269168176918,57.69246054991467,53.09998864935344,38.49680486404133,40.0
262,5.987804660043404,41.22211443969204,53.372621140255404,39.55158050321863,40.0
263,9.548830071791738,59.356389834944075,71.85547178273345,29.72125072960928,40.0
264,-6.856201225462032,73.07360404231848,61.893714933511355,43.162977416535036,40.0
265,24.352656223201848,45.79928559057609,53.08881622724301,66.07247549385912,40.0
266,13.550917501553391,52.89651818301104,70.8534373430705,38.25916057524177,40.0
267,16.102563207439825,42.58681512581032,59.0831500064824,66.76515541614019,40.0
268,20.368852396390793,39.61425642785257,72.58535972815822,47.41958486749491,40.0
269,47.634990075954846,53.89659504844877,38.48659052190244,59.05324342163333,40.0
270,8.869952423217626,45.24883063688275,50.496521039721365,69.37242668327836,40.0
271,20.816295028187206,47.49130422254804,63.500755150080195,71.18721347382002,40.0
272,6.728536122504627,52.496716667384135,49.35945767821563,64.01692671691812,40.0
273,16.116554924052757,34.9090819938007,79.94275034153281,55.139428090121996,40.0
274,32.108056375555186,40.1269622512646,66.05799020237866,45.693519722879564,40.0
275,-7.6863115914999725,76.63617841572102,69.64678419716857,62.6179244001292,40.0
276,13.949747848356651,49.3064250679669,64.00483411522063,37.16879478350017,40.0
277,15.837800469928533,48.70733766847962,56.53732494170838,53.97810588829499,40.0
278,4.634107795359645,70.14586634928472,64.84584249240811,45.599303499944675,40.0
279,6.318694256971889,57.15381454333498,42.46671123292286,43.81093134160508,40.0
280,12.87053199204067,50.40298760571563,74.62600014149474,47.02401911314104,40.0
281,-2.04562962930365,62.18413588274443,55.12223124315486,44.32064982960291,40.0
282,8.910068515997835,52.33291646125707,68.51819922256509,41.27433089988007,40.0
283,-5.230268358636533,77.22829594441527,55.376378564919314,31.36686487193587,40.0
284,26.936620875812647,57.39249858460254,59.05834031085134,40.8483164710452,40.0
285,0.9216176869729797,65.46310289895636,48.39603655243571,60.267285765189676,40.0
286,16.996232157149123,44.88551587569475,61.27987709983632,65.9530841160958,40.0
287,47.81112220833796,58.78043768773653,62.93539975099465,22.606726748588944,40.0
288,6.696974105013713,49.15169405330995,62.74581892215085,32.626390069444156,40.0
289,25.438213196997268,35.33332389132224,57.084187614411896,61.596131706579314,40.0
290,13.365317030875557,62.66820804413022,48.17495008450774,37.26602596609141,40.0
291,2.9263336407788074,68.20578315328208,61.35960244675867,56.68865587084157,40.0
292,6.915319114250849,53.02367394104967,71.77469738537717,42.89254710356293,40.0
293,18.40089075489426,52.86600746033369,55.5980071374029,64.3240822636542,40.0
294,9.286043870505404,52.1231932603218,52.58398276217554,31.280108618169578,40.0
295,12.579553299971824,52.96249733283618,71.65371158792094,24.23279062018086,40.0
296,11.154286911810143,48.493067005294584,43.61836676391242,64.62337995384739,40.0
297,0.2261654329069671,64.09731886552949,50.78835368802142,52.088321966012415,40.0
298,7.85924562990668,71.56457431556673,45.74271368517438,39.50165676856538,40.0
299,25.907347756983334,30.944026814783903,56.29995237403799,61.81673803395907,40.0
300,18.48241259989937,49.89565005633618,73.69200738829268,31.826506762326954,40.0
301,10.232791528508624,61.22842439480545,53.424767076334305,31.175083554229115,40.0
302,2.4178400688322146,75.42060374180018,85.9582020396599,48.06426152523729,40.0
303,22.202565939675843,39.33758122702221,53.71103741751415,62.405126780339096,40.0
304,-4.448077737315975,80.33377697901385,65.12167361634444,48.90001481027221,40.0
305,43.76742243444308,54.83983441653284,64.29045991627137,48.58869165235446,40.0
306,-0.7672362682911875,78.20563456651217,58.03132652744931,55.9496404330454,40.0
307,12.401644307451683,50.13922948887983,65.63326692893492,64.41822263725568,40.0
308,19.104055306911867,57.84997797499261,53.90811347148635,42.40794913846729,40.0
309,12.265087188359718,56.334428105191996,75.97398701869399,63.87024659722542,40.0
310,18.658228744778718,38.14616813271509,65.92885828281082,38.490543134870116,40.0
311,5.6625669362868924,56.42263516022007,55.03686527868491,33.17007161628691,40.0
312,9.160537544179608,46.43306231623184,74.13182033983007,58.244400527782375,40.0
313,17.76698108348042,45.59559932266337,77.4464265574177,57.10220161231712,40.0
314,0.49944773927608743,58.956895380714734,49.50153336910197,59.95170724959185,40.0
315,6.5686868742447455,58.407695411144,59.68998275166686,34.27574583639698,40.0
316,35.00083159263836,50.82519943423652,60.5779213380369,55.619465873313004,40.0
317,19.88127051651636,46.16689393110673,47.671038510366195,73.73560674571713,40.0
318,0.48761989444210974,69.73504070017106,72.70610462867378,46.389930616132915,40.0
319,22.106332889821108,43.409150267388064,70.02998344549707,58.26499550370912,40.0
320,19.797780069644688,61.69954982434324,66.34491729316491,41.1569445072425,40.0
321,7.321631074708508,52.879531693135554,83.76278064642591,47.68012264026095,40.0
322,5.351343984477027,61.5603957310428,42.311910022510766,45.928070659267576,40.0
323,12.331629017998381,74.82175399535404,66.90937303685735,56.46822330139327,40.0
324,19.707919286226243,52.25539598955394,44.95407302682438,45.659534502707984,40.0
325,4.017695317367608,59.812116692013475,64.229674928605,62.16922529912871,40.0
326,15.89277711585935,46.60261159681389,72.98039152529418,63.503741590390945,40.0
327,1.5487017850314775,82.80555131092308,61.58400579087586,42.82749881956029,40.0
328,3.5419982406723953,54.067169490953226,48.75451318669188,40.44503074077303,40.0
329,15.724329919193687,52.871109528892816,70.6515448655742,25.554254284747675,40.0
330,12.502532885376512,40.84034240905608,67.27956242555364,50.708361637581405,40.0
331,7.556624453134047,61.079335966330675,62.19490710046419,45.56916734267142,40.0
332,24.398536989185164,54.27779522982437,59.6753679534753,28.27823478344422,40.0
333,28.88410440425803,42.564467307821786,53.41257939499049,64.20413760992341,40.0
334,27.27919766438103,51.01847843788565,52.047482097881954,39.0357095623728,40.0
335,13.513672226882399,47.40529483717518,52.85911567240032,57.15872824306004,40.0
336,17.077166718790757,65.91882814675337,61.063211564624005,55.89635404876382,40.0
337,-2.6172996956042,75.32362934788779,69.88819645389302,23.411465495300273,40.0
338,-0.8958233222833858,61.76438065287982,49.25165653523978,62.64582289665801,40.0
339,13.56479400343353,51.354537447249456,49.432734250368824,58.56965316531187,40.0
340,16.08093757623063,45.830311036667275,58.24537851477185,66.65230692327636,40.0
341,12.219701647359063,39.09221308816411,61.281968055763855,44.432950408171145,40.0
342,3.940520618856615,54.4052506848789,68.82299501123182,56.44733813976043,40.0
343,12.564702932660023,55.20412582396121,38.82594450370019,44.88791596985858,40.0
344,13.68247087419183,51.73443250994981,70.59171876875735,48.47703422442563,40.0
345,12.450277059015384,57.99145188256584,59.2270080931455,42.31288810568245,40.0
346,6.707801169738548,58.21401903981618,73.49080093809592,79.73461757645147,40.0
347,10.082447593034805,49.35709547197085,57.72359436749122,58.19471153955049,40.0
348,4.180094630477306,45.140460333613106,62.770440041829765,64.99162935779947,40.0
349,10.496643038211541,51.37947074036191,47.416551497095966,38.183491681400426,40.0
350,28.114021287441133,37.190695216514875,65.08671258327584,56.31647438433863,40.0
351,-4.101435705015154,76.40044123711553,45.15986571134114,57.79250961222409,40.0
352,4.612670737806283,66.98996321139963,53.859841457901126,51.68604908789723,40.0
353,14.309600776967073,53.48421385783494,66.01249014140642,50.695928214772216,40.0
354,8.475554616345464,55.576590955436025,68.85584841269532,69.36653281888475,40.0
355,27.065031890249475,73.47574166982218,69.71919688717976,44.849692945923884,40.0
356,15.639992634809643,53.35664347309914,64.11786049163445,55.38999630016219,40.0
357,0.8269179602426089,68.29307152172808,57.76976655923365,52.2813019620412,40.0
358,3.6509400502162106,62.719460717794924,47.15951331189638,45.367659076275764,40.0
359,2.4347020597621563,59.2192084336431,56.09999291230562,15.793130416066262,40.0
360,3.9480438742286523,55.18142142565624,62.143047458402386,26.6199551356483,40.0
361,17.245152762655437,33.67609441147719,62.83780923306574,61.897501721058056,40.0
