unit_id,JobThroughput,RackInletTemp,CoolingSetpoint,do_cooling_setpoint_controller
155,-6.102274965919669,73.90870751981883,38.02446273143887,40.0
156,15.999709733600016,43.04102894920067,41.177073382428745,40.0
157,11.838784691502621,59.398942883498385,40.08992146279787,40.0
158,9.310097853795202,68.96228400956547,38.371510287456545,40.0
159,12.224559488111408,38.369297715181986,40.132272044429186,40.0
160,5.63131702936396,56.109272431949776,40.049001419942385,40.0
161,22.10393679081517,37.41268419339323,40.16983419230669,40.0
162,13.310366470724507,58.62562429088699,40.016509854136764,40.0
163,6.012517088527033,67.98565446450966,40.35848150828504,40.0
164,3.9242639048572783,49.13074493472546,41.18191122893776,40.0
165,20.220527421542094,41.23684208738685,41.13994260690199,40.0
166,4.618350134532812,52.0859837627446,40.11438495284726,40.0
167,3.701581040813097,55.21618713933293,39.11969395212146,40.0
168,5.030282780959629,54.0132410975331,39.32871776286889,40.0
169,-0.1665844590644232,56.33549710414529,41.212676746679335,40.0
170,7.04152581403083,59.03924842856211,38.21100066203214,40.0
171,26.088997577040743,29.723354185729615,39.81643125787585,40.0
172,5.212751805793989,48.08304603524872,40.29614739243702,40.0
173,7.95039962744376,61.70821664293563,40.20799138028682,40.0
174,0.9476783777912283,67.5404041028114,40.08532216936099,40.0
175,-0.3509483188026632,66.41148421279856,39.76949487876651,40.0
176,44.139538022661576,48.842911571193675,39.28636702632084,40.0
177,10.174567071722466,46.682100576743785,40.187486169723286,40.0
178,-4.357185132381634,60.12565999381237,39.0745491540905,40.0
179,5.263124453728864,67.95965952732891,38.169305844170204,40.0
180,-14.335440529610551,63.964056286187336,37.74102197698687,40.0
181,7.965039895531969,40.99871931154231,41.59486979692335,40.0
182,3.573493099860925,60.134180277616856,38.53676783658376,40.0
183,6.99459133723698,62.209092157225854,40.95868084422607,40.0
184,14.37230721001835,58.96325574423783,41.466607360223946,40.0
185,-8.678436951636124,84.43235139830375,38.15109820584019,40.0
186,29.8771714592157,36.23718315202636,41.99967574967017,40.0
187,2.9015288957824397,52.76355396296278,42.33844696596538,40.0
188,0.5227108324820309,65.41119291814108,41.00699076216274,40.0
189,29.881559910236767,38.69129994834182,40.19477044056604,40.0
190,3.1484935604513353,54.45326142482432,41.28588397349675,40.0
191,23.5263982436267,36.0385037430249,40.96243692412792,40.0
192,-3.5025688940408504,66.14328457599633,41.103856043529554,40.0
193,7.243353349587257,57.525351134150476,40.907113022097654,40.0
194,14.626455226766156,54.6331610479034,38.82886536694497,40.0
195,2.9880171968861013,71.58778108706137,41.35690947882598,40.0
196,-1.8255658007089668,66.60101362736312,39.197236715403385,40.0
197,12.29773542746341,40.96817702158961,41.875276724138054,40.0
198,6.11373253201325,50.52404239441575,39.97523761711409,40.0
199,5.354361984424685,53.98679221366711,40.10524429362067,40.0
200,7.388706423142526,51.7399999987595,39.27074249263447,40.0
201,17.62748738921781,53.36395211727263,40.534519058051345,40.0
202,10.050125710035212,44.50214096890916,39.51059299385431,40.0
203,21.354750159567523,34.309712016095524,41.30320073458961,40.0
204,22.272372731968574,48.41560252742616,39.09782799461082,40.0
205,-14.483780553388675,82.68055627269779,40.86826252123353,40.0
206,23.74680684140366,30.234651404841973,39.4401266894125,40.0
207,-1.4506287736214145,54.609799610564785,39.788578061736395,40.0
208,15.522164777628813,55.613416637968996,41.20423054557543,40.0
209,-5.298827343671457,82.40045114711114,42.82947598462099,40.0
210,7.378680921030387,55.65890379514623,41.964579728733966,40.0
211,12.52565832923705,50.556164288381034,39.19939381719215,40.0
212,9.192863212914789,53.65611084757784,38.300261258336185,40.0
213,5.569258266666903,43.79479380621596,40.36765430382101,40.0
214,12.497150124688659,47.17130268714367,39.96442297252827,40.0
215,12.618831815802832,67.43997860846122,42.03789507661505,40.0
216,13.79797085665059,65.56999953279387,41.04694721764829,40.0
217,13.048437434456023,48.073760160679136,39.070318451711294,40.0
218,3.694498446019832,57.67998709197955,40.327824261410186,40.0
219,3.0467844000266346,53.55450801961548,39.45266068457677,40.0
220,15.101184537280746,46.45269708568213,40.781792747905364,40.0
221,14.815701767293675,74.16541863612142,39.411170549606304,40.0
222,8.144067055555736,62.323913873805715,38.10378673175552,40.0
223,15.5975776087699,44.76031899549012,39.96035550810629,40.0
224,11.035038161598205,33.98329128448907,39.77767934823871,40.0
225,14.301467134722449,52.30680155439498,41.34416736868376,40.0
226,-5.622326572092019,62.83580138167477,41.01656713676326,40.0
227,9.427167639623613,51.11352976235854,40.46276272248269,40.0
228,1.2013669834263974,53.54982220614937,38.817730291431715,40.0
229,-2.417811881939866,76.008023929636,41.6715113468451,40.0
230,5.338565190226156,43.57821561503311,38.44818478439671,40.0
231,1.6393584170134101,63.22441531020632,39.95062482931771,40.0
232,2.406672397861669,74.36466201268867,41.70432237137887,40.0
233,12.46043186946816,58.33669628632667,40.32731236853832,40.0
234,18.40453509983908,52.830756478969946,40.85733510449817,40.0
235,-0.6819460987987496,61.42427356907934,40.67882260506456,40.0
236,12.676591012554223,50.83483949126675,40.5171104549851,40.0
237,10.635463575136162,42.61086180805743,41.71025691584851,40.0
238,-7.511647828228706,59.41518185810753,40.14154637256606,40.0
239,7.660828658226246,58.194840434684934,40.107358955973346,40.0
240,4.606156388326728,61.26811373322018,40.13990065760723,40.0
241,12.317994222122838,33.753209472936035,41.405565604321936,40.0
242,12.335194395832868,46.19109516766401,39.24609779533427,40.0
243,2.1817986629881077,53.3973498597001,40.221900381942,40.0
244,9.264458822561924,63.10788433854705,40.15892374872726,40.0
245,0.3303984713032051,67.30017629268278,39.9380074237345,40.0
246,3.0654672711822286,52.809126047746226,39.004014635515404,40.0
247,16.75251034511087,40.51787574422496,38.59185532111909,40.0
248,2.487139126503194,62.76839517948516,39.145998614395054,40.0
249,10.112962607714806,56.92123532669885,40.58949770911194,40.0
250,-2.7333640783457653,59.43481523432507,40.10875858680301,40.0
251,16.98504984442234,59.11840282943146,39.360202439982594,40.0
252,-6.557886973707948,76.577170565688,40.628220859165914,40.0
253,1.4589343294023145,59.52131663387526,40.28155973186152,40.0
254,2.437057075464041,58.041476726725044,41.331678222164285,40.0
255,3.666199305634602,65.10523988538256,39.97217947177447,40.0
256,-1.4772352927783006,80.04590415537908,39.49401428540966,40.0
257,3.998470955804574,54.28251311241043,40.954674801704314,40.0
258,0.8595066014130208,58.245472251155164,38.74222812729886,40.0
259,8.76385546613739,60.744544176250194,39.52888126549479,40.0
260,9.642837510297543,42.37649711914984,39.31629476664869,40.0
261,-2.498364394493879,68.76644262062047,38.287683066002025,40.0
262,15.267877825737415,48.6667259805959,38.460015879492246,40.0
263,21.349146925386847,56.66521784666443,38.458401752996366,40.0
264,6.125557237250149,46.55391015255159,40.89652122882506,40.0
265,5.321895631636412,56.245588006615506,40.43464822908164,40.0
266,14.614595726880879,45.84176233361861,41.16331836977231,40.0
267,21.311282589568755,40.23984424881106,42.14224891297644,40.0
268,13.257269912769972,51.32679883780435,40.72911649808049,40.0
269,19.234117764264578,46.05425985867172,41.53716557801192,40.0
270,16.180009239931678,38.97157876950547,41.08295147168235,40.0
271,24.101974096491464,47.978751584754136,42.898271118138126,40.0
272,15.272735020201331,48.38565961273268,41.82282663249087,40.0
273,3.5508595853499525,50.970790003897434,40.17246233589224,40.0
274,11.915109722084956,48.36664698883735,40.08487770153989,40.0
275,34.39451336996217,48.760323299771045,40.08227503961053,40.0
276,10.605570197205937,44.232908678441966,37.84112453997232,40.0
277,2.262190211710843,66.66072187176736,39.39756837069901,40.0
278,-0.7277708198195754,60.72810894578908,40.96186143576535,40.0
279,11.766457401176712,38.40178535480729,39.90781853627509,40.0
280,9.356525058591131,50.80410363167184,39.626444108663684,40.0
281,-5.99053512051505,71.98936597685335,42.28333862187525,40.0
282,16.960643728084243,59.84648919405009,39.4864780831374,40.0
283,1.6507182708401866,58.80680951785329,38.43304550591489,40.0
284,-0.18066416995651124,65.74769839501535,40.01430766094355,40.0
285,5.491574331059848,54.23495989789213,40.530590140798076,40.0
286,62.91804171698169,55.04862781029261,40.718047695292135,40.0
287,-0.8622378045550598,65.37379620705424,42.24989841157326,40.0
288,4.594103747415216,50.59033870819543,39.4679923156245,40.0
289,13.268511369123297,51.46088024401749,39.59252691321317,40.0
290,10.587605578431898,44.11519874975769,39.0032699537312,40.0
291,-11.295242499442026,82.81655038813521,40.05174576542973,40.0
292,7.495462022839793,53.90276837725129,40.58639857678604,40.0
293,4.829857491311593,57.74127109912587,40.683066594329475,40.0
294,1.4656197921305036,69.31242510959461,40.309761797083794,40.0
295,20.82920352131587,34.552003602775116,41.635508077718605,40.0
296,4.296203310770793,69.60674860272522,40.79084077019896,40.0
297,0.7552615064682318,49.72180915075087,39.25138725549657,40.0
298,9.192343011227079,49.79600125948459,40.36764906278641,40.0
299,37.651509767861086,64.4747634070322,39.40764069368523,40.0
300,1.579734381988665,49.749254766132054,42.00330239117901,40.0
301,-0.9023587613562087,54.34476156070455,37.48558352668535,40.0
302,18.468969253581772,46.96707217540502,39.08051421999375,40.0
303,17.734774329520665,55.70664852066641,38.124197100127326,40.0
304,20.018215642653004,60.2560049089293,39.25113305720422,40.0
305,-6.374404069248724,62.26405659425825,39.81118985010314,40.0
306,-2.157035334417012,66.23010502832966,41.37819125285294,40.0
307,11.224399887871098,48.34604330114284,41.163193510966785,40.0
308,16.85506336181251,52.18305904847901,38.19196203964496,40.0
309,12.496415296258132,48.42574555024062,38.92876412879166,40.0
310,11.786192666201044,61.39661743610545,40.85419128106633,40.0
311,8.883197689886513,50.92385192750293,40.311072514687886,40.0
312,6.676878001442523,49.00446110292285,40.64491963334318,40.0
313,12.524746870132308,53.53324141938077,39.91488666462405,40.0
314,13.249942189527445,31.81921431655128,40.98466359429699,40.0
315,25.348437289391253,16.40070857750064,39.27262684229324,40.0
316,10.119780486228576,39.335226509973005,39.088121413129635,40.0
317,9.989955553535811,44.37972484630728,40.8518462582258,40.0
318,11.90438892381376,43.14089835483449,40.210647920314464,40.0
319,9.248542107838006,46.56616846461111,41.414542654219225,40.0
320,-1.8994744745240117,74.36563849078095,40.11850932020762,40.0
321,3.452694665201661,53.568917708774286,41.07343256760158,40.0
322,-0.8000040140841378,58.11504687951775,40.39164832263596,40.0
323,16.52274532683722,59.52932485216783,40.93745018596909,40.0
324,-0.0824502739121542,63.509421873787666,41.7758369612007,40.0
325,3.570561155246331,45.09547855930935,41.66692050886404,40.0
326,1.6590313791529994,52.3352824473059,39.016114898074775,40.0
327,9.33170212282998,57.343798741813906,40.02175333337127,40.0
328,16.21859003850508,46.66625271794749,40.727737731001895,40.0
329,19.214357511419394,54.88160947958223,38.21876816301393,40.0
330,55.7836459409479,52.97742753131968,38.8362020155992,40.0
331,-5.382864359088199,64.34490276592398,39.32959678528307,40.0
332,7.845705145108765,48.95443236245789,41.13708172687979,40.0
333,35.638499666424245,54.494324970939836,40.14428756175518,40.0
334,4.277774298399168,57.19534233260102,37.1832246930822,40.0
335,23.675545166148858,27.902384520914538,40.262986366002856,40.0
336,-0.5211158756146378,78.46573492143902,39.32460467216749,40.0
337,3.0555284048493725,72.13811901280356,39.98049837243337,40.0
338,0.5228091602688936,64.17966460793005,42.36695147171826,40.0
339,3.682902286527169,59.34136120073238,40.3879352751317,40.0
340,14.913711522912639,44.724434241262145,39.69362342473065,40.0
341,1.958598759931717,49.13561734234905,39.264340301431844,40.0
342,25.417861192201784,46.15281229390225,41.839919385567455,40.0
343,-5.306242016801839,59.44281871343802,38.609576955173836,40.0
344,7.963912429718044,57.774277831005556,39.30847420238857,40.0
345,0.6471963738739585,74.03098095349426,38.98462285211727,40.0
346,-0.6798834239612273,66.05478991593294,40.41825017379388,40.0
347,20.949179756866716,53.29489189772589,39.969146200322804,40.0
348,3.728565398765676,60.53866781542508,40.11068161351898,40.0
349,6.7161216480217885,57.367322806736865,40.50722070357383,40.0
350,43.37591756647475,49.39695125112616,39.03997671340046,40.0
351,6.042693311017942,53.64761170993511,39.83531214978101,40.0
352,26.740896387473747,41.62149842746851,38.642872405145205,40.0
353,9.12774537507242,55.47526614364885,40.54889438088984,40.0
354,-0.42057696471660966,60.7292044511285,39.800929092202125,40.0
355,27.413882032145693,40.51441213051711,38.86632190612152,40.0
356,-4.938894274970835,63.301977757178626,39.77022442107396,40.0
357,13.147504489033535,42.310717583157825,40.8446005452666,40.0
358,-3.258445460431663,59.79976641737419,41.29563327981201,40.0
359,2.050095353780043,55.0438601235989,40.09287004281233,40.0
360,-9.930093725772243,82.2936064939387,39.73300609147277,40.0
361,40.697544790928795,36.19865191214126,39.30999106207987,40.0
362,27.418531456254097,74.68185080016825,39.61184688280927,40.0
363,2.01974767227464,58.24273123405704,40.68167357364425,40.0
364,15.188169826323142,51.92266737147385,38.509201466399176,40.0
365,20.05253226608999,61.505444269171065,40.3840588349588,40.0
366,12.428435336250331,45.36370571464127,38.59385652303303,40.0
367,9.223398909362048,46.022483290394774,40.22932405947806,40.0
368,-9.76751858647172,68.93092249310276,41.81192511531972,40.0
369,10.99947827237038,47.013808345337154,41.58070126081123,40.0
370,-4.322040521233168,65.93012375353032,39.25561594912332,40.0
371,8.328222936111166,63.57826908627778,40.70158613795508,40.0
372,-0.38274962598247114,63.05794599753941,39.53326264261549,40.0
373,30.343718640993465,63.52479964088081,39.56777535896811,40.0
374,3.1826839786236882,47.38098455770282,39.22492540316289,40.0
375,13.627783290128932,45.33296140206676,39.651672318716216,40.0
376,5.106188817983696,62.563676222425514,39.209777652517204,40.0
377,5.912836228202556,60.85822308344028,41.5813334171469,40.0
378,15.127778565350434,45.68867053320521,39.200638318609066,40.0
379,25.47538866069058,45.448621261897316,39.96336985793618,40.0
380,14.094906437083306,35.4184004246413,41.60834046388335,40.0
381,-5.332253000700294,69.30652209272274,41.058841631453454,40.0
382,11.897906556115421,35.97037376175134,39.71522635693265,40.0
383,8.92089577134282,44.12014552660592,40.09503134839857,40.0
384,5.789228453534548,48.65539338921431,38.45016719677007,40.0
385,14.372775807802928,36.1881453776216,39.450899260650765,40.0
386,-1.0529759886903975,67.46978001520843,42.17455371069724,40.0
387,14.812420553881433,54.00116242835249,38.19889364135635,40.0
388,15.761785006518458,35.02385163283805,41.19428666148364,40.0
389,7.557764055725434,59.03116945571799,40.827998462685635,40.0
390,57.31311231621859,59.620898572332784,39.366800264494685,40.0
391,-4.6339321043585695,64.90582712731454,40.1982567472536,40.0
392,21.419142397735495,26.884777304410285,40.57010649770136,40.0
393,-0.8584232028843113,61.572716376770764,38.94800176761532,40.0
394,8.302073080065137,57.56200679786957,42.23415990350084,40.0
395,22.052587497246975,62.028125751071116,41.91670720343733,40.0
396,10.043121280606123,51.286510150314605,40.640737563211324,40.0
397,9.559522315337283,59.602111135717934,41.7322051593294,40.0
398,7.1745218619244895,61.64892684200823,40.430047088136256,40.0
399,11.23116068698806,60.33978899125555,39.050902311392775,40.0
