unit_id,JobThroughput,NetworkTopologyHops
93,35.639609142721405,60.804946286199666
94,8.748944406891932,41.541541181199676
95,21.82512886811039,54.027236132624516
96,26.131140962969752,49.670443354351704
97,19.11238716079063,49.23455751786434
98,12.849172298028735,31.44964673645912
99,6.970301785194017,62.67370676709712
100,0.7669801822103883,76.63221624918225
101,23.55879515005316,37.627469282991164
102,45.45492593893939,44.57287157517591
103,-4.65113193988307,53.52441266726642
104,11.857067435595937,51.73062027534212
105,15.914712178567996,33.16550915634072
106,17.74251949050791,42.38869246004747
107,53.187679516642675,40.19102535021398
108,5.154310350414428,29.426713681119686
109,36.96159681468862,42.971873337062576
110,16.462011766626084,40.73542885410747
111,10.449359456228871,42.91810289121932
112,13.030379379729908,38.19069018256421
113,39.57580279832717,49.603792232644416
114,-0.46525262962972613,26.408586698742766
115,5.257839327101115,41.99827933293723
116,21.92722169639447,43.38517791053068
117,6.134003778397506,30.497993704842056
118,24.700549644133268,49.253642533945815
119,3.6888406288756097,43.23951352423393
120,2.0504617363613313,51.53144436962581
121,39.94729336584416,34.718881017710146
122,20.496091588110385,54.89232225578442
123,7.159446943595536,54.5164706458755
124,4.078317421988623,49.29862187665764
125,18.875935430728696,29.058317835708472
126,-3.1337351176194774,56.90450167298076
127,2.124564842163757,47.8080099048535
128,6.294231144762971,41.68507613222663
129,29.255397808094685,46.22658682500021
130,15.822758758042623,56.77239518105184
131,12.442074231156873,19.221714770214376
132,37.31746363208662,55.957696889480445
133,23.899860023246962,35.31663445659112
134,-0.11375813537511625,51.79171693314553
135,-1.8106306191134562,55.103513521767326
136,-11.121000919640526,59.5334542770653
137,-2.310045602513652,62.405170239436536
138,24.07973648676296,69.63289761524378
139,12.7783390253324,44.535850916329146
140,14.828263786684932,50.16433195317647
141,2.313972913478259,33.91424545837021
142,49.385551677563676,44.009825176711566
143,19.992374095326774,44.41729081331005
144,16.269557741663306,38.22448299357988
145,11.578359686246358,49.73439536489826
146,16.951344588449913,45.552845916851155
147,40.815612147826634,64.57171142325622
148,20.624679081359755,52.67030631048371
149,-0.4054431410348749,37.81847448410643
150,16.47905339774625,57.18621841012651
151,22.345883141536024,37.79598564775455
152,16.25933489442081,44.21930682470572
153,8.41113747462661,49.616607857258096
154,-2.158069668174095,69.46260791299626
155,9.955851498630196,81.41140858454706
156,2.836168076186884,60.45277794821198
157,-11.93147063175255,48.22825019846638
158,18.353195822443883,74.22687389418549
159,6.122919983892701,43.923770367211304
160,52.514958043369724,61.079280208967475
161,7.410457452968567,48.438130591828255
162,34.16119753877636,64.56852272916161
163,11.47409659420994,48.82721990001609
164,-1.4528641047786692,45.598003141578964
165,3.9212265742234442,41.94882241138478
166,3.729707962115815,38.09558332666848
167,-18.389397327584984,51.6398358798138
168,25.475517676163737,51.626610462344196
169,60.52987245818392,68.86458616899014
170,19.692926188358143,48.08459164419289
171,34.33870243562959,27.556747319100662
172,21.94219687664345,37.77384517041761
173,-7.532066182827875,51.320760295613056
174,23.041559046566444,58.108862425742764
175,26.12931267961683,66.78983555068248
176,11.753108675254525,59.34896024624097
177,24.75009908303226,43.34886278506451
178,10.524971583342964,52.32431574502638
179,5.865928659676212,56.237417885839605
180,5.179574318120498,62.5250315459108
181,27.385265508168768,33.27940686406244
182,-11.395274479136903,64.83268490373447
183,-4.874930540663508,75.09952070137054
184,12.987918629941873,50.815944471273895
185,17.354438607307753,82.50579436484428
186,-0.8623044246669618,49.49307976103009
187,25.943077259992126,50.09571464367332
188,7.813204354430848,49.793242841735214
189,16.744825638081995,67.06461866628842
190,15.102183104776122,38.93414464151495
191,10.662704670619812,58.233118632047706
192,2.6135564085337766,49.93001587027103
193,13.077370514080423,53.689134363035194
194,26.706438765697637,68.14475429013044
195,20.178072910043575,8.053667157501541
196,20.456785890626378,46.26435146563643
197,-8.340944109327031,41.74087879435959
198,23.36799760726747,47.46074663347084
199,24.230034796147535,60.680832971424806
200,3.387704140885217,36.56886378673829
201,22.270606214906365,58.535263226670686
202,16.326611611917148,41.53364622702315
203,33.43106704024043,60.059521704057296
204,13.163318820590371,59.3693267424216
205,-1.61450924185,36.12217823137232
206,45.69874974671206,59.03014769939812
207,18.27635667365251,58.12331178905417
208,13.37123653223178,63.09611867059606
209,12.12627846156893,46.60965190932405
210,25.544825712013722,53.47634362105595
211,15.062376905688888,67.79752448402039
212,15.31977925331267,43.92131980653808
213,19.401185701697862,54.87113230768929
214,18.180406430470526,53.788246932495895
215,32.07755667342474,41.366020549958805
216,11.988553138582253,36.09542968862786
217,15.781603564718557,43.5383164418559
218,12.229157697137563,44.98103257857812
219,6.247166347174086,67.81452756561043
220,16.57338545169058,49.05687323709413
221,21.38473870400008,37.99008601852111
222,10.868638402067495,54.92336682822125
223,14.547202741757317,30.134322880437278
224,9.809416856257261,73.46936715552751
225,41.58541893203678,25.330509513664236
226,15.440301673603416,72.5328173295632
227,56.155717796549595,62.58679624236306
228,56.53272304161269,32.345592074022875
229,-3.5394427013807537,46.530138482705894
230,37.51288221378002,42.759537492231445
231,9.296453185182681,34.319896867024
232,-1.157609474643435,54.63391340808518
233,18.40299483728363,56.94325446966739
234,-4.424795724283651,36.85591974762939
235,-3.3452237060177477,38.72594670390597
236,14.236371490644855,31.89243175195515
237,13.476286373409856,60.64868261191486
238,25.12442398464259,29.491619525888346
239,4.723850838841515,27.12128386096847
240,18.414120749492938,46.940375563871505
241,23.70000454327395,71.50427853259276
242,5.877429911522336,50.43249555282539
243,11.576492084111617,67.22125561411961
244,4.910278363987713,54.65567229554615
245,5.060297774432339,32.522156572678696
246,19.81545543961621,23.8495086025218
247,15.160649769319901,51.30268141935981
248,10.534223901232062,66.54113528862668
249,6.984534656496702,30.554395213547505
250,4.104625569747841,50.91613540465452
251,9.27776619914323,40.963769206687985
252,9.452438195484415,54.46204174323142
253,-2.38313730365767,41.29212520029321
254,14.779734958091185,74.96918841277432
255,-3.4088331229446602,51.77556334449536
256,11.950649517840175,61.63982711506379
257,17.905680784980298,66.90666731185425
258,1.2283801824624088,31.54436141507848
259,11.2865018644021,65.65344511152601
260,24.52720034560123,30.075482683824347
261,-7.180225217934824,31.143992043297278
262,23.739128323039445,36.33898633516048
263,15.81112232289535,50.748262093209576
264,12.16631059054758,67.54017399301932
265,11.725507310064515,59.25022250211731
266,48.3902876280775,34.22084705775512
267,16.730867348353463,38.03845926827666
268,22.442725794625797,40.34309426927301
269,-7.589099088512707,61.061694106595844
270,8.056610399294252,64.04264785232863
271,43.92658980888298,36.721102360614516
272,12.638802648963281,62.68879766803249
273,14.909757130773125,64.87456743867118
274,20.79888387960832,47.573596873378335
275,13.50526790383312,40.23496155861476
276,4.25598058687701,51.25062626779912
277,13.513662580804876,56.05931277101793
278,43.36175140135699,57.231546207561095
279,0.8491571130994822,65.57003685637537
280,30.210671514601835,39.026986956094625
281,1.8621572494396075,50.24620144506477
282,19.194135727831327,59.80805947783825
283,27.358884907454893,60.62538228142483
284,1.30143100954951,52.269642227941745
285,0.729838184934799,53.267262221891215
286,23.35940338262542,42.84359470343833
287,36.77114014548284,65.06631477830192
288,8.260572035779447,54.92461017377229
289,24.45121969547674,39.54664497451379
290,5.531598754851765,51.584706190307806
291,21.32490104225204,38.40399163797897
292,24.62177299507308,40.465062893614494
293,28.334347628794095,43.03526404781833
294,-2.029034702838257,54.125394901884285
295,38.0426583689917,56.464561275546686
296,10.535737362407556,58.323348054610776
297,2.6374030794208734,29.19388812413104
298,1.5090558478611245,37.661751502449526
299,42.41890157867001,71.18413748478902
300,12.024490402769878,32.124517813446914
301,41.847768400499056,47.50444141975554
302,6.642209589438806,22.95377957557067
303,13.041435891313133,57.71666406452329
304,15.159352846644325,48.33724319241366
305,39.497352984679615,44.925719774471155
306,26.740257608784763,58.496920647290715
307,14.334316678672915,46.89450586531144
308,3.8733775838609277,60.967134285806985
309,0.21328891263096417,44.67055279006385
310,-0.3696726141131954,65.6752016063264
311,40.194125233949464,63.391878261745944
312,13.114053458099267,48.917078873535424
313,12.196200119926607,35.94071120646708
314,14.032940312629938,38.77930381946162
315,2.6778983534864014,54.09352596141519
316,1.88345919177616,37.864963563814555
317,11.73456234536314,47.959154752228756
318,11.259564857850092,34.85809511284111
319,8.583225276925374,23.638111348230396
320,17.998760103475707,44.24710331352943
321,23.20097057690136,32.67325695189286
322,8.790087336697496,52.91404906295708
323,2.1213394448000322,66.0486170806426
324,24.363114063495505,15.42417771672557
325,23.441059337621176,60.39560695692269
326,65.5460354590203,42.74264028228198
327,47.64186838571126,80.97255509142921
328,48.55918308108408,53.09334395317607
329,-2.02266452934267,45.241321491062
330,9.123261612921867,37.077428619383845
331,20.442711719416245,35.518625690341146
332,18.1615126304314,57.92638052158414
333,13.497761514360821,54.014498097602555
334,21.19439005662714,55.429011828957854
335,23.921730747988693,74.30252009836946
336,5.424892451484739,49.62923843640023
337,4.298237240528363,60.25264672028072
338,21.348543917239247,59.97808916732806
339,14.410549630015979,61.90346982052782
340,10.36136737481418,51.1508315085146
341,12.651894566161427,55.53528358759743
342,-1.209403151425139,54.31106261656895
343,8.882540898313136,45.89229100261221
344,14.253803484242955,42.87580853337515
345,11.482485004602813,68.67633778016342
346,5.369167212569832,58.57818347214264
347,22.009896884527606,25.609698792369823
348,18.6813794148171,36.97052173709648
349,5.148038202322834,38.79740444987981
350,13.219978343017385,40.68379426525859
351,20.449542063142413,43.35643109668308
352,30.92697539785686,31.61355041036684
353,13.137527591109897,59.883987600485234
354,9.551302771767833,51.44880476354485
355,14.567694030649335,72.996909992398
356,18.85120851798378,50.4163923032112
357,1.0747665206398926,68.46174651192973
358,16.76905794630173,67.72333574549826
359,23.76738733492844,52.23671851459082
360,7.493882978355112,40.303258909086765
361,2.676648523792111,29.59685678956616
362,15.336172659471128,57.015991110394765
363,17.959567414186065,53.45987530275168
364,10.90051877389046,56.93196416885564
365,0.871673949059316,32.60712063697902
366,-2.275903197658404,48.359082312668725
367,17.444769340349442,49.50613627531506
368,10.4139011061697,46.48693149438698
369,-2.2305183402099966,72.72956586440282
370,-1.942631400615071,57.48833558957543
371,14.431308604458868,48.51500626089091
372,5.4577379307847815,54.70902287642251
373,8.997921045133005,80.69016162228455
374,8.136693936134952,35.712777550628275
375,11.282697704097629,39.6700482570882
376,16.187256345143375,43.525207276253475
377,8.156506481637102,52.258147784956364
378,26.57026315270149,45.81184482764788
379,13.023745391213735,70.55925457450118
380,0.013365173086461457,46.258011568639574
381,28.88075137184664,41.53601588121817
382,27.979212005415096,54.292236137722014
383,10.302038628443356,50.50558023762587
384,19.46065169732557,48.34698814211164
385,28.19147292016951,31.16528921371218
386,16.070336804358213,44.76049314720418
387,16.377290857329818,57.34193184642496
388,1.7047781551696688,28.702380401533894
389,11.92198769747079,50.48478124259778
390,6.5692040949872865,32.4881836482708
391,8.546048292879743,53.5737456811542
392,1.5268067970770534,45.011540150551795
393,12.901199461353372,35.08134408889219
394,49.28553238688735,51.90468801956505
395,-2.492296229058519,58.211460955902744
396,15.208472274968742,72.25137751519856
397,-3.9528285607439884,57.93396383550296
398,42.5679392472384,71.13109595523973
399,6.76366050512814,72.62791902768188
