unit_id,ConversionEfficiency,EffluentByproduct
209,23.269997289829,15.990992927105996
210,13.161843202785672,3.5612600978457003
211,27.88526017577961,5.164301118678036
212,23.523910303846506,7.995698056131454
213,29.32169983709133,11.037209670950489
214,20.352707282780898,4.705321108604257
215,18.946154253789203,11.395834896011696
216,14.127769358244095,22.987706653867665
217,22.847831473721026,24.544292401720007
218,17.292740737898253,1.4592951788336475
219,18.014470697876273,3.0860689219666835
220,15.826782353146843,28.53827789213453
221,25.779360599379785,1.0840829295259287
222,23.56718360096398,-1.777619960739365
223,27.275147980216918,-2.4800243105894566
224,30.51713559031805,4.606732743094965
225,23.705109324537137,2.9191820809315088
226,17.479974144165677,-6.068516944566166
227,13.176970352766809,15.466834890106934
228,16.955945131905807,24.02749783522237
229,24.871745641853668,12.06010288707417
230,22.619097325938696,9.653372139917582
231,11.524762114268643,-3.5181551340270083
232,17.50889435731861,16.098790058006106
233,28.45448216544861,5.347165822817423
234,-8.217634892445899,45.55040746195424
235,18.659066987576008,17.950356561043616
236,16.007333500571598,13.744940997361935
237,14.00513513468402,12.313800056718591
238,19.903399240934434,9.602647802082412
239,21.016497293301825,23.608155125286064
240,8.202629166474486,14.480382918942178
241,25.54771960540034,19.342675269067165
242,24.220824116288505,7.3093974057152815
243,26.53027360685384,5.074171046837803
244,23.041717326433435,11.07192224913443
245,20.34774606233009,4.951343564727999
246,21.540600080774695,12.687378790676672
247,17.997143539943742,14.93749848979787
248,22.77450153890713,5.935149933847256
249,22.887426508675635,11.82703394523098
250,11.762580775975831,9.030306238716166
251,14.0981669451436,23.298769881530077
252,27.357167870311457,11.940588711758302
253,18.030824286924926,11.157585480384212
254,23.699438161026762,18.593671876955618
255,1.5748962604917933,6.257770382402132
256,14.02522597288095,22.43837123704453
257,7.529999859688692,23.71279266331773
258,23.404907821058142,17.09275234800288
259,22.309019345192937,14.620297097281968
260,17.67887461788027,25.396891387541938
261,17.61672182110181,14.611329289137846
262,25.039125588740117,8.79402574818447
263,19.132519664133497,28.022340030227696
264,26.93933862570624,11.167470855583463
265,-13.02872672636878,29.755036789344224
266,18.274971482266366,13.754024937846205
267,23.926504605585713,25.261940177503
268,18.584419131399823,16.13876635187326
269,13.410707374162946,20.174531310661813
270,20.6682292399183,2.650718853698658
271,26.995266218935814,12.742993637847787
272,29.73884999275376,20.19644703820567
273,24.847303792201732,3.4427704288239145
274,19.43234264995396,6.975928007829178
275,17.480673944192276,10.708316070051396
276,20.26135206335165,17.65005290724036
277,-0.8263475375741421,40.22167982033633
278,31.58349858264175,18.400994274451854
279,12.732123786732242,26.26735464280235
280,11.94402952710775,45.01288648847908
281,18.311059281879313,3.816990367237061
282,9.264840778242252,25.632499202812713
283,21.397768591118364,19.77712625179256
284,19.885363210117504,-1.1926078892970864
285,20.703696475272935,-10.00424875035021
286,19.75448250001565,4.130054566244532
287,7.130118648089,14.040577780761986
288,18.430234853686756,21.724399828087165
289,13.563250917939804,18.277197676399435
290,30.705023886097955,17.25994521042232
291,27.412877312861955,13.427888930119986
292,29.976444192294462,6.723815084228518
293,23.389890588529568,-0.4147556344723746
294,23.384702668829533,3.479175869294215
295,7.595681551409538,32.70877951631262
296,32.458598976229624,13.944674041051796
297,16.237323693788053,2.204024548823897
298,20.483559639720973,8.571077845260854
299,23.614326548242477,22.030635047735803
300,21.65013082988659,11.23524122640699
301,23.535335185575008,9.046784844876337
302,19.138978700144293,19.575240908873585
303,26.60284294133119,2.9498257529190157
304,20.33006462908606,4.303307963128308
305,21.48452318563311,16.973473716293164
306,16.380416635640188,24.433949070796423
307,13.404857381818626,14.418253747380355
308,19.356980212267146,12.19788525141511
309,17.847703613927102,26.830067044897994
310,20.043054880064446,10.201574468459938
311,13.699332890695818,21.404465562847463
312,24.48870741472941,20.848625487930583
313,20.04012352164278,29.41814656167397
314,26.347347774777305,8.986813993528573
315,18.365381390086004,11.992732441289155
316,28.871730262809635,21.038679714591076
317,15.961362162797391,-9.788121233771193
318,32.90011647650577,6.4338837827181745
319,0.35802672517032486,35.60912697212601
320,21.595170243815453,14.496382937298767
321,21.255270982759797,22.800161533617565
322,26.872545053660577,8.259597309055279
323,28.831222519373547,5.494370799621337
324,4.561466362279539,34.708039190239816
325,32.99722987826584,4.856645475504738
326,-9.940423513256231,34.539374394502374
327,24.294647372239776,10.747374112465845
328,27.36833394037542,14.492699044175986
329,27.574902909210536,17.06707440990407
330,20.277425042825293,8.08194031120196
331,24.268051577499254,12.648179909982428
332,15.597990582595173,1.746110532286858
333,14.673723445571557,26.33835484489734
334,12.14816133225043,16.342630365707173
335,17.839563266117878,18.927610899580152
336,29.579508573674172,2.039004495133886
337,12.357613761786268,23.582629853570534
338,28.927066738611213,5.801038766315528
339,16.58125418831286,-1.2103314639899807
340,16.982885595564795,15.301502617674126
341,16.040301697586933,18.59576052081151
342,17.005068008694966,17.317887877667005
343,21.47452024070615,0.8494239503360621
344,2.823231646596334,35.017718523414764
345,-16.702721224467076,41.191542355112375
346,14.34929283502969,1.8200759308610035
347,21.987991950123213,2.0657883951465195
348,4.319209643012257,28.174083342939092
349,30.640678771512718,16.090640908398328
350,8.180742440207416,27.92251058579672
351,18.23058427058528,13.023317778862376
352,20.74131799451609,14.985172866841596
353,30.657635400818734,3.9184404218164195
354,16.952571530794962,27.971506913440898
355,1.301606635517249,22.480319249784845
356,16.82836524764844,16.167082294096517
357,15.564228489875067,5.613283346861834
358,21.62879663853422,20.51674563625147
359,26.06078544067126,0.9357044759349709
360,20.630451053557824,7.6333628503118005
361,9.227228453827975,25.443845574120868
362,21.445698994915126,4.281184942634596
363,19.976485319655033,0.6069448110604938
364,18.272326760817553,5.4249697408412825
365,22.699429017607294,10.207393813089494
366,18.092908049924084,-3.413804981590747
367,10.381319564555222,36.31650172420671
368,19.754057906873708,5.764740982904378
369,20.718262356809866,11.476983469568886
370,19.351047746310634,4.880460548625909
371,-3.517437861391688,36.4526794141516
372,20.658432744171975,16.929791255640197
373,25.79925861926723,12.83619283213801
374,19.940540415710263,25.475889860503692
375,33.579739198914005,28.560965580456134
376,27.143908621850713,18.118562917356186
377,8.250934031241512,29.782106331332965
378,30.192383093602892,3.909094668587029
379,18.618211790294637,10.1252000733842
380,-10.332108437001853,22.896743537320365
381,28.486764133493196,2.4846506699124564
382,21.50499649452884,22.950619811608867
383,3.327542839985301,32.38281769889451
384,18.9439858734783,13.970965524235613
385,16.66042032996581,9.96796167019979
386,27.750412153926753,16.491296268244618
387,24.999050224586913,18.646624373266945
388,18.80469342332955,17.01122868986957
389,19.954906138225727,4.973951041835613
390,19.17484245968805,17.5612969801651
391,23.014229616652536,26.248194674276935
392,12.046754472737517,10.601856138975835
393,22.289408860871724,13.350032332625407
394,26.670386853607255,5.1480124899089095
395,18.125121558423523,23.048350471617706
396,17.23945958837737,0.8560135167385852
397,6.656226114288858,18.047267602356833
398,24.686118970170263,27.304807587433416
399,24.35134191046931,19.178505789212366
